player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Vaughan,5289,HB,CAR,2,3,0,0,0.0,0,0,7,0,0,0,4,0.0,0,1,5,0,0,67.2,56.4,69.7,,4.8,55.2,63.2,60.0,6,0,0,0,7,5,0,0,0,3,1,7,4,1.33,2.3,0.0,0
Spencer Larsen,4497,FB,DEN,11,3,2,0,0.0,0,0,18,0,0,2,16,133.3,1,3,10,0,0,70.9,62.7,12.8,,44.9,76.8,57.2,63.5,14,1,51,5,30,116,0,0,5,8,0,18,16,5.33,6.0,1.7,0
Steve Breaston,3758,WR,ARZ,13,3,0,1,48.6,17,0,35,8,4,0,4,10.7,2,2,1,0,0,79.7,65.5,58.3,75.9,,63.5,63.5,75.7,17,4,718,47,472,181,0,0,82,50,0,35,4,1.33,11.7,1.52,0
Delanie Walker,3120,TE,SF,14,3,2,0,0.0,0,0,18,4,6,2,20,166.7,1,1,28,1,0,28.1,69.4,49.7,,53.3,65.9,63.9,74.0,10,3,331,29,194,165,0,0,41,32,0,18,20,6.67,6.0,1.71,0
Jeremy Maclin,4942,WR,PHI,17,3,0,0,0.0,0,0,36,8,5,0,11,24.1,3,3,24,1,0,51.5,70.2,69.2,,73.3,68.6,72.2,71.1,14,1,1037,73,664,319,0,0,113,76,0,36,11,3.67,12.0,1.56,0
Brandon Gibson,5118,WR,SL,14,3,0,0,0.0,0,0,28,6,10,0,9,53.6,2,2,26,0,0,80.2,66.8,62.2,,67.4,66.6,67.6,61.7,14,3,620,53,422,309,0,0,86,56,0,28,9,3.0,9.3,1.47,0
David Gettis,5721,WR,CAR,15,3,1,1,950.0,19,0,2,2,1,1,1,1.7,1,1,5,0,0,78.3,64.4,45.3,,68.2,63.1,55.4,81.0,19,3,508,37,426,241,0,0,66,40,0,2,1,0.33,0.7,1.19,0
Rex Grossman,1338,QB,WAS,4,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,32,4,0,29.8,64.7,0.0,67.7,,,43.7,60.3,5,3,0,0,0,59,7,2,0,1,0,6,4,1.33,2.0,,0
Patrick Cobbs,3272,HB,MIA,14,3,0,0,0.0,0,0,-1,1,3,0,5,45.5,0,0,17,0,0,72.5,68.8,78.7,,,74.2,47.1,70.4,4,0,91,8,65,11,0,0,18,11,0,-1,5,1.67,-0.3,1.4,0
Julian Edelman,5156,WR,NE,16,3,0,0,0.0,0,0,25,4,2,0,10,60.6,2,2,19,0,0,72.2,57.3,81.3,,,48.7,71.1,82.6,13,0,98,8,79,103,0,0,15,11,0,25,10,3.33,8.3,1.24,0
Donald Jones,6000,WR,BUF,8,3,1,0,0.0,0,0,1,3,2,1,5,23.8,0,0,4,0,0,75.1,61.3,83.1,,,59.1,59.0,75.0,2,0,213,18,179,105,0,0,36,21,0,1,5,1.67,0.3,1.19,0
Aaron Hernandez,5637,TE,NE,15,3,3,2,72.3,34,0,47,9,5,3,19,103.4,3,3,19,0,0,79.6,68.9,40.1,,75.1,67.8,80.9,65.8,18,3,567,46,309,171,0,0,65,49,0,47,19,6.33,15.7,1.83,0
Brian Hartline,5031,WR,MIA,12,2,1,1,111.1,30,0,27,4,3,1,17,75.6,1,1,17,2,0,34.4,69.8,87.3,,,67.8,69.4,70.4,30,0,615,43,389,196,0,0,68,45,0,27,17,8.5,13.5,1.58,0
Josh Morgan,4488,WR,SF,16,2,1,0,0.0,0,0,17,5,12,1,12,169.6,1,2,28,0,0,78.9,64.3,76.6,,76.3,62.8,68.1,66.6,13,4,698,44,506,301,0,0,74,46,0,17,12,6.0,8.5,1.38,0
Pierre Garcon,4519,WR,IND,15,2,1,0,0.0,0,1,6,13,12,1,8,70.3,1,1,14,0,0,81.6,67.1,69.3,,,65.9,63.5,70.6,11,3,896,72,618,350,0,0,126,74,0,6,8,4.0,3.0,1.45,0
Jeff Dugan,1936,TE,MIN,16,2,0,0,0.0,0,0,2,0,1,0,1,8.3,0,1,18,0,0,69.4,63.3,82.7,,54.6,48.7,62.2,71.5,2,0,30,4,71,133,0,0,5,6,0,2,1,0.5,1.0,0.42,0
Santonio Holmes,2970,WR,NYJ,15,2,0,0,0.0,0,1,17,8,3,0,2,4.8,1,1,22,2,0,28.4,77.3,46.4,,,80.1,26.3,66.3,14,3,873,61,447,250,0,0,108,63,0,17,2,1.0,8.5,1.95,0
Caleb Hanie,4674,QB,CHI,3,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,6,0,0,77.8,63.6,78.7,64.0,,,56.3,60.0,3,1,0,0,0,28,3,1,0,1,0,2,2,1.0,1.0,,0
Kellen Clemens,2994,QB,NYJ,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,22,0,0,67.4,73.8,74.1,67.9,,,65.7,60.0,10,0,0,0,0,14,10,1,0,1,1,9,0,0.0,4.5,,0
Greg Jones II,1776,FB,JAX,16,2,0,0,0.0,0,0,4,0,1,0,2,7.7,0,0,15,0,0,73.2,77.3,54.3,,52.8,55.9,53.2,82.6,3,1,47,11,96,352,0,0,11,13,0,4,2,1.0,2.0,0.49,0
Jerious Norwood,3024,HB,ATL,1,2,0,0,0.0,0,0,8,2,0,0,6,0.0,0,1,2,0,0,66.7,41.9,70.3,,75.7,27.7,59.2,,6,0,9,1,8,2,0,0,3,3,0,8,6,3.0,4.0,1.13,0
Ted Ginn Jr.,3625,WR,SF,13,2,0,0,0.0,0,0,13,4,1,0,4,14.3,0,0,28,0,0,73.0,46.0,53.1,,,46.5,55.1,60.8,9,1,163,12,186,79,0,0,32,14,0,13,4,2.0,6.5,0.88,0
Brandon Marshall,3064,WR,MIA,14,2,1,0,0.0,0,1,3,13,9,1,6,34.1,0,0,17,2,0,63.4,77.1,38.8,60.9,,75.7,59.8,85.8,4,5,1014,86,494,298,0,0,132,88,0,3,6,3.0,1.5,2.05,0
Deon Butler,5014,WR,SEA,13,2,0,0,0.0,0,0,6,6,5,0,1,6.6,0,0,29,0,0,78.0,60.4,68.9,,62.4,59.9,54.6,66.2,4,1,385,36,341,184,0,0,69,38,0,6,1,0.5,3.0,1.13,0
Tyler Palko,4031,QB,KC,2,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,16,0,0,72.1,47.4,74.3,50.0,,,54.7,60.0,6,0,0,0,0,8,6,1,0,1,0,5,0,0.0,2.5,,0
Devin Moore,5043,HB,IND,1,2,1,0,0.0,0,0,-1,0,0,1,2,50.0,0,0,14,1,0,17.2,36.0,64.5,,,,43.8,,1,0,0,0,0,2,0,0,0,2,0,-1,2,1.0,-0.5,,0
Andre Brown,5053,HB,WAS,1,2,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,32,0,0,65.2,56.7,64.5,,,,57.7,,0,0,0,0,0,2,0,0,0,2,0,-1,1,0.5,-0.5,,0
Anquan Boldin,1369,WR,BLT,18,2,0,0,0.0,0,1,2,4,3,0,6,12.5,0,0,3,1,0,49.8,71.7,57.7,58.8,70.5,72.0,50.7,69.0,3,4,899,70,594,468,0,0,113,72,0,2,6,3.0,1.0,1.51,0
Zach Miller,5104,TE,JAX,15,2,0,0,0.0,0,0,16,0,2,0,14,63.6,0,0,15,0,0,75.1,67.1,85.7,,74.3,62.6,72.4,66.8,8,0,216,20,158,121,0,0,24,22,0,16,14,7.0,8.0,1.37,0
Cedric Peerman,5109,HB,CIN,3,2,1,0,0.0,0,0,1,0,0,1,5,83.3,0,0,7,0,0,66.7,60.1,73.3,,81.6,59.5,52.8,,1,0,11,1,18,2,0,0,3,3,0,1,5,2.5,0.5,0.61,0
Ben Obomanu,3194,WR,SEA,16,2,1,0,0.0,0,0,17,2,7,1,25,243.9,1,1,29,0,0,78.8,70.9,86.9,,,69.5,59.8,70.4,13,0,605,39,355,197,0,0,65,41,0,17,25,12.5,8.5,1.7,0
Andre Johnson,1319,WR,HST,13,2,0,0,0.0,0,1,10,6,1,0,5,2.8,0,0,13,1,0,63.6,84.9,30.8,,,84.1,50.7,89.0,7,4,1216,86,496,293,0,0,131,88,0,10,5,2.5,5.0,2.45,0
Curtis Brinkley,5514,HB,SD,2,2,0,0,0.0,0,0,11,0,0,0,5,0.0,0,1,27,0,0,65.2,65.2,68.6,,,,64.2,58.0,9,0,0,0,0,6,0,0,0,2,0,11,5,2.5,5.5,,0
Demaryius Thomas,5547,WR,DEN,10,2,0,0,0.0,0,0,1,2,6,0,5,62.5,0,0,10,2,0,25.9,79.2,33.6,,65.7,82.7,29.3,84.6,1,2,283,22,101,57,0,0,37,24,0,1,5,2.5,0.5,2.8,0
Heath Evans,843,FB,NO,17,2,0,0,0.0,0,0,2,1,1,0,1,3.8,0,0,20,0,0,72.7,54.7,81.7,,41.0,55.2,57.6,58.2,2,1,64,11,101,217,0,0,13,13,0,2,1,0.5,1.0,0.63,0
Michael Bennett,797,HB,OAK,2,2,0,0,0.0,0,0,11,0,0,0,7,0.0,0,0,23,0,0,67.8,56.3,68.1,,,65.9,54.3,60.0,6,0,9,2,4,4,0,0,2,4,0,11,7,3.5,5.5,2.25,0
Laurent Robinson,3691,WR,SL,14,2,0,0,0.0,0,0,-14,3,3,0,-2,-8.3,0,0,26,0,0,77.8,58.0,88.5,,,56.8,54.5,65.1,-5,2,353,34,442,264,0,0,69,36,0,-14,-2,-1.0,-7.0,0.8,0
Brandon Banks,6053,WR,WAS,10,2,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,32,0,0,69.0,61.4,75.4,,,65.8,54.0,60.5,3,0,10,2,11,10,0,0,5,4,0,6,2,1.0,3.0,0.91,0
Jacoby Jones,3689,WR,HST,15,2,0,0,0.0,0,1,7,7,6,0,0,0.0,1,1,13,1,0,51.8,64.1,50.4,,,63.4,59.7,71.2,10,2,564,51,372,172,0,0,76,53,0,7,0,0.0,3.5,1.52,0
Todd Bouman,299,QB,JAX,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,15,0,0,79.1,49.6,78.8,51.0,,,52.9,60.0,6,0,0,0,0,21,6,1,0,1,0,8,1,0.5,4.0,,0
Early Doucet,4395,WR,ARZ,10,2,0,0,0.0,0,0,3,5,1,0,1,3.7,0,1,1,0,0,76.2,53.4,82.2,,77.9,51.7,61.1,67.2,3,1,291,26,257,79,2,1,56,27,0,5,1,0.5,2.5,1.13,0
Harry Douglas,4398,WR,ATL,17,2,0,0,0.0,0,0,-5,4,3,0,0,0.0,0,0,2,0,0,76.2,54.2,84.4,,68.8,52.3,58.0,77.3,0,0,296,23,425,113,0,0,50,25,0,-5,0,0.0,-2.5,0.7,0
Mohamed Massaquoi,4973,WR,CLV,15,1,0,0,0.0,0,1,-3,4,4,0,1,10.8,0,0,8,1,0,29.6,62.3,74.9,82.2,68.1,59.6,67.0,67.0,-3,3,483,36,432,279,0,0,68,37,0,-3,1,1.0,-3.0,1.12,0
Brandon Lloyd,1436,WR,DEN,16,1,0,0,0.0,0,0,-18,4,2,0,-4,-10.3,0,0,10,0,0,81.9,90.7,77.5,,73.3,90.6,56.7,68.9,-18,1,1448,77,571,233,0,0,147,78,0,-18,-4,-4.0,-18.0,2.54,0
Antone Smith,5440,HB,ATL,6,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,2,0,0,61.9,45.8,71.7,,17.7,53.0,56.7,58.0,-3,0,0,0,8,7,0,0,1,1,0,-3,0,0.0,-3.0,0.0,0
Naufahu Tahi,3526,FB,MIN,15,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,18,0,0,70.3,54.6,26.0,,67.5,60.5,57.3,54.7,1,1,39,6,67,147,0,0,6,7,0,1,0,0.0,1.0,0.58,0
Shaun Smith,1702,DI,KC,5,1,0,0,0.0,0,1,1,0,0,0,1,0.0,0,1,16,0,0,61.9,76.1,69.3,,73.3,,62.4,68.4,1,2,0,0,0,6,0,0,0,1,1,1,1,1.0,1.0,,0
Antwaan Randle El,1069,WR,PIT,19,1,0,0,0.0,0,0,2,2,1,0,1,4.0,0,0,25,0,0,76.6,62.8,84.2,69.9,,61.5,63.4,54.6,2,0,303,24,260,66,0,0,40,25,0,2,1,1.0,2.0,1.17,0
Benjamin Watson,1753,TE,CLV,16,1,0,0,0.0,0,0,-1,7,5,0,0,0.0,0,0,8,0,0,81.4,76.5,53.3,,70.9,73.2,43.3,79.6,-1,4,765,68,449,390,0,0,98,69,0,-1,0,0.0,-1.0,1.7,0
Greg Jennings,2997,WR,GB,20,1,0,0,0.0,0,0,-1,8,13,0,2,26.5,0,0,12,2,0,56.9,75.0,79.3,,,74.6,56.7,64.6,-1,1,1568,97,722,308,0,0,154,98,0,-1,2,2.0,-1.0,2.17,0
Roddy White,2244,WR,ATL,17,1,0,0,0.0,0,1,3,9,5,0,3,12.3,0,0,2,1,0,63.3,82.8,36.8,,,83.6,56.7,66.7,3,5,1446,121,611,337,0,0,176,122,0,3,3,3.0,3.0,2.37,0
Dez Bryant,5549,WR,DAL,12,1,0,0,,0,0,0,4,8,0,2,34.8,0,0,9,1,0,48.6,72.9,42.9,,,73.8,56.9,67.4,0,3,561,45,315,80,0,0,71,46,0,0,2,2.0,0.0,1.78,0
Bernard Berrian,1799,WR,MIN,14,1,1,0,0.0,0,0,-8,3,1,1,1,6.9,0,0,18,0,0,76.4,54.4,71.3,,,53.3,56.7,67.5,-8,2,252,28,349,203,0,0,53,29,0,-8,1,1.0,-8.0,0.72,0
Max Hall,5878,QB,ARZ,6,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,1,5,0,30.2,29.5,27.4,30.0,,,59.9,60.0,-5,1,0,0,0,63,0,0,0,1,0,-5,0,0.0,-5.0,,0
Steve Smith,837,WR,CAR,14,1,0,0,0.0,0,0,9,10,7,0,1,14.9,0,1,5,2,0,24.5,61.6,62.1,,,60.1,62.8,71.3,9,4,552,46,446,312,0,0,87,47,0,9,1,1.0,9.0,1.24,0
Dwayne Bowe,3639,WR,KC,17,1,0,0,0.0,0,2,4,9,6,0,2,16.4,0,0,16,1,0,81.8,78.7,46.2,,68.4,77.5,56.7,84.6,4,5,1162,72,520,420,0,0,125,73,0,4,2,2.0,4.0,2.23,0
Kregg Lumpkin,4714,HB,TB,3,1,0,0,,0,0,0,0,2,0,0,0.0,0,0,30,0,0,64.6,90.8,68.4,,,92.7,59.5,60.0,0,0,12,1,4,2,0,0,1,2,0,0,0,0.0,0.0,3.0,0
Mike Williams,2227,WR,SEA,16,1,0,0,,0,0,0,7,5,0,2,13.3,0,0,29,0,0,81.7,75.4,88.9,,,75.2,56.8,60.6,0,0,834,74,448,246,0,0,127,75,0,0,2,2.0,0.0,1.86,0
Jehuu Caulcrick,4703,HB,BUF,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,4,0,0,61.9,67.0,63.2,,,,62.4,,2,0,0,0,0,1,0,0,0,1,0,2,2,2.0,2.0,,0
Damian Williams,5601,WR,TEN,14,1,0,0,0.0,0,0,5,0,2,0,3,35.3,0,0,31,0,0,74.0,69.7,81.7,,,69.3,56.5,66.8,5,0,219,16,133,67,0,0,26,17,0,5,3,3.0,5.0,1.65,0
Brandon LaFell,5602,WR,CAR,14,1,2,1,100.0,60,0,60,7,2,2,38,389.7,1,1,5,1,0,43.4,64.6,49.3,60.0,,62.8,81.8,75.2,60,3,468,38,339,158,0,0,71,39,0,60,38,38.0,60.0,1.38,0
Luke McCown,1827,QB,JAX,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,15,0,0,75.4,38.5,75.8,41.4,,,55.7,60.0,4,0,0,0,0,6,4,1,0,0,0,4,1,1.0,4.0,,0
Armanti Edwards,5613,WR,CAR,3,1,0,0,0.0,0,0,0,1,0,0,,100.0,0,0,5,0,0,63.6,52.3,72.6,60.4,,43.8,65.9,60.0,7,0,0,0,10,1,7,1,2,0,0,7,0,0.0,7.0,0.0,0
Jimmy Graham,5619,TE,NO,15,1,1,0,0.0,0,0,3,3,1,1,9,56.3,0,1,20,1,0,39.4,76.3,55.0,,74.9,76.9,62.4,59.9,3,1,356,31,160,62,0,0,42,32,0,3,9,9.0,3.0,2.23,0
Davone Bess,4694,WR,MIA,16,1,1,0,,0,0,0,6,11,1,7,103.7,0,0,17,0,0,82.3,77.9,55.5,,,77.5,59.9,69.8,0,2,817,80,445,194,0,0,118,81,0,0,7,7.0,0.0,1.84,0
Leonard Weaver,2835,HB,PHI,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,24,0,0,61.9,58.0,68.3,,,58.4,59.9,59.7,0,0,0,0,2,5,0,0,0,1,0,0,0,0.0,0.0,0.0,0
Jerome Simpson,4360,WR,CIN,5,1,0,0,0.0,0,0,2,1,3,0,2,28.6,0,0,7,2,0,19.7,82.6,82.9,,,83.7,59.9,57.1,2,0,277,20,70,78,0,0,25,21,0,2,2,2.0,2.0,3.96,0
Ahmard Hall,3336,FB,TEN,16,1,0,0,0.0,0,0,1,2,1,0,1,6.3,0,1,31,0,0,73.5,37.6,80.3,,27.1,62.6,56.8,36.7,1,0,100,15,74,184,0,0,20,16,0,1,1,1.0,1.0,1.35,0
Marlon Moore,5887,WR,MIA,9,1,0,1,100.0,16,0,16,3,0,0,12,0.0,1,1,17,0,0,70.6,53.5,82.4,,,50.4,72.5,69.8,16,0,128,6,137,49,0,0,18,7,0,16,12,12.0,16.0,0.93,0
David Reed,5679,WR,BLT,3,1,0,1,100.0,15,0,15,0,0,0,6,0.0,1,1,3,0,0,61.9,61.4,72.6,,,55.8,63.2,59.7,15,0,0,0,5,7,0,0,1,1,0,15,6,6.0,15.0,0.0,0
Chris Redman,635,QB,ATL,2,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,2,0,0,70.6,57.1,74.3,57.1,,,59.8,60.0,-1,0,0,0,0,11,0,0,0,1,0,-1,0,0.0,-1.0,,0
Carlton Mitchell,5700,WR,CLV,3,1,0,0,0.0,0,0,9,0,0,0,3,0.0,0,0,8,0,0,61.9,64.6,73.5,,,58.2,63.2,60.1,9,0,0,0,2,9,0,0,1,1,0,9,3,3.0,9.0,0.0,0
Vincent Jackson,2278,WR,SD,5,1,0,0,0.0,0,0,14,1,0,0,3,0.0,1,1,27,1,0,73.5,81.4,83.0,,,79.0,62.4,78.2,14,0,248,14,115,100,0,0,20,15,0,14,3,3.0,14.0,2.16,0
Yamon Figurs,3690,WR,CLV,2,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,8,0,0,66.2,65.8,70.4,,,75.9,53.9,60.0,-4,0,17,2,2,3,0,0,2,3,0,-4,0,0.0,-4.0,8.5,0
Nate Washington,2832,WR,TEN,16,1,0,0,0.0,0,1,-8,4,2,0,0,0.0,0,0,31,0,0,78.5,68.2,52.7,,,66.6,59.9,82.0,-8,3,687,42,487,314,0,0,88,43,0,-8,0,0.0,-8.0,1.41,0
Braylon Edwards,2220,WR,NYJ,19,1,0,0,0.0,0,1,4,4,4,0,3,19.0,0,0,22,2,0,26.5,70.0,30.1,,68.7,70.2,59.9,71.1,4,9,1068,62,578,444,0,0,107,63,0,4,3,3.0,4.0,1.85,0
Mark Clayton,2239,WR,SL,5,1,0,0,0.0,0,0,6,5,0,0,1,0.0,0,0,26,0,0,75.4,68.8,21.2,,27.4,70.4,56.7,65.6,6,1,306,23,162,94,0,0,38,24,0,6,1,1.0,6.0,1.89,0
Hines Ward,380,WR,PIT,19,1,0,0,0.0,0,0,-2,7,8,0,2,22.2,0,0,25,1,0,27.7,74.7,53.3,,70.6,70.0,59.8,92.0,-2,3,872,71,567,362,0,0,104,72,0,-2,2,2.0,-2.0,1.54,0
Andre Caldwell,4411,WR,CIN,15,1,0,0,0.0,0,2,-2,3,1,0,0,0.0,0,0,7,0,0,75.8,66.0,7.6,,,64.3,59.9,85.2,-2,3,345,25,176,166,0,0,36,26,0,-2,0,0.0,-2.0,1.96,0
Johnny Knox,5064,WR,CHI,18,1,0,0,0.0,0,0,2,6,4,0,1,6.9,0,0,6,1,0,53.5,71.4,90.3,,,69.8,59.9,72.1,2,0,1068,57,603,350,0,0,108,58,0,2,1,1.0,2.0,1.77,0
Sammie Stroughter,5157,WR,TB,12,1,0,0,0.0,0,0,2,1,2,0,0,0.0,0,1,30,0,0,76.0,60.4,82.2,,,59.5,54.5,74.5,2,0,248,25,296,83,0,0,40,26,0,2,0,0.0,2.0,0.84,0
Marques Colston,3197,WR,NO,16,1,0,0,0.0,0,1,1,10,8,0,0,0.0,0,0,20,0,0,82.8,74.4,74.6,,66.8,73.2,59.9,74.2,1,1,1089,88,619,247,0,0,134,89,0,1,0,0.0,1.0,1.76,0
Naaman Roosevelt,5799,WR,BUF,4,1,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,4,0,0,71.3,68.8,78.0,,,69.5,56.7,58.9,3,0,139,9,71,26,0,0,16,10,0,3,0,0.0,3.0,1.96,0
Chase Daniel,5214,QB,NO,2,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,20,0,0,68.0,48.1,73.5,53.6,,,55.3,60.0,16,0,0,0,0,9,16,1,0,0,0,16,3,3.0,16.0,,0
Louis Murphy Jr.,5048,WR,OAK,14,1,0,1,100.0,43,0,43,3,4,0,1,9.5,1,1,23,2,0,27.1,60.8,58.6,,66.1,59.7,62.8,69.1,43,3,609,41,426,256,0,0,74,42,0,43,1,1.0,43.0,1.43,0
Mario Manningham,4409,WR,NYG,16,1,0,0,0.0,0,0,2,3,10,0,0,0.0,0,0,21,1,0,44.0,73.4,44.7,,,74.3,56.7,61.6,2,4,944,60,417,240,0,0,86,61,0,2,0,0.0,2.0,2.26,0
Kevin Curtis,1389,WR,KC,3,1,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,16,0,0,66.2,51.7,79.4,,,50.1,63.1,60.4,6,0,9,2,62,22,0,0,4,3,0,6,3,3.0,6.0,0.15,0
Chris Pressley,5347,FB,CIN,7,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,7,0,0,64.6,50.7,77.2,,25.5,57.3,59.5,55.6,0,0,6,1,12,93,0,0,1,2,0,0,1,1.0,0.0,0.5,0
Preston Parker,5950,WR,TB,6,1,0,0,0.0,0,0,7,0,1,0,2,40.0,0,0,30,0,0,68.3,53.9,0.0,,,55.6,56.7,71.1,7,1,42,4,69,15,0,0,8,5,0,7,2,2.0,7.0,0.61,0
Dante Rosario,3771,TE,CAR,16,1,0,0,0.0,0,0,-2,4,2,0,0,0.0,0,0,5,0,0,77.2,57.6,62.4,,76.8,52.7,60.0,68.9,-2,2,264,32,370,200,0,0,54,33,0,-2,0,0.0,-2.0,0.71,0
