player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Dorial Green-Beckham,9473,WR,TEN,16,14.1,4,50.8,,0,0,1,8.6,3,30,31,0,61.9,77.3,71.1,66.3,70.6,0.2,1,3,47,0.2,1,432,1,32,94.0,406,9.5,41,82.0,63,4,90.3,390,549,147,4.6,17.2,1.35
Jerricho Cotchery,1829,WR,CAR,17,8.5,6,73.0,,0,0,0,6.1,3,29,5,0,69.9,79.1,76.1,64.9,74.3,1.3,4,1,59,0.3,1,310,1,46,96.1,298,84.2,261,108.0,63,3,13.5,42,541,220,4.8,11.8,1.82
James White,8765,HB,NE,13,4.5,12,74.6,,0,0,0,7.8,4,23,19,1,63.9,62.8,66.1,75.4,74.1,0.9,3,1,68,11.4,38,333,0,47,82.9,276,5.1,17,111.5,63,4,14.7,49,494,408,8.7,10.5,1.79
Steve Johnson,4538,WR,SD,10,6.2,5,73.8,,0,0,1,10.0,5,29,27,1,54.1,33.3,63.2,70.2,64.6,0.5,2,2,34,0.2,1,406,5,45,91.9,373,85.0,345,100.2,61,3,14.5,59,497,279,6.2,11.0,1.33
Dontrelle Inman,6597,WR,SD,14,12.1,1,58.3,,0,0,1,10.3,4,22,27,2,37.2,21.6,57.4,,56.7,0.4,2,1,68,0.0,0,474,2,35,91.6,434,29.7,141,94.2,60,3,69.8,331,486,182,5.2,13.9,1.12
Bilal Powell,6278,HB,NYJ,11,0.8,17,78.3,,0,0,1,6.0,3,21,22,1,70.0,44.0,67.3,78.2,67.0,0.7,2,0,25,9.6,26,272,1,47,86.8,236,16.9,46,104.7,60,2,10.7,29,388,436,9.3,8.3,1.64
Kenny Stills,7926,WR,MIA,16,16.6,0,45.8,,0,0,0,12.9,4,18,17,0,45.7,75.9,59.9,,58.9,0.0,0,2,47,0.0,0,430,0,27,95.6,411,22.1,95,74.1,59,3,77.9,335,440,107,4.0,16.3,1.07
Kendall Wright,7026,WR,TEN,10,12.2,5,61.0,,0,0,0,7.7,3,21,31,0,63.4,78.7,69.6,,69.1,0.0,0,5,52,0.0,0,290,1,36,91.7,266,64.8,188,63.4,59,3,35.2,102,408,154,4.3,11.3,1.53
Rishard Matthews,7211,WR,MIA,11,11.0,3,72.9,,0,0,0,12.2,6,31,17,0,45.4,79.0,74.0,,73.2,0.3,1,1,53,0.0,0,338,0,43,94.1,318,19.2,65,125.1,59,4,80.5,272,662,245,5.7,15.4,2.08
Chris Hogan,6468,WR,BUF,15,13.9,4,62.1,,0,0,0,12.2,5,18,4,0,46.4,77.8,60.3,,58.9,0.3,1,3,46,0.0,0,394,1,36,94.2,371,56.3,222,76.1,58,2,43.4,171,450,107,3.0,12.5,1.21
Will Tye,10070,TE,NYG,13,6.0,11,73.7,,0,0,0,10.6,5,23,21,1,52.5,30.4,67.4,78.5,67.6,75.6,267,0,45,8.2,29,353,3,42,86.1,304,13.3,47,114.9,57,3,2.8,10,464,206,4.9,11.0,1.53
Mark Ingram II,6180,HB,NO,12,-0.2,18,87.7,,0,0,0,2.0,1,22,20,1,87.9,66.7,66.8,57.1,70.9,0.0,0,1,59,16.3,56,344,1,50,77.6,267,4.1,14,89.0,57,0,4.7,16,405,464,9.3,8.1,1.52
Vincent Jackson,2278,WR,TB,10,13.7,3,57.9,,0,0,0,2.9,1,28,30,0,80.4,81.3,79.8,,77.6,1.3,4,2,36,0.0,0,313,2,33,91.1,285,25.9,81,92.9,57,3,72.8,228,543,116,3.5,16.5,1.91
Matt Forte,4358,HB,CHI,13,1.6,5,78.6,0.0,0,1,0,6.4,3,17,6,1,69.9,72.3,70.7,52.2,68.2,1.4,5,1,38,11.9,41,345,0,44,83.5,288,9.3,32,106.0,56,3,10.4,36,389,372,8.5,8.8,1.35
Torrey Smith,6210,WR,SF,16,14.7,1,58.9,,0,0,1,13.2,5,23,28,0,38.6,77.4,62.8,,63.0,0.0,0,1,76,0.0,0,533,5,33,95.5,509,9.0,48,116.9,56,4,91.0,485,663,226,6.8,20.1,1.3
James Starks,5716,HB,GB,18,-1.6,9,87.5,,0,0,0,7.5,4,16,12,1,64.5,28.9,60.4,81.2,59.4,0.5,2,0,30,25.2,105,417,0,49,68.1,284,2.9,12,114.9,56,3,1.2,5,408,524,10.7,8.3,1.44
Ladarius Green,7110,TE,SD,13,8.7,5,66.1,,0,0,0,7.5,3,24,27,0,67.7,78.4,66.7,57.6,65.2,27.8,125,0,31,5.1,23,450,0,37,89.1,401,63.8,287,112.9,56,4,7.8,35,429,221,6.0,11.6,1.07
Vernon Davis,2951,TE,DEN,18,9.8,6,69.1,,0,0,1,7.3,3,21,10,0,60.1,77.7,61.6,70.4,59.1,65.6,257,4,43,5.4,21,392,3,38,90.8,356,16.6,65,59.3,55,0,17.1,67,395,156,4.1,10.4,1.11
Javorius Allen,9558,HB,BLT,15,1.1,14,81.8,,0,0,0,4.3,2,15,3,0,76.6,60.0,58.0,42.4,80.7,0.0,0,3,41,16.3,40,246,0,45,80.9,199,3.3,8,82.0,55,2,3.3,8,343,320,7.1,7.6,1.72
Lamar Miller,7097,HB,MIA,16,-0.7,2,87.0,,0,0,0,4.1,2,14,17,1,71.3,70.1,73.7,87.5,60.0,0.0,0,0,54,17.5,69,395,0,47,78.5,310,9.4,37,109.6,54,2,5.8,23,397,437,9.3,8.4,1.28
Quinton Patton,7910,WR,SF,16,8.3,7,56.6,,0,0,1,14.3,5,15,28,0,42.3,89.7,65.7,,66.7,0.3,1,1,41,0.0,0,320,4,30,96.9,310,20.3,65,78.7,53,1,79.4,254,394,214,7.1,13.1,1.27
Mohamed Sanu,7084,WR,CIN,17,7.0,4,67.9,,0,0,0,2.7,1,19,7,1,81.3,39.3,57.0,73.8,55.4,0.0,0,2,52,0.4,2,483,1,36,92.1,445,88.6,428,75.3,53,0,10.8,52,411,212,5.9,11.4,0.92
Dwayne Harris,6328,WR,NYG,15,8.6,2,67.9,,0,0,0,12.2,5,19,21,0,48.0,90.0,61.0,,59.5,0.0,0,2,38,0.0,0,435,2,36,92.2,401,77.0,335,99.3,53,4,23.0,100,396,142,3.9,11.0,0.99
DeMarco Murray,6223,HB,PHI,15,-1.2,17,83.0,,0,0,1,12.0,6,12,24,0,48.2,68.8,56.2,74.1,62.2,0.0,0,0,44,7.7,21,274,1,44,88.3,242,0.7,2,98.3,53,1,5.5,15,322,390,8.9,7.3,1.33
Seth Roberts,9079,WR,OAK,16,9.6,2,61.5,,0,0,0,15.8,6,21,23,0,29.8,77.8,59.9,,57.7,0.0,0,3,43,0.0,0,446,4,32,94.6,422,86.1,384,99.8,52,5,13.9,62,480,149,4.7,15.0,1.14
Frank Gore,2282,HB,IND,16,-0.4,15,65.4,,0,0,0,12.8,5,10,14,0,45.6,51.1,61.6,75.5,52.0,0.0,0,0,34,23.1,93,403,2,34,72.2,291,2.7,11,84.4,52,1,10.4,42,267,292,8.6,7.9,0.92
Chris Thompson,7936,HB,WAS,14,3.1,5,82.7,,0,0,0,8.5,4,16,32,0,70.3,57.7,64.3,35.2,70.1,0.4,1,0,38,17.0,45,264,0,43,77.3,204,5.7,15,105.8,52,2,12.1,32,329,243,5.7,7.7,1.61
Chris Givens,7096,WR,BLT,15,15.2,0,39.2,,0,0,0,16.7,4,13,3,0,37.3,76.3,59.5,,60.6,0.0,0,3,48,0.0,0,318,0,20,96.2,306,15.4,49,45.6,51,1,84.6,269,353,55,2.8,17.7,1.15
Kyle Juszczyk,7912,FB,BLT,16,1.5,8,82.0,,0,0,0,6.8,3,17,3,0,67.1,82.1,63.6,91.0,71.5,9.8,25,1,39,19.2,49,255,2,41,78.4,200,7.5,19,111.8,50,4,5.1,13,321,271,6.6,7.8,1.61
Darren McFadden,4318,HB,DAL,16,0.3,6,80.0,,0,0,0,7.0,3,12,9,0,67.6,62.6,60.1,37.5,58.9,0.3,1,1,21,22.3,79,355,0,40,74.1,263,2.8,10,85.7,50,0,5.6,20,328,318,8.0,8.2,1.25
Clive Walford,9501,TE,OAK,16,9.8,5,57.1,,0,0,0,9.7,3,20,23,0,56.4,76.1,71.7,50.5,70.8,38.3,98,3,33,6.3,16,256,3,28,89.8,230,47.7,122,72.6,49,3,9.0,23,329,134,4.8,11.8,1.43
Latavius Murray,7962,HB,OAK,16,-0.3,14,83.7,,0,0,0,6.8,3,9,23,1,66.8,65.4,64.5,79.3,54.0,0.3,1,1,23,25.7,100,389,0,41,70.4,274,4.1,16,77.9,49,0,9.3,36,232,247,6.0,5.7,0.85
Eddie Royal,4356,WR,CHI,9,3.3,8,75.5,,0,0,0,7.5,3,9,6,0,63.4,78.2,59.4,,58.0,0.0,0,0,30,0.0,0,284,1,37,95.8,272,59.2,168,92.0,49,1,40.8,116,238,188,5.1,6.4,0.88
DeSean Jackson,4363,WR,WAS,10,16.2,2,65.3,,0,0,0,0.0,0,16,32,0,88.7,27.4,74.8,,73.6,0.0,0,1,77,0.0,0,302,0,32,94.7,286,29.5,89,121.6,49,4,70.5,213,545,166,5.2,17.0,1.91
Taylor Gabriel,9002,WR,CLV,13,7.4,3,58.3,,0,0,0,15.2,5,11,8,1,42.1,27.7,56.6,,55.1,0.3,1,2,56,0.0,0,294,0,28,92.9,273,51.4,151,54.3,48,0,47.6,140,241,125,4.5,8.6,0.88
Fred Jackson,3368,HB,SEA,18,2.1,6,75.0,,0,0,0,7.7,3,15,29,1,63.7,43.2,58.2,63.6,60.8,0.4,1,0,26,13.9,34,244,0,36,82.4,201,3.3,8,104.4,48,2,19.7,48,299,284,7.9,8.3,1.49
Brandon Coleman,9086,WR,NO,16,13.9,3,62.5,,0,0,0,14.3,5,22,20,0,49.9,76.6,71.8,,68.6,0.0,0,1,31,0.0,0,317,1,30,92.1,292,24.9,79,98.8,48,2,75.1,238,454,117,3.9,15.1,1.55
Marquess Wilson,8019,WR,CHI,11,13.7,3,59.6,,0,0,0,12.5,4,20,6,0,46.7,76.1,63.5,,62.6,0.0,0,2,50,0.0,0,392,0,28,94.1,369,33.2,130,82.2,47,1,66.8,262,464,191,6.8,16.6,1.26
DeAngelo Williams,2972,HB,PIT,15,0.2,8,85.1,,0,0,0,4.8,2,15,25,0,75.3,57.7,74.4,92.7,60.6,0.0,0,1,34,15.3,73,477,0,40,78.6,375,7.8,37,90.3,47,0,5.2,25,367,372,9.3,9.2,0.98
Vance McDonald,7836,TE,SF,14,8.3,3,65.2,,0,0,0,14.3,5,15,28,1,39.8,76.5,65.9,80.0,59.9,53.0,148,3,36,16.1,45,279,2,30,81.0,226,38.7,108,80.5,46,3,4.3,12,326,181,6.0,10.9,1.44
Jarius Wright,7118,WR,MIN,17,9.6,5,76.1,,0,0,0,7.9,3,25,18,1,61.9,28.7,68.3,,66.5,0.0,0,0,52,0.0,0,329,1,35,93.9,309,69.6,229,106.3,46,0,30.4,100,451,177,5.1,12.9,1.46
Dion Lewis,6301,HB,NE,7,2.9,24,78.3,,0,0,0,14.3,6,16,19,2,38.6,30.0,71.3,83.5,66.8,0.0,0,0,40,11.4,26,229,0,36,83.4,191,8.7,20,116.3,46,2,19.7,45,388,329,9.1,10.8,2.03
Maxx Williams,9488,TE,BLT,14,6.0,1,71.1,,0,0,0,3.0,1,16,3,0,78.9,77.0,62.8,55.9,61.7,58.2,185,1,28,7.2,23,318,4,32,87.7,279,33.0,105,84.3,45,1,8.2,26,268,151,4.7,8.4,0.96
LeSean McCoy,4976,HB,BUF,12,1.3,6,71.1,,0,0,0,5.9,2,13,4,1,70.8,73.9,71.1,61.0,70.1,0.3,1,0,22,21.1,73,346,0,32,73.4,254,4.0,14,103.2,45,2,5.5,19,292,289,9.0,9.1,1.15
Crockett Gillmore,8734,TE,BLT,10,6.8,9,75.0,,0,0,0,5.7,2,17,3,0,70.6,77.2,75.9,61.1,80.0,76.7,263,3,46,21.9,75,343,2,33,74.1,254,19.8,68,105.5,44,4,2.0,7,412,246,7.5,12.5,1.62
Leonard Hankerson,6231,WR,BUF,10,9.6,0,59.1,,0,0,0,23.5,8,19,4,0,27.3,75.7,57.5,,58.8,0.0,0,0,55,0.0,0,252,2,26,93.7,236,64.7,163,105.0,44,3,35.3,89,327,117,4.5,12.6,1.39
Mychal Rivera,7965,TE,OAK,16,7.8,2,72.7,,0,0,2,3.0,1,12,23,2,79.9,22.4,54.3,86.4,53.1,20.8,61,1,29,4.4,13,293,5,32,91.1,267,49.1,144,87.3,44,1,5.1,15,280,140,4.4,8.8,1.05
DeVante Parker,9447,WR,MIA,14,15.9,7,59.1,,0,0,0,13.3,4,20,17,0,45.4,75.9,72.9,,71.3,0.0,0,1,49,0.0,0,312,2,26,94.2,294,13.1,41,111.4,44,3,86.9,271,494,102,3.9,19.0,1.68
Nelson Agholor,9453,WR,PHI,13,11.5,1,53.5,,0,0,0,14.8,4,12,24,1,40.4,29.2,48.7,,48.5,0.2,1,0,53,0.0,0,430,5,23,94.0,404,18.1,78,81.8,43,1,81.6,351,283,94,4.1,12.3,0.7
T.J. Yeldon,9469,HB,JAX,12,0.3,12,83.7,,0,0,0,5.3,2,14,15,0,72.2,90.6,69.4,63.2,65.7,0.0,0,1,67,26.2,109,416,0,36,69.0,287,3.1,13,91.8,43,1,3.4,14,279,296,8.2,7.8,0.97
Quincy Enunwa,8843,WR,NYJ,12,10.9,6,52.4,,0,0,1,24.1,7,10,22,0,28.1,75.1,53.3,66.6,50.5,12.1,43,0,48,2.5,9,356,2,22,94.1,335,74.2,264,77.0,42,0,12.1,43,315,144,6.5,14.3,0.94
Ryan Griffin,7982,TE,HST,10,9.7,2,54.8,,0,0,0,14.8,4,16,13,0,30.2,75.1,55.0,50.9,54.8,23.6,63,1,37,3.7,10,267,4,23,91.4,244,64.0,171,81.4,42,2,11.2,30,280,110,4.8,12.2,1.15
Zach Miller,5104,TE,CHI,15,7.3,11,81.0,,0,0,0,0.0,0,17,6,0,90.0,77.7,86.3,79.4,90.0,52.6,141,0,87,14.9,40,268,4,34,79.5,213,28.0,75,149.8,42,5,14.9,40,439,234,6.9,12.9,2.06
Doug Martin,7035,HB,TB,16,2.3,10,80.5,,0,0,0,5.7,2,10,30,1,69.6,47.9,84.0,65.6,59.9,0.0,0,0,25,26.1,79,303,0,33,69.0,209,1.3,4,102.3,41,1,0.3,1,271,232,7.0,8.2,1.3
Scott Chandler,3745,TE,NE,15,10.3,1,56.1,,0,0,0,20.7,6,14,19,0,29.2,75.3,66.2,75.6,61.2,23.1,59,0,30,5.1,13,255,1,23,89.0,227,49.8,127,107.7,41,4,27.1,69,259,74,3.2,11.3,1.14
Keshawn Martin,7121,WR,NE,11,10.8,2,63.4,,0,0,0,7.1,2,15,19,0,65.8,83.1,59.4,,59.7,0.3,1,0,42,0.0,0,371,4,26,94.1,349,38.3,142,104.3,41,2,60.9,226,326,94,3.6,12.5,0.93
C.J. Anderson,8101,HB,DEN,18,1.9,7,82.9,,0,0,0,5.6,2,6,10,0,70.3,70.7,63.6,79.5,56.7,0.0,0,0,27,24.0,93,388,0,34,72.7,282,5.7,22,89.2,41,0,7.5,29,222,176,5.2,6.5,0.79
Jeremy Butler,9080,WR,BLT,8,7.5,5,75.6,,0,0,0,6.1,2,18,3,1,68.1,27.7,64.9,67.8,63.3,0.0,0,1,41,0.4,1,273,0,31,96.7,264,63.7,174,92.8,41,0,36.3,99,373,158,5.1,12.0,1.41
Larry Donnell,7638,TE,NYG,8,6.5,1,70.7,,0,0,0,6.5,2,13,21,0,66.8,76.3,58.4,78.7,60.8,67.8,162,1,22,6.7,16,239,2,29,86.2,206,15.5,37,89.8,41,2,8.4,20,223,88,3.0,7.7,1.08
Darrius Heyward-Bey,4930,WR,PIT,18,18.0,2,56.1,,0,0,0,8.0,2,12,25,0,73.0,75.1,60.7,,60.1,0.3,1,2,66,0.0,0,308,2,23,93.2,287,33.8,104,83.2,41,2,65.9,203,378,120,5.2,16.4,1.32
Lance Moore,2718,WR,DET,14,10.6,0,70.7,,0,0,0,0.0,0,20,11,1,87.3,28.1,56.8,65.9,56.6,0.2,1,1,42,0.2,1,463,0,29,95.5,442,38.9,180,117.6,41,4,60.9,282,337,64,2.2,11.6,0.76
Jeremy Langford,9539,HB,CHI,15,4.9,3,55.0,,0,0,0,26.7,8,9,6,0,27.3,90.3,61.1,41.8,46.1,0.5,1,0,83,21.7,47,217,1,22,76.5,166,7.4,16,85.3,40,1,9.2,20,279,234,10.6,12.7,1.68
Chris Conley,9509,WR,KC,18,10.4,1,57.5,,0,0,0,8.0,2,14,16,0,61.3,75.6,61.1,,61.8,0.0,0,0,44,0.0,0,292,0,23,94.9,277,17.8,52,91.8,40,2,81.8,239,241,92,4.0,10.5,0.87
Andrew Hawkins,6125,WR,CLV,8,8.0,2,67.5,,0,0,0,3.6,1,10,8,1,76.9,27.0,59.7,,59.0,1.0,3,1,25,0.0,0,287,0,27,91.6,263,70.4,202,76.7,40,0,28.2,81,276,124,4.6,10.2,1.05
Ryan Grant,8777,WR,WAS,17,10.1,2,57.5,,0,0,1,14.8,4,18,32,0,40.2,75.1,60.9,65.3,59.1,1.1,3,2,35,0.4,1,270,3,23,93.3,252,23.0,62,73.8,40,2,74.8,202,268,94,4.1,11.7,1.06
C.J. Spiller,5534,HB,NO,13,1.7,2,85.0,,0,0,0,0.0,0,13,20,0,89.3,64.1,66.7,86.4,86.4,0.0,0,0,80,7.5,12,159,0,34,88.1,140,20.8,33,108.2,40,2,15.1,24,239,254,7.5,7.0,1.71
Adam Humphries,10075,WR,TB,13,6.6,2,67.5,,0,0,0,6.9,2,18,30,0,66.0,76.1,63.5,70.1,61.9,3.8,12,3,27,0.6,2,318,0,27,91.2,290,70.4,224,62.5,40,1,25.5,81,260,127,4.7,9.6,0.9
Riley Cooper,5682,WR,PHI,16,15.5,2,53.8,,0,0,1,12.5,3,15,24,0,49.3,85.9,58.2,,57.0,0.3,1,4,62,0.0,0,359,1,21,92.5,332,17.3,62,59.4,39,2,81.9,294,327,67,3.2,15.6,0.98
Jordan Norwood,5358,WR,DEN,14,9.1,2,64.1,,0,0,0,3.8,1,13,10,0,74.2,81.5,55.6,,54.1,0.0,0,2,34,0.0,0,332,0,25,97.0,322,83.7,278,59.0,39,0,16.3,54,233,80,3.2,9.3,0.72
Anthony Fasano,2998,TE,TEN,16,7.1,2,66.7,,0,0,1,10.3,3,16,31,0,45.9,76.0,69.3,62.6,58.5,49.1,169,2,33,16.9,58,344,2,26,78.5,270,30.5,105,84.2,39,2,9.9,34,289,150,5.8,11.1,1.07
Bryan Walters,6139,WR,JAX,11,8.4,1,82.1,,0,0,0,3.0,1,20,15,0,78.9,82.9,75.2,65.6,74.9,0.0,0,0,31,0.4,1,258,0,32,95.0,245,72.5,187,114.5,39,1,27.5,71,368,120,3.8,11.5,1.5
Josh Huff,8721,WR,PHI,15,6.4,7,71.1,,0,0,1,10.0,3,16,24,0,55.9,82.4,64.2,,60.8,0.0,0,1,41,0.0,0,341,1,27,93.5,319,14.4,49,110.9,38,3,85.6,292,312,186,6.9,11.6,0.98
Dexter McCluster,5561,HB,TEN,11,2.3,5,81.6,,0,0,0,8.8,3,12,31,1,61.3,59.2,61.6,70.0,73.3,0.0,0,1,35,14.8,35,236,1,31,80.1,189,5.5,13,93.0,38,1,5.1,12,260,213,6.9,8.4,1.38
Austin Seferian-Jenkins,8673,TE,TB,7,10.9,2,55.3,,0,0,0,16.0,4,18,30,0,37.3,74.6,76.5,76.0,78.4,26.5,43,0,43,4.9,8,162,4,21,88.3,143,58.0,94,120.3,38,4,15.4,25,338,101,4.8,16.1,2.36
Ronnie Hillman,7069,HB,DEN,19,1.6,3,69.4,,0,0,0,10.7,3,3,10,0,56.1,72.3,57.4,63.7,44.9,0.0,0,1,14,20.3,67,330,0,25,76.1,251,2.4,8,62.0,36,0,5.8,19,118,119,4.8,4.7,0.47
Phillip Dorsett,9462,WR,IND,11,13.3,0,50.0,,0,0,0,5.3,1,10,14,0,69.0,77.2,60.5,,61.7,0.0,0,1,35,0.0,0,153,0,18,96.7,148,46.4,71,67.5,36,1,51.6,79,225,61,3.4,12.5,1.52
Charcandrick West,9047,HB,KC,15,-0.6,3,63.9,,0,0,0,17.9,5,8,16,0,42.9,79.1,58.1,70.5,46.5,1.1,4,0,80,17.3,62,358,3,23,77.7,278,0.8,3,92.1,36,1,3.1,11,238,259,11.3,10.3,0.86
Marcel Reece,4702,FB,OAK,15,2.5,13,83.3,,0,0,0,3.2,1,12,23,0,77.3,82.7,73.5,64.8,74.2,6.0,12,0,55,17.4,35,201,0,30,78.6,158,14.4,29,125.6,36,3,31.3,63,269,231,7.7,9.0,1.7
Lance Kendricks,6199,TE,SL,15,6.9,1,69.4,,0,0,0,13.8,4,11,26,0,42.9,75.5,62.7,72.9,56.5,68.0,164,2,37,25.3,61,241,2,25,70.5,170,18.3,44,83.7,36,2,1.2,3,245,125,5.0,9.8,1.44
Ameer Abdullah,9487,HB,DET,16,0.3,7,71.4,,0,0,0,3.8,1,11,11,0,74.2,29.3,64.2,70.0,77.4,3.6,7,2,36,11.7,23,197,0,25,86.3,170,9.6,19,69.1,35,1,8.1,16,183,207,8.3,7.3,1.08
Adrian Peterson,3623,HB,MIN,17,-0.7,7,91.4,,0,0,0,3.0,1,9,18,2,78.4,28.3,65.7,52.6,48.8,0.0,0,0,49,22.1,69,312,1,32,74.0,231,0.0,0,94.6,35,0,6.7,21,235,269,8.4,7.3,1.02
Justin Forsett,4547,HB,BLT,10,0.7,5,88.6,,0,0,0,3.1,1,4,3,0,78.4,90.4,64.3,59.2,55.7,0.0,0,0,32,25.2,77,305,1,31,71.8,219,4.3,13,84.9,35,0,3.9,12,153,141,4.5,4.9,0.7
Shaun Draughn,6440,HB,SF,9,0.3,5,77.1,,0,0,0,0.0,0,7,28,0,86.5,65.2,61.7,72.0,80.0,0.0,0,0,26,18.2,33,181,1,27,80.7,146,0.6,1,87.3,35,0,2.8,5,176,183,6.8,6.5,1.21
Darren Fells,8549,TE,ARZ,16,8.8,3,73.5,,0,0,0,10.7,3,17,1,0,53.8,75.7,67.9,61.0,67.0,79.6,328,0,48,20.9,86,412,1,25,75.5,311,8.7,36,146.8,34,4,3.6,15,361,161,6.4,14.4,1.16
Melvin Gordon III,9448,HB,SD,14,-1.9,12,97.1,,0,0,0,2.9,1,8,27,1,79.1,25.1,54.6,74.0,66.4,0.0,0,0,18,15.7,31,197,1,33,79.7,157,2.5,5,90.2,34,0,9.6,19,192,259,7.8,5.8,1.22
Rashad Greene Sr.,9572,WR,JAX,9,6.1,2,55.9,,0,0,0,17.4,4,8,15,0,33.5,83.6,56.3,66.3,56.0,0.7,1,0,18,0.7,1,134,0,19,93.3,125,73.1,98,80.8,34,2,26.1,35,93,52,2.7,4.9,0.74
Chris Ivory,6007,HB,NYJ,15,-2.5,9,88.2,,0,0,0,6.3,2,10,22,1,67.5,50.3,70.4,84.8,55.2,0.0,0,0,36,27.9,76,272,0,30,69.1,188,6.3,17,103.1,34,1,10.3,28,217,284,9.5,7.2,1.15
Justin Hardy,9540,WR,ATL,9,9.7,0,61.8,,0,0,0,8.7,2,12,2,0,51.8,75.3,63.5,,60.7,0.4,1,3,23,0.0,0,238,0,21,92.9,221,66.8,159,40.6,34,0,32.8,78,194,65,3.1,9.2,0.88
Marcedes Lewis,2973,TE,JAX,16,7.8,4,48.5,,0,0,1,11.1,2,8,15,0,54.5,73.6,67.0,77.4,58.5,80.6,324,3,45,32.8,132,402,5,16,63.2,254,16.2,65,33.1,33,0,3.2,13,226,159,9.9,14.1,0.89
Jonathan Grimes,7585,HB,HST,14,1.9,4,84.8,,0,0,0,0.0,0,9,13,0,86.9,85.8,63.0,84.4,69.9,0.0,0,0,19,22.9,54,236,0,28,73.7,174,6.4,15,100.1,33,1,3.0,7,185,153,5.5,6.6,1.06
Josh Bellamy,7472,WR,CHI,15,12.0,0,57.6,,0,0,0,9.5,2,8,6,0,57.1,74.1,60.7,,60.2,0.0,0,0,48,0.0,0,226,2,19,96.0,217,23.9,54,98.5,33,2,76.1,172,224,66,3.5,11.8,1.03
Javontee Herndon,9191,WR,SD,7,5.7,2,75.0,,0,0,0,11.1,3,8,27,0,43.1,84.2,59.7,66.3,58.6,0.5,1,0,21,0.5,1,206,1,24,91.3,188,50.5,104,90.0,32,0,49.0,101,195,105,4.4,8.1,1.04
Brent Celek,3778,TE,PHI,16,9.2,1,84.4,,0,0,0,0.0,0,21,24,1,86.5,26.4,83.2,57.5,78.5,76.6,203,2,60,14.3,38,265,2,27,81.1,215,17.4,46,123.7,32,3,4.5,12,398,179,6.6,14.7,1.85
Benny Cunningham,8283,HB,SL,16,0.0,17,81.3,,0,0,0,10.3,3,12,26,0,55.1,36.2,61.0,73.5,75.5,0.0,0,0,42,30.7,73,238,0,26,65.5,156,0.0,0,99.2,32,0,2.5,6,250,246,9.5,9.6,1.6
Rashad Jennings,5174,HB,NYG,16,-0.8,8,90.6,,0,0,0,6.5,2,8,21,1,68.1,67.6,71.0,79.9,60.8,0.5,1,0,51,19.9,44,221,0,29,75.1,166,1.8,4,115.6,32,1,2.3,5,296,318,11.0,10.2,1.78
Brian Quick,7037,WR,SL,13,16.4,0,31.3,,0,0,0,28.6,4,5,26,0,28.1,71.1,53.9,,51.4,0.0,0,0,37,0.0,0,169,1,10,95.3,161,7.1,12,41.4,32,0,92.9,157,102,43,4.3,10.2,0.63
Keith Mumphery,9608,,HST,13,11.5,0,43.8,,0,0,0,17.6,3,5,13,0,36.0,36.2,48.4,,47.6,0.0,0,1,26,0.0,0,230,1,14,95.2,219,32.2,74,42.3,32,0,67.8,156,129,15,1.1,9.2,0.59
Luke Willson,7940,TE,SEA,15,8.3,6,67.7,,0,0,1,4.5,1,15,29,0,71.9,74.8,70.1,51.6,71.2,67.8,179,0,24,20.1,53,264,4,21,77.3,204,22.0,58,105.2,31,1,9.8,26,267,139,6.6,12.7,1.31
Marc Mariani,5745,WR,CHI,15,10.0,3,71.0,,0,0,0,0.0,0,19,6,0,85.3,63.6,67.5,65.9,65.4,0.6,2,1,26,0.3,1,338,1,22,95.3,322,80.5,272,88.1,31,0,18.3,62,300,138,6.3,13.6,0.93
Kenbrell Thompkins,8126,WR,NYJ,7,12.7,0,54.8,0.0,0,1,0,0.0,0,7,22,0,82.2,74.2,60.5,65.8,59.3,0.0,0,2,43,0.5,1,222,0,17,96.8,215,14.0,31,43.1,31,0,85.6,190,165,70,4.1,9.7,0.77
Justin Hunter,7815,WR,TEN,9,12.3,0,71.0,,0,0,0,8.3,2,12,31,0,60.5,74.9,63.1,,61.6,0.0,0,0,29,0.0,0,252,2,22,94.4,238,20.6,52,107.5,31,1,79.4,200,264,41,1.9,12.0,1.11
Miles Austin,3211,WR,PHI,11,13.5,0,41.9,,0,0,1,18.8,3,9,24,0,29.0,72.3,55.5,,52.1,0.0,0,2,39,0.0,0,244,2,13,95.9,234,24.2,59,51.0,31,1,75.8,185,224,64,4.9,17.2,0.96
Greg Jennings,2997,WR,MIA,16,10.7,1,61.3,,0,0,0,13.6,3,7,17,0,46.4,74.4,53.4,,53.5,0.5,1,1,31,0.0,0,218,0,19,94.0,205,39.9,87,78.4,31,1,59.2,129,208,72,3.8,10.9,1.01
