player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
A.J. Hawk,2950,LB,GB,17,25,0,69.8,0,1,12,1,0,80.4,61.2,70.9,56.1,39.6,67.3,1,11,0,1,32,11.4,13,3,1,97.1,37,4,0,967,5,506,1057,75,0,0,75,0,3,982,111,440,7,35,76,7,53,16,2,408,197,11.0
Michael Huff,2952,S,DEN,8,1,0,77.8,0,0,10,0,0,40.7,37.8,79.1,52.1,57.6,57.1,0,2,0,0,78,22.2,2,0,0,158.3,7,0,0,39,1,119,163,0,0,0,0,0,108,163,13,31,15,1,6,0,9,2,4,208,119,29.7
Donte Whitner,2953,S,SF,19,21,0,52.0,1,2,28,1,0,86.4,79.7,0.0,43.0,79.1,82.8,0,2,0,3,51,8.3,8,7,7,61.8,26,0,0,145,3,728,1194,0,0,0,0,0,1004,1194,6,460,42,13,67,1,50,2,2,337,77,13.0
Ernie Sims,2954,LB,DAL,12,5,0,76.2,0,1,9,0,0,46.6,30.6,0.0,50.3,30.9,77.9,0,0,0,0,34,7.3,3,0,2,142.0,16,0,0,358,0,169,382,4,0,0,4,0,6,378,13,200,14,10,33,0,21,0,2,225,184,14.1
Haloti Ngata,2957,DI,BLT,15,8,3,,0,0,3,0,0,60.0,70.5,55.5,58.0,77.7,73.8,3,15,0,0,,4.8,2,0,3,0.0,0,2,0,2,0,1,700,698,149,162,3,384,0,2,383,316,0,28,32,1,0,20,0,0,0,
Kamerion Wimbley,2958,ED,TEN,16,1,1,,0,0,31,0,0,61.4,57.1,65.4,57.8,56.4,47.0,3,26,0,0,,27.3,3,0,1,0.0,0,3,0,0,0,1,352,352,0,0,96,256,0,0,268,83,0,9,7,2,0,32,0,0,0,
Brodrick Bunkley,2959,DI,NO,14,5,0,,0,0,20,0,0,64.8,72.7,83.7,46.1,81.1,66.5,1,3,0,0,,8.0,2,0,0,0.0,0,0,0,0,0,2,311,311,107,167,0,37,0,0,141,168,0,17,18,2,0,4,0,0,0,
Chad Greenway,2962,LB,MIN,16,24,0,77.3,0,0,18,0,0,44.5,47.7,77.2,63.4,47.3,51.7,4,6,0,3,77,15.1,21,0,1,106.7,68,3,0,1092,9,644,1156,2,0,0,2,0,3,1154,100,412,48,43,94,4,88,13,4,829,607,12.2
Antonio Cromartie,2964,CB,NYJ,16,4,0,53.3,2,1,22,0,0,46.3,50.5,69.1,,74.5,58.2,0,0,0,3,77,11.9,5,5,8,100.7,49,0,0,58,988,673,1067,0,0,0,0,0,1,1067,0,394,20,7,33,0,92,0,7,937,398,19.1
Tamba Hali,2965,ED,KC,16,10,0,50.0,0,5,16,2,1,90.6,86.9,64.6,74.5,75.1,52.2,10,62,1,1,7,19.5,8,0,2,16.7,2,12,0,456,0,86,1005,541,0,0,504,37,0,464,572,347,8,27,23,3,4,84,0,12,16,6.0
Manny Lawson,2967,ED,BUF,15,6,0,85.0,0,1,4,1,0,90.2,78.3,81.7,56.1,68.1,73.3,2,5,0,1,17,10.0,6,0,0,78.3,17,4,0,394,3,228,705,268,1,0,266,1,2,437,108,369,38,37,48,6,20,11,1,76,89,4.5
Johnathan Joseph,2969,CB,HST,15,1,0,48.3,2,0,13,0,0,73.8,74.9,64.4,60.0,72.1,59.9,1,0,0,3,58,11.5,6,9,6,71.9,42,0,0,45,728,481,833,0,0,0,0,0,0,833,0,352,60,12,45,1,87,1,5,518,164,12.3
Mathias Kiwanuka,2977,ED,NYG,16,9,1,100.0,1,2,21,0,0,60.6,47.8,39.2,51.0,53.0,46.6,14,22,0,0,31,12.5,4,1,7,118.8,3,7,0,32,0,21,871,838,1,44,97,696,0,33,524,326,1,21,19,3,3,43,0,41,16,13.7
DeMeco Ryans,2978,LB,PHI,17,27,0,75.0,0,0,24,0,0,60.7,55.8,70.2,44.1,57.6,68.4,1,3,0,3,28,10.4,16,4,2,95.8,54,4,0,1189,5,642,1234,33,0,0,33,0,1,1201,149,443,6,45,111,4,72,8,3,600,350,11.1
D'Qwell Jackson,2979,LB,CLV,16,17,1,73.3,0,1,8,1,0,65.8,60.1,89.4,57.1,51.7,76.9,1,12,0,1,32,7.0,8,2,1,91.3,44,2,0,1001,1,589,1147,122,0,0,122,0,6,1025,109,449,17,39,89,1,60,15,1,425,252,9.7
Rocky McIntosh,2980,LB,DET,12,0,0,100.0,0,0,11,0,0,55.2,51.0,78.1,59.5,52.1,76.4,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,11,0,9,40,27,0,0,27,0,0,13,2,29,2,3,5,1,1,0,0,3,4,3.0
Danieal Manning,2987,S,HST,6,1,0,46.7,0,0,13,0,0,63.7,62.5,83.0,70.9,54.7,70.1,0,1,0,0,31,12.5,3,0,0,60.4,7,1,0,136,10,162,321,0,0,0,0,0,159,321,8,151,16,8,20,0,15,2,0,70,28,10.0
Roman Harper,2988,S,NO,11,5,0,68.8,0,0,20,1,0,61.0,61.6,88.6,43.3,67.6,81.4,2,6,0,1,37,8.3,4,0,0,90.0,22,0,0,205,8,284,482,0,0,0,0,0,157,482,39,159,111,19,39,0,32,8,1,255,72,11.6
Bernard Pollard,2999,S,TEN,16,13,0,73.2,1,0,31,0,0,63.5,68.1,37.0,58.7,79.7,87.2,2,1,0,3,39,7.9,8,4,4,100.1,41,1,0,386,14,603,1056,0,0,0,0,0,591,1056,29,424,64,31,80,3,56,4,4,477,238,11.6
Richard Marshall,3003,CB,SD,17,5,0,71.4,1,0,27,3,0,50.2,54.1,89.0,67.4,68.9,69.6,0,2,0,0,51,10.4,8,4,5,114.9,55,0,0,75,572,498,776,0,0,0,0,0,4,776,5,273,124,16,64,0,77,2,4,665,226,12.1
Tim Jennings,3007,CB,CHI,16,5,0,54.0,0,3,6,1,0,70.0,70.0,89.4,59.0,62.2,43.7,0,0,2,4,37,18.2,14,7,1,68.2,47,0,0,74,919,567,1032,0,0,0,0,0,1,1032,1,464,38,14,58,0,87,0,3,601,224,12.8
Darryl Tapp,3008,ED,WAS,11,0,0,100.0,0,0,32,0,0,48.7,57.5,79.4,59.4,59.7,52.5,0,2,0,0,7,20.0,2,0,0,95.8,1,1,0,6,0,9,84,76,0,0,74,2,0,8,30,45,1,7,8,2,1,3,0,7,10,7.0
James Anderson,3033,LB,CHI,16,13,0,70.7,0,0,6,1,0,78.0,56.2,76.4,55.7,37.0,77.6,3,11,0,0,29,8.4,9,2,0,87.4,41,3,0,941,4,450,999,4,0,0,4,0,0,995,93,456,50,40,85,8,58,17,0,367,213,9.0
Frostee Rucker,3036,DI,ARZ,16,1,0,,0,0,1,1,0,62.9,56.8,64.3,59.0,52.8,58.7,10,14,0,0,,8.3,1,0,1,0.0,0,1,0,0,0,0,356,356,15,11,23,307,0,0,229,127,0,9,10,0,0,25,0,0,0,
Jason Hatcher,3037,DI,DAL,15,8,1,,0,2,9,0,0,61.1,76.9,68.3,79.2,64.0,49.2,7,33,0,0,,18.9,7,0,2,0.0,0,11,0,1,0,6,748,746,5,614,3,124,0,2,473,269,0,29,22,6,0,51,0,0,0,
Will Blackmon,3060,CB,JAX,15,10,0,66.1,0,2,15,1,1,65.0,75.8,87.7,97.6,88.3,47.2,0,1,0,1,91,15.3,9,8,2,124.4,37,1,0,122,473,382,670,0,0,0,0,0,3,670,6,282,72,14,40,3,56,2,5,604,281,16.3
Stephen Tulloch,3061,LB,DET,16,20,0,80.3,0,0,11,0,0,82.6,81.6,83.1,62.2,75.3,90.2,4,1,0,1,33,6.4,9,3,0,96.4,49,4,0,970,4,598,1028,17,0,0,17,0,25,1011,64,366,12,67,112,8,61,9,1,456,210,9.3
Domata Peko Sr.,3068,DI,CIN,17,10,0,,0,0,7,0,0,61.5,53.9,77.4,52.0,55.0,51.7,1,10,0,0,,10.4,5,0,2,0.0,0,4,0,0,0,3,691,691,22,650,0,19,0,0,353,335,0,25,33,2,0,15,0,0,0,
Barry Cofield,3069,DI,WAS,16,5,0,,0,1,32,1,0,65.9,61.8,78.3,67.1,50.4,69.7,9,29,0,0,,7.4,2,0,1,0.0,0,3,0,0,0,7,729,729,350,28,2,349,0,0,442,280,0,18,20,3,0,41,0,0,0,
Elvis Dumervil,3071,ED,BLT,15,7,1,75.0,2,2,3,0,0,73.6,88.4,0.0,90.0,78.7,86.2,11,40,0,0,8,0.0,0,0,8,80.2,3,10,0,135,1,65,557,409,0,0,345,64,0,148,332,160,12,21,15,0,4,61,0,15,18,5.0
Kyle Williams,3079,DI,BUF,16,15,1,,1,1,4,1,0,52.7,79.3,36.2,75.8,80.4,68.5,17,39,0,0,,8.0,4,0,7,0.0,0,13,0,14,0,7,940,926,31,386,24,485,0,14,571,362,0,37,31,6,0,69,0,0,0,
Rob Ninkovich,3080,ED,NE,18,22,1,62.5,0,2,19,2,0,63.4,78.2,90.0,57.4,90.1,85.9,16,50,0,0,15,6.7,6,0,1,71.4,10,9,0,191,2,97,1239,997,0,4,579,414,0,242,634,508,48,49,61,6,16,75,0,66,23,6.6
Parys Haralson,3085,ED,NO,17,5,0,50.0,0,0,20,0,0,80.7,76.4,80.2,64.4,70.2,76.3,7,5,0,0,11,7.7,2,1,0,59.0,3,4,0,193,2,62,367,156,2,2,143,9,0,211,115,190,15,20,19,3,6,16,0,22,9,7.3
Dawan Landry,3091,S,NYJ,16,10,0,56.4,0,0,22,0,0,53.8,60.6,62.5,44.3,81.4,77.0,3,6,0,1,38,8.5,8,3,1,96.3,22,0,0,308,6,615,1083,0,0,0,0,0,687,1083,58,410,82,21,76,1,39,9,3,302,121,13.7
Tim Dobbins,3096,LB,HST,1,0,0,,0,0,13,0,0,,59.7,63.6,59.4,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Omar Gaither,3113,LB,ATL,3,1,0,,0,0,2,0,0,66.3,65.5,73.6,59.6,61.8,79.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,33,0,9,33,0,0,0,0,0,0,33,1,23,0,1,4,0,0,0,0,0,0,
Reed Doughty,3118,S,WAS,14,8,0,60.0,0,0,32,0,0,47.6,50.4,86.5,40.2,60.8,55.5,0,1,0,1,27,17.8,13,0,0,54.3,9,0,0,249,3,161,409,0,0,0,0,0,113,409,13,235,43,23,52,2,15,1,0,108,48,12.0
Johnny Jolly,3128,DI,GB,13,5,1,,0,0,12,1,0,64.4,53.1,83.2,50.2,53.7,63.7,1,3,0,0,,5.3,1,0,0,0.0,0,0,0,0,0,2,286,286,5,8,17,256,0,0,137,147,0,10,13,5,0,4,0,0,0,
Jeremy Mincey,3136,ED,DEN,13,3,0,50.0,0,0,10,0,0,59.3,69.4,26.1,64.9,74.6,76.5,2,24,0,0,17,5.9,1,0,3,79.2,1,3,0,1,0,5,347,346,2,93,31,220,0,1,207,135,0,14,13,3,2,29,0,17,8,17.0
Kedric Golston,3141,DI,WAS,16,4,0,,0,0,32,0,0,60.2,55.4,84.5,58.1,52.4,62.5,4,15,0,0,,11.8,2,0,0,0.0,0,0,0,0,0,1,467,467,5,2,2,458,0,0,215,251,0,8,11,3,0,19,0,0,0,
Antoine Bethea,3152,S,IND,18,21,0,66.7,0,0,14,1,0,57.4,66.9,86.5,63.2,82.1,86.9,5,4,0,2,41,8.3,11,5,0,111.7,24,1,0,274,19,662,1185,0,0,0,0,0,770,1185,33,490,122,28,100,2,36,10,4,347,71,14.5
Derrick Martin,3153,CB,CHI,2,0,0,100.0,0,0,6,0,0,46.2,47.7,69.7,,60.0,72.5,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,3,2,2,5,0,0,0,0,0,0,5,0,3,0,0,1,0,1,0,0,6,0,6.0
Fred Evans,3157,DI,MIN,14,2,3,,0,1,18,0,0,59.5,64.8,2.6,58.7,74.8,63.0,2,7,0,0,,13.6,3,0,5,0.0,0,0,0,0,0,1,349,348,5,342,0,1,0,1,163,185,0,13,17,4,0,9,0,0,0,
Cortland Finnegan,3160,CB,SL,7,5,0,76.5,3,0,26,0,0,46.5,33.4,0.0,49.8,26.8,60.1,1,1,0,1,44,16.7,6,0,6,136.0,26,0,0,36,98,211,362,0,0,0,0,0,7,362,18,133,221,4,25,0,34,2,4,353,176,13.6
Stephen Bowen,3242,DI,WAS,10,2,1,,0,0,32,0,0,59.9,50.5,82.6,49.7,54.4,77.1,3,9,0,0,,5.0,1,0,0,0.0,0,0,0,0,0,0,415,415,1,15,6,393,0,0,266,149,0,10,17,4,0,12,0,0,0,
Jarrett Bush,3261,CB,GB,9,2,0,66.7,0,0,12,0,0,80.7,81.0,85.4,66.8,48.1,39.2,0,1,0,1,15,25.0,3,3,1,53.5,10,0,0,57,4,104,125,0,0,0,0,0,0,125,5,16,63,2,7,0,15,1,0,85,52,8.5
Blake Costanzo,3278,LB,CHI,3,1,0,,0,0,6,0,0,64.2,41.7,66.6,,37.1,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,23,1,9,24,0,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,0,0,
Steve Gregory,3326,S,NE,16,15,0,61.4,1,0,19,0,0,54.1,61.8,85.5,59.3,76.1,74.7,1,0,0,0,46,12.5,12,1,3,101.4,27,1,0,177,8,595,971,0,0,0,0,0,739,971,12,364,47,23,69,0,44,2,2,349,127,12.9
Jason Hunter,3360,ED,OAK,13,6,2,100.0,1,1,23,1,0,41.7,48.0,33.7,54.6,55.3,80.4,6,12,0,0,14,4.0,1,0,5,111.1,3,4,0,4,0,11,615,611,0,0,379,232,0,4,367,237,0,14,18,0,3,22,0,32,27,10.7
Tom Johnson,3378,DI,NO,14,2,0,,0,0,20,0,0,58.9,49.3,57.0,50.4,57.0,73.6,2,9,0,0,,11.1,1,0,1,0.0,0,2,0,7,0,2,243,236,5,147,17,67,0,7,181,60,0,6,6,0,0,13,0,0,0,
Tony McDaniel,3423,DI,SEA,19,6,2,,0,0,29,2,0,60.4,72.6,75.1,55.8,78.6,61.1,2,15,0,0,,10.4,5,0,1,0.0,0,2,0,0,0,0,610,610,1,452,2,155,0,0,313,297,0,35,37,6,0,19,0,0,0,
Tramon Williams,3558,CB,GB,17,7,1,57.0,3,2,12,2,0,77.4,77.6,33.2,75.9,71.3,61.5,3,3,0,4,55,11.8,10,6,11,78.0,53,2,0,123,662,634,1101,0,0,0,0,0,17,1101,35,432,299,27,68,3,93,8,4,714,258,13.5
Brent Grimes,3589,CB,MIA,16,3,0,60.2,0,0,17,0,0,89.4,88.7,89.7,69.9,68.9,63.7,1,2,1,4,47,13.9,10,14,2,66.3,59,0,0,97,985,644,1110,0,0,0,0,0,3,1110,6,460,25,9,59,1,98,3,0,730,252,12.4
Garrett McIntyre,3598,ED,NYJ,13,3,0,50.0,0,0,22,0,0,51.4,62.2,52.8,62.9,67.2,60.9,0,8,0,0,16,14.3,2,0,1,77.1,1,2,0,61,0,49,266,199,0,4,109,86,0,67,89,128,6,8,9,0,2,10,0,16,11,16.0
Calvin Johnson,3618,WR,DET,1,0,0,,1,0,11,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
LaRon Landry,3622,S,IND,14,12,0,75.8,0,0,14,0,0,66.4,61.9,15.5,35.5,62.0,57.8,1,1,0,0,53,14.5,16,0,3,115.3,25,0,0,211,5,518,927,0,0,0,0,0,604,927,24,385,107,27,82,3,33,2,2,237,92,9.5
Ted Ginn Jr.,3625,WR,CAR,1,0,0,,0,0,5,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Patrick Willis,3627,LB,SF,17,23,0,80.3,0,2,28,1,0,81.6,88.6,91.4,79.3,84.6,80.6,3,7,0,1,66,8.1,11,1,0,94.6,53,3,0,801,3,577,1044,147,0,0,147,0,5,897,65,402,88,54,102,7,66,13,1,463,296,8.7
Darrelle Revis,3630,CB,TB,16,8,0,54.0,0,2,30,1,0,83.2,84.6,89.3,78.8,75.8,72.2,0,0,0,2,76,10.9,6,6,1,81.4,34,1,0,60,849,586,949,2,0,0,0,2,4,947,1,362,34,18,41,2,63,1,4,400,159,11.8
Lawrence Timmons,3631,LB,PIT,16,10,0,73.3,0,2,25,1,0,66.8,64.0,88.0,57.1,59.6,63.5,4,8,0,2,37,10.3,12,2,1,88.7,55,3,0,957,7,514,1072,93,0,0,93,0,0,979,136,422,14,66,95,4,75,15,2,500,324,9.1
Leon Hall,3634,CB,CIN,5,3,0,50.0,0,0,7,0,0,86.2,86.3,83.6,53.7,76.1,75.6,0,0,0,1,24,4.8,1,3,0,59.1,18,0,0,15,72,168,274,0,0,0,0,0,0,274,3,103,187,9,17,2,36,0,1,153,57,8.5
Michael Griffin,3635,S,TEN,14,11,0,70.8,0,1,31,1,0,65.7,71.5,30.8,71.6,83.4,77.3,0,2,0,1,23,10.3,9,3,2,90.6,17,0,0,163,12,529,900,0,0,0,0,0,693,900,12,359,31,16,67,2,24,2,1,190,42,11.2
Aaron Ross,3636,CB,NYG,3,0,0,43.8,0,0,21,0,0,68.8,69.8,81.5,59.3,68.4,63.9,0,1,0,1,47,16.7,1,5,2,63.5,7,0,0,12,134,85,155,0,0,0,0,0,6,155,1,69,3,0,5,0,16,1,1,116,15,16.6
Reggie Nelson,3637,S,CIN,16,7,0,65.6,0,1,7,2,0,63.8,68.7,43.0,85.3,73.1,71.0,4,7,0,2,33,10.3,7,2,3,102.5,21,1,0,253,7,616,1029,0,0,0,0,0,660,1029,48,365,109,16,54,4,32,12,4,247,57,11.8
Brandon Meriweather,3640,S,WAS,13,5,0,79.3,1,1,32,1,0,51.1,51.7,20.4,69.3,56.6,46.8,2,1,0,2,37,19.5,16,0,3,106.8,23,1,0,127,3,436,738,0,0,0,0,0,578,738,18,284,30,18,61,2,29,4,2,319,136,13.9
Jon Beason,3641,LB,NYG,14,15,0,80.8,0,0,21,0,0,36.2,47.9,82.6,50.2,66.5,63.4,1,4,0,1,45,10.6,10,0,2,114.4,42,0,0,749,5,432,783,13,0,0,13,0,7,770,44,307,9,33,69,1,52,5,2,536,339,12.8
Anthony Spencer,3642,ED,DAL,1,0,0,,0,0,9,0,0,61.3,65.9,76.0,60.1,55.9,69.2,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,0,34,27,0,0,9,18,0,7,23,11,0,2,2,0,0,2,0,0,0,
Alan Branch,3649,DI,BUF,16,5,1,,0,0,4,0,0,56.4,66.1,73.7,52.7,72.2,73.0,4,6,0,0,,9.3,4,0,3,0.0,0,0,0,2,0,3,596,594,113,201,21,259,0,2,264,329,0,28,34,2,0,10,0,0,0,
Paul Posluszny,3650,LB,JAX,15,22,0,74.2,0,0,15,1,0,64.9,63.3,83.0,56.1,60.5,88.7,4,5,1,2,35,6.7,12,6,0,88.1,49,4,0,1021,2,527,1038,5,0,0,5,0,4,1033,56,455,6,80,145,6,66,13,1,503,227,10.3
Eric Weddle,3653,S,SD,18,22,1,68.9,1,0,27,2,0,89.2,85.9,66.3,83.6,71.1,76.3,2,9,0,2,70,11.8,15,3,2,72.8,42,1,0,506,10,669,1145,0,0,0,0,0,502,1145,59,417,127,32,90,4,61,12,0,396,231,9.4
Chris Houston,3657,CB,DET,12,5,0,60.8,2,0,11,0,0,48.4,50.1,87.9,,57.2,29.5,0,0,0,2,85,19.0,11,7,3,107.3,48,0,0,46,666,459,729,0,0,0,0,0,0,729,0,270,17,13,42,1,79,0,5,834,274,17.4
Lamarr Woodley,3662,ED,PIT,11,3,1,62.5,0,1,25,1,0,76.3,73.9,46.7,76.7,62.5,54.6,8,24,0,0,7,20.0,7,0,3,66.7,5,5,0,124,0,104,575,428,0,0,421,7,0,147,206,265,23,18,25,1,8,37,0,18,15,3.6
David Harris,3663,LB,NYJ,16,30,0,78.8,0,1,22,0,0,59.9,67.2,83.2,59.4,73.6,73.6,2,12,0,0,72,10.1,13,0,2,119.2,41,2,0,1062,1,585,1100,18,0,0,18,0,1,1082,100,415,18,53,86,8,52,16,3,416,245,10.1
Justin Durant,3664,LB,DAL,10,8,0,86.7,0,1,9,1,0,75.3,64.7,74.6,53.0,52.3,44.7,0,1,0,0,20,24.2,8,1,0,90.3,13,0,0,164,0,100,200,15,0,0,15,0,4,185,9,91,16,9,17,2,15,1,0,85,61,6.5
Eric Wright,3669,CB,SF,6,0,0,60.0,0,0,28,0,0,69.4,69.7,80.1,59.4,64.9,82.5,0,0,0,1,29,0.0,0,1,0,57.1,6,0,0,5,106,98,118,0,0,0,0,0,3,118,1,19,4,2,9,0,10,0,0,107,18,17.8
Josh Wilson,3671,CB,WAS,16,11,1,75.3,0,2,32,3,0,63.8,65.4,72.6,85.0,56.1,52.2,3,6,0,1,51,16.8,16,5,2,119.0,64,2,0,154,225,524,968,0,0,0,0,0,18,968,45,399,571,24,68,3,85,11,5,805,372,12.6
Usama Young,3682,S,OAK,11,2,0,100.0,0,0,23,1,0,69.3,73.9,81.6,73.6,63.4,90.3,0,3,0,1,22,0.0,0,1,0,76.0,4,3,0,64,5,106,196,0,0,0,0,0,93,196,29,61,34,7,16,0,4,6,0,47,13,11.8
Charles Johnson,3699,ED,CAR,15,4,0,50.0,1,1,5,1,0,65.2,71.5,68.2,69.0,66.1,79.1,9,45,0,0,11,4.8,1,1,2,66.7,1,12,0,26,0,29,778,752,0,18,161,573,0,26,487,262,0,24,16,5,2,66,0,11,0,11.0
Brandon Mebane,3701,DI,SEA,19,15,1,,0,0,29,1,0,63.6,88.8,87.1,73.3,84.5,72.5,6,27,0,0,,4.4,2,0,0,0.0,0,0,0,0,0,4,623,623,105,487,0,31,0,0,306,313,0,25,28,8,0,33,0,0,0,
Ray McDonald,3713,DI,SF,17,10,1,0.0,0,0,28,0,0,63.5,61.2,67.3,51.7,70.7,80.4,3,30,0,0,,4.3,2,0,2,39.6,0,5,0,37,0,3,787,750,21,16,27,686,0,37,482,302,0,23,34,3,1,38,0,0,0,
Brian Robison,3718,ED,MIN,16,5,3,0.0,0,0,18,1,1,64.7,70.6,80.4,68.4,62.3,78.5,11,63,0,0,,15.2,5,0,2,39.6,0,9,0,3,0,8,973,968,0,14,17,937,0,5,648,317,0,26,23,4,1,83,0,0,0,
Paul Soliai,3724,DI,MIA,15,4,5,,0,1,17,0,0,57.5,68.3,59.0,64.1,68.9,68.3,3,9,0,0,,6.7,2,0,2,0.0,0,2,0,0,0,4,522,522,10,478,0,34,0,0,234,284,0,19,24,3,0,14,0,0,0,
Stephen Nicholas,3725,LB,ATL,7,5,0,83.3,0,1,2,0,0,54.0,76.7,73.7,62.0,84.9,78.8,0,0,0,0,8,3.6,1,1,0,120.8,5,1,0,126,0,48,130,4,0,0,4,0,0,126,6,76,0,11,22,4,6,1,1,21,17,4.2
Dashon Goldson,3742,S,TB,13,17,0,63.3,0,1,30,0,0,51.6,50.2,0.0,61.7,61.0,54.0,0,2,0,1,37,17.0,15,5,6,121.4,19,0,0,113,2,485,807,2,0,0,2,0,628,805,12,310,62,16,56,2,30,2,4,294,106,15.5
Antwan Barnes,3750,ED,NYJ,5,0,0,,0,0,22,0,0,62.2,63.4,37.3,69.1,50.1,48.9,4,5,0,0,,50.0,2,0,1,0.0,0,2,0,17,0,24,146,125,0,0,52,73,0,21,98,24,4,2,2,0,0,11,0,0,0,
Jay Richardson,3754,ED,NO,2,0,0,,0,0,20,0,0,,37.8,73.3,52.4,43.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,0,2,1,12,0,0,7,8,0,0,0,0,0,0,0,0,0,
Tarell Brown,3763,CB,SF,16,2,0,61.4,1,0,28,2,0,68.1,70.4,89.8,53.3,74.9,58.3,0,0,0,0,44,13.7,7,12,6,100.7,51,0,0,59,837,592,931,0,0,0,0,0,21,931,3,336,14,8,42,0,83,0,4,625,166,12.3
Antonio Johnson,3768,DI,TEN,16,5,0,,0,0,31,0,0,67.3,64.3,67.1,64.9,57.5,64.9,2,8,0,0,,10.5,2,1,1,0.0,0,3,0,0,0,0,379,378,66,294,0,18,0,1,181,198,0,11,12,3,0,13,0,0,0,
Will Herring,3777,LB,NO,13,1,0,57.1,0,0,20,0,0,53.2,41.0,75.7,55.3,35.5,79.5,0,1,0,1,21,0.0,0,0,1,67.6,4,0,0,27,3,27,52,16,0,0,15,1,0,36,3,22,5,1,4,0,7,1,1,30,7,7.5
Eric Frampton,3781,S,NO,1,0,0,,0,0,20,0,0,61.3,62.0,67.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,5,0,0,0,0,0,4,5,0,1,1,0,0,0,0,0,0,0,0,
Derek Landri,3782,DI,TB,9,0,0,,0,0,30,0,0,52.7,42.8,80.9,51.3,51.7,27.2,0,1,0,0,,28.6,2,0,0,0.0,0,1,0,0,0,2,123,123,0,99,0,24,0,0,75,46,0,4,5,1,0,2,0,0,0,
Corey Graham,3784,CB,BLT,16,1,0,58.1,1,0,3,0,0,74.9,75.6,57.7,89.9,63.9,73.7,1,1,0,4,46,6.6,4,6,4,87.4,43,1,0,28,337,472,687,0,0,0,0,0,15,687,11,204,307,22,56,3,74,3,7,495,209,11.5
William Gay,3786,CB,PIT,16,3,0,58.4,0,1,25,0,0,73.7,79.8,89.3,87.3,85.6,62.0,0,3,1,1,31,12.7,9,5,3,72.9,52,1,0,165,350,566,912,1,0,0,1,0,7,911,15,331,388,27,59,4,89,4,1,493,205,9.5
Adam Hayward,3798,LB,TB,11,1,0,72.7,0,0,30,0,0,65.3,52.7,19.7,48.3,49.4,51.6,0,1,0,0,26,20.0,3,1,1,127.1,8,0,0,152,0,79,188,34,0,0,34,0,0,154,14,95,1,7,11,1,11,1,1,90,74,11.3
John Wendling,3800,S,DET,1,0,0,,0,0,11,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Desmond Bishop,3808,LB,MIN,4,1,0,100.0,0,0,18,0,0,68.6,71.0,73.6,57.1,68.2,64.8,0,0,0,0,5,12.5,1,0,0,87.5,1,0,0,44,0,19,46,0,0,0,0,0,0,46,4,23,1,4,6,1,1,0,0,5,11,5.0
Marvin Mitchell,3836,LB,MIN,16,15,0,68.4,0,0,18,1,0,65.2,64.7,73.3,57.6,62.7,78.5,0,2,0,0,26,6.8,3,1,0,102.3,13,0,0,287,0,112,306,8,0,0,1,7,0,298,15,179,10,16,26,4,19,2,1,117,86,9.0
Trumaine McBride,3837,CB,NYG,11,1,0,43.8,1,0,21,0,0,77.4,75.1,87.0,,51.1,53.7,0,0,0,2,56,14.3,6,8,1,57.4,32,0,0,41,547,394,607,0,0,0,0,0,0,607,0,213,19,10,35,2,73,0,2,369,94,11.5
