player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Brian Williams,1106,CB,ATL,15,6,0,81.8,1,0,2,1,0,64.0,65.2,0.0,76.1,61.6,61.7,2,11,0,0,35,15.6,5,1,3,103.8,18,1,0,14,2,247,386,0,0,0,0,0,5,386,69,70,365,8,21,1,22,14,0,196,71,10.9
Larry Foote,1126,LB,PIT,16,4,0,71.4,0,0,25,0,0,70.7,80.4,83.2,73.5,71.8,62.3,1,7,0,0,12,9.5,2,1,0,80.7,10,2,0,170,0,83,176,4,0,0,4,0,0,172,36,57,2,5,15,0,14,10,0,64,41,6.4
Justin Bannan,1134,DI,DEN,16,8,5,100.0,0,1,10,0,0,66.9,57.0,77.6,53.7,58.1,77.7,7,6,0,0,5,0.0,0,0,1,81.3,2,1,0,0,0,1,774,774,68,131,0,554,0,0,381,392,0,15,21,1,2,14,0,7,14,3.5
Andra Davis,1136,LB,BUF,6,11,1,85.7,0,1,4,0,0,57.6,58.0,82.4,60.9,58.2,57.8,0,0,0,1,34,12.5,4,0,0,79.2,6,0,0,220,0,68,220,0,0,0,0,0,0,220,6,146,0,7,17,2,7,0,0,104,74,17.3
Scott Fujita,1137,ED,CLV,9,7,0,63.6,0,2,8,0,0,59.9,72.9,88.4,82.9,65.4,81.6,5,5,0,1,27,4.9,2,1,1,75.4,14,4,0,210,0,193,542,313,0,0,313,0,0,229,120,229,19,25,32,2,22,14,1,127,110,9.1
Rocky Bernard,1139,DI,NYG,14,2,4,,0,0,21,0,0,60.0,68.1,85.8,70.7,59.2,75.9,1,9,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,321,321,6,305,0,10,0,0,173,148,0,13,16,1,0,12,0,0,0,
Kenyon Coleman,1140,DI,CLV,16,9,0,100.0,0,0,8,3,0,63.6,64.8,58.7,56.8,67.1,74.5,1,8,0,0,9,6.0,4,0,2,79.2,2,3,0,1,0,1,557,556,0,15,1,539,0,1,200,356,0,45,54,1,2,12,0,5,12,2.5
Aaron Kampman,1148,ED,JAX,8,3,1,75.0,0,0,15,0,0,60.9,67.0,67.9,69.4,58.5,77.6,14,13,0,0,12,0.0,0,0,1,91.7,3,5,0,0,0,15,498,498,0,0,1,497,0,0,278,205,0,15,16,2,4,32,0,26,24,8.7
Howard Green,1173,DI,GB,14,1,0,,0,0,12,0,0,,56.5,81.8,58.8,54.3,74.3,2,4,0,0,,16.7,2,0,0,0.0,0,1,0,0,0,0,252,252,16,58,0,178,0,0,122,130,0,7,9,1,0,7,0,0,0,
Stylez White,1196,ED,TB,16,6,0,100.0,0,2,30,0,0,60.7,67.5,73.2,72.3,55.2,59.7,13,24,0,0,16,9.1,3,0,1,125.4,5,5,0,2,0,41,714,712,0,2,19,690,0,2,400,273,0,23,24,6,5,42,1,23,20,4.6
Raheem Brock,1200,ED,SEA,18,2,3,100.0,0,4,29,1,0,64.9,74.8,61.6,81.8,47.4,73.5,11,45,0,0,-4,6.9,2,0,3,79.2,1,11,0,3,0,21,676,673,21,52,10,588,0,3,473,182,0,29,25,4,1,67,0,-4,1,-4.0
Brett Keisel,1204,DI,PIT,14,6,5,20.0,0,2,25,1,0,79.6,68.9,86.3,56.0,72.0,74.0,4,14,1,1,9,5.9,2,2,0,0.0,1,3,0,0,0,4,609,609,13,35,0,434,0,0,389,216,0,20,26,1,5,21,0,9,11,9.0
Ryan Clark,1229,S,PIT,19,20,0,61.7,0,1,25,1,0,54.4,60.7,62.3,39.5,79.0,78.3,0,0,0,3,61,8.7,9,7,3,83.2,29,0,0,118,10,763,1143,0,0,0,0,0,989,1143,13,367,26,20,75,2,47,0,2,475,177,16.4
James Harrison,1251,ED,PIT,19,14,1,76.9,2,4,25,1,0,78.2,89.4,29.2,87.6,83.8,88.4,18,35,0,1,16,5.4,5,1,10,74.5,20,15,0,158,0,329,1175,974,0,0,964,10,0,201,468,378,43,63,73,6,26,68,0,152,108,7.6
Ma'ake Kemoeatu,1267,DI,WAS,14,5,0,,0,0,32,0,0,40.9,43.1,63.3,54.3,44.2,70.3,1,3,0,0,,3.8,1,0,1,0.0,0,0,0,0,0,1,362,362,349,13,0,0,0,0,168,193,0,13,20,1,0,4,0,0,0,
Brandon Moore,1283,LB,SD,1,0,0,,0,0,27,0,0,,60.1,63.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Bart Scott,1303,LB,NYJ,19,12,1,69.7,0,1,22,1,0,65.9,84.6,44.2,66.5,91.6,90.2,9,10,0,0,24,4.8,4,1,3,96.9,23,1,0,966,9,383,1020,10,0,0,10,0,0,1010,179,458,35,43,68,8,33,20,1,211,130,9.2
Terence Newman,1321,CB,DAL,16,1,0,65.3,1,0,9,1,0,60.6,62.1,63.5,,69.6,73.3,0,0,0,5,60,5.1,4,3,3,91.1,64,0,0,21,796,573,877,0,0,0,0,0,14,877,0,304,46,12,74,1,98,0,5,914,283,14.3
Kevin Williams,1325,DI,MIN,16,8,9,100.0,0,1,18,0,0,69.3,75.6,38.2,71.8,71.2,78.4,5,30,0,0,4,10.6,5,2,6,79.2,2,2,0,0,0,4,895,895,20,873,0,1,0,0,541,350,0,27,34,8,2,37,0,6,10,3.0
Terrell Suggs,1326,ED,BLT,18,10,1,76.9,2,2,3,0,0,67.2,77.8,40.9,76.1,71.9,69.5,22,44,0,0,25,6.9,4,1,6,91.5,10,17,0,68,0,65,1136,1063,0,1,194,868,0,73,656,415,5,50,44,9,13,83,0,79,62,7.9
Marcus Trufant,1327,CB,SEA,18,10,0,61.1,0,1,29,2,0,56.5,58.9,88.9,59.0,66.5,77.4,0,0,1,1,67,6.3,6,9,2,103.0,69,0,0,65,949,644,1049,0,0,0,0,0,13,1049,1,404,22,16,79,1,113,0,6,977,259,14.2
Jimmy Kennedy,1328,DI,MIN,9,1,0,,0,0,18,0,0,60.0,60.0,81.9,59.5,57.3,72.8,1,2,0,0,,20.0,2,0,0,0.0,0,1,0,0,0,0,147,147,0,147,0,0,0,0,93,54,0,5,7,1,0,4,0,0,0,
Troy Polamalu,1332,S,PIT,17,8,0,65.1,0,1,25,1,0,70.8,76.3,60.8,84.7,82.4,63.5,0,6,1,7,24,15.2,12,3,2,49.2,28,1,0,266,12,663,1019,0,0,0,0,0,644,1019,33,323,97,22,59,5,43,7,1,255,79,9.1
Calvin Pace,1334,ED,NYJ,15,6,2,70.0,0,2,22,0,0,60.7,61.0,74.6,52.5,69.5,58.1,3,6,0,1,37,10.7,6,0,2,51.7,7,8,0,178,6,90,791,589,3,5,189,392,1,202,393,308,17,36,44,3,10,17,0,74,60,10.6
Nick Barnett,1345,LB,GB,4,3,0,78.9,0,0,12,0,0,46.6,55.4,84.5,55.1,74.2,80.6,1,4,0,0,15,7.7,2,0,0,88.6,15,0,0,244,1,131,252,4,0,0,4,0,0,248,43,78,3,13,21,2,19,5,0,100,119,6.7
Nnamdi Asomugha,1347,CB,OAK,14,1,0,44.8,0,0,23,0,0,78.5,74.1,89.0,50.8,45.9,48.6,0,0,0,0,34,20.8,5,6,6,66.0,13,0,0,21,669,441,767,0,0,0,0,0,5,767,3,323,72,5,18,1,29,0,0,185,68,14.2
Tyler Brayton,1348,ED,CAR,15,4,1,100.0,1,0,5,2,0,57.7,53.3,58.4,54.0,57.3,52.0,6,12,0,0,5,12.5,3,1,2,87.5,1,0,0,7,0,22,616,609,69,68,2,467,0,7,333,261,0,13,17,3,1,18,0,5,7,5.0
Charles Tillman,1351,CB,CHI,18,9,0,60.4,0,3,6,3,0,77.6,78.1,72.0,67.0,71.6,82.3,0,2,0,6,59,5.5,5,8,4,72.2,67,0,0,63,1071,752,1165,0,0,0,0,0,0,1165,4,409,31,16,77,1,111,2,4,807,319,12.0
Eugene Wilson,1352,S,HST,14,10,0,57.9,0,0,13,0,0,29.8,36.6,81.6,53.3,70.7,66.4,0,0,0,0,42,11.7,7,3,0,98.4,11,0,0,29,1,425,688,0,0,0,0,0,655,688,2,261,3,5,43,0,19,0,0,219,45,19.9
Rashean Mathis,1355,CB,JAX,16,4,0,59.1,0,0,15,0,0,54.4,58.4,66.0,58.0,76.9,65.5,0,1,0,1,54,8.9,5,6,5,107.4,39,0,0,63,851,569,964,0,0,0,0,0,2,964,6,389,48,8,47,1,66,1,5,589,175,15.1
E.J. Henderson,1356,LB,MIN,16,21,0,62.9,0,1,18,1,0,64.3,77.2,86.4,61.5,85.0,90.7,1,12,0,3,28,6.8,7,1,0,84.4,22,1,0,933,0,466,945,0,0,0,0,0,8,945,103,376,4,47,75,7,35,14,5,219,80,10.0
Ken Hamlin,1358,S,IND,7,1,0,0.0,0,0,14,0,0,73.7,80.7,76.4,47.7,79.6,82.6,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,24,3,37,68,0,0,0,0,0,38,68,4,27,3,2,3,0,2,0,0,0,0,
Pisa Tinoisamoa,1359,LB,CHI,14,6,0,85.7,0,1,6,0,0,63.2,64.2,72.4,66.6,61.7,65.5,1,1,0,0,28,10.0,4,1,0,105.8,24,1,0,451,5,219,489,0,0,0,0,0,0,489,37,233,33,19,30,4,28,3,1,183,146,7.6
Drayton Florence,1362,CB,BUF,16,1,0,62.3,1,1,4,1,1,60.1,55.3,28.6,68.2,43.6,53.9,0,1,1,3,29,11.7,7,11,10,94.0,48,0,0,95,802,527,1063,0,0,0,0,0,0,1063,4,532,166,14,52,2,77,1,6,559,148,11.6
Kawika Mitchell,1363,LB,NO,1,0,0,0.0,0,0,20,0,0,60.0,64.3,65.7,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,
Chris Kelsay,1364,ED,BUF,16,13,1,81.8,0,1,4,0,0,44.1,53.5,87.5,61.1,50.8,57.3,7,26,0,0,32,14.5,9,0,1,130.7,9,4,0,144,0,112,1063,906,0,0,255,651,0,157,418,533,13,32,40,4,11,37,1,89,54,9.9
Bryan Scott,1370,S,BUF,15,5,1,69.0,0,0,4,2,0,56.4,58.7,87.6,77.6,51.2,37.9,1,2,0,0,37,22.6,7,4,1,97.6,20,3,0,249,2,218,309,0,0,0,0,0,16,309,28,63,42,15,19,2,29,6,1,185,77,9.3
Osi Umenyiora,1371,ED,NYG,16,5,1,50.0,0,9,21,1,0,71.2,81.8,45.5,82.1,65.7,81.0,11,26,0,0,15,6.7,2,0,4,75.0,1,12,0,17,0,23,805,788,0,1,3,784,0,17,529,253,0,30,23,3,2,49,0,15,12,15.0
Anthony Adams,1372,DI,CHI,18,1,1,,0,3,6,0,0,59.2,55.4,65.8,60.0,53.0,68.3,5,10,0,0,,3.6,1,0,2,0.0,0,2,0,0,0,5,654,654,0,653,0,1,0,0,357,292,0,22,26,3,0,17,0,0,0,
Cory Redding,1381,DI,BLT,17,7,2,25.0,0,0,3,1,1,57.2,55.7,30.5,63.8,53.3,65.4,8,20,0,1,9,8.1,3,0,5,0.0,1,4,0,0,0,17,683,683,108,214,0,359,0,0,411,255,0,24,27,5,4,32,0,9,0,9.0
Lance Briggs,1383,LB,CHI,17,5,1,77.2,0,1,6,0,0,72.7,65.1,74.0,57.4,56.1,46.6,0,2,0,3,32,15.1,16,3,0,74.2,61,2,0,981,3,586,1014,0,0,0,0,0,1,1014,77,351,29,49,85,7,79,4,0,448,332,7.3
Gerald Hayes,1385,LB,ARZ,6,8,0,81.8,0,0,1,1,1,64.0,64.3,0.0,59.0,68.1,55.8,0,1,0,0,44,11.4,4,1,2,115.2,9,0,0,247,0,91,251,1,0,0,1,0,0,250,10,150,3,11,23,2,11,1,0,128,81,14.2
Wayne Hunter,1388,T,NYJ,6,0,0,,2,0,22,0,0,,64.2,73.4,58.3,63.5,,0,0,0,0,,,0,0,7,0.0,0,0,0,0,0,0,13,13,0,13,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,
Sam Williams,1398,LB,OAK,2,0,0,,0,0,23,0,0,60.0,52.4,63.7,,54.8,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,1,5,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,
Chris Crocker,1399,S,CIN,9,6,0,53.3,0,2,7,0,0,66.8,69.3,83.0,81.5,61.3,69.9,2,1,0,0,36,12.2,5,5,0,91.0,16,2,0,111,5,291,519,0,0,0,0,0,334,519,18,210,69,11,30,1,30,5,1,240,103,15.0
Donald Strickland,1405,CB,SD,11,3,0,74.1,0,1,27,0,0,61.2,62.5,24.8,91.4,46.7,44.0,0,3,0,0,41,21.1,4,1,1,109.5,20,1,0,5,2,204,285,0,0,0,0,0,2,285,13,68,276,5,12,0,27,4,1,216,93,10.8
Bradie James,1416,LB,DAL,16,23,0,83.9,0,2,9,1,0,72.7,78.7,87.3,58.3,79.9,84.4,4,5,0,1,42,4.5,5,0,1,102.9,47,0,0,888,5,465,907,4,0,0,4,0,1,903,83,359,9,49,83,4,56,9,2,427,271,9.1
Jarret Johnson,1421,ED,BLT,18,10,0,71.4,0,1,3,0,0,72.8,71.5,75.5,58.6,74.4,64.5,3,21,0,0,30,10.1,7,3,1,85.7,20,2,0,488,1,255,1143,628,3,1,199,425,0,515,470,418,26,33,52,5,28,26,0,162,134,8.1
Terrence McGee,1423,CB,BUF,9,3,0,50.0,0,0,4,0,0,72.7,75.5,84.0,54.3,81.2,74.7,0,0,0,0,30,7.1,1,2,0,80.2,10,0,0,19,273,172,313,0,0,0,0,0,1,313,1,140,20,3,10,1,20,0,1,95,37,9.5
Nick Eason,1426,DI,PIT,19,1,0,100.0,0,0,25,0,0,63.2,43.8,84.3,46.1,47.1,36.7,0,7,0,0,10,23.1,3,1,0,108.3,1,2,0,0,0,4,529,529,126,35,0,351,0,0,372,153,0,9,9,0,1,9,0,10,10,10.0
Asante Samuel,1432,CB,PHI,12,2,0,45.7,0,0,24,1,0,81.4,75.2,37.6,41.1,45.8,28.6,0,0,0,7,25,27.0,10,6,3,43.8,21,0,0,27,687,446,729,0,0,0,0,0,4,729,5,278,11,11,25,0,46,0,4,157,63,7.5
Ike Taylor,1437,CB,PIT,19,7,0,55.9,0,2,25,0,0,65.8,71.2,51.8,93.4,81.2,69.6,0,2,0,2,50,8.6,6,7,10,72.3,57,3,0,72,1045,764,1146,0,0,0,0,0,4,1146,11,371,25,16,57,0,102,5,1,699,231,12.3
Robert Mathis,1447,ED,IND,17,12,0,0.0,0,1,14,1,0,71.0,69.0,87.6,77.6,45.0,66.8,7,51,0,0,,8.2,4,0,0,39.6,0,10,0,20,0,4,868,848,0,1,4,843,0,20,519,345,0,30,33,3,1,68,0,0,0,
Aubrayo Franklin,1455,DI,SF,16,2,1,100.0,0,0,28,1,0,62.8,75.3,58.0,52.8,82.9,69.0,0,4,0,0,5,8.3,4,0,2,87.5,1,0,0,0,0,1,566,566,516,49,0,1,0,0,261,304,0,37,42,2,1,4,0,5,10,5.0
Jimmy Wilkerson,1492,ED,NO,17,2,0,,0,0,20,0,0,63.2,56.2,84.5,57.2,52.3,55.3,2,9,0,0,,5.9,1,0,0,0.0,0,2,0,0,0,0,340,340,4,101,0,235,0,0,171,169,0,12,14,0,0,13,0,0,0,
Antonio Garay,1497,DI,SD,16,4,0,,0,0,27,0,0,60.0,87.2,51.7,82.2,79.9,82.6,5,18,0,0,,0.0,0,0,2,0.0,0,6,0,0,0,0,457,457,376,43,0,35,0,0,249,208,0,35,32,4,0,29,0,0,0,
Frank Walker,1507,CB,MIN,9,2,0,47.8,1,0,18,0,0,70.4,69.1,83.4,,53.1,41.5,0,0,0,1,33,19.0,4,4,2,67.1,11,0,0,3,230,170,235,0,0,0,0,0,0,235,0,65,2,4,15,0,23,0,1,159,59,14.5
Yeremiah Bell,1513,S,MIA,16,10,1,68.9,0,2,17,1,0,63.4,79.8,86.6,94.1,83.4,77.7,3,7,0,1,24,10.3,11,2,0,85.1,31,2,0,366,11,522,965,0,0,0,0,0,564,965,41,402,24,30,86,4,45,12,1,297,127,9.6
Mario Haggan,1526,LB,DEN,16,10,0,75.9,0,2,10,1,0,33.0,57.4,33.3,58.6,76.2,71.2,6,12,0,0,41,9.3,8,0,5,122.6,22,5,0,725,5,257,1090,312,0,0,305,7,3,778,305,528,45,51,68,6,29,23,1,319,205,14.5
Tully Banta-Cain,1534,ED,NE,16,6,0,85.7,0,1,19,0,0,39.6,62.1,34.1,64.0,70.8,64.1,7,38,0,0,9,11.6,5,0,4,95.8,6,6,0,245,1,66,764,512,5,0,251,256,0,252,478,220,6,23,32,2,7,51,0,49,23,8.2
Chris Johnson,1539,CB,OAK,12,0,0,42.5,1,0,23,0,0,60.6,57.6,36.0,,44.2,59.2,0,0,1,2,46,15.8,3,5,8,68.9,17,0,0,6,343,251,376,0,0,0,0,0,7,376,0,125,20,1,16,0,40,0,3,261,51,15.4
Scott Shanle,1545,LB,NO,15,11,0,85.0,0,1,20,0,0,37.9,37.5,75.4,54.8,37.1,35.1,4,7,0,0,33,17.3,14,1,0,106.3,51,1,0,786,19,374,895,55,0,0,55,0,3,840,147,374,32,26,56,1,60,12,1,491,350,9.6
Gary Brackett,1569,LB,IND,13,16,0,66.7,0,0,14,0,0,81.2,71.9,57.8,63.3,55.7,78.1,3,0,0,0,25,7.6,6,3,1,97.9,18,1,0,802,1,441,835,3,0,1,2,0,26,832,37,357,3,33,57,3,27,4,1,181,89,10.1
Tony Brown,1574,DI,TEN,11,4,0,100.0,0,0,31,0,0,56.9,51.8,0.0,65.3,56.5,55.4,5,9,0,0,11,11.8,2,0,6,104.2,2,4,0,0,0,5,424,424,14,367,0,26,0,0,269,150,0,8,11,1,2,18,0,18,17,9.0
Jacques Cesaire,1582,DI,SD,16,4,0,,0,0,27,0,0,66.8,51.3,72.1,54.8,49.2,41.7,2,14,0,0,,12.1,4,0,1,0.0,0,2,0,0,0,0,607,607,74,162,0,371,0,0,351,256,0,21,25,6,0,18,0,0,0,
Vinny Ciurciu,1584,LB,DET,2,1,0,,0,0,11,0,0,61.8,64.9,73.6,,62.3,75.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,13,0,3,15,2,0,0,2,0,0,13,0,12,0,0,1,0,0,0,0,0,0,
Chris Clemons,1585,ED,SEA,18,5,4,60.0,0,1,29,1,0,77.0,79.7,17.8,86.2,62.9,58.4,11,62,0,0,9,11.4,4,1,9,64.6,3,13,0,20,0,55,986,960,0,0,91,869,0,26,566,365,6,26,26,4,5,86,0,10,4,3.3
Colin Cole,1589,DI,SEA,13,3,6,,0,0,29,0,0,56.2,67.1,59.0,59.0,71.3,79.1,0,5,0,0,,2.3,1,0,1,0.0,0,1,0,0,0,1,525,525,79,425,0,21,0,0,258,266,0,33,40,3,0,6,0,0,0,
Stephen Cooper,1590,LB,SD,12,4,0,76.3,0,3,27,0,0,89.3,72.3,84.8,59.3,43.3,64.7,0,3,0,1,33,10.4,5,5,0,87.1,29,1,0,598,0,310,603,4,0,0,4,0,0,599,56,237,1,22,39,0,38,4,0,295,156,10.2
Joselio Hanson,1619,CB,PHI,16,3,0,64.9,0,0,24,0,0,73.2,72.1,87.3,45.7,72.0,80.4,1,4,0,1,75,6.3,2,7,1,103.0,37,0,0,40,136,451,694,0,0,0,0,0,15,694,49,194,503,10,27,0,57,5,5,340,202,9.2
Israel Idonije,1632,ED,CHI,18,12,3,100.0,0,4,6,0,0,64.1,65.2,44.6,64.9,62.6,80.1,9,30,0,0,9,0.0,0,0,4,104.2,1,11,0,1,0,15,957,956,0,1,1,954,0,1,609,333,0,29,22,4,1,50,0,9,4,9.0
Cullen Jenkins,1637,DI,GB,15,2,1,,0,0,12,0,0,64.3,66.0,71.3,70.4,46.2,66.2,10,27,0,0,,25.0,4,0,1,0.0,0,8,0,10,0,12,566,556,32,26,17,471,0,10,416,138,0,16,10,2,0,45,0,0,0,
Quintin Mikell,1662,S,PHI,16,9,0,52.9,0,1,24,3,1,82.2,85.0,34.4,55.2,90.4,65.0,0,4,0,3,39,12.7,13,10,4,67.0,27,1,0,443,8,578,1032,0,0,0,0,0,563,1032,53,401,18,35,80,5,51,5,3,315,151,11.7
Shaun Smith,1702,DI,KC,17,17,0,,1,0,16,0,0,61.0,67.7,54.7,52.7,75.8,81.0,0,8,0,0,,1.9,1,0,2,0.0,0,1,0,0,0,0,480,480,111,36,0,333,0,0,226,254,0,28,35,2,0,9,0,0,0,
Tracy White,1716,LB,NE,1,0,0,,0,0,19,0,0,61.5,63.2,66.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
DeAngelo Hall,1729,CB,WAS,16,8,1,73.7,0,2,32,0,1,72.1,71.8,89.2,51.8,63.4,72.1,0,0,1,6,92,8.3,8,8,0,105.8,73,0,0,48,1017,652,1079,0,0,0,0,0,2,1079,8,419,12,35,80,5,99,0,8,965,418,13.2
Dunta Robinson,1731,CB,ATL,16,2,0,64.8,0,0,2,1,0,75.1,74.3,72.4,,62.2,71.9,0,0,0,1,58,7.6,5,4,3,98.6,57,0,0,61,833,587,899,0,0,0,0,0,3,899,0,312,2,13,59,1,88,0,5,599,230,10.5
Jonathan Vilma,1733,LB,NO,17,20,0,71.4,0,2,20,1,0,52.5,47.5,63.7,58.3,45.4,75.6,5,6,0,1,34,8.9,9,1,1,113.1,35,4,0,997,3,457,1018,6,0,0,6,0,6,1012,141,420,6,47,72,5,49,15,4,385,239,11.0
Tommie Harris,1735,DI,CHI,17,2,1,0.0,0,0,6,2,0,60.0,63.6,87.7,62.3,57.3,60.4,2,18,0,0,,15.4,2,0,0,39.6,0,3,0,0,0,0,617,617,5,611,0,1,0,0,408,209,0,9,9,1,1,23,0,0,0,
D.J. Williams,1738,LB,DEN,16,16,1,72.7,0,1,10,1,0,74.5,73.4,71.5,73.8,62.7,90.1,4,6,0,0,43,3.3,4,3,1,130.0,40,6,0,1018,8,466,1063,13,0,0,13,0,7,1050,95,502,17,61,101,4,55,16,6,408,303,10.2
Will Smith,1739,ED,NO,16,7,5,0.0,1,1,20,0,0,59.6,63.6,47.0,68.3,57.3,50.7,5,34,0,1,,12.2,5,0,3,0.0,0,6,0,4,0,3,844,840,1,2,4,833,0,4,501,340,0,25,29,4,1,45,0,0,0,
Vince Wilfork,1742,DI,NE,17,8,1,0.0,0,0,19,1,0,76.3,69.5,59.7,56.0,74.7,77.6,2,14,0,0,,9.4,6,1,3,39.6,0,2,0,0,0,5,818,818,405,112,0,300,0,0,448,365,0,41,50,7,2,18,0,0,0,
Jason Babin,1748,ED,TEN,16,7,0,100.0,2,2,31,0,0,65.2,78.6,0.0,87.0,68.4,67.3,20,30,0,0,4,4.5,2,0,11,83.3,1,14,0,3,0,7,713,710,2,24,2,682,0,3,438,268,0,36,35,8,1,64,0,4,9,4.0
Chris Gamble,1749,CB,CAR,11,2,0,61.7,0,0,5,0,0,64.2,65.7,87.4,62.0,65.6,39.1,0,2,0,0,35,18.2,8,5,3,91.8,29,0,0,66,627,379,710,0,0,0,0,0,6,710,7,324,11,10,34,2,47,2,1,352,175,12.1
Karlos Dansby,1754,LB,MIA,14,12,1,64.8,0,2,17,0,0,78.5,77.9,86.8,80.5,61.5,86.7,1,7,0,0,43,5.4,5,3,0,98.8,35,3,0,817,2,423,846,8,0,0,8,0,9,838,75,348,10,45,75,6,54,11,3,313,210,8.9
Igor Olshansky,1756,DI,DAL,16,9,1,0.0,0,0,9,0,0,71.8,61.5,56.1,53.5,63.8,67.1,2,10,0,0,,8.8,3,1,3,39.6,0,0,0,0,0,1,569,569,24,100,0,445,0,0,280,288,0,16,22,1,1,12,0,0,0,
Junior Siavii,1757,DI,SEA,14,3,2,,0,0,29,0,0,60.1,61.2,63.9,61.4,60.1,53.5,4,3,0,0,,6.9,2,0,1,0.0,0,0,0,0,0,0,383,383,35,298,0,50,0,0,153,230,0,19,24,3,0,7,0,0,0,
Daryl Smith,1760,LB,JAX,16,16,0,85.7,0,1,15,0,0,61.5,69.4,77.4,80.0,64.4,74.4,9,10,0,1,43,7.5,7,5,0,128.0,42,3,0,859,7,401,964,36,1,10,13,12,0,928,159,404,62,47,70,5,49,22,5,421,266,10.0
Travis LaBoy,1763,ED,SF,14,3,1,100.0,0,1,28,1,0,57.8,71.8,0.0,82.9,66.0,69.1,5,20,0,0,37,15.0,3,0,4,158.3,5,5,0,23,0,50,342,317,0,1,179,137,0,25,170,122,2,13,14,2,5,30,1,72,71,14.4
Bob Sanders,1765,CB,IND,1,0,0,,0,0,14,0,0,61.5,54.9,68.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,10,0,0,0,0,0,10,10,0,3,0,0,0,0,0,0,0,0,0,
Tank Johnson,1768,DI,CIN,7,5,0,,0,0,7,0,0,60.0,63.4,56.2,64.4,61.9,72.9,2,4,0,0,,16.7,2,0,1,0.0,0,0,0,0,0,1,223,223,0,223,0,0,0,0,100,122,0,5,5,1,0,6,0,0,0,
Keiwan Ratliff,1770,CB,CIN,3,1,0,100.0,0,0,7,0,0,55.5,57.5,78.1,67.8,61.2,70.0,0,0,0,0,46,9.1,1,0,0,145.1,11,0,0,2,0,52,63,0,0,0,0,0,0,63,4,7,61,3,9,0,11,0,1,127,62,11.5
Dwan Edwards,1772,ED,BUF,11,11,1,66.7,0,1,4,0,0,77.0,60.2,85.2,64.3,49.2,80.8,3,14,0,1,2,2.2,1,0,0,30.6,2,1,0,0,0,1,558,558,55,138,1,360,0,0,257,300,0,20,33,1,3,18,0,4,8,2.0
Madieu Williams,1777,S,MIN,14,7,0,64.3,0,1,18,0,0,32.4,40.6,53.3,66.6,60.8,61.8,0,2,0,1,67,13.9,11,2,0,114.0,18,1,0,84,1,469,801,0,0,0,0,0,710,801,12,320,6,15,61,1,28,3,2,332,105,18.4
Antwan Odom,1778,ED,CIN,4,2,1,,0,0,7,0,0,60.5,61.8,80.2,55.9,66.3,45.4,0,7,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,2,158,158,0,47,0,111,0,0,109,47,0,2,3,0,0,7,0,0,0,
Shawntae Spencer,1779,CB,SF,16,2,0,70.1,2,1,28,1,0,65.2,62.8,90.3,53.4,44.6,29.5,0,0,0,3,57,23.7,14,5,3,93.8,54,0,0,49,907,622,1021,0,0,0,0,0,5,1021,1,398,60,13,43,0,77,0,4,594,193,11.0
Sean Jones,1780,S,TB,16,16,0,48.0,0,0,30,1,0,53.4,60.5,57.7,73.8,68.3,60.4,2,6,0,1,43,15.5,13,2,2,51.9,12,1,0,196,6,494,938,0,0,0,0,0,718,938,47,397,18,16,55,1,25,9,0,159,93,13.3
Darnell Dockett,1785,DI,ARZ,15,5,1,100.0,0,1,1,3,0,76.0,52.1,52.9,66.6,40.3,70.8,11,19,0,0,4,4.4,2,0,3,79.2,2,5,0,0,0,8,903,903,150,150,0,601,0,0,479,416,0,35,38,5,2,35,0,6,1,3.0
