player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Corey Graham,3784,S,BUF,16,15,0,72.9,2,0,4,1,0,50.4,62.6,46.8,63.9,89.9,91.5,7,4,1,2,77,2.8,3,1,6,132.6,35,1,0,246,19,571,976,34,0,0,34,0,470,942,41,364,207,32,89,2,48,12,6,547,183,15.6
William Gay,3786,CB,PIT,18,4,0,67.0,1,0,25,0,0,66.5,67.8,72.7,54.6,72.0,58.4,1,4,1,2,43,15.9,13,7,5,79.9,63,1,0,88,609,753,1207,49,0,0,49,0,19,1158,35,419,441,26,65,7,94,6,0,695,277,11.0
Trumaine McBride,3837,CB,NYG,15,1,0,72.7,0,1,21,0,0,48.0,47.9,83.7,55.1,50.2,30.1,0,2,1,3,37,25.7,9,1,3,90.0,32,0,0,23,45,243,337,4,0,0,4,0,21,333,23,71,244,6,25,1,44,2,3,348,171,10.9
Alan Ball,3853,CB,CHI,15,2,0,69.6,0,0,6,0,0,55.9,59.5,83.4,52.0,75.4,65.8,0,0,0,0,34,10.5,2,3,2,142.4,16,0,0,37,173,160,248,4,0,0,4,0,3,244,5,83,31,6,15,1,23,0,3,236,85,14.8
Craig Dahl,3920,S,NYG,14,5,0,60.0,0,0,21,0,0,53.3,54.6,84.9,54.8,61.2,45.1,0,2,0,0,28,14.9,7,2,0,108.9,15,1,0,134,9,281,429,18,0,0,18,0,218,411,26,122,50,10,35,0,25,3,2,181,45,12.1
Mike Devito,3928,DI,KC,15,4,0,,0,0,16,0,0,,76.7,85.0,57.6,83.1,76.7,0,9,0,0,,9.1,2,0,0,0.0,0,3,0,0,0,0,317,317,7,212,16,82,0,0,182,135,0,16,16,3,0,12,0,0,0,
Jason Trusnik,4083,LB,MIN,2,0,0,100.0,0,0,18,0,0,53.4,44.8,75.4,,46.9,26.3,0,0,0,0,9,40.0,2,0,0,104.2,1,0,0,23,0,11,33,8,0,0,8,0,0,25,0,22,2,2,3,1,1,0,0,9,1,9.0
James Ihedigbo,4147,S,DET,15,11,0,77.8,2,3,11,0,0,53.8,61.9,0.0,84.9,79.1,56.5,1,3,0,1,26,18.6,13,1,5,106.8,21,1,0,172,13,298,591,41,0,0,41,0,276,550,27,266,89,21,46,2,27,5,2,200,131,9.5
Chris Long,4316,ED,SL,12,3,0,100.0,0,1,26,0,0,59.6,54.7,89.9,53.4,54.3,61.1,0,14,0,0,14,13.3,2,0,0,118.8,1,4,0,3,0,0,481,478,0,8,416,54,0,3,315,166,0,8,10,0,1,18,0,14,11,14.0
Glenn Dorsey,4319,DI,SF,10,7,0,,0,0,28,0,0,60.0,56.7,85.1,47.0,63.4,76.4,3,4,0,0,,4.2,1,0,0,0.0,0,0,0,0,0,0,351,351,8,156,1,186,0,0,182,169,0,9,16,0,0,7,0,0,0,
Jerod Mayo,4324,LB,NE,16,6,0,66.7,0,0,19,0,0,67.0,59.6,86.9,50.4,53.6,56.4,2,7,0,0,20,16.0,8,0,0,87.5,8,1,0,348,7,176,401,32,0,0,32,0,3,369,46,179,11,21,36,4,12,10,0,86,45,10.8
Leodis McKelvin,4325,CB,BUF,9,2,0,47.2,1,0,4,0,0,59.0,59.5,85.4,54.4,60.2,45.0,0,0,0,2,46,17.1,6,4,1,64.0,25,0,0,46,229,240,388,4,0,0,4,0,61,384,4,144,48,6,27,1,53,0,2,327,122,13.1
Dominique Rodgers-Cromartie,4330,CB,NYG,15,4,0,59.5,0,1,21,1,1,76.9,76.5,87.7,56.3,65.5,45.2,0,0,1,3,37,12.7,8,9,3,67.2,50,0,0,48,777,553,890,5,0,0,5,0,19,885,2,335,41,16,51,2,84,0,1,533,199,10.7
Aqib Talib,4334,CB,DEN,18,4,0,60.2,2,0,10,0,0,73.4,72.5,35.2,59.7,71.3,68.4,0,0,2,3,80,10.2,6,9,11,80.7,62,0,0,95,937,779,1186,5,0,1,4,0,6,1181,1,406,143,13,49,1,103,0,3,763,268,12.3
Mike Jenkins,4339,CB,TB,12,2,0,63.6,2,0,30,0,0,49.5,51.4,85.1,66.0,56.3,44.3,0,1,0,0,29,22.7,5,1,2,110.8,21,0,0,14,287,199,330,13,0,0,13,0,0,317,1,130,16,3,15,1,33,1,2,281,99,13.4
Kenny Phillips,4345,S,NO,3,2,0,100.0,0,0,20,0,0,46.8,45.2,78.9,,54.5,54.3,0,0,0,0,15,23.1,3,0,0,158.3,1,0,0,5,1,74,153,2,0,0,2,0,142,151,0,79,3,2,8,0,1,0,1,15,0,15.0
Brandon Flowers,4349,CB,SD,11,6,0,67.7,1,0,27,0,0,36.5,38.1,53.1,67.0,50.2,50.0,0,0,0,0,72,15.9,7,2,6,123.4,44,1,0,70,297,380,602,2,0,0,2,0,1,600,4,218,232,10,31,0,65,1,5,612,276,13.9
Curtis Lofton,4351,LB,OAK,16,15,0,88.2,0,0,23,1,0,35.6,42.3,88.1,45.1,59.1,55.0,1,3,0,0,32,15.4,12,0,1,143.6,30,0,0,529,6,276,574,0,0,0,0,0,5,574,29,269,33,22,51,4,34,4,5,305,162,10.2
Tracy Porter,4354,CB,CHI,14,2,0,51.9,0,1,6,0,0,54.2,56.9,63.3,53.0,73.5,47.8,0,2,0,1,50,12.2,5,9,4,99.3,40,0,0,35,768,520,845,6,0,0,6,0,11,839,3,322,24,6,34,0,77,2,6,616,199,15.4
Calais Campbell,4364,DI,ARZ,18,16,2,0.0,0,0,1,1,0,72.7,84.0,38.6,67.2,89.2,71.7,13,32,0,0,,4.8,3,0,6,39.6,0,6,0,10,0,1,931,921,115,628,63,115,0,10,611,319,0,40,44,12,1,51,0,0,0,
Jason Jones,4368,ED,DET,15,3,0,100.0,0,1,11,0,0,67.3,63.0,21.1,63.5,62.7,61.0,6,29,0,0,19,13.3,4,1,7,147.9,2,5,0,5,0,3,543,538,2,116,392,28,0,5,342,198,0,20,23,4,2,40,1,20,3,10.0
Kendall Langford,4380,DI,IND,16,9,4,,1,0,14,0,0,63.3,65.6,79.7,60.5,64.8,72.5,11,24,0,0,,8.6,3,0,1,0.0,0,7,0,36,0,1,847,810,41,196,93,480,0,37,528,318,0,25,23,5,0,42,0,0,0,
Charles Godfrey,4381,S,ATL,5,4,0,75.0,0,1,2,0,0,50.0,46.1,80.9,,45.2,87.1,0,0,0,0,22,0.0,0,1,0,128.5,9,0,0,38,3,106,144,8,0,0,8,0,73,136,0,38,22,3,9,0,12,0,1,104,43,11.6
Pat Sims,4391,DI,CIN,9,4,1,,0,0,7,0,0,60.0,64.5,55.7,70.8,59.0,74.2,3,5,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,210,210,40,165,0,5,0,0,104,106,0,7,10,2,0,9,0,0,0,
Andre Fluellen,4401,DI,DET,4,0,0,,0,0,11,0,0,,65.4,81.6,59.4,64.5,71.3,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,112,112,8,102,0,2,0,0,49,63,0,4,5,2,0,3,0,0,0,
Cliff Avril,4406,ED,SEA,18,6,5,100.0,1,2,29,0,0,71.3,79.6,48.0,77.8,71.2,49.7,17,44,0,0,19,23.6,13,0,6,90.0,5,12,0,7,0,20,861,852,1,5,840,6,0,9,544,297,2,38,36,9,5,73,0,28,25,5.6
Philip Wheeler,4407,LB,ATL,9,5,0,85.7,0,1,2,0,0,49.0,59.7,0.0,88.2,69.1,71.9,1,1,0,0,19,7.7,2,0,2,131.3,6,1,0,129,2,58,143,4,0,0,4,0,3,139,14,71,5,12,19,1,7,3,1,42,8,7.0
Tyvon Branch,4414,S,KC,16,6,0,53.7,0,0,16,1,1,61.1,66.3,83.4,65.1,82.1,85.0,0,1,1,1,52,4.3,2,3,0,77.1,22,1,0,71,25,402,526,5,0,0,5,0,269,521,9,115,155,16,39,1,41,2,2,238,107,10.8
William Hayes,4417,ED,SL,16,8,0,,0,2,26,0,0,67.3,82.4,10.3,77.4,84.4,76.2,9,31,0,0,,2.3,1,0,8,0.0,0,7,0,2,0,0,579,577,5,7,489,76,0,2,344,235,0,34,35,9,0,47,0,0,0,
Dwight Lowery,4427,S,IND,16,8,1,74.4,1,0,14,0,0,60.9,62.3,50.7,71.5,63.9,44.7,1,4,1,4,37,11.3,9,3,3,57.0,32,1,0,228,28,637,1084,71,0,0,71,0,602,1013,22,425,154,21,63,1,43,6,0,327,150,10.2
Quintin Demps,4431,S,HST,15,11,0,55.6,1,1,13,2,1,67.8,66.4,66.2,63.0,60.5,66.0,0,2,0,1,40,13.6,9,4,3,85.9,15,1,0,139,10,501,817,28,0,0,28,0,549,789,18,298,91,10,46,1,27,3,2,183,37,12.2
Red Bryant,4435,DI,ARZ,7,0,0,,0,0,1,0,0,,63.8,39.9,54.2,70.0,71.9,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,132,132,19,84,11,18,0,0,60,72,0,5,6,1,0,1,0,0,0,
Brandon Carr,4454,CB,DAL,16,7,0,69.0,0,0,9,1,0,56.0,59.3,70.2,80.8,68.6,68.1,2,0,0,0,71,9.5,8,5,5,117.6,58,0,0,54,854,600,1053,55,0,0,55,0,4,998,1,452,86,16,69,1,84,2,6,688,244,11.9
Zackary Bowman,4456,CB,MIA,6,0,0,60.0,0,0,17,0,0,56.7,56.7,78.9,,56.5,74.0,0,0,0,1,12,0.0,0,1,2,37.5,3,0,0,8,51,40,72,9,0,0,9,0,2,63,0,32,2,0,2,0,5,0,0,30,10,10.0
Letroy Guion,4466,DI,GB,15,9,0,,0,0,12,0,0,60.0,67.1,51.2,57.7,70.0,77.4,2,11,0,0,,0.0,0,0,2,0.0,0,0,0,1,0,0,371,370,101,169,45,55,0,1,175,196,0,14,16,1,0,13,0,0,0,
Matthew Slater,4467,WR,NE,1,0,0,,0,0,19,0,0,,60.0,60.4,,60.0,,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,
Kroy Biermann,4468,ED,ATL,16,10,0,100.0,1,1,2,0,0,44.1,68.4,66.2,57.5,77.4,64.3,6,9,0,0,24,7.8,4,0,2,145.8,8,2,0,2,0,20,516,508,0,1,497,10,0,8,224,272,6,24,37,3,8,17,1,76,37,9.5
Erik Walden,4481,ED,IND,15,7,1,70.0,1,1,14,0,0,57.3,59.3,16.9,61.5,66.2,71.8,12,24,0,0,19,9.5,4,1,7,121.2,7,3,0,37,5,123,788,696,0,5,690,1,0,92,358,307,50,23,31,6,10,39,1,66,38,9.4
Nick Hayden,4495,DI,DAL,16,8,2,,0,0,9,1,0,53.7,53.3,75.8,54.2,54.6,60.7,1,5,0,0,,4.7,2,0,1,0.0,0,0,0,0,0,4,579,579,168,411,0,0,0,0,270,305,0,20,33,3,0,6,0,0,0,
Ahtyba Rubin,4504,DI,SEA,18,6,0,,0,0,29,1,0,71.5,66.5,34.9,56.4,63.5,63.4,2,12,0,1,,6.4,3,0,4,0.0,0,1,0,5,0,0,550,545,28,481,5,31,0,5,256,294,0,31,38,0,0,15,0,0,0,
Joe Mays,4514,LB,SD,2,0,0,,0,0,27,0,0,62.7,90.3,70.3,64.4,79.7,73.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,17,0,3,18,0,0,0,0,0,0,18,1,14,1,1,1,0,0,1,0,0,0,
Cary Williams,4543,CB,WAS,11,6,0,64.1,1,1,32,1,1,47.5,57.0,87.7,97.8,74.0,80.5,0,0,0,0,36,4.7,2,3,4,120.6,25,1,0,58,517,376,623,24,0,0,24,0,10,599,1,246,14,10,35,1,39,1,3,369,105,14.8
Wesley Woodyard,4583,LB,TEN,16,13,0,71.4,0,1,31,1,1,74.8,90.2,45.7,79.0,89.9,88.0,2,4,0,0,25,4.7,4,0,2,86.8,15,5,0,463,1,190,502,6,0,0,6,0,2,496,44,268,29,51,69,2,21,11,0,127,95,8.5
JoLonn Dunbar,4588,LB,NO,3,3,0,100.0,0,0,20,0,0,54.9,61.2,75.0,,64.2,65.1,0,0,0,0,78,7.7,1,0,0,158.3,6,0,0,45,0,15,47,2,0,0,2,0,0,45,0,32,0,6,9,1,6,0,2,111,103,18.5
Husain Abdullah,4652,S,KC,13,5,0,61.5,0,0,16,0,0,69.0,71.1,49.5,60.7,74.5,80.0,2,4,0,0,52,6.3,2,2,2,108.2,16,0,0,275,12,342,486,44,0,0,44,0,97,442,48,96,58,13,25,0,26,6,2,182,126,11.4
Leger Douzable,4654,DI,NYJ,16,5,0,0.0,0,0,22,0,0,68.4,53.7,43.6,50.9,61.1,63.7,6,7,0,0,,5.3,1,0,2,39.6,0,1,0,7,0,3,289,282,3,63,188,28,0,7,192,94,0,9,13,3,1,14,0,0,0,
Erin Henderson,4656,LB,NYJ,12,6,0,88.9,0,0,22,0,0,44.5,69.5,83.6,52.1,91.8,80.9,0,4,0,0,17,5.9,2,1,0,100.9,8,0,0,193,1,96,226,28,0,0,28,0,0,198,47,83,4,15,26,2,9,4,0,74,64,9.3
David Hawthorne,4693,LB,NO,9,4,0,80.0,0,1,20,0,0,28.6,37.0,79.9,57.4,63.4,52.6,1,0,0,0,21,17.1,6,0,0,125.0,12,0,0,209,1,92,222,2,0,0,2,0,0,220,11,119,10,13,25,2,15,1,1,130,62,10.8
Ropati Pitoitua,4707,DI,TEN,5,1,0,,0,1,31,0,0,60.0,68.6,76.1,61.9,68.4,70.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,30,30,0,16,0,14,0,0,10,19,0,2,3,0,0,1,0,0,0,
Danny Lansanah,4713,LB,TB,16,12,1,70.8,0,0,30,0,0,43.8,63.8,84.8,84.8,74.0,34.1,0,3,0,0,22,19.6,11,3,0,98.1,17,1,0,247,3,137,369,72,0,0,72,0,0,297,11,221,47,21,33,3,24,4,1,133,74,7.8
Kyle Arrington,4742,CB,BLT,15,4,0,78.9,2,1,3,0,0,50.5,53.8,84.2,80.7,61.0,70.2,2,2,0,0,70,6.9,2,1,3,123.1,30,0,0,12,142,242,333,6,0,0,6,0,7,327,13,78,166,6,23,0,38,4,2,355,137,11.8
Wallace Gilberry,4763,ED,CIN,17,2,1,100.0,0,1,7,0,0,61.3,60.6,80.4,64.0,46.6,70.0,16,33,0,0,11,9.1,2,0,1,112.5,1,2,0,5,0,7,667,662,18,296,291,57,0,5,527,133,0,16,18,2,1,51,0,11,6,11.0
Jerrell Freeman,4888,LB,IND,13,23,0,76.2,0,1,14,0,0,71.6,89.4,60.2,69.7,91.7,85.2,4,5,1,1,25,4.7,5,2,1,101.0,32,3,0,660,6,383,748,19,0,0,19,0,4,729,67,298,59,53,78,1,42,12,3,217,164,6.8
Cameron Wake,4907,ED,MIA,7,1,1,,1,4,17,0,0,60.9,90.4,7.9,93.3,50.2,76.9,2,10,0,0,,0.0,0,0,4,0.0,0,7,0,1,0,4,246,245,0,0,238,7,0,1,154,88,0,7,0,0,0,19,0,0,0,
Tyson Jackson,4926,DI,ATL,16,7,0,,0,0,2,0,0,63.2,71.3,86.9,47.0,79.4,79.0,0,7,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,462,462,3,58,150,251,0,0,193,269,0,16,21,2,0,7,0,0,0,
Darrius Heyward-Bey,4930,WR,PIT,1,0,0,,0,0,25,0,0,,60.0,60.4,,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
B.J. Raji,4932,DI,GB,17,8,2,,1,0,12,0,0,56.2,47.8,22.1,66.5,45.5,27.2,0,13,0,0,,25.0,7,0,5,0.0,0,1,0,0,0,3,492,492,252,238,0,2,0,0,237,252,0,11,13,5,0,14,0,0,0,
Brian Orakpo,4936,ED,TEN,16,12,4,78.6,0,1,31,0,0,68.6,70.8,78.9,69.5,62.4,77.4,6,36,0,0,18,6.0,3,2,2,92.3,11,7,0,85,1,116,960,845,0,2,843,0,0,115,417,427,29,27,35,6,14,49,0,86,44,7.8
Malcolm Jenkins,4937,S,PHI,16,12,0,66.3,0,1,24,1,0,75.5,76.5,89.1,47.1,76.0,75.7,0,2,1,2,46,10.6,12,5,2,96.0,55,0,0,167,22,712,1203,120,0,0,120,0,325,1083,21,470,569,41,89,12,83,2,6,490,262,8.9
Brian Cushing,4938,LB,HST,17,20,4,81.6,0,0,13,0,0,58.4,55.2,46.4,45.0,61.7,59.7,1,5,0,1,44,13.3,16,1,3,89.6,31,0,0,997,2,486,1039,15,0,0,15,0,0,1024,154,399,25,54,84,5,38,6,0,309,225,10.0
Robert Ayers,4941,ED,NYG,12,9,4,,0,2,21,0,0,62.8,82.5,56.5,85.0,64.6,64.7,13,25,0,0,,8.8,3,0,3,0.0,0,10,0,7,0,12,570,561,6,104,351,100,0,9,380,178,2,27,22,2,0,48,0,0,0,
Vontae Davis,4948,CB,IND,16,6,0,51.0,0,0,14,0,0,69.7,70.1,68.9,66.0,66.5,75.4,0,1,0,4,48,8.9,5,11,8,76.9,49,0,0,75,936,634,1046,0,0,0,0,0,5,1046,2,410,30,17,45,1,96,1,7,584,146,11.9
Clay Matthews,4949,LB,GB,18,11,1,72.5,0,1,12,1,0,59.0,62.6,77.8,65.9,57.7,39.0,11,40,0,1,32,22.2,18,1,2,92.0,29,9,0,780,6,359,1144,328,0,2,324,2,0,816,371,414,30,42,52,8,40,60,1,303,191,10.4
Ziggy Hood,4955,DI,CHI,2,1,0,,0,0,6,0,0,,33.8,76.6,50.5,34.7,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,1,28,0,8,0,0,25,12,0,0,0,0,0,0,0,0,0,
Patrick Chung,4957,S,NE,17,20,0,55.8,0,1,19,0,0,79.3,78.8,88.0,64.2,72.5,77.4,0,4,0,0,42,8.0,8,9,5,78.3,43,0,0,362,74,651,1040,129,0,0,129,0,147,911,16,373,327,34,72,4,77,4,2,388,145,9.0
James Laurinaitis,4958,LB,SL,16,19,0,76.8,0,1,26,0,0,54.4,43.7,91.5,51.6,35.9,63.8,8,6,0,1,46,11.3,11,0,0,95.7,43,2,1,1097,1,575,1152,21,0,0,21,0,18,1131,142,435,15,33,67,2,56,16,0,498,345,11.6
Rey Maualuga,4961,LB,CIN,16,12,0,78.0,0,0,7,1,0,69.3,69.2,55.6,61.3,65.4,42.4,1,6,0,1,27,21.6,21,2,2,82.1,32,0,0,612,1,343,660,1,1,0,0,0,10,659,27,290,36,37,64,2,41,7,0,252,134,7.9
Darius Butler,4964,CB,IND,14,3,0,71.2,1,1,14,0,0,55.9,57.6,85.6,49.5,66.5,65.4,1,0,0,1,51,11.3,6,3,2,118.2,47,0,0,43,74,407,576,4,0,0,4,0,56,572,6,163,399,12,44,1,66,1,5,600,186,12.8
Jairus Byrd,4965,S,NO,13,10,0,53.3,0,1,20,1,0,60.5,65.0,86.4,65.8,72.7,58.6,1,0,0,1,19,14.3,8,2,1,57.4,8,1,0,46,6,504,810,18,0,0,18,0,733,792,10,296,7,7,38,1,15,2,1,59,22,7.4
Connor Barwin,4969,ED,PHI,16,8,5,60.0,0,1,24,0,0,57.5,60.9,69.9,67.5,52.0,68.0,7,33,0,0,28,10.4,5,1,3,82.1,9,8,0,103,11,167,1043,897,0,14,876,7,0,146,482,394,32,23,35,3,15,48,0,108,54,12.0
Mike Mitchell,4970,S,PIT,18,12,0,27.8,0,2,25,2,0,78.6,75.4,50.1,59.8,74.4,58.7,3,4,0,3,32,15.2,14,5,2,49.1,5,0,0,77,9,748,1188,48,0,0,48,0,1034,1140,36,404,19,8,66,1,18,7,2,106,4,21.2
William Moore,4978,S,ATL,11,6,0,71.8,0,1,2,0,0,53.2,55.3,20.5,55.5,64.7,72.3,0,0,0,2,18,7.3,4,2,2,68.1,28,0,0,222,11,286,500,55,0,0,55,0,136,445,3,211,76,19,45,0,39,0,0,258,196,9.2
Paul Kruger,4980,ED,CLV,16,3,1,100.0,0,0,8,0,0,58.3,60.8,39.4,68.2,54.2,32.0,8,43,0,0,24,28.6,8,0,5,155.2,4,3,0,20,1,51,679,646,1,2,638,5,0,33,380,248,12,19,17,2,4,54,1,47,28,11.8
Sherrod Martin,4982,S,CHI,5,0,0,,0,0,6,0,0,62.8,64.5,74.5,,61.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,11,23,5,0,0,5,0,15,18,0,12,0,0,0,0,0,0,0,0,0,
Sean Smith,4984,CB,KC,15,8,0,52.7,3,0,16,0,0,71.4,74.0,89.4,,78.7,88.9,0,0,0,3,48,3.6,2,9,5,83.1,49,0,0,71,834,642,948,4,0,0,4,0,7,944,0,306,32,15,46,2,93,0,6,649,116,13.2
Sen'Derrick Marks,4985,DI,JAX,4,0,3,,0,0,15,0,0,,59.1,81.8,51.8,66.8,41.1,0,0,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,0,144,144,16,100,0,28,0,0,102,42,0,5,5,2,0,0,0,0,0,
Bradley Fletcher,4989,CB,NE,2,1,0,88.9,0,1,19,0,0,56.2,59.6,78.8,,76.6,82.2,0,0,0,0,43,0.0,0,0,1,155.8,8,0,0,0,61,50,68,0,0,0,0,0,0,68,0,18,7,2,9,0,9,0,1,129,25,16.1
Michael Johnson,4993,ED,CIN,17,14,2,100.0,2,3,7,1,0,65.7,62.5,71.8,52.7,73.0,57.9,13,35,0,0,60,13.5,7,0,3,118.8,4,5,0,27,0,33,902,873,0,14,845,14,0,29,583,286,2,20,31,2,4,53,0,84,65,21.0
Terrance Knighton,4995,DI,WAS,16,5,0,,0,0,32,0,0,60.0,68.5,86.9,61.4,66.6,65.7,1,7,0,0,,8.0,2,0,0,0.0,0,2,0,2,0,0,403,401,165,230,0,6,0,2,182,221,0,19,18,5,0,10,0,0,0,
DeAndre Levy,4999,LB,DET,1,0,0,,0,0,11,0,0,64.2,51.9,74.6,,46.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,13,0,7,17,2,0,0,2,0,0,15,0,10,2,0,0,0,0,0,0,0,0,
Roy Miller,5004,DI,JAX,16,16,0,,0,1,15,0,0,63.1,74.6,37.7,68.8,74.8,65.2,2,10,0,0,,5.0,2,0,4,0.0,0,5,0,0,0,0,556,556,221,325,0,10,0,0,289,267,0,23,22,4,0,17,0,0,0,
Brandon Tate,5006,WR,CIN,1,0,0,,0,0,7,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Lardarius Webb,5011,CB,BLT,15,5,0,67.1,2,0,3,0,0,63.4,65.4,63.8,45.5,76.5,70.8,0,3,0,1,49,12.7,8,8,6,111.3,55,0,0,41,271,542,879,14,0,0,14,0,188,865,16,321,365,20,50,2,82,3,7,590,227,10.7
Chris Owens,5013,CB,NO,2,0,0,100.0,0,0,20,0,0,27.0,27.0,71.4,,60.0,22.9,0,0,0,0,15,100.0,1,0,0,154.9,3,0,0,2,0,9,13,0,0,0,0,0,0,13,0,4,11,0,0,0,3,0,2,35,5,11.7
Jerraud Powers,5015,CB,ARZ,15,2,0,59.8,0,0,1,2,1,55.0,56.2,43.0,80.3,59.0,49.4,0,1,0,1,63,13.2,9,7,2,97.0,55,1,0,91,585,568,906,12,0,0,12,0,1,894,11,327,217,18,57,3,92,2,4,776,251,14.1
Rashad Johnson,5018,S,ARZ,16,11,0,66.7,0,0,1,1,0,57.1,60.6,86.8,50.3,67.5,50.8,1,0,0,6,86,13.6,11,2,0,92.9,18,0,0,123,9,627,978,11,0,0,11,0,811,967,8,343,24,9,59,2,27,1,2,325,134,18.1
Keenan Lewis,5019,CB,NO,6,0,0,63.6,1,0,20,0,0,59.4,55.3,0.0,,67.6,60.6,0,0,0,0,61,14.3,1,1,2,137.5,7,0,0,7,87,83,106,0,0,0,0,0,1,106,0,23,11,1,6,0,11,0,1,147,68,21.0
Henry Melton,5028,DI,TB,16,5,2,100.0,0,1,30,2,0,63.7,49.7,42.5,58.6,45.4,55.3,9,14,0,0,5,10.3,3,0,4,87.5,1,3,0,3,0,0,508,505,0,370,38,97,0,3,330,178,0,10,21,0,1,26,0,5,9,5.0
Glover Quin,5035,S,DET,16,6,0,76.9,0,1,11,0,0,57.4,60.7,52.9,51.2,72.0,77.4,0,1,1,4,43,10.1,7,1,3,118.3,10,0,0,48,3,563,951,2,0,0,2,0,877,949,6,382,21,3,56,0,13,1,2,179,63,17.9
David Bruton,5037,S,DEN,13,6,0,60.0,1,2,10,0,0,68.8,69.9,47.8,68.6,69.2,65.3,0,2,0,2,29,14.6,7,4,4,69.6,24,1,0,216,22,353,480,17,0,0,17,0,114,463,14,113,111,15,35,1,40,3,1,288,139,12.0
Sammie Lee Hill,5038,DI,TEN,10,3,0,,0,0,31,0,0,60.0,66.1,53.0,48.5,73.6,74.1,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,188,188,155,33,0,0,0,0,79,109,0,7,9,1,0,0,0,0,0,
Lawrence Sidbury,5049,ED,TB,1,0,0,,0,0,30,0,0,,57.0,73.4,55.7,59.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,
Greg Toler,5055,CB,IND,10,1,0,60.2,0,1,14,0,0,40.2,42.0,86.5,60.0,54.3,89.0,0,0,0,0,68,1.8,1,9,2,114.0,53,0,0,45,569,436,685,0,0,0,0,0,38,685,1,248,33,13,53,0,88,0,5,903,227,17.0
Jasper Brinkley,5074,LB,NYG,10,10,0,89.3,0,4,21,1,0,45.3,78.8,86.8,92.5,90.9,69.1,0,1,0,0,45,11.3,7,0,0,106.4,25,2,0,397,0,199,420,12,0,0,12,0,0,408,18,203,11,21,45,6,28,3,0,267,188,10.7
Chris Clemons,5089,S,ARZ,8,1,0,100.0,0,0,1,0,0,58.7,57.5,77.7,60.0,55.3,79.3,0,0,0,0,8,0.0,0,0,0,91.7,2,0,0,8,1,39,51,0,0,0,0,0,13,51,1,11,29,0,2,0,2,0,0,12,23,6.0
Don Carey,5101,S,DET,5,1,0,100.0,0,0,11,0,0,65.7,70.5,76.7,,70.4,81.3,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,1,0,17,38,1,0,0,1,0,21,37,0,21,15,2,5,0,1,0,0,7,4,7.0
Cedric Peerman,5109,HB,CIN,1,0,0,,0,0,7,0,0,,63.4,60.1,,60.0,71.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,
Brice McCain,5112,CB,MIA,14,5,0,59.7,0,0,17,0,0,58.4,56.3,58.9,52.9,51.7,53.5,0,1,0,1,52,14.0,6,8,4,81.0,37,0,0,74,184,394,706,13,0,0,13,0,5,693,6,306,430,9,32,0,62,1,1,454,175,12.3
Jason McCourty,5127,CB,TEN,4,6,0,75.0,0,0,31,0,0,45.1,48.4,81.8,60.0,64.6,61.2,0,1,0,0,22,10.5,2,1,0,128.3,18,0,0,19,183,120,212,0,0,0,0,0,0,212,1,91,10,1,11,0,24,1,2,207,60,11.5
