player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
LeSean McCoy,4976,HB,PHI,17,-1.1,20,87.5,,0,0,1,5.1,3,23,24,0,74.5,90.6,87.0,45.3,76.8,0.0,0,0,70,14.7,78,532,2,56,80.5,428,3.4,18,113.2,64,2,0.6,3,554,629,11.2,9.9,1.29
Rob Gronkowski,5567,TE,NE,7,11.5,2,60.9,,0,0,1,4.9,2,30,19,0,74.4,78.1,91.0,69.9,91.1,36.0,93,4,50,11.2,29,258,3,39,83.3,215,52.3,135,86.2,64,4,10.9,28,592,198,5.1,15.2,2.75
Joique Bell,5797,HB,DET,16,-0.1,15,82.8,,0,0,0,10.2,6,22,11,0,62.0,49.3,76.0,77.2,83.7,7.4,27,0,37,16.8,61,363,0,53,79.3,288,3.6,13,102.3,64,0,2.2,8,547,564,10.6,10.3,1.9
Jacoby Jones,3689,WR,BLT,12,15.1,3,58.7,,0,0,0,2.6,1,21,3,0,90.0,88.3,69.3,,69.6,0.0,0,4,66,0.0,0,377,1,37,95.8,361,8.5,32,65.2,63,2,91.5,345,455,127,3.4,12.3,1.26
Jeremy Kerley,6305,WR,NYJ,12,9.0,3,68.3,,0,0,0,2.3,1,30,22,0,83.6,83.2,73.4,,74.8,0.0,0,2,26,0.0,0,337,0,43,96.4,325,76.9,259,96.2,63,3,22.3,75,523,185,4.3,12.2,1.61
Rishard Matthews,7211,WR,MIA,16,8.1,2,66.1,,0,0,0,2.4,1,26,17,0,82.6,78.1,68.4,61.6,67.6,0.3,1,1,29,0.3,1,378,0,41,96.0,363,88.9,336,91.3,62,2,10.8,41,448,174,4.2,10.9,1.23
Le'Veon Bell,7829,HB,PIT,13,0.7,10,72.6,,0,0,1,13.5,7,13,25,0,49.7,85.0,71.6,65.6,59.7,0.0,0,0,43,18.0,75,416,3,45,78.8,328,15.4,64,89.4,62,0,5.8,24,399,453,10.1,8.9,1.22
Lance Moore,2718,WR,NO,15,11.8,1,67.2,,0,0,0,8.9,4,30,20,0,60.0,78.8,69.4,,68.4,0.0,0,3,44,0.0,0,403,1,41,93.8,378,48.9,197,88.7,61,3,51.1,206,508,79,1.9,12.4,1.34
DeMarco Murray,6223,HB,DAL,14,0.0,16,86.9,,0,0,1,3.6,2,18,9,1,81.2,64.0,79.8,83.5,70.6,0.0,0,0,22,27.4,121,442,2,53,69.0,305,1.6,7,96.0,61,1,3.6,16,350,390,7.4,6.6,1.15
Fred Jackson,3368,HB,BUF,16,-0.4,10,77.0,,0,0,0,9.6,5,16,4,1,56.6,70.3,76.6,81.6,64.5,0.0,0,0,37,28.9,119,412,1,47,65.8,271,0.7,3,98.2,61,1,1.5,6,387,421,9.0,8.2,1.43
Jordan Reed,7866,TE,WAS,9,6.7,4,75.0,,0,0,0,8.2,4,30,32,0,61.8,78.9,89.0,74.7,87.1,49.8,126,2,38,7.5,19,253,0,45,89.3,226,31.6,80,102.0,60,3,7.9,20,499,239,5.3,11.1,2.21
Brandon Pettigrew,4943,TE,DET,14,6.5,2,68.3,,0,0,2,8.9,4,19,11,1,58.4,29.7,64.0,73.3,57.5,71.5,394,1,31,21.2,117,551,6,41,76.4,421,23.8,131,92.1,60,2,0.5,3,416,197,4.8,10.1,0.99
Austin Pettis,6230,WR,SL,16,10.6,2,64.4,,0,0,0,5.0,2,25,26,0,73.0,78.6,66.7,49.8,66.0,1.3,5,1,31,0.8,3,399,1,38,94.2,376,41.9,167,99.5,59,4,56.9,227,399,118,3.1,10.5,1.06
Zach Ertz,7816,TE,PHI,17,9.8,2,66.1,,0,0,0,7.1,3,27,24,0,66.5,85.4,80.2,76.6,81.8,42.1,125,0,38,7.1,21,297,0,39,87.2,259,37.4,111,120.1,59,5,18.5,55,491,175,4.5,12.6,1.9
Darrius Heyward-Bey,4930,WR,IND,17,10.8,1,50.0,,0,0,0,23.7,9,16,14,0,28.0,77.6,54.0,,50.8,0.5,2,1,27,0.0,0,410,2,29,93.2,382,16.3,67,64.5,58,1,83.2,341,309,137,4.7,10.7,0.81
Michael Crabtree,4933,WR,SF,8,10.4,6,58.6,,0,0,0,5.6,2,23,28,1,61.3,28.4,72.7,,73.3,0.0,0,2,60,0.0,0,242,4,34,93.0,225,21.1,51,77.3,58,1,78.9,191,487,200,5.9,14.3,2.16
Jacquizz Rodgers,6297,HB,ATL,15,-0.3,15,89.7,,0,0,0,1.9,1,13,2,1,87.0,90.6,74.7,84.0,83.5,0.0,0,0,22,23.2,76,328,0,52,72.3,237,8.8,29,102.6,58,2,3.4,11,340,387,7.4,6.5,1.43
Zach Miller,3654,TE,SEA,17,7.2,2,66.7,,0,0,0,2.6,1,19,29,0,82.3,85.4,73.6,66.2,70.1,71.2,338,1,60,21.7,103,475,2,38,72.8,346,21.5,102,111.2,57,5,5.9,28,433,187,4.9,11.4,1.25
Tyler Eifert,7802,TE,CIN,16,7.5,10,68.4,,0,0,0,11.4,5,19,7,0,49.3,77.9,66.5,75.6,66.3,44.7,166,4,61,15.9,59,371,0,39,81.4,302,31.5,117,74.1,57,2,16.4,61,445,237,6.1,11.4,1.47
Julio Jones,6158,WR,ATL,5,10.4,7,71.9,,0,0,0,10.9,5,26,2,2,58.7,23.1,80.8,,79.6,0.0,0,2,81,0.0,0,222,1,41,95.0,211,11.3,25,101.5,57,2,88.7,197,580,261,6.4,14.1,2.75
Reggie Wayne,800,WR,IND,7,10.2,6,66.7,,0,0,0,9.5,4,28,14,0,58.6,78.4,81.0,70.2,79.2,1.1,3,2,35,0.4,1,274,1,38,92.7,254,70.4,193,91.5,57,2,28.5,78,503,174,4.6,13.2,1.98
Andre Ellington,7968,HB,ARZ,15,4.5,11,68.4,,0,0,0,13.3,6,21,1,0,41.6,73.4,84.2,81.3,68.8,0.4,1,1,38,8.9,23,257,0,39,85.6,220,21.8,56,84.8,57,1,29.2,75,371,266,6.8,9.5,1.69
David Nelson,5862,WR,NYJ,12,11.4,2,64.3,,0,0,0,5.3,2,20,22,0,71.4,77.4,71.4,,70.6,0.7,2,3,31,0.0,0,305,1,36,97.7,298,19.0,58,76.7,56,2,80.0,244,423,111,3.1,11.8,1.42
Rob Housler,6221,TE,ARZ,13,9.2,2,69.6,,0,0,0,11.4,5,22,1,1,49.2,29.3,58.0,37.5,58.1,57.8,193,3,31,6.9,23,334,3,39,87.1,291,32.9,110,77.6,56,1,4.5,15,455,205,5.3,11.7,1.56
Mychal Rivera,7965,TE,OAK,16,8.4,2,67.9,,0,0,1,11.6,5,25,23,0,58.2,81.8,68.8,73.5,72.6,61.3,234,1,37,6.0,23,382,4,38,88.5,338,31.7,121,105.3,56,4,3.9,15,407,112,2.9,10.7,1.2
Santonio Holmes,2970,WR,NYJ,11,13.0,0,41.8,,0,0,0,23.3,7,20,22,0,28.3,75.3,67.6,,66.8,0.0,0,6,69,0.0,0,304,3,23,94.7,288,24.0,73,38.0,55,1,76.0,231,456,121,5.3,19.8,1.58
T.J. Graham,7071,WR,BUF,16,16.1,4,41.8,,0,0,1,14.8,4,13,4,1,42.9,27.7,57.1,,56.3,0.0,0,3,47,0.0,0,496,3,23,93.8,465,5.2,26,53.7,55,2,94.8,470,361,88,3.8,15.7,0.78
Marcel Reece,4702,FB,OAK,16,4.9,6,60.4,,0,0,0,11.1,4,12,23,0,53.0,84.5,66.7,91.1,56.9,8.1,26,2,45,11.2,36,322,3,32,82.9,267,22.4,72,75.3,53,2,17.1,55,331,232,7.3,10.3,1.24
Maurice Jones-Drew,3005,HB,JAX,15,0.0,12,81.1,,0,0,0,4.4,2,13,15,0,76.3,84.7,73.0,93.1,68.8,0.0,0,1,17,28.9,114,394,0,43,67.5,266,3.6,14,83.5,53,0,5.6,22,314,327,7.6,7.3,1.18
Andre Holmes,6489,WR,OAK,10,14.7,0,48.1,,0,0,0,7.4,2,21,23,0,63.6,75.5,74.5,,72.2,0.0,0,2,40,0.0,0,261,1,25,95.4,249,9.6,25,67.1,52,1,90.4,236,431,117,4.7,17.2,1.73
Cole Beasley,7330,WR,DAL,14,4.6,5,75.0,,0,0,0,2.5,1,20,9,0,74.3,45.7,77.7,,77.9,0.0,0,2,23,0.0,0,210,1,39,94.3,198,92.9,195,90.9,52,2,6.2,13,368,192,4.9,9.4,1.86
Stephen Hill,7047,WR,NYJ,12,14.7,3,47.1,,0,0,0,11.1,3,15,22,1,53.1,26.1,60.6,,59.8,0.3,1,4,51,0.0,0,349,2,24,96.3,336,14.3,50,43.1,51,1,85.4,298,342,96,4.0,14.3,1.02
Dallas Clark,1340,TE,BLT,12,6.9,3,60.8,,0,0,0,11.4,4,19,3,0,50.9,76.8,61.1,69.6,62.4,14.2,42,2,45,5.1,15,296,1,31,91.6,271,74.0,219,84.0,51,3,4.4,13,343,172,5.5,11.1,1.27
Nate Burleson,1386,WR,DET,9,6.4,5,76.5,,0,0,0,9.3,4,23,11,1,56.9,30.1,65.0,65.6,64.8,0.3,1,2,47,0.3,1,305,2,39,96.1,293,65.6,200,93.7,51,1,34.1,104,461,223,5.7,11.8,1.57
Chris Johnson,4338,HB,TEN,16,-0.8,6,82.4,,0,0,1,8.7,4,11,31,1,59.9,67.3,62.4,70.7,47.3,0.0,0,0,66,20.4,101,494,3,42,76.7,379,1.6,8,121.2,51,4,9.7,48,348,394,9.4,8.3,0.92
Bilal Powell,6278,HB,NYJ,16,0.1,7,72.0,,0,0,1,12.2,5,14,22,0,40.1,79.4,64.5,71.9,51.7,1.5,6,0,36,28.8,113,392,1,36,68.9,270,3.1,12,83.9,50,0,4.6,18,262,317,8.8,7.3,0.97
Brent Celek,3778,TE,PHI,17,8.6,5,68.0,,0,0,1,8.1,3,24,24,1,62.1,28.6,78.8,70.7,70.8,66.4,294,2,42,19.6,87,443,2,34,75.2,333,26.9,119,124.8,50,6,2.9,13,518,292,8.6,15.2,1.56
Mike Brown,7698,WR,JAX,11,10.5,7,64.0,,0,0,0,11.1,4,20,15,2,50.8,20.9,56.9,,56.0,0.3,1,1,43,0.0,0,379,1,32,95.3,361,38.0,144,97.6,50,2,61.5,233,446,164,5.1,13.9,1.24
Kenny Stills,7926,WR,NO,18,16.9,1,70.0,,0,0,0,2.8,1,26,20,0,80.4,78.4,62.1,,61.4,0.5,3,2,76,0.0,0,588,1,35,93.9,552,16.3,96,129.2,50,5,83.2,489,676,201,5.7,19.3,1.22
Jermaine Kearse,7428,WR,SEA,18,16.7,5,59.2,,0,0,0,9.4,3,20,29,1,67.3,24.2,74.2,,71.3,1.3,4,2,43,0.0,0,305,4,29,93.4,285,35.1,107,114.8,49,6,63.6,194,480,88,3.0,16.6,1.68
Griff Whalen,7351,WR,IND,10,8.8,6,63.3,,0,0,0,6.1,2,20,14,0,69.1,82.8,73.1,,71.0,0.0,0,0,25,0.0,0,277,0,31,95.7,265,51.3,142,98.3,49,2,48.7,135,352,146,4.7,11.4,1.33
Trent Richardson,7009,HB,IND,18,-0.2,18,71.4,,0,0,0,10.3,4,15,14,0,54.8,54.5,62.6,71.0,61.5,0.0,0,0,24,35.5,147,414,0,35,61.8,256,1.7,7,95.3,49,1,8.0,33,316,325,9.3,9.0,1.23
Andrew Quarless,5677,TE,GB,17,6.6,3,70.2,,0,0,0,5.7,2,18,12,0,60.5,77.0,66.2,66.9,61.1,47.5,198,2,22,16.1,67,417,2,33,78.7,328,26.6,111,85.4,47,2,14.4,60,320,144,4.4,9.7,0.98
Miles Austin,3211,WR,DAL,11,7.9,0,52.2,,0,0,0,11.1,3,14,9,0,53.1,75.5,58.5,84.2,54.2,0.3,1,2,20,0.9,3,345,1,24,93.9,324,59.7,206,49.5,46,0,40.0,138,244,109,4.5,10.2,0.75
Marcedes Lewis,2973,TE,JAX,10,7.7,11,54.3,,0,0,0,13.8,4,17,15,1,43.3,25.9,66.6,78.6,64.6,76.8,281,3,41,25.4,93,366,1,25,71.6,262,17.2,63,81.7,46,4,4.4,16,359,223,8.9,14.4,1.37
Marshawn Lynch,3628,HB,SEA,19,1.4,11,80.4,,0,0,0,2.6,1,12,29,1,81.8,65.5,90.7,82.0,62.5,0.2,1,0,55,22.1,96,435,1,37,72.4,315,1.4,6,110.1,46,2,7.1,31,319,288,7.8,8.6,1.01
Leonard Hankerson,6231,WR,WAS,10,9.4,1,65.2,,0,0,0,9.1,3,21,32,0,58.8,76.6,68.2,72.4,68.2,0.4,1,2,29,0.7,2,280,2,30,96.1,269,15.0,42,94.0,46,3,82.9,232,375,133,4.4,12.5,1.39
Aldrick Robinson,6330,WR,WAS,15,18.7,1,39.1,,0,0,0,14.3,3,14,32,0,57.1,75.3,66.9,,66.2,0.0,0,1,62,0.0,0,273,0,18,97.1,265,18.3,50,73.2,46,2,81.7,223,365,76,4.2,20.3,1.38
Justin Blackmon,7011,WR,JAX,4,8.8,2,63.0,,0,0,0,6.5,2,17,15,0,66.8,76.6,71.9,,71.4,0.0,0,3,67,0.0,0,163,0,29,96.9,158,43.6,71,72.3,46,1,56.4,92,415,215,7.4,14.3,2.63
Logan Paulsen,5795,TE,WAS,16,7.3,3,62.2,,0,0,0,9.7,3,12,32,2,56.8,23.8,58.3,63.4,46.4,68.3,304,0,33,20.4,91,445,3,28,77.5,345,16.6,74,100.9,45,3,2.0,9,267,95,3.4,9.5,0.77
Kevin Ogletree,5387,WR,DET,16,13.8,3,46.7,,0,0,0,16.0,4,15,11,0,37.3,75.2,63.4,,63.9,0.0,0,0,43,0.0,0,232,1,21,95.3,221,28.9,67,80.7,45,2,71.1,165,269,97,4.6,12.8,1.22
Eddie Lacy,7842,HB,GB,16,-1.8,5,84.1,,0,0,0,7.5,3,12,12,0,63.6,88.3,88.9,88.4,62.5,0.0,0,0,34,32.2,124,385,0,37,65.5,252,0.5,2,91.7,44,0,0.8,3,264,329,8.9,7.1,1.05
Tiquan Underwood,5177,WR,TB,12,14.3,1,54.5,,0,0,1,7.7,2,19,30,0,52.7,75.5,65.8,,65.2,0.0,0,1,85,0.0,0,378,4,24,93.7,354,22.8,86,110.0,44,4,77.2,292,440,103,4.3,18.3,1.24
John Carlson,4352,TE,MIN,13,6.5,2,72.7,,0,0,0,3.0,1,19,18,0,78.4,44.8,78.5,71.3,75.4,45.5,121,0,30,16.5,44,266,0,32,81.6,217,28.9,77,102.8,44,1,9.8,26,344,164,5.1,10.8,1.59
Kyle Rudolph,6195,TE,MIN,8,8.5,6,68.2,,0,0,0,3.2,1,12,18,0,77.8,76.6,70.3,87.9,69.3,40.4,114,2,31,16.3,46,282,1,30,81.9,231,34.4,97,92.3,44,3,7.1,20,313,120,4.0,10.4,1.35
Steven Jackson,1745,HB,ATL,12,0.0,11,75.0,,0,0,0,13.2,5,10,2,0,43.7,90.4,69.9,83.5,52.0,0.0,0,0,25,28.0,71,254,1,33,67.7,172,5.9,15,90.2,44,1,0.4,1,191,209,6.3,5.8,1.11
Ed Dickson,5595,TE,BLT,16,8.8,2,58.1,,0,0,0,16.7,5,16,3,0,34.9,80.6,63.1,74.4,65.4,74.7,227,3,43,19.1,58,304,2,25,76.3,232,21.7,66,55.7,43,1,0.7,2,273,125,5.0,10.9,1.18
Brandon Gibson,5118,WR,MIA,7,8.8,3,69.8,,0,0,0,9.1,3,19,17,0,58.1,76.5,79.2,,76.8,0.0,0,2,46,0.0,0,201,0,30,97.0,195,95.0,191,95.7,43,3,5.0,10,326,123,4.1,10.9,1.67
Kellen Winslow,1727,TE,NYJ,12,8.7,3,72.1,,0,0,0,0.0,0,20,22,0,88.3,76.8,76.2,58.7,78.9,24.1,55,0,34,4.4,10,228,4,31,91.7,209,62.7,143,115.3,43,2,12.3,28,388,127,4.1,12.5,1.86
Lance Kendricks,6199,TE,SL,15,5.3,2,76.2,,0,0,0,5.9,2,16,26,0,69.5,77.0,77.6,78.5,75.8,63.6,166,2,21,25.7,67,261,1,32,69.7,182,19.9,52,103.1,42,4,2.7,7,258,112,3.5,8.1,1.42
Randall Cobb,6216,WR,GB,7,9.7,6,78.6,,0,0,0,2.9,1,21,12,0,88.7,81.8,78.3,,77.2,0.0,0,1,48,0.0,0,241,1,33,95.9,231,94.6,228,136.5,42,4,2.9,7,484,193,5.8,14.7,2.1
Ben Tate,5583,HB,HST,14,-0.5,2,81.0,,0,0,0,8.1,3,1,13,1,61.5,29.9,67.3,59.5,41.4,0.7,2,0,10,24.2,70,289,1,34,73.4,212,3.1,9,80.6,42,0,5.9,17,140,171,5.0,4.1,0.66
Earl Bennett,4384,WR,CHI,15,8.1,3,76.2,,0,0,0,5.9,2,13,6,0,70.8,77.3,62.8,69.8,58.8,0.3,1,1,17,0.3,1,387,2,32,93.8,363,29.5,114,111.5,42,4,69.8,270,243,71,2.2,7.6,0.67
Jerrel Jernigan,6235,WR,NYG,15,11.2,6,69.0,,0,0,0,3.3,1,16,21,0,77.3,43.2,86.5,68.5,79.7,0.0,0,1,30,0.6,1,154,0,29,95.5,147,62.3,96,98.2,42,2,35.7,55,329,137,4.7,11.3,2.24
Justin Hunter,7815,WR,TEN,14,18.4,1,43.9,,0,0,0,21.7,5,16,31,0,32.2,73.9,68.5,,67.8,0.0,0,0,57,0.0,0,219,1,18,96.8,212,16.0,35,107.2,41,4,84.0,184,354,92,5.1,19.7,1.67
Jarius Wright,7118,WR,MIN,16,15.3,4,63.4,,0,0,0,3.7,1,20,18,0,74.9,80.6,70.9,61.4,68.7,0.3,1,1,42,0.3,1,322,0,26,96.0,309,24.5,79,113.3,41,3,75.2,242,434,114,4.4,16.7,1.4
C.J. Spiller,5534,HB,BUF,15,-1.0,7,82.5,,0,0,0,5.7,2,6,4,0,70.3,42.2,71.1,23.4,71.0,0.0,0,1,27,12.3,21,171,1,33,84.8,145,0.0,0,75.5,40,0,2.3,4,185,232,7.0,5.6,1.28
Darius Johnson,8418,WR,ATL,10,8.9,3,55.0,,0,0,0,15.4,4,13,2,1,38.9,25.0,55.2,,52.4,0.0,0,2,17,0.0,0,308,0,22,94.8,292,10.7,33,57.3,40,1,89.3,275,210,89,4.0,9.5,0.72
Roy Helu,6257,HB,WAS,16,1.5,2,77.5,,0,0,0,8.8,3,9,32,1,60.4,26.6,60.5,86.7,38.8,0.0,0,0,28,29.9,133,445,0,31,67.6,301,2.5,11,92.8,40,0,9.2,41,251,190,6.1,8.1,0.83
Rashad Jennings,5174,HB,OAK,15,-0.3,8,92.3,,0,0,2,0.0,0,12,23,0,90.1,90.7,78.6,67.0,82.0,0.0,0,0,24,33.7,115,341,2,36,62.2,212,2.6,9,97.9,39,0,6.5,22,292,323,9.0,8.1,1.38
Jeff Cumberland,5861,TE,NYJ,15,10.0,4,66.7,,0,0,0,10.3,3,15,22,0,56.0,76.0,70.2,48.8,72.8,68.5,230,1,47,23.2,78,336,1,26,73.2,246,25.0,84,123.7,39,4,4.2,14,398,170,6.5,15.3,1.62
Owen Daniels,3043,TE,HST,5,7.0,2,61.5,,0,0,0,7.7,2,18,13,0,62.7,75.3,70.5,61.4,73.2,62.0,142,4,28,5.2,12,229,3,24,90.0,206,30.1,69,66.3,39,3,5.7,13,252,86,3.6,10.5,1.22
Mike Williams,5625,WR,TB,6,10.9,2,56.4,,0,0,1,8.3,2,11,30,0,72.1,74.9,62.2,,64.2,0.0,0,0,28,0.0,0,240,5,22,94.2,226,8.8,21,89.3,39,2,91.3,219,216,63,2.9,9.8,0.96
LaVon Brazill,7191,WR,IND,12,13.9,12,47.4,,0,0,0,10.0,2,11,14,1,55.6,87.4,64.7,,63.3,0.0,0,3,38,0.0,0,260,1,18,96.5,251,10.0,26,75.3,38,4,90.0,234,288,80,4.4,16.0,1.15
Sean McGrath,7515,TE,KC,17,7.4,1,68.4,,0,0,0,3.7,1,16,16,0,75.1,75.7,68.4,63.5,62.3,66.6,239,0,25,17.5,63,359,3,26,77.4,278,23.4,84,109.8,38,2,8.6,31,302,138,5.3,11.6,1.09
Donald Brown,4950,HB,IND,18,-0.6,9,84.2,,0,0,0,8.6,3,13,14,0,59.9,73.5,72.2,65.5,68.7,0.0,0,1,33,36.9,118,320,0,32,60.0,192,0.9,3,111.0,38,3,6.3,20,264,296,9.3,8.3,1.38
Adrian Peterson,3623,HB,MIN,14,0.1,9,78.4,,0,0,0,9.4,3,11,18,2,57.0,48.4,79.7,73.7,54.3,0.3,1,1,22,29.8,112,376,0,29,69.1,260,0.0,0,83.7,37,1,2.7,10,171,170,5.9,5.9,0.66
Tandon Doss,6275,WR,BLT,14,10.6,1,54.3,,0,0,0,17.4,4,13,3,0,37.1,87.4,62.8,,61.7,0.5,1,1,63,0.0,0,222,0,19,92.3,205,84.7,188,71.7,35,0,14.9,33,305,93,4.9,16.1,1.49
Keshawn Martin,7121,WR,HST,14,8.1,3,62.9,,0,0,0,12.0,3,12,13,0,45.3,50.8,56.3,,56.1,0.0,0,2,32,0.0,0,296,0,22,96.3,285,72.0,213,79.8,35,2,28.0,83,253,96,4.4,11.5,0.89
Anthony Fasano,2998,TE,KC,10,7.2,2,73.5,,0,0,0,13.8,4,13,16,0,44.2,75.7,62.8,67.7,55.8,78.0,291,2,20,24.9,93,373,1,25,70.5,263,16.1,60,93.5,34,3,5.6,21,206,89,3.6,8.2,0.78
Brian Quick,7037,WR,SL,16,11.9,3,52.9,,0,0,0,18.2,4,15,26,0,32.2,73.9,62.4,,61.5,0.0,0,2,73,0.0,0,234,2,18,94.0,220,10.7,25,78.6,34,2,89.3,209,304,108,6.0,16.9,1.38
Jermichael Finley,4405,TE,GB,6,5.6,10,73.5,,0,0,0,7.4,2,13,12,0,64.3,75.7,73.1,28.9,77.5,51.2,86,1,52,4.8,8,168,2,25,90.5,152,32.1,54,117.3,34,3,15.5,26,300,238,9.5,12.0,1.97
Montee Ball,7839,HB,DEN,18,1.8,7,73.5,,0,0,0,13.8,4,11,10,1,44.2,43.7,72.7,69.9,46.9,0.4,1,0,31,24.3,56,230,0,25,72.2,166,2.6,6,83.0,34,0,9.6,22,160,159,6.4,6.4,0.96
Ladarius Green,7110,TE,SD,18,11.9,2,64.7,,0,0,1,8.3,2,19,27,0,62.5,75.3,84.9,71.0,82.9,34.9,68,0,60,7.2,14,195,2,22,86.2,168,53.3,104,146.3,34,4,9.2,18,417,167,7.6,19.0,2.48
Zac Stacy,7942,HB,SL,14,0.2,1,78.8,,0,0,0,7.1,2,7,26,0,55.1,84.3,69.6,86.9,53.4,0.3,1,0,25,23.8,71,298,0,26,72.1,215,1.3,4,94.6,33,1,4.0,12,141,157,6.0,5.4,0.66
Brian Leonard,3668,HB,TB,16,0.8,8,87.9,,0,0,0,3.3,1,9,30,0,78.3,84.6,79.2,83.0,81.1,2.6,6,0,19,34.9,82,235,1,29,63.8,150,1.3,3,89.3,33,0,1.3,3,179,166,5.7,6.2,1.19
Fozzy Whittaker,8547,HB,CLV,10,0.1,4,63.6,,0,0,0,19.2,5,6,8,0,37.3,59.5,58.3,71.3,52.2,0.0,0,1,35,11.5,15,131,0,21,85.5,112,7.6,10,82.3,33,2,12.2,16,155,168,8.0,7.4,1.38
Kenny Britt,4953,WR,TEN,12,13.3,3,33.3,,0,0,1,38.9,7,5,31,0,25.4,71.5,44.1,,44.4,0.0,0,1,15,0.0,0,215,6,11,93.5,201,17.2,37,29.7,33,0,82.8,178,96,6,0.5,8.7,0.48
Jason Snelling,3860,HB,ATL,14,0.5,14,84.8,,0,0,0,6.7,2,11,2,0,67.5,88.5,70.1,68.6,74.3,0.6,1,0,34,25.5,42,165,0,28,70.9,117,10.9,18,125.3,33,3,0.6,1,224,211,7.5,8.0,1.91
Clay Harbor,5648,TE,JAX,16,8.3,1,75.0,,0,0,1,4.0,1,16,15,2,73.5,18.7,63.2,74.8,64.5,68.3,155,1,31,14.1,32,227,4,24,81.5,185,18.9,43,110.4,32,2,11.5,26,292,132,5.5,12.2,1.58
Kerry Taylor,6760,WR,JAX,8,8.2,1,68.8,,0,0,0,8.3,2,12,15,0,60.5,76.8,65.0,,64.4,0.5,1,1,17,0.0,0,202,0,22,97.0,196,28.7,58,86.6,32,1,70.8,143,229,71,3.2,10.4,1.17
Robert Meachem,3643,WR,NO,17,21.8,1,59.4,,0,0,0,5.0,1,12,20,0,69.9,74.9,73.8,78.4,69.9,2.5,5,0,60,1.0,2,204,0,19,95.6,195,21.1,43,124.5,32,2,76.5,156,433,93,4.9,22.8,2.22
Sidney Rice,3660,WR,SEA,8,15.0,0,46.9,,0,0,0,0.0,0,11,29,1,81.7,22.8,68.0,61.6,66.9,0.0,0,1,31,0.5,1,213,2,15,92.0,196,39.9,85,89.5,32,3,60.1,128,231,20,1.3,15.4,1.18
Marquise Goodwin,7859,WR,BUF,12,20.2,0,53.1,,0,0,0,5.6,1,13,4,1,69.0,38.8,68.5,,66.6,0.0,0,2,59,0.0,0,203,1,17,94.6,192,6.9,14,88.4,32,3,93.1,189,283,54,3.2,16.6,1.47
DeAngelo Williams,2972,HB,CAR,16,-2.2,6,81.3,,0,0,0,3.7,1,10,5,2,76.0,63.4,68.7,89.6,59.3,0.0,0,0,72,25.3,61,241,0,26,71.0,171,4.1,10,120.4,32,1,0.8,2,333,392,15.1,12.8,1.95
Andre Caldwell,4411,WR,DEN,17,15.4,0,56.3,,0,0,0,14.3,3,13,10,0,43.5,82.0,69.0,,66.5,0.0,0,0,36,0.0,0,176,1,18,93.2,164,19.9,35,109.6,32,3,80.1,141,226,46,2.6,12.6,1.38
Arian Foster,5398,HB,HST,8,-0.8,6,71.0,,0,0,0,18.5,5,6,13,0,40.4,89.9,73.6,75.3,52.1,0.0,0,0,41,16.9,34,201,0,22,78.6,158,4.0,8,96.6,31,1,9.5,19,183,216,9.8,8.3,1.16
Jim Dray,5756,TE,ARZ,16,5.0,2,83.9,,0,0,0,0.0,0,13,1,1,86.7,26.5,66.2,67.3,57.3,74.9,259,2,18,35.3,122,346,4,26,61.0,211,8.7,30,90.2,31,2,0.3,1,215,98,3.8,8.3,1.02
Ryan Mathews,5537,HB,SD,16,-0.2,5,90.3,,0,0,0,6.7,2,9,27,0,66.6,78.0,71.5,59.9,74.7,0.0,0,0,17,12.4,20,161,1,28,82.6,133,2.5,4,104.4,31,1,5.6,9,201,212,7.6,7.2,1.51
Bruce Miller,6363,FB,SF,14,2.9,3,80.6,,0,0,1,10.7,3,12,28,1,63.2,28.8,69.2,64.2,52.8,10.6,23,1,43,14.7,32,217,3,25,80.6,175,6.5,14,85.9,31,0,13.8,30,243,181,7.2,9.7,1.39
Dennis Pitta,5638,TE,BLT,4,7.4,0,64.5,,0,0,0,13.0,3,11,3,0,46.8,74.4,62.3,83.3,63.1,14.5,20,1,18,3.6,5,138,0,20,92.0,127,76.8,106,75.9,31,1,4.3,6,169,54,2.7,8.5,1.33
Frank Gore,2282,HB,SF,19,4.7,2,61.3,,0,0,1,5.0,1,8,28,0,69.6,69.3,69.8,92.7,51.9,0.0,0,0,29,37.2,186,500,1,19,58.8,294,0.6,3,76.9,31,0,3.2,16,177,118,6.2,9.3,0.6
Benjamin Watson,1753,TE,NO,17,11.0,1,67.7,,0,0,0,0.0,0,15,20,0,84.9,80.4,87.7,68.2,84.0,78.7,214,1,32,42.3,115,272,2,21,53.7,146,11.4,31,100.6,31,2,6.6,18,253,102,4.9,12.0,1.73
