player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Earl Thomas III,5539,S,SEA,14,15,0,57.9,0,1,29,0,0,90.5,90.2,60.9,68.0,76.8,79.3,0,1,1,2,59,9.2,8,5,1,80.9,11,0,0,79,8,543,921,3,0,0,3,0,766,918,2,376,65,14,64,1,19,1,2,160,95,14.5
Jason Pierre-Paul,5540,ED,NYG,16,11,2,,0,2,21,0,0,71.4,69.1,57.6,62.4,69.4,77.9,5,40,0,0,,3.7,2,1,5,0.0,0,9,0,13,0,26,1010,995,3,32,802,158,0,15,585,399,2,37,41,4,0,54,0,0,0,
Derrick Morgan,5541,ED,TEN,16,10,1,84.6,1,0,31,2,0,60.4,67.1,74.5,68.9,57.7,70.9,4,45,0,0,80,6.5,2,0,3,144.4,11,10,0,20,1,68,827,790,0,1,779,10,0,37,485,274,16,17,19,1,13,59,1,169,129,15.4
Sean Weatherspoon,5544,LB,ATL,2,0,0,,0,0,2,0,0,,39.0,68.0,,48.3,73.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,0,7,0,0,0,0,0,0,7,1,6,0,0,1,0,0,0,0,0,0,
Kareem Jackson,5545,CB,HST,16,9,0,72.1,1,1,13,0,0,57.9,66.1,87.1,67.0,90.3,64.7,1,3,0,1,54,11.3,9,5,6,112.5,62,1,0,71,297,512,868,13,0,0,13,0,2,855,29,327,485,24,62,3,86,5,4,818,230,13.2
Devin McCourty,5552,S,NE,19,16,0,61.5,0,0,19,1,0,66.7,71.5,87.6,68.2,81.2,83.0,0,1,0,1,75,7.6,9,3,0,102.8,40,1,0,319,45,780,1224,15,0,0,15,0,674,1209,4,440,171,31,94,2,65,2,5,471,154,11.8
Jerry Hughes,5556,ED,BUF,17,13,0,100.0,0,1,4,0,0,49.3,74.7,43.9,69.6,85.4,30.0,9,36,0,0,19,22.0,13,0,6,118.8,1,4,0,1,0,10,781,780,0,5,765,10,0,1,477,294,0,31,33,12,1,49,0,19,9,19.0
Patrick Robinson,5557,CB,PHI,19,4,0,57.1,0,0,24,0,0,89.9,87.0,87.0,57.8,58.4,55.4,0,1,1,5,77,18.0,11,13,2,67.9,52,1,0,37,162,631,853,11,0,0,11,0,15,842,10,212,628,21,46,3,91,2,3,658,345,12.7
Nate Allen,5562,S,MIA,7,8,0,88.9,0,0,17,0,0,52.8,50.2,83.4,52.7,48.6,29.0,0,0,0,0,30,18.5,5,1,0,155.8,8,0,0,64,1,225,362,5,0,0,5,0,257,357,4,133,35,5,14,0,9,0,1,115,41,14.4
T.J. Ward,5563,S,TB,12,6,0,64.3,0,0,30,1,0,58.9,66.8,36.8,55.1,84.0,78.3,0,1,0,0,22,8.5,4,3,3,128.0,9,0,0,178,10,238,405,7,0,0,7,0,149,398,5,162,61,12,37,1,14,1,2,110,30,12.2
Arrelious Benn,5564,WR,JAX,1,0,0,,0,0,15,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Rob Gronkowski,5567,TE,NE,1,0,0,0.0,1,0,19,0,0,60.0,60.0,62.6,,,,0,0,0,0,,,0,1,10,39.6,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
Lamarr Houston,5569,ED,CHI,10,3,1,,0,1,6,1,1,86.4,65.1,49.6,59.9,62.6,36.2,4,19,0,0,,33.3,6,0,2,0.0,0,5,0,7,1,23,377,362,0,2,358,2,0,15,246,108,7,13,9,3,0,28,0,0,0,
Linval Joseph,5571,DI,MIN,18,19,0,,0,0,18,1,0,78.5,90.4,52.6,77.9,90.4,68.2,9,21,0,0,,3.8,3,1,4,0.0,0,4,0,0,0,0,759,759,488,269,0,2,0,0,414,345,0,41,57,4,0,34,0,0,0,
Carlos Dunlap,5579,ED,CIN,16,2,7,50.0,2,1,7,0,0,66.7,77.4,77.9,70.5,70.2,64.0,14,50,1,1,4,12.5,5,0,2,16.7,1,8,0,3,0,21,876,873,0,30,781,62,0,3,550,305,0,29,33,4,2,72,0,4,7,4.0
Sean Lee,5580,LB,DAL,11,22,0,77.4,0,0,9,0,0,72.5,82.1,53.3,56.8,90.2,83.2,1,3,0,1,20,6.3,7,0,1,78.9,41,0,0,544,6,376,622,14,0,0,14,0,9,608,27,219,49,42,82,15,53,4,0,257,163,6.3
Morgan Burnett,5596,S,GB,12,8,0,72.1,1,0,12,0,0,66.5,67.8,83.5,47.0,69.7,84.1,0,4,0,0,71,4.3,3,3,1,130.6,31,0,0,335,18,386,724,32,0,0,32,0,95,692,28,310,244,23,58,5,43,4,5,306,200,9.9
Earl Mitchell,5605,DI,SF,16,11,4,100.0,0,0,28,1,0,40.0,53.3,56.4,68.1,50.5,54.6,2,6,0,0,11,10.5,4,0,3,112.5,1,1,0,0,0,6,622,622,448,170,0,4,0,0,272,344,0,18,23,5,1,9,0,11,4,11.0
Corey Peters,5607,DI,ARZ,12,2,1,,0,0,1,0,0,64.0,72.0,56.2,61.6,75.5,75.5,3,9,0,0,,4.8,1,0,2,0.0,0,1,0,0,0,3,442,441,204,220,0,17,0,1,266,173,0,18,18,4,0,13,0,0,0,
Andre Roberts,5612,WR,ATL,1,0,0,,0,0,2,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
NaVorro Bowman,5615,LB,OAK,15,16,0,81.0,0,0,23,1,0,58.9,67.6,66.1,66.1,74.0,68.8,4,3,0,1,26,11.5,14,3,3,106.9,47,2,0,939,1,538,997,9,0,0,9,0,5,988,64,395,43,49,92,5,58,9,3,420,244,8.9
Everson Griffen,5624,ED,MIN,17,7,2,100.0,1,4,18,0,0,57.9,84.7,57.3,85.6,71.0,59.6,12,41,0,0,13,13.6,6,0,5,118.8,1,13,0,1,0,8,910,908,0,4,859,45,0,2,583,319,0,35,31,4,1,66,0,13,8,13.0
Alterraun Verner,5628,CB,MIA,7,0,0,29.4,0,1,17,0,0,54.7,54.3,80.7,55.1,53.1,35.9,0,1,0,0,69,22.2,2,3,3,76.8,5,0,0,13,125,115,157,1,0,0,1,0,1,156,2,40,16,2,7,0,17,1,1,123,37,24.6
Geno Atkins,5643,DI,CIN,16,11,0,,0,0,7,0,0,58.7,90.7,68.4,90.3,81.6,60.9,10,50,0,0,,7.5,3,0,2,0.0,0,10,0,3,0,2,754,751,64,652,1,34,0,3,501,251,0,32,26,1,0,70,0,0,0,
Al Woods,5646,DI,IND,16,9,1,,0,0,14,0,0,60.0,87.7,89.0,59.8,89.7,77.6,1,7,0,0,,2.4,1,0,0,0.0,0,1,0,0,0,0,564,563,419,144,0,0,0,1,236,328,0,28,32,5,0,9,0,0,0,
Kam Chancellor,5656,S,SEA,9,6,0,62.1,0,1,29,0,0,72.7,77.7,83.6,55.9,81.1,66.8,0,1,0,0,35,11.1,6,2,0,95.0,18,0,1,230,27,379,598,76,0,0,76,0,192,522,5,214,73,19,42,3,29,1,1,207,99,11.5
Sherrick McManis,5667,CB,CHI,7,0,0,100.0,0,0,6,0,0,74.4,75.3,77.0,65.4,61.5,72.5,0,2,0,0,12,0.0,0,0,0,116.7,1,0,0,3,9,15,31,9,0,0,9,0,1,22,11,5,9,1,1,0,1,2,0,12,0,12.0
Nolan Carroll,5668,CB,DAL,2,0,0,100.0,0,0,9,0,0,53.8,48.2,78.3,,28.9,28.4,0,0,0,0,27,37.5,3,0,0,118.8,6,0,0,3,79,60,82,0,0,0,0,0,0,82,0,22,0,2,5,0,6,0,0,94,54,15.7
Cam Thomas,5669,DI,KC,1,0,0,,0,0,16,0,0,,54.5,73.8,55.1,57.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,9,6,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,
Arthur Jones,5680,DI,WAS,1,0,0,,0,0,32,0,0,,49.3,75.4,51.5,54.5,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,23,23,0,14,0,9,0,0,16,7,0,0,0,0,0,1,0,0,0,
Reshad Jones,5686,S,MIA,16,14,0,70.3,0,0,17,3,2,56.1,68.4,66.6,68.7,86.4,80.4,1,3,0,2,44,9.3,12,3,4,120.9,26,1,0,311,20,560,1015,73,0,0,73,0,512,942,47,408,99,37,103,4,37,5,6,384,162,14.8
Arthur Moats,5701,ED,PIT,12,0,0,50.0,0,0,25,0,0,57.8,52.9,81.7,64.6,42.9,39.0,1,3,0,0,37,20.0,1,0,0,95.8,1,0,0,23,0,20,84,59,0,0,59,0,0,25,29,35,2,1,4,0,2,4,0,37,36,37.0
Joe Webb III,5722,WR,BUF,1,0,0,,0,0,4,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Willie Young,5736,ED,CHI,4,2,0,100.0,0,0,6,0,0,33.5,56.0,82.6,60.4,61.9,78.1,2,2,0,0,10,0.0,0,0,1,93.8,2,2,0,0,0,11,119,119,0,0,119,0,0,0,67,41,0,4,5,0,2,6,0,13,6,6.5
Dekoda Watson,5740,ED,SF,8,0,0,66.7,0,0,28,0,0,60.7,63.3,28.0,64.4,64.3,39.7,0,7,0,0,9,25.0,1,0,1,77.1,2,0,0,3,0,6,88,85,0,5,74,6,0,3,65,17,0,2,3,0,3,7,0,14,8,7.0
Kurt Coleman,5767,S,CAR,13,8,0,80.6,0,1,5,1,0,45.7,52.9,86.1,51.6,72.9,70.5,0,2,0,0,80,11.3,9,3,1,131.8,29,0,0,215,3,509,772,27,0,0,27,0,428,745,16,247,99,20,63,3,36,2,2,403,192,13.9
Robert McClain,5771,CB,TB,14,4,0,75.4,0,0,30,0,0,65.6,64.1,59.6,50.4,58.1,71.3,0,1,1,3,24,10.6,5,2,3,80.3,46,0,0,40,210,439,690,21,0,0,21,0,3,669,7,244,415,7,38,1,61,1,1,445,206,9.7
Rafael Bush,5779,S,NO,15,3,0,65.0,0,0,20,0,0,59.2,62.2,40.8,63.6,71.7,71.6,1,2,0,0,16,7.4,2,0,2,112.5,13,1,0,102,19,164,236,23,0,0,23,0,37,213,20,52,53,10,22,0,20,4,2,110,50,8.5
Kyle Love,5806,DI,CAR,17,2,0,,0,0,5,0,0,58.1,56.2,86.3,61.9,48.6,59.3,3,11,0,0,,9.1,1,0,0,0.0,0,4,0,0,0,2,398,398,113,207,2,76,0,0,263,133,0,8,8,0,0,18,0,0,0,
Vincent Rey,5811,LB,CIN,14,11,0,75.6,0,0,7,0,0,57.3,56.3,83.6,56.4,55.4,77.1,0,4,0,1,42,6.0,5,0,1,96.9,31,0,0,507,2,307,607,30,0,0,30,0,5,577,23,277,63,35,67,1,41,4,1,333,174,10.7
Darian Stewart,5820,S,DEN,16,6,0,76.7,1,0,10,0,0,56.0,61.9,62.7,59.9,72.7,55.9,0,2,0,3,64,17.1,13,2,3,103.7,23,0,0,273,21,497,888,34,0,0,34,0,494,854,16,375,66,25,57,4,30,2,4,272,104,11.8
Ben Garland,5839,G,ATL,2,0,0,,0,0,2,0,0,,30.6,71.5,60.0,41.9,23.0,0,0,0,0,,100.0,1,0,4,0.0,0,0,0,0,0,0,5,5,2,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,
Tramaine Brock Sr.,5903,CB,MIN,6,1,0,66.7,0,0,18,0,0,51.7,45.0,0.0,,61.2,80.0,0,0,0,0,25,0.0,0,0,2,123.4,6,0,0,2,49,40,51,0,0,0,0,0,0,51,0,11,0,0,5,0,9,0,1,62,14,10.3
Chris Maragos,5906,S,PHI,1,0,0,100.0,0,0,24,0,0,54.2,56.9,76.7,,69.4,40.2,0,0,0,0,16,25.0,2,0,0,118.8,1,0,0,10,0,53,70,1,0,0,1,0,58,69,0,17,1,0,6,0,1,0,0,16,1,16.0
Barry Church,5924,S,JAX,19,11,0,60.0,0,0,15,0,0,72.2,72.5,68.2,66.0,71.4,60.7,2,1,1,4,52,12.1,12,3,1,56.3,21,2,0,500,17,735,1203,72,0,0,72,0,527,1131,25,443,87,27,76,4,35,5,1,288,114,13.7
Frank Zombo,5945,ED,KC,16,4,0,66.7,0,0,16,1,0,46.4,49.8,86.9,50.9,53.1,46.2,3,18,0,0,13,11.9,5,0,1,116.7,4,2,0,12,1,56,639,619,0,0,619,0,0,20,304,279,7,21,33,4,6,23,1,28,17,7.0
Anthony Levine,6013,S,BLT,16,2,1,70.0,0,0,3,1,0,81.3,81.1,85.9,67.0,64.3,75.8,0,6,0,1,15,4.8,1,1,0,59.2,14,3,0,133,6,201,264,75,0,0,75,0,6,189,42,21,43,15,18,1,20,9,0,94,49,6.7
Marcus Sherels,6017,CB,MIN,3,0,0,50.0,0,0,18,0,0,63.6,63.6,73.9,,60.0,27.9,0,0,0,0,7,50.0,1,0,0,58.3,1,0,0,0,7,18,21,0,0,0,0,0,0,21,0,3,13,0,1,0,2,0,0,7,3,7.0
Junior Galette,6018,ED,WAS,16,2,1,100.0,0,1,32,0,0,63.3,83.8,40.9,85.2,68.9,71.5,9,25,0,0,12,6.3,1,0,3,116.7,1,3,0,12,0,13,407,390,0,0,388,2,0,17,258,136,5,9,13,1,1,37,0,12,4,12.0
Mitch Unrein,6031,DI,CHI,12,9,0,,0,0,6,0,0,65.5,84.9,84.6,59.3,88.4,63.6,2,6,0,0,,8.1,3,0,0,0.0,0,2,0,0,0,0,389,389,65,217,6,101,0,0,189,200,0,22,25,2,0,10,0,0,0,
George Johnson,6112,ED,NO,9,0,0,,0,0,20,0,0,60.0,59.3,88.2,53.1,65.1,37.8,2,10,0,0,,20.0,1,0,0,0.0,0,3,0,0,0,1,269,269,0,16,244,9,0,0,184,84,0,7,4,1,0,15,0,0,0,
Andrew Sendejo,6118,S,MIN,15,14,0,58.6,0,0,18,0,0,81.3,81.0,64.0,51.9,79.0,79.7,0,0,0,3,38,10.5,10,6,1,59.8,17,0,0,172,7,531,853,35,0,0,35,0,538,818,8,314,100,16,71,1,29,0,1,257,39,15.1
Von Miller,6154,ED,DEN,16,6,3,50.0,6,2,10,1,0,66.6,91.5,3.4,90.9,91.7,79.5,12,61,0,0,11,7.7,4,0,14,106.3,1,10,0,18,0,33,846,818,0,0,818,0,0,28,471,342,10,44,42,7,2,83,1,11,0,11.0
Marcell Dareus,6155,DI,JAX,17,6,0,100.0,0,0,15,0,0,69.6,76.8,75.4,61.8,77.2,66.2,2,9,0,0,4,5.6,2,0,1,122.9,1,4,0,0,0,2,540,540,177,357,0,6,0,0,294,244,0,28,28,2,1,15,1,4,0,4.0
A.J. Green,6156,WR,CIN,1,0,0,0.0,0,0,7,0,0,68.2,69.2,64.6,,,,0,0,0,0,,,0,1,5,39.6,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,
Patrick Peterson,6157,CB,ARZ,16,3,0,46.7,1,0,1,1,0,68.4,69.2,89.6,,64.9,69.9,0,0,0,1,55,10.0,4,8,7,83.6,28,0,0,38,884,630,1013,0,0,0,0,0,1,1013,0,383,88,10,33,0,60,0,4,394,106,14.1
Julio Jones,6158,WR,ATL,1,0,0,,1,0,2,0,0,60.0,60.0,62.9,,,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
J.J. Watt,6163,DI,HST,5,4,2,,1,0,13,0,0,60.1,86.0,58.0,75.0,83.1,27.7,5,10,0,0,,27.8,5,0,1,0.0,0,0,0,1,0,0,217,216,0,47,109,60,0,1,125,92,0,7,9,2,0,15,0,0,0,
Robert Quinn,6166,ED,LA,16,5,1,100.0,3,1,26,0,0,57.0,58.4,14.3,62.2,64.5,68.0,6,24,0,0,15,8.0,2,0,8,111.7,5,10,0,0,0,26,696,690,0,2,686,2,0,6,430,240,6,19,18,4,5,40,0,54,34,10.8
Ryan Kerrigan,6168,ED,WAS,16,5,0,66.7,0,3,32,0,0,53.7,84.2,83.2,84.6,71.2,80.5,4,42,1,1,29,3.3,1,0,1,58.3,4,18,0,5,0,49,820,799,0,7,790,2,0,21,438,333,16,34,24,4,6,64,0,58,42,14.5
Corey Liuget,6170,DI,LAC,12,4,0,,1,1,27,0,0,67.2,77.6,69.1,72.2,67.5,29.2,2,23,0,0,,21.1,4,0,1,0.0,0,2,0,4,0,6,415,411,27,326,4,54,0,4,254,155,0,11,11,2,0,27,0,0,0,
Prince Amukamara,6171,CB,CHI,14,2,0,60.8,0,0,6,1,0,71.5,73.3,65.0,,77.4,82.6,0,0,0,0,37,3.8,2,5,7,89.1,31,0,0,47,771,513,849,14,0,0,14,0,5,835,0,336,12,10,48,0,51,0,1,365,90,11.8
Adrian Clayborn,6172,ED,ATL,18,6,0,,0,2,2,2,1,72.1,81.3,40.3,85.5,54.4,66.7,9,39,0,0,,10.5,2,0,5,0.0,0,10,0,9,0,4,632,621,2,15,538,66,0,11,478,150,1,18,11,2,0,58,0,0,0,
Cameron Jordan,6176,ED,NO,18,9,12,80.0,1,1,20,0,0,86.5,91.2,63.6,89.4,86.7,50.7,16,57,1,1,11,15.8,9,1,5,42.1,4,15,0,2,0,39,1136,1134,4,20,983,127,0,2,679,418,0,41,39,3,5,88,0,18,3,4.5
Jimmy Smith,6179,CB,BLT,12,2,0,57.5,2,0,3,1,1,84.1,81.9,87.8,60.0,61.5,84.4,0,0,1,3,39,3.4,1,6,5,49.2,23,0,0,30,543,355,601,9,0,0,9,0,4,592,1,245,15,6,26,1,40,0,0,292,107,12.7
Muhammad Wilkerson,6182,DI,NYJ,13,15,3,,0,0,22,0,0,58.7,68.6,58.3,60.3,73.1,58.9,3,19,0,1,,8.7,4,0,3,0.0,0,3,0,1,0,4,698,697,76,417,96,108,0,1,391,303,0,24,27,3,0,25,0,0,0,
Cameron Heyward,6183,DI,PIT,16,7,2,,1,2,25,1,0,70.3,89.1,59.3,80.7,82.0,60.0,9,40,0,0,,8.1,3,1,4,0.0,0,14,0,15,0,8,835,820,79,411,65,265,0,15,493,334,0,31,27,8,0,63,0,0,0,
Jabaal Sheard,6189,ED,IND,16,4,5,80.0,1,2,14,0,0,46.3,85.1,37.7,86.3,79.8,34.9,8,54,0,0,33,23.2,13,0,6,118.8,4,5,0,8,0,37,900,884,0,7,863,14,0,16,476,387,8,38,39,6,5,67,0,84,24,21.0
Akeem Ayers,6191,LB,NYG,3,1,0,,0,0,21,0,0,,65.9,68.8,55.6,67.3,71.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,5,3,0,1,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,
Bruce Carter,6192,LB,NYJ,5,0,0,,0,0,22,0,0,62.0,40.7,72.0,53.5,43.9,21.7,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,3,11,9,0,0,9,0,0,2,3,5,1,0,0,0,0,0,0,0,0,
Jarvis Jenkins,6193,DI,KC,12,2,0,,0,0,16,0,0,57.3,59.9,34.4,54.8,69.1,28.9,3,5,0,0,,31.3,5,0,2,0.0,0,1,0,1,0,1,249,248,35,156,16,41,0,1,139,109,0,7,9,1,0,9,0,0,0,
Brooks Reed,6194,ED,ATL,18,7,0,100.0,0,0,2,0,0,76.8,80.8,76.9,76.2,71.8,49.0,4,18,0,0,2,17.4,8,0,1,79.2,1,4,0,2,0,3,460,456,0,1,447,8,0,4,222,235,1,30,31,2,1,26,0,2,6,2.0
Marcus Gilchrist,6202,S,HST,16,6,0,60.0,0,1,13,0,0,63.2,64.5,61.5,57.4,67.0,63.3,0,1,0,1,48,13.1,8,3,3,78.6,18,1,0,324,21,488,813,5,0,0,5,0,356,808,13,312,107,12,47,1,30,2,1,211,65,11.7
Stephen Paea,6205,DI,DAL,4,0,0,100.0,0,0,9,0,0,59.9,45.9,83.0,55.7,40.9,69.0,0,2,0,0,6,0.0,0,0,0,91.7,1,0,0,0,0,2,145,145,48,88,1,8,0,0,88,55,0,2,3,2,1,2,0,6,0,6.0
Terrell McClain,6217,DI,WAS,12,1,0,,0,0,32,1,0,61.7,45.2,83.7,53.8,42.7,56.9,1,3,0,0,,8.7,2,0,0,0.0,0,2,0,0,0,1,328,328,34,143,2,149,0,0,160,167,0,11,20,1,0,6,0,0,0,
Kelvin Sheppard,6220,LB,NYG,7,6,0,72.4,0,0,21,0,0,56.5,57.0,83.2,50.9,59.4,82.3,1,1,0,2,81,4.1,2,2,0,108.8,21,0,0,338,0,203,386,19,0,0,19,0,0,367,19,164,29,17,41,2,29,2,2,379,278,18.0
Justin Houston,6222,ED,KC,16,7,4,75.0,0,0,16,1,1,59.7,78.8,67.2,76.4,77.2,58.0,11,37,0,0,69,13.1,8,0,3,101.6,12,11,0,21,1,145,1015,960,0,0,952,8,0,55,470,400,33,44,46,6,16,59,0,142,72,11.8
Jurrell Casey,6229,DI,TEN,18,12,1,,1,1,31,0,0,60.1,84.1,55.3,76.1,81.4,69.1,17,40,0,0,,6.8,5,0,4,0.0,0,7,0,43,0,3,988,945,39,502,92,312,0,43,660,325,0,46,57,8,0,64,0,0,0,
Mason Foster,6236,LB,WAS,5,7,0,68.4,0,0,32,1,0,57.7,64.5,81.4,65.3,67.3,58.4,1,11,0,1,69,13.5,5,0,0,85.9,13,2,0,263,0,141,288,8,0,0,8,0,2,280,39,108,15,14,25,1,19,14,0,222,120,17.1
Allen Bailey,6238,DI,KC,15,10,1,,1,0,16,0,0,78.2,58.6,78.2,59.7,53.2,29.7,1,32,0,0,,18.6,8,0,1,0.0,0,2,0,0,0,0,683,683,59,400,91,133,0,0,418,265,0,22,25,6,0,35,0,0,0,
Shareece Wright,6241,CB,BUF,12,3,0,63.4,0,1,4,1,0,66.2,60.5,46.6,51.2,41.9,41.4,0,0,0,1,40,19.6,10,2,1,84.2,26,0,0,24,342,263,456,18,0,0,18,0,1,438,3,190,70,11,38,2,41,0,1,308,83,11.8
Chris Conte,6245,S,TB,16,1,0,55.2,1,3,30,0,0,72.0,66.5,31.0,58.4,55.5,54.6,0,2,0,1,44,16.0,13,5,4,70.5,16,0,0,324,9,452,774,14,0,0,14,0,317,760,7,315,109,18,67,0,29,2,0,256,125,16.0
K.J. Wright,6251,LB,SEA,15,22,0,67.1,0,0,29,1,0,65.5,68.7,48.5,59.7,72.6,77.1,2,7,0,1,75,7.7,8,5,3,87.4,47,0,0,733,32,527,956,104,0,0,104,0,7,852,62,367,80,38,74,5,70,9,1,513,280,10.9
Da'Norris Searcy,6252,S,TEN,16,7,0,33.3,0,0,31,0,0,72.2,71.5,84.1,63.9,59.5,48.0,1,0,0,1,8,21.2,7,2,0,2.8,2,0,0,108,6,222,383,21,0,0,21,0,221,362,7,154,27,5,19,1,6,1,0,6,11,3.0
Sam Acho,6255,ED,CHI,16,9,1,93.8,0,1,6,1,0,36.2,59.8,87.3,61.8,68.2,86.6,12,13,0,0,16,3.0,1,0,0,97.7,15,4,0,6,0,104,639,579,0,0,579,0,0,60,250,285,54,20,23,0,16,29,0,119,61,7.9
Chris Prosinski,6273,S,CHI,3,0,0,60.0,0,0,6,0,0,60.4,63.8,79.6,,68.3,86.1,0,0,0,0,17,0.0,0,0,0,81.3,3,0,0,37,0,80,128,1,0,0,1,0,82,127,0,48,8,2,7,0,5,0,0,35,17,11.7
Taiwan Jones,6277,HB,BUF,1,0,0,,0,0,4,0,0,,60.4,89.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Davon House,6283,CB,GB,12,5,0,63.5,3,0,12,0,0,60.0,62.3,27.4,84.6,73.4,74.9,0,0,0,1,56,8.7,4,3,4,107.1,33,1,0,44,582,390,658,6,0,0,6,0,0,652,1,267,26,11,37,3,52,1,3,510,116,15.5
Buster Skrine,6289,CB,NYJ,15,7,0,61.5,2,2,22,2,0,61.4,65.9,19.8,63.5,86.9,60.2,1,1,0,1,47,12.8,10,9,13,99.6,59,1,0,100,320,582,1010,6,0,0,6,0,0,1004,22,406,584,20,61,2,96,3,6,686,288,11.6
Karl Klug,6294,DI,TEN,17,4,0,,0,0,31,0,0,61.2,59.0,65.6,54.0,64.7,45.6,2,10,0,0,,14.3,3,0,1,0.0,0,2,0,2,0,4,363,359,20,221,30,88,0,4,235,124,0,11,14,2,0,14,0,0,0,
Jeremy Kerley,6305,WR,NYJ,1,0,0,,0,0,22,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Richard Sherman,6306,CB,SEA,9,5,0,46.2,4,0,29,1,0,74.1,77.1,23.9,56.4,90.1,90.2,0,0,0,2,27,0.0,0,5,8,60.8,18,0,0,50,473,358,572,26,0,0,26,0,1,546,3,211,22,10,33,1,39,0,2,230,60,12.8
Chris Carter,6314,ED,WAS,3,0,0,,0,0,32,0,0,,61.4,97.9,58.4,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,2,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,
Pernell McPhee,6317,ED,CHI,13,4,2,100.0,0,1,6,0,0,87.8,77.9,85.4,65.6,70.1,64.2,6,7,0,0,5,16.7,4,0,0,80.2,4,4,0,3,0,44,385,373,0,0,373,0,0,12,197,144,9,15,16,1,4,17,0,13,20,3.3
Byron Maxwell,6325,CB,SEA,9,6,0,69.1,1,2,29,0,0,69.8,72.7,85.8,,76.9,71.7,0,0,0,1,51,7.7,4,5,3,110.9,38,0,0,50,492,332,580,11,0,0,11,0,0,569,0,248,27,18,42,0,55,0,3,536,96,14.1
Jordan Todman,6335,HB,HST,2,0,0,,0,0,13,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Colin Jones,6342,S,CAR,8,4,0,80.0,0,0,5,0,0,65.7,67.9,81.7,54.0,67.9,59.7,0,0,0,1,17,13.0,3,0,0,84.2,8,0,0,51,1,103,213,22,0,0,22,0,89,191,8,102,50,6,16,1,10,0,1,57,51,7.1
Lawrence Guy Sr.,6385,DI,NE,19,22,1,,0,0,19,0,0,57.3,66.5,88.7,54.7,69.4,61.6,5,16,0,0,,5.6,4,0,0,0.0,0,2,0,0,0,0,715,715,36,457,48,174,0,0,361,354,0,36,46,4,0,23,0,0,0,
Chris Harris Jr.,6457,CB,DEN,16,5,0,50.9,0,1,10,0,0,75.8,79.1,87.3,59.7,85.0,87.7,0,2,0,2,48,2.2,1,6,3,76.6,28,0,0,55,290,512,869,12,0,0,12,0,7,857,15,342,505,15,39,2,55,2,3,384,153,13.7
