player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0030294,30.0,8361.0,0.0,2022,Giants,-0.013,55.60%,Tony Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036588,23.0,MISSING,0.0,2022,Giants,-0.013,55.60%,Olaijah Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036589,24.0,49535.0,0.0,2022,Giants,-0.013,55.60%,Nick McCloud,CB,537.0,12.0,4.0,0.0,0.0,21.0,0.0,64.6,67.0,51.2,86.4,0.0,0.0,2.6,1.0,4.0,2.0,106.0,26.0,257.0,295.0,132.0,8.0,34.0,1.0,42.0,3.0,287.0,35979.0,MISSING
00-0036974,22.0,83217.0,280.64823617769224,2022,Jaguars,0.065,52.60%,Tyson Campbell,CB,1138.0,17.0,8.0,1.0,1.0,15.0,2.0,81.2,82.1,90.0,61.0,3.0,0.0,9.6,7.0,9.0,2.0,80.0,48.0,1007.0,700.0,69.0,17.0,58.0,3.0,82.0,5.0,473.0,93429.8,MISSING
00-0036941,22.0,76641.0,168.30496752554606,2022,Jaguars,0.065,52.60%,Andre Cisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033926,27.0,11845.0,66.0536358077632,2022,Jaguars,0.065,52.60%,Shaquill Griffin,CB,336.0,5.0,5.0,0.0,0.0,15.0,0.0,61.9,61.8,84.7,56.1,0.0,0.0,16.1,5.0,5.0,3.0,125.0,22.0,289.0,209.0,32.0,5.0,21.0,2.0,32.0,3.0,264.0,20764.8,MISSING
00-0036853,24.0,60692.0,64.06017270010196,2022,Jaguars,0.065,52.60%,Tyree Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035532,25.0,25444.0,54.93851116753315,2022,Jaguars,0.065,52.60%,Deionte Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033941,28.0,11868.0,49.46738720855424,2022,Jaguars,0.065,52.60%,Rayshawn Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036306,24.0,42544.0,49.153741293134125,2022,Jaguars,0.065,52.60%,Daniel Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037296,23.0,MISSING,34.52336003666827,2022,Jaguars,0.065,52.60%,Gregory Junior,CB,18.0,1.0,1.0,0.0,0.0,15.0,0.0,70.7,71.4,73.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0,107.3,3.0,17.0,15.0,1.0,2.0,5.0,0.0,4.0,0.0,41.0,1285.2,MISSING
00-0037313,23.0,MISSING,22.03324410718681,2022,Jaguars,0.065,52.60%,Montaric Brown,CB,63.0,4.0,0.0,1.0,0.0,15.0,0.0,42.9,37.3,77.8,29.7,0.0,0.0,16.7,1.0,0.0,1.0,145.3,6.0,60.0,42.0,2.0,0.0,5.0,0.0,8.0,1.0,79.0,2349.8999999999996,MISSING
00-0036316,25.0,76692.0,17.86736108248169,2022,Jaguars,0.065,52.60%,Chris Claybrooks,CB,47.0,5.0,0.0,0.0,0.0,15.0,0.0,51.0,51.1,77.2,76.6,0.0,0.0,0.0,0.0,0.0,1.0,113.9,3.0,43.0,32.0,3.0,0.0,3.0,0.0,3.0,0.0,34.0,2401.7000000000003,MISSING
00-0037072,MISSING,MISSING,0.0,2022,Jaguars,0.065,52.60%,Shabari Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038141,23.0,MISSING,0.0,2022,Jaguars,0.065,52.60%,Ayo Oyelola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034203,29.0,55724.0,0.0,2022,Jaguars,0.065,52.60%,Darious Williams,CB,944.0,17.0,14.0,0.0,0.0,15.0,0.0,63.6,62.6,87.1,34.6,0.0,0.0,21.2,14.0,14.0,2.0,81.5,44.0,398.0,615.0,486.0,12.0,38.0,2.0,81.0,2.0,503.0,59094.4,MISSING
00-0034903,29.0,91247.0,0.0,2022,Jaguars,0.065,52.60%,Tevaughn Campbell,CB,31.0,2.0,0.0,0.0,0.0,15.0,0.0,42.2,44.4,75.3,57.5,0.0,0.0,25.0,1.0,0.0,0.0,86.8,3.0,28.0,19.0,2.0,0.0,3.0,0.0,6.0,0.0,62.0,1376.4,MISSING
00-0034516,26.0,50380.0,0.0,2022,Jaguars,0.065,52.60%,Tre Herndon,CB,416.0,11.0,4.0,0.0,0.0,15.0,1.0,57.2,55.4,84.7,65.1,0.0,0.0,10.5,4.0,4.0,2.0,122.6,27.0,180.0,302.0,226.0,10.0,30.0,2.0,38.0,2.0,399.0,23046.4,MISSING
00-0035375,27.0,51088.0,0.0,2022,Jaguars,0.065,52.60%,Brandon Rusnak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035378,25.0,49268.0,0.0,2022,Jaguars,0.065,52.60%,Andrew Wingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037190,22.0,MISSING,699.5394443058067,2022,Jets,-0.041,41.20%,Sauce Gardner,CB,1114.0,17.0,13.0,3.0,0.0,22.0,0.0,90.0,87.9,86.5,75.2,2.0,0.0,7.6,6.0,14.0,5.0,53.5,33.0,935.0,642.0,8.0,16.0,60.0,3.0,73.0,1.0,361.0,97920.6,MISSING
00-0036329,25.0,49560.0,145.9049358515241,2022,Jets,-0.041,41.20%,Ashtyn Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034374,25.0,49196.0,63.53918397950541,2022,Jets,-0.041,41.20%,Jordan Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036501,23.0,60644.0,56.33463084134717,2022,Jets,-0.041,41.20%,Michael Carter II,CB,732.0,17.0,7.0,0.0,0.0,22.0,0.0,71.2,73.5,85.3,64.9,2.0,0.0,11.8,8.0,6.0,3.0,83.5,57.0,5.0,490.0,662.0,27.0,53.0,2.0,80.0,1.0,544.0,53802.0,MISSING
00-0031389,31.0,8676.0,54.8748023916602,2022,Jets,-0.041,41.20%,Lamarcus Joyner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036241,24.0,42313.0,48.75348174144654,2022,Jets,-0.041,41.20%,Bryce Hall,CB,15.0,2.0,0.0,0.0,0.0,22.0,0.0,40.3,41.8,72.3,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,158.3,2.0,14.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,34.0,627.0,MISSING
00-0034384,25.0,26940.0,47.750685078100446,2022,Jets,-0.041,41.20%,D.J. Reed,CB,1135.0,17.0,11.0,0.0,1.0,22.0,0.0,77.5,72.5,89.0,53.1,1.0,0.0,12.9,12.0,10.0,2.0,75.7,47.0,1013.0,659.0,7.0,26.0,70.0,0.0,83.0,2.0,467.0,82287.5,MISSING
00-0036504,24.0,98900.0,29.584586231800575,2022,Jets,-0.041,41.20%,Brandin Echols,CB,69.0,12.0,1.0,0.0,0.0,22.0,0.0,67.8,69.6,79.1,60.4,0.0,0.0,14.3,1.0,1.0,0.0,102.7,7.0,15.0,58.0,43.0,1.0,5.0,0.0,13.0,1.0,94.0,4802.4,MISSING
00-0035307,27.0,28704.0,14.42725100301978,2022,Jets,-0.041,41.20%,Jimmy Moreland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032958,28.0,10853.0,8.656584017055163,2022,Jets,-0.041,41.20%,Will Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037155,23.0,MISSING,0.0,2022,Jets,-0.041,41.20%,Tony Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034310,26.0,26360.0,0.0,2022,Jets,-0.041,41.20%,Craig James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033770,28.0,18348.0,0.0,2022,Jets,-0.041,41.20%,Justin Hardee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033649,27.0,12102.0,0.0,2022,Jets,-0.041,41.20%,Kai Nacua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036021,24.0,MISSING,0.0,2022,Jets,-0.041,41.20%,Zane Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036274,23.0,55674.0,620.4202579277504,2022,Lions,-0.011,52.90%,Jeff Okudah,CB,789.0,15.0,6.0,2.0,1.0,11.0,0.0,54.4,59.4,61.1,75.6,1.0,1.0,7.8,6.0,5.0,6.0,97.0,40.0,645.0,464.0,24.0,19.0,65.0,2.0,65.0,2.0,621.0,46866.6,MISSING
00-0034843,25.0,34057.0,219.22102568653227,2022,Lions,-0.011,52.90%,Mike Hughes,CB,561.0,13.0,11.0,0.0,0.0,11.0,0.0,51.4,59.9,84.9,71.0,0.0,0.0,7.7,4.0,1.0,1.0,131.3,39.0,268.0,345.0,220.0,12.0,37.0,3.0,52.0,4.0,512.0,33603.9,MISSING
00-0037667,21.0,MISSING,122.13349929124968,2022,Lions,-0.011,52.90%,Kerby Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035655,26.0,51336.0,111.12002092520638,2022,Lions,-0.011,52.90%,Will Harris,CB,659.0,15.0,12.0,1.0,1.0,11.0,1.0,66.9,63.7,57.1,76.4,1.0,0.0,8.8,5.0,2.0,2.0,107.1,41.0,101.0,395.0,449.0,16.0,40.0,3.0,58.0,3.0,502.0,41978.3,MISSING
00-0036993,23.0,56203.0,104.68500718069076,2022,Lions,-0.011,52.90%,Ifeatu Melifonwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034745,27.0,51266.0,99.10659753412776,2022,Lions,-0.011,52.90%,Tracy Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035270,26.0,50533.0,50.85428474430284,2022,Lions,-0.011,52.90%,Amani Oruwariye,CB,474.0,13.0,4.0,4.0,0.0,11.0,1.0,31.3,30.0,12.6,49.3,0.0,0.0,14.6,7.0,3.0,10.0,130.6,39.0,406.0,298.0,17.0,6.0,37.0,1.0,52.0,4.0,504.0,14220.0,MISSING
00-0034277,25.0,28854.0,25.65763804810078,2022,Lions,-0.011,52.90%,DeShon Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036656,24.0,43073.0,22.68121074240304,2022,Lions,-0.011,52.90%,Brady Breeze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037321,25.0,MISSING,17.39545080763583,2022,Lions,-0.011,52.90%,Chase Lucas,CB,6.0,3.0,1.0,0.0,0.0,11.0,0.0,31.8,35.5,67.6,80.6,0.0,0.0,0.0,0.0,0.0,0.0,158.3,2.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,30.0,213.0,MISSING
00-0037446,MISSING,MISSING,0.0,2022,Lions,-0.011,52.90%,Jermaine Waller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037438,MISSING,MISSING,0.0,2022,Lions,-0.011,52.90%,Cedric Boswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036011,24.0,91112.0,0.0,2022,Lions,-0.011,52.90%,Bobby Price,CB,38.0,2.0,0.0,0.0,0.0,11.0,0.0,51.0,44.2,73.9,75.2,0.0,0.0,0.0,0.0,0.0,0.0,91.7,1.0,28.0,19.0,1.0,0.0,2.0,0.0,2.0,0.0,23.0,1679.6,MISSING
00-0035925,25.0,MISSING,0.0,2022,Lions,-0.011,52.90%,Jarren Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036124,24.0,27819.0,0.0,2022,Lions,-0.011,52.90%,Khalil Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036748,24.0,83025.0,0.0,2022,Lions,-0.011,52.90%,Jerry Jacobs,CB,542.0,11.0,5.0,1.0,0.0,11.0,0.0,54.5,55.8,86.2,57.0,1.0,0.0,13.6,6.0,5.0,7.0,74.9,33.0,505.0,338.0,9.0,14.0,33.0,2.0,60.0,1.0,408.0,30243.6,MISSING
00-0035830,26.0,38339.0,0.0,2022,Lions,-0.011,52.90%,J.R. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035327,26.0,26617.0,0.0,2022,Lions,-0.011,52.90%,C.J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035370,24.0,44429.0,0.0,2022,Lions,-0.011,52.90%,Saivion Smith,CB,2.0,1.0,1.0,0.0,0.0,11.0,0.0,60.0,74.6,62.6,73.3,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,149.2,MISSING
00-0036901,23.0,55912.0,302.03496351354363,2022,Packers,-0.014,47.10%,Eric Stokes,CB,477.0,9.0,4.0,0.0,0.0,12.0,0.0,60.3,53.7,45.0,52.8,0.0,0.0,16.1,5.0,0.0,2.0,125.8,21.0,420.0,252.0,8.0,7.0,22.0,0.0,25.0,1.0,275.0,25614.9,MISSING
00-0034968,25.0,34247.0,289.7795974451737,2022,Packers,-0.014,47.10%,Darnell Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034728,25.0,49350.0,282.24549621443344,2022,Packers,-0.014,47.10%,Jaire Alexander,CB,901.0,16.0,8.0,0.0,0.0,12.0,0.0,82.1,80.3,42.8,68.2,5.0,0.0,9.5,6.0,8.0,2.0,66.2,43.0,798.0,487.0,23.0,17.0,49.0,5.0,71.0,2.0,572.0,72350.3,MISSING
00-0033551,28.0,11854.0,58.93172334676206,2022,Packers,-0.014,47.10%,Rasul Douglas,CB,915.0,17.0,8.0,0.0,1.0,12.0,0.0,71.5,71.1,23.0,70.2,4.0,0.0,9.9,8.0,7.0,7.0,84.0,49.0,612.0,526.0,198.0,32.0,65.0,4.0,73.0,4.0,536.0,65056.49999999999,MISSING
00-0036481,MISSING,MISSING,49.20913785360726,2022,Packers,-0.014,47.10%,Shawn Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036645,24.0,42496.0,41.261829777385934,2022,Packers,-0.014,47.10%,Shemar Jean-Charles,CB,3.0,2.0,0.0,0.0,0.0,12.0,0.0,61.9,62.2,69.3,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186.6,MISSING
00-0035633,26.0,83833.0,32.70582804108005,2022,Packers,-0.014,47.10%,Corey Ballentine,CB,17.0,3.0,1.0,0.0,0.0,12.0,0.0,43.8,46.0,73.3,72.8,0.0,0.0,0.0,0.0,0.0,0.0,135.4,2.0,16.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,782.0,MISSING
00-0031584,29.0,9575.0,19.413979784583805,2022,Packers,-0.014,47.10%,Adrian Amos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037090,23.0,MISSING,19.33341850220264,2022,Packers,-0.014,47.10%,Tariq Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036243,24.0,43076.0,14.357904486301692,2022,Packers,-0.014,47.10%,Vernon Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033792,27.0,11963.0,14.080608262639752,2022,Packers,-0.014,47.10%,Rudy Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037160,MISSING,MISSING,0.0,2022,Packers,-0.014,47.10%,De'Vante Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037127,MISSING,MISSING,0.0,2022,Packers,-0.014,47.10%,Tre Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037128,MISSING,MISSING,0.0,2022,Packers,-0.014,47.10%,Raleigh Texada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037062,25.0,MISSING,0.0,2022,Packers,-0.014,47.10%,Benjie Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036688,24.0,MISSING,0.0,2022,Packers,-0.014,47.10%,Kiondre Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036462,24.0,44443.0,0.0,2022,Packers,-0.014,47.10%,Innis Gaines,CB,44.0,3.0,0.0,0.0,0.0,12.0,0.0,51.1,49.7,74.4,34.4,0.0,0.0,25.0,1.0,0.0,0.0,90.0,4.0,3.0,33.0,32.0,2.0,3.0,0.0,5.0,0.0,28.0,2186.8,MISSING
00-0035079,26.0,MISSING,0.0,2022,Packers,-0.014,47.10%,Kabion Ento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035133,25.0,56167.0,0.0,2022,Packers,-0.014,47.10%,Keisean Nixon,CB,290.0,13.0,3.0,0.0,1.0,12.0,0.0,60.4,61.2,81.4,62.5,1.0,0.0,14.3,3.0,0.0,1.0,98.1,23.0,9.0,169.0,244.0,9.0,15.0,1.0,29.0,1.0,239.0,17748.0,MISSING
00-0034726,28.0,49120.0,0.0,2022,Packers,-0.014,47.10%,Dallin Leavitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036944,22.0,83375.0,525.5182338369175,2022,Panthers,-0.046,41.20%,Jaycee Horn,CB,812.0,13.0,6.0,1.0,0.0,5.0,0.0,73.2,71.4,86.4,47.9,3.0,0.0,14.5,9.0,3.0,6.0,52.6,28.0,542.0,452.0,135.0,13.0,47.0,1.0,47.0,0.0,310.0,57976.8,MISSING
00-0036281,23.0,55593.0,457.33883337413505,2022,Panthers,-0.046,41.20%,CJ Henderson,CB,765.0,17.0,6.0,0.0,1.0,5.0,0.0,48.9,52.9,86.7,53.0,2.0,0.0,13.4,9.0,3.0,3.0,106.9,51.0,646.0,489.0,48.0,13.0,52.0,2.0,74.0,5.0,642.0,40468.5,MISSING
00-0036293,24.0,43179.0,153.98648221302437,2022,Panthers,-0.046,41.20%,Jeremy Chinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034356,26.0,49377.0,145.7746709770495,2022,Panthers,-0.046,41.20%,Donte Jackson,CB,442.0,9.0,2.0,1.0,0.0,5.0,0.0,55.2,55.0,85.8,40.8,2.0,1.0,16.7,7.0,1.0,2.0,92.7,36.0,403.0,271.0,22.0,16.0,33.0,1.0,47.0,2.0,342.0,24310.0,MISSING
00-0035650,24.0,40160.0,108.42297089490071,2022,Panthers,-0.046,41.20%,Justin Layne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036283,23.0,60789.0,52.19778612474725,2022,Panthers,-0.046,41.20%,Kenny Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036561,23.0,56289.0,48.313126096846894,2022,Panthers,-0.046,41.20%,Keith Taylor Jr.,CB,378.0,15.0,5.0,0.0,0.0,5.0,0.0,52.1,53.8,84.6,60.1,0.0,0.0,12.1,4.0,2.0,1.0,139.4,23.0,327.0,238.0,25.0,3.0,24.0,0.0,30.0,2.0,369.0,20336.4,MISSING
00-0032403,29.0,10752.0,34.341128782789575,2022,Panthers,-0.046,41.20%,Juston Burris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033579,27.0,11946.0,18.89740382824787,2022,Panthers,-0.046,41.20%,Xavier Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036315,24.0,MISSING,18.302553146300593,2022,Panthers,-0.046,41.20%,Stantley Thomas-Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029285,34.0,7649.0,7.844579942123668,2022,Panthers,-0.046,41.20%,Josh Norman,CB,71.0,2.0,1.0,0.0,0.0,5.0,0.0,51.7,54.0,78.4,79.6,0.0,0.0,0.0,0.0,0.0,0.0,134.7,4.0,67.0,32.0,0.0,1.0,5.0,0.0,6.0,1.0,54.0,3834.0,MISSING
00-0031269,32.0,8853.0,4.750834037385445,2022,Panthers,-0.046,41.20%,T.J. Carrie,CB,37.0,3.0,1.0,0.0,0.0,5.0,0.0,32.1,33.4,77.2,79.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3,6.0,0.0,29.0,30.0,1.0,4.0,0.0,6.0,1.0,77.0,1235.8,MISSING
00-0029901,32.0,8334.0,0.0,2022,Panthers,-0.046,41.20%,Rashaan Melvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035950,25.0,49159.0,0.0,2022,Panthers,-0.046,41.20%,Myles Hartsfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036037,26.0,43580.0,0.0,2022,Panthers,-0.046,41.20%,Sam Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036056,24.0,34321.0,0.0,2022,Panthers,-0.046,41.20%,Gavin Heslop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036084,24.0,49537.0,0.0,2022,Panthers,-0.046,41.20%,Madre Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034496,26.0,51315.0,0.0,2022,Panthers,-0.046,41.20%,Sean Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035422,25.0,49401.0,0.0,2022,Panthers,-0.046,41.20%,Chris Westry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036231,26.0,90621.0,237.31539863437845,2022,Patriots,0.038,47.10%,Kyle Dugger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035241,24.0,29113.0,188.71560745578523,2022,Patriots,0.038,47.10%,Joejuan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033883,26.0,11780.0,179.08289760269906,2022,Patriots,0.038,47.10%,Jabrill Peppers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037253,23.0,MISSING,142.15703078607626,2022,Patriots,0.038,47.10%,Marcus Jones,CB,371.0,11.0,2.0,0.0,0.0,19.0,1.0,66.8,67.6,84.3,67.6,2.0,1.0,8.3,3.0,4.0,0.0,83.7,24.0,282.0,266.0,59.0,3.0,31.0,2.0,37.0,1.0,365.0,25079.6,MISSING
00-0038039,24.0,MISSING,90.48731917530324,2022,Patriots,0.038,47.10%,Jack Jones,CB,434.0,13.0,4.0,1.0,1.0,19.0,1.0,76.0,74.7,86.0,41.6,2.0,1.0,18.9,7.0,4.0,2.0,63.1,20.0,372.0,260.0,35.0,10.0,26.0,3.0,40.0,1.0,306.0,32419.800000000003,MISSING
00-0036559,23.0,55673.0,52.47862135840346,2022,Patriots,0.038,47.10%,Shaun Wade,CB,18.0,3.0,0.0,0.0,0.0,19.0,0.0,30.0,30.4,74.2,75.4,0.0,0.0,0.0,0.0,0.0,0.0,125.7,4.0,17.0,18.0,1.0,0.0,2.0,0.0,6.0,1.0,41.0,547.1999999999999,MISSING
00-0036872,23.0,MISSING,35.877849357372355,2022,Patriots,0.038,47.10%,Joshuah Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027647,35.0,5552.0,21.0831596485333,2022,Patriots,0.038,47.10%,Devin McCourty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032803,28.0,10867.0,6.672227803912172,2022,Patriots,0.038,47.10%,Jalen Mills,CB,468.0,10.0,3.0,0.0,0.0,19.0,0.0,42.7,44.6,85.7,64.9,2.0,0.0,9.4,3.0,3.0,1.0,79.2,27.0,384.0,287.0,43.0,9.0,26.0,1.0,45.0,2.0,333.0,20872.8,MISSING
00-0037573,23.0,MISSING,0.0,2022,Patriots,0.038,47.10%,Quandre Mosely,CB,1.0,1.0,0.0,0.0,0.0,19.0,0.0,60.0,60.9,64.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,MISSING
00-0037584,24.0,MISSING,0.0,2022,Patriots,0.038,47.10%,Brad Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037205,25.0,MISSING,0.0,2022,Patriots,0.038,47.10%,Brenden Schooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032580,28.0,11217.0,0.0,2022,Patriots,0.038,47.10%,Jonathan Jones,CB,914.0,16.0,10.0,1.0,3.0,19.0,0.0,67.9,68.1,43.5,78.8,4.0,1.0,5.6,4.0,5.0,8.0,77.0,47.0,778.0,570.0,51.0,17.0,57.0,0.0,87.0,6.0,544.0,62243.399999999994,MISSING
00-0031404,30.0,9177.0,0.0,2022,Patriots,0.038,47.10%,Adrian Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029764,33.0,8458.0,0.0,2022,Patriots,0.038,47.10%,Cody Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031218,32.0,9040.0,0.0,2022,Patriots,0.038,47.10%,Malcolm Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036087,24.0,43336.0,0.0,2022,Patriots,0.038,47.10%,Myles Bryant,CB,689.0,17.0,12.0,0.0,0.0,19.0,0.0,55.9,58.4,58.1,84.7,1.0,0.0,3.2,2.0,3.0,3.0,102.3,48.0,89.0,497.0,481.0,14.0,49.0,0.0,66.0,3.0,487.0,40237.6,MISSING
00-0035365,25.0,35173.0,0.0,2022,Patriots,0.038,47.10%,Tae Hayes,CB,70.0,6.0,1.0,0.0,0.0,19.0,0.0,49.2,53.8,78.0,53.8,0.0,0.0,14.3,1.0,0.0,1.0,78.5,2.0,55.0,43.0,6.0,2.0,5.0,0.0,3.0,0.0,15.0,3766.0,MISSING
00-0036962,23.0,77847.0,237.54658411075837,2022,Raiders,-0.059,35.30%,Trevon Moehrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035637,26.0,49564.0,225.4076545865423,2022,Raiders,-0.059,35.30%,Rock Ya-Sin,CB,663.0,11.0,6.0,1.0,0.0,23.0,0.0,65.8,65.7,86.1,46.5,0.0,0.0,16.7,9.0,5.0,4.0,82.5,31.0,552.0,401.0,44.0,8.0,39.0,0.0,53.0,1.0,323.0,43559.1,MISSING
00-0033543,26.0,11798.0,130.36832947437256,2022,Raiders,-0.059,35.30%,Sidney Jones IV,CB,109.0,10.0,2.0,2.0,0.0,23.0,0.0,44.6,51.3,79.1,83.7,0.0,0.0,0.0,0.0,1.0,3.0,83.3,7.0,77.0,71.0,16.0,2.0,10.0,0.0,12.0,0.0,94.0,5591.7,MISSING
00-0034265,27.0,50365.0,62.57361638175252,2022,Raiders,-0.059,35.30%,Anthony Averett,CB,278.0,7.0,1.0,1.0,0.0,23.0,0.0,51.0,52.2,83.2,46.0,0.0,0.0,17.6,3.0,1.0,1.0,137.0,15.0,242.0,169.0,10.0,1.0,13.0,0.0,18.0,1.0,224.0,14511.6,MISSING
00-0036375,24.0,55619.0,60.71644482473182,2022,Raiders,-0.059,35.30%,Amik Robertson,CB,677.0,17.0,2.0,2.0,1.0,23.0,1.0,61.3,64.1,86.4,36.4,2.0,0.0,22.2,10.0,6.0,4.0,98.1,33.0,360.0,444.0,283.0,13.0,33.0,1.0,56.0,4.0,511.0,43395.7,MISSING
00-0036871,23.0,55948.0,47.93833207451981,2022,Raiders,-0.059,35.30%,Nate Hobbs,CB,667.0,11.0,14.0,0.0,0.0,23.0,1.0,57.1,60.9,57.0,53.1,0.0,0.0,12.3,10.0,3.0,4.0,108.1,48.0,500.0,422.0,106.0,20.0,57.0,2.0,66.0,2.0,559.0,40620.3,MISSING
