player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,weighted_grade,weighted_average_grade
00-0035143,21.0,50967.0,71.23565132880071,2019,Seahawks,-0.001,66.70%,Ben Burr-Kirven,LB,4.0,2.0,0.0,0.0,0.0,29.0,0.0,60.0,59.2,66.5,59.1,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,236.8,MISSING
00-0029409,28.0,7049.0,68.20704292445734,2019,Seahawks,-0.001,66.70%,Mychal Kendricks,LB,649.0,14.0,12.0,0.0,0.0,29.0,0.0,59.6,62.7,53.9,75.3,59.4,32.5,0.0,14.0,1.0,21.8,17.0,1.0,3.0,3.0,68.0,303.0,84.0,281.0,26.0,49.0,4.0,49.0,17.0,40692.3,MISSING
00-0029255,29.0,7050.0,67.19995526181121,2019,Seahawks,-0.001,66.70%,Bobby Wagner,LB,1054.0,16.0,40.0,1.0,1.0,29.0,1.0,62.0,76.1,66.5,81.2,83.8,85.7,2.0,9.0,1.0,5.2,8.0,4.0,2.0,3.0,955.0,1043.0,80.0,371.0,46.0,105.0,4.0,71.0,14.0,80209.4,MISSING
00-0034755,24.0,50657.0,65.49867501399874,2019,Seahawks,-0.001,66.70%,Shaquem Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028037,30.0,6251.0,23.959850709020177,2019,Seahawks,-0.001,66.70%,K.J. Wright,LB,997.0,16.0,31.0,0.0,0.0,29.0,0.0,59.9,62.1,85.6,56.2,63.8,83.8,1.0,6.0,3.0,5.4,7.0,8.0,1.0,0.0,719.0,877.0,51.0,368.0,44.0,91.0,7.0,99.0,7.0,61913.7,MISSING
00-0027812,31.0,5740.0,3.5829215128804246,2019,Seahawks,-0.001,66.70%,Dekoda Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033298,25.0,11957.0,0.0,2019,Seahawks,-0.001,66.70%,Pita Taumoepenu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031738,25.0,9834.0,0.0,2019,Seahawks,-0.001,66.70%,Justin Currie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035218,23.0,27832.0,0.0,2019,Seahawks,-0.001,66.70%,Sutton Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035580,MISSING,MISSING,0.0,2019,Seahawks,-0.001,66.70%,Juwon Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034139,22.0,50893.0,0.0,2019,Seahawks,-0.001,66.70%,Emmanuel Ellerbee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035721,MISSING,MISSING,0.0,2019,Seahawks,-0.001,66.70%,Jawuan Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035525,21.0,27375.0,537.5543907208883,2019,Steelers,-0.014,50.00%,Devin Bush,LB,889.0,16.0,22.0,1.0,1.0,25.0,4.0,65.2,62.9,5.6,62.4,63.3,71.4,2.0,2.0,2.0,8.6,10.0,1.0,4.0,1.0,744.0,869.0,39.0,408.0,47.0,84.0,8.0,70.0,5.0,55918.1,MISSING
00-0033886,24.0,11785.0,267.75716542023196,2019,Steelers,-0.014,50.00%,T.J. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032146,26.0,9455.0,256.76161809704575,2019,Steelers,-0.014,50.00%,Bud Dupree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029670,29.0,7013.0,165.43461787560526,2019,Steelers,-0.014,50.00%,Mark Barron,LB,750.0,15.0,10.0,1.0,0.0,25.0,1.0,54.0,57.5,85.8,62.2,60.1,60.6,0.0,6.0,1.0,11.1,9.0,2.0,4.0,4.0,563.0,667.0,53.0,277.0,24.0,62.0,2.0,76.0,10.0,43125.0,MISSING
00-0031956,26.0,9645.0,17.73590467895352,2019,Steelers,-0.014,50.00%,Anthony Chickillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032366,26.0,10880.0,11.592097246757769,2019,Steelers,-0.014,50.00%,Tyler Matakevich,LB,19.0,7.0,0.0,0.0,0.0,25.0,0.0,79.0,81.6,68.5,MISSING,64.6,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,7.0,2.0,2.0,0.0,3.0,0.0,1550.4,MISSING
00-0030434,29.0,7988.0,10.86609520701963,2019,Steelers,-0.014,50.00%,Vince Williams,LB,397.0,14.0,13.0,0.0,0.0,25.0,0.0,69.8,76.2,42.7,78.4,69.5,63.3,7.0,9.0,0.0,13.5,7.0,1.0,1.0,3.0,325.0,366.0,56.0,203.0,25.0,32.0,4.0,16.0,19.0,30251.4,MISSING
00-0031365,26.0,8650.0,0.0,2019,Steelers,-0.014,50.00%,Ryan Shazier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030752,27.0,9336.0,0.0,2019,Steelers,-0.014,50.00%,Jay Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035223,22.0,50810.0,0.0,2019,Steelers,-0.014,50.00%,Ulysees Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035579,24.0,44583.0,0.0,2019,Steelers,-0.014,50.00%,Tuzar Skipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034121,23.0,50819.0,0.0,2019,Steelers,-0.014,50.00%,Tegray Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034051,25.0,20035.0,0.0,2019,Steelers,-0.014,50.00%,Christian Kuntz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034204,21.0,50154.0,0.0,2019,Steelers,-0.014,50.00%,Olasunkanmi Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034720,23.0,50918.0,0.0,2019,Steelers,-0.014,50.00%,Robert Spillane,LB,4.0,4.0,0.0,0.0,0.0,25.0,0.0,60.0,65.3,65.3,MISSING,60.0,70.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,261.2,MISSING
00-0030558,28.0,7787.0,233.73195201848125,2019,Texans,-0.002,61.10%,Barkevious Mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031553,26.0,9476.0,175.9788377699521,2019,Texans,-0.002,61.10%,Benardrick McKinney,LB,844.0,14.0,24.0,0.0,1.0,13.0,2.0,68.0,67.6,65.8,63.7,63.5,80.6,2.0,11.0,0.0,6.9,7.0,0.0,1.0,2.0,698.0,751.0,123.0,306.0,40.0,70.0,4.0,39.0,15.0,57054.399999999994,MISSING
00-0033547,24.0,11812.0,172.68838566420385,2019,Texans,-0.002,61.10%,Zach Cunningham,LB,943.0,16.0,28.0,0.0,0.0,13.0,2.0,50.2,69.0,65.0,66.6,89.2,69.1,0.0,11.0,0.0,10.5,16.0,2.0,2.0,3.0,783.0,889.0,53.0,342.0,65.0,108.0,6.0,61.0,14.0,65067.0,MISSING
00-0029643,29.0,7031.0,96.44943095082704,2019,Texans,-0.002,61.10%,Whitney Mercilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034163,23.0,50152.0,36.66061477402119,2019,Texans,-0.002,61.10%,Jake Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034421,24.0,50089.0,23.032478991861193,2019,Texans,-0.002,61.10%,Peter Kalambayi,LB,91.0,7.0,0.0,0.0,0.0,13.0,0.0,50.3,40.4,78.1,42.5,51.7,45.1,0.0,0.0,0.0,16.7,2.0,0.0,0.0,0.0,78.0,80.0,28.0,36.0,2.0,10.0,0.0,3.0,0.0,3676.4,MISSING
00-0032734,26.0,11169.0,0.0,2019,Texans,-0.002,61.10%,Brennan Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032905,26.0,10992.0,0.0,2019,Texans,-0.002,61.10%,Chris Landrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033776,MISSING,48388.0,0.0,2019,Texans,-0.002,61.10%,Gimel President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033765,25.0,24304.0,0.0,2019,Texans,-0.002,61.10%,Dylan Cole,LB,136.0,11.0,2.0,0.0,1.0,13.0,1.0,49.6,49.7,79.0,71.4,46.6,29.1,0.0,2.0,0.0,33.3,5.0,1.0,1.0,0.0,96.0,127.0,14.0,31.0,4.0,8.0,0.0,13.0,2.0,6759.200000000001,MISSING
00-0033450,24.0,50835.0,0.0,2019,Texans,-0.002,61.10%,Xavier Woodson-Luster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032094,27.0,10140.0,0.0,2019,Texans,-0.002,61.10%,Tyrell Adams,LB,108.0,3.0,2.0,0.0,1.0,13.0,0.0,44.7,45.7,78.9,51.6,55.6,53.3,0.0,3.0,0.0,14.3,2.0,0.0,0.0,0.0,102.0,105.0,6.0,57.0,4.0,10.0,0.0,6.0,3.0,4935.6,MISSING
00-0035415,23.0,51497.0,0.0,2019,Texans,-0.002,61.10%,Nate Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035445,MISSING,MISSING,0.0,2019,Texans,-0.002,61.10%,Jesse Aniebonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034402,24.0,39256.0,0.0,2019,Texans,-0.002,61.10%,Duke Ejiofor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034622,24.0,MISSING,0.0,2019,Texans,-0.002,61.10%,Davin Bellamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034743,23.0,50213.0,346.5919316357632,2019,Titans,0.084,57.90%,Rashaan Evans,LB,950.0,16.0,27.0,0.0,0.0,31.0,1.0,40.7,49.9,36.8,47.2,71.3,65.3,5.0,9.0,0.0,11.8,14.0,1.0,4.0,3.0,704.0,732.0,158.0,349.0,42.0,78.0,7.0,51.0,17.0,47405.0,MISSING
00-0034828,23.0,48600.0,245.93180211566457,2019,Titans,0.084,57.90%,Harold Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032386,25.0,10676.0,197.93659738452592,2019,Titans,0.084,57.90%,Kamalei Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033954,24.0,11910.0,50.37293311686939,2019,Titans,0.084,57.90%,Jayon Brown,LB,829.0,14.0,17.0,0.0,0.0,31.0,1.0,73.0,71.6,86.9,56.7,66.5,74.5,2.0,8.0,1.0,8.6,9.0,5.0,1.0,1.0,679.0,747.0,68.0,281.0,37.0,79.0,2.0,67.0,11.0,59356.399999999994,MISSING
00-0035292,22.0,29367.0,39.651155712866995,2019,Titans,0.084,57.90%,David Long Jr.,LB,68.0,7.0,1.0,0.0,1.0,31.0,0.0,43.0,50.9,77.4,54.9,70.8,37.2,0.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,55.0,63.0,5.0,25.0,6.0,7.0,2.0,10.0,0.0,3461.2,MISSING
00-0033477,MISSING,12250.0,0.0,2019,Titans,0.084,57.90%,LaTroy Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033700,24.0,12038.0,0.0,2019,Titans,0.084,57.90%,Nigel Harris,LB,2.0,1.0,0.0,0.0,0.0,31.0,0.0,MISSING,60.0,66.5,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.0,MISSING
00-0033424,MISSING,12062.0,0.0,2019,Titans,0.084,57.90%,Riley Bullough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032633,26.0,11147.0,0.0,2019,Titans,0.084,57.90%,Reggie Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031866,26.0,9962.0,0.0,2019,Titans,0.084,57.90%,Jordan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035284,22.0,39140.0,0.0,2019,Titans,0.084,57.90%,D'Andre Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035521,23.0,30462.0,0.0,2019,Titans,0.084,57.90%,Derick Roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034659,23.0,50221.0,0.0,2019,Titans,0.084,57.90%,Sharif Finch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023368,37.0,4907.0,0.0,2019,Titans,0.084,57.90%,Cameron Wake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025828,33.0,4583.0,0.0,2019,Titans,0.084,57.90%,Wesley Woodyard,LB,325.0,14.0,8.0,0.0,1.0,31.0,0.0,45.4,56.7,81.4,62.1,72.4,48.7,1.0,2.0,0.0,13.0,6.0,1.0,0.0,1.0,285.0,310.0,22.0,121.0,15.0,32.0,2.0,19.0,4.0,18427.5,60.47725888324873
00-0029794,28.0,8077.0,0.0,2019,Titans,0.084,57.90%,Daren Bates,LB,13.0,5.0,1.0,0.0,0.0,31.0,0.0,36.7,40.1,71.4,58.2,65.1,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,521.3000000000001,MISSING
00-0035741,22.0,MISSING,0.0,2019,Titans,0.084,57.90%,Josh Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035744,MISSING,MISSING,0.0,2019,Titans,0.084,57.90%,Quart'e Sapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031256,27.0,8644.0,277.3900243186203,2019,Vikings,0.123,61.10%,Anthony Barr,LB,930.0,14.0,14.0,2.0,1.0,18.0,1.0,59.1,60.6,50.1,61.4,62.8,80.9,7.0,12.0,1.0,4.9,4.0,2.0,4.0,2.0,671.0,779.0,109.0,330.0,33.0,63.0,7.0,67.0,21.0,56358.0,MISSING
00-0031554,27.0,9478.0,170.75694299338042,2019,Vikings,0.123,61.10%,Eric Kendricks,LB,948.0,15.0,27.0,0.0,2.0,18.0,2.0,82.5,90.2,88.7,66.6,90.1,78.2,1.0,15.0,0.0,7.4,9.0,12.0,0.0,1.0,865.0,935.0,75.0,339.0,36.0,85.0,4.0,68.0,17.0,85509.6,MISSING
00-0034986,22.0,50739.0,56.585388556441146,2019,Vikings,0.123,61.10%,Cameron Smith,LB,33.0,4.0,2.0,0.0,0.0,18.0,0.0,61.8,77.4,73.2,59.1,75.7,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,1.0,29.0,1.0,3.0,0.0,0.0,0.0,2554.2000000000003,MISSING
00-0032422,26.0,10794.0,42.96586118525993,2019,Vikings,0.123,61.10%,Kentrell Brothers,LB,111.0,6.0,4.0,0.0,0.0,18.0,0.0,52.9,57.8,78.2,60.9,65.3,70.9,0.0,0.0,0.0,6.3,1.0,0.0,0.0,1.0,100.0,111.0,2.0,47.0,3.0,11.0,0.0,14.0,1.0,6415.799999999999,MISSING
00-0033336,24.0,38587.0,0.0,2019,Vikings,0.123,61.10%,Eric Wilson,LB,380.0,16.0,16.0,0.0,0.0,18.0,0.0,66.9,67.6,83.2,82.7,60.5,73.7,2.0,0.0,0.0,6.5,4.0,0.0,0.0,2.0,282.0,321.0,12.0,172.0,21.0,42.0,3.0,26.0,4.0,25687.999999999996,MISSING
00-0033944,24.0,11875.0,0.0,2019,Vikings,0.123,61.10%,Ben Gedeon,LB,102.0,8.0,5.0,0.0,0.0,18.0,0.0,40.0,60.1,76.5,56.6,75.9,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,91.0,2.0,61.0,4.0,8.0,0.0,4.0,0.0,6130.2,MISSING
00-0031616,27.0,9644.0,0.0,2019,Vikings,0.123,61.10%,Reshard Cliett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034305,MISSING,MISSING,0.0,2019,Vikings,0.123,61.10%,Greer Martini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034815,23.0,51222.0,141.92391679102278,2020,49ers,0.025,37.50%,Fred Warner,LB,973.0,16.0,33.0,1.0,1.0,28.0,2.0,91.1,88.6,26.5,75.9,68.7,72.4,8.0,9.0,2.0,7.5,10.0,4.0,4.0,1.0,869.0,917.0,89.0,374.0,40.0,91.0,5.0,61.0,18.0,86207.79999999999,MISSING
00-0030401,30.0,7827.0,68.20704292445734,2020,49ers,0.025,37.50%,Kiko Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034982,23.0,51503.0,60.46615417470352,2020,49ers,0.025,37.50%,Dre Greenlaw,LB,700.0,13.0,18.0,0.0,0.0,28.0,0.0,65.3,59.8,58.8,55.3,55.2,74.7,1.0,1.0,0.0,5.5,5.0,1.0,2.0,1.0,565.0,639.0,68.0,292.0,31.0,68.0,6.0,52.0,3.0,41860.0,MISSING
00-0032809,27.0,10885.0,9.8591676374515,2020,49ers,0.025,37.50%,Joe Walker,LB,14.0,3.0,0.0,0.0,0.0,28.0,0.0,48.6,66.4,72.3,MISSING,81.1,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,929.6,MISSING
00-0031961,30.0,9669.0,8.708509280167545,2020,49ers,0.025,37.50%,Mark Nzeocha,LB,3.0,1.0,0.0,0.0,0.0,28.0,0.0,61.1,64.3,65.9,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.9,MISSING
00-0035804,23.0,35858.0,0.0,2020,49ers,0.025,37.50%,Jonas Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035166,23.0,49792.0,0.0,2020,49ers,0.025,37.50%,Azeez Al-Shaair,LB,305.0,13.0,9.0,0.0,1.0,28.0,0.0,49.9,61.0,79.5,69.8,70.2,63.7,1.0,6.0,1.0,13.5,5.0,0.0,0.0,0.0,195.0,257.0,26.0,135.0,8.0,23.0,1.0,28.0,7.0,18605.0,MISSING
00-0034874,23.0,50892.0,475.5085618358141,2020,Bears,-0.032,47.10%,Roquan Smith,LB,1016.0,16.0,25.0,0.0,1.0,6.0,1.0,84.0,67.2,66.3,74.8,39.8,77.5,2.0,7.0,2.0,6.9,10.0,4.0,1.0,5.0,900.0,1002.0,48.0,403.0,66.0,109.0,14.0,85.0,14.0,68275.2,MISSING
00-0031040,29.0,8640.0,244.80536618371596,2020,Bears,-0.032,47.10%,Khalil Mack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030558,29.0,7787.0,173.15288881079596,2020,Bears,-0.032,47.10%,Barkevious Mingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034372,24.0,51221.0,79.40596088441232,2020,Bears,-0.032,47.10%,Joel Iyiegbuniwe,LB,24.0,7.0,1.0,0.0,0.0,6.0,0.0,71.8,81.1,85.2,60.0,76.1,75.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,19.0,1.0,8.0,1.0,2.0,0.0,2.0,0.0,1946.4,MISSING
00-0030278,29.0,7819.0,77.68031825305492,2020,Bears,-0.032,47.10%,Manti Te'o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027952,30.0,6166.0,70.45965270562927,2020,Bears,-0.032,47.10%,Robert Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036305,23.0,35241.0,61.525639445562035,2020,Bears,-0.032,47.10%,Trevis Gipson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032789,27.0,10817.0,28.397157564146077,2020,Bears,-0.032,47.10%,Devante Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029577,30.0,7177.0,8.005430272891736,2020,Bears,-0.032,47.10%,Danny Trevathan,LB,832.0,16.0,30.0,0.0,1.0,6.0,0.0,46.4,44.1,61.1,57.1,45.6,80.7,1.0,5.0,0.0,6.3,8.0,4.0,2.0,1.0,783.0,827.0,37.0,352.0,41.0,89.0,4.0,56.0,7.0,36691.2,MISSING
00-0031838,27.0,9934.0,0.0,2020,Bears,-0.032,47.10%,James Vaughters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034801,24.0,49023.0,0.0,2020,Bears,-0.032,47.10%,Josh Woods,LB,47.0,4.0,2.0,0.0,0.0,6.0,0.0,41.8,46.3,76.0,59.2,65.5,50.8,0.0,0.0,0.0,14.3,1.0,1.0,0.0,0.0,41.0,47.0,1.0,15.0,1.0,4.0,0.0,7.0,0.0,2176.1,MISSING
00-0036294,24.0,29623.0,186.00575547689985,2020,Bengals,-0.139,26.70%,Logan Wilson,LB,343.0,12.0,6.0,0.0,0.0,7.0,0.0,63.1,54.7,83.5,51.7,48.1,55.8,1.0,4.0,2.0,12.1,4.0,1.0,0.0,1.0,251.0,274.0,62.0,115.0,10.0,23.0,3.0,16.0,6.0,18762.1,MISSING
00-0035697,24.0,29407.0,152.99884178383,2020,Bengals,-0.139,26.70%,Germaine Pratt,LB,686.0,16.0,15.0,1.0,0.0,7.0,0.0,64.2,41.5,56.7,56.0,29.3,56.4,0.0,3.0,0.0,12.1,12.0,1.0,1.0,0.0,642.0,657.0,24.0,360.0,30.0,72.0,4.0,35.0,3.0,28469.0,MISSING
00-0036298,22.0,34788.0,107.07660453430437,2020,Bengals,-0.139,26.70%,Akeem Davis-Gaither,LB,314.0,16.0,4.0,0.0,0.0,7.0,0.0,49.7,40.7,80.8,48.0,31.6,59.0,1.0,5.0,1.0,14.3,4.0,2.0,0.0,1.0,223.0,270.0,40.0,81.0,7.0,20.0,0.0,23.0,7.0,12779.8,MISSING
00-0033790,25.0,11947.0,27.176353799255914,2020,Bengals,-0.139,26.70%,Jordan Evans,LB,63.0,9.0,1.0,0.0,0.0,7.0,1.0,54.6,60.4,80.5,68.3,61.8,57.5,0.0,0.0,1.0,14.3,1.0,0.0,1.0,2.0,54.0,59.0,10.0,20.0,6.0,5.0,0.0,1.0,2.0,3805.2,MISSING
00-0036314,23.0,49681.0,25.066614499248807,2020,Bengals,-0.139,26.70%,Markus Bailey,LB,44.0,6.0,0.0,0.0,0.0,7.0,0.0,70.5,32.6,72.6,64.9,27.0,22.3,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,42.0,43.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,1434.4,MISSING
00-0034287,24.0,50198.0,12.58309578676374,2020,Bengals,-0.139,26.70%,Kendall Donnerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036203,22.0,28092.0,0.0,2020,Bengals,-0.139,26.70%,Keandre Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028278,31.0,6503.0,0.0,2020,Bengals,-0.139,26.70%,Josh Bynes,LB,761.0,16.0,27.0,0.0,0.0,7.0,1.0,60.9,52.5,35.6,64.5,47.7,59.4,1.0,3.0,0.0,11.6,13.0,2.0,2.0,0.0,696.0,726.0,29.0,390.0,40.0,72.0,6.0,36.0,4.0,39952.5,MISSING
00-0035767,23.0,MISSING,0.0,2020,Bengals,-0.139,26.70%,Marcel Spears Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034673,22.0,50905.0,363.8462015148798,2020,Bills,0.134,79.00%,Tremaine Edmunds,LB,911.0,15.0,33.0,0.0,0.0,4.0,0.0,44.4,47.9,87.4,41.8,59.4,61.5,2.0,3.0,0.0,11.7,15.0,2.0,0.0,1.0,804.0,852.0,75.0,345.0,31.0,80.0,4.0,59.0,6.0,43636.9,MISSING
00-0033147,25.0,10654.0,269.25561964048075,2020,Bills,0.134,79.00%,Darron Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035271,22.0,51047.0,61.137322976461256,2020,Bills,0.134,79.00%,Vosean Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033571,26.0,11918.0,41.56176195699723,2020,Bills,0.134,79.00%,Matt Milano,LB,335.0,10.0,5.0,0.0,0.0,4.0,0.0,54.9,55.8,79.9,78.5,45.9,57.3,5.0,6.0,1.0,10.9,5.0,0.0,2.0,4.0,287.0,312.0,46.0,103.0,20.0,36.0,1.0,34.0,15.0,18693.0,MISSING
00-0030463,29.0,7930.0,18.21205565401154,2020,Bills,0.134,79.00%,A.J. Klein,LB,652.0,16.0,13.0,0.0,2.0,4.0,1.0,55.2,46.1,84.9,81.0,29.3,35.7,3.0,10.0,0.0,18.8,16.0,2.0,1.0,6.0,551.0,608.0,84.0,270.0,32.0,56.0,2.0,51.0,19.0,30057.2,MISSING
00-0034430,23.0,50897.0,14.733602115396929,2020,Bills,0.134,79.00%,Andre Smith,LB,47.0,5.0,0.0,0.0,1.0,4.0,0.0,84.0,63.7,73.0,MISSING,37.6,63.7,0.0,0.0,0.0,12.5,1.0,0.0,0.0,0.0,44.0,47.0,0.0,24.0,3.0,7.0,1.0,4.0,0.0,2993.9,MISSING
00-0032366,27.0,10880.0,10.488963342378057,2020,Bills,0.134,79.00%,Tyler Matakevich,LB,72.0,6.0,0.0,0.0,0.0,4.0,0.0,80.0,73.4,75.9,55.7,57.0,62.2,0.0,1.0,0.0,9.1,1.0,2.0,0.0,0.0,65.0,70.0,11.0,24.0,1.0,10.0,0.0,8.0,1.0,5284.8,MISSING
00-0023259,37.0,2476.0,0.0,2020,Bills,0.134,79.00%,Lorenzo Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031393,29.0,8745.0,0.0,2020,Bills,0.134,79.00%,Maurice Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030197,30.0,8512.0,0.0,2020,Bills,0.134,79.00%,Deon Lacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035202,23.0,57868.0,0.0,2020,Bills,0.134,79.00%,Del'Shawn Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035352,22.0,51045.0,0.0,2020,Bills,0.134,79.00%,Tyrel Dodson,LB,172.0,5.0,4.0,0.0,0.0,4.0,0.0,55.7,52.3,80.9,68.3,45.0,43.4,0.0,0.0,0.0,17.4,4.0,1.0,0.0,1.0,148.0,159.0,18.0,57.0,7.0,15.0,1.0,14.0,1.0,8995.6,MISSING
00-0034933,24.0,29951.0,0.0,2020,Bills,0.134,79.00%,Ahmad Gooden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034539,26.0,18551.0,0.0,2020,Bills,0.134,79.00%,Corey Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027940,31.0,6154.0,128.727258422021,2020,Broncos,-0.112,31.30%,Von Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029670,30.0,7013.0,122.5569792537658,2020,Broncos,-0.112,31.30%,Mark Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
