player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0036902,22.0,77205.0,159.01716290228993,2022,Bengals,0.124,73.70%,Joseph Ossai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037804,23.0,MISSING,125.03104645497524,2022,Bengals,0.124,73.70%,Zach Carter,DI,395.0,16.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,32.1,50.2,51.6,30.1,28.3,0.0,3.0,18.5,5.0,2.0,0.0,1.0,395.0,5.0,295.0,17.0,78.0,11.0,14.0,1.0,4.0,12679.5,MISSING
00-0034800,27.0,49894.0,117.80281167912932,2022,Bengals,0.124,73.70%,B.J. Hill,DI,815.0,16.0,22.0,4.0,0.0,1.0,7.0,3.0,0.0,65.8,88.8,61.2,63.4,76.8,11.0,19.0,0.0,0.0,0.0,0.0,4.0,814.0,71.0,594.0,21.0,128.0,31.0,44.0,2.0,34.0,53627.0,MISSING
00-0034834,27.0,48457.0,105.78461568856078,2022,Bengals,0.124,73.70%,Sam Hubbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032952,28.0,10673.0,103.32750702054102,2022,Bengals,0.124,73.70%,Noah Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036881,23.0,56913.0,98.27776592209104,2022,Bengals,0.124,73.70%,Jay Tufele,DI,137.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,49.8,81.5,68.9,42.2,52.7,2.0,2.0,5.9,1.0,0.0,0.0,0.0,137.0,31.0,101.0,0.0,5.0,9.0,14.0,2.0,4.0,6822.599999999999,MISSING
00-0036850,22.0,56462.0,92.3012272744764,2022,Bengals,0.124,73.70%,Cam Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036851,24.0,58438.0,80.68110091791958,2022,Bengals,0.124,73.70%,Tyler Shelvin,DI,24.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,42.4,75.6,54.5,44.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,24.0,6.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1017.6,MISSING
00-0033935,27.0,11858.0,56.03432730956045,2022,Bengals,0.124,73.70%,Trey Hendrickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032424,28.0,10800.0,19.642651238199704,2022,Bengals,0.124,73.70%,DJ Reader,DI,397.0,10.0,4.0,5.0,0.0,1.0,7.0,2.0,0.0,87.3,85.4,84.3,73.1,51.3,6.0,16.0,12.9,4.0,0.0,0.0,1.0,397.0,96.0,294.0,1.0,6.0,20.0,23.0,1.0,23.0,34658.1,MISSING
00-0036861,MISSING,MISSING,15.99582217118425,2022,Bengals,0.124,73.70%,Wyatt Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037760,23.0,MISSING,14.56881644640235,2022,Bengals,0.124,73.70%,Jeff Gunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037426,MISSING,MISSING,0.0,2022,Bengals,0.124,73.70%,Tariqious Tisdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033347,28.0,12093.0,0.0,2022,Bengals,0.124,73.70%,Josh Tupou,DI,272.0,11.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,56.4,83.9,51.0,57.4,51.9,1.0,3.0,15.0,3.0,0.0,0.0,2.0,272.0,53.0,215.0,0.0,4.0,7.0,11.0,0.0,6.0,15340.8,MISSING
00-0036148,26.0,MISSING,0.0,2022,Bengals,0.124,73.70%,Domenique Davis,DI,37.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,29.2,77.3,64.7,27.7,65.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1080.4,MISSING
00-0036611,24.0,56356.0,0.0,2022,Bengals,0.124,73.70%,Raymond Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035230,24.0,42200.0,413.8172891578303,2022,Bills,0.156,77.80%,Ed Oliver,DI,526.0,13.0,5.0,3.0,0.0,1.0,4.0,1.0,0.0,68.5,72.7,62.9,68.7,57.4,11.0,16.0,6.7,2.0,1.0,0.0,4.0,520.0,8.0,387.0,15.0,110.0,19.0,23.0,5.0,31.0,36031.0,MISSING
00-0036914,22.0,76889.0,295.9174323288108,2022,Bills,0.156,77.80%,Greg Rousseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036192,23.0,56369.0,180.72008729049935,2022,Bills,0.156,77.80%,A.J. Epenesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036553,24.0,44320.0,178.8595153028878,2022,Bills,0.156,77.80%,Carlos Basham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033096,28.0,10653.0,151.16155310610085,2022,Bills,0.156,77.80%,Shaq Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031557,29.0,9485.0,62.030164282480655,2022,Bills,0.156,77.80%,Jordan Phillips,DI,347.0,12.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,52.2,28.2,58.8,53.9,27.5,4.0,13.0,25.0,7.0,3.0,0.0,2.0,339.0,18.0,214.0,17.0,90.0,13.0,14.0,2.0,19.0,18113.4,MISSING
00-0034397,25.0,48966.0,37.60663737819455,2022,Bills,0.156,77.80%,Tim Settle,DI,372.0,15.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,53.8,48.7,58.6,51.2,28.9,1.0,9.0,20.0,4.0,2.0,0.0,1.0,371.0,5.0,319.0,1.0,46.0,12.0,13.0,3.0,11.0,20013.6,MISSING
00-0031054,30.0,8747.0,20.404781122471448,2022,Bills,0.156,77.80%,DaQuan Jones,DI,643.0,16.0,7.0,0.0,1.0,0.0,4.0,1.0,0.0,72.6,64.7,72.8,64.9,45.6,8.0,17.0,12.8,5.0,2.0,0.0,5.0,643.0,37.0,473.0,2.0,131.0,20.0,27.0,2.0,30.0,46681.8,MISSING
00-0035315,25.0,38524.0,12.186390108531258,2022,Bills,0.156,77.80%,Cortez Broughton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037668,MISSING,MISSING,0.0,2022,Bills,0.156,77.80%,Daniel Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037431,24.0,MISSING,0.0,2022,Bills,0.156,77.80%,Kingsley Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037662,24.0,MISSING,0.0,2022,Bills,0.156,77.80%,C.J. Brewer,DI,29.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,25.2,0.0,52.2,25.5,68.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0,25.0,0.0,3.0,0.0,1.0,0.0,0.0,730.8,MISSING
00-0032660,28.0,11280.0,0.0,2022,Bills,0.156,77.80%,Brandin Bryant,DI,74.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.7,80.3,53.0,31.4,70.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,13.0,55.0,0.0,6.0,1.0,3.0,0.0,0.0,2419.8,MISSING
00-0034125,27.0,48993.0,0.0,2022,Bills,0.156,77.80%,Kendal Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033598,28.0,48856.0,0.0,2022,Bills,0.156,77.80%,Eli Ankou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034511,28.0,48376.0,0.0,2022,Bills,0.156,77.80%,Mike Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035678,25.0,28075.0,127.02865660722112,2022,Broncos,-0.036,29.40%,Dre'Mont Jones,DI,715.0,13.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,51.8,18.9,67.3,41.8,51.3,5.0,33.0,7.3,3.0,7.0,0.0,7.0,713.0,1.0,202.0,209.0,301.0,25.0,27.0,4.0,45.0,37037.0,MISSING
00-0038106,24.0,MISSING,95.54220204900987,2022,Broncos,-0.036,29.40%,Eyioma Uwazurike,DI,165.0,8.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,63.0,81.8,50.9,67.6,59.5,2.0,2.0,7.1,1.0,0.0,0.0,0.0,164.0,0.0,58.0,17.0,89.0,10.0,12.0,0.0,4.0,10395.0,MISSING
00-0032197,29.0,9493.0,54.70224356326775,2022,Broncos,-0.036,29.40%,Randy Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037303,23.0,MISSING,29.537109147547387,2022,Broncos,-0.036,29.40%,Matt Henningsen,DI,230.0,17.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,63.1,83.0,48.8,70.1,65.9,0.0,1.0,5.0,1.0,0.0,0.0,1.0,229.0,11.0,71.0,23.0,124.0,7.0,13.0,1.0,2.0,14513.0,MISSING
00-0034163,26.0,50152.0,27.158851405988283,2022,Broncos,-0.036,29.40%,Jake Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033297,27.0,11953.0,16.62788440207081,2022,Broncos,-0.036,29.40%,D.J. Jones,DI,558.0,15.0,7.0,5.0,0.0,0.0,10.0,0.0,0.0,63.6,74.8,65.5,57.4,30.0,1.0,27.0,16.2,6.0,1.0,0.0,2.0,557.0,227.0,291.0,1.0,38.0,22.0,24.0,1.0,30.0,35488.8,MISSING
00-0037051,24.0,MISSING,0.0,2022,Broncos,-0.036,29.40%,Elijah Garcia,DI,18.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,59.2,74.0,52.1,66.4,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,1065.6,MISSING
00-0031795,29.0,9891.0,0.0,2022,Broncos,-0.036,29.40%,DeShawn Williams,DI,598.0,17.0,11.0,4.0,0.0,0.0,10.0,0.0,0.0,55.4,74.2,57.9,51.6,54.3,4.0,8.0,10.5,4.0,1.0,0.0,5.0,597.0,18.0,334.0,17.0,228.0,23.0,23.0,1.0,17.0,33129.2,MISSING
00-0029890,31.0,8530.0,0.0,2022,Broncos,-0.036,29.40%,Mike Purcell,DI,529.0,17.0,16.0,0.0,0.0,0.0,10.0,1.0,0.0,67.7,74.3,58.6,69.9,30.0,2.0,7.0,14.3,8.0,1.0,0.0,1.0,528.0,303.0,181.0,1.0,43.0,22.0,32.0,0.0,10.0,35813.3,MISSING
00-0035048,25.0,50115.0,0.0,2022,Broncos,-0.036,29.40%,Wyatt Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035073,26.0,94361.0,0.0,2022,Broncos,-0.036,29.40%,Jonathan Harris,DI,211.0,8.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,61.8,82.6,50.8,63.9,76.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,211.0,1.0,86.0,18.0,106.0,13.0,16.0,2.0,3.0,13039.8,MISSING
00-0035754,26.0,MISSING,0.0,2022,Broncos,-0.036,29.40%,Jonathan Kongbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033868,26.0,11756.0,496.5853037914096,2022,Browns,-0.016,41.20%,Myles Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034842,26.0,48753.0,223.753004253771,2022,Browns,-0.016,41.20%,Taven Bryan,DI,642.0,16.0,12.0,1.0,0.0,0.0,8.0,0.0,0.0,60.0,65.3,61.3,58.6,51.6,2.0,17.0,14.8,4.0,3.0,118.8,4.0,641.0,39.0,415.0,11.0,176.0,10.0,11.0,1.0,23.0,38520.0,MISSING
00-0031364,29.0,8636.0,201.89651799465543,2022,Browns,-0.016,41.20%,Jadeveon Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037251,21.0,MISSING,156.22146795345165,2022,Browns,-0.016,41.20%,Alex Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035654,27.0,48523.0,116.91008083880628,2022,Browns,-0.016,41.20%,Chase Winovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036266,24.0,56734.0,111.96083263963423,2022,Browns,-0.016,41.20%,Jordan Elliott,DI,703.0,17.0,10.0,2.0,0.0,0.0,8.0,0.0,0.0,40.4,77.3,59.0,33.0,30.4,1.0,18.0,14.6,6.0,1.0,0.0,2.0,702.0,53.0,538.0,5.0,106.0,18.0,25.0,2.0,21.0,28401.2,MISSING
00-0038126,22.0,MISSING,106.1215149601487,2022,Browns,-0.016,41.20%,Perrion Winfrey,DI,342.0,13.0,5.0,2.0,1.0,0.0,8.0,0.0,0.0,41.6,65.1,56.2,36.0,49.0,1.0,5.0,9.5,2.0,1.0,0.0,1.0,341.0,2.0,211.0,9.0,119.0,8.0,14.0,1.0,7.0,14227.2,MISSING
00-0036883,22.0,82501.0,72.27813744552853,2022,Browns,-0.016,41.20%,Tommy Togiai,DI,225.0,12.0,5.0,1.0,0.0,1.0,8.0,1.0,0.0,37.3,29.0,53.7,37.8,48.1,2.0,0.0,8.3,1.0,2.0,0.0,1.0,224.0,16.0,200.0,0.0,8.0,6.0,6.0,0.0,3.0,8392.5,MISSING
00-0036216,24.0,43751.0,44.91997894489655,2022,Browns,-0.016,41.20%,Curtis Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037314,23.0,MISSING,21.823244107186813,2022,Browns,-0.016,41.20%,Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037341,24.0,MISSING,0.0,2022,Browns,-0.016,41.20%,Roderick Perry II,DI,40.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,57.8,77.3,58.7,57.2,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,36.0,0.0,2.0,1.0,2.0,0.0,2.0,2312.0,MISSING
00-0037356,24.0,MISSING,0.0,2022,Browns,-0.016,41.20%,Ben Stille,DI,84.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,62.0,79.8,66.0,57.1,71.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,77.0,1.0,3.0,2.0,2.0,1.0,4.0,5208.0,MISSING
00-0037339,MISSING,MISSING,0.0,2022,Browns,-0.016,41.20%,Glen Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033234,27.0,12031.0,0.0,2022,Browns,-0.016,41.20%,Chris Odom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036486,24.0,MISSING,0.0,2022,Browns,-0.016,41.20%,David Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034773,27.0,48956.0,336.13517260829195,2022,Buccaneers,-0.004,44.40%,Vita Vea,DI,538.0,14.0,10.0,0.0,0.0,1.0,30.0,1.0,0.0,62.3,73.0,69.9,51.1,63.5,7.0,20.0,3.8,1.0,1.0,0.0,7.0,535.0,138.0,354.0,6.0,37.0,17.0,15.0,1.0,34.0,33517.4,MISSING
00-0038127,22.0,MISSING,310.16426883281133,2022,Buccaneers,-0.004,44.40%,Logan Hall,DI,403.0,17.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,35.3,51.7,51.1,29.5,76.1,4.0,10.0,0.0,0.0,2.0,0.0,3.0,398.0,25.0,214.0,41.0,118.0,7.0,7.0,3.0,17.0,14225.9,MISSING
00-0034363,28.0,48815.0,89.16308206752682,2022,Buccaneers,-0.004,44.40%,Deadrin Senat,DI,165.0,12.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,68.2,82.4,61.0,66.6,29.8,1.0,2.0,16.7,3.0,0.0,0.0,1.0,165.0,88.0,73.0,0.0,4.0,9.0,12.0,1.0,4.0,11253.0,MISSING
00-0029657,32.0,7090.0,14.945072256956992,2022,Buccaneers,-0.004,44.40%,Akiem Hicks,DI,398.0,11.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,61.9,52.5,58.6,65.7,50.1,3.0,4.0,9.1,2.0,2.0,95.8,1.0,395.0,12.0,274.0,35.0,74.0,15.0,15.0,1.0,8.0,24636.2,MISSING
00-0030386,31.0,7908.0,12.766172196824169,2022,Buccaneers,-0.004,44.40%,William Gholston,DI,484.0,17.0,18.0,0.0,0.0,0.0,30.0,1.0,0.0,57.6,71.6,58.6,54.2,66.9,4.0,6.0,3.9,2.0,1.0,0.0,0.0,484.0,5.0,275.0,56.0,148.0,22.0,31.0,4.0,10.0,27878.4,MISSING
00-0033969,28.0,11975.0,11.492386076250558,2022,Buccaneers,-0.004,44.40%,Ifeadi Odenigbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033595,28.0,12005.0,7.3730419122412,2022,Buccaneers,-0.004,44.40%,Patrick O'Connor,DI,98.0,11.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,43.5,85.3,51.4,42.2,24.1,1.0,6.0,45.5,5.0,0.0,0.0,0.0,97.0,3.0,50.0,28.0,16.0,3.0,3.0,1.0,7.0,4263.0,MISSING
00-0031957,29.0,9650.0,6.528508648943028,2022,Buccaneers,-0.004,44.40%,Rakeem Nunez-Roches,DI,548.0,17.0,8.0,0.0,0.0,0.0,30.0,0.0,0.0,56.2,60.2,53.4,58.5,63.3,1.0,6.0,5.6,2.0,3.0,104.2,2.0,548.0,108.0,356.0,11.0,73.0,20.0,26.0,3.0,9.0,30797.6,MISSING
00-0037485,25.0,MISSING,0.0,2022,Buccaneers,-0.004,44.40%,Joe Ozougwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037627,23.0,MISSING,0.0,2022,Buccaneers,-0.004,44.40%,Mike Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035969,25.0,MISSING,0.0,2022,Buccaneers,-0.004,44.40%,Willington Previlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036517,24.0,MISSING,0.0,2022,Buccaneers,-0.004,44.40%,Hamilcar Rashed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035247,24.0,44519.0,153.44143853450592,2022,Cardinals,-0.094,23.50%,Trysten Hill,DI,229.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.8,56.5,67.0,56.9,74.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,229.0,15.0,181.0,1.0,32.0,11.0,11.0,4.0,9.0,14381.2,MISSING
00-0035248,25.0,49605.0,137.79645280895562,2022,Cardinals,-0.094,23.50%,Zach Allen,DI,660.0,13.0,16.0,7.0,1.0,0.0,1.0,0.0,0.0,72.7,50.6,71.6,67.4,71.3,15.0,14.0,5.1,2.0,4.0,118.8,6.0,639.0,31.0,210.0,111.0,287.0,21.0,21.0,4.0,35.0,47982.0,MISSING
00-0036371,24.0,44614.0,80.31581721188135,2022,Cardinals,-0.094,23.50%,Leki Fotu,DI,499.0,17.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,32.4,20.8,47.2,37.9,40.5,2.0,3.0,13.5,5.0,5.0,0.0,0.0,499.0,114.0,324.0,7.0,54.0,10.0,19.0,1.0,5.0,16167.6,MISSING
00-0036373,24.0,44515.0,66.35589648472298,2022,Cardinals,-0.094,23.50%,Rashard Lawrence,DI,112.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,64.1,81.0,58.2,63.8,31.2,0.0,2.0,15.4,2.0,0.0,0.0,0.0,112.0,49.0,63.0,0.0,0.0,9.0,10.0,3.0,2.0,7179.199999999999,MISSING
00-0034984,25.0,48718.0,48.34257022483688,2022,Cardinals,-0.094,23.50%,Kingsley Keke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027949,33.0,6163.0,42.61314047919675,2022,Cardinals,-0.094,23.50%,J.J. Watt,DI,816.0,16.0,4.0,7.0,0.0,1.0,1.0,1.0,0.0,68.3,28.1,72.8,60.8,48.4,14.0,29.0,13.8,4.0,8.0,87.5,13.0,814.0,0.0,172.0,271.0,371.0,32.0,21.0,7.0,56.0,55732.8,65.80124106807071
00-0035541,26.0,48850.0,11.102506693507294,2022,Cardinals,-0.094,23.50%,Michael Dogbe,DI,282.0,13.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,34.8,39.9,54.0,33.8,44.2,0.0,5.0,10.3,3.0,2.0,0.0,0.0,282.0,54.0,196.0,2.0,30.0,12.0,18.0,2.0,5.0,9813.6,MISSING
00-0037551,23.0,MISSING,0.0,2022,Cardinals,-0.094,23.50%,Manny Jones,DI,59.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,48.6,78.7,51.9,50.4,73.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,30.0,12.0,16.0,4.0,5.0,0.0,1.0,2867.4,MISSING
00-0032871,29.0,11332.0,0.0,2022,Cardinals,-0.094,23.50%,Antwaun Woods,DI,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.3,72.6,55.7,69.7,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,900.9,MISSING
00-0035906,25.0,82302.0,0.0,2022,Cardinals,-0.094,23.50%,Jessie Lemonier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035928,24.0,45507.0,0.0,2022,Cardinals,-0.094,23.50%,Eric Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035343,24.0,18645.0,0.0,2022,Cardinals,-0.094,23.50%,Jonathan Ledbetter,DI,275.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,43.4,61.0,48.1,46.4,50.3,0.0,0.0,12.5,3.0,2.0,0.0,1.0,275.0,12.0,123.0,51.0,89.0,8.0,14.0,1.0,1.0,11935.0,MISSING
00-0032763,28.0,10677.0,96.57923387445264,2022,Chargers,-0.005,55.60%,Austin Johnson,DI,287.0,8.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,55.9,62.0,62.0,52.4,32.1,2.0,4.0,18.5,5.0,1.0,0.0,1.0,287.0,7.0,199.0,4.0,77.0,15.0,21.0,2.0,7.0,16043.3,MISSING
00-0037270,22.0,MISSING,57.99784614601104,2022,Chargers,-0.005,55.60%,Otito Ogbonnia,DI,138.0,7.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,43.2,81.5,49.8,41.9,28.2,0.0,4.0,21.1,4.0,0.0,0.0,0.0,137.0,62.0,57.0,2.0,16.0,5.0,11.0,1.0,4.0,5961.6,MISSING
00-0034810,27.0,49935.0,23.62684860575103,2022,Chargers,-0.005,55.60%,Sebastian Joseph-Day,DI,702.0,16.0,20.0,0.0,1.0,0.0,27.0,1.0,0.0,51.6,87.9,50.3,49.3,47.0,4.0,12.0,9.5,6.0,2.0,0.0,2.0,702.0,117.0,388.0,46.0,151.0,32.0,37.0,7.0,18.0,36223.2,MISSING
00-0031947,29.0,9587.0,16.9676647396244,2022,Chargers,-0.005,55.60%,Tyeler Davison,DI,34.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,40.6,76.4,56.3,39.4,67.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,23.0,0.0,6.0,1.0,1.0,0.0,1.0,1380.4,MISSING
00-0031619,28.0,9649.0,6.773672654649446,2022,Chargers,-0.005,55.60%,Christian Covington,DI,123.0,4.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0,34.7,80.9,56.6,30.0,29.6,0.0,3.0,21.4,3.0,0.0,0.0,0.0,123.0,15.0,79.0,2.0,27.0,3.0,6.0,1.0,3.0,4268.1,MISSING
00-0037474,MISSING,MISSING,0.0,2022,Chargers,-0.005,55.60%,Ty Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037375,21.0,MISSING,0.0,2022,Chargers,-0.005,55.60%,Christopher Hinton,DI,66.0,4.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,56.8,78.1,57.2,56.6,68.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,40.0,1.0,23.0,1.0,1.0,0.0,2.0,3748.8,MISSING
00-0032671,27.0,11184.0,0.0,2022,Chargers,-0.005,55.60%,Morgan Fox,DI,575.0,17.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,62.7,74.5,70.6,48.6,47.2,5.0,28.0,10.8,4.0,1.0,0.0,7.0,572.0,29.0,259.0,76.0,208.0,21.0,25.0,2.0,40.0,36052.5,MISSING
00-0036789,24.0,MISSING,0.0,2022,Chargers,-0.005,55.60%,Carlo Kemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036191,24.0,48721.0,0.0,2022,Chargers,-0.005,55.60%,Aaron Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035985,26.0,50012.0,0.0,2022,Chargers,-0.005,55.60%,David Moa,DI,38.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,58.6,77.1,60.1,57.4,69.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,10.0,13.0,0.0,15.0,2.0,2.0,0.0,1.0,2226.8,MISSING
00-0035903,25.0,27949.0,0.0,2022,Chargers,-0.005,55.60%,Joe Gaziano,DI,114.0,5.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,41.2,80.4,65.1,31.3,50.1,1.0,2.0,12.5,1.0,0.0,0.0,1.0,114.0,0.0,68.0,5.0,41.0,5.0,5.0,0.0,4.0,4696.8,MISSING
00-0035927,25.0,49589.0,0.0,2022,Chargers,-0.005,55.60%,Breiden Fehoko,DI,279.0,9.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,47.1,85.4,48.3,47.2,28.8,0.0,1.0,16.0,4.0,1.0,0.0,0.0,279.0,172.0,107.0,0.0,0.0,10.0,12.0,0.0,1.0,13140.9,MISSING
00-0036780,26.0,MISSING,0.0,2022,Chargers,-0.005,55.60%,Forrest Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035449,27.0,MISSING,0.0,2022,Chargers,-0.005,55.60%,Jamal Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037192,21.0,MISSING,327.03934036142016,2022,Chiefs,0.18,85.00%,George Karlaftis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032143,29.0,9445.0,136.66236275420084,2022,Chiefs,0.18,85.00%,Danny Shelton,DI,9.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,47.6,72.8,57.2,57.6,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,428.4,MISSING
00-0034818,26.0,49970.0,108.65671683203738,2022,Chiefs,0.18,85.00%,Derrick Nnadi,DI,388.0,17.0,13.0,1.0,0.0,0.0,16.0,0.0,0.0,41.3,85.8,50.1,38.8,57.5,0.0,5.0,10.7,3.0,0.0,0.0,0.0,388.0,42.0,346.0,0.0,0.0,5.0,12.0,0.0,5.0,16024.4,MISSING
