player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0034607,24.0,MISSING,0.0,2019,Bears,-0.032,50.00%,Michael Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027743,31.0,5667.0,0.0,2019,Bears,-0.032,50.00%,Sherrick McManis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033107,26.0,10658.0,272.60613988171224,2019,Bengals,-0.193,12.50%,William Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034675,22.0,49162.0,199.72658478555235,2019,Bengals,-0.193,12.50%,Jessie Bates III,S,1059.0,16.0,15.0,0.0,1.0,7.0,1.0,64.9,61.2,86.7,42.6,3.0,0.0,20.0,23.0,6.0,0.0,94.8,24.0,796.0,165.0,580.0,91.0,13.0,77.0,1.0,33.0,2.0,394.0,64810.8,MISSING
00-0031380,27.0,8659.0,182.73336023510728,2019,Bengals,-0.193,12.50%,Darqueze Dennard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030471,28.0,7865.0,53.07974262226669,2019,Bengals,-0.193,12.50%,Shawn Williams,S,1002.0,16.0,12.0,0.0,0.0,7.0,0.0,51.0,54.5,82.2,42.3,1.0,0.0,17.8,23.0,2.0,0.0,99.2,34.0,172.0,639.0,509.0,97.0,35.0,94.0,5.0,47.0,1.0,435.0,54609.0,MISSING
00-0034683,24.0,49507.0,46.11900348884236,2019,Bengals,-0.193,12.50%,Darius Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030403,29.0,7896.0,36.08822295004277,2019,Bengals,-0.193,12.50%,B.W. Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032807,26.0,10879.0,11.695317918839422,2019,Bengals,-0.193,12.50%,Clayton Fejedelem,S,111.0,10.0,2.0,0.0,0.0,7.0,0.0,70.2,65.5,0.0,72.7,0.0,0.0,7.1,1.0,0.0,1.0,97.9,2.0,53.0,39.0,74.0,13.0,1.0,11.0,0.0,2.0,0.0,15.0,7270.5,MISSING
00-0033339,MISSING,51176.0,0.0,2019,Bengals,-0.193,12.50%,Demetrious Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032934,26.0,11358.0,0.0,2019,Bengals,-0.193,12.50%,Tony McRae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033791,25.0,11962.0,0.0,2019,Bengals,-0.193,12.50%,Brandon Wilson,S,183.0,11.0,3.0,0.0,2.0,7.0,0.0,51.0,40.8,77.8,51.0,0.0,0.0,16.7,3.0,0.0,0.0,98.7,7.0,50.0,74.0,122.0,39.0,3.0,12.0,0.0,11.0,0.0,115.0,7466.4,MISSING
00-0033430,25.0,12068.0,0.0,2019,Bengals,-0.193,12.50%,Greg Mabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033405,24.0,49357.0,0.0,2019,Bengals,-0.193,12.50%,Torry McTyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031594,MISSING,9589.0,0.0,2019,Bengals,-0.193,12.50%,Tony Lippett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035398,22.0,MISSING,0.0,2019,Bengals,-0.193,12.50%,Tyree Kinnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034533,24.0,51394.0,0.0,2019,Bengals,-0.193,12.50%,Trayvon Henderson,S,3.0,2.0,0.0,0.0,0.0,7.0,0.0,60.5,60.8,66.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4,MISSING
00-0029560,29.0,7023.0,0.0,2019,Bengals,-0.193,12.50%,Dre Kirkpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031548,27.0,9449.0,297.8920745708407,2019,Bills,0.061,58.80%,Kevin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033884,24.0,11782.0,283.85813845797065,2019,Bills,0.061,58.80%,Tre'Davious White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034376,23.0,49511.0,81.87631224757715,2019,Bills,0.061,58.80%,Taron Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034391,25.0,27130.0,56.33463084134717,2019,Bills,0.061,58.80%,Siran Neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035290,23.0,51433.0,43.74603858657363,2019,Bills,0.061,58.80%,Jaquan Johnson,S,53.0,1.0,0.0,0.0,0.0,4.0,0.0,69.8,74.1,76.7,82.8,0.0,0.0,0.0,0.0,0.0,0.0,104.2,1.0,36.0,10.0,30.0,6.0,1.0,3.0,0.0,1.0,0.0,9.0,3927.3,MISSING
00-0030090,28.0,7941.0,21.539117217393052,2019,Bills,0.061,58.80%,Micah Hyde,S,969.0,16.0,15.0,0.0,2.0,4.0,1.0,80.9,79.5,88.0,79.7,1.0,0.0,10.1,8.0,1.0,0.0,80.1,19.0,525.0,263.0,602.0,139.0,15.0,56.0,1.0,30.0,1.0,202.0,77035.5,MISSING
00-0030114,28.0,8000.0,8.73457445858351,2019,Bills,0.061,58.80%,Jordan Poyer,S,977.0,16.0,25.0,0.0,3.0,4.0,3.0,70.1,74.2,86.1,71.8,2.0,0.0,8.7,10.0,0.0,1.0,111.9,17.0,462.0,363.0,586.0,74.0,30.0,80.0,3.0,22.0,3.0,231.0,72493.40000000001,MISSING
00-0027835,31.0,5767.0,2.3820838589325333,2019,Bills,0.061,58.80%,Kurt Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031394,27.0,8823.0,0.0,2019,Bills,0.061,58.80%,E.J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032617,26.0,11210.0,0.0,2019,Bills,0.061,58.80%,Lafayette Pitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031870,27.0,9966.0,0.0,2019,Bills,0.061,58.80%,Dean Marlowe,S,108.0,7.0,0.0,0.0,0.0,4.0,0.0,61.8,64.9,0.0,82.2,0.0,0.0,0.0,0.0,1.0,1.0,100.2,7.0,3.0,17.0,53.0,77.0,4.0,9.0,0.0,11.0,1.0,39.0,7009.200000000001,MISSING
00-0035561,MISSING,MISSING,0.0,2019,Bills,0.061,58.80%,Abraham Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035357,22.0,49395.0,0.0,2019,Bills,0.061,58.80%,Cam Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034514,24.0,25445.0,0.0,2019,Bills,0.061,58.80%,Levi Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026944,MISSING,5140.0,0.0,2019,Bills,0.061,58.80%,Captain Munnerlyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034744,23.0,51576.0,193.7762075234928,2019,Broncos,-0.053,43.80%,Duke Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034780,23.0,49355.0,107.38060104954744,2019,Broncos,-0.053,43.80%,Isaac Yiadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032971,25.0,10732.0,89.2204733011669,2019,Broncos,-0.053,43.80%,Justin Simmons,S,1053.0,16.0,14.0,0.0,0.0,10.0,0.0,91.1,90.7,61.9,90.2,4.0,0.0,4.1,4.0,11.0,1.0,32.1,25.0,524.0,369.0,639.0,153.0,28.0,80.0,3.0,47.0,0.0,239.0,95507.1,MISSING
00-0034388,24.0,37492.0,58.65647718815181,2019,Broncos,-0.053,43.80%,Davontae Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032958,25.0,10853.0,17.432219501790488,2019,Broncos,-0.053,43.80%,Will Parks,S,537.0,14.0,3.0,0.0,0.0,10.0,0.0,57.3,57.7,86.5,45.8,1.0,0.0,20.6,7.0,1.0,0.0,118.5,24.0,124.0,72.0,367.0,293.0,11.0,24.0,0.0,36.0,5.0,284.0,30984.9,MISSING
00-0033333,25.0,MISSING,0.0,2019,Broncos,-0.053,43.80%,Horace Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032767,MISSING,10687.0,0.0,2019,Broncos,-0.053,43.80%,Su'a Cravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033675,25.0,49127.0,0.0,2019,Broncos,-0.053,43.80%,Dymonte Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032390,25.0,10694.0,0.0,2019,Broncos,-0.053,43.80%,Cyrus Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032479,25.0,11291.0,0.0,2019,Broncos,-0.053,43.80%,Tyvis Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031991,26.0,10057.0,0.0,2019,Broncos,-0.053,43.80%,DeVante Bausby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031904,27.0,10000.0,0.0,2019,Broncos,-0.053,43.80%,Bryce Callahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035227,22.0,51189.0,0.0,2019,Broncos,-0.053,43.80%,P.J. Locke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035172,22.0,33464.0,0.0,2019,Broncos,-0.053,43.80%,Shakial Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034111,23.0,49154.0,0.0,2019,Broncos,-0.053,43.80%,Trey Marshall,S,160.0,13.0,2.0,0.0,1.0,10.0,1.0,59.1,61.5,89.9,89.9,0.0,0.0,0.0,0.0,0.0,0.0,158.3,6.0,124.0,29.0,114.0,5.0,2.0,16.0,0.0,6.0,1.0,103.0,9840.0,MISSING
00-0034123,MISSING,MISSING,0.0,2019,Broncos,-0.053,43.80%,Trey Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034948,23.0,38567.0,0.0,2019,Broncos,-0.053,43.80%,Alijah Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030412,MISSING,7893.0,0.0,2019,Broncos,-0.053,43.80%,Shamarko Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028224,30.0,6457.0,0.0,2019,Broncos,-0.053,43.80%,Chris Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027872,31.0,5545.0,0.0,2019,Broncos,-0.053,43.80%,Kareem Jackson,S,842.0,13.0,16.0,0.0,1.0,10.0,0.0,79.8,82.3,91.8,60.0,2.0,0.0,13.6,11.0,9.0,1.0,96.2,28.0,414.0,220.0,514.0,196.0,24.0,54.0,4.0,43.0,3.0,371.0,69296.59999999999,MISSING
00-0034856,22.0,49558.0,632.969464599976,2019,Browns,-0.076,37.50%,Denzel Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035638,21.0,43254.0,250.27187531087404,2019,Browns,-0.076,37.50%,Greedy Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032251,27.0,9463.0,219.22102568653227,2019,Browns,-0.076,37.50%,Damarious Randall,S,723.0,11.0,14.0,0.0,0.0,8.0,0.0,69.9,69.3,51.1,79.8,0.0,0.0,9.1,6.0,6.0,2.0,121.2,13.0,407.0,202.0,394.0,88.0,10.0,46.0,1.0,21.0,3.0,141.0,50103.9,MISSING
00-0034977,22.0,50458.0,92.59998821861764,2019,Browns,-0.076,37.50%,Sheldrick Redwine,S,374.0,8.0,3.0,0.0,0.0,8.0,0.0,68.4,66.4,81.6,40.3,0.0,0.0,19.5,8.0,2.0,0.0,133.0,9.0,170.0,133.0,191.0,43.0,9.0,30.0,0.0,11.0,1.0,95.0,24833.6,MISSING
00-0033038,25.0,10740.0,80.46302930421523,2019,Browns,-0.076,37.50%,Eric Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032403,26.0,10752.0,69.15454106393481,2019,Browns,-0.076,37.50%,Juston Burris,S,409.0,13.0,2.0,0.0,1.0,8.0,0.0,61.5,69.4,82.0,77.4,2.0,0.0,10.3,3.0,2.0,1.0,97.9,10.0,146.0,136.0,198.0,71.0,9.0,24.0,1.0,14.0,1.0,180.0,28384.6,MISSING
00-0031269,29.0,8853.0,11.68516617894357,2019,Browns,-0.076,37.50%,T.J. Carrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031097,27.0,8888.0,7.09727154020237,2019,Browns,-0.076,37.50%,Terrance Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033362,25.0,12117.0,0.0,2019,Browns,-0.076,37.50%,Lenzy Pipkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031512,26.0,9698.0,0.0,2019,Browns,-0.076,37.50%,Jermaine Whitehead,S,500.0,8.0,10.0,1.0,1.0,8.0,0.0,51.7,40.0,19.8,29.4,1.0,0.0,23.7,14.0,1.0,3.0,112.3,18.0,168.0,175.0,256.0,86.0,9.0,35.0,1.0,25.0,4.0,164.0,20000.0,MISSING
00-0035044,24.0,94366.0,0.0,2019,Browns,-0.076,37.50%,J.T. Hassell,S,14.0,1.0,1.0,0.0,0.0,8.0,0.0,60.0,73.4,70.3,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1027.6,MISSING
00-0034998,23.0,49431.0,0.0,2019,Browns,-0.076,37.50%,Donnie Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034488,23.0,66931.0,0.0,2019,Browns,-0.076,37.50%,Tavierre Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034088,25.0,28990.0,0.0,2019,Browns,-0.076,37.50%,Robert Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034255,24.0,34845.0,0.0,2019,Browns,-0.076,37.50%,Montrel Meander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034875,21.0,MISSING,0.0,2019,Browns,-0.076,37.50%,Tigie Sankoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027676,30.0,5596.0,0.0,2019,Browns,-0.076,37.50%,Morgan Burnett,S,367.0,8.0,15.0,0.0,0.0,8.0,0.0,58.2,68.0,38.0,76.3,1.0,0.0,9.3,4.0,1.0,1.0,63.5,12.0,116.0,150.0,200.0,53.0,10.0,24.0,2.0,19.0,0.0,140.0,24956.0,MISSING
00-0035239,22.0,25891.0,280.87328471391106,2019,Buccaneers,0.072,43.80%,Sean Murphy-Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034355,23.0,49397.0,202.91037896646324,2019,Buccaneers,0.072,43.80%,M.J. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034778,22.0,49335.0,173.27269135161853,2019,Buccaneers,0.072,43.80%,Carlton Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035699,22.0,34918.0,126.91571549828969,2019,Buccaneers,0.072,43.80%,Jamel Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035681,23.0,51282.0,118.6739174454432,2019,Buccaneers,0.072,43.80%,Mike Edwards,S,614.0,15.0,6.0,0.0,0.0,30.0,1.0,52.5,58.2,84.4,42.9,0.0,0.0,17.6,9.0,4.0,0.0,104.3,24.0,349.0,144.0,421.0,100.0,16.0,36.0,2.0,36.0,2.0,243.0,35734.8,MISSING
00-0032772,25.0,10742.0,78.61675188882566,2019,Buccaneers,0.072,43.80%,Ryan Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032749,MISSING,10935.0,0.0,2019,Buccaneers,0.072,43.80%,Isaiah Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032946,MISSING,11227.0,0.0,2019,Buccaneers,0.072,43.80%,De'Vante Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033898,24.0,11805.0,0.0,2019,Buccaneers,0.072,43.80%,Justin Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033674,25.0,MISSING,0.0,2019,Buccaneers,0.072,43.80%,Darian Stewart,S,169.0,8.0,0.0,0.0,0.0,30.0,0.0,54.4,53.1,0.6,29.1,0.0,0.0,30.8,4.0,1.0,1.0,82.9,3.0,83.0,60.0,103.0,10.0,2.0,9.0,0.0,5.0,0.0,37.0,8973.9,MISSING
00-0032628,25.0,11142.0,0.0,2019,Buccaneers,0.072,43.80%,Kentrell Brice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032637,26.0,11240.0,0.0,2019,Buccaneers,0.072,43.80%,Andrew Adams,S,616.0,12.0,5.0,1.0,0.0,30.0,0.0,63.6,62.7,21.2,76.0,1.0,0.0,8.2,4.0,1.0,4.0,78.8,7.0,468.0,91.0,414.0,34.0,8.0,40.0,3.0,10.0,1.0,59.0,38623.2,MISSING
00-0035210,21.0,50480.0,0.0,2019,Buccaneers,0.072,43.80%,Herb Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035586,24.0,MISSING,0.0,2019,Buccaneers,0.072,43.80%,D'Cota Dixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035470,MISSING,MISSING,0.0,2019,Buccaneers,0.072,43.80%,Lukas Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035498,24.0,MISSING,0.0,2019,Buccaneers,0.072,43.80%,John Battle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034374,22.0,49196.0,0.0,2019,Buccaneers,0.072,43.80%,Jordan Whitehead,S,919.0,14.0,8.0,1.0,0.0,30.0,1.0,36.5,42.9,85.2,50.8,1.0,0.0,15.4,12.0,3.0,2.0,108.3,25.0,306.0,368.0,582.0,139.0,21.0,58.0,5.0,42.0,4.0,351.0,39425.1,MISSING
00-0034705,24.0,MISSING,0.0,2019,Buccaneers,0.072,43.80%,John Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027256,31.0,5820.0,0.0,2019,Buccaneers,0.072,43.80%,Darian Stewart,S,169.0,8.0,0.0,0.0,0.0,30.0,0.0,54.4,53.1,0.6,29.1,0.0,0.0,30.8,4.0,1.0,1.0,82.9,3.0,83.0,60.0,103.0,10.0,2.0,9.0,0.0,5.0,0.0,37.0,8973.9,MISSING
00-0035714,23.0,27582.0,0.0,2019,Buccaneers,0.072,43.80%,Mazzi Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035236,21.0,44027.0,310.16426883281133,2019,Cardinals,-0.081,33.30%,Byron Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033890,23.0,11791.0,241.48472576808763,2019,Cardinals,-0.081,33.30%,Budda Baker,S,1120.0,16.0,30.0,0.0,1.0,1.0,1.0,64.8,71.4,67.8,82.9,0.0,0.0,7.4,12.0,6.0,1.0,115.6,36.0,544.0,340.0,640.0,182.0,47.0,120.0,6.0,47.0,2.0,400.0,79968.0,MISSING
00-0027943,29.0,6157.0,134.35203353988243,2019,Cardinals,-0.081,33.30%,Patrick Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035705,21.0,49116.0,79.87969551747261,2019,Cardinals,-0.081,33.30%,Jalen Thompson,S,607.0,12.0,12.0,1.0,0.0,1.0,1.0,70.3,64.4,49.1,70.4,1.0,0.0,10.9,7.0,2.0,2.0,93.6,22.0,368.0,180.0,372.0,37.0,11.0,45.0,0.0,26.0,1.0,188.0,39090.8,MISSING
00-0035532,22.0,25444.0,74.15923317460722,2019,Cardinals,-0.081,33.30%,Deionte Thompson,S,252.0,9.0,2.0,0.0,0.0,1.0,0.0,53.3,50.9,16.6,57.4,0.0,0.0,14.3,3.0,0.0,2.0,115.6,4.0,161.0,57.0,175.0,15.0,4.0,16.0,0.0,4.0,0.0,47.0,12826.8,MISSING
00-0032848,25.0,11302.0,0.0,2019,Cardinals,-0.081,33.30%,Kevin Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032735,25.0,MISSING,0.0,2019,Cardinals,-0.081,33.30%,Duke Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032769,26.0,10726.0,0.0,2019,Cardinals,-0.081,33.30%,Brandon Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032916,25.0,11004.0,0.0,2019,Cardinals,-0.081,33.30%,Trevor Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033612,24.0,MISSING,0.0,2019,Cardinals,-0.081,33.30%,Sojourn Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030528,30.0,7841.0,0.0,2019,Cardinals,-0.081,33.30%,Robert Alford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032560,26.0,11137.0,0.0,2019,Cardinals,-0.081,33.30%,Charles Washington,S,2.0,2.0,0.0,0.0,0.0,1.0,0.0,MISSING,62.6,76.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.2,MISSING
00-0032168,27.0,9553.0,0.0,2019,Cardinals,-0.081,33.30%,Josh Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035568,MISSING,MISSING,0.0,2019,Cardinals,-0.081,33.30%,Tyler Sigler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034446,23.0,50431.0,0.0,2019,Cardinals,-0.081,33.30%,Jalen Davis,S,1.0,1.0,0.0,0.0,0.0,1.0,0.0,MISSING,60.0,89.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0034481,25.0,50381.0,0.0,2019,Cardinals,-0.081,33.30%,Deatrick Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034623,23.0,51194.0,0.0,2019,Cardinals,-0.081,33.30%,Andre Chachere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034641,24.0,49339.0,0.0,2019,Cardinals,-0.081,33.30%,Chris Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029747,29.0,8419.0,0.0,2019,Cardinals,-0.081,33.30%,Chris Banjo,S,43.0,6.0,1.0,0.0,0.0,1.0,0.0,57.4,56.9,82.3,32.1,0.0,0.0,28.6,2.0,0.0,0.0,109.7,3.0,1.0,27.0,23.0,10.0,1.0,4.0,0.0,3.0,0.0,31.0,2446.7,MISSING
00-0034790,23.0,51368.0,391.6471343316833,2019,Chargers,0.0,31.30%,Derwin James Jr.,S,299.0,5.0,3.0,0.0,0.0,27.0,0.0,83.9,82.3,79.6,71.5,0.0,0.0,8.6,3.0,0.0,1.0,105.6,14.0,13.0,148.0,158.0,60.0,19.0,29.0,4.0,15.0,1.0,60.0,24607.7,MISSING
00-0033941,25.0,11868.0,81.5579334967028,2019,Chargers,0.0,31.30%,Rayshawn Jenkins,S,964.0,16.0,13.0,0.0,0.0,27.0,0.0,67.5,63.1,59.9,51.9,3.0,0.0,18.0,11.0,0.0,1.0,60.0,6.0,876.0,55.0,549.0,25.0,6.0,37.0,1.0,11.0,0.0,161.0,60828.4,MISSING
00-0031173,27.0,8736.0,57.45235006534982,2019,Chargers,0.0,31.30%,Jaylen Watkins,S,301.0,13.0,2.0,0.0,0.0,27.0,0.0,53.4,55.2,79.3,33.9,0.0,0.0,24.2,8.0,1.0,0.0,114.9,24.0,63.0,133.0,230.0,73.0,10.0,23.0,1.0,26.0,1.0,221.0,16615.2,MISSING
00-0033566,24.0,11906.0,53.07457537001245,2019,Chargers,0.0,31.30%,Desmond King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029261,29.0,7064.0,53.01352882672625,2019,Chargers,0.0,31.30%,Casey Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033187,MISSING,MISSING,0.0,2019,Chargers,0.0,31.30%,Jeff Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033091,25.0,10708.0,0.0,2019,Chargers,0.0,31.30%,KeiVarae Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033697,24.0,12040.0,0.0,2019,Chargers,0.0,31.30%,Michael Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031404,27.0,9177.0,0.0,2019,Chargers,0.0,31.30%,Adrian Phillips,S,282.0,7.0,6.0,0.0,0.0,27.0,0.0,86.9,87.6,81.9,63.7,0.0,0.0,13.5,5.0,0.0,0.0,89.0,12.0,60.0,119.0,180.0,72.0,8.0,26.0,1.0,14.0,0.0,75.0,24703.199999999997,MISSING
00-0035435,MISSING,MISSING,0.0,2019,Chargers,0.0,31.30%,Rodney Randle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035430,MISSING,MISSING,0.0,2019,Chargers,0.0,31.30%,Bradford Lemmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035437,22.0,51405.0,0.0,2019,Chargers,0.0,31.30%,Roderic Teamer,S,377.0,7.0,5.0,0.0,0.0,27.0,0.0,49.8,54.0,43.2,47.3,1.0,0.0,13.2,5.0,1.0,1.0,141.0,22.0,50.0,189.0,203.0,80.0,10.0,28.0,0.0,24.0,4.0,309.0,20358.0,MISSING
00-0034299,23.0,MISSING,0.0,2019,Chargers,0.0,31.30%,Arrion Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034903,26.0,91247.0,0.0,2019,Chargers,0.0,31.30%,Tevaughn Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034523,23.0,38566.0,0.0,2019,Chargers,0.0,31.30%,Quenton Meeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034545,24.0,50564.0,0.0,2019,Chargers,0.0,31.30%,Brandon Facyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035677,22.0,33880.0,0.0,2019,Chargers,0.0,31.30%,Nasir Adderley,S,10.0,2.0,0.0,0.0,0.0,27.0,0.0,46.4,42.6,71.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,39.6,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,426.0,MISSING
00-0029676,29.0,7012.0,173.15288881079596,2019,Chiefs,0.133,79.00%,Morris Claiborne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033084,24.0,10718.0,106.8894754174256,2019,Chiefs,0.133,79.00%,Kendall Fuller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
