player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Adam Gotsis,67.59,56.91,70.54,555.0,Broncos,Broncos,79,Starter,38,DI,Defensive Interior,2017
Xavier Williams,67.58,62.71,74.26,249.0,Cardinals,Cardinals,80,Starter,39,DI,Defensive Interior,2017
Corey Peters,67.53,60.98,70.33,442.0,Cardinals,Cardinals,81,Starter,40,DI,Defensive Interior,2017
Sheldon Rankins,67.44,65.27,67.46,928.0,Saints,Saints,82,Starter,41,DI,Defensive Interior,2017
David Onyemata,67.23,62.08,66.5,696.0,Saints,Saints,83,Starter,42,DI,Defensive Interior,2017
Ahtyba Rubin,67.11,57.13,71.16,174.0,Falcons,Falcons,84,Starter,43,DI,Defensive Interior,2017
Carlos Watkins,66.85,57.64,72.99,328.0,Texans,Texans,85,Starter,44,DI,Defensive Interior,2017
Alan Branch,66.82,53.68,73.5,274.0,Patriots,Patriots,86,Starter,45,DI,Defensive Interior,2017
Tyson Alualu,66.76,59.01,68.4,451.0,Steelers,Steelers,87,Starter,46,DI,Defensive Interior,2017
Ethan Westbrooks,66.69,52.79,75.69,359.0,Rams,Rams,88,Starter,47,DI,Defensive Interior,2017
Willie Henry,66.64,53.98,73.0,596.0,Ravens,Ravens,89,Starter,48,DI,Defensive Interior,2017
Domata Peko Sr.,66.54,55.47,70.78,460.0,Broncos,Broncos,90,Starter,49,DI,Defensive Interior,2017
Tyrunn Walker,66.5,53.79,73.31,333.0,Rams,Rams,91,Starter,50,DI,Defensive Interior,2017
Tony McDaniel,66.48,56.88,74.35,100.0,Saints,Saints,92,Starter,51,DI,Defensive Interior,2017
Austin Johnson,66.47,61.79,67.77,391.0,Titans,Titans,93,Starter,52,DI,Defensive Interior,2017
Davon Godchaux,66.45,53.0,72.29,500.0,Dolphins,Dolphins,94,Starter,53,DI,Defensive Interior,2017
Mitch Unrein,66.39,60.75,69.22,389.0,Bears,Bears,95,Starter,54,DI,Defensive Interior,2017
Pat Sims,66.36,51.96,74.29,304.0,Bengals,Bengals,96,Starter,55,DI,Defensive Interior,2017
Cedric Thornton,66.33,49.18,74.85,404.0,Bills,Bills,97,Starter,56,DI,Defensive Interior,2017
Jamie Meder,66.19,59.46,69.64,178.0,Browns,Browns,98,Starter,57,DI,Defensive Interior,2017
Haloti Ngata,66.1,59.65,73.0,145.0,Lions,Lions,99,Starter,58,DI,Defensive Interior,2017
Margus Hunt,66.04,50.76,72.06,578.0,Colts,Colts,100,Starter,59,DI,Defensive Interior,2017
Akeem Spence,65.98,52.99,70.47,662.0,Lions,Lions,101,Starter,60,DI,Defensive Interior,2017
Rakeem Nunez-Roches,65.93,53.52,73.58,390.0,Chiefs,Chiefs,102,Starter,61,DI,Defensive Interior,2017
Frostee Rucker,65.83,45.75,76.2,607.0,Cardinals,Cardinals,103,Starter,62,DI,Defensive Interior,2017
Tom Johnson,65.82,49.34,73.28,786.0,Vikings,Vikings,104,Starter,63,DI,Defensive Interior,2017
Darius Philon,65.77,56.03,70.38,509.0,Chargers,Chargers,105,Starter,64,DI,Defensive Interior,2017
Clinton McDonald,65.51,50.23,75.9,460.0,Buccaneers,Buccaneers,106,Starter,65,DI,Defensive Interior,2017
Sealver Siliga,65.5,55.46,74.28,118.0,Buccaneers,Buccaneers,107,Starter,66,DI,Defensive Interior,2017
Brandon Mebane,65.26,50.92,72.54,535.0,Chargers,Chargers,108,Starter,67,DI,Defensive Interior,2017
John Jenkins,65.15,60.42,70.58,109.0,Bears,Bears,109,Starter,68,DI,Defensive Interior,2017
Ryan Glasgow,65.14,57.85,65.83,412.0,Bengals,Bengals,110,Starter,69,DI,Defensive Interior,2017
Quinton Dial,64.99,54.51,70.21,309.0,Packers,Packers,111,Starter,70,DI,Defensive Interior,2017
Adam Butler,64.95,52.9,68.81,524.0,Patriots,Patriots,112,Starter,71,DI,Defensive Interior,2017
Earl Mitchell,64.33,50.74,71.93,622.0,49ers,49ers,113,Starter,72,DI,Defensive Interior,2017
Xavier Cooper,64.25,57.21,67.7,305.0,Jets,Jets,114,Starter,73,DI,Defensive Interior,2017
Jordan Phillips,64.2,57.01,66.6,401.0,Dolphins,Dolphins,115,Starter,74,DI,Defensive Interior,2017
Allen Bailey,64.14,53.08,71.72,683.0,Chiefs,Chiefs,116,Starter,75,DI,Defensive Interior,2017
D.J. Jones,64.12,56.51,72.32,147.0,49ers,49ers,117,Starter,76,DI,Defensive Interior,2017
Grover Stewart,63.92,58.73,64.24,258.0,Colts,Colts,118,Starter,77,DI,Defensive Interior,2017
Chris Jones,63.4,45.49,72.11,698.0,Chiefs,"49ers, Chiefs",119,Starter,78,DI,Defensive Interior,2017
Nazair Jones,63.32,59.44,66.94,284.0,Seahawks,Seahawks,120,Starter,79,DI,Defensive Interior,2017
Jay Bromley,63.27,56.05,63.92,424.0,Giants,Giants,121,Starter,80,DI,Defensive Interior,2017
Treyvon Hester,63.24,60.38,63.07,346.0,Raiders,Raiders,122,Starter,81,DI,Defensive Interior,2017
Brandon Dunn,63.08,59.89,64.69,416.0,Texans,Texans,123,Starter,82,DI,Defensive Interior,2017
Matt Ioannidis,62.94,60.03,64.74,584.0,Commanders,Commanders,124,Starter,83,DI,Defensive Interior,2017
Tyeler Davison,62.86,58.58,61.86,666.0,Saints,Saints,125,Starter,84,DI,Defensive Interior,2017
Jarvis Jenkins,62.72,54.43,66.37,249.0,Chiefs,Chiefs,126,Starter,85,DI,Defensive Interior,2017
Angelo Blackson,62.72,57.49,66.62,193.0,Texans,Texans,127,Starter,86,DI,Defensive Interior,2017
John Hughes,62.45,56.84,69.32,158.0,Saints,Saints,128,Starter,87,DI,Defensive Interior,2017
Robert Thomas,62.15,53.33,67.24,236.0,Giants,Giants,129,Starter,88,DI,Defensive Interior,2017
Stephen Paea,62.03,51.44,73.15,145.0,Cowboys,Cowboys,130,Starter,89,DI,Defensive Interior,2017
Trevon Coley,62.02,52.35,65.34,656.0,Browns,Browns,131,Starter,90,DI,Defensive Interior,2017
Eddie Vanderdoes,61.74,51.69,64.28,464.0,Raiders,Raiders,132,Rotation/backup,1,DI,Defensive Interior,2017
Richard Ash,61.51,53.34,73.43,233.0,Cowboys,Cowboys,133,Rotation/backup,2,DI,Defensive Interior,2017
Shamar Stephen,61.47,55.76,63.39,388.0,Vikings,Vikings,134,Rotation/backup,3,DI,Defensive Interior,2017
Kyle Love,61.26,47.14,68.39,398.0,Panthers,Panthers,135,Rotation/backup,4,DI,Defensive Interior,2017
Terrell McClain,61.03,51.03,68.53,328.0,Commanders,Commanders,136,Rotation/backup,5,DI,Defensive Interior,2017
Destiny Vaeao,60.91,51.49,65.63,242.0,Eagles,Eagles,137,Rotation/backup,6,DI,Defensive Interior,2017
Maliek Collins,60.76,48.69,64.64,684.0,Cowboys,Cowboys,138,Rotation/backup,7,DI,Defensive Interior,2017
Jack Crawford,60.63,51.34,70.47,101.0,Falcons,Falcons,139,Rotation/backup,8,DI,Defensive Interior,2017
Brian Price,60.44,55.18,66.54,150.0,Cowboys,Cowboys,140,Rotation/backup,9,DI,Defensive Interior,2017
A.J. Francis,60.42,57.2,69.99,164.0,Commanders,Commanders,141,Rotation/backup,10,DI,Defensive Interior,2017
Joel Heath,60.3,52.42,64.12,323.0,Texans,Texans,142,Rotation/backup,11,DI,Defensive Interior,2017
Josh Mauro,60.16,50.48,68.32,334.0,Cardinals,Cardinals,143,Rotation/backup,12,DI,Defensive Interior,2017
Anthony Lanier II,59.9,53.69,67.82,339.0,Commanders,Commanders,144,Rotation/backup,13,DI,Defensive Interior,2017
David King,59.0,55.4,67.65,121.0,Titans,Titans,145,Rotation/backup,14,DI,Defensive Interior,2017
Damion Square,58.88,54.93,61.0,362.0,Chargers,Chargers,146,Rotation/backup,15,DI,Defensive Interior,2017
Jeremiah Ledbetter,58.73,53.97,57.73,349.0,Lions,Lions,147,Rotation/backup,16,DI,Defensive Interior,2017
Tanzel Smart,58.34,49.59,60.0,319.0,Rams,Rams,148,Rotation/backup,17,DI,Defensive Interior,2017
Andrew Billings,57.58,48.34,60.6,334.0,Bengals,Bengals,149,Rotation/backup,18,DI,Defensive Interior,2017
Garrison Smith,56.94,55.86,63.77,115.0,Seahawks,Seahawks,150,Rotation/backup,19,DI,Defensive Interior,2017
Robert Nkemdiche,56.74,56.45,59.66,252.0,Cardinals,Cardinals,151,Rotation/backup,20,DI,Defensive Interior,2017
Jihad Ward,56.6,55.36,60.42,125.0,Raiders,Raiders,152,Rotation/backup,21,DI,Defensive Interior,2017
Quinton Jefferson,56.52,55.86,64.38,129.0,Seahawks,Seahawks,153,Rotation/backup,22,DI,Defensive Interior,2017
Christian Ringo,55.68,57.3,59.69,130.0,Lions,Lions,154,Rotation/backup,23,DI,Defensive Interior,2017
Justin Hamilton,52.59,54.26,63.27,100.0,Chiefs,Chiefs,155,Rotation/backup,24,DI,Defensive Interior,2017
Chris Wormley,51.36,56.24,54.8,120.0,Ravens,Ravens,156,Rotation/backup,25,DI,Defensive Interior,2017
Elijah Qualls,49.13,55.82,53.92,103.0,Eagles,Eagles,157,Rotation/backup,26,DI,Defensive Interior,2017
Von Miller,94.43,95.25,89.72,846.0,Broncos,Broncos,1,Elite,1,ED,Edge,2017
Joey Bosa,92.73,96.81,87.41,850.0,Chargers,Chargers,2,Elite,2,ED,Edge,2017
Khalil Mack,91.58,97.27,83.62,930.0,Raiders,Raiders,3,Elite,3,ED,Edge,2017
Brandon Graham,88.03,92.18,81.09,823.0,Eagles,Eagles,4,Elite,4,ED,Edge,2017
Justin Houston,87.56,85.65,88.42,1015.0,Chiefs,Chiefs,5,Elite,5,ED,Edge,2017
DeMarcus Lawrence,85.07,93.34,77.27,701.0,Cowboys,Cowboys,6,Elite,6,ED,Edge,2017
Danielle Hunter,84.85,85.37,80.53,873.0,Vikings,Vikings,7,Elite,7,ED,Edge,2017
Melvin Ingram III,83.5,84.26,78.82,890.0,Chargers,Chargers,8,Elite,8,ED,Edge,2017
Cameron Jordan,83.38,93.13,72.71,1136.0,Saints,Saints,9,Elite,9,ED,Edge,2017
Chandler Jones,83.3,85.94,77.38,1043.0,Cardinals,Cardinals,10,Elite,10,ED,Edge,2017
Ezekiel Ansah,82.71,78.82,82.81,516.0,Lions,Lions,11,Elite,11,ED,Edge,2017
Ryan Kerrigan,82.14,74.6,83.0,820.0,Commanders,Commanders,12,Elite,12,ED,Edge,2017
Calais Campbell,81.69,67.41,87.05,984.0,Jaguars,Jaguars,13,Elite,13,ED,Edge,2017
Cameron Wake,81.46,70.48,86.5,610.0,Dolphins,Dolphins,14,Elite,14,ED,Edge,2017
Myles Garrett,81.06,85.27,79.29,518.0,Browns,Browns,15,Elite,15,ED,Edge,2017
Michael Bennett,80.76,83.54,75.68,931.0,Seahawks,Seahawks,16,Elite,16,ED,Edge,2017
Carlos Dunlap,80.2,78.59,77.1,876.0,Bengals,Bengals,17,Elite,17,ED,Edge,2017
Jadeveon Clowney,80.09,93.15,67.85,895.0,Texans,Texans,18,Elite,18,ED,Edge,2017
T.J. Watt,79.42,66.8,83.66,809.0,Steelers,Steelers,19,Good,1,ED,Edge,2017
Frank Clark,79.38,75.52,77.79,740.0,Seahawks,Seahawks,20,Good,2,ED,Edge,2017
Shaquil Barrett,78.92,78.9,74.77,664.0,Broncos,Broncos,21,Good,3,ED,Edge,2017
Jabaal Sheard,78.64,83.63,71.34,900.0,Colts,Colts,22,Good,4,ED,Edge,2017
Everson Griffen,78.58,77.08,75.42,910.0,Vikings,Vikings,23,Good,5,ED,Edge,2017
Takk McKinley,78.18,69.13,80.04,464.0,Falcons,Falcons,24,Good,6,ED,Edge,2017
DeMarcus Walker,78.04,72.19,84.03,100.0,Broncos,Broncos,25,Good,7,ED,Edge,2017
Olivier Vernon,78.01,81.16,73.82,698.0,Giants,Giants,26,Good,8,ED,Edge,2017
Pernell McPhee,77.7,68.2,84.04,385.0,Bears,Bears,27,Good,9,ED,Edge,2017
Robert Quinn,77.17,76.88,77.05,696.0,Rams,Rams,28,Good,10,ED,Edge,2017
Carl Lawson,76.97,62.12,82.7,477.0,Bengals,Bengals,29,Good,11,ED,Edge,2017
Nick Perry,76.65,74.35,76.1,542.0,Packers,Packers,30,Good,12,ED,Edge,2017
Derek Barnett,75.91,74.32,72.8,506.0,Eagles,Eagles,31,Good,13,ED,Edge,2017
Whitney Mercilus,75.6,68.58,81.85,203.0,Texans,Texans,32,Good,14,ED,Edge,2017
Mario Addison,75.57,64.55,79.39,692.0,Panthers,Panthers,33,Good,15,ED,Edge,2017
Junior Galette,75.32,65.37,77.78,407.0,Commanders,Commanders,34,Good,16,ED,Edge,2017
Yannick Ngakoue,75.28,67.19,76.51,920.0,Jaguars,Jaguars,35,Good,17,ED,Edge,2017
James Harrison,75.05,56.89,86.64,193.0,Patriots,Patriots,36,Good,18,ED,Edge,2017
Jerry Hughes,74.98,72.08,72.75,781.0,Bills,Bills,37,Good,19,ED,Edge,2017
Vinny Curry,74.93,71.15,73.29,702.0,Eagles,Eagles,38,Good,20,ED,Edge,2017
Leonard Floyd,74.86,63.88,83.48,582.0,Bears,Bears,39,Good,21,ED,Edge,2017
William Hayes,74.85,75.17,74.22,271.0,Dolphins,Dolphins,40,Good,22,ED,Edge,2017
Trey Flowers,74.66,72.52,75.05,994.0,Patriots,Patriots,41,Good,23,ED,Edge,2017
Terrell Suggs,73.99,65.53,78.89,845.0,Ravens,Ravens,42,Starter,1,ED,Edge,2017
Chris Long,73.66,66.73,74.94,588.0,Eagles,Eagles,43,Starter,2,ED,Edge,2017
Robert Ayers,73.6,75.23,72.51,588.0,Buccaneers,Buccaneers,44,Starter,3,ED,Edge,2017
Clay Matthews,73.49,61.34,78.78,656.0,Packers,Packers,45,Starter,4,ED,Edge,2017
Elvis Dumervil,73.36,55.55,83.57,341.0,49ers,49ers,46,Starter,5,ED,Edge,2017
Derrick Morgan,73.04,62.05,77.76,827.0,Titans,Titans,47,Starter,6,ED,Edge,2017
Vic Beasley Jr.,72.78,66.24,72.97,556.0,Falcons,Falcons,48,Starter,7,ED,Edge,2017
Lorenzo Alexander,72.76,49.47,86.62,719.0,Bills,Bills,49,Starter,8,ED,Edge,2017
Brian Orakpo,72.57,59.53,77.09,938.0,Titans,Titans,50,Starter,9,ED,Edge,2017
Markus Golden,71.77,62.03,80.34,231.0,Cardinals,Cardinals,51,Starter,10,ED,Edge,2017
Matthew Judon,71.37,58.11,76.82,787.0,Ravens,Ravens,52,Starter,11,ED,Edge,2017
Jason Pierre-Paul,71.14,70.53,70.29,1010.0,Giants,Giants,53,Starter,12,ED,Edge,2017
Charles Johnson,71.08,58.51,79.15,389.0,Panthers,Panthers,54,Starter,13,ED,Edge,2017
Julius Peppers,71.07,58.06,75.57,531.0,Panthers,Panthers,55,Starter,14,ED,Edge,2017
Dante Fowler Jr.,70.96,67.3,69.24,581.0,Jaguars,Jaguars,56,Starter,15,ED,Edge,2017
Cliff Avril,70.69,58.13,81.14,151.0,Seahawks,Seahawks,57,Starter,16,ED,Edge,2017
Dont'a Hightower,70.03,54.72,86.31,237.0,Patriots,Patriots,58,Starter,17,ED,Edge,2017
Aaron Lynch,69.77,63.21,77.89,157.0,49ers,49ers,59,Starter,18,ED,Edge,2017
Tyus Bowser,69.45,60.37,71.34,162.0,Ravens,Ravens,60,Starter,19,ED,Edge,2017
Alex Okafor,69.43,64.4,72.69,486.0,Saints,Saints,61,Starter,20,ED,Edge,2017
Bruce Irvin,68.9,51.15,76.57,880.0,Raiders,Raiders,62,Starter,21,ED,Edge,2017
Dion Jordan,68.64,66.28,77.53,135.0,Seahawks,Seahawks,63,Starter,22,ED,Edge,2017
Preston Smith,68.56,60.91,69.5,754.0,Commanders,Commanders,64,Starter,23,ED,Edge,2017
Chris McCain,68.53,58.19,71.78,242.0,Chargers,Chargers,65,Starter,24,ED,Edge,2017
Shane Ray,67.95,59.38,73.66,354.0,Broncos,Broncos,66,Starter,25,ED,Edge,2017
Jordan Jenkins,67.47,60.74,68.57,715.0,Jets,Jets,67,Starter,26,ED,Edge,2017
Adrian Clayborn,67.4,64.81,65.6,632.0,Falcons,Falcons,68,Starter,27,ED,Edge,2017
Willie Young,66.74,56.0,76.19,119.0,Bears,Bears,69,Starter,28,ED,Edge,2017
Kyler Fackrell,66.72,57.54,69.46,446.0,Packers,Packers,70,Starter,29,ED,Edge,2017
Barkevious Mingo,66.37,60.81,68.72,503.0,Colts,Colts,71,Starter,30,ED,Edge,2017
Tarell Basham,66.11,58.82,67.84,222.0,Colts,Colts,72,Starter,31,ED,Edge,2017
John Simon,66.05,59.15,71.68,472.0,Colts,Colts,73,Starter,32,ED,Edge,2017
Deatrich Wise Jr.,65.9,60.78,65.15,593.0,Patriots,Patriots,74,Starter,33,ED,Edge,2017
Charles Harris,65.75,63.41,63.14,496.0,Dolphins,Dolphins,75,Starter,34,ED,Edge,2017
Dee Ford,65.7,58.03,71.85,316.0,Chiefs,Chiefs,76,Starter,35,ED,Edge,2017
Samson Ebukam,65.46,60.13,64.85,359.0,Rams,Rams,77,Starter,36,ED,Edge,2017
Connor Barwin,65.25,50.2,71.64,722.0,Rams,Rams,78,Starter,37,ED,Edge,2017
Hau'oli Kikaha,64.66,57.04,67.66,209.0,Saints,Saints,79,Starter,38,ED,Edge,2017
Anthony Zettel,64.42,59.77,64.13,753.0,Lions,Lions,80,Starter,39,ED,Edge,2017
Lamarr Houston,64.36,55.74,73.44,377.0,Bears,Bears,81,Starter,40,ED,Edge,2017
Chris Smith,64.17,60.17,67.87,401.0,Bengals,Bengals,82,Starter,41,ED,Edge,2017
Erik Walden,63.82,47.81,70.53,644.0,Titans,Titans,83,Starter,42,ED,Edge,2017
Devon Kennard,63.72,54.47,66.23,543.0,Giants,Giants,84,Starter,43,ED,Edge,2017
Bud Dupree,63.46,57.36,65.24,850.0,Steelers,Steelers,85,Starter,44,ED,Edge,2017
Dwight Freeney,63.39,50.78,71.89,227.0,Lions,Lions,86,Starter,45,ED,Edge,2017
Marcus Smith,63.22,56.81,66.15,252.0,Seahawks,Seahawks,87,Starter,46,ED,Edge,2017
Taco Charlton,63.18,59.55,61.44,399.0,Cowboys,Cowboys,88,Starter,47,ED,Edge,2017
Ryan Davis Sr.,62.96,56.35,65.8,489.0,Bills,Bills,89,Starter,48,ED,Edge,2017
David Bass,62.94,60.55,62.55,352.0,Jets,Jets,90,Starter,49,ED,Edge,2017
Brooks Reed,62.93,57.0,63.35,460.0,Falcons,Falcons,91,Starter,50,ED,Edge,2017
Tanoh Kpassagnon,62.89,57.9,68.3,158.0,Chiefs,Chiefs,92,Starter,51,ED,Edge,2017
Emmanuel Ogbah,62.83,61.14,63.69,462.0,Browns,Browns,93,Starter,52,ED,Edge,2017
Matt Longacre,62.81,61.2,66.17,377.0,Rams,Rams,94,Starter,53,ED,Edge,2017
Kony Ealy,62.49,58.01,61.82,451.0,Jets,Jets,95,Starter,54,ED,Edge,2017
Ahmad Brooks,62.44,51.75,67.9,346.0,Packers,Packers,96,Starter,55,ED,Edge,2017
Za'Darius Smith,62.38,59.91,62.05,533.0,Ravens,Ravens,97,Starter,56,ED,Edge,2017
Jordan Willis,61.78,61.69,57.67,361.0,Bengals,Bengals,98,Rotation/backup,1,ED,Edge,2017
Cornelius Washington,61.7,54.45,62.88,488.0,Lions,Lions,99,Rotation/backup,2,ED,Edge,2017
Michael Johnson,61.69,56.6,61.44,685.0,Bengals,Bengals,100,Rotation/backup,3,ED,Edge,2017
Sam Acho,61.62,54.24,62.57,639.0,Bears,Bears,101,Rotation/backup,4,ED,Edge,2017
Tamba Hali,61.38,53.92,67.38,116.0,Chiefs,Chiefs,102,Rotation/backup,5,ED,Edge,2017
Cassius Marsh,61.23,60.03,58.38,455.0,49ers,49ers,103,Rotation/backup,6,ED,Edge,2017
Trey Hendrickson,61.21,60.96,59.3,344.0,Saints,Saints,104,Rotation/backup,7,ED,Edge,2017
Shaq Lawson,60.8,60.15,62.67,436.0,Bills,Bills,105,Rotation/backup,8,ED,Edge,2017
Tyrone Crawford,60.78,55.61,60.37,626.0,Cowboys,Cowboys,106,Rotation/backup,9,ED,Edge,2017
Solomon Thomas,60.77,62.51,57.52,696.0,49ers,49ers,107,Rotation/backup,10,ED,Edge,2017
Ufomba Kamalu,60.76,57.44,63.36,185.0,Texans,Texans,108,Rotation/backup,11,ED,Edge,2017
Brian Robison,60.65,47.19,65.45,642.0,Vikings,Vikings,109,Rotation/backup,12,ED,Edge,2017
James Cowser,60.65,57.74,62.32,155.0,Raiders,Raiders,110,Rotation/backup,13,ED,Edge,2017
Wes Horton,60.57,56.29,60.83,385.0,Panthers,Panthers,111,Rotation/backup,14,ED,Edge,2017
Anthony Chickillo,60.47,57.17,62.57,272.0,Steelers,Steelers,112,Rotation/backup,15,ED,Edge,2017
Ronald Blair III,60.13,59.14,63.14,140.0,49ers,49ers,113,Rotation/backup,16,ED,Edge,2017
Tim Williams,59.66,59.76,63.76,125.0,Ravens,Ravens,114,Rotation/backup,17,ED,Edge,2017
Eddie Yarbrough,59.6,58.87,55.92,494.0,Bills,Bills,115,Rotation/backup,18,ED,Edge,2017
Dawuane Smoot,59.57,59.58,55.39,286.0,Jaguars,Jaguars,116,Rotation/backup,19,ED,Edge,2017
Andre Branch,59.48,55.32,59.75,561.0,Dolphins,Dolphins,117,Rotation/backup,20,ED,Edge,2017
Eric Lee,59.27,55.85,64.68,355.0,Patriots,Patriots,118,Rotation/backup,21,ED,Edge,2017
Will Clarke,59.15,57.11,57.49,315.0,Buccaneers,Buccaneers,119,Rotation/backup,22,ED,Edge,2017
Kasim Edebali,59.03,55.95,59.0,103.0,Saints,Saints,120,Rotation/backup,23,ED,Edge,2017
William Gholston,58.79,57.18,57.37,448.0,Buccaneers,Buccaneers,121,Rotation/backup,24,ED,Edge,2017
Carl Nassib,58.78,58.03,55.89,643.0,Browns,Browns,122,Rotation/backup,25,ED,Edge,2017
Benson Mayowa,58.69,59.66,56.38,381.0,Cowboys,Cowboys,123,Rotation/backup,26,ED,Edge,2017
Josh Martin,58.31,55.81,59.97,489.0,Jets,Jets,124,Rotation/backup,27,ED,Edge,2017
Arik Armstead,58.03,59.11,61.34,304.0,49ers,49ers,125,Rotation/backup,28,ED,Edge,2017
Nate Orchard,57.85,57.33,58.29,431.0,Browns,Browns,126,Rotation/backup,29,ED,Edge,2017
Kareem Martin,57.43,58.03,56.52,458.0,Cardinals,Cardinals,127,Rotation/backup,30,ED,Edge,2017
Noah Spence,57.31,58.89,58.61,246.0,Buccaneers,Buccaneers,128,Rotation/backup,31,ED,Edge,2017
Kerry Wynn,57.27,57.28,54.45,252.0,Giants,Giants,129,Rotation/backup,32,ED,Edge,2017
Shilique Calhoun,57.17,59.34,59.11,103.0,Raiders,Raiders,130,Rotation/backup,33,ED,Edge,2017
Brennan Scarlett,56.83,59.19,58.25,302.0,Texans,Texans,131,Rotation/backup,34,ED,Edge,2017
Branden Jackson,56.72,58.22,59.24,263.0,Seahawks,Seahawks,132,Rotation/backup,35,ED,Edge,2017
George Johnson,56.4,53.1,59.12,269.0,Saints,Saints,133,Rotation/backup,36,ED,Edge,2017
Vince Biegel,55.82,59.51,57.53,121.0,Packers,Packers,134,Rotation/backup,37,ED,Edge,2017
Lewis Neal,55.66,59.07,60.08,140.0,Cowboys,Cowboys,135,Rotation/backup,38,ED,Edge,2017
Terrence Fede,55.42,57.31,53.32,173.0,Dolphins,Dolphins,136,Rotation/backup,39,ED,Edge,2017
Ryan Anderson,55.18,57.84,51.33,194.0,Commanders,Commanders,137,Rotation/backup,40,ED,Edge,2017
Kevin Dodd,55.05,59.51,53.9,106.0,Titans,Titans,138,Rotation/backup,41,ED,Edge,2017
Avery Moss,54.74,60.42,53.03,248.0,Giants,Giants,139,Rotation/backup,42,ED,Edge,2017
Frank Zombo,54.4,47.44,55.71,639.0,Chiefs,Chiefs,140,Rotation/backup,43,ED,Edge,2017
Bryan Cox Jr.,52.71,57.57,53.64,145.0,Panthers,Panthers,141,Rotation/backup,44,ED,Edge,2017
Ryan Russell,52.69,55.77,53.13,456.0,Buccaneers,Buccaneers,142,Rotation/backup,45,ED,Edge,2017
Cameron Malveaux,45.08,58.7,50.34,107.0,Dolphins,Dolphins,143,Rotation/backup,46,ED,Edge,2017
David DeCastro,93.97,89.0,93.12,1125.0,Steelers,Steelers,1,Elite,1,G,Guard,2017
Zack Martin,93.23,89.0,91.88,1018.0,Cowboys,Cowboys,2,Elite,2,G,Guard,2017
Brandon Brooks,90.72,86.2,89.56,1279.0,Eagles,Eagles,3,Elite,3,G,Guard,2017
Shaq Mason,87.9,81.6,87.94,1356.0,Patriots,Patriots,4,Elite,4,G,Guard,2017
Rodger Saffold,86.83,80.8,86.69,1010.0,Rams,Rams,5,Elite,5,G,Guard,2017
Brandon Scherff,86.13,79.07,86.67,867.0,Commanders,Commanders,6,Elite,6,G,Guard,2017
Marshal Yanda,85.16,74.46,88.12,102.0,Ravens,Ravens,7,Elite,7,G,Guard,2017
Josh Sitton,84.13,75.2,85.91,712.0,Bears,Bears,8,Elite,8,G,Guard,2017
John Greco,84.09,71.01,88.65,105.0,Giants,Giants,9,Elite,9,G,Guard,2017
Andrew Norwell,83.26,76.3,83.73,1140.0,Panthers,Panthers,10,Elite,10,G,Guard,2017
Kelechi Osemele,83.17,76.5,83.45,1006.0,Raiders,Raiders,11,Elite,11,G,Guard,2017
Andy Levitre,82.78,73.22,84.99,699.0,Falcons,Falcons,12,Elite,12,G,Guard,2017
Larry Warford,81.6,73.85,82.6,951.0,Saints,Saints,13,Elite,13,G,Guard,2017
Trai Turner,81.6,73.51,82.83,918.0,Panthers,Panthers,14,Elite,14,G,Guard,2017
Joe Berger,81.5,74.0,82.33,1259.0,Vikings,Vikings,15,Elite,15,G,Guard,2017
Richie Incognito,81.29,74.4,81.72,1109.0,Bills,Bills,16,Elite,16,G,Guard,2017
Joe Thuney,80.97,74.4,81.18,1354.0,Patriots,Patriots,17,Elite,17,G,Guard,2017
Joel Bitonio,80.94,75.4,80.47,1068.0,Browns,Browns,18,Elite,18,G,Guard,2017
Laurent Duvernay-Tardif,80.78,70.37,83.55,688.0,Chiefs,Chiefs,19,Elite,19,G,Guard,2017
Ron Leary,80.56,71.47,82.46,712.0,Broncos,Broncos,20,Elite,20,G,Guard,2017
Kevin Zeitler,79.76,73.2,79.96,1068.0,Browns,Browns,21,Good,1,G,Guard,2017
Kyle Long,79.42,69.17,82.08,447.0,Bears,Bears,22,Good,2,G,Guard,2017
Graham Glasgow,78.97,70.6,80.38,1042.0,Lions,Lions,23,Good,3,G,Guard,2017
Brandon Fusco,78.69,69.4,80.71,1083.0,49ers,49ers,24,Good,4,G,Guard,2017
Jahri Evans,78.41,70.16,79.74,912.0,Packers,Packers,25,Good,5,G,Guard,2017
Clint Boling,77.8,69.14,79.4,962.0,Bengals,Bengals,26,Good,6,G,Guard,2017
Jon Feliciano,77.7,65.4,81.73,124.0,Raiders,Raiders,27,Good,7,G,Guard,2017
Josh Kline,77.6,69.5,78.84,1152.0,Titans,Titans,28,Good,8,G,Guard,2017
Jonathan Cooper,77.16,67.92,79.15,835.0,Cowboys,Cowboys,29,Good,9,G,Guard,2017
Quinton Spain,76.46,66.9,78.67,1007.0,Titans,Titans,30,Good,10,G,Guard,2017
T.J. Lang,76.4,67.46,78.19,809.0,Lions,Lions,31,Good,11,G,Guard,2017
Gabe Jackson,76.34,67.08,78.35,887.0,Raiders,Raiders,32,Good,12,G,Guard,2017
Andrus Peat,76.32,68.07,77.65,932.0,Saints,Saints,33,Good,13,G,Guard,2017
Ben Garland,76.2,63.55,80.47,476.0,Falcons,Falcons,34,Good,14,G,Guard,2017
