player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Tom Johnson,62.7,54.18,65.25,326.0,Saints,Saints,106,Starter,79,DI,Defensive Interior,2011
Andre Fluellen,62.57,55.25,65.24,205.0,Lions,Lions,107,Starter,80,DI,Defensive Interior,2011
Ricardo Mathews,62.2,56.66,68.25,334.0,Colts,Colts,108,Starter,81,DI,Defensive Interior,2011
Marcus Dixon,62.08,52.38,69.47,422.0,Jets,Jets,109,Starter,82,DI,Defensive Interior,2011
Remi Ayodele,61.86,54.83,62.38,252.0,Vikings,Vikings,110,Rotation/backup,1,DI,Defensive Interior,2011
Sen'Derrick Marks,61.78,52.62,65.28,411.0,Titans,Titans,111,Rotation/backup,2,DI,Defensive Interior,2011
Darell Scott,61.65,58.78,64.08,242.0,Rams,Rams,112,Rotation/backup,3,DI,Defensive Interior,2011
Fili Moala,61.24,48.56,66.82,480.0,Colts,Colts,113,Rotation/backup,4,DI,Defensive Interior,2011
Casey Hampton,61.11,55.96,61.68,444.0,Steelers,Steelers,114,Rotation/backup,5,DI,Defensive Interior,2011
Clinton McDonald,60.94,56.47,63.53,425.0,Seahawks,Seahawks,115,Rotation/backup,6,DI,Defensive Interior,2011
Kedric Golston,60.92,56.76,65.26,170.0,Commanders,Commanders,116,Rotation/backup,7,DI,Defensive Interior,2011
Roy Miller,60.81,49.26,64.35,494.0,Buccaneers,Buccaneers,117,Rotation/backup,8,DI,Defensive Interior,2011
Antonio Johnson,60.79,51.42,63.65,502.0,Colts,Colts,118,Rotation/backup,9,DI,Defensive Interior,2011
Vaughn Martin,60.62,50.81,65.35,611.0,Chargers,Chargers,119,Rotation/backup,10,DI,Defensive Interior,2011
Ryan McBean,60.49,46.76,65.48,684.0,Broncos,Broncos,120,Rotation/backup,11,DI,Defensive Interior,2011
Dwan Edwards,59.82,40.0,68.87,736.0,Bills,Bills,121,Rotation/backup,12,DI,Defensive Interior,2011
Terrence Cody,59.17,51.39,60.57,532.0,Ravens,Ravens,122,Rotation/backup,13,DI,Defensive Interior,2011
Corey Liuget,59.06,51.95,60.67,452.0,Chargers,Chargers,123,Rotation/backup,14,DI,Defensive Interior,2011
Darrion Scott,58.87,57.06,67.24,111.0,Commanders,Commanders,124,Rotation/backup,15,DI,Defensive Interior,2011
Drake Nevis,58.52,59.42,69.72,163.0,Colts,Colts,125,Rotation/backup,16,DI,Defensive Interior,2011
Arthur Jones,58.48,53.95,62.8,276.0,Ravens,Ravens,126,Rotation/backup,17,DI,Defensive Interior,2011
Igor Olshansky,58.23,54.71,61.61,100.0,Dolphins,Dolphins,127,Rotation/backup,18,DI,Defensive Interior,2011
Matt Toeaina,56.61,52.17,58.0,390.0,Bears,Bears,128,Rotation/backup,19,DI,Defensive Interior,2011
Brandon McKinney,56.59,56.95,55.31,203.0,Ravens,Ravens,129,Rotation/backup,20,DI,Defensive Interior,2011
Tim Bulman,56.18,53.39,58.04,136.0,Texans,Texans,130,Rotation/backup,21,DI,Defensive Interior,2011
Nick Eason,55.13,47.45,56.09,249.0,Cardinals,Cardinals,131,Rotation/backup,22,DI,Defensive Interior,2011
Ogemdi Nwagbuo,55.05,57.75,54.69,159.0,Panthers,Panthers,132,Rotation/backup,23,DI,Defensive Interior,2011
Sione Fua,54.81,51.63,57.96,406.0,Panthers,Panthers,133,Rotation/backup,24,DI,Defensive Interior,2011
Terrell McClain,54.17,47.22,58.8,471.0,Panthers,Panthers,134,Rotation/backup,25,DI,Defensive Interior,2011
Frank Okam,52.7,49.46,57.99,296.0,Buccaneers,Buccaneers,135,Rotation/backup,26,DI,Defensive Interior,2011
Mitch Unrein,52.6,53.07,49.16,105.0,Broncos,Broncos,136,Rotation/backup,27,DI,Defensive Interior,2011
John McCargo,52.4,55.61,64.6,109.0,Buccaneers,Buccaneers,137,Rotation/backup,28,DI,Defensive Interior,2011
Aaron Smith,51.43,49.89,60.0,172.0,Steelers,Steelers,138,Rotation/backup,29,DI,Defensive Interior,2011
Phillip Merling,49.96,55.47,50.32,199.0,Dolphins,Dolphins,139,Rotation/backup,30,DI,Defensive Interior,2011
Frank Kearse,48.14,56.86,51.57,170.0,Panthers,Panthers,140,Rotation/backup,31,DI,Defensive Interior,2011
Kevin Vickerson,45.0,51.34,49.58,198.0,Broncos,Broncos,141,Rotation/backup,32,DI,Defensive Interior,2011
Von Miller,93.45,95.83,87.7,985.0,Broncos,Broncos,1,Elite,1,ED,Edge,2011
DeMarcus Ware,91.96,88.78,89.92,880.0,Cowboys,Cowboys,2,Elite,2,ED,Edge,2011
Cameron Wake,87.55,82.59,86.69,875.0,Dolphins,Dolphins,3,Elite,3,ED,Edge,2011
Charles Johnson,87.39,84.18,86.01,794.0,Panthers,Panthers,4,Elite,4,ED,Edge,2011
Jason Babin,87.04,78.06,88.86,697.0,Eagles,Eagles,5,Elite,5,ED,Edge,2011
Terrell Suggs,86.94,87.73,82.24,1117.0,Ravens,Ravens,6,Elite,6,ED,Edge,2011
Jared Allen,82.75,77.03,82.39,1005.0,Vikings,Vikings,7,Elite,7,ED,Edge,2011
Chris Long,81.5,76.37,80.75,920.0,Rams,Rams,8,Elite,8,ED,Edge,2011
Mario Williams,81.23,82.75,84.38,217.0,Texans,Texans,9,Elite,9,ED,Edge,2011
Jason Pierre-Paul,80.23,87.05,71.52,1173.0,Giants,Giants,10,Elite,10,ED,Edge,2011
Carlos Dunlap,80.03,73.66,83.63,434.0,Bengals,Bengals,11,Elite,11,ED,Edge,2011
Cliff Avril,79.21,72.4,80.75,856.0,Lions,Lions,12,Good,1,ED,Edge,2011
Mark Anderson,78.6,69.2,81.08,625.0,Patriots,Patriots,13,Good,2,ED,Edge,2011
Julius Peppers,78.41,77.76,74.68,887.0,Bears,Bears,14,Good,3,ED,Edge,2011
Chris Clemons,78.35,67.05,81.72,929.0,Seahawks,Seahawks,15,Good,4,ED,Edge,2011
Justin Tuck,76.13,67.56,77.68,797.0,Giants,Giants,16,Good,5,ED,Edge,2011
Justin Houston,75.88,65.11,78.89,754.0,Chiefs,Chiefs,17,Good,6,ED,Edge,2011
Ryan Kerrigan,75.07,62.8,79.09,1026.0,Commanders,Commanders,18,Good,7,ED,Edge,2011
Lawrence Jackson,73.94,70.35,76.72,363.0,Lions,Lions,19,Starter,1,ED,Edge,2011
Ray Edwards,73.75,69.03,73.51,718.0,Falcons,Falcons,20,Starter,2,ED,Edge,2011
Jabaal Sheard,73.62,66.34,74.31,949.0,Browns,Browns,21,Starter,3,ED,Edge,2011
Juqua Parker,72.72,66.24,76.26,254.0,Eagles,Eagles,22,Starter,4,ED,Edge,2011
Phillip Hunt,72.71,65.25,80.82,177.0,Eagles,Eagles,23,Starter,5,ED,Edge,2011
Adrian Clayborn,72.19,63.12,74.07,849.0,Buccaneers,Buccaneers,24,Starter,6,ED,Edge,2011
Brooks Reed,71.97,66.02,71.77,902.0,Texans,Texans,25,Starter,7,ED,Edge,2011
Anthony Spencer,71.39,68.3,69.28,931.0,Cowboys,Cowboys,26,Starter,8,ED,Edge,2011
Darryl Tapp,70.9,68.81,71.13,304.0,Eagles,Eagles,27,Starter,9,ED,Edge,2011
Everson Griffen,70.61,65.03,72.9,271.0,Vikings,Vikings,28,Starter,10,ED,Edge,2011
Mathias Kiwanuka,70.58,60.85,77.98,948.0,Giants,Giants,29,Starter,11,ED,Edge,2011
Shaun Phillips,69.13,58.19,74.85,626.0,Chargers,Chargers,30,Starter,12,ED,Edge,2011
Parys Haralson,68.85,58.86,71.72,570.0,49ers,49ers,31,Starter,13,ED,Edge,2011
Jeremy Mincey,68.82,64.88,67.67,950.0,Jaguars,Jaguars,32,Starter,14,ED,Edge,2011
Robert Quinn,67.51,60.96,68.75,561.0,Rams,Rams,33,Starter,15,ED,Edge,2011
Jarvis Moss,67.26,59.71,71.0,298.0,Raiders,Raiders,34,Starter,16,ED,Edge,2011
Matt Shaughnessy,66.85,64.38,72.79,143.0,Raiders,Raiders,35,Starter,17,ED,Edge,2011
James Hall,66.63,52.99,72.2,718.0,Rams,Rams,36,Starter,18,ED,Edge,2011
Matt Roth,66.0,60.24,70.22,401.0,Jaguars,Jaguars,37,Starter,19,ED,Edge,2011
O'Brien Schofield,65.94,57.24,70.31,433.0,Cardinals,Cardinals,38,Starter,20,ED,Edge,2011
Brian Robison,65.94,60.12,65.66,900.0,Vikings,Vikings,39,Starter,21,ED,Edge,2011
Antwan Applewhite,65.64,59.83,68.35,335.0,Panthers,Panthers,40,Starter,22,ED,Edge,2011
Greg Hardy,65.09,63.37,62.46,890.0,Panthers,Panthers,41,Starter,23,ED,Edge,2011
Michael Bennett,64.71,68.96,60.17,610.0,Buccaneers,Buccaneers,42,Starter,24,ED,Edge,2011
Jonathan Fanene,64.37,58.88,69.33,472.0,Bengals,Bengals,43,Starter,25,ED,Edge,2011
Turk McBride,63.0,60.55,66.06,205.0,Saints,Saints,44,Starter,26,ED,Edge,2011
Robert Ayers,62.25,62.91,59.6,732.0,Broncos,Broncos,45,Starter,27,ED,Edge,2011
Kroy Biermann,62.23,59.32,60.0,556.0,Falcons,Falcons,46,Starter,28,ED,Edge,2011
Jamaal Anderson,61.83,61.15,58.76,412.0,Colts,Colts,47,Rotation/backup,1,ED,Edge,2011
Israel Idonije,61.74,55.0,62.06,915.0,Bears,Bears,48,Rotation/backup,2,ED,Edge,2011
Frostee Rucker,61.58,58.33,62.31,475.0,Bengals,Bengals,49,Rotation/backup,3,ED,Edge,2011
Michael Johnson,60.81,58.89,57.93,708.0,Bengals,Bengals,50,Rotation/backup,4,ED,Edge,2011
Chris Kelsay,60.64,52.3,64.64,674.0,Bills,Bills,51,Rotation/backup,5,ED,Edge,2011
Kyle Vanden Bosch,60.26,51.45,63.92,799.0,Lions,Lions,52,Rotation/backup,6,ED,Edge,2011
Cameron Jordan,60.09,62.2,54.51,648.0,Saints,Saints,53,Rotation/backup,7,ED,Edge,2011
Jason Hunter,59.66,56.52,57.59,406.0,Broncos,Broncos,54,Rotation/backup,8,ED,Edge,2011
Dave Ball,59.05,52.79,62.3,647.0,Titans,Titans,55,Rotation/backup,9,ED,Edge,2011
William Hayes,57.91,58.89,57.78,330.0,Titans,Titans,56,Rotation/backup,10,ED,Edge,2011
Robert Geathers,56.8,55.84,53.92,534.0,Bengals,Bengals,57,Rotation/backup,11,ED,Edge,2011
C.J. Ah You,56.54,54.38,58.37,246.0,Rams,Rams,58,Rotation/backup,12,ED,Edge,2011
Danny Batten,55.77,58.3,55.12,224.0,Bills,Bills,59,Rotation/backup,13,ED,Edge,2011
Jerry Hughes,55.55,58.82,55.19,150.0,Colts,Colts,60,Rotation/backup,14,ED,Edge,2011
Dave Tollefson,55.52,51.3,56.11,551.0,Giants,Giants,61,Rotation/backup,15,ED,Edge,2011
Austen Lane,55.06,59.06,56.69,126.0,Jaguars,Jaguars,62,Rotation/backup,16,ED,Edge,2011
Jason Jones,54.3,51.09,53.57,675.0,Titans,Titans,63,Rotation/backup,17,ED,Edge,2011
Trevor Scott,54.11,55.61,51.95,243.0,Raiders,Raiders,64,Rotation/backup,18,ED,Edge,2011
Eugene Sims,52.63,56.4,50.63,276.0,Rams,Rams,65,Rotation/backup,19,ED,Edge,2011
Emmanuel Stephens,51.93,58.6,49.57,148.0,Browns,Browns,66,Rotation/backup,20,ED,Edge,2011
Mario Addison,46.58,58.08,45.61,131.0,Colts,Colts,67,Rotation/backup,21,ED,Edge,2011
Evan Mathis,94.33,92.8,91.18,996.0,Eagles,Eagles,1,Elite,1,G,Guard,2011
Marshal Yanda,90.42,84.7,90.06,1172.0,Ravens,Ravens,2,Elite,2,G,Guard,2011
Mike Brisiel,89.46,81.68,90.48,982.0,Texans,Texans,3,Elite,3,G,Guard,2011
Carl Nicks,88.81,83.0,88.52,1320.0,Saints,Saints,4,Elite,4,G,Guard,2011
Josh Sitton,88.59,81.39,89.22,924.0,Packers,Packers,5,Elite,5,G,Guard,2011
Brian Waters,87.75,82.0,87.41,1310.0,Patriots,Patriots,6,Elite,6,G,Guard,2011
Steve Hutchinson,87.22,80.56,87.49,889.0,Vikings,Vikings,7,Elite,7,G,Guard,2011
Joe Berger,87.04,76.27,90.05,493.0,Vikings,Vikings,8,Elite,8,G,Guard,2011
Andy Levitre,86.88,81.4,86.36,1043.0,Bills,Bills,9,Elite,9,G,Guard,2011
Mike Iupati,86.31,79.6,86.61,1147.0,49ers,49ers,10,Elite,10,G,Guard,2011
Kris Dielman,86.02,77.17,87.76,419.0,Chargers,Chargers,11,Elite,11,G,Guard,2011
Travelle Wharton,85.58,77.6,86.74,1000.0,Panthers,Panthers,12,Elite,12,G,Guard,2011
Logan Mankins,85.23,75.9,87.29,1162.0,Patriots,Patriots,13,Elite,13,G,Guard,2011
Jahri Evans,84.36,76.5,85.44,1283.0,Saints,Saints,14,Elite,14,G,Guard,2011
Brandon Moore,83.92,75.7,85.23,1078.0,Jets,Jets,15,Elite,15,G,Guard,2011
Jake Scott,83.28,76.3,83.77,1022.0,Titans,Titans,16,Elite,16,G,Guard,2011
T.J. Lang,83.16,73.6,85.37,1109.0,Packers,Packers,17,Elite,17,G,Guard,2011
Richie Incognito,83.02,73.95,84.9,928.0,Dolphins,Dolphins,18,Elite,18,G,Guard,2011
Harvey Dahl,82.85,74.0,84.59,1055.0,Rams,Rams,19,Elite,19,G,Guard,2011
Jon Asamoah,81.86,74.0,82.94,1051.0,Chiefs,Chiefs,20,Elite,20,G,Guard,2011
Uche Nwaneri,81.83,73.9,82.95,1041.0,Jaguars,Jaguars,21,Elite,21,G,Guard,2011
Ben Grubbs,81.82,73.99,82.87,794.0,Ravens,Ravens,22,Elite,22,G,Guard,2011
Daryn Colledge,81.5,71.8,83.8,990.0,Cardinals,Cardinals,23,Elite,23,G,Guard,2011
Ramon Foster,81.13,73.44,82.09,976.0,Steelers,Steelers,24,Elite,24,G,Guard,2011
Rob Sims,80.79,73.0,81.81,1157.0,Lions,Lions,25,Elite,25,G,Guard,2011
Bobbie Williams,80.64,70.23,83.41,560.0,Bengals,Bengals,26,Elite,26,G,Guard,2011
Antoine Caldwell,80.39,67.01,85.15,221.0,Texans,Texans,27,Elite,27,G,Guard,2011
Stefen Wisniewski,80.35,71.9,81.81,1073.0,Raiders,Raiders,28,Elite,28,G,Guard,2011
Stephen Peterman,79.88,71.3,81.44,1157.0,Lions,Lions,29,Good,1,G,Guard,2011
Chad Rinehart,79.64,73.31,79.69,853.0,Bills,Bills,30,Good,2,G,Guard,2011
Geoff Hangartner,79.2,70.3,80.96,1046.0,Panthers,Panthers,31,Good,3,G,Guard,2011
Justin Blalock,79.12,71.5,80.03,1191.0,Falcons,Falcons,32,Good,4,G,Guard,2011
Kyle Kosier,78.94,70.5,80.4,1018.0,Cowboys,Cowboys,33,Good,5,G,Guard,2011
Shawn Lauvao,78.73,67.7,81.92,1013.0,Browns,Browns,34,Good,6,G,Guard,2011
Wade Smith,78.66,70.2,80.13,1203.0,Texans,Texans,35,Good,7,G,Guard,2011
Matt Slauson,78.45,68.9,80.65,1088.0,Jets,Jets,36,Good,8,G,Guard,2011
Nate Livings,77.43,67.7,79.75,1135.0,Bengals,Bengals,37,Good,9,G,Guard,2011
Louis Vasquez,76.34,67.43,78.11,894.0,Chargers,Chargers,38,Good,10,G,Guard,2011
Chris Kemoeatu,76.03,64.39,79.62,758.0,Steelers,Steelers,39,Good,11,G,Guard,2011
Kraig Urbik,75.4,71.17,74.06,750.0,Bills,Bills,40,Good,12,G,Guard,2011
Cooper Carlisle,75.32,65.9,77.44,1072.0,Raiders,Raiders,41,Good,13,G,Guard,2011
Maurice Hurt,75.24,63.88,78.65,548.0,Commanders,Commanders,42,Good,14,G,Guard,2011
Davin Joseph,75.15,66.5,76.75,1022.0,Buccaneers,Buccaneers,43,Good,15,G,Guard,2011
Jacob Bell,75.15,63.46,78.78,713.0,Rams,Rams,44,Good,16,G,Guard,2011
Rex Hadnot,75.06,65.4,77.34,985.0,Cardinals,Cardinals,45,Good,17,G,Guard,2011
Chris Snee,74.97,64.6,77.72,1277.0,Giants,Giants,46,Good,18,G,Guard,2011
Adam Snyder,74.96,63.96,78.12,964.0,49ers,49ers,47,Good,19,G,Guard,2011
Joe Reitz,74.82,63.37,78.28,530.0,Colts,Colts,48,Good,20,G,Guard,2011
Zane Beadles,74.81,64.1,77.78,1195.0,Broncos,Broncos,49,Good,21,G,Guard,2011
Artis Hicks,74.07,58.81,80.07,191.0,Browns,Browns,50,Good,22,G,Guard,2011
Chris Kuper,73.77,63.6,76.38,997.0,Broncos,Broncos,51,Starter,1,G,Guard,2011
Mike McGlynn,73.64,60.77,78.05,408.0,Bengals,Bengals,52,Starter,2,G,Guard,2011
John Jerry,73.1,62.35,76.1,357.0,Dolphins,Dolphins,53,Starter,3,G,Guard,2011
Chris Spencer,72.94,64.97,74.09,901.0,Bears,Bears,54,Starter,4,G,Guard,2011
Chris Chester,72.58,63.3,74.6,1081.0,Commanders,Commanders,55,Starter,5,G,Guard,2011
Ted Larsen,72.27,57.44,77.99,229.0,Buccaneers,Buccaneers,56,Starter,6,G,Guard,2011
Kevin Boothe,72.1,61.0,75.33,980.0,Giants,Giants,57,Starter,7,G,Guard,2011
Jason Pinkston,72.02,61.1,75.13,1063.0,Browns,Browns,58,Starter,8,G,Guard,2011
Danny Watkins,71.53,63.22,72.9,787.0,Eagles,Eagles,59,Starter,9,G,Guard,2011
Chris Williams,70.56,59.19,73.98,538.0,Bears,Bears,60,Starter,10,G,Guard,2011
Chilo Rachal,69.57,56.94,73.82,240.0,49ers,49ers,61,Starter,11,G,Guard,2011
Colin Brown,69.51,62.56,69.97,134.0,Bills,Bills,62,Starter,12,G,Guard,2011
Donald Thomas,69.42,60.76,71.03,103.0,Patriots,Patriots,63,Starter,13,G,Guard,2011
Tyronne Green,69.29,58.8,72.11,556.0,Chargers,Chargers,64,Starter,14,G,Guard,2011
Steve Schilling,68.96,62.36,69.19,137.0,Chargers,Chargers,65,Starter,15,G,Guard,2011
Bill Nagy,68.0,60.05,69.14,274.0,Cowboys,Cowboys,66,Starter,16,G,Guard,2011
Mitch Petrus,67.87,58.24,70.12,224.0,Giants,Giants,67,Starter,17,G,Guard,2011
Russ Hochstein,67.84,57.71,70.42,199.0,Broncos,Broncos,68,Starter,18,G,Guard,2011
Bryan Mattison,67.75,56.66,70.97,269.0,Rams,Rams,69,Starter,19,G,Guard,2011
Will Rackley,67.37,53.55,72.41,940.0,Jaguars,Jaguars,70,Starter,20,G,Guard,2011
Garrett Reynolds,66.94,52.94,72.11,511.0,Falcons,Falcons,71,Starter,21,G,Guard,2011
John Moffitt,66.06,54.72,69.45,502.0,Seahawks,Seahawks,72,Starter,22,G,Guard,2011
Clint Boling,60.33,55.09,59.66,168.0,Bengals,Bengals,73,Rotation/backup,1,G,Guard,2011
Darren Sproles,82.51,79.6,80.29,433.0,Saints,Saints,1,Elite,1,HB,Running Back,2011
Fred Jackson,79.71,77.89,76.76,238.0,Bills,Bills,2,Good,1,HB,Running Back,2011
Pierre Thomas,78.01,81.83,71.29,231.0,Saints,Saints,3,Good,2,HB,Running Back,2011
Isaac Redman,77.97,75.27,75.61,131.0,Steelers,Steelers,4,Good,3,HB,Running Back,2011
Jonathan Stewart,77.37,77.17,73.34,254.0,Panthers,Panthers,5,Good,4,HB,Running Back,2011
Matt Forte,77.32,82.4,69.77,256.0,Bears,Bears,6,Good,5,HB,Running Back,2011
Adrian Peterson,77.22,78.85,71.96,165.0,Vikings,Vikings,7,Good,6,HB,Running Back,2011
Arian Foster,76.65,81.09,69.53,305.0,Texans,Texans,8,Good,7,HB,Running Back,2011
LeSean McCoy,75.47,73.8,72.42,388.0,Eagles,Eagles,9,Good,8,HB,Running Back,2011
Darren McFadden,75.28,69.78,74.78,104.0,Raiders,Raiders,10,Good,9,HB,Running Back,2011
Ben Tate,74.61,68.05,74.81,108.0,Texans,Texans,11,Good,10,HB,Running Back,2011
LeGarrette Blount,73.88,66.08,74.91,116.0,Buccaneers,Buccaneers,12,Starter,1,HB,Running Back,2011
DeMarco Murray,73.48,67.18,73.51,148.0,Cowboys,Cowboys,13,Starter,2,HB,Running Back,2011
C.J. Spiller,73.38,72.79,69.61,246.0,Bills,Bills,14,Starter,3,HB,Running Back,2011
Ahmad Bradshaw,73.29,72.48,69.67,242.0,Giants,Giants,15,Starter,4,HB,Running Back,2011
Ryan Mathews,73.27,70.09,71.22,229.0,Chargers,Chargers,16,Starter,5,HB,Running Back,2011
Maurice Jones-Drew,73.18,73.56,68.76,302.0,Jaguars,Jaguars,17,Starter,6,HB,Running Back,2011
Toby Gerhart,72.61,70.93,69.57,157.0,Vikings,Vikings,18,Starter,7,HB,Running Back,2011
Ray Rice,72.04,75.7,65.43,412.0,Ravens,Ravens,19,Starter,8,HB,Running Back,2011
Marshawn Lynch,71.5,71.44,67.37,185.0,Seahawks,Seahawks,20,Starter,9,HB,Running Back,2011
Felix Jones,71.23,67.24,69.72,134.0,Cowboys,Cowboys,21,Starter,10,HB,Running Back,2011
Rashard Mendenhall,71.18,77.02,63.12,162.0,Steelers,Steelers,22,Starter,11,HB,Running Back,2011
James Starks,70.86,72.61,65.52,209.0,Packers,Packers,23,Starter,12,HB,Running Back,2011
DeAngelo Williams,70.44,66.38,68.98,179.0,Panthers,Panthers,24,Starter,13,HB,Running Back,2011
Michael Turner,70.4,67.74,68.01,188.0,Falcons,Falcons,25,Starter,14,HB,Running Back,2011
Brandon Jacobs,70.01,67.55,67.49,117.0,Giants,Giants,26,Starter,15,HB,Running Back,2011
Willis McGahee,68.98,69.82,64.26,143.0,Broncos,Broncos,27,Starter,16,HB,Running Back,2011
Donald Brown,68.74,65.9,66.46,171.0,Colts,Colts,28,Starter,17,HB,Running Back,2011
Kendall Hunter,68.64,70.28,63.38,131.0,49ers,49ers,29,Starter,18,HB,Running Back,2011
Steven Jackson,68.34,68.5,64.07,292.0,Rams,Rams,30,Starter,19,HB,Running Back,2011
Reggie Bush,68.21,62.12,68.11,252.0,Dolphins,Dolphins,31,Starter,20,HB,Running Back,2011
Dexter McCluster,67.62,66.98,63.88,234.0,Chiefs,Chiefs,32,Starter,21,HB,Running Back,2011
Peyton Hillis,67.56,64.84,65.2,200.0,Browns,Browns,33,Starter,22,HB,Running Back,2011
Kahlil Bell,67.46,64.1,65.54,100.0,Bears,Bears,34,Starter,23,HB,Running Back,2011
Chris Johnson,67.25,63.93,65.3,328.0,Titans,Titans,35,Starter,24,HB,Running Back,2011
Kevin Smith,66.95,64.13,64.67,180.0,Lions,Lions,36,Starter,25,HB,Running Back,2011
Roy Helu,66.92,64.26,64.52,276.0,Commanders,Commanders,37,Starter,26,HB,Running Back,2011
Frank Gore,66.82,62.9,65.26,260.0,49ers,49ers,38,Starter,27,HB,Running Back,2011
Michael Bush,66.31,67.96,61.05,241.0,Raiders,Raiders,39,Starter,28,HB,Running Back,2011
BenJarvus Green-Ellis,66.23,68.68,60.43,146.0,Patriots,Patriots,40,Starter,29,HB,Running Back,2011
Justin Forsett,65.12,62.87,62.45,155.0,Seahawks,Seahawks,41,Starter,30,HB,Running Back,2011
Carnell Williams,65.05,62.89,62.32,127.0,Rams,Rams,42,Starter,31,HB,Running Back,2011
LaDainian Tomlinson,64.83,63.08,61.83,237.0,Jets,Jets,43,Starter,32,HB,Running Back,2011
Shonn Greene,64.8,62.64,62.08,183.0,Jets,Jets,44,Starter,33,HB,Running Back,2011
Ryan Grant,64.73,63.59,61.32,141.0,Packers,Packers,45,Starter,34,HB,Running Back,2011
Jacquizz Rodgers,64.69,61.27,62.81,190.0,Falcons,Falcons,46,Starter,35,HB,Running Back,2011
Jason Snelling,64.47,61.66,62.17,144.0,Falcons,Falcons,47,Starter,36,HB,Running Back,2011
Danny Woodhead,64.2,61.63,61.74,253.0,Patriots,Patriots,48,Starter,37,HB,Running Back,2011
Jahvid Best,64.17,66.01,58.78,162.0,Lions,Lions,49,Starter,38,HB,Running Back,2011
Joseph Addai,63.97,63.3,60.25,142.0,Colts,Colts,50,Starter,39,HB,Running Back,2011
Javon Ringer,63.56,63.24,59.6,137.0,Titans,Titans,51,Starter,40,HB,Running Back,2011
Cedric Benson,63.03,64.43,57.93,200.0,Bengals,Bengals,52,Starter,41,HB,Running Back,2011
Lance Ball,62.4,62.1,58.43,200.0,Broncos,Broncos,53,Starter,42,HB,Running Back,2011
Chris Wells,61.43,57.45,59.91,190.0,Cardinals,Cardinals,54,Rotation/backup,1,HB,Running Back,2011
Maurice Morris,61.28,57.97,59.32,187.0,Lions,Lions,55,Rotation/backup,2,HB,Running Back,2011
Chester Taylor,59.3,58.24,55.84,123.0,Cardinals,Cardinals,56,Rotation/backup,3,HB,Running Back,2011
Montario Hardesty,58.48,55.14,56.54,116.0,Browns,Browns,57,Rotation/backup,4,HB,Running Back,2011
Tashard Choice,56.47,52.98,54.63,116.0,Bills,Bills,58,Rotation/backup,5,HB,Running Back,2011
Patrick Willis,87.33,89.9,82.49,937.0,49ers,49ers,1,Elite,1,LB,Linebacker,2011
Paul Posluszny,85.96,90.1,79.81,971.0,Jaguars,Jaguars,2,Elite,2,LB,Linebacker,2011
NaVorro Bowman,81.69,84.8,77.4,1159.0,49ers,49ers,3,Elite,3,LB,Linebacker,2011
Stephen Tulloch,81.59,82.3,76.95,1165.0,Lions,Lions,4,Elite,4,LB,Linebacker,2011
Ray Lewis,80.8,82.8,76.6,916.0,Ravens,Ravens,5,Elite,5,LB,Linebacker,2011
D'Qwell Jackson,80.21,80.7,75.71,1073.0,Browns,Browns,6,Elite,6,LB,Linebacker,2011
Brian Urlacher,80.18,79.8,76.26,1067.0,Bears,Bears,7,Elite,7,LB,Linebacker,2011
Derrick Johnson,79.69,81.8,74.12,1021.0,Chiefs,Chiefs,8,Good,1,LB,Linebacker,2011
London Fletcher,79.01,80.4,73.91,1003.0,Commanders,Commanders,9,Good,2,LB,Linebacker,2011
Daryl Smith,78.8,79.3,74.3,897.0,Jaguars,Jaguars,10,Good,3,LB,Linebacker,2011
Brian Cushing,78.52,81.8,73.73,1064.0,Texans,Texans,11,Good,4,LB,Linebacker,2011
Karlos Dansby,77.56,78.7,73.41,905.0,Dolphins,Dolphins,12,Good,5,LB,Linebacker,2011
James Laurinaitis,77.28,75.4,74.36,1071.0,Rams,Rams,13,Good,6,LB,Linebacker,2011
Desmond Bishop,76.49,77.6,72.89,899.0,Packers,Packers,14,Good,7,LB,Linebacker,2011
Erin Henderson,76.08,78.22,75.43,573.0,Vikings,Vikings,15,Good,8,LB,Linebacker,2011
David Hawthorne,75.51,75.0,72.72,988.0,Seahawks,Seahawks,16,Good,9,LB,Linebacker,2011
Daryl Washington,75.35,75.7,71.6,986.0,Cardinals,Cardinals,17,Good,10,LB,Linebacker,2011
Mario Haggan,74.77,68.71,75.3,188.0,Broncos,Broncos,18,Good,11,LB,Linebacker,2011
Donald Butler,74.73,73.28,71.53,634.0,Chargers,Chargers,19,Good,12,LB,Linebacker,2011
Bart Scott,74.7,75.15,70.23,667.0,Jets,Jets,20,Good,13,LB,Linebacker,2011
Curtis Lofton,74.16,70.5,72.44,1053.0,Falcons,Falcons,21,Good,14,LB,Linebacker,2011
David Harris,74.06,72.2,71.14,961.0,Jets,Jets,22,Good,15,LB,Linebacker,2011
Pat Angerer,73.16,73.0,70.27,1027.0,Colts,Colts,23,Starter,1,LB,Linebacker,2011
Brandon Spikes,72.88,72.36,73.49,535.0,Patriots,Patriots,24,Starter,2,LB,Linebacker,2011
Jerod Mayo,71.88,70.2,68.83,1103.0,Patriots,Patriots,25,Starter,3,LB,Linebacker,2011
Nick Barnett,71.86,73.5,71.29,956.0,Bills,Bills,26,Starter,4,LB,Linebacker,2011
