player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Kenny Vaccaro,71.41,64.0,74.27,793.0,Saints,Saints,31,Starter,11,S,Safety,2013
Rafael Bush,71.13,68.0,75.62,592.0,Saints,Saints,32,Starter,12,S,Safety,2013
Yeremiah Bell,71.03,65.3,70.69,1070.0,Cardinals,Cardinals,33,Starter,13,S,Safety,2013
Reggie Nelson,70.86,63.8,71.72,1029.0,Bengals,Bengals,34,Starter,14,S,Safety,2013
Nate Allen,70.7,64.0,71.84,1174.0,Eagles,Eagles,35,Starter,15,S,Safety,2013
Darrell Stuckey,70.6,65.0,75.36,162.0,Chargers,Chargers,36,Starter,16,S,Safety,2013
Darian Stewart,70.18,72.3,69.8,568.0,Rams,Rams,37,Starter,17,S,Safety,2013
Duron Harmon,69.58,66.0,68.84,430.0,Patriots,Patriots,38,Starter,18,S,Safety,2013
Rahim Moore,69.48,64.9,72.11,659.0,Broncos,Broncos,39,Starter,19,S,Safety,2013
Kelcie McCray,69.45,70.7,72.79,102.0,Buccaneers,Buccaneers,40,Starter,20,S,Safety,2013
Chris Banjo,69.31,69.7,68.01,193.0,Packers,Packers,41,Starter,21,S,Safety,2013
Shiloh Keo,69.19,71.1,68.85,768.0,Texans,Texans,42,Starter,22,S,Safety,2013
Antoine Bethea,68.64,57.4,71.97,1185.0,Colts,Colts,43,Starter,23,S,Safety,2013
Barry Church,68.14,64.7,71.16,1018.0,Cowboys,Cowboys,44,Starter,24,S,Safety,2013
Malcolm Jenkins,68.03,65.4,66.55,938.0,Saints,Saints,45,Starter,25,S,Safety,2013
Quintin Mikell,67.7,60.5,68.85,706.0,Panthers,Panthers,46,Starter,26,S,Safety,2013
Da'Norris Searcy,67.6,62.3,69.36,728.0,Bills,Bills,47,Starter,27,S,Safety,2013
William Moore,67.32,62.7,67.48,1043.0,Falcons,Falcons,48,Starter,28,S,Safety,2013
LaRon Landry,67.25,66.4,66.35,927.0,Colts,Colts,49,Starter,29,S,Safety,2013
Jim Leonhard,67.19,67.7,63.84,612.0,Bills,Bills,50,Starter,30,S,Safety,2013
George Iloka,66.94,61.6,66.33,1088.0,Bengals,Bengals,51,Starter,31,S,Safety,2013
Louis Delmas,66.93,67.5,65.72,1019.0,Lions,Lions,52,Starter,32,S,Safety,2013
Eddie Pleasant,66.85,65.9,73.74,151.0,Texans,Texans,53,Starter,33,S,Safety,2013
Marcus Gilchrist,66.78,56.9,69.2,1126.0,Chargers,Chargers,54,Starter,34,S,Safety,2013
Roman Harper,66.4,61.0,68.44,482.0,Saints,Saints,55,Starter,35,S,Safety,2013
Danieal Manning,65.83,63.7,68.5,321.0,Texans,Texans,56,Starter,36,S,Safety,2013
Tashaun Gipson Sr.,65.36,59.4,67.51,1099.0,Browns,Browns,57,Starter,37,S,Safety,2013
D.J. Swearinger Sr.,64.96,59.2,64.64,797.0,Texans,Texans,58,Starter,38,S,Safety,2013
Mike Adams,64.63,52.6,68.48,861.0,Broncos,Broncos,59,Starter,39,S,Safety,2013
Jaiquawn Jarrett,64.06,63.0,62.69,276.0,Jets,Jets,60,Starter,40,S,Safety,2013
Ryan Mundy,63.54,55.5,67.96,654.0,Giants,Giants,61,Starter,41,S,Safety,2013
Robert Blanton,63.07,61.6,68.22,395.0,Vikings,Vikings,62,Starter,42,S,Safety,2013
Dawan Landry,62.99,53.8,64.95,1083.0,Jets,Jets,63,Starter,43,S,Safety,2013
Steve Gregory,62.86,54.1,65.37,971.0,Patriots,Patriots,64,Starter,44,S,Safety,2013
Reshad Jones,61.58,49.9,65.61,1146.0,Dolphins,Dolphins,65,Rotation/backup,1,S,Safety,2013
T.J. McDonald,60.09,59.4,62.64,650.0,Rams,Rams,66,Rotation/backup,2,S,Safety,2013
Quintin Demps,59.87,54.2,61.98,653.0,Chiefs,Chiefs,67,Rotation/backup,3,S,Safety,2013
Morgan Burnett,59.63,48.1,64.19,919.0,Packers,Packers,68,Rotation/backup,4,S,Safety,2013
Sean Richardson,59.04,60.9,65.35,173.0,Packers,Packers,69,Rotation/backup,5,S,Safety,2013
Will Allen,58.4,53.2,59.88,534.0,Steelers,Steelers,70,Rotation/backup,6,S,Safety,2013
James Ihedigbo,57.96,48.6,60.35,1072.0,Ravens,Ravens,71,Rotation/backup,7,S,Safety,2013
Andrew Sendejo,57.91,52.7,62.64,728.0,Vikings,Vikings,72,Rotation/backup,8,S,Safety,2013
Dashon Goldson,57.53,51.6,58.89,807.0,Buccaneers,Buccaneers,73,Rotation/backup,9,S,Safety,2013
Harrison Smith,56.65,49.8,62.25,529.0,Vikings,Vikings,74,Rotation/backup,10,S,Safety,2013
Jeff Heath,56.59,52.2,59.52,596.0,Cowboys,Cowboys,75,Rotation/backup,11,S,Safety,2013
Rodney McLeod,56.4,54.7,58.84,1061.0,Rams,Rams,76,Rotation/backup,12,S,Safety,2013
Chris Conte,56.38,50.3,57.84,1029.0,Bears,Bears,77,Rotation/backup,13,S,Safety,2013
Earl Wolff,56.36,48.5,62.64,525.0,Eagles,Eagles,78,Rotation/backup,14,S,Safety,2013
Duke Ihenacho,55.94,46.3,58.2,923.0,Broncos,Broncos,79,Rotation/backup,15,S,Safety,2013
Zeke Motta,55.84,60.2,62.18,153.0,Falcons,Falcons,80,Rotation/backup,16,S,Safety,2013
Tony Jefferson,55.4,54.3,62.84,198.0,Cardinals,Cardinals,81,Rotation/backup,17,S,Safety,2013
M.D. Jennings,54.96,46.2,59.77,835.0,Packers,Packers,82,Rotation/backup,18,S,Safety,2013
Craig Steltz,54.52,57.2,56.7,121.0,Bears,Bears,83,Rotation/backup,19,S,Safety,2013
Reed Doughty,54.52,47.6,56.22,409.0,Commanders,Commanders,84,Rotation/backup,20,S,Safety,2013
Delano Howell,54.39,56.7,60.94,206.0,Colts,Colts,85,Rotation/backup,21,S,Safety,2013
Kendrick Lewis,54.37,43.0,59.97,1109.0,Chiefs,Chiefs,86,Rotation/backup,22,S,Safety,2013
Patrick Chung,54.21,47.8,57.55,797.0,Eagles,Eagles,87,Rotation/backup,23,S,Safety,2013
Charles Godfrey,53.34,51.8,58.21,112.0,Panthers,Panthers,88,Rotation/backup,24,S,Safety,2013
Brandon Meriweather,53.1,51.1,57.56,738.0,Commanders,Commanders,89,Rotation/backup,25,S,Safety,2013
Matt Giordano,53.01,46.8,57.88,117.0,Rams,Rams,90,Rotation/backup,26,S,Safety,2013
Matt Elam,52.9,39.7,57.53,1011.0,Ravens,Ravens,91,Rotation/backup,27,S,Safety,2013
Omar Bolden,52.51,49.8,52.1,207.0,Broncos,Broncos,92,Rotation/backup,28,S,Safety,2013
J.J. Wilcox,51.12,39.1,59.14,515.0,Cowboys,Cowboys,93,Rotation/backup,29,S,Safety,2013
Mistral Raymond,51.0,47.3,57.21,203.0,Vikings,Vikings,94,Rotation/backup,30,S,Safety,2013
Michael Huff,50.13,40.7,57.25,163.0,Broncos,Broncos,95,Rotation/backup,31,S,Safety,2013
Josh Evans,49.96,39.5,53.8,675.0,Jaguars,Jaguars,96,Rotation/backup,32,S,Safety,2013
Thomas DeCoud,49.86,36.4,55.19,891.0,Falcons,Falcons,97,Rotation/backup,33,S,Safety,2013
Major Wright,48.74,30.0,58.42,935.0,Bears,Bears,98,Rotation/backup,34,S,Safety,2013
Johnathan Cyprien,48.43,28.8,58.38,1044.0,Jaguars,Jaguars,99,Rotation/backup,35,S,Safety,2013
Bacarri Rambo,46.88,44.0,51.93,333.0,Commanders,Commanders,100,Rotation/backup,36,S,Safety,2013
Winston Guy,46.49,44.9,52.1,353.0,Jaguars,Jaguars,101,Rotation/backup,37,S,Safety,2013
Andrew Whitworth,95.79,91.4,94.55,996.0,Bengals,Bengals,1,Elite,1,T,Tackle,2013
Trent Williams,95.41,91.8,93.65,1143.0,Commanders,Commanders,2,Elite,2,T,Tackle,2013
Jason Peters,94.02,90.7,92.06,1077.0,Eagles,Eagles,3,Elite,3,T,Tackle,2013
Jake Long,94.01,90.5,92.19,852.0,Rams,Rams,4,Elite,4,T,Tackle,2013
Tyron Smith,93.7,89.0,92.67,997.0,Cowboys,Cowboys,5,Elite,5,T,Tackle,2013
Joe Thomas,92.34,90.3,89.53,1109.0,Browns,Browns,6,Elite,6,T,Tackle,2013
King Dunlap,92.01,87.7,90.71,779.0,Chargers,Chargers,7,Elite,7,T,Tackle,2013
Jordan Gross,90.03,87.4,87.61,1058.0,Panthers,Panthers,8,Elite,8,T,Tackle,2013
Duane Brown,89.89,84.7,89.19,953.0,Texans,Texans,9,Elite,9,T,Tackle,2013
Michael Roos,89.51,84.8,88.48,1075.0,Titans,Titans,10,Elite,10,T,Tackle,2013
Joe Staley,89.47,84.7,88.48,1114.0,49ers,49ers,11,Elite,11,T,Tackle,2013
Nate Solder,89.15,84.9,87.81,1219.0,Patriots,Patriots,12,Elite,12,T,Tackle,2013
Phil Loadholt,88.87,82.0,89.28,954.0,Vikings,Vikings,13,Elite,13,T,Tackle,2013
Eugene Monroe,88.47,84.1,87.21,1031.0,Ravens,Ravens,14,Elite,14,T,Tackle,2013
Cordy Glenn,88.21,82.4,87.91,1161.0,Bills,Bills,15,Elite,15,T,Tackle,2013
Chris Clark,87.99,82.3,87.61,1274.0,Broncos,Broncos,16,Elite,16,T,Tackle,2013
Sebastian Vollmer,87.4,81.7,87.04,502.0,Patriots,Patriots,17,Elite,17,T,Tackle,2013
Andre Smith,86.84,80.0,87.24,1179.0,Bengals,Bengals,18,Elite,18,T,Tackle,2013
Doug Free,86.79,79.3,87.61,999.0,Cowboys,Cowboys,19,Elite,19,T,Tackle,2013
Demar Dotson,86.71,80.8,86.48,1037.0,Buccaneers,Buccaneers,20,Elite,20,T,Tackle,2013
Branden Albert,85.03,77.2,86.09,858.0,Chiefs,Chiefs,21,Elite,21,T,Tackle,2013
Michael Bowie,84.77,75.8,86.58,584.0,Seahawks,Seahawks,22,Elite,22,T,Tackle,2013
Zach Strief,84.72,79.0,84.36,1183.0,Saints,Saints,23,Elite,23,T,Tackle,2013
Donald Penn,84.53,78.7,84.25,1036.0,Buccaneers,Buccaneers,24,Elite,24,T,Tackle,2013
Tyler Polumbus,84.4,78.1,84.44,1145.0,Commanders,Commanders,25,Elite,25,T,Tackle,2013
Terron Armstead,84.26,76.3,85.4,286.0,Saints,Saints,26,Elite,26,T,Tackle,2013
Anthony Castonzo,83.82,77.1,84.13,1197.0,Colts,Colts,27,Elite,27,T,Tackle,2013
Lane Johnson,83.82,74.9,85.6,1162.0,Eagles,Eagles,28,Elite,28,T,Tackle,2013
Mitchell Schwartz,82.93,76.1,83.32,1110.0,Browns,Browns,29,Elite,29,T,Tackle,2013
J'Marcus Webb,82.85,75.6,83.51,106.0,Vikings,Vikings,30,Elite,30,T,Tackle,2013
Anthony Davis,82.29,73.6,83.91,1161.0,49ers,49ers,31,Elite,31,T,Tackle,2013
Jermon Bushrod,82.03,74.3,83.01,1059.0,Bears,Bears,32,Elite,32,T,Tackle,2013
Gosder Cherilus,81.81,74.1,82.79,1200.0,Colts,Colts,33,Elite,33,T,Tackle,2013
D'Brickashaw Ferguson,80.69,73.7,81.18,1052.0,Jets,Jets,34,Elite,34,T,Tackle,2013
Matt Kalil,80.65,72.9,81.65,1041.0,Vikings,Vikings,35,Elite,35,T,Tackle,2013
Anthony Collins,80.33,77.1,78.32,660.0,Bengals,Bengals,36,Elite,36,T,Tackle,2013
Riley Reiff,79.91,70.5,82.02,1107.0,Lions,Lions,37,Good,1,T,Tackle,2013
Austin Howard,79.57,70.8,81.25,1050.0,Jets,Jets,38,Good,2,T,Tackle,2013
Will Beatty,79.46,70.3,81.4,1004.0,Giants,Giants,39,Good,3,T,Tackle,2013
Joe Barksdale,79.34,71.3,80.54,823.0,Rams,Rams,40,Good,4,T,Tackle,2013
LaAdrian Waddle,79.14,75.7,77.26,540.0,Lions,Lions,41,Good,5,T,Tackle,2013
Jeremy Trueblood,79.05,69.3,81.38,628.0,Falcons,Falcons,42,Good,6,T,Tackle,2013
Marcus Cannon,78.9,69.0,81.34,703.0,Patriots,Patriots,43,Good,7,T,Tackle,2013
David Stewart,78.6,70.3,79.96,800.0,Titans,Titans,44,Good,8,T,Tackle,2013
Russell Okung,78.57,67.6,81.72,608.0,Seahawks,Seahawks,45,Good,9,T,Tackle,2013
Ryan Clady,78.54,68.8,80.86,141.0,Broncos,Broncos,46,Good,10,T,Tackle,2013
Breno Giacomini,78.5,68.6,80.93,717.0,Seahawks,Seahawks,47,Good,11,T,Tackle,2013
Michael Oher,78.36,70.1,79.7,1080.0,Ravens,Ravens,48,Good,12,T,Tackle,2013
Marcus Gilbert,78.23,68.3,80.68,950.0,Steelers,Steelers,49,Good,13,T,Tackle,2013
Charles Brown,78.14,67.5,81.06,950.0,Saints,Saints,50,Good,14,T,Tackle,2013
David Bakhtiari,78.12,69.0,80.04,1171.0,Packers,Packers,51,Good,15,T,Tackle,2013
Tyson Clabo,78.02,69.2,79.73,949.0,Dolphins,Dolphins,52,Good,16,T,Tackle,2013
Kelvin Beachum,77.49,68.7,79.18,828.0,Steelers,Steelers,53,Good,17,T,Tackle,2013
Erik Pears,76.91,66.8,79.48,1161.0,Bills,Bills,54,Good,18,T,Tackle,2013
Donald Stephenson,76.64,65.7,79.77,614.0,Chiefs,Chiefs,55,Good,19,T,Tackle,2013
Eric Winston,76.39,64.6,80.08,1063.0,Cardinals,Cardinals,56,Good,20,T,Tackle,2013
Corey Hilliard,75.87,65.5,78.61,455.0,Lions,Lions,57,Good,21,T,Tackle,2013
Jared Veldheer,75.79,64.9,78.88,322.0,Raiders,Raiders,58,Good,22,T,Tackle,2013
Matt McCants,75.75,73.0,73.42,256.0,Raiders,Raiders,59,Good,23,T,Tackle,2013
Ryan Harris,75.66,65.1,78.53,479.0,Texans,Texans,60,Good,24,T,Tackle,2013
Jonathan Martin,75.64,65.8,78.03,454.0,Dolphins,Dolphins,61,Good,25,T,Tackle,2013
Austin Pasztor,75.54,65.1,78.33,791.0,Jaguars,Jaguars,62,Good,26,T,Tackle,2013
Byron Bell,75.06,65.1,77.54,1069.0,Panthers,Panthers,63,Good,27,T,Tackle,2013
Bryce Harris,75.04,64.3,78.04,241.0,Saints,Saints,64,Good,28,T,Tackle,2013
Tony Pashos,74.9,64.6,77.6,712.0,Raiders,Raiders,65,Good,29,T,Tackle,2013
Jason Fox,74.79,63.4,78.21,203.0,Lions,Lions,66,Good,30,T,Tackle,2013
Mike Adams,74.53,64.0,77.38,480.0,Steelers,Steelers,67,Good,31,T,Tackle,2013
Jeff Linkenbach,74.36,62.7,77.96,398.0,Colts,Colts,68,Good,32,T,Tackle,2013
Khalif Barnes,74.02,63.1,77.13,1033.0,Raiders,Raiders,69,Good,33,T,Tackle,2013
Don Barclay,73.94,62.0,77.73,1027.0,Packers,Packers,70,Starter,1,T,Tackle,2013
Derek Newton,73.4,59.7,78.36,830.0,Texans,Texans,71,Starter,2,T,Tackle,2013
Bryant McKinnie,73.4,63.9,75.57,1021.0,Dolphins,Dolphins,72,Starter,3,T,Tackle,2013
Xavier Nixon,73.04,61.6,76.5,153.0,Colts,Colts,73,Starter,4,T,Tackle,2013
Lamar Holmes,72.93,60.5,77.05,1052.0,Falcons,Falcons,74,Starter,5,T,Tackle,2013
Levi Brown,72.1,57.4,77.74,262.0,Steelers,Steelers,75,Starter,6,T,Tackle,2013
Eric Fisher,71.83,57.8,77.02,789.0,Chiefs,Chiefs,76,Starter,7,T,Tackle,2013
Menelik Watson,71.37,57.6,76.39,173.0,Raiders,Raiders,77,Starter,8,T,Tackle,2013
Will Svitek,71.26,58.6,75.54,239.0,Patriots,Patriots,78,Starter,9,T,Tackle,2013
Marshall Newhouse,70.7,55.8,76.46,256.0,Packers,Packers,79,Starter,10,T,Tackle,2013
Ryan Schraeder,70.51,63.1,71.29,306.0,Falcons,Falcons,80,Starter,11,T,Tackle,2013
Jordan Mills,69.94,55.8,75.2,1012.0,Bears,Bears,81,Starter,12,T,Tackle,2013
Byron Stingily,69.49,57.6,73.25,140.0,Titans,Titans,82,Starter,13,T,Tackle,2013
Cameron Bradfield,67.85,54.7,72.45,794.0,Jaguars,Jaguars,83,Starter,14,T,Tackle,2013
Sam Baker,65.79,50.0,72.15,189.0,Falcons,Falcons,84,Starter,15,T,Tackle,2013
Bradley Sowell,64.68,50.1,70.24,825.0,Cardinals,Cardinals,85,Starter,16,T,Tackle,2013
Rob Gronkowski,87.08,91.0,80.3,256.0,Patriots,Patriots,1,Elite,1,TE,Tight End,2013
Ladarius Green,85.76,84.9,82.17,190.0,Chargers,Chargers,2,Elite,2,TE,Tight End,2013
Jordan Reed,84.48,89.0,77.3,226.0,Commanders,Commanders,3,Elite,3,TE,Tight End,2013
Zach Ertz,81.64,80.2,78.43,291.0,Eagles,Eagles,4,Elite,4,TE,Tight End,2013
Jimmy Graham,81.55,81.3,77.55,667.0,Saints,Saints,5,Elite,5,TE,Tight End,2013
Benjamin Watson,80.64,87.7,71.76,263.0,Saints,Saints,6,Elite,6,TE,Tight End,2013
Julius Thomas,79.68,79.6,75.56,695.0,Broncos,Broncos,7,Good,1,TE,Tight End,2013
Jason Witten,79.22,78.2,75.74,647.0,Cowboys,Cowboys,8,Good,2,TE,Tight End,2013
Brent Celek,78.92,78.8,74.84,426.0,Eagles,Eagles,9,Good,3,TE,Tight End,2013
Vernon Davis,78.22,72.5,77.87,534.0,49ers,49ers,10,Good,4,TE,Tight End,2013
Greg Olsen,78.05,79.0,73.25,550.0,Panthers,Panthers,11,Good,5,TE,Tight End,2013
Gary Barnidge,77.14,74.5,74.74,197.0,Browns,Browns,12,Good,6,TE,Tight End,2013
Lance Kendricks,76.73,77.6,71.98,225.0,Rams,Rams,13,Good,7,TE,Tight End,2013
Jacob Tamme,76.52,72.7,74.9,175.0,Broncos,Broncos,14,Good,8,TE,Tight End,2013
Charles Clay,76.31,76.3,72.15,516.0,Dolphins,Dolphins,15,Good,9,TE,Tight End,2013
Kellen Winslow,75.48,76.2,70.84,226.0,Jets,Jets,16,Good,10,TE,Tight End,2013
Kyle Rudolph,75.21,70.3,74.32,231.0,Vikings,Vikings,17,Good,11,TE,Tight End,2013
Joseph Fauria,75.03,81.0,66.89,196.0,Lions,Lions,18,Good,12,TE,Tight End,2013
Coby Fleener,75.01,68.0,75.52,639.0,Colts,Colts,19,Good,13,TE,Tight End,2013
Jared Cook,75.0,65.2,77.36,421.0,Rams,Rams,20,Good,14,TE,Tight End,2013
Tony Gonzalez,74.99,75.5,70.48,707.0,Falcons,Falcons,21,Good,15,TE,Tight End,2013
Zach Miller,74.74,73.6,71.33,468.0,Seahawks,Seahawks,22,Good,16,TE,Tight End,2013
John Carlson,74.72,78.5,68.03,224.0,Vikings,Vikings,23,Good,17,TE,Tight End,2013
Antonio Gates,74.4,68.7,74.03,664.0,Chargers,Chargers,24,Good,18,TE,Tight End,2013
Marcedes Lewis,74.36,66.6,75.36,360.0,Jaguars,Jaguars,25,Good,19,TE,Tight End,2013
Owen Daniels,73.66,70.5,71.6,224.0,Texans,Texans,26,Starter,1,TE,Tight End,2013
Heath Miller,73.64,68.7,72.76,561.0,Steelers,Steelers,27,Starter,2,TE,Tight End,2013
Luke Willson,73.27,67.9,72.69,230.0,Seahawks,Seahawks,28,Starter,3,TE,Tight End,2013
Tyler Eifert,73.13,66.5,73.38,344.0,Bengals,Bengals,29,Starter,4,TE,Tight End,2013
Dennis Pitta,73.07,62.3,76.09,132.0,Ravens,Ravens,30,Starter,5,TE,Tight End,2013
Gavin Escobar,72.93,63.7,74.92,132.0,Cowboys,Cowboys,31,Starter,6,TE,Tight End,2013
Jeff Cumberland,72.52,70.2,69.9,328.0,Jets,Jets,32,Starter,7,TE,Tight End,2013
Martellus Bennett,72.27,75.1,66.21,596.0,Bears,Bears,33,Starter,8,TE,Tight End,2013
Jermichael Finley,72.26,73.1,67.54,166.0,Packers,Packers,34,Starter,9,TE,Tight End,2013
Jordan Cameron,72.22,70.6,69.13,668.0,Browns,Browns,35,Starter,10,TE,Tight End,2013
Mychal Rivera,72.22,68.8,70.33,370.0,Raiders,Raiders,36,Starter,11,TE,Tight End,2013
Craig Stevens,72.07,65.8,72.08,133.0,Titans,Titans,37,Starter,12,TE,Tight End,2013
Tim Wright,71.5,66.7,70.53,435.0,Buccaneers,Buccaneers,38,Starter,13,TE,Tight End,2013
Lee Smith,70.82,69.0,67.87,142.0,Bills,Bills,39,Starter,14,TE,Tight End,2013
Brandon Myers,70.64,67.1,68.83,552.0,Giants,Giants,40,Starter,15,TE,Tight End,2013
Clay Harbor,70.53,63.2,71.25,224.0,Jaguars,Jaguars,41,Starter,16,TE,Tight End,2013
Ed Dickson,70.23,63.1,70.81,295.0,Ravens,Ravens,42,Starter,17,TE,Tight End,2013
Ryan Griffin,70.17,67.0,68.11,233.0,Texans,Texans,43,Starter,18,TE,Tight End,2013
Brandon Pettigrew,70.07,64.0,69.95,528.0,Lions,Lions,44,Starter,19,TE,Tight End,2013
Jeron Mastrud,69.79,59.9,72.21,228.0,Raiders,Raiders,45,Starter,20,TE,Tight End,2013
Anthony Fasano,69.73,62.8,70.18,372.0,Chiefs,Chiefs,46,Starter,21,TE,Tight End,2013
Andrew Quarless,69.54,66.2,67.6,369.0,Packers,Packers,47,Starter,22,TE,Tight End,2013
Jim Dray,69.35,66.2,67.28,290.0,Cardinals,Cardinals,48,Starter,23,TE,Tight End,2013
Fred Davis,69.11,51.0,77.02,123.0,Commanders,Commanders,49,Starter,24,TE,Tight End,2013
Garrett Graham,69.09,64.1,68.25,487.0,Texans,Texans,50,Starter,25,TE,Tight End,2013
Scott Chandler,68.9,64.8,67.46,545.0,Bills,Bills,51,Starter,26,TE,Tight End,2013
Delanie Walker,68.86,68.0,65.26,508.0,Titans,Titans,52,Starter,27,TE,Tight End,2013
Jermaine Gresham,68.68,61.7,69.16,547.0,Bengals,Bengals,53,Starter,28,TE,Tight End,2013
Dante Rosario,68.58,59.1,70.73,107.0,Bears,Bears,54,Starter,29,TE,Tight End,2013
Virgil Green,68.51,64.1,67.28,116.0,Broncos,Broncos,55,Starter,30,TE,Tight End,2013
Dallas Clark,68.44,61.1,69.17,274.0,Ravens,Ravens,56,Starter,31,TE,Tight End,2013
Matthew Mulligan,68.42,66.7,65.4,117.0,Patriots,Patriots,57,Starter,32,TE,Tight End,2013
Josh Hill,68.15,58.5,70.42,105.0,Saints,Saints,58,Starter,33,TE,Tight End,2013
Michael Hoomanawanui,67.65,58.5,69.58,402.0,Patriots,Patriots,59,Starter,34,TE,Tight End,2013
Logan Paulsen,66.21,58.3,67.31,387.0,Commanders,Commanders,60,Starter,35,TE,Tight End,2013
Levine Toilolo,66.13,62.8,64.18,110.0,Falcons,Falcons,61,Starter,36,TE,Tight End,2013
James Hanna,65.48,53.9,69.04,128.0,Cowboys,Cowboys,62,Starter,37,TE,Tight End,2013
Vance McDonald,65.06,55.4,67.34,249.0,49ers,49ers,63,Starter,38,TE,Tight End,2013
Rob Housler,63.89,58.0,63.65,318.0,Cardinals,Cardinals,64,Starter,39,TE,Tight End,2013
David Paulson,63.74,46.2,71.26,118.0,Steelers,Steelers,65,Starter,40,TE,Tight End,2013
Dion Sims,59.49,54.9,58.39,127.0,Dolphins,Dolphins,66,Rotation/backup,1,TE,Tight End,2013
Allen Reisner,56.86,46.3,59.73,141.0,Jaguars,Jaguars,67,Rotation/backup,2,TE,Tight End,2013
Calvin Johnson,88.51,89.9,83.42,565.0,Lions,Lions,1,Elite,1,WR,Wide Receiver,2013
Anquan Boldin,86.44,90.5,79.57,582.0,49ers,49ers,2,Elite,2,WR,Wide Receiver,2013
Antonio Brown,86.24,89.1,80.17,627.0,Steelers,Steelers,3,Elite,3,WR,Wide Receiver,2013
Alshon Jeffery,86.19,86.9,81.55,636.0,Bears,Bears,4,Elite,4,WR,Wide Receiver,2013
Andre Johnson,86.0,89.4,79.57,635.0,Texans,Texans,5,Elite,5,WR,Wide Receiver,2013
Josh Gordon,85.97,82.7,83.98,632.0,Browns,Browns,6,Elite,6,WR,Wide Receiver,2013
Keenan Allen,85.82,86.8,81.0,600.0,Chargers,Chargers,7,Elite,7,WR,Wide Receiver,2013
DeSean Jackson,85.0,84.4,81.23,592.0,Eagles,Eagles,8,Elite,8,WR,Wide Receiver,2013
Jordy Nelson,84.77,86.0,79.79,715.0,Packers,Packers,9,Elite,9,WR,Wide Receiver,2013
Demaryius Thomas,84.6,84.2,80.7,820.0,Broncos,Broncos,10,Elite,10,WR,Wide Receiver,2013
Brandon Marshall,84.34,91.6,75.33,638.0,Bears,Bears,11,Elite,11,WR,Wide Receiver,2013
Jerrel Jernigan,83.31,86.5,77.01,151.0,Giants,Giants,12,Elite,12,WR,Wide Receiver,2013
Marvin Jones Jr.,83.12,87.2,76.24,444.0,Bengals,Bengals,13,Elite,13,WR,Wide Receiver,2013
Julio Jones,82.96,80.8,80.24,222.0,Falcons,Falcons,14,Elite,14,WR,Wide Receiver,2013
Doug Baldwin,82.72,82.7,78.56,524.0,Seahawks,Seahawks,15,Elite,15,WR,Wide Receiver,2013
Vincent Jackson,82.54,79.1,80.67,591.0,Buccaneers,Buccaneers,16,Elite,16,WR,Wide Receiver,2013
T.Y. Hilton,82.47,82.0,78.62,659.0,Colts,Colts,17,Elite,17,WR,Wide Receiver,2013
Marques Colston,82.43,85.3,76.35,634.0,Saints,Saints,18,Elite,18,WR,Wide Receiver,2013
A.J. Green,82.17,81.4,78.51,703.0,Bengals,Bengals,19,Elite,19,WR,Wide Receiver,2013
Dez Bryant,81.89,82.2,77.52,647.0,Cowboys,Cowboys,20,Elite,20,WR,Wide Receiver,2013
Golden Tate,81.57,79.9,78.52,551.0,Seahawks,Seahawks,21,Elite,21,WR,Wide Receiver,2013
Pierre Garcon,81.49,82.2,76.85,632.0,Commanders,Commanders,22,Elite,22,WR,Wide Receiver,2013
Michael Floyd,81.22,82.1,76.47,602.0,Cardinals,Cardinals,23,Elite,23,WR,Wide Receiver,2013
Steve Smith,80.49,82.3,75.11,501.0,Panthers,Panthers,24,Elite,24,WR,Wide Receiver,2013
Larry Fitzgerald,80.12,80.3,75.83,632.0,Cardinals,Cardinals,25,Elite,25,WR,Wide Receiver,2013
Victor Cruz,80.07,76.9,78.02,525.0,Giants,Giants,26,Elite,26,WR,Wide Receiver,2013
Reggie Wayne,80.07,81.0,75.28,274.0,Colts,Colts,27,Elite,27,WR,Wide Receiver,2013
Andre Holmes,79.96,74.5,79.43,261.0,Raiders,Raiders,28,Good,1,WR,Wide Receiver,2013
Nate Washington,79.61,77.9,76.58,584.0,Titans,Titans,29,Good,2,WR,Wide Receiver,2013
Ted Ginn Jr.,79.3,75.1,77.94,388.0,Panthers,Panthers,30,Good,3,WR,Wide Receiver,2013
Randall Cobb,79.17,78.3,75.58,235.0,Packers,Packers,31,Good,4,WR,Wide Receiver,2013
Kendall Wright,79.12,81.5,73.36,562.0,Titans,Titans,32,Good,5,WR,Wide Receiver,2013
Brian Hartline,78.94,77.9,75.47,636.0,Dolphins,Dolphins,33,Good,6,WR,Wide Receiver,2013
Michael Crabtree,78.69,72.7,78.51,242.0,49ers,49ers,34,Good,7,WR,Wide Receiver,2013
Torrey Smith,78.24,70.5,79.24,707.0,Ravens,Ravens,35,Good,8,WR,Wide Receiver,2013
Rod Streater,78.2,74.4,76.57,517.0,Raiders,Raiders,36,Good,9,WR,Wide Receiver,2013
Eric Decker,78.03,77.2,74.41,810.0,Broncos,Broncos,37,Good,10,WR,Wide Receiver,2013
Denarius Moore,77.96,73.7,76.63,388.0,Raiders,Raiders,38,Good,11,WR,Wide Receiver,2013
Robert Meachem,77.87,73.8,76.42,204.0,Saints,Saints,39,Good,12,WR,Wide Receiver,2013
