player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Zacch Pickens,67.56,53.68,72.64,264.0,Bears,Bears,67,Starter,34,DI,Defensive Interior,2023
Adam Gotsis,67.14,52.79,73.33,427.0,Jaguars,Jaguars,68,Starter,35,DI,Defensive Interior,2023
Kevin Givens,67.05,51.17,75.44,454.0,49ers,49ers,69,Starter,36,DI,Defensive Interior,2023
Bobby Brown III,66.99,64.34,70.38,335.0,Rams,Rams,70,Starter,37,DI,Defensive Interior,2023
Maurice Hurst,66.99,59.16,75.46,302.0,Browns,Browns,71,Starter,38,DI,Defensive Interior,2023
Shy Tuttle,66.87,54.58,70.9,547.0,Panthers,Panthers,72,Starter,39,DI,Defensive Interior,2023
Teair Tart,66.84,55.97,73.36,378.0,Texans,Texans,73,Starter,40,DI,Defensive Interior,2023
Bilal Nichols,66.79,51.96,72.51,616.0,Raiders,Raiders,74,Starter,41,DI,Defensive Interior,2023
Maliek Collins,66.47,56.3,70.06,780.0,Texans,Texans,75,Starter,42,DI,Defensive Interior,2023
Solomon Thomas,66.19,48.83,73.6,483.0,Jets,Jets,76,Starter,43,DI,Defensive Interior,2023
Colby Wooden,66.06,55.36,69.02,298.0,Packers,Packers,77,Starter,44,DI,Defensive Interior,2023
Da'Shawn Hand,66.03,66.0,69.64,219.0,Dolphins,Dolphins,78,Starter,45,DI,Defensive Interior,2023
Kentavius Street,66.02,52.06,73.13,267.0,Falcons,Falcons,79,Starter,46,DI,Defensive Interior,2023
DaVon Hamilton,66.0,54.34,74.2,190.0,Jaguars,Jaguars,80,Starter,47,DI,Defensive Interior,2023
Gervon Dexter Sr.,65.99,52.08,71.09,433.0,Bears,Bears,81,Starter,48,DI,Defensive Interior,2023
Khalil Davis,65.84,48.82,78.48,481.0,Texans,Texans,82,Starter,49,DI,Defensive Interior,2023
Khalen Saunders,65.79,55.38,70.81,522.0,Saints,Saints,83,Starter,50,DI,Defensive Interior,2023
Brent Urban,65.62,52.82,72.44,309.0,Ravens,Ravens,84,Starter,51,DI,Defensive Interior,2023
Malcolm Roach,65.6,58.8,71.55,290.0,Saints,Saints,85,Starter,52,DI,Defensive Interior,2023
Quinton Jefferson,65.47,48.5,74.09,468.0,Jets,Jets,86,Starter,53,DI,Defensive Interior,2023
Taven Bryan,65.43,54.95,68.93,343.0,Colts,Colts,87,Starter,54,DI,Defensive Interior,2023
Lawrence Guy Sr.,65.36,42.89,77.06,522.0,Patriots,Patriots,88,Starter,55,DI,Defensive Interior,2023
Davon Godchaux,65.3,51.09,70.61,685.0,Patriots,Patriots,89,Starter,56,DI,Defensive Interior,2023
Adam Butler,65.14,49.76,71.43,526.0,Raiders,Raiders,90,Starter,57,DI,Defensive Interior,2023
Tyler Lacy,65.09,56.12,68.87,145.0,Jaguars,Jaguars,91,Starter,58,DI,Defensive Interior,2023
Neville Gallimore,65.07,53.15,71.5,304.0,Cowboys,Cowboys,92,Starter,59,DI,Defensive Interior,2023
Nathan Shepherd,64.98,50.95,70.17,593.0,Saints,Saints,93,Starter,60,DI,Defensive Interior,2023
DeMarvin Leal,64.7,51.56,74.2,206.0,Steelers,Steelers,94,Starter,61,DI,Defensive Interior,2023
Justin Jones,64.68,47.75,72.98,740.0,Bears,Bears,95,Starter,62,DI,Defensive Interior,2023
Jerry Tillery,64.61,58.12,65.56,504.0,Raiders,Raiders,96,Starter,63,DI,Defensive Interior,2023
Levi Onwuzurike,64.57,56.27,68.75,164.0,Lions,Lions,97,Starter,64,DI,Defensive Interior,2023
Greg Gaines,64.47,52.57,68.53,525.0,Buccaneers,Buccaneers,98,Starter,65,DI,Defensive Interior,2023
Mike Purcell,64.16,49.12,71.28,463.0,Broncos,Broncos,99,Starter,66,DI,Defensive Interior,2023
Mike Pennel,64.01,52.92,73.5,160.0,Chiefs,Chiefs,100,Starter,67,DI,Defensive Interior,2023
Marlon Tuipulotu,63.98,55.34,71.26,178.0,Eagles,Eagles,101,Starter,68,DI,Defensive Interior,2023
Jonathan Bullard,63.52,48.1,72.66,643.0,Vikings,Vikings,102,Starter,69,DI,Defensive Interior,2023
DeShawn Williams,63.51,48.42,70.28,443.0,Panthers,Panthers,103,Starter,70,DI,Defensive Interior,2023
Matt Henningsen,63.32,53.6,65.64,226.0,Broncos,Broncos,104,Starter,71,DI,Defensive Interior,2023
Javon Kinlaw,63.27,52.49,72.08,544.0,49ers,49ers,105,Starter,72,DI,Defensive Interior,2023
Abdullah Anderson,62.99,59.06,69.38,113.0,Commanders,Commanders,106,Starter,73,DI,Defensive Interior,2023
John Jenkins,62.98,47.38,71.46,595.0,Raiders,Raiders,107,Starter,74,DI,Defensive Interior,2023
LaCale London,62.95,58.88,73.51,204.0,Falcons,Falcons,108,Starter,75,DI,Defensive Interior,2023
Jonah Williams,62.93,50.0,70.32,636.0,Rams,Rams,109,Starter,76,DI,Defensive Interior,2023
Broderick Washington,62.87,51.04,67.18,452.0,Ravens,Ravens,110,Starter,77,DI,Defensive Interior,2023
Al Woods,62.81,49.43,74.03,140.0,Jets,Jets,111,Starter,78,DI,Defensive Interior,2023
Montravius Adams,62.59,51.98,68.34,427.0,Steelers,Steelers,112,Starter,79,DI,Defensive Interior,2023
Jonathan Harris,62.57,49.32,72.64,529.0,Broncos,Broncos,113,Starter,80,DI,Defensive Interior,2023
Johnathan Hankins,62.52,46.3,72.8,387.0,Cowboys,Cowboys,114,Starter,81,DI,Defensive Interior,2023
John Cominsky,62.47,45.25,70.95,663.0,Lions,Lions,115,Starter,82,DI,Defensive Interior,2023
Jordan Phillips,62.47,47.6,72.73,391.0,Bills,Bills,116,Starter,83,DI,Defensive Interior,2023
Linval Joseph,62.46,45.63,76.66,189.0,Bills,Bills,117,Starter,84,DI,Defensive Interior,2023
Austin Johnson,62.42,48.27,70.34,641.0,Chargers,Chargers,118,Starter,85,DI,Defensive Interior,2023
Dean Lowry,61.83,49.57,70.35,237.0,Vikings,Vikings,119,Rotation/backup,1,DI,Defensive Interior,2023
Nick Thurman,61.72,49.46,71.61,368.0,Panthers,Panthers,120,Rotation/backup,2,DI,Defensive Interior,2023
Kurt Hinish,61.63,49.2,66.49,542.0,Texans,Texans,121,Rotation/backup,3,DI,Defensive Interior,2023
Mazi Smith,61.24,52.26,63.06,308.0,Cowboys,Cowboys,122,Rotation/backup,4,DI,Defensive Interior,2023
Raekwon Davis,61.16,50.78,64.8,531.0,Dolphins,Dolphins,123,Rotation/backup,5,DI,Defensive Interior,2023
Ta'Quon Graham,61.14,56.36,63.69,364.0,Falcons,Falcons,124,Rotation/backup,6,DI,Defensive Interior,2023
Tershawn Wharton,61.12,51.17,67.12,525.0,Chiefs,Chiefs,125,Rotation/backup,7,DI,Defensive Interior,2023
Sheldon Day,61.08,55.21,69.16,125.0,Vikings,Vikings,126,Rotation/backup,8,DI,Defensive Interior,2023
Angelo Blackson,61.03,50.4,67.49,215.0,Jaguars,Jaguars,127,Rotation/backup,9,DI,Defensive Interior,2023
Leki Fotu,61.02,50.79,66.6,297.0,Cardinals,Cardinals,128,Rotation/backup,10,DI,Defensive Interior,2023
John Ridgeway,61.0,49.69,65.11,355.0,Commanders,Commanders,129,Rotation/backup,11,DI,Defensive Interior,2023
Isaiahh Loudermilk,60.94,54.43,64.05,184.0,Steelers,Steelers,130,Rotation/backup,12,DI,Defensive Interior,2023
Jonathan Ledbetter,60.46,48.12,70.98,511.0,Cardinals,Cardinals,131,Rotation/backup,13,DI,Defensive Interior,2023
Larrell Murchison,60.37,53.76,64.92,261.0,Rams,Rams,132,Rotation/backup,14,DI,Defensive Interior,2023
Derrick Nnadi,60.27,46.92,65.01,507.0,Chiefs,Chiefs,133,Rotation/backup,15,DI,Defensive Interior,2023
Josh Tupou,60.26,51.21,65.36,287.0,Bengals,Bengals,134,Rotation/backup,16,DI,Defensive Interior,2023
Logan Hall,60.11,49.79,62.83,600.0,Buccaneers,Buccaneers,135,Rotation/backup,17,DI,Defensive Interior,2023
D.J. Davidson,59.35,54.28,64.2,244.0,Giants,Giants,136,Rotation/backup,18,DI,Defensive Interior,2023
Ben Stille,59.32,55.48,68.74,134.0,Cardinals,Cardinals,137,Rotation/backup,19,DI,Defensive Interior,2023
Rakeem Nunez-Roches,59.09,45.15,64.9,461.0,Giants,Giants,138,Rotation/backup,20,DI,Defensive Interior,2023
Jeremiah Ledbetter,58.94,55.86,64.24,369.0,Jaguars,Jaguars,139,Rotation/backup,21,DI,Defensive Interior,2023
Jaleel Johnson,58.74,49.78,66.33,270.0,Titans,Titans,140,Rotation/backup,22,DI,Defensive Interior,2023
Otito Ogbonnia,58.73,52.48,67.92,223.0,Chargers,Chargers,141,Rotation/backup,23,DI,Defensive Interior,2023
Jordan Elliott,58.7,49.15,61.1,466.0,Browns,Browns,142,Rotation/backup,24,DI,Defensive Interior,2023
Quinton Bohanna,58.67,55.61,63.69,113.0,Titans,Titans,143,Rotation/backup,25,DI,Defensive Interior,2023
Kyle Peko,58.64,47.7,68.14,342.0,Titans,Titans,144,Rotation/backup,26,DI,Defensive Interior,2023
Adetomiwa Adebawore,58.42,54.52,64.71,132.0,Colts,Colts,145,Rotation/backup,27,DI,Defensive Interior,2023
Matt Dickerson,58.22,51.3,65.11,206.0,Chiefs,Chiefs,146,Rotation/backup,28,DI,Defensive Interior,2023
Zach Carter,57.75,47.61,60.71,500.0,Bengals,Bengals,147,Rotation/backup,29,DI,Defensive Interior,2023
Benito Jones,57.23,45.7,62.84,602.0,Lions,Lions,148,Rotation/backup,30,DI,Defensive Interior,2023
Marlon Davidson,56.67,56.78,61.74,163.0,Titans,Titans,149,Rotation/backup,31,DI,Defensive Interior,2023
Eric Johnson,55.97,50.6,58.32,265.0,Colts,Colts,150,Rotation/backup,32,DI,Defensive Interior,2023
Tyson Alualu,55.86,42.96,69.11,152.0,Lions,Lions,151,Rotation/backup,33,DI,Defensive Interior,2023
Jordon Riley,55.44,53.27,61.54,135.0,Giants,Giants,152,Rotation/backup,34,DI,Defensive Interior,2023
Phil Hoskins,55.07,54.14,64.02,124.0,Cardinals,Cardinals,153,Rotation/backup,35,DI,Defensive Interior,2023
LaBryan Ray,54.49,47.16,55.21,356.0,Panthers,Panthers,154,Rotation/backup,36,DI,Defensive Interior,2023
Sam Roberts,53.97,53.59,61.32,101.0,Patriots,Patriots,155,Rotation/backup,37,DI,Defensive Interior,2023
Scott Matlock,53.8,49.53,57.38,266.0,Chargers,Chargers,156,Rotation/backup,38,DI,Defensive Interior,2023
Albert Huggins,49.93,46.08,55.77,317.0,Falcons,Falcons,157,Rotation/backup,39,DI,Defensive Interior,2023
TK McLendon Jr.,49.84,53.31,54.66,101.0,Titans,Titans,158,Rotation/backup,40,DI,Defensive Interior,2023
Mike Greene,48.45,50.05,50.09,168.0,Buccaneers,Buccaneers,159,Rotation/backup,41,DI,Defensive Interior,2023
Phidarian Mathis,47.94,53.17,50.45,202.0,Commanders,Commanders,160,Rotation/backup,42,DI,Defensive Interior,2023
Keondre Coburn,45.72,58.35,49.4,107.0,Titans,Titans,161,Rotation/backup,43,DI,Defensive Interior,2023
Siaki Ika,45.0,51.77,46.54,103.0,Browns,Browns,162,Rotation/backup,44,DI,Defensive Interior,2023
Nick Bosa,94.26,97.15,88.47,1022.0,49ers,49ers,1,Elite,1,ED,Edge,2023
Micah Parsons,94.06,92.27,91.08,910.0,Cowboys,Cowboys,2,Elite,2,ED,Edge,2023
Myles Garrett,91.76,95.24,85.57,844.0,Browns,Browns,3,Elite,3,ED,Edge,2023
T.J. Watt,91.53,93.98,88.18,930.0,Steelers,Steelers,4,Elite,4,ED,Edge,2023
Aidan Hutchinson,88.28,93.26,80.79,1146.0,Lions,Lions,5,Elite,5,ED,Edge,2023
Will Anderson Jr.,87.72,91.99,80.71,695.0,Texans,Texans,6,Elite,6,ED,Edge,2023
Rashan Gary,87.45,88.41,85.2,667.0,Packers,Packers,7,Elite,7,ED,Edge,2023
Maxx Crosby,87.36,92.25,79.94,1080.0,Raiders,Raiders,8,Elite,8,ED,Edge,2023
Greg Rousseau,86.75,89.99,81.61,660.0,Bills,Bills,9,Elite,9,ED,Edge,2023
Khalil Mack,86.72,86.47,84.68,934.0,Chargers,Chargers,10,Elite,10,ED,Edge,2023
Danielle Hunter,84.38,81.88,83.85,1004.0,Vikings,Vikings,11,Elite,11,ED,Edge,2023
Joey Bosa,84.17,85.36,86.86,320.0,Chargers,Chargers,12,Elite,12,ED,Edge,2023
Trey Hendrickson,83.21,76.43,84.35,742.0,Bengals,Bengals,13,Elite,13,ED,Edge,2023
DeMarcus Lawrence,82.08,86.08,77.21,647.0,Cowboys,Cowboys,14,Elite,14,ED,Edge,2023
Montez Sweat,81.91,81.47,79.41,764.0,Bears,Bears,15,Elite,15,ED,Edge,2023
Jaelan Phillips,81.38,81.89,81.29,366.0,Dolphins,Dolphins,16,Elite,16,ED,Edge,2023
Bradley Chubb,80.31,78.28,80.24,837.0,Dolphins,Dolphins,17,Elite,17,ED,Edge,2023
Sam Williams,78.92,68.38,82.52,314.0,Cowboys,Cowboys,18,Good,1,ED,Edge,2023
Tuli Tuipulotu,78.85,77.93,75.3,852.0,Chargers,Chargers,19,Good,2,ED,Edge,2023
Von Miller,78.56,64.42,87.46,298.0,Bills,Bills,20,Good,3,ED,Edge,2023
Malcolm Koonce,78.2,68.02,84.55,501.0,Raiders,Raiders,21,Good,4,ED,Edge,2023
Alex Highsmith,78.04,78.35,73.87,974.0,Steelers,Steelers,22,Good,5,ED,Edge,2023
Haason Reddick,78.0,65.38,82.44,910.0,Eagles,Eagles,23,Good,6,ED,Edge,2023
Brandon Graham,77.68,71.74,80.41,427.0,Eagles,Eagles,24,Good,7,ED,Edge,2023
Jermaine Johnson,77.63,73.85,77.09,748.0,Jets,Jets,25,Good,8,ED,Edge,2023
Shaquil Barrett,77.37,70.34,80.93,746.0,Buccaneers,Buccaneers,26,Good,9,ED,Edge,2023
Will McDonald IV,77.34,63.39,84.44,183.0,Jets,Jets,27,Good,10,ED,Edge,2023
Za'Darius Smith,76.38,73.15,77.8,603.0,Browns,Browns,28,Good,11,ED,Edge,2023
Josh Sweat,76.31,72.0,75.5,875.0,Eagles,Eagles,29,Good,12,ED,Edge,2023
Brian Burns,75.84,64.85,79.79,814.0,Panthers,Panthers,30,Good,13,ED,Edge,2023
Jadeveon Clowney,74.81,77.77,70.73,747.0,Ravens,Ravens,31,Good,14,ED,Edge,2023
George Karlaftis,74.8,63.65,78.07,973.0,Chiefs,Chiefs,32,Good,15,ED,Edge,2023
Cameron Jordan,74.35,70.21,73.42,770.0,Saints,Saints,33,Good,16,ED,Edge,2023
BJ Ojulari,74.18,59.96,79.49,409.0,Cardinals,Cardinals,34,Good,17,ED,Edge,2023
Jonathan Greenard,73.52,68.11,76.6,697.0,Texans,Texans,35,Starter,1,ED,Edge,2023
Boye Mafe,73.41,68.84,72.9,808.0,Seahawks,Seahawks,36,Starter,2,ED,Edge,2023
Arnold Ebiketie,72.98,63.36,75.59,385.0,Falcons,Falcons,37,Starter,3,ED,Edge,2023
Matthew Judon,72.73,59.54,83.73,184.0,Patriots,Patriots,38,Starter,4,ED,Edge,2023
Odafe Oweh,72.58,73.33,69.28,491.0,Ravens,Ravens,39,Starter,5,ED,Edge,2023
Harold Landry III,72.27,61.6,75.22,840.0,Titans,Titans,40,Starter,6,ED,Edge,2023
Carl Granderson,72.02,65.47,72.91,874.0,Saints,Saints,41,Starter,7,ED,Edge,2023
Chase Young,71.65,79.55,67.9,891.0,49ers,49ers,42,Starter,8,ED,Edge,2023
Dennis Gardeck,71.4,54.88,79.71,510.0,Cardinals,Cardinals,43,Starter,9,ED,Edge,2023
Markus Golden,71.27,55.14,78.05,281.0,Steelers,Steelers,44,Starter,10,ED,Edge,2023
Lukas Van Ness,71.24,61.5,73.56,444.0,Packers,Packers,45,Starter,11,ED,Edge,2023
Ogbo Okoronkwo,71.13,59.69,76.35,459.0,Browns,Browns,46,Starter,12,ED,Edge,2023
Samson Ebukam,71.04,65.76,70.98,703.0,Colts,Colts,47,Starter,13,ED,Edge,2023
A.J. Epenesa,70.67,61.78,73.61,438.0,Bills,Bills,48,Starter,14,ED,Edge,2023
Calais Campbell,70.64,47.69,81.77,712.0,Falcons,Falcons,49,Starter,15,ED,Edge,2023
Yaya Diaby,70.31,60.88,72.43,590.0,Buccaneers,Buccaneers,50,Starter,16,ED,Edge,2023
Travon Walker,70.2,64.8,70.37,869.0,Jaguars,Jaguars,51,Starter,17,ED,Edge,2023
Jonathon Cooper,70.04,64.26,70.81,836.0,Broncos,Broncos,52,Starter,18,ED,Edge,2023
Preston Smith,70.03,58.72,73.61,838.0,Packers,Packers,53,Starter,19,ED,Edge,2023
Dante Fowler Jr.,70.03,59.68,73.34,275.0,Cowboys,Cowboys,54,Starter,20,ED,Edge,2023
Nolan Smith,69.75,60.4,71.82,203.0,Eagles,Eagles,55,Starter,21,ED,Edge,2023
John Franklin-Myers,69.63,62.36,70.51,626.0,Jets,Jets,56,Starter,22,ED,Edge,2023
Julian Okwara,69.59,60.24,78.43,120.0,Lions,Lions,57,Starter,23,ED,Edge,2023
Marcus Davenport,69.55,67.71,74.74,118.0,Vikings,Vikings,58,Starter,24,ED,Edge,2023
Dorance Armstrong,69.39,61.97,70.96,468.0,Cowboys,Cowboys,59,Starter,25,ED,Edge,2023
Darrell Taylor,69.05,55.77,74.22,522.0,Seahawks,Seahawks,60,Starter,26,ED,Edge,2023
Tyquan Lewis,68.49,62.8,72.71,437.0,Colts,Colts,61,Starter,27,ED,Edge,2023
Kayvon Thibodeaux,68.35,64.85,67.62,981.0,Giants,Giants,62,Starter,28,ED,Edge,2023
Dayo Odeyingbo,68.31,62.27,69.54,623.0,Colts,Colts,63,Starter,29,ED,Edge,2023
Leonard Floyd,68.27,55.49,72.63,627.0,Bills,Bills,64,Starter,30,ED,Edge,2023
Jacob Martin,68.17,59.11,71.23,192.0,Colts,Colts,65,Starter,31,ED,Edge,2023
Sam Hubbard,67.79,59.46,70.94,713.0,Bengals,Bengals,66,Starter,32,ED,Edge,2023
Jerry Hughes,67.53,52.18,73.59,474.0,Texans,Texans,67,Starter,33,ED,Edge,2023
Kwity Paye,67.51,66.61,66.3,700.0,Colts,Colts,68,Starter,34,ED,Edge,2023
Zack Baun,67.39,56.87,70.23,303.0,Saints,Saints,69,Starter,35,ED,Edge,2023
Denico Autry,67.34,47.58,77.82,767.0,Titans,Titans,70,Starter,36,ED,Edge,2023
Victor Dimukeje,67.28,59.58,72.16,385.0,Cardinals,Cardinals,71,Starter,37,ED,Edge,2023
Azeez Ojulari,67.03,59.81,75.02,424.0,Giants,Giants,72,Starter,38,ED,Edge,2023
Byron Young,66.87,57.97,68.64,1021.0,Rams,Rams,73,Starter,39,ED,Edge,2023
Joe Tryon-Shoyinka,66.58,61.0,66.14,625.0,Buccaneers,Buccaneers,74,Starter,40,ED,Edge,2023
Carl Lawson,66.56,56.79,74.3,101.0,Jets,Jets,75,Starter,41,ED,Edge,2023
Deatrich Wise Jr.,66.26,59.2,67.49,615.0,Patriots,Patriots,76,Starter,42,ED,Edge,2023
Charles Omenihu,66.23,56.8,70.22,502.0,Chiefs,Chiefs,77,Starter,43,ED,Edge,2023
Zach Harrison,66.01,60.51,66.5,343.0,Falcons,Falcons,78,Starter,44,ED,Edge,2023
Myles Murphy,65.89,59.39,66.05,304.0,Bengals,Bengals,79,Starter,45,ED,Edge,2023
Arden Key,65.88,62.89,63.71,727.0,Titans,Titans,80,Starter,46,ED,Edge,2023
Yannick Ngakoue,65.52,53.13,72.16,592.0,Bears,Bears,81,Starter,47,ED,Edge,2023
Kingsley Enagbare,65.5,60.53,64.65,493.0,Packers,Packers,82,Starter,48,ED,Edge,2023
Randy Gregory,65.15,55.0,71.96,488.0,49ers,49ers,83,Starter,49,ED,Edge,2023
Melvin Ingram III,64.68,52.69,75.28,150.0,Dolphins,Dolphins,84,Starter,50,ED,Edge,2023
Clelin Ferrell,64.45,60.27,63.55,471.0,49ers,49ers,85,Starter,51,ED,Edge,2023
Shaq Lawson,64.31,55.46,67.05,354.0,Bills,Bills,86,Starter,52,ED,Edge,2023
Lorenzo Carter,64.11,57.35,65.03,431.0,Falcons,Falcons,87,Starter,53,ED,Edge,2023
Emmanuel Ogbah,63.97,57.57,67.4,286.0,Dolphins,Dolphins,88,Starter,54,ED,Edge,2023
Derek Barnett,63.61,60.9,66.65,415.0,Texans,Texans,89,Starter,55,ED,Edge,2023
Amare Barno,62.92,59.71,66.89,189.0,Panthers,Panthers,90,Starter,56,ED,Edge,2023
Bud Dupree,62.45,53.19,67.89,725.0,Falcons,Falcons,91,Starter,57,ED,Edge,2023
Mike Danna,62.14,58.96,61.28,932.0,Chiefs,Chiefs,92,Starter,58,ED,Edge,2023
Micheal Clemons,61.78,59.82,59.9,368.0,Jets,Jets,93,Rotation/backup,1,ED,Edge,2023
Anthony Nelson,61.78,57.73,60.31,446.0,Buccaneers,Buccaneers,94,Rotation/backup,2,ED,Edge,2023
D.J. Wonnum,61.77,56.77,62.21,826.0,Vikings,Vikings,95,Rotation/backup,3,ED,Edge,2023
Jesse Luketa,61.65,57.87,64.91,132.0,Cardinals,Cardinals,96,Rotation/backup,4,ED,Edge,2023
DeMarcus Walker,61.4,51.58,63.78,714.0,Bears,Bears,97,Rotation/backup,5,ED,Edge,2023
Myjai Sanders,61.21,59.09,64.83,189.0,Texans,Texans,98,Rotation/backup,6,ED,Edge,2023
Tyree Wilson,61.08,57.88,59.04,493.0,Raiders,Raiders,99,Rotation/backup,7,ED,Edge,2023
Cam Sample,60.92,60.83,57.89,375.0,Bengals,Bengals,100,Rotation/backup,8,ED,Edge,2023
Romeo Okwara,60.53,57.3,64.6,330.0,Lions,Lions,101,Rotation/backup,9,ED,Edge,2023
Dawuane Smoot,60.43,55.65,62.68,340.0,Jaguars,Jaguars,102,Rotation/backup,10,ED,Edge,2023
Marquis Haynes Sr.,60.24,57.15,63.03,142.0,Panthers,Panthers,103,Rotation/backup,11,ED,Edge,2023
Yetur Gross-Matos,60.23,59.58,59.53,465.0,Panthers,Panthers,104,Rotation/backup,12,ED,Edge,2023
K'Lavon Chaisson,60.19,58.6,59.84,283.0,Jaguars,Jaguars,105,Rotation/backup,13,ED,Edge,2023
Drake Jackson,59.7,59.35,62.01,199.0,49ers,49ers,106,Rotation/backup,14,ED,Edge,2023
Justin Hollins,59.47,56.39,62.36,197.0,Chargers,Chargers,107,Rotation/backup,15,ED,Edge,2023
Rasheem Green,59.46,54.61,58.83,385.0,Bears,Bears,108,Rotation/backup,16,ED,Edge,2023
Felix Anudike-Uzomah,59.32,58.61,55.62,225.0,Chiefs,Chiefs,109,Rotation/backup,17,ED,Edge,2023
Charles Harris,59.09,56.35,61.95,291.0,Lions,Lions,110,Rotation/backup,18,ED,Edge,2023
Tanoh Kpassagnon,58.73,55.91,58.79,406.0,Saints,Saints,111,Rotation/backup,19,ED,Edge,2023
Keion White,58.28,59.43,54.33,522.0,Patriots,Patriots,112,Rotation/backup,20,ED,Edge,2023
Alex Wright,58.07,57.44,54.32,407.0,Browns,Browns,113,Rotation/backup,21,ED,Edge,2023
Tavius Robinson,57.67,56.34,54.39,338.0,Ravens,Ravens,114,Rotation/backup,22,ED,Edge,2023
Casey Toohill,57.46,53.88,56.67,494.0,Commanders,Commanders,115,Rotation/backup,23,ED,Edge,2023
Derick Hall,57.31,56.02,54.0,308.0,Seahawks,Seahawks,116,Rotation/backup,24,ED,Edge,2023
Josh Paschal,56.85,58.66,55.27,510.0,Lions,Lions,117,Rotation/backup,25,ED,Edge,2023
Rashad Weaver,56.27,56.45,56.2,240.0,Titans,Titans,118,Rotation/backup,26,ED,Edge,2023
Jihad Ward,55.91,45.77,58.81,661.0,Giants,Giants,119,Rotation/backup,27,ED,Edge,2023
Chris Rumph II,55.69,58.09,56.29,103.0,Chargers,Chargers,120,Rotation/backup,28,ED,Edge,2023
James Smith-Williams,55.34,54.97,54.86,418.0,Commanders,Commanders,121,Rotation/backup,29,ED,Edge,2023
KJ Henry,54.11,57.32,55.66,281.0,Commanders,Commanders,122,Rotation/backup,30,ED,Edge,2023
Malik Herring,54.11,54.96,55.26,213.0,Chiefs,Chiefs,123,Rotation/backup,31,ED,Edge,2023
Dominique Robinson,53.4,54.32,52.31,242.0,Bears,Bears,124,Rotation/backup,32,ED,Edge,2023
Dylan Horton,53.0,57.28,52.85,175.0,Texans,Texans,125,Rotation/backup,33,ED,Edge,2023
DJ Johnson,52.98,56.45,50.42,231.0,Panthers,Panthers,126,Rotation/backup,34,ED,Edge,2023
Ronnie Perkins,52.57,55.94,52.55,149.0,Broncos,Broncos,127,Rotation/backup,35,ED,Edge,2023
Andre Jones Jr.,50.22,56.68,49.59,171.0,Commanders,Commanders,128,Rotation/backup,36,ED,Edge,2023
Jeremiah Moon,48.79,56.13,49.47,102.0,Ravens,Ravens,129,Rotation/backup,37,ED,Edge,2023
Chris Lindstrom,93.44,87.6,93.16,1066.0,Falcons,Falcons,1,Elite,1,G,Guard,2023
Quinn Meinerz,91.16,83.7,91.97,1038.0,Broncos,Broncos,2,Elite,2,G,Guard,2023
Kevin Dotson,90.73,83.82,91.17,939.0,Rams,Rams,3,Elite,3,G,Guard,2023
Sam Cosmi,87.61,80.6,88.11,1103.0,Commanders,Commanders,4,Elite,4,G,Guard,2023
David Edwards,86.41,73.4,90.91,194.0,Bills,Bills,5,Elite,5,G,Guard,2023
Tyler Smith,85.29,74.4,88.38,1037.0,Cowboys,Cowboys,6,Elite,6,G,Guard,2023
Robert Hunt,84.15,74.29,86.55,608.0,Dolphins,Dolphins,7,Elite,7,G,Guard,2023
Graham Glasgow,83.65,74.9,85.32,1262.0,Lions,Lions,8,Elite,8,G,Guard,2023
Trey Smith,83.11,74.6,84.61,1374.0,Chiefs,Chiefs,9,Elite,9,G,Guard,2023
Greg Van Roten,81.98,75.3,82.26,1025.0,Raiders,Raiders,10,Elite,10,G,Guard,2023
Isaac Seumalo,81.87,73.9,83.02,1104.0,Steelers,Steelers,11,Elite,11,G,Guard,2023
Wyatt Teller,81.58,72.7,83.33,1254.0,Browns,Browns,12,Elite,12,G,Guard,2023
Joe Thuney,81.49,74.9,81.72,1212.0,Chiefs,Chiefs,13,Elite,13,G,Guard,2023
Teven Jenkins,80.58,71.55,82.43,731.0,Bears,Bears,14,Elite,14,G,Guard,2023
Quenton Nelson,79.17,70.8,80.59,1141.0,Colts,Colts,15,Good,1,G,Guard,2023
Kevin Zeitler,79.16,71.6,80.03,1101.0,Ravens,Ravens,16,Good,2,G,Guard,2023
Landon Dickerson,78.5,69.4,80.4,1102.0,Eagles,Eagles,17,Good,3,G,Guard,2023
Brandon Scherff,77.24,67.3,79.7,1079.0,Jaguars,Jaguars,18,Good,4,G,Guard,2023
Zack Martin,76.97,68.0,78.78,1003.0,Cowboys,Cowboys,19,Good,5,G,Guard,2023
Shaq Mason,76.09,65.6,78.91,1221.0,Texans,Texans,20,Good,6,G,Guard,2023
Joel Bitonio,75.82,67.9,76.94,1107.0,Browns,Browns,21,Good,7,G,Guard,2023
Halapoulivaati Vaitai,75.78,63.66,79.7,192.0,Lions,Lions,22,Good,8,G,Guard,2023
Alex Cappa,75.69,64.9,78.72,1066.0,Bengals,Bengals,23,Good,9,G,Guard,2023
Sidy Sow,75.54,63.9,79.14,772.0,Patriots,Patriots,24,Good,10,G,Guard,2023
Ben Cleveland,75.23,62.42,79.6,171.0,Ravens,Ravens,25,Good,11,G,Guard,2023
Will Hernandez,75.17,66.2,76.99,1109.0,Cardinals,Cardinals,26,Good,12,G,Guard,2023
