player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Dontari Poe,65.82,57.36,67.3,743.0,Chiefs,Chiefs,86,Starter,63,DI,Defensive Interior,2012
Mike Patterson,65.54,58.61,72.04,133.0,Eagles,Eagles,87,Starter,64,DI,Defensive Interior,2012
Shaun Cody,65.47,53.52,69.78,288.0,Texans,Texans,88,Starter,65,DI,Defensive Interior,2012
Kevin Vickerson,65.45,55.29,72.35,518.0,Broncos,Broncos,89,Starter,66,DI,Defensive Interior,2012
Letroy Guion,65.43,53.47,69.43,520.0,Vikings,Vikings,90,Starter,67,DI,Defensive Interior,2012
Amobi Okoye,65.26,58.01,69.57,229.0,Bears,Bears,91,Starter,68,DI,Defensive Interior,2012
Corey Williams,65.18,60.63,68.73,219.0,Lions,Lions,92,Starter,69,DI,Defensive Interior,2012
Lawrence Guy Sr.,65.12,55.74,73.46,222.0,Colts,Colts,93,Starter,70,DI,Defensive Interior,2012
Tyson Alualu,65.1,55.02,67.65,836.0,Jaguars,Jaguars,94,Starter,71,DI,Defensive Interior,2012
John Hughes,65.05,52.73,69.1,514.0,Browns,Browns,95,Starter,72,DI,Defensive Interior,2012
B.J. Raji,64.94,59.45,64.44,751.0,Packers,Packers,96,Starter,73,DI,Defensive Interior,2012
Sedrick Ellis,64.88,61.08,63.25,709.0,Saints,Saints,97,Starter,74,DI,Defensive Interior,2012
Barry Cofield,64.74,57.03,65.72,773.0,Commanders,Commanders,98,Starter,75,DI,Defensive Interior,2012
Stephen Bowen,64.64,50.2,70.1,822.0,Commanders,Commanders,99,Starter,76,DI,Defensive Interior,2012
Marcus Spears,64.6,52.51,70.67,384.0,Cowboys,Cowboys,100,Starter,77,DI,Defensive Interior,2012
Brett Keisel,64.47,50.96,70.05,860.0,Steelers,Steelers,101,Starter,78,DI,Defensive Interior,2012
Jay Ratliff,64.46,57.99,69.81,261.0,Cowboys,Cowboys,102,Starter,79,DI,Defensive Interior,2012
Rocky Bernard,64.24,53.31,69.86,386.0,Giants,Giants,103,Starter,80,DI,Defensive Interior,2012
Tyrone Crawford,64.24,56.11,65.5,296.0,Cowboys,Cowboys,104,Starter,81,DI,Defensive Interior,2012
Isaac Sopoaga,64.18,51.19,68.67,393.0,49ers,49ers,105,Starter,82,DI,Defensive Interior,2012
Dwan Edwards,64.1,46.44,73.01,703.0,Panthers,Panthers,106,Starter,83,DI,Defensive Interior,2012
Tony McDaniel,64.08,53.51,71.03,248.0,Dolphins,Dolphins,107,Starter,84,DI,Defensive Interior,2012
Chris Baker,63.82,55.45,71.75,211.0,Commanders,Commanders,108,Starter,85,DI,Defensive Interior,2012
Billy Winn,63.74,54.05,66.03,702.0,Browns,Browns,109,Starter,86,DI,Defensive Interior,2012
Ishmaa'ily Kitchen,63.59,55.8,65.65,208.0,Browns,Browns,110,Starter,87,DI,Defensive Interior,2012
Darnell Dockett,63.43,45.55,71.91,794.0,Cardinals,Cardinals,111,Starter,88,DI,Defensive Interior,2012
Kendall Langford,62.56,52.65,65.0,747.0,Rams,Rams,112,Starter,89,DI,Defensive Interior,2012
Justin Bannan,62.51,53.36,64.44,574.0,Broncos,Broncos,113,Starter,90,DI,Defensive Interior,2012
Jermelle Cudjo,62.38,53.09,67.4,341.0,Rams,Rams,114,Starter,91,DI,Defensive Interior,2012
Sen'Derrick Marks,62.36,51.59,67.25,678.0,Titans,Titans,115,Starter,92,DI,Defensive Interior,2012
Andre Neblett,62.01,52.98,69.59,245.0,Panthers,Panthers,116,Starter,93,DI,Defensive Interior,2012
Clinton McDonald,61.98,55.46,64.14,338.0,Seahawks,Seahawks,117,Rotation/backup,1,DI,Defensive Interior,2012
Nate Collins,61.76,61.23,65.25,241.0,Bears,Bears,118,Rotation/backup,2,DI,Defensive Interior,2012
Peria Jerry,61.6,50.45,64.87,540.0,Falcons,Falcons,119,Rotation/backup,3,DI,Defensive Interior,2012
Jerrell Powe,61.58,57.94,70.26,125.0,Chiefs,Chiefs,120,Rotation/backup,4,DI,Defensive Interior,2012
DeAngelo Tyson,61.49,53.64,65.69,220.0,Ravens,Ravens,121,Rotation/backup,5,DI,Defensive Interior,2012
Corey Peters,61.46,48.64,67.93,504.0,Falcons,Falcons,122,Rotation/backup,6,DI,Defensive Interior,2012
Jerel Worthy,61.24,53.05,64.61,452.0,Packers,Packers,123,Rotation/backup,7,DI,Defensive Interior,2012
Terrence Cody,61.22,53.53,62.38,453.0,Ravens,Ravens,124,Rotation/backup,8,DI,Defensive Interior,2012
Red Bryant,60.72,50.92,64.97,716.0,Seahawks,Seahawks,125,Rotation/backup,9,DI,Defensive Interior,2012
Andre Fluellen,60.67,56.77,65.77,106.0,Lions,Lions,126,Rotation/backup,10,DI,Defensive Interior,2012
Roy Miller,60.39,51.15,62.9,492.0,Buccaneers,Buccaneers,127,Rotation/backup,11,DI,Defensive Interior,2012
Drake Nevis,60.3,59.69,65.39,259.0,Colts,Colts,128,Rotation/backup,12,DI,Defensive Interior,2012
Jarvis Jenkins,60.21,53.27,60.67,582.0,Commanders,Commanders,129,Rotation/backup,13,DI,Defensive Interior,2012
Brandon Deaderick,60.2,50.56,64.64,462.0,Patriots,Patriots,130,Rotation/backup,14,DI,Defensive Interior,2012
Kedric Golston,59.85,51.85,63.84,387.0,Commanders,Commanders,131,Rotation/backup,15,DI,Defensive Interior,2012
Greg Scruggs,59.62,54.76,61.82,247.0,Seahawks,Seahawks,132,Rotation/backup,16,DI,Defensive Interior,2012
Fili Moala,59.46,51.17,65.6,312.0,Colts,Colts,133,Rotation/backup,17,DI,Defensive Interior,2012
Devon Still,59.38,59.95,63.17,156.0,Bengals,Bengals,134,Rotation/backup,18,DI,Defensive Interior,2012
Casey Hampton,59.09,49.57,61.9,494.0,Steelers,Steelers,135,Rotation/backup,19,DI,Defensive Interior,2012
Antonio Johnson,58.11,48.66,61.17,483.0,Colts,Colts,136,Rotation/backup,20,DI,Defensive Interior,2012
Mitch Unrein,58.07,52.09,58.27,405.0,Broncos,Broncos,137,Rotation/backup,21,DI,Defensive Interior,2012
Allen Bailey,57.9,55.69,60.8,164.0,Chiefs,Chiefs,138,Rotation/backup,22,DI,Defensive Interior,2012
Vaughn Martin,57.86,49.39,62.68,460.0,Chargers,Chargers,139,Rotation/backup,23,DI,Defensive Interior,2012
Ma'ake Kemoeatu,57.6,44.96,62.64,541.0,Ravens,Ravens,140,Rotation/backup,24,DI,Defensive Interior,2012
Anthony Toribio,57.56,56.0,61.98,135.0,Chiefs,Chiefs,141,Rotation/backup,25,DI,Defensive Interior,2012
Ricardo Mathews,57.46,52.35,60.03,494.0,Colts,Colts,142,Rotation/backup,26,DI,Defensive Interior,2012
Christo Bilukidi,56.58,55.53,56.24,242.0,Raiders,Raiders,143,Rotation/backup,27,DI,Defensive Interior,2012
Ron Edwards,56.23,49.53,59.78,315.0,Panthers,Panthers,144,Rotation/backup,28,DI,Defensive Interior,2012
Frank Kearse,55.98,56.44,60.63,157.0,Panthers,Panthers,145,Rotation/backup,29,DI,Defensive Interior,2012
Marvin Austin,55.46,58.45,57.64,102.0,Giants,Giants,146,Rotation/backup,30,DI,Defensive Interior,2012
Nick Eason,55.23,48.16,55.77,218.0,Cardinals,Cardinals,147,Rotation/backup,31,DI,Defensive Interior,2012
Malik Jackson,54.78,54.63,52.8,116.0,Broncos,Broncos,148,Rotation/backup,32,DI,Defensive Interior,2012
Sione Fua,54.28,50.83,56.32,252.0,Panthers,Panthers,149,Rotation/backup,33,DI,Defensive Interior,2012
Kheeston Randall,51.73,54.1,50.15,145.0,Dolphins,Dolphins,150,Rotation/backup,34,DI,Defensive Interior,2012
Martin Tevaseu,50.6,55.43,50.82,228.0,Colts,Colts,151,Rotation/backup,35,DI,Defensive Interior,2012
Markus Kuhn,48.13,52.16,47.52,169.0,Giants,Giants,152,Rotation/backup,36,DI,Defensive Interior,2012
Von Miller,96.41,97.39,91.59,1037.0,Broncos,Broncos,1,Elite,1,ED,Edge,2012
Charles Johnson,89.18,88.24,85.96,833.0,Panthers,Panthers,2,Elite,2,ED,Edge,2012
Cameron Wake,88.79,84.72,87.33,914.0,Dolphins,Dolphins,3,Elite,3,ED,Edge,2012
DeMarcus Ware,88.02,80.77,88.68,868.0,Cowboys,Cowboys,4,Elite,4,ED,Edge,2012
Mario Williams,84.15,88.26,81.31,929.0,Bills,Bills,5,Elite,5,ED,Edge,2012
Carlos Dunlap,83.6,84.98,80.8,640.0,Bengals,Bengals,6,Elite,6,ED,Edge,2012
Jason Babin,83.11,72.46,86.04,653.0,Jaguars,Jaguars,7,Elite,7,ED,Edge,2012
Chris Long,82.49,78.44,81.03,876.0,Rams,Rams,8,Elite,8,ED,Edge,2012
Brandon Graham,82.17,82.89,82.21,421.0,Eagles,Eagles,9,Elite,9,ED,Edge,2012
Jared Allen,81.62,76.28,81.02,1117.0,Vikings,Vikings,10,Elite,10,ED,Edge,2012
Anthony Spencer,79.97,80.78,76.29,847.0,Cowboys,Cowboys,11,Good,1,ED,Edge,2012
Justin Houston,79.77,69.91,82.17,993.0,Chiefs,Chiefs,12,Good,2,ED,Edge,2012
Jason Pierre-Paul,79.63,86.67,70.77,875.0,Giants,Giants,13,Good,3,ED,Edge,2012
Julius Peppers,78.58,75.69,76.34,783.0,Bears,Bears,14,Good,4,ED,Edge,2012
Chris Clemons,77.05,67.56,79.21,893.0,Seahawks,Seahawks,15,Good,5,ED,Edge,2012
Cliff Avril,76.54,68.56,78.32,686.0,Lions,Lions,16,Good,6,ED,Edge,2012
Greg Hardy,75.88,76.26,72.19,747.0,Panthers,Panthers,17,Good,7,ED,Edge,2012
Terrell Suggs,75.83,70.52,77.29,676.0,Ravens,Ravens,18,Good,8,ED,Edge,2012
Bruce Irvin,74.2,61.04,78.8,514.0,Seahawks,Seahawks,19,Good,9,ED,Edge,2012
Ryan Kerrigan,73.24,63.23,75.75,1135.0,Commanders,Commanders,20,Starter,1,ED,Edge,2012
Michael Bennett,72.68,78.21,66.07,954.0,Buccaneers,Buccaneers,21,Starter,2,ED,Edge,2012
Everson Griffen,72.54,70.52,71.19,656.0,Vikings,Vikings,22,Starter,3,ED,Edge,2012
Juqua Parker,71.14,63.86,73.49,528.0,Browns,Browns,23,Starter,4,ED,Edge,2012
Phillip Hunt,70.23,61.85,76.99,148.0,Eagles,Eagles,24,Starter,5,ED,Edge,2012
Justin Tuck,70.04,61.8,71.88,645.0,Giants,Giants,25,Starter,6,ED,Edge,2012
Melvin Ingram III,69.76,68.81,66.23,459.0,Chargers,Chargers,26,Starter,7,ED,Edge,2012
Wallace Gilberry,69.74,55.98,75.27,346.0,Bengals,Bengals,27,Starter,8,ED,Edge,2012
Lawrence Jackson,69.71,64.29,71.97,384.0,Lions,Lions,28,Starter,9,ED,Edge,2012
Chandler Jones,69.64,74.3,62.36,765.0,Patriots,Patriots,29,Starter,10,ED,Edge,2012
Mark Anderson,69.47,57.94,78.92,244.0,Bills,Bills,30,Starter,11,ED,Edge,2012
Jabaal Sheard,68.12,65.78,65.52,986.0,Browns,Browns,31,Starter,12,ED,Edge,2012
Robert Quinn,67.78,62.96,67.21,824.0,Rams,Rams,32,Starter,13,ED,Edge,2012
Shaun Phillips,67.11,54.09,72.88,835.0,Chargers,Chargers,33,Starter,14,ED,Edge,2012
Michael Johnson,67.1,65.96,63.69,905.0,Bengals,Bengals,34,Starter,15,ED,Edge,2012
Brian Robison,67.04,62.08,66.18,887.0,Vikings,Vikings,35,Starter,16,ED,Edge,2012
Israel Idonije,66.85,62.57,65.54,712.0,Bears,Bears,36,Starter,17,ED,Edge,2012
William Hayes,66.49,64.93,65.65,368.0,Rams,Rams,37,Starter,18,ED,Edge,2012
Brooks Reed,66.45,64.21,65.08,672.0,Texans,Texans,38,Starter,19,ED,Edge,2012
Cameron Jordan,65.92,70.65,58.6,1038.0,Saints,Saints,39,Starter,20,ED,Edge,2012
Mathias Kiwanuka,65.85,56.17,70.83,526.0,Giants,Giants,40,Starter,21,ED,Edge,2012
Darryl Tapp,65.59,62.24,66.67,247.0,Eagles,Eagles,41,Starter,22,ED,Edge,2012
O'Brien Schofield,64.73,57.02,70.8,490.0,Cardinals,Cardinals,42,Starter,23,ED,Edge,2012
Jerry Hughes,63.58,60.56,64.45,612.0,Colts,Colts,43,Starter,24,ED,Edge,2012
Jeremy Mincey,63.32,60.01,61.56,954.0,Jaguars,Jaguars,44,Starter,25,ED,Edge,2012
Matt Shaughnessy,63.26,61.48,64.34,667.0,Raiders,Raiders,45,Starter,26,ED,Edge,2012
Derrick Shelby,62.99,60.36,60.57,219.0,Dolphins,Dolphins,46,Starter,27,ED,Edge,2012
Kroy Biermann,62.8,60.77,59.98,762.0,Falcons,Falcons,47,Starter,28,ED,Edge,2012
Robert Ayers,62.73,62.93,59.46,337.0,Broncos,Broncos,48,Starter,29,ED,Edge,2012
Antwan Applewhite,62.7,58.26,68.68,100.0,Panthers,Panthers,49,Starter,30,ED,Edge,2012
Frank Alexander,62.11,60.07,59.31,551.0,Panthers,Panthers,50,Starter,31,ED,Edge,2012
Jermaine Cunningham,62.05,57.96,61.64,476.0,Patriots,Patriots,51,Starter,32,ED,Edge,2012
Olivier Vernon,61.65,63.14,56.49,431.0,Dolphins,Dolphins,52,Rotation/backup,1,ED,Edge,2012
Frostee Rucker,61.56,56.92,61.96,594.0,Browns,Browns,53,Rotation/backup,2,ED,Edge,2012
Turk McBride,61.24,59.51,65.63,140.0,Saints,Saints,54,Rotation/backup,3,ED,Edge,2012
Adrian Clayborn,60.84,59.5,66.04,176.0,Buccaneers,Buccaneers,55,Rotation/backup,4,ED,Edge,2012
Austen Lane,60.63,62.57,61.93,372.0,Jaguars,Jaguars,56,Rotation/backup,5,ED,Edge,2012
Justin Francis,60.07,59.29,61.63,295.0,Patriots,Patriots,57,Rotation/backup,6,ED,Edge,2012
Chris Kelsay,59.54,53.96,64.0,289.0,Bills,Bills,58,Rotation/backup,7,ED,Edge,2012
Cliff Matthews,59.07,57.0,60.83,138.0,Falcons,Falcons,59,Rotation/backup,8,ED,Edge,2012
Kyle Vanden Bosch,57.72,47.6,61.33,641.0,Lions,Lions,60,Rotation/backup,9,ED,Edge,2012
Andre Carter,57.08,53.03,58.22,316.0,Raiders,Raiders,61,Rotation/backup,10,ED,Edge,2012
Trevor Scott,56.93,59.07,53.94,286.0,Patriots,Patriots,62,Rotation/backup,11,ED,Edge,2012
Robert Geathers,56.51,53.64,54.58,676.0,Bengals,Bengals,63,Rotation/backup,12,ED,Edge,2012
George Selvie,56.31,55.59,56.27,237.0,Jaguars,Jaguars,64,Rotation/backup,13,ED,Edge,2012
Dave Tollefson,55.93,53.92,55.18,198.0,Raiders,Raiders,65,Rotation/backup,14,ED,Edge,2012
Daniel Te'o-Nesheim,55.82,57.03,55.01,728.0,Buccaneers,Buccaneers,66,Rotation/backup,15,ED,Edge,2012
Kyle Moore,55.58,58.98,56.84,491.0,Bills,Bills,67,Rotation/backup,16,ED,Edge,2012
Andre Branch,55.51,59.23,52.0,412.0,Jaguars,Jaguars,68,Rotation/backup,17,ED,Edge,2012
Emmanuel Stephens,55.02,60.96,54.45,146.0,Browns,Browns,69,Rotation/backup,18,ED,Edge,2012
Eugene Sims,54.62,56.32,53.29,399.0,Rams,Rams,70,Rotation/backup,19,ED,Edge,2012
Aaron Morgan,53.24,60.03,53.02,124.0,Buccaneers,Buccaneers,71,Rotation/backup,20,ED,Edge,2012
Scott Solomon,52.87,58.54,48.05,168.0,Titans,Titans,72,Rotation/backup,21,ED,Edge,2012
George Johnson,47.45,55.1,46.38,116.0,Vikings,Vikings,73,Rotation/backup,22,ED,Edge,2012
Evan Mathis,97.5,92.8,96.47,1124.0,Eagles,Eagles,1,Elite,1,G,Guard,2012
Logan Mankins,91.82,84.2,92.73,895.0,Patriots,Patriots,2,Elite,2,G,Guard,2012
Marshal Yanda,91.0,84.2,91.36,1194.0,Ravens,Ravens,3,Elite,3,G,Guard,2012
Mike Iupati,89.02,81.8,89.66,1173.0,49ers,49ers,4,Elite,4,G,Guard,2012
Alex Boone,88.68,82.4,88.7,1195.0,49ers,49ers,5,Elite,5,G,Guard,2012
Jon Asamoah,88.45,83.5,87.58,989.0,Chiefs,Chiefs,6,Elite,6,G,Guard,2012
Ben Grubbs,88.09,81.6,88.25,1107.0,Saints,Saints,7,Elite,7,G,Guard,2012
Kevin Boothe,86.84,80.7,86.77,1012.0,Giants,Giants,8,Elite,8,G,Guard,2012
Brandon Moore,86.66,80.2,86.8,1063.0,Jets,Jets,9,Elite,9,G,Guard,2012
Donald Thomas,86.22,76.98,88.21,609.0,Patriots,Patriots,10,Elite,10,G,Guard,2012
Andy Levitre,85.9,78.6,86.6,1011.0,Bills,Bills,11,Elite,11,G,Guard,2012
John Greco,85.38,74.74,88.31,691.0,Browns,Browns,12,Elite,12,G,Guard,2012
Stephen Peterman,84.68,76.5,85.96,1199.0,Lions,Lions,13,Elite,13,G,Guard,2012
Josh Sitton,84.67,77.4,85.35,1227.0,Packers,Packers,14,Elite,14,G,Guard,2012
Jahri Evans,84.59,77.4,85.22,1105.0,Saints,Saints,15,Elite,15,G,Guard,2012
Rob Sims,84.58,77.5,85.13,1199.0,Lions,Lions,16,Elite,16,G,Guard,2012
Chris Chester,84.16,76.7,84.97,1088.0,Commanders,Commanders,17,Elite,17,G,Guard,2012
Chris Snee,83.8,76.23,84.68,952.0,Giants,Giants,18,Elite,18,G,Guard,2012
Geoff Schwartz,83.31,72.74,86.19,157.0,Vikings,Vikings,19,Elite,19,G,Guard,2012
Carl Nicks,83.03,73.95,84.91,442.0,Buccaneers,Buccaneers,20,Elite,20,G,Guard,2012
Kevin Zeitler,83.02,75.4,83.93,1099.0,Bengals,Bengals,21,Elite,21,G,Guard,2012
Nate Livings,82.87,73.7,84.81,1094.0,Cowboys,Cowboys,22,Elite,22,G,Guard,2012
Zane Beadles,82.46,74.2,83.8,1236.0,Broncos,Broncos,23,Elite,23,G,Guard,2012
Richie Incognito,82.34,73.8,83.86,1027.0,Dolphins,Dolphins,24,Elite,24,G,Guard,2012
Wade Smith,82.33,74.9,83.11,1270.0,Texans,Texans,25,Elite,25,G,Guard,2012
Harvey Dahl,81.35,72.33,83.19,915.0,Rams,Rams,26,Elite,26,G,Guard,2012
Kraig Urbik,81.0,71.87,82.92,783.0,Bills,Bills,27,Elite,27,G,Guard,2012
Matt Slauson,80.1,71.13,81.91,820.0,Jets,Jets,28,Elite,28,G,Guard,2012
Louis Vasquez,79.88,72.9,80.37,1020.0,Chargers,Chargers,29,Good,1,G,Guard,2012
Vladimir Ducasse,79.34,67.17,83.28,274.0,Jets,Jets,30,Good,2,G,Guard,2012
Cooper Carlisle,79.28,71.1,80.56,1076.0,Raiders,Raiders,31,Good,3,G,Guard,2012
Willie Colon,79.04,67.22,82.76,711.0,Steelers,Steelers,32,Good,4,G,Guard,2012
Dan Connolly,79.0,71.0,80.16,1039.0,Patriots,Patriots,33,Good,5,G,Guard,2012
Ramon Foster,78.59,70.1,80.09,1010.0,Steelers,Steelers,34,Good,6,G,Guard,2012
Manuel Ramirez,78.24,68.62,80.49,829.0,Broncos,Broncos,35,Good,7,G,Guard,2012
Jason Pinkston,78.03,65.92,81.94,332.0,Browns,Browns,36,Good,8,G,Guard,2012
Uche Nwaneri,77.96,68.34,80.21,926.0,Jaguars,Jaguars,37,Good,9,G,Guard,2012
Clint Boling,77.85,69.3,79.39,1104.0,Bengals,Bengals,38,Good,10,G,Guard,2012
Jake Scott,77.29,63.89,82.06,462.0,Eagles,Eagles,39,Good,11,G,Guard,2012
T.J. Lang,77.12,67.7,79.23,1125.0,Packers,Packers,40,Good,12,G,Guard,2012
Justin Blalock,77.09,68.4,78.72,1189.0,Falcons,Falcons,41,Good,13,G,Guard,2012
Ramon Harewood,76.8,65.0,80.5,341.0,Ravens,Ravens,42,Good,14,G,Guard,2012
John Moffitt,76.69,65.61,79.91,461.0,Seahawks,Seahawks,43,Good,15,G,Guard,2012
Daryn Colledge,76.63,66.5,79.22,1052.0,Cardinals,Cardinals,44,Good,16,G,Guard,2012
Tyronne Green,75.94,65.87,78.48,735.0,Chargers,Chargers,45,Good,17,G,Guard,2012
Steve Hutchinson,75.51,65.49,78.03,686.0,Titans,Titans,46,Good,18,G,Guard,2012
Garry Williams,75.5,65.02,78.32,606.0,Panthers,Panthers,47,Good,19,G,Guard,2012
Chris Spencer,75.34,63.43,79.12,345.0,Bears,Bears,48,Good,20,G,Guard,2012
Russ Hochstein,74.92,61.96,79.4,115.0,Chiefs,Chiefs,49,Good,21,G,Guard,2012
John Jerry,74.52,64.5,77.03,1034.0,Dolphins,Dolphins,50,Good,22,G,Guard,2012
Charlie Johnson,74.23,63.8,77.02,1093.0,Vikings,Vikings,51,Good,23,G,Guard,2012
Shawn Lauvao,74.05,62.9,77.31,1031.0,Browns,Browns,52,Good,24,G,Guard,2012
Lance Louis,73.79,63.1,76.75,692.0,Bears,Bears,53,Starter,1,G,Guard,2012
Rex Hadnot,73.58,63.09,76.41,290.0,Chargers,Chargers,54,Starter,2,G,Guard,2012
Brandon Fusco,73.54,63.13,76.31,943.0,Vikings,Vikings,55,Starter,3,G,Guard,2012
Garrett Reynolds,73.3,62.4,76.4,394.0,Falcons,Falcons,56,Starter,4,G,Guard,2012
Brandon Brooks,73.28,62.72,76.15,173.0,Texans,Texans,57,Starter,5,G,Guard,2012
Danny Watkins,73.26,61.42,76.98,448.0,Eagles,Eagles,58,Starter,6,G,Guard,2012
Shelley Smith,73.2,58.11,79.09,344.0,Rams,Rams,59,Starter,7,G,Guard,2012
Chris Kuper,73.18,62.5,76.14,404.0,Broncos,Broncos,60,Starter,8,G,Guard,2012
Jeff Allen,73.11,62.55,75.98,814.0,Chiefs,Chiefs,61,Starter,9,G,Guard,2012
Chad Rinehart,72.75,64.71,73.95,164.0,Bills,Bills,62,Starter,10,G,Guard,2012
Mike Brisiel,72.48,60.3,76.43,961.0,Raiders,Raiders,63,Starter,11,G,Guard,2012
Amini Silatolu,72.22,59.53,76.51,882.0,Panthers,Panthers,64,Starter,12,G,Guard,2012
Mike McGlynn,70.84,59.8,74.03,1258.0,Colts,Colts,65,Starter,13,G,Guard,2012
Joe Reitz,70.63,59.79,73.69,475.0,Colts,Colts,66,Starter,14,G,Guard,2012
David Snow,70.41,62.76,71.34,133.0,Bills,Bills,67,Starter,15,G,Guard,2012
Chilo Rachal,69.86,56.34,74.71,512.0,Bears,Bears,68,Starter,16,G,Guard,2012
James Carpenter,69.18,57.7,72.66,343.0,Seahawks,Seahawks,69,Starter,17,G,Guard,2012
Antoine Caldwell,68.46,57.33,71.71,346.0,Texans,Texans,70,Starter,18,G,Guard,2012
James Brown,67.92,56.78,71.18,215.0,Bears,Bears,71,Starter,19,G,Guard,2012
Leonard Davis,67.53,56.2,70.91,137.0,49ers,49ers,72,Starter,20,G,Guard,2012
Adam Snyder,67.13,55.5,70.71,866.0,Cardinals,Cardinals,73,Starter,21,G,Guard,2012
David DeCastro,67.07,59.24,68.12,136.0,Steelers,Steelers,74,Starter,22,G,Guard,2012
Bobbie Williams,67.01,54.53,71.17,355.0,Ravens,Ravens,75,Starter,23,G,Guard,2012
J.R. Sweezy,65.81,54.32,69.31,376.0,Seahawks,Seahawks,76,Starter,24,G,Guard,2012
Seth Olsen,65.24,56.0,67.23,288.0,Colts,Colts,77,Starter,25,G,Guard,2012
Derrick Dockery,64.58,56.85,65.56,174.0,Cowboys,Cowboys,78,Starter,26,G,Guard,2012
Adrian Peterson,85.32,90.46,77.73,308.0,Vikings,Vikings,1,Elite,1,HB,Running Back,2012
C.J. Spiller,83.68,87.83,76.75,241.0,Bills,Bills,2,Elite,2,HB,Running Back,2012
Doug Martin,78.38,77.91,74.52,334.0,Buccaneers,Buccaneers,3,Good,1,HB,Running Back,2012
Alfred Morris,77.88,82.6,70.57,202.0,Commanders,Commanders,4,Good,2,HB,Running Back,2012
Pierre Thomas,77.01,79.27,71.33,220.0,Saints,Saints,5,Good,3,HB,Running Back,2012
Marshawn Lynch,76.17,79.63,69.69,246.0,Seahawks,Seahawks,6,Good,4,HB,Running Back,2012
Joique Bell,75.99,70.12,75.73,245.0,Lions,Lions,7,Good,5,HB,Running Back,2012
LeSean McCoy,75.62,76.38,70.94,280.0,Eagles,Eagles,8,Good,6,HB,Running Back,2012
Darren Sproles,75.37,65.78,77.59,335.0,Saints,Saints,9,Good,7,HB,Running Back,2012
Jamaal Charles,75.24,74.69,71.44,204.0,Chiefs,Chiefs,10,Good,8,HB,Running Back,2012
Isaac Redman,74.28,68.58,73.91,112.0,Steelers,Steelers,11,Good,9,HB,Running Back,2012
Ahmad Bradshaw,73.94,76.29,68.2,185.0,Giants,Giants,12,Starter,1,HB,Running Back,2012
Frank Gore,72.8,76.73,66.02,321.0,49ers,49ers,13,Starter,2,HB,Running Back,2012
Arian Foster,72.73,75.4,66.78,429.0,Texans,Texans,14,Starter,3,HB,Running Back,2012
Fred Jackson,72.68,64.89,73.7,159.0,Bills,Bills,15,Starter,4,HB,Running Back,2012
Bryce Brown,72.49,63.11,74.58,147.0,Eagles,Eagles,16,Starter,5,HB,Running Back,2012
Jacquizz Rodgers,72.3,71.27,68.82,299.0,Falcons,Falcons,17,Starter,6,HB,Running Back,2012
Ryan Mathews,72.09,70.7,68.85,173.0,Chargers,Chargers,18,Starter,7,HB,Running Back,2012
Jonathan Stewart,71.33,66.87,70.14,121.0,Panthers,Panthers,19,Starter,8,HB,Running Back,2012
DeMarco Murray,71.32,67.49,69.7,205.0,Cowboys,Cowboys,20,Starter,9,HB,Running Back,2012
Ray Rice,71.2,73.7,65.37,410.0,Ravens,Ravens,21,Starter,10,HB,Running Back,2012
Steven Jackson,70.61,74.01,64.17,323.0,Rams,Rams,22,Starter,11,HB,Running Back,2012
Matt Forte,69.91,66.91,67.74,274.0,Bears,Bears,23,Starter,12,HB,Running Back,2012
Evan Royster,69.47,57.53,73.26,161.0,Commanders,Commanders,24,Starter,13,HB,Running Back,2012
DeAngelo Williams,69.07,63.98,68.29,147.0,Panthers,Panthers,25,Starter,14,HB,Running Back,2012
Maurice Jones-Drew,68.81,64.11,67.78,101.0,Jaguars,Jaguars,26,Starter,15,HB,Running Back,2012
Michael Turner,68.25,64.97,66.27,154.0,Falcons,Falcons,27,Starter,16,HB,Running Back,2012
Knowshon Moreno,68.02,69.05,63.16,133.0,Broncos,Broncos,28,Starter,17,HB,Running Back,2012
Stevan Ridley,67.64,67.45,63.6,199.0,Patriots,Patriots,29,Starter,18,HB,Running Back,2012
Trent Richardson,67.61,71.87,60.61,317.0,Browns,Browns,30,Starter,19,HB,Running Back,2012
Willis McGahee,67.57,66.88,63.87,157.0,Broncos,Broncos,31,Starter,20,HB,Running Back,2012
Reggie Bush,67.33,64.05,65.35,231.0,Dolphins,Dolphins,32,Starter,21,HB,Running Back,2012
Daryl Richardson,66.96,58.07,68.72,148.0,Rams,Rams,33,Starter,22,HB,Running Back,2012
Vick Ballard,66.66,68.1,61.54,192.0,Colts,Colts,34,Starter,23,HB,Running Back,2012
Jonathan Dwyer,66.61,65.95,62.88,143.0,Steelers,Steelers,35,Starter,24,HB,Running Back,2012
Robert Turbin,66.5,66.86,62.1,109.0,Seahawks,Seahawks,36,Starter,25,HB,Running Back,2012
Felix Jones,66.32,60.2,66.23,162.0,Cowboys,Cowboys,37,Starter,26,HB,Running Back,2012
Donald Brown,66.08,62.01,64.63,106.0,Colts,Colts,38,Starter,27,HB,Running Back,2012
Chris Johnson,65.95,62.27,64.23,366.0,Titans,Titans,39,Starter,28,HB,Running Back,2012
