player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
DeShawn Williams,71.87,72.88,73.01,436.0,Broncos,Broncos,54,Starter,11,DI,Defensive Interior,2020
Brandon Williams,71.84,63.41,75.47,354.0,Ravens,Ravens,55,Starter,12,DI,Defensive Interior,2020
DaQuan Jones,71.64,68.02,69.89,706.0,Titans,Titans,56,Starter,13,DI,Defensive Interior,2020
Kawann Short,71.31,60.67,85.81,123.0,Panthers,Panthers,57,Starter,14,DI,Defensive Interior,2020
DeMarcus Walker,71.06,57.95,81.79,384.0,Broncos,Broncos,58,Starter,15,DI,Defensive Interior,2020
Malik Jackson,70.99,57.36,81.11,537.0,Eagles,Eagles,59,Starter,16,DI,Defensive Interior,2020
Chris Wormley,70.96,75.59,65.27,148.0,Steelers,Steelers,60,Starter,17,DI,Defensive Interior,2020
Larry Ogunjobi,70.95,54.73,78.43,642.0,Browns,Browns,61,Starter,18,DI,Defensive Interior,2020
Taven Bryan,70.6,65.56,69.79,511.0,Jaguars,Jaguars,62,Starter,19,DI,Defensive Interior,2020
Morgan Fox,70.29,54.46,76.67,403.0,Rams,Rams,63,Starter,20,DI,Defensive Interior,2020
Raekwon Davis,70.26,71.49,65.28,538.0,Dolphins,Dolphins,64,Starter,21,DI,Defensive Interior,2020
Grover Stewart,70.23,62.19,71.63,581.0,Colts,Colts,65,Starter,22,DI,Defensive Interior,2020
Brent Urban,70.02,59.72,73.65,370.0,Bears,Bears,66,Starter,23,DI,Defensive Interior,2020
Vincent Taylor,69.77,54.78,81.85,207.0,Browns,Browns,67,Starter,24,DI,Defensive Interior,2020
Derrick Nnadi,69.66,65.56,68.74,460.0,Chiefs,Chiefs,68,Starter,25,DI,Defensive Interior,2020
Jarran Reed,69.52,58.42,74.64,847.0,Seahawks,Seahawks,69,Starter,26,DI,Defensive Interior,2020
John Cominsky,69.19,55.07,77.57,399.0,Falcons,Falcons,70,Starter,27,DI,Defensive Interior,2020
Roy Robertson-Harris,68.97,62.29,73.74,245.0,Bears,Bears,71,Starter,28,DI,Defensive Interior,2020
William Gholston,68.86,53.69,74.81,606.0,Buccaneers,Buccaneers,72,Starter,29,DI,Defensive Interior,2020
Mike Pennel,68.66,58.9,74.55,322.0,Chiefs,Chiefs,73,Starter,30,DI,Defensive Interior,2020
Tershawn Wharton,68.59,58.1,71.41,518.0,Chiefs,Chiefs,74,Starter,31,DI,Defensive Interior,2020
Kingsley Keke,68.52,63.88,69.66,414.0,Packers,Packers,75,Starter,32,DI,Defensive Interior,2020
Dean Lowry,68.49,56.8,72.12,601.0,Packers,Packers,76,Starter,33,DI,Defensive Interior,2020
Quinton Jefferson,68.33,59.09,70.96,534.0,Bills,Bills,77,Starter,34,DI,Defensive Interior,2020
Hassan Ridgeway,68.18,64.46,76.3,138.0,Eagles,Eagles,78,Starter,35,DI,Defensive Interior,2020
Danny Shelton,67.93,58.23,72.93,498.0,Lions,Lions,79,Starter,36,DI,Defensive Interior,2020
Adam Butler,67.81,52.38,74.44,481.0,Patriots,Patriots,80,Starter,37,DI,Defensive Interior,2020
John Franklin-Myers,67.62,58.61,70.5,500.0,Jets,Jets,81,Starter,38,DI,Defensive Interior,2020
D.J. Jones,67.57,57.14,74.2,420.0,49ers,49ers,82,Starter,39,DI,Defensive Interior,2020
Sheldon Rankins,67.34,59.77,72.19,415.0,Saints,Saints,83,Starter,40,DI,Defensive Interior,2020
Mike Daniels,67.25,49.95,80.67,356.0,Bengals,Bengals,84,Starter,41,DI,Defensive Interior,2020
Armon Watts,67.0,60.93,70.4,392.0,Vikings,Vikings,85,Starter,42,DI,Defensive Interior,2020
Tyler Lancaster,66.87,58.01,70.18,352.0,Packers,Packers,86,Starter,43,DI,Defensive Interior,2020
Vernon Butler,66.75,55.82,71.95,428.0,Bills,Bills,87,Starter,44,DI,Defensive Interior,2020
Mike Purcell,66.72,56.23,76.11,218.0,Broncos,Broncos,88,Starter,45,DI,Defensive Interior,2020
Austin Johnson,66.71,60.51,66.68,231.0,Giants,Giants,89,Starter,46,DI,Defensive Interior,2020
Christian Covington,66.57,52.97,72.3,559.0,Bengals,Bengals,90,Starter,47,DI,Defensive Interior,2020
Abry Jones,66.47,57.4,74.29,159.0,Jaguars,Jaguars,91,Starter,48,DI,Defensive Interior,2020
John Jenkins,66.38,59.63,71.19,223.0,Bears,Bears,92,Starter,49,DI,Defensive Interior,2020
Justin Zimmer,65.65,55.24,78.01,275.0,Bills,Bills,93,Starter,50,DI,Defensive Interior,2020
Justin Jones,65.47,58.56,68.92,527.0,Chargers,Chargers,94,Starter,51,DI,Defensive Interior,2020
Javon Kinlaw,65.2,52.25,71.75,547.0,49ers,49ers,95,Starter,52,DI,Defensive Interior,2020
Neville Gallimore,64.93,48.5,73.8,416.0,Cowboys,Cowboys,96,Starter,53,DI,Defensive Interior,2020
Kevin Givens,64.92,53.51,76.18,387.0,49ers,49ers,97,Starter,54,DI,Defensive Interior,2020
Davon Godchaux,64.79,54.79,73.02,172.0,Dolphins,Dolphins,98,Starter,55,DI,Defensive Interior,2020
A'Shawn Robinson,64.46,52.49,74.0,111.0,Rams,Rams,99,Starter,56,DI,Defensive Interior,2020
P.J. Hall,64.37,56.64,68.91,343.0,Texans,Texans,100,Starter,57,DI,Defensive Interior,2020
Harrison Phillips,64.16,61.92,67.63,332.0,Bills,Bills,101,Starter,58,DI,Defensive Interior,2020
L.J. Collier,63.8,52.15,67.4,559.0,Seahawks,Seahawks,102,Starter,59,DI,Defensive Interior,2020
Jonathan Bullard,63.79,54.74,73.05,117.0,Seahawks,Seahawks,103,Starter,60,DI,Defensive Interior,2020
Da'Shawn Hand,63.54,57.52,71.21,353.0,Lions,Lions,104,Starter,61,DI,Defensive Interior,2020
Charles Omenihu,63.5,53.8,67.23,546.0,Texans,Texans,105,Starter,62,DI,Defensive Interior,2020
Nathan Shepherd,63.5,56.48,67.24,336.0,Jets,Jets,106,Starter,63,DI,Defensive Interior,2020
Allen Bailey,63.26,46.5,70.58,424.0,Falcons,Falcons,107,Starter,64,DI,Defensive Interior,2020
Jordan Phillips,63.2,49.4,71.89,266.0,Cardinals,Cardinals,108,Starter,65,DI,Defensive Interior,2020
Corey Peters,63.19,51.86,70.42,379.0,Cardinals,Cardinals,109,Starter,66,DI,Defensive Interior,2020
Doug Costin,62.64,62.23,62.92,456.0,Jaguars,Jaguars,110,Starter,67,DI,Defensive Interior,2020
Tyeler Davison,62.33,53.43,64.52,519.0,Falcons,Falcons,111,Starter,68,DI,Defensive Interior,2020
T.Y. McGill,62.21,56.15,70.51,127.0,Eagles,Eagles,112,Starter,69,DI,Defensive Interior,2020
Isaiah Buggs,62.13,49.67,72.9,131.0,Steelers,Steelers,113,Starter,70,DI,Defensive Interior,2020
Xavier Williams,62.11,45.98,74.21,320.0,Bengals,Bengals,114,Starter,71,DI,Defensive Interior,2020
Tyrone Crawford,61.82,46.74,71.67,445.0,Cowboys,Cowboys,115,Rotation/backup,1,DI,Defensive Interior,2020
Carlos Watkins,61.62,48.8,70.37,542.0,Texans,Texans,116,Rotation/backup,2,DI,Defensive Interior,2020
Montravius Adams,61.42,51.45,68.69,130.0,Packers,Packers,117,Rotation/backup,3,DI,Defensive Interior,2020
Leki Fotu,60.87,45.43,72.19,284.0,Cardinals,Cardinals,118,Rotation/backup,4,DI,Defensive Interior,2020
John Penisini,60.55,43.86,67.51,576.0,Lions,Lions,119,Rotation/backup,5,DI,Defensive Interior,2020
Damion Square,60.0,47.73,64.02,253.0,Chargers,Chargers,120,Rotation/backup,6,DI,Defensive Interior,2020
Maliek Collins,59.45,49.34,64.72,505.0,Raiders,Raiders,121,Rotation/backup,7,DI,Defensive Interior,2020
Brandon Dunn,59.44,46.75,65.71,451.0,Texans,Texans,122,Rotation/backup,8,DI,Defensive Interior,2020
Ross Blacklock,59.23,45.12,65.5,254.0,Texans,Texans,123,Rotation/backup,9,DI,Defensive Interior,2020
DaVon Hamilton,58.95,50.2,65.81,408.0,Jaguars,Jaguars,124,Rotation/backup,10,DI,Defensive Interior,2020
Angelo Blackson,58.86,44.15,64.82,550.0,Cardinals,Cardinals,125,Rotation/backup,11,DI,Defensive Interior,2020
Antwaun Woods,58.78,49.15,64.17,457.0,Cowboys,Cowboys,126,Rotation/backup,12,DI,Defensive Interior,2020
Jaleel Johnson,58.64,43.33,64.68,654.0,Vikings,Vikings,127,Rotation/backup,13,DI,Defensive Interior,2020
Kendal Vickers,58.52,44.74,64.57,315.0,Raiders,Raiders,128,Rotation/backup,14,DI,Defensive Interior,2020
Caraun Reid,58.44,50.58,69.52,144.0,Jaguars,Jaguars,129,Rotation/backup,15,DI,Defensive Interior,2020
Byron Cowart,58.3,49.5,65.99,419.0,Patriots,Patriots,130,Rotation/backup,16,DI,Defensive Interior,2020
Rakeem Nunez-Roches,58.21,45.79,65.02,483.0,Buccaneers,Buccaneers,131,Rotation/backup,17,DI,Defensive Interior,2020
Margus Hunt,57.82,39.54,67.6,387.0,Bengals,Bengals,132,Rotation/backup,18,DI,Defensive Interior,2020
Bravvion Roy,57.79,43.85,63.95,419.0,Panthers,Panthers,133,Rotation/backup,19,DI,Defensive Interior,2020
Akeem Spence,57.79,42.98,69.01,103.0,Patriots,Patriots,134,Rotation/backup,20,DI,Defensive Interior,2020
Shamar Stephen,57.26,46.85,60.55,662.0,Vikings,Vikings,135,Rotation/backup,21,DI,Defensive Interior,2020
Justin Ellis,57.13,48.8,65.92,358.0,Ravens,Ravens,136,Rotation/backup,22,DI,Defensive Interior,2020
Taylor Stallworth,55.49,46.75,61.31,253.0,Colts,Colts,137,Rotation/backup,23,DI,Defensive Interior,2020
Trevon Coley,55.27,45.17,65.86,192.0,Jets,Jets,138,Rotation/backup,24,DI,Defensive Interior,2020
Matt Dickerson,54.86,46.75,65.36,197.0,Titans,Titans,139,Rotation/backup,25,DI,Defensive Interior,2020
Trysten Hill,54.79,47.34,66.27,212.0,Cowboys,Cowboys,140,Rotation/backup,26,DI,Defensive Interior,2020
Sylvester Williams,54.54,42.68,66.29,173.0,Broncos,Broncos,141,Rotation/backup,27,DI,Defensive Interior,2020
Malcolm Roach,54.43,43.9,64.58,233.0,Saints,Saints,142,Rotation/backup,28,DI,Defensive Interior,2020
Domata Peko Sr.,54.32,35.97,70.41,177.0,Cardinals,Cardinals,143,Rotation/backup,29,DI,Defensive Interior,2020
Kevin Strong,54.27,48.83,63.37,209.0,Lions,Lions,144,Rotation/backup,30,DI,Defensive Interior,2020
Bryan Mone,54.09,55.19,57.79,228.0,Seahawks,Seahawks,145,Rotation/backup,31,DI,Defensive Interior,2020
Rashard Lawrence,52.96,42.97,62.76,166.0,Cardinals,Cardinals,146,Rotation/backup,32,DI,Defensive Interior,2020
Rasheem Green,52.62,42.37,61.54,365.0,Seahawks,Seahawks,147,Rotation/backup,33,DI,Defensive Interior,2020
Eli Ankou,52.23,43.18,63.89,186.0,Cowboys,Cowboys,148,Rotation/backup,34,DI,Defensive Interior,2020
Kentavius Street,51.38,42.67,58.75,380.0,49ers,49ers,149,Rotation/backup,35,DI,Defensive Interior,2020
Daniel Ekuale,51.31,47.4,57.82,290.0,Jaguars,Jaguars,150,Rotation/backup,36,DI,Defensive Interior,2020
Teair Tart,50.87,47.23,59.99,155.0,Titans,Titans,151,Rotation/backup,37,DI,Defensive Interior,2020
McTelvin Agim,50.77,44.98,56.72,141.0,Broncos,Broncos,152,Rotation/backup,38,DI,Defensive Interior,2020
Jordan Elliott,50.64,46.35,49.34,307.0,Browns,Browns,153,Rotation/backup,39,DI,Defensive Interior,2020
Justin Hamilton,49.46,49.0,54.77,236.0,Cowboys,Cowboys,154,Rotation/backup,40,DI,Defensive Interior,2020
Marlon Davidson,49.24,52.68,51.11,132.0,Falcons,Falcons,155,Rotation/backup,41,DI,Defensive Interior,2020
Larrell Murchison,47.45,41.48,53.52,136.0,Titans,Titans,156,Rotation/backup,42,DI,Defensive Interior,2020
Broderick Washington,45.0,39.78,48.29,161.0,Ravens,Ravens,157,Rotation/backup,43,DI,Defensive Interior,2020
T.J. Watt,93.03,96.33,87.18,856.0,Steelers,Steelers,1,Elite,1,ED,Edge,2020
Joey Bosa,91.47,97.12,87.51,549.0,Chargers,Chargers,2,Elite,2,ED,Edge,2020
Khalil Mack,89.24,93.04,82.96,894.0,Bears,Bears,3,Elite,3,ED,Edge,2020
Myles Garrett,87.8,95.2,81.61,758.0,Browns,Browns,4,Elite,4,ED,Edge,2020
DeMarcus Lawrence,85.32,89.47,78.38,668.0,Cowboys,Cowboys,5,Elite,5,ED,Edge,2020
Shaquil Barrett,84.33,82.19,82.74,824.0,Buccaneers,Buccaneers,6,Elite,6,ED,Edge,2020
Montez Sweat,82.52,83.97,77.39,693.0,Commanders,Commanders,7,Elite,7,ED,Edge,2020
Brandon Graham,82.44,80.64,79.47,759.0,Eagles,Eagles,8,Elite,8,ED,Edge,2020
Justin Houston,81.83,70.77,85.87,608.0,Colts,Colts,9,Elite,9,ED,Edge,2020
Cameron Jordan,81.8,86.05,74.8,816.0,Saints,Saints,10,Elite,10,ED,Edge,2020
Za'Darius Smith,80.37,79.44,76.82,858.0,Packers,Packers,11,Elite,11,ED,Edge,2020
Brian Burns,80.33,75.65,79.93,750.0,Panthers,Panthers,12,Elite,12,ED,Edge,2020
Marcus Davenport,79.25,87.29,73.89,374.0,Saints,Saints,13,Good,1,ED,Edge,2020
Rashan Gary,78.45,70.88,79.98,456.0,Packers,Packers,14,Good,2,ED,Edge,2020
Uchenna Nwosu,77.96,67.66,83.79,356.0,Chargers,Chargers,15,Good,3,ED,Edge,2020
Bradley Chubb,77.55,71.73,82.05,741.0,Broncos,Broncos,16,Good,4,ED,Edge,2020
Chase Winovich,76.29,66.3,78.78,593.0,Patriots,Patriots,17,Good,5,ED,Edge,2020
Trey Flowers,76.22,77.94,76.1,309.0,Lions,Lions,18,Good,6,ED,Edge,2020
Chase Young,75.54,88.32,63.89,770.0,Commanders,Commanders,19,Good,7,ED,Edge,2020
Olivier Vernon,74.45,74.47,74.24,805.0,Browns,Browns,20,Good,8,ED,Edge,2020
Genard Avery,74.37,65.0,84.78,126.0,Eagles,Eagles,21,Good,9,ED,Edge,2020
Andrew Van Ginkel,74.29,69.41,73.37,479.0,Dolphins,Dolphins,22,Good,10,ED,Edge,2020
Carlos Dunlap,74.29,66.71,76.32,593.0,Seahawks,Seahawks,23,Good,11,ED,Edge,2020
Matthew Judon,73.97,59.36,80.58,563.0,Ravens,Ravens,24,Starter,1,ED,Edge,2020
Trey Hendrickson,73.96,68.52,77.17,558.0,Saints,Saints,25,Starter,2,ED,Edge,2020
Jadeveon Clowney,73.96,86.36,66.85,425.0,Titans,Titans,26,Starter,3,ED,Edge,2020
Carl Lawson,73.61,68.27,76.13,723.0,Bengals,Bengals,27,Starter,4,ED,Edge,2020
Terrell Lewis,73.19,72.2,78.02,124.0,Rams,Rams,28,Starter,5,ED,Edge,2020
Randy Gregory,73.05,74.48,71.48,270.0,Cowboys,Cowboys,29,Starter,6,ED,Edge,2020
Ryan Kerrigan,72.94,55.13,81.9,398.0,Commanders,Commanders,30,Starter,7,ED,Edge,2020
Markus Golden,72.93,57.95,79.79,591.0,Cardinals,Cardinals,31,Starter,8,ED,Edge,2020
Pernell McPhee,72.87,63.63,78.83,458.0,Ravens,Ravens,32,Starter,9,ED,Edge,2020
Frank Clark,72.52,62.34,76.29,759.0,Chiefs,Chiefs,33,Starter,10,ED,Edge,2020
Chandler Jones,72.24,66.89,77.38,286.0,Cardinals,Cardinals,34,Starter,11,ED,Edge,2020
Melvin Ingram III,71.93,66.64,76.92,361.0,Chargers,Chargers,35,Starter,12,ED,Edge,2020
Shaq Lawson,71.01,67.19,71.16,571.0,Dolphins,Dolphins,36,Starter,13,ED,Edge,2020
Jerry Hughes,70.96,61.21,73.81,629.0,Bills,Bills,37,Starter,14,ED,Edge,2020
Tyus Bowser,70.49,62.63,71.77,540.0,Ravens,Ravens,38,Starter,15,ED,Edge,2020
Deatrich Wise Jr.,70.49,68.81,68.08,565.0,Patriots,Patriots,39,Starter,16,ED,Edge,2020
Derek Barnett,70.49,69.65,71.15,535.0,Eagles,Eagles,40,Starter,17,ED,Edge,2020
Yannick Ngakoue,70.44,59.9,74.14,657.0,Ravens,Ravens,41,Starter,18,ED,Edge,2020
J.J. Watt,70.1,61.05,74.46,1013.0,Texans,Texans,42,Starter,19,ED,Edge,2020
Robert Quinn,70.09,55.92,76.52,548.0,Bears,Bears,43,Starter,20,ED,Edge,2020
Arik Armstead,70.05,65.53,68.89,750.0,49ers,49ers,44,Starter,21,ED,Edge,2020
Clelin Ferrell,69.86,81.55,61.55,461.0,Raiders,Raiders,45,Starter,22,ED,Edge,2020
Mario Addison,69.71,52.4,77.91,606.0,Bills,Bills,46,Starter,23,ED,Edge,2020
Jacob Martin,69.7,59.59,73.94,375.0,Texans,Texans,47,Starter,24,ED,Edge,2020
Dante Fowler Jr.,68.89,62.14,70.48,601.0,Falcons,Falcons,48,Starter,25,ED,Edge,2020
Everson Griffen,68.78,56.95,74.9,528.0,Lions,Lions,49,Starter,26,ED,Edge,2020
Carl Granderson,68.46,63.42,72.21,291.0,Saints,Saints,50,Starter,27,ED,Edge,2020
Samson Ebukam,68.38,60.66,69.36,364.0,Rams,Rams,51,Starter,28,ED,Edge,2020
Sam Hubbard,68.21,62.94,69.44,665.0,Bengals,Bengals,52,Starter,29,ED,Edge,2020
Bud Dupree,68.18,63.34,69.84,609.0,Steelers,Steelers,53,Starter,30,ED,Edge,2020
Preston Smith,68.06,58.01,70.59,814.0,Packers,Packers,54,Starter,31,ED,Edge,2020
Josh Sweat,67.94,64.47,68.79,422.0,Eagles,Eagles,55,Starter,32,ED,Edge,2020
Jabaal Sheard,67.91,64.11,70.34,275.0,Giants,Giants,56,Starter,33,ED,Edge,2020
Ifeadi Odenigbo,67.79,63.18,67.21,696.0,Vikings,Vikings,57,Starter,34,ED,Edge,2020
Josh Uche,67.43,67.97,70.21,179.0,Patriots,Patriots,58,Starter,35,ED,Edge,2020
Vinny Curry,67.4,56.95,73.63,310.0,Eagles,Eagles,59,Starter,36,ED,Edge,2020
Emmanuel Ogbah,67.39,66.84,65.88,792.0,Dolphins,Dolphins,60,Starter,37,ED,Edge,2020
Frankie Luvu,67.34,62.5,69.54,257.0,Jets,Jets,61,Starter,38,ED,Edge,2020
Maxx Crosby,67.16,60.29,67.57,906.0,Raiders,Raiders,62,Starter,39,ED,Edge,2020
Alton Robinson,67.05,63.32,67.46,336.0,Seahawks,Seahawks,63,Starter,40,ED,Edge,2020
Jason Pierre-Paul,67.01,57.86,70.82,943.0,Buccaneers,Buccaneers,64,Starter,41,ED,Edge,2020
Whitney Mercilus,66.87,54.02,72.84,614.0,Texans,Texans,65,Starter,42,ED,Edge,2020
Jordan Jenkins,66.61,59.47,69.91,528.0,Jets,Jets,66,Starter,43,ED,Edge,2020
Romeo Okwara,66.54,64.91,64.29,748.0,Lions,Lions,67,Starter,44,ED,Edge,2020
Kerry Hyder Jr.,66.01,54.89,71.14,722.0,49ers,49ers,68,Starter,45,ED,Edge,2020
Aaron Lynch,65.99,54.49,74.27,152.0,Jaguars,Jaguars,69,Starter,46,ED,Edge,2020
Ogbo Okoronkwo,65.9,62.5,70.64,158.0,Rams,Rams,70,Starter,47,ED,Edge,2020
Jeremiah Attaochu,65.83,56.4,72.31,414.0,Broncos,Broncos,71,Starter,48,ED,Edge,2020
Alex Highsmith,65.07,60.67,63.83,440.0,Steelers,Steelers,72,Starter,49,ED,Edge,2020
Malik Reed,64.74,60.71,63.65,785.0,Broncos,Broncos,73,Starter,50,ED,Edge,2020
Harold Landry III,64.15,59.67,62.97,1050.0,Titans,Titans,74,Starter,51,ED,Edge,2020
Aldon Smith,63.99,54.86,67.38,809.0,Cowboys,Cowboys,75,Starter,52,ED,Edge,2020
Jihad Ward,63.52,54.76,68.32,271.0,Ravens,Ravens,76,Starter,53,ED,Edge,2020
Justin Hollins,63.41,58.66,63.2,349.0,Rams,Rams,77,Starter,54,ED,Edge,2020
Devon Kennard,63.31,54.59,66.72,362.0,Cardinals,Cardinals,78,Starter,55,ED,Edge,2020
Kyler Fackrell,63.19,51.07,69.18,608.0,Giants,Giants,79,Starter,56,ED,Edge,2020
Vic Beasley Jr.,62.93,55.24,67.02,199.0,Raiders,Raiders,80,Starter,57,ED,Edge,2020
Jaylon Ferguson,62.91,59.64,63.01,303.0,Ravens,Ravens,81,Starter,58,ED,Edge,2020
Alex Okafor,62.72,53.26,69.35,283.0,Chiefs,Chiefs,82,Starter,59,ED,Edge,2020
Barkevious Mingo,62.66,49.88,69.52,391.0,Bears,Bears,83,Starter,60,ED,Edge,2020
Efe Obada,62.41,55.66,63.99,415.0,Panthers,Panthers,84,Starter,61,ED,Edge,2020
Adrian Clayborn,62.2,52.0,66.08,404.0,Browns,Browns,85,Starter,62,ED,Edge,2020
Bruce Irvin,62.14,48.74,75.14,121.0,Seahawks,Seahawks,86,Starter,63,ED,Edge,2020
Trent Murphy,62.12,55.23,66.29,343.0,Bills,Bills,87,Starter,64,ED,Edge,2020
Mike Danna,62.07,58.89,63.15,334.0,Chiefs,Chiefs,88,Starter,65,ED,Edge,2020
Carter Coughlin,62.02,57.26,67.27,193.0,Giants,Giants,89,Starter,66,ED,Edge,2020
A.J. Epenesa,61.97,60.41,60.93,291.0,Bills,Bills,90,Rotation/backup,1,ED,Edge,2020
Lorenzo Carter,61.93,60.83,64.75,234.0,Giants,Giants,91,Rotation/backup,2,ED,Edge,2020
Derek Rivers,61.93,52.78,68.03,115.0,Rams,Rams,92,Rotation/backup,3,ED,Edge,2020
John Simon,61.6,49.86,66.29,702.0,Patriots,Patriots,93,Rotation/backup,4,ED,Edge,2020
Tarell Basham,61.44,59.45,60.26,734.0,Jets,Jets,94,Rotation/backup,5,ED,Edge,2020
Dion Jordan,61.09,53.63,67.0,375.0,49ers,49ers,95,Rotation/backup,6,ED,Edge,2020
Yetur Gross-Matos,60.99,59.02,62.3,377.0,Panthers,Panthers,96,Rotation/backup,7,ED,Edge,2020
Benson Mayowa,60.93,54.18,63.34,571.0,Seahawks,Seahawks,97,Rotation/backup,8,ED,Edge,2020
Oshane Ximines,60.63,59.5,65.04,110.0,Giants,Giants,98,Rotation/backup,9,ED,Edge,2020
James Vaughters,60.47,54.95,62.06,243.0,Bears,Bears,99,Rotation/backup,10,ED,Edge,2020
Anthony Nelson,60.41,68.81,53.38,324.0,Buccaneers,Buccaneers,100,Rotation/backup,11,ED,Edge,2020
Carl Nassib,60.23,57.67,59.66,463.0,Raiders,Raiders,101,Rotation/backup,12,ED,Edge,2020
Chris Smith,59.92,54.48,63.54,115.0,Raiders,Raiders,102,Rotation/backup,13,ED,Edge,2020
Damontre Moore,59.69,59.56,66.12,184.0,Seahawks,Seahawks,103,Rotation/backup,14,ED,Edge,2020
Dawuane Smoot,59.59,56.67,59.04,665.0,Jaguars,Jaguars,104,Rotation/backup,15,ED,Edge,2020
Charles Harris,58.49,58.25,57.71,289.0,Falcons,Falcons,105,Rotation/backup,16,ED,Edge,2020
D.J. Wonnum,58.19,56.2,57.44,471.0,Vikings,Vikings,106,Rotation/backup,17,ED,Edge,2020
Khalid Kareem,58.19,56.51,55.15,259.0,Bengals,Bengals,107,Rotation/backup,18,ED,Edge,2020
Cassius Marsh,58.15,50.22,63.43,151.0,Steelers,Steelers,108,Rotation/backup,19,ED,Edge,2020
Bryce Huff,58.09,56.28,57.22,296.0,Jets,Jets,109,Rotation/backup,20,ED,Edge,2020
Al-Quadin Muhammad,57.9,57.48,54.21,579.0,Colts,Colts,110,Rotation/backup,21,ED,Edge,2020
Ryan Anderson,57.82,54.83,59.92,146.0,Commanders,Commanders,111,Rotation/backup,22,ED,Edge,2020
K'Lavon Chaisson,57.74,55.71,54.92,569.0,Jaguars,Jaguars,112,Rotation/backup,23,ED,Edge,2020
Kamalei Correa,57.71,51.74,62.08,197.0,Jaguars,Jaguars,113,Rotation/backup,24,ED,Edge,2020
Alex Barrett,57.38,58.34,63.44,120.0,49ers,49ers,114,Rotation/backup,25,ED,Edge,2020
Arden Key,57.0,59.33,55.13,435.0,Raiders,Raiders,115,Rotation/backup,26,ED,Edge,2020
Ben Banogu,56.92,54.12,59.57,100.0,Colts,Colts,116,Rotation/backup,27,ED,Edge,2020
Anthony Chickillo,56.87,51.31,60.58,164.0,Broncos,Broncos,117,Rotation/backup,28,ED,Edge,2020
Kyle Phillips,56.79,59.31,57.2,171.0,Jets,Jets,118,Rotation/backup,29,ED,Edge,2020
Dorance Armstrong,56.7,54.23,54.69,368.0,Cowboys,Cowboys,119,Rotation/backup,30,ED,Edge,2020
Derick Roberson,56.58,55.29,63.95,248.0,Titans,Titans,120,Rotation/backup,31,ED,Edge,2020
Isaac Rochell,56.49,54.15,53.89,438.0,Chargers,Chargers,121,Rotation/backup,32,ED,Edge,2020
Jordan Willis,56.25,58.57,56.37,229.0,49ers,49ers,122,Rotation/backup,33,ED,Edge,2020
Stephen Weatherly,56.13,52.96,57.72,358.0,Panthers,Panthers,123,Rotation/backup,34,ED,Edge,2020
Porter Gustin,56.04,59.26,54.93,326.0,Browns,Browns,124,Rotation/backup,35,ED,Edge,2020
Tanoh Kpassagnon,55.84,54.02,54.36,720.0,Chiefs,Chiefs,125,Rotation/backup,36,ED,Edge,2020
Darryl Johnson,55.71,54.14,53.63,225.0,Bills,Bills,126,Rotation/backup,37,ED,Edge,2020
Marquis Haynes Sr.,55.67,53.08,57.82,390.0,Panthers,Panthers,127,Rotation/backup,38,ED,Edge,2020
Zach Allen,55.6,52.75,55.28,505.0,Cardinals,Cardinals,128,Rotation/backup,39,ED,Edge,2020
Tashawn Bower,54.13,53.98,61.32,137.0,Patriots,Patriots,129,Rotation/backup,40,ED,Edge,2020
Jonathan Greenard,53.75,55.09,52.86,265.0,Texans,Texans,130,Rotation/backup,41,ED,Edge,2020
Steven Means,53.61,47.44,55.22,646.0,Falcons,Falcons,131,Rotation/backup,42,ED,Edge,2020
Christian Jones,52.37,45.55,52.75,510.0,Lions,Lions,132,Rotation/backup,43,ED,Edge,2020
Shilique Calhoun,51.78,49.08,54.73,256.0,Patriots,Patriots,133,Rotation/backup,44,ED,Edge,2020
Adam Gotsis,51.42,44.49,51.88,579.0,Jaguars,Jaguars,134,Rotation/backup,45,ED,Edge,2020
Amani Bledsoe,51.29,52.54,48.38,312.0,Bengals,Bengals,135,Rotation/backup,46,ED,Edge,2020
Austin Larkin,50.62,52.98,55.29,127.0,Panthers,Panthers,136,Rotation/backup,47,ED,Edge,2020
Austin Bryant,50.37,58.24,52.16,212.0,Lions,Lions,137,Rotation/backup,48,ED,Edge,2020
Olasunkanmi Adeniyi,50.26,52.29,47.88,146.0,Steelers,Steelers,138,Rotation/backup,49,ED,Edge,2020
Kylie Fitts,47.33,52.14,48.6,140.0,Cardinals,Cardinals,139,Rotation/backup,50,ED,Edge,2020
Jabari Zuniga,46.09,51.32,46.77,103.0,Jets,Jets,140,Rotation/backup,51,ED,Edge,2020
Zack Martin,96.0,91.3,94.97,618.0,Cowboys,Cowboys,1,Elite,1,G,Guard,2020
Wyatt Teller,95.25,92.7,92.78,694.0,Browns,Browns,2,Elite,2,G,Guard,2020
Ali Marpet,93.44,86.7,93.77,849.0,Buccaneers,Buccaneers,3,Elite,3,G,Guard,2020
Quenton Nelson,92.29,86.2,92.18,1082.0,Colts,Colts,4,Elite,4,G,Guard,2020
Joel Bitonio,90.52,84.6,90.3,1061.0,Browns,Browns,5,Elite,5,G,Guard,2020
Shaq Mason,90.48,85.4,89.7,782.0,Patriots,Patriots,6,Elite,6,G,Guard,2020
