player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Jer'Zhan Newton,68.32,51.95,75.07,586.0,Commanders,Commanders,58,Starter,28,DI,Defensive Interior,2024
Tyler Davis,68.29,51.77,75.14,354.0,Rams,Rams,59,Starter,29,DI,Defensive Interior,2024
Dante Stills,68.08,55.58,73.59,532.0,Cardinals,Cardinals,60,Starter,30,DI,Defensive Interior,2024
Roy Robertson-Harris,67.54,52.35,73.5,398.0,Seahawks,Seahawks,61,Starter,31,DI,Defensive Interior,2024
Elijah Garcia,67.53,59.23,81.4,143.0,Giants,Giants,62,Starter,32,DI,Defensive Interior,2024
Larry Ogunjobi,67.46,48.16,76.84,550.0,Steelers,Steelers,63,Starter,33,DI,Defensive Interior,2024
Jowon Briggs,67.46,64.7,78.92,133.0,Browns,Browns,64,Starter,34,DI,Defensive Interior,2024
Folorunso Fatukasi,67.43,50.22,77.58,366.0,Texans,Texans,65,Starter,35,DI,Defensive Interior,2024
Thomas Booker IV,67.35,54.05,74.62,172.0,Eagles,Eagles,66,Starter,36,DI,Defensive Interior,2024
Evan Anderson,67.35,57.72,74.51,267.0,49ers,49ers,67,Starter,37,DI,Defensive Interior,2024
Zach Harrison,67.34,56.56,70.36,272.0,Falcons,Falcons,68,Starter,38,DI,Defensive Interior,2024
Kevin Givens,67.19,54.35,76.79,185.0,49ers,49ers,69,Starter,39,DI,Defensive Interior,2024
Roy Lopez,66.97,54.21,72.67,464.0,Cardinals,Cardinals,70,Starter,40,DI,Defensive Interior,2024
DaQuan Jones,66.87,59.98,69.84,629.0,Bills,Bills,71,Starter,41,DI,Defensive Interior,2024
Khalil Davis,66.72,53.06,77.03,209.0,49ers,49ers,72,Starter,42,DI,Defensive Interior,2024
Jeremiah Pharms Jr.,66.66,56.69,71.59,457.0,Patriots,Patriots,73,Starter,43,DI,Defensive Interior,2024
DaVon Hamilton,66.48,51.39,75.02,626.0,Jaguars,Jaguars,74,Starter,44,DI,Defensive Interior,2024
Bobby Brown III,66.39,59.6,69.2,513.0,Rams,Rams,75,Starter,45,DI,Defensive Interior,2024
Morgan Fox,66.34,47.64,74.64,619.0,Chargers,Chargers,76,Starter,46,DI,Defensive Interior,2024
A'Shawn Robinson,66.31,49.2,75.42,761.0,Panthers,Panthers,77,Starter,47,DI,Defensive Interior,2024
Harrison Phillips,66.11,53.21,70.55,701.0,Vikings,Vikings,78,Starter,48,DI,Defensive Interior,2024
Kentavius Street,65.95,53.29,73.35,280.0,Falcons,Falcons,79,Starter,49,DI,Defensive Interior,2024
Javon Kinlaw,65.93,53.54,72.18,695.0,Jets,Jets,80,Starter,50,DI,Defensive Interior,2024
Solomon Thomas,65.93,48.78,73.68,458.0,Jets,Jets,81,Starter,51,DI,Defensive Interior,2024
Khyiris Tonga,65.74,58.12,70.97,229.0,Cardinals,Cardinals,82,Starter,52,DI,Defensive Interior,2024
Neville Gallimore,65.24,51.55,70.89,308.0,Rams,Rams,83,Starter,53,DI,Defensive Interior,2024
Eddie Goldman,65.17,48.3,73.34,330.0,Falcons,Falcons,84,Starter,54,DI,Defensive Interior,2024
Byron Cowart,65.11,49.52,72.73,335.0,Bears,Bears,85,Starter,55,DI,Defensive Interior,2024
Taven Bryan,65.05,53.65,68.68,340.0,Colts,Colts,86,Starter,56,DI,Defensive Interior,2024
Mike Pennel,65.01,50.23,73.63,365.0,Chiefs,Chiefs,87,Starter,57,DI,Defensive Interior,2024
Andrew Billings,64.76,56.9,70.84,297.0,Bears,Bears,88,Starter,58,DI,Defensive Interior,2024
Bryan Bresee,64.66,49.37,70.68,708.0,Saints,Saints,89,Starter,59,DI,Defensive Interior,2024
Maurice Hurst,64.57,53.28,76.47,164.0,Browns,Browns,90,Starter,60,DI,Defensive Interior,2024
James Lynch,64.56,51.85,70.23,243.0,Titans,Titans,91,Starter,61,DI,Defensive Interior,2024
Logan Hall,64.5,54.9,66.73,571.0,Buccaneers,Buccaneers,92,Starter,62,DI,Defensive Interior,2024
Maliek Collins,64.46,50.45,70.03,715.0,49ers,49ers,93,Starter,63,DI,Defensive Interior,2024
Quinton Jefferson,64.37,47.22,73.98,258.0,Bills,Bills,94,Starter,64,DI,Defensive Interior,2024
Jeremiah Ledbetter,64.34,53.22,71.7,441.0,Jaguars,Jaguars,95,Starter,65,DI,Defensive Interior,2024
Da'Shawn Hand,64.2,55.71,69.12,564.0,Dolphins,Dolphins,96,Starter,66,DI,Defensive Interior,2024
Jonathan Bullard,64.19,47.55,72.1,590.0,Vikings,Vikings,97,Starter,67,DI,Defensive Interior,2024
Colby Wooden,64.16,54.3,69.01,260.0,Packers,Packers,98,Starter,68,DI,Defensive Interior,2024
Sheldon Rankins,64.12,52.14,73.24,287.0,Bengals,Bengals,99,Starter,69,DI,Defensive Interior,2024
Khalen Saunders,64.1,51.53,70.46,460.0,Saints,Saints,100,Starter,70,DI,Defensive Interior,2024
Adam Butler,64.09,45.66,72.21,856.0,Raiders,Raiders,101,Starter,71,DI,Defensive Interior,2024
McKinnley Jackson,64.06,53.1,71.12,248.0,Bengals,Bengals,102,Starter,72,DI,Defensive Interior,2024
Mazi Smith,64.05,50.32,69.03,524.0,Cowboys,Cowboys,103,Starter,73,DI,Defensive Interior,2024
Greg Gaines,64.04,52.82,68.04,421.0,Buccaneers,Buccaneers,104,Starter,74,DI,Defensive Interior,2024
Adetomiwa Adebawore,64.02,57.0,71.15,137.0,Colts,Colts,105,Starter,75,DI,Defensive Interior,2024
Patrick O'Connor,63.93,50.91,74.13,235.0,Lions,Lions,106,Starter,76,DI,Defensive Interior,2024
Zacch Pickens,63.92,53.55,71.56,228.0,Bears,Bears,107,Starter,77,DI,Defensive Interior,2024
Davon Godchaux,63.86,47.31,70.73,680.0,Patriots,Patriots,108,Starter,78,DI,Defensive Interior,2024
Jonah Laulu,63.82,48.57,71.79,474.0,Raiders,Raiders,109,Starter,79,DI,Defensive Interior,2024
Jordan Phillips,63.44,50.06,72.51,185.0,Bills,Bills,110,Starter,80,DI,Defensive Interior,2024
Tommy Togiai,63.42,52.19,73.8,280.0,Texans,Texans,111,Starter,81,DI,Defensive Interior,2024
Linval Joseph,63.41,43.78,76.45,264.0,Cowboys,Cowboys,112,Starter,82,DI,Defensive Interior,2024
Austin Johnson,63.3,50.05,69.74,353.0,Bills,Bills,113,Starter,83,DI,Defensive Interior,2024
Jalyn Holmes,63.22,50.2,74.4,337.0,Commanders,Commanders,114,Starter,84,DI,Defensive Interior,2024
Justin Jones,63.15,53.01,72.61,100.0,Cardinals,Cardinals,115,Starter,85,DI,Defensive Interior,2024
Nathan Shepherd,63.1,47.1,70.09,567.0,Saints,Saints,116,Starter,86,DI,Defensive Interior,2024
Broderick Washington,62.96,49.86,67.53,488.0,Ravens,Ravens,117,Starter,87,DI,Defensive Interior,2024
Jonah Williams,62.82,53.07,69.37,108.0,Lions,Lions,118,Starter,88,DI,Defensive Interior,2024
Tershawn Wharton,62.75,50.76,68.92,733.0,Chiefs,Chiefs,119,Starter,89,DI,Defensive Interior,2024
Bilal Nichols,62.38,49.81,72.0,173.0,Cardinals,Cardinals,120,Starter,90,DI,Defensive Interior,2024
D.J. Davidson,62.25,53.53,69.3,261.0,Giants,Giants,121,Starter,91,DI,Defensive Interior,2024
Johnathan Hankins,62.25,42.96,72.91,389.0,Seahawks,Seahawks,122,Starter,92,DI,Defensive Interior,2024
DeShawn Williams,62.2,47.63,70.5,338.0,Panthers,Panthers,123,Starter,93,DI,Defensive Interior,2024
Montravius Adams,62.12,50.98,68.72,207.0,Steelers,Steelers,124,Starter,94,DI,Defensive Interior,2024
John Jenkins,62.09,42.21,71.38,606.0,Raiders,Raiders,125,Starter,95,DI,Defensive Interior,2024
Isaiahh Loudermilk,61.97,54.28,64.59,255.0,Steelers,Steelers,126,Rotation/backup,1,DI,Defensive Interior,2024
Carlos Watkins,61.72,52.9,69.32,228.0,Cowboys,Cowboys,127,Rotation/backup,2,DI,Defensive Interior,2024
Jerry Tillery,61.66,51.48,64.68,482.0,Vikings,Vikings,128,Rotation/backup,3,DI,Defensive Interior,2024
Elijah Chatman,61.61,54.25,62.35,423.0,Giants,Giants,129,Rotation/backup,4,DI,Defensive Interior,2024
John Ridgeway,61.51,51.22,66.56,263.0,Saints,Saints,130,Rotation/backup,5,DI,Defensive Interior,2024
Moro Ojomo,61.51,60.87,61.09,465.0,Eagles,Eagles,131,Rotation/backup,6,DI,Defensive Interior,2024
Bruce Hector,61.48,55.88,73.54,118.0,Jets,Jets,132,Rotation/backup,7,DI,Defensive Interior,2024
Ta'Quon Graham,61.22,58.14,64.31,193.0,Falcons,Falcons,133,Rotation/backup,8,DI,Defensive Interior,2024
Raekwon Davis,61.03,50.78,63.89,349.0,Colts,Colts,134,Rotation/backup,9,DI,Defensive Interior,2024
Kurt Hinish,60.97,52.98,65.94,231.0,Texans,Texans,135,Rotation/backup,10,DI,Defensive Interior,2024
Shy Tuttle,60.92,46.45,67.39,610.0,Panthers,Panthers,136,Rotation/backup,11,DI,Defensive Interior,2024
Derrick Nnadi,60.71,49.67,63.91,248.0,Chiefs,Chiefs,137,Rotation/backup,12,DI,Defensive Interior,2024
Dean Lowry,60.39,47.68,69.89,159.0,Steelers,Steelers,138,Rotation/backup,13,DI,Defensive Interior,2024
Jordan Jefferson,60.36,60.07,65.2,151.0,Jaguars,Jaguars,139,Rotation/backup,14,DI,Defensive Interior,2024
C.J. Brewer,60.32,51.15,67.17,159.0,Buccaneers,Buccaneers,140,Rotation/backup,15,DI,Defensive Interior,2024
Benito Jones,60.29,48.15,64.21,481.0,Dolphins,Dolphins,141,Rotation/backup,16,DI,Defensive Interior,2024
Maason Smith,60.06,50.18,68.36,384.0,Jaguars,Jaguars,142,Rotation/backup,17,DI,Defensive Interior,2024
Tyler Lacy,59.61,51.69,63.9,340.0,Jaguars,Jaguars,143,Rotation/backup,18,DI,Defensive Interior,2024
Sheldon Day,59.42,48.83,68.49,339.0,Commanders,Commanders,144,Rotation/backup,19,DI,Defensive Interior,2024
Ruke Orhorhoro,59.41,56.38,66.08,147.0,Falcons,Falcons,145,Rotation/backup,20,DI,Defensive Interior,2024
Zach Carter,58.87,51.49,62.28,263.0,Raiders,Raiders,146,Rotation/backup,21,DI,Defensive Interior,2024
Jordan Elliott,58.36,49.2,61.29,440.0,49ers,49ers,147,Rotation/backup,22,DI,Defensive Interior,2024
Jay Tufele,58.11,50.82,64.79,242.0,Bengals,Bengals,148,Rotation/backup,23,DI,Defensive Interior,2024
Jordon Riley,58.07,51.09,64.92,248.0,Giants,Giants,149,Rotation/backup,24,DI,Defensive Interior,2024
Rakeem Nunez-Roches,57.74,42.18,65.22,608.0,Giants,Giants,150,Rotation/backup,25,DI,Defensive Interior,2024
Daniel Ekuale,57.72,47.69,65.24,723.0,Patriots,Patriots,151,Rotation/backup,26,DI,Defensive Interior,2024
Ben Stille,57.52,53.77,66.73,120.0,Cardinals,Cardinals,152,Rotation/backup,27,DI,Defensive Interior,2024
DeWayne Carter,57.28,48.84,64.62,315.0,Bills,Bills,153,Rotation/backup,28,DI,Defensive Interior,2024
L.J. Collier,57.19,45.72,67.13,588.0,Cardinals,Cardinals,154,Rotation/backup,29,DI,Defensive Interior,2024
Jordan Jackson,56.82,46.06,59.83,329.0,Broncos,Broncos,155,Rotation/backup,30,DI,Defensive Interior,2024
Jaden Crumedy,56.81,54.18,70.66,121.0,Panthers,Panthers,156,Rotation/backup,31,DI,Defensive Interior,2024
Chris Williams,55.82,46.47,63.19,367.0,Bears,Bears,157,Rotation/backup,32,DI,Defensive Interior,2024
Darius Robinson,55.76,55.18,65.77,184.0,Cardinals,Cardinals,158,Rotation/backup,33,DI,Defensive Interior,2024
Eric Johnson,55.37,52.89,57.28,178.0,Patriots,Patriots,159,Rotation/backup,34,DI,Defensive Interior,2024
Otito Ogbonnia,55.2,46.87,61.18,538.0,Chargers,Chargers,160,Rotation/backup,35,DI,Defensive Interior,2024
Kris Jenkins,54.61,49.9,60.66,496.0,Bengals,Bengals,161,Rotation/backup,36,DI,Defensive Interior,2024
Phidarian Mathis,53.77,51.38,58.84,257.0,Jets,Jets,162,Rotation/backup,37,DI,Defensive Interior,2024
LaBryan Ray,52.86,43.49,55.56,626.0,Panthers,Panthers,163,Rotation/backup,38,DI,Defensive Interior,2024
Keondre Coburn,52.59,55.48,52.13,125.0,Titans,Titans,164,Rotation/backup,39,DI,Defensive Interior,2024
Matthew Butler,51.31,55.88,56.07,101.0,Raiders,Raiders,165,Rotation/backup,40,DI,Defensive Interior,2024
Kalia Davis,50.82,49.73,54.98,259.0,49ers,49ers,166,Rotation/backup,41,DI,Defensive Interior,2024
Mekhi Wingo,50.4,52.65,50.62,177.0,Lions,Lions,167,Rotation/backup,42,DI,Defensive Interior,2024
Nick Bosa,92.57,95.17,88.33,693.0,49ers,49ers,1,Elite,1,ED,Edge,2024
Myles Garrett,92.08,94.59,86.44,822.0,Browns,Browns,2,Elite,2,ED,Edge,2024
Will Anderson Jr.,91.38,93.89,86.15,645.0,Texans,Texans,3,Elite,3,ED,Edge,2024
Micah Parsons,91.3,89.1,90.57,694.0,Cowboys,Cowboys,4,Elite,4,ED,Edge,2024
T.J. Watt,90.39,92.51,86.17,1002.0,Steelers,Steelers,5,Elite,5,ED,Edge,2024
Jared Verse,88.53,94.25,80.55,933.0,Rams,Rams,6,Elite,6,ED,Edge,2024
Greg Rousseau,86.65,89.64,81.27,861.0,Bills,Bills,7,Elite,7,ED,Edge,2024
Khalil Mack,86.38,83.39,84.2,668.0,Chargers,Chargers,8,Elite,8,ED,Edge,2024
Trey Hendrickson,85.71,80.89,85.15,823.0,Bengals,Bengals,9,Elite,9,ED,Edge,2024
Rashan Gary,85.42,83.05,84.4,670.0,Packers,Packers,10,Elite,10,ED,Edge,2024
Aidan Hutchinson,84.82,86.17,85.64,280.0,Lions,Lions,11,Elite,11,ED,Edge,2024
Joey Bosa,84.47,84.38,86.04,503.0,Chargers,Chargers,12,Elite,12,ED,Edge,2024
Danielle Hunter,83.36,76.5,83.77,859.0,Texans,Texans,13,Elite,13,ED,Edge,2024
Maxx Crosby,82.94,85.96,79.21,766.0,Raiders,Raiders,14,Elite,14,ED,Edge,2024
Nik Bonitto,81.23,67.07,86.5,761.0,Broncos,Broncos,15,Elite,15,ED,Edge,2024
Montez Sweat,80.93,78.22,79.05,616.0,Bears,Bears,16,Elite,16,ED,Edge,2024
Yaya Diaby,80.14,78.37,77.16,841.0,Buccaneers,Buccaneers,17,Elite,17,ED,Edge,2024
Alex Highsmith,79.69,81.13,77.01,592.0,Steelers,Steelers,18,Good,1,ED,Edge,2024
Von Miller,79.44,65.27,87.27,332.0,Bills,Bills,19,Good,2,ED,Edge,2024
Brian Burns,79.19,71.75,80.46,865.0,Giants,Giants,20,Good,3,ED,Edge,2024
Chop Robinson,78.89,69.6,80.92,565.0,Dolphins,Dolphins,21,Good,4,ED,Edge,2024
Jonathan Greenard,77.71,69.59,80.72,969.0,Vikings,Vikings,22,Good,5,ED,Edge,2024
Nolan Smith,77.51,70.46,78.05,725.0,Eagles,Eagles,23,Good,6,ED,Edge,2024
Javon Solomon,76.55,64.2,84.54,141.0,Bills,Bills,24,Good,7,ED,Edge,2024
Dondrea Tillman,76.45,63.13,85.08,275.0,Broncos,Broncos,25,Good,8,ED,Edge,2024
Brenton Cox Jr.,76.23,64.18,88.91,187.0,Packers,Packers,26,Good,9,ED,Edge,2024
Zaven Collins,76.2,71.75,75.0,600.0,Cardinals,Cardinals,27,Good,10,ED,Edge,2024
Will McDonald IV,76.14,64.1,80.74,756.0,Jets,Jets,28,Good,11,ED,Edge,2024
Brandon Graham,75.98,67.49,80.4,311.0,Eagles,Eagles,29,Good,12,ED,Edge,2024
Tuli Tuipulotu,75.88,72.19,74.17,774.0,Chargers,Chargers,30,Good,13,ED,Edge,2024
Za'Darius Smith,75.75,65.7,78.48,655.0,Lions,Lions,31,Good,14,ED,Edge,2024
Odafe Oweh,75.75,75.75,72.17,683.0,Ravens,Ravens,32,Good,15,ED,Edge,2024
Kyle Van Noy,75.55,58.3,82.89,696.0,Ravens,Ravens,33,Good,16,ED,Edge,2024
George Karlaftis,74.95,65.98,76.77,953.0,Chiefs,Chiefs,34,Good,17,ED,Edge,2024
DeMarcus Lawrence,74.83,74.4,77.31,167.0,Cowboys,Cowboys,35,Good,18,ED,Edge,2024
Nick Herbig,74.78,65.29,79.87,433.0,Steelers,Steelers,36,Good,19,ED,Edge,2024
Boye Mafe,74.6,69.94,74.81,607.0,Seahawks,Seahawks,37,Good,20,ED,Edge,2024
Jonathon Cooper,74.21,65.75,76.26,882.0,Broncos,Broncos,38,Good,21,ED,Edge,2024
James Houston,73.72,58.4,88.79,141.0,Browns,Browns,39,Starter,1,ED,Edge,2024
Andrew Van Ginkel,73.56,57.64,80.31,973.0,Vikings,Vikings,40,Starter,2,ED,Edge,2024
Josh Sweat,73.3,65.45,74.56,775.0,Eagles,Eagles,41,Starter,3,ED,Edge,2024
Travon Walker,73.09,70.93,70.76,911.0,Jaguars,Jaguars,42,Starter,4,ED,Edge,2024
Jaelan Phillips,72.79,68.15,80.73,134.0,Dolphins,Dolphins,43,Starter,5,ED,Edge,2024
Carl Granderson,72.79,65.93,73.4,825.0,Saints,Saints,44,Starter,6,ED,Edge,2024
Chase Young,72.7,74.45,70.12,740.0,Saints,Saints,45,Starter,7,ED,Edge,2024
Arnold Ebiketie,72.36,62.88,74.71,543.0,Falcons,Falcons,46,Starter,8,ED,Edge,2024
Michael Hoecht,72.2,60.69,75.7,705.0,Rams,Rams,47,Starter,9,ED,Edge,2024
Isaiah McGuire,71.75,67.59,75.76,469.0,Browns,Browns,48,Starter,10,ED,Edge,2024
Byron Young,71.75,58.98,76.1,936.0,Rams,Rams,49,Starter,11,ED,Edge,2024
Haason Reddick,70.98,54.7,81.1,392.0,Jets,Jets,50,Starter,12,ED,Edge,2024
Harold Landry III,70.35,59.61,73.34,878.0,Titans,Titans,51,Starter,13,ED,Edge,2024
Dorance Armstrong,70.32,60.31,72.82,747.0,Commanders,Commanders,52,Starter,14,ED,Edge,2024
Jadeveon Clowney,70.19,65.96,71.29,650.0,Panthers,Panthers,53,Starter,15,ED,Edge,2024
Darrell Taylor,69.96,55.43,76.16,374.0,Bears,Bears,54,Starter,16,ED,Edge,2024
Dennis Gardeck,69.96,54.78,81.39,206.0,Cardinals,Cardinals,55,Starter,17,ED,Edge,2024
Cameron Jordan,69.79,59.38,72.76,565.0,Saints,Saints,56,Starter,18,ED,Edge,2024
Uchenna Nwosu,69.68,62.22,75.89,190.0,Seahawks,Seahawks,57,Starter,19,ED,Edge,2024
Matthew Judon,69.52,50.11,82.11,655.0,Falcons,Falcons,58,Starter,20,ED,Edge,2024
Dante Fowler Jr.,69.26,54.09,75.21,642.0,Commanders,Commanders,59,Starter,21,ED,Edge,2024
Kayvon Thibodeaux,68.75,67.37,68.54,593.0,Giants,Giants,60,Starter,22,ED,Edge,2024
Jonah Elliss,68.33,60.23,69.56,441.0,Broncos,Broncos,61,Starter,23,ED,Edge,2024
Azeez Ojulari,68.2,59.1,76.76,391.0,Giants,Giants,62,Starter,24,ED,Edge,2024
Leonard Floyd,68.02,52.51,74.2,604.0,49ers,49ers,63,Starter,25,ED,Edge,2024
Bryce Huff,67.71,62.25,71.1,298.0,Eagles,Eagles,64,Starter,26,ED,Edge,2024
Preston Smith,67.53,53.67,72.6,469.0,Steelers,Steelers,65,Starter,27,ED,Edge,2024
Kwity Paye,67.49,64.4,67.63,667.0,Colts,Colts,66,Starter,28,ED,Edge,2024
Chris Braswell,67.49,60.45,68.01,335.0,Buccaneers,Buccaneers,67,Starter,29,ED,Edge,2024
Ogbo Okoronkwo,67.42,54.33,73.06,464.0,Browns,Browns,68,Starter,30,ED,Edge,2024
Charles Snowden,67.28,54.07,72.4,405.0,Raiders,Raiders,69,Starter,31,ED,Edge,2024
Lukas Van Ness,67.27,59.77,68.11,458.0,Packers,Packers,70,Starter,32,ED,Edge,2024
Derick Hall,67.12,57.52,69.35,673.0,Seahawks,Seahawks,71,Starter,33,ED,Edge,2024
Victor Dimukeje,66.95,60.12,71.16,157.0,Cardinals,Cardinals,72,Starter,34,ED,Edge,2024
Jacob Martin,66.76,57.71,72.36,222.0,Bears,Bears,73,Starter,35,ED,Edge,2024
Tyree Wilson,66.69,65.45,63.97,524.0,Raiders,Raiders,74,Starter,36,ED,Edge,2024
Jamin Davis,66.58,57.15,73.11,107.0,Jets,Jets,75,Starter,37,ED,Edge,2024
Dayo Odeyingbo,66.32,60.74,65.88,746.0,Colts,Colts,76,Starter,38,ED,Edge,2024
Carl Lawson,66.16,55.08,73.6,402.0,Cowboys,Cowboys,77,Starter,39,ED,Edge,2024
A.J. Epenesa,65.88,57.55,67.67,712.0,Bills,Bills,78,Starter,40,ED,Edge,2024
Laiatu Latu,65.66,64.49,62.27,618.0,Colts,Colts,79,Starter,41,ED,Edge,2024
Tyquan Lewis,65.03,58.73,70.47,355.0,Colts,Colts,80,Starter,42,ED,Edge,2024
Kingsley Enagbare,64.92,59.34,64.47,538.0,Packers,Packers,81,Starter,43,ED,Edge,2024
Sam Hubbard,64.75,55.01,69.52,521.0,Bengals,Bengals,82,Starter,44,ED,Edge,2024
Arik Armstead,64.73,56.37,66.14,569.0,Jaguars,Jaguars,83,Starter,45,ED,Edge,2024
Dallas Turner,64.62,59.16,64.1,310.0,Vikings,Vikings,84,Starter,46,ED,Edge,2024
Julian Okwara,64.57,56.49,71.48,286.0,Cardinals,Cardinals,85,Starter,47,ED,Edge,2024
Arden Key,64.49,59.05,64.43,734.0,Titans,Titans,86,Starter,48,ED,Edge,2024
Xavier Thomas,64.46,57.87,67.62,208.0,Cardinals,Cardinals,87,Starter,49,ED,Edge,2024
Derek Barnett,64.14,59.51,66.5,413.0,Texans,Texans,88,Starter,50,ED,Edge,2024
Deatrich Wise Jr.,63.95,55.22,66.87,409.0,Patriots,Patriots,89,Starter,51,ED,Edge,2024
Felix Anudike-Uzomah,63.93,60.07,62.33,344.0,Chiefs,Chiefs,90,Starter,52,ED,Edge,2024
Clelin Ferrell,63.58,57.97,63.36,443.0,Commanders,Commanders,91,Starter,53,ED,Edge,2024
Keion White,63.44,62.89,60.0,830.0,Patriots,Patriots,92,Starter,54,ED,Edge,2024
Joseph Ossai,63.36,58.6,62.36,573.0,Bengals,Bengals,93,Starter,55,ED,Edge,2024
Baron Browning,63.27,58.61,66.13,378.0,Cardinals,Cardinals,94,Starter,56,ED,Edge,2024
Joe Tryon-Shoyinka,62.96,57.02,63.24,570.0,Buccaneers,Buccaneers,95,Starter,57,ED,Edge,2024
Jalyx Hunt,62.84,59.57,63.79,320.0,Eagles,Eagles,96,Starter,58,ED,Edge,2024
Emmanuel Ogbah,62.8,54.49,66.83,734.0,Dolphins,Dolphins,97,Starter,59,ED,Edge,2024
Arron Mosby,62.53,59.09,67.52,150.0,Packers,Packers,98,Starter,60,ED,Edge,2024
Anfernee Jennings,62.22,57.21,62.38,831.0,Patriots,Patriots,99,Starter,61,ED,Edge,2024
Charles Omenihu,62.09,55.22,67.81,303.0,Chiefs,Chiefs,100,Starter,62,ED,Edge,2024
Dre'Mont Jones,61.94,50.65,65.3,617.0,Seahawks,Seahawks,101,Rotation/backup,1,ED,Edge,2024
Austin Booker,61.72,57.65,60.26,283.0,Bears,Bears,102,Rotation/backup,2,ED,Edge,2024
Bud Dupree,61.66,49.4,67.13,570.0,Chargers,Chargers,103,Rotation/backup,3,ED,Edge,2024
Mike Danna,61.43,56.94,62.02,581.0,Chiefs,Chiefs,104,Rotation/backup,4,ED,Edge,2024
K'Lavon Chaisson,61.08,57.76,61.68,508.0,Raiders,Raiders,105,Rotation/backup,5,ED,Edge,2024
Anthony Nelson,60.69,55.42,60.04,624.0,Buccaneers,Buccaneers,106,Rotation/backup,6,ED,Edge,2024
Payton Turner,60.6,60.17,63.87,335.0,Saints,Saints,107,Rotation/backup,7,ED,Edge,2024
Tyus Bowser,60.52,49.9,68.92,276.0,Dolphins,Dolphins,108,Rotation/backup,8,ED,Edge,2024
Janarius Robinson,60.51,57.04,65.33,109.0,Raiders,Raiders,109,Rotation/backup,9,ED,Edge,2024
Lorenzo Carter,60.4,53.62,62.72,410.0,Falcons,Falcons,110,Rotation/backup,10,ED,Edge,2024
Sam Okuayinonu,60.31,57.64,62.58,451.0,49ers,49ers,111,Rotation/backup,11,ED,Edge,2024
D.J. Wonnum,60.14,56.42,63.66,453.0,Panthers,Panthers,112,Rotation/backup,12,ED,Edge,2024
Myles Murphy,59.45,58.35,58.47,353.0,Bengals,Bengals,113,Rotation/backup,13,ED,Edge,2024
Yetur Gross-Matos,59.27,57.91,60.43,367.0,49ers,49ers,114,Rotation/backup,14,ED,Edge,2024
Micheal Clemons,58.81,54.04,58.3,624.0,Jets,Jets,115,Rotation/backup,15,ED,Edge,2024
DeMarcus Walker,58.67,46.76,62.45,738.0,Bears,Bears,116,Rotation/backup,16,ED,Edge,2024
Tavius Robinson,58.41,55.14,56.42,548.0,Ravens,Ravens,117,Rotation/backup,17,ED,Edge,2024
Ali Gaye,58.3,54.73,57.75,177.0,Titans,Titans,118,Rotation/backup,18,ED,Edge,2024
Dawuane Smoot,58.27,52.64,61.19,386.0,Bills,Bills,119,Rotation/backup,19,ED,Edge,2024
Javontae Jean-Baptiste,57.08,56.73,55.12,248.0,Commanders,Commanders,120,Rotation/backup,20,ED,Edge,2024
Charles Harris,56.87,52.87,61.16,474.0,Eagles,Eagles,121,Rotation/backup,21,ED,Edge,2024
Casey Toohill,56.63,53.62,56.44,249.0,Bills,Bills,122,Rotation/backup,22,ED,Edge,2024
Josh Paschal,56.58,57.32,54.86,613.0,Lions,Lions,123,Rotation/backup,23,ED,Edge,2024
Quinton Bell,55.85,54.02,55.94,258.0,Dolphins,Dolphins,124,Rotation/backup,24,ED,Edge,2024
Cam Gill,55.78,55.19,57.01,222.0,Panthers,Panthers,125,Rotation/backup,25,ED,Edge,2024
David Ojabo,55.57,57.68,58.03,292.0,Ravens,Ravens,126,Rotation/backup,26,ED,Edge,2024
Al-Quadin Muhammad,55.46,54.44,55.61,293.0,Lions,Lions,127,Rotation/backup,27,ED,Edge,2024
Tyrus Wheat,55.46,57.25,59.9,165.0,Cowboys,Cowboys,128,Rotation/backup,28,ED,Edge,2024
Robert Beal Jr.,55.45,57.55,55.76,149.0,49ers,49ers,129,Rotation/backup,29,ED,Edge,2024
Alex Wright,54.98,58.73,54.68,103.0,Browns,Browns,130,Rotation/backup,30,ED,Edge,2024
Eric Watts,54.32,57.99,50.64,231.0,Jets,Jets,131,Rotation/backup,31,ED,Edge,2024
DJ Johnson,53.88,54.98,52.29,392.0,Panthers,Panthers,132,Rotation/backup,32,ED,Edge,2024
Dylan Horton,53.74,57.18,51.08,217.0,Texans,Texans,133,Rotation/backup,33,ED,Edge,2024
Malik Herring,53.73,55.57,54.52,193.0,Chiefs,Chiefs,134,Rotation/backup,34,ED,Edge,2024
Tomon Fox,53.68,57.2,54.03,207.0,Giants,Giants,135,Rotation/backup,35,ED,Edge,2024
Jaylen Harrell,53.62,54.88,48.61,286.0,Titans,Titans,136,Rotation/backup,36,ED,Edge,2024
Marshawn Kneeland,53.14,57.18,52.17,255.0,Cowboys,Cowboys,137,Rotation/backup,37,ED,Edge,2024
James Smith-Williams,53.05,52.07,54.74,306.0,Falcons,Falcons,138,Rotation/backup,38,ED,Edge,2024
Brent Urban,52.14,45.7,53.25,209.0,Ravens,Ravens,139,Rotation/backup,39,ED,Edge,2024
Jeremiah Moon,49.14,55.5,47.88,117.0,Steelers,Steelers,140,Rotation/backup,40,ED,Edge,2024
