player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Sealver Siliga,69.39,57.65,77.31,280.0,Patriots,Patriots,66,Starter,20,DI,Defensive Interior,2015
Allen Bailey,69.31,62.3,71.49,655.0,Chiefs,Chiefs,67,Starter,21,DI,Defensive Interior,2015
Randy Starks,69.26,57.03,74.08,466.0,Browns,Browns,68,Starter,22,DI,Defensive Interior,2015
Danny Shelton,69.13,64.21,68.24,505.0,Browns,Browns,69,Starter,23,DI,Defensive Interior,2015
Mike Devito,69.09,61.85,75.16,317.0,Chiefs,Chiefs,70,Starter,24,DI,Defensive Interior,2015
Roy Miller,69.03,65.37,68.33,556.0,Jaguars,Jaguars,71,Starter,25,DI,Defensive Interior,2015
Sammie Lee Hill,68.86,59.87,74.76,188.0,Titans,Titans,72,Starter,26,DI,Defensive Interior,2015
Clinton McDonald,68.84,61.0,76.05,245.0,Buccaneers,Buccaneers,73,Starter,27,DI,Defensive Interior,2015
Ricky Jean Francois,68.8,57.18,73.22,419.0,Commanders,Commanders,74,Starter,28,DI,Defensive Interior,2015
Stephon Tuitt,68.77,59.48,70.79,1005.0,Steelers,Steelers,75,Starter,29,DI,Defensive Interior,2015
Frostee Rucker,68.66,48.17,78.67,587.0,Cardinals,Cardinals,76,Starter,30,DI,Defensive Interior,2015
Pat Sims,68.39,57.73,74.98,210.0,Bengals,Bengals,77,Starter,31,DI,Defensive Interior,2015
Kendall Langford,68.24,59.75,69.73,847.0,Colts,Colts,78,Starter,32,DI,Defensive Interior,2015
Brandon Mebane,68.24,56.18,74.29,573.0,Seahawks,Seahawks,79,Starter,33,DI,Defensive Interior,2015
Chris Canty,68.11,60.83,73.58,281.0,Ravens,Ravens,80,Starter,34,DI,Defensive Interior,2015
Alan Branch,68.09,58.37,71.97,505.0,Patriots,Patriots,81,Starter,35,DI,Defensive Interior,2015
Henry Melton,68.06,52.67,76.85,508.0,Buccaneers,Buccaneers,82,Starter,36,DI,Defensive Interior,2015
Quinton Dial,67.99,58.97,73.69,641.0,49ers,49ers,83,Starter,37,DI,Defensive Interior,2015
C.J. Wilson,67.98,56.78,74.83,225.0,Lions,Lions,84,Starter,38,DI,Defensive Interior,2015
Abry Jones,67.98,55.26,74.48,363.0,Jaguars,Jaguars,85,Starter,39,DI,Defensive Interior,2015
Sylvester Williams,67.92,57.88,70.45,620.0,Broncos,Broncos,86,Starter,40,DI,Defensive Interior,2015
Tony McDaniel,67.77,53.22,74.33,293.0,Buccaneers,Buccaneers,87,Starter,41,DI,Defensive Interior,2015
Jamie Meder,67.77,64.14,71.89,387.0,Browns,Browns,88,Starter,42,DI,Defensive Interior,2015
Cory Redding,67.76,53.87,74.94,180.0,Cardinals,Cardinals,89,Starter,43,DI,Defensive Interior,2015
Al Woods,67.61,55.0,73.1,356.0,Titans,Titans,90,Starter,44,DI,Defensive Interior,2015
Stefan Charles,67.51,55.27,74.74,231.0,Bills,Bills,91,Starter,45,DI,Defensive Interior,2015
Angelo Blackson,67.49,57.44,70.02,244.0,Titans,Titans,92,Starter,46,DI,Defensive Interior,2015
Jonathan Babineaux,67.42,55.73,71.37,545.0,Falcons,Falcons,93,Starter,47,DI,Defensive Interior,2015
Sean Lissemore,67.28,55.27,74.25,235.0,Chargers,Chargers,94,Starter,48,DI,Defensive Interior,2015
Tom Johnson,67.16,50.14,74.76,779.0,Vikings,Vikings,95,Starter,49,DI,Defensive Interior,2015
Rodney Gunter,66.96,56.42,69.82,471.0,Cardinals,Cardinals,96,Starter,50,DI,Defensive Interior,2015
John Hughes,66.92,61.55,69.99,428.0,Browns,Browns,97,Starter,51,DI,Defensive Interior,2015
Earl Mitchell,66.64,53.67,73.21,501.0,Dolphins,Dolphins,98,Starter,52,DI,Defensive Interior,2015
Letroy Guion,66.63,56.74,70.21,371.0,Packers,Packers,99,Starter,53,DI,Defensive Interior,2015
Ahtyba Rubin,66.61,55.09,71.48,550.0,Seahawks,Seahawks,100,Starter,54,DI,Defensive Interior,2015
Demarcus Dobbs,66.32,55.36,73.52,142.0,Seahawks,Seahawks,101,Starter,55,DI,Defensive Interior,2015
DaQuan Jones,66.2,63.11,67.61,670.0,Titans,Titans,102,Starter,56,DI,Defensive Interior,2015
Cam Thomas,66.16,54.54,69.74,198.0,Steelers,Steelers,103,Starter,57,DI,Defensive Interior,2015
Vince Wilfork,66.04,55.03,71.72,591.0,Texans,Texans,104,Starter,58,DI,Defensive Interior,2015
Sen'Derrick Marks,66.04,58.93,72.86,144.0,Jaguars,Jaguars,105,Starter,59,DI,Defensive Interior,2015
Xavier Cooper,65.81,52.76,72.42,361.0,Browns,Browns,106,Starter,60,DI,Defensive Interior,2015
Shelby Harris,65.65,63.44,74.68,144.0,Raiders,Raiders,107,Starter,61,DI,Defensive Interior,2015
Justin Ellis,65.56,67.9,62.44,361.0,Raiders,Raiders,108,Starter,62,DI,Defensive Interior,2015
Domata Peko Sr.,65.28,50.39,71.04,562.0,Bengals,Bengals,109,Starter,63,DI,Defensive Interior,2015
Tyrunn Walker,65.27,59.47,73.1,176.0,Lions,Lions,110,Starter,64,DI,Defensive Interior,2015
Kevin Williams,65.2,52.55,69.66,553.0,Saints,Saints,111,Starter,65,DI,Defensive Interior,2015
Antonio Smith,65.18,47.96,72.69,423.0,Broncos,Broncos,112,Starter,66,DI,Defensive Interior,2015
David Parry,65.11,53.58,68.63,657.0,Colts,Colts,113,Starter,67,DI,Defensive Interior,2015
T.Y. McGill,64.98,59.33,68.75,223.0,Colts,Colts,114,Starter,68,DI,Defensive Interior,2015
Brandon Thompson,64.96,54.85,72.44,181.0,Bengals,Bengals,115,Starter,69,DI,Defensive Interior,2015
Ryan Carrethers,64.96,57.33,71.08,219.0,Chargers,Chargers,116,Starter,70,DI,Defensive Interior,2015
Cullen Jenkins,64.84,48.0,73.15,731.0,Giants,Giants,117,Starter,71,DI,Defensive Interior,2015
Beau Allen,64.71,56.14,66.25,341.0,Eagles,Eagles,118,Starter,72,DI,Defensive Interior,2015
Billy Winn,64.67,54.09,71.62,325.0,Colts,Colts,119,Starter,73,DI,Defensive Interior,2015
Jack Crawford,64.54,45.74,72.9,487.0,Cowboys,Cowboys,120,Starter,74,DI,Defensive Interior,2015
Jared Crick,64.37,51.82,68.57,836.0,Texans,Texans,121,Starter,75,DI,Defensive Interior,2015
Tyson Alualu,64.17,53.3,67.25,688.0,Jaguars,Jaguars,122,Starter,76,DI,Defensive Interior,2015
Stephen Bowen,64.16,57.09,68.97,139.0,Jets,Jets,123,Starter,77,DI,Defensive Interior,2015
Tony Jerod-Eddie,63.71,52.6,66.95,290.0,49ers,49ers,124,Starter,78,DI,Defensive Interior,2015
Red Bryant,63.57,56.88,68.54,132.0,Cardinals,Cardinals,125,Starter,79,DI,Defensive Interior,2015
Bruce Gaston,63.02,55.35,71.27,179.0,Bears,Bears,126,Starter,80,DI,Defensive Interior,2015
Akeem Spence,62.93,57.29,66.69,289.0,Buccaneers,Buccaneers,127,Starter,81,DI,Defensive Interior,2015
Denico Autry,62.92,49.77,69.61,681.0,Raiders,Raiders,128,Starter,82,DI,Defensive Interior,2015
Ego Ferguson,62.76,57.47,69.94,105.0,Bears,Bears,129,Starter,83,DI,Defensive Interior,2015
Darius Philon,62.44,53.81,72.36,145.0,Chargers,Chargers,130,Starter,84,DI,Defensive Interior,2015
Corbin Bryant,62.38,51.55,65.63,633.0,Bills,Bills,131,Starter,85,DI,Defensive Interior,2015
Brandon Dunn,62.27,61.17,65.87,139.0,Texans,Texans,132,Starter,86,DI,Defensive Interior,2015
Dwan Edwards,61.63,42.18,71.78,447.0,Panthers,Panthers,133,Rotation/backup,1,DI,Defensive Interior,2015
Montori Hughes,61.55,55.06,69.21,118.0,Giants,Giants,134,Rotation/backup,2,DI,Defensive Interior,2015
B.J. Raji,61.45,50.88,64.33,492.0,Packers,Packers,135,Rotation/backup,3,DI,Defensive Interior,2015
Ed Stinson,61.05,50.85,66.03,444.0,Cardinals,Cardinals,136,Rotation/backup,4,DI,Defensive Interior,2015
Jarvis Jenkins,61.02,49.27,66.03,635.0,Bears,Bears,137,Rotation/backup,5,DI,Defensive Interior,2015
Caraun Reid,60.83,52.23,65.27,530.0,Lions,Lions,138,Rotation/backup,6,DI,Defensive Interior,2015
Kendall Reyes,60.55,47.57,65.03,656.0,Chargers,Chargers,139,Rotation/backup,7,DI,Defensive Interior,2015
Glenn Dorsey,60.43,46.59,71.13,351.0,49ers,49ers,140,Rotation/backup,8,DI,Defensive Interior,2015
Alex Carrington,60.31,56.38,68.67,172.0,Bills,Bills,141,Rotation/backup,9,DI,Defensive Interior,2015
Will Sutton III,60.29,53.27,63.15,417.0,Bears,Bears,142,Rotation/backup,10,DI,Defensive Interior,2015
Stacy McGee,60.18,52.52,62.88,408.0,Raiders,Raiders,143,Rotation/backup,11,DI,Defensive Interior,2015
Jay Bromley,60.16,56.93,61.28,477.0,Giants,Giants,144,Rotation/backup,12,DI,Defensive Interior,2015
Mitch Unrein,59.81,53.38,63.58,380.0,Bears,Bears,145,Rotation/backup,13,DI,Defensive Interior,2015
Justin Tuck,59.57,50.39,77.49,244.0,Raiders,Raiders,146,Rotation/backup,14,DI,Defensive Interior,2015
Kyle Love,59.42,49.74,69.31,387.0,Panthers,Panthers,147,Rotation/backup,15,DI,Defensive Interior,2015
Jermelle Cudjo,59.38,53.56,64.93,127.0,Lions,Lions,148,Rotation/backup,16,DI,Defensive Interior,2015
Ricardo Mathews,59.3,49.37,63.0,510.0,Chargers,Chargers,149,Rotation/backup,17,DI,Defensive Interior,2015
Gabe Wright,59.12,56.66,67.46,135.0,Lions,Lions,150,Rotation/backup,18,DI,Defensive Interior,2015
Jordan Phillips,58.93,50.13,61.67,429.0,Dolphins,Dolphins,151,Rotation/backup,19,DI,Defensive Interior,2015
Nick Hayden,58.88,44.81,64.09,579.0,Cowboys,Cowboys,152,Rotation/backup,20,DI,Defensive Interior,2015
Tyeler Davison,58.19,52.95,57.52,528.0,Saints,Saints,153,Rotation/backup,21,DI,Defensive Interior,2015
Geneo Grissom,58.09,55.24,63.12,131.0,Patriots,Patriots,154,Rotation/backup,22,DI,Defensive Interior,2015
Kedric Golston,57.89,48.98,61.23,205.0,Commanders,Commanders,155,Rotation/backup,23,DI,Defensive Interior,2015
Markus Kuhn,57.6,50.14,65.27,310.0,Giants,Giants,156,Rotation/backup,24,DI,Defensive Interior,2015
Dan McCullers,57.39,62.76,53.95,110.0,Steelers,Steelers,157,Rotation/backup,25,DI,Defensive Interior,2015
Darius Kilgo,56.95,56.7,60.25,113.0,Broncos,Broncos,158,Rotation/backup,26,DI,Defensive Interior,2015
Mike Purcell,56.93,55.66,64.29,289.0,49ers,49ers,159,Rotation/backup,27,DI,Defensive Interior,2015
Michael Bennett,56.04,43.83,63.14,294.0,Jaguars,"Jaguars, Seahawks",160,Rotation/backup,28,DI,Defensive Interior,2015
Carl Davis Jr.,54.35,52.41,54.61,235.0,Ravens,Ravens,161,Rotation/backup,29,DI,Defensive Interior,2015
Khyri Thornton,51.92,53.28,60.27,102.0,Lions,Lions,162,Rotation/backup,30,DI,Defensive Interior,2015
Damion Square,49.81,52.09,52.59,155.0,Chargers,Chargers,163,Rotation/backup,31,DI,Defensive Interior,2015
Von Miller,94.41,97.44,89.69,994.0,Broncos,Broncos,1,Elite,1,ED,Edge,2015
Justin Houston,90.96,89.99,89.84,669.0,Chiefs,Chiefs,2,Elite,2,ED,Edge,2015
Khalil Mack,89.59,97.24,80.32,999.0,Raiders,Raiders,3,Elite,3,ED,Edge,2015
Pernell McPhee,89.33,91.14,85.26,593.0,Bears,Bears,4,Elite,4,ED,Edge,2015
Ezekiel Ansah,88.98,90.1,84.49,656.0,Lions,Lions,5,Elite,5,ED,Edge,2015
Whitney Mercilus,87.02,88.64,82.15,796.0,Texans,Texans,6,Elite,6,ED,Edge,2015
Brandon Graham,86.03,85.63,82.13,849.0,Eagles,Eagles,7,Elite,7,ED,Edge,2015
Michael Bennett,84.29,91.51,75.31,922.0,Seahawks,Seahawks,8,Elite,8,ED,Edge,2015
DeMarcus Ware,83.49,75.47,86.34,553.0,Broncos,Broncos,9,Elite,9,ED,Edge,2015
Carlos Dunlap,81.86,81.51,77.93,945.0,Bengals,Bengals,10,Elite,10,ED,Edge,2015
Cliff Avril,81.76,77.23,80.61,861.0,Seahawks,Seahawks,11,Elite,11,ED,Edge,2015
Robert Quinn,81.05,83.2,79.61,334.0,Rams,Rams,12,Elite,12,ED,Edge,2015
Charles Johnson,80.61,74.63,82.71,528.0,Panthers,Panthers,13,Elite,13,ED,Edge,2015
Olivier Vernon,80.35,85.93,72.46,943.0,Dolphins,Dolphins,14,Elite,14,ED,Edge,2015
Jabaal Sheard,79.97,90.49,69.94,665.0,Patriots,Patriots,15,Good,1,ED,Edge,2015
James Harrison,79.62,66.05,86.06,698.0,Steelers,Steelers,16,Good,2,ED,Edge,2015
Cameron Wake,79.17,68.77,86.83,246.0,Dolphins,Dolphins,17,Good,3,ED,Edge,2015
Everson Griffen,78.99,78.52,75.13,913.0,Vikings,Vikings,18,Good,4,ED,Edge,2015
Elvis Dumervil,78.47,62.54,84.92,786.0,Ravens,Ravens,19,Good,5,ED,Edge,2015
Mario Williams,77.81,72.22,77.89,880.0,Bills,Bills,20,Good,6,ED,Edge,2015
Chandler Jones,77.6,78.5,73.76,943.0,Patriots,Patriots,21,Good,7,ED,Edge,2015
Jerry Hughes,77.56,74.48,75.45,1003.0,Bills,Bills,22,Good,8,ED,Edge,2015
Shaquil Barrett,77.54,69.29,78.88,552.0,Broncos,Broncos,23,Good,9,ED,Edge,2015
William Hayes,77.38,76.75,74.05,579.0,Rams,Rams,24,Good,10,ED,Edge,2015
Danielle Hunter,77.34,72.27,77.58,420.0,Vikings,Vikings,25,Good,11,ED,Edge,2015
Markus Golden,77.03,68.46,78.57,633.0,Cardinals,Cardinals,26,Good,12,ED,Edge,2015
Cameron Jordan,76.24,80.36,69.33,979.0,Saints,Saints,27,Good,13,ED,Edge,2015
Willie Young,76.04,67.94,78.3,525.0,Bears,Bears,28,Good,14,ED,Edge,2015
Aaron Lynch,75.44,66.01,78.86,794.0,49ers,49ers,29,Good,15,ED,Edge,2015
Connor Barwin,74.84,58.33,81.68,1043.0,Eagles,Eagles,30,Good,16,ED,Edge,2015
Ryan Kerrigan,74.19,61.44,78.52,959.0,Commanders,Commanders,31,Good,17,ED,Edge,2015
Jeremiah Attaochu,73.83,68.9,75.55,666.0,Chargers,Chargers,32,Starter,1,ED,Edge,2015
Greg Hardy,73.64,71.49,77.67,596.0,Cowboys,Cowboys,33,Starter,2,ED,Edge,2015
Robert Ayers,73.6,74.8,71.97,570.0,Giants,Giants,34,Starter,3,ED,Edge,2015
Marcus Smith,73.54,58.6,83.24,127.0,Eagles,Eagles,35,Starter,4,ED,Edge,2015
DeMarcus Lawrence,73.44,75.69,70.51,698.0,Cowboys,Cowboys,36,Starter,5,ED,Edge,2015
Vinny Curry,73.09,62.44,76.23,424.0,Eagles,Eagles,37,Starter,6,ED,Edge,2015
Jason Pierre-Paul,72.56,77.69,70.18,503.0,Giants,Giants,38,Starter,7,ED,Edge,2015
Julius Peppers,72.54,61.56,75.7,779.0,Packers,Packers,39,Starter,8,ED,Edge,2015
Lorenzo Mauldin IV,72.42,59.93,78.67,253.0,Jets,Jets,40,Starter,9,ED,Edge,2015
Paul Kruger,72.33,60.63,75.96,679.0,Browns,Browns,41,Starter,10,ED,Edge,2015
Melvin Ingram III,72.26,67.23,75.72,961.0,Chargers,Chargers,42,Starter,11,ED,Edge,2015
Preston Smith,72.13,61.87,74.8,563.0,Commanders,Commanders,43,Starter,12,ED,Edge,2015
Nick Perry,72.02,63.63,73.44,402.0,Packers,Packers,44,Starter,13,ED,Edge,2015
Arthur Moats,71.18,59.53,74.78,594.0,Steelers,Steelers,45,Starter,14,ED,Edge,2015
Tamba Hali,70.42,63.81,70.66,905.0,Chiefs,Chiefs,46,Starter,15,ED,Edge,2015
Lamarr Houston,70.16,64.22,73.08,416.0,Bears,Bears,47,Starter,16,ED,Edge,2015
Mario Addison,69.27,59.36,71.71,447.0,Panthers,Panthers,48,Starter,17,ED,Edge,2015
Trent Cole,69.19,60.19,72.72,527.0,Colts,Colts,49,Starter,18,ED,Edge,2015
Jared Allen,68.97,54.14,75.0,730.0,Panthers,Panthers,50,Starter,19,ED,Edge,2015
Derrick Morgan,68.91,60.09,74.53,524.0,Titans,Titans,51,Starter,20,ED,Edge,2015
Shane Ray,68.56,59.36,70.53,403.0,Broncos,Broncos,52,Starter,21,ED,Edge,2015
Vic Beasley Jr.,68.15,67.9,64.15,534.0,Falcons,Falcons,53,Starter,22,ED,Edge,2015
Damontre Moore,68.04,60.84,70.34,277.0,Dolphins,Dolphins,54,Starter,23,ED,Edge,2015
Dwight Freeney,67.54,52.58,75.29,308.0,Cardinals,Cardinals,55,Starter,24,ED,Edge,2015
Armonty Bryant,67.54,55.5,72.43,478.0,Browns,Browns,56,Starter,25,ED,Edge,2015
Ryan Davis Sr.,67.42,61.44,74.23,244.0,Jaguars,Jaguars,57,Starter,26,ED,Edge,2015
Frank Clark,67.4,61.38,67.24,355.0,Seahawks,Seahawks,58,Starter,27,ED,Edge,2015
Quinton Coples,67.04,60.2,68.08,286.0,Dolphins,Dolphins,59,Starter,28,ED,Edge,2015
Erik Walden,66.97,54.59,71.7,788.0,Colts,Colts,60,Starter,29,ED,Edge,2015
Chris Long,66.87,55.21,75.67,481.0,Rams,Rams,61,Starter,30,ED,Edge,2015
Dee Ford,66.82,58.7,70.02,552.0,Chiefs,Chiefs,62,Starter,31,ED,Edge,2015
Jayrone Elliott,66.8,59.68,73.89,174.0,Packers,Packers,63,Starter,32,ED,Edge,2015
Devin Taylor,66.7,60.43,67.65,550.0,Lions,Lions,64,Starter,33,ED,Edge,2015
Ahmad Brooks,66.36,50.39,75.3,740.0,49ers,49ers,65,Starter,34,ED,Edge,2015
John Simon,66.2,61.62,70.08,683.0,Texans,Texans,66,Starter,35,ED,Edge,2015
Aldon Smith,66.01,69.7,67.08,1034.0,Raiders,Raiders,67,Starter,36,ED,Edge,2015
Kony Ealy,66.01,59.34,66.29,740.0,Panthers,Panthers,68,Starter,37,ED,Edge,2015
Za'Darius Smith,65.84,59.15,67.16,403.0,Ravens,Ravens,69,Starter,38,ED,Edge,2015
Barkevious Mingo,65.65,60.98,64.98,255.0,Browns,Browns,70,Starter,39,ED,Edge,2015
Jonathan Newsome,65.64,56.69,69.39,344.0,Colts,Colts,71,Starter,40,ED,Edge,2015
Robert Mathis,65.54,49.58,73.05,546.0,Colts,Colts,72,Starter,41,ED,Edge,2015
Brian Orakpo,65.41,57.48,70.04,960.0,Titans,Titans,73,Starter,42,ED,Edge,2015
Jadeveon Clowney,64.85,77.08,59.17,559.0,Texans,Texans,74,Starter,43,ED,Edge,2015
Ryan Delaire,64.82,57.45,71.82,245.0,Panthers,Panthers,75,Starter,44,ED,Edge,2015
Nate Orchard,64.64,58.57,65.55,471.0,Browns,Browns,76,Starter,45,ED,Edge,2015
Alex Okafor,64.59,58.12,70.06,605.0,Cardinals,Cardinals,77,Starter,46,ED,Edge,2015
O'Brien Schofield,64.57,55.09,67.36,494.0,Falcons,Falcons,78,Starter,47,ED,Edge,2015
Rob Ninkovich,64.28,50.31,69.43,1018.0,Patriots,Patriots,79,Starter,48,ED,Edge,2015
Chris Smith,64.19,60.55,72.48,155.0,Jaguars,Jaguars,80,Starter,49,ED,Edge,2015
Trent Murphy,64.0,60.34,62.66,688.0,Commanders,Commanders,81,Starter,50,ED,Edge,2015
William Gholston,63.38,62.49,60.95,670.0,Buccaneers,Buccaneers,82,Starter,51,ED,Edge,2015
Sam Acho,63.16,57.98,63.09,447.0,Bears,Bears,83,Starter,52,ED,Edge,2015
Mike Neal,63.14,56.08,63.68,1642.0,Packers,Packers,84,Starter,53,ED,Edge,2015
Randy Gregory,63.12,59.89,65.27,245.0,Cowboys,Cowboys,85,Starter,54,ED,Edge,2015
Brian Robison,63.1,52.52,65.99,946.0,Vikings,Vikings,86,Starter,55,ED,Edge,2015
Eli Harold,62.92,59.42,61.08,336.0,49ers,49ers,87,Starter,56,ED,Edge,2015
Michael Johnson,62.86,58.65,62.13,902.0,Bengals,Bengals,88,Starter,57,ED,Edge,2015
Howard Jones,62.8,57.54,66.31,387.0,Buccaneers,Buccaneers,89,Starter,58,ED,Edge,2015
Lerentee McCray,62.55,60.22,64.62,118.0,Broncos,Broncos,90,Starter,59,ED,Edge,2015
Kyle Emanuel,62.17,56.1,63.09,300.0,Chargers,Chargers,91,Starter,60,ED,Edge,2015
Adrian Clayborn,61.6,59.87,63.27,519.0,Falcons,Falcons,92,Rotation/backup,1,ED,Edge,2015
Darryl Tapp,61.57,54.0,63.48,409.0,Lions,Lions,93,Rotation/backup,2,ED,Edge,2015
Chris Clemons,61.36,46.2,67.3,659.0,Jaguars,Jaguars,94,Rotation/backup,3,ED,Edge,2015
Kasim Edebali,61.26,55.23,61.89,358.0,Saints,Saints,95,Rotation/backup,4,ED,Edge,2015
Jeremy Mincey,61.23,54.15,62.82,380.0,Cowboys,Cowboys,96,Rotation/backup,5,ED,Edge,2015
Frank Zombo,61.22,55.55,68.13,249.0,Chiefs,Chiefs,97,Rotation/backup,6,ED,Edge,2015
Jacquies Smith,60.77,54.71,63.65,542.0,Buccaneers,Buccaneers,98,Rotation/backup,7,ED,Edge,2015
Brooks Reed,60.35,55.15,61.21,345.0,Falcons,Falcons,99,Rotation/backup,8,ED,Edge,2015
David Bass,60.23,57.48,61.74,530.0,Titans,Titans,100,Rotation/backup,9,ED,Edge,2015
Kroy Biermann,60.18,55.8,61.85,516.0,Falcons,Falcons,101,Rotation/backup,10,ED,Edge,2015
Jarvis Jones,60.16,57.14,61.14,522.0,Steelers,Steelers,102,Rotation/backup,11,ED,Edge,2015
Ethan Westbrooks,60.06,57.03,59.87,274.0,Rams,Rams,103,Rotation/backup,12,ED,Edge,2015
Albert McClellan,59.85,53.89,61.6,158.0,Ravens,Ravens,104,Rotation/backup,13,ED,Edge,2015
Calvin Pace,59.48,47.6,63.24,519.0,Jets,Jets,105,Rotation/backup,14,ED,Edge,2015
Wallace Gilberry,59.46,47.63,63.18,667.0,Bengals,Bengals,106,Rotation/backup,15,ED,Edge,2015
George Selvie,59.05,51.81,61.79,370.0,Giants,Giants,107,Rotation/backup,16,ED,Edge,2015
Bud Dupree,58.63,54.68,57.09,653.0,Steelers,Steelers,108,Rotation/backup,17,ED,Edge,2015
Bjoern Werner,58.23,58.75,57.62,150.0,Colts,Colts,109,Rotation/backup,18,ED,Edge,2015
Andre Branch,57.58,56.64,57.79,596.0,Jaguars,Jaguars,110,Rotation/backup,19,ED,Edge,2015
Jason Jones,57.01,54.12,58.0,543.0,Lions,Lions,111,Rotation/backup,20,ED,Edge,2015
Kareem Martin,56.81,57.26,56.89,199.0,Cardinals,Cardinals,112,Rotation/backup,21,ED,Edge,2015
Terrence Fede,55.69,58.14,54.7,210.0,Dolphins,Dolphins,113,Rotation/backup,22,ED,Edge,2015
Cassius Marsh,55.54,58.82,53.48,210.0,Seahawks,Seahawks,114,Rotation/backup,23,ED,Edge,2015
Bobby Richardson,55.19,55.22,52.04,583.0,Saints,Saints,115,Rotation/backup,24,ED,Edge,2015
George Johnson,55.18,51.26,58.31,429.0,Buccaneers,Buccaneers,116,Rotation/backup,25,ED,Edge,2015
Kerry Wynn,55.1,58.22,53.81,577.0,Giants,Giants,117,Rotation/backup,26,ED,Edge,2015
Eugene Sims,54.98,51.48,54.71,581.0,Rams,Rams,118,Rotation/backup,27,ED,Edge,2015
Tavaris Barnes,54.92,58.32,52.66,130.0,Saints,Saints,119,Rotation/backup,28,ED,Edge,2015
Chris Carter,54.9,55.54,54.48,116.0,Ravens,Ravens,120,Rotation/backup,29,ED,Edge,2015
Benson Mayowa,54.83,59.25,53.03,376.0,Raiders,Raiders,121,Rotation/backup,30,ED,Edge,2015
Matt Longacre,54.46,63.55,60.2,138.0,Rams,Rams,122,Rotation/backup,31,ED,Edge,2015
IK Enemkpali,53.7,56.35,51.02,146.0,Bills,Bills,123,Rotation/backup,32,ED,Edge,2015
Will Clarke,52.88,58.05,50.74,140.0,Bengals,Bengals,124,Rotation/backup,33,ED,Edge,2015
Malliciah Goodman,51.68,58.11,49.9,106.0,Falcons,Falcons,125,Rotation/backup,34,ED,Edge,2015
Scott Crichton,51.52,58.72,51.27,128.0,Vikings,Vikings,126,Rotation/backup,35,ED,Edge,2015
Lamarr Woodley,50.33,51.89,52.94,277.0,Cardinals,Cardinals,127,Rotation/backup,36,ED,Edge,2015
Corey Lemonier,49.86,55.79,48.77,271.0,49ers,49ers,128,Rotation/backup,37,ED,Edge,2015
Marshal Yanda,96.91,91.4,96.42,1130.0,Ravens,Ravens,1,Elite,1,G,Guard,2015
Evan Mathis,94.54,90.1,93.34,988.0,Broncos,Broncos,2,Elite,2,G,Guard,2015
T.J. Lang,93.83,89.6,92.48,1173.0,Packers,Packers,3,Elite,3,G,Guard,2015
Zack Martin,90.86,86.1,89.86,1020.0,Cowboys,Cowboys,4,Elite,4,G,Guard,2015
Kelechi Osemele,90.46,81.13,92.51,974.0,Ravens,Ravens,5,Elite,5,G,Guard,2015
David DeCastro,88.67,83.0,88.28,1211.0,Steelers,Steelers,6,Elite,6,G,Guard,2015
Trai Turner,87.13,80.4,87.45,1277.0,Panthers,Panthers,7,Elite,7,G,Guard,2015
Mike Iupati,86.44,79.91,86.62,938.0,Cardinals,Cardinals,8,Elite,8,G,Guard,2015
Andrew Norwell,86.31,81.1,85.61,999.0,Panthers,Panthers,9,Elite,9,G,Guard,2015
Kevin Zeitler,85.92,78.9,86.44,1112.0,Bengals,Bengals,10,Elite,10,G,Guard,2015
Gabe Jackson,85.86,79.9,85.67,1050.0,Raiders,Raiders,11,Elite,11,G,Guard,2015
Justin Pugh,85.71,78.59,86.29,963.0,Giants,Giants,12,Elite,12,G,Guard,2015
Logan Mankins,85.3,77.3,86.47,1018.0,Buccaneers,Buccaneers,13,Elite,13,G,Guard,2015
Josh Sitton,85.01,78.1,85.45,1280.0,Packers,Packers,14,Elite,14,G,Guard,2015
Jeff Allen,84.67,75.1,86.88,579.0,Chiefs,Chiefs,15,Elite,15,G,Guard,2015
Richie Incognito,84.41,77.5,84.85,1075.0,Bills,Bills,16,Elite,16,G,Guard,2015
Ramon Foster,84.37,76.7,85.32,1211.0,Steelers,Steelers,17,Elite,17,G,Guard,2015
Brandon Brooks,84.24,78.1,84.16,1042.0,Texans,Texans,18,Elite,18,G,Guard,2015
Tim Lelito,84.14,75.21,85.93,948.0,Saints,Saints,19,Elite,19,G,Guard,2015
Jack Mewhort,83.72,76.6,84.3,1098.0,Colts,Colts,20,Elite,20,G,Guard,2015
Brandon Scherff,83.49,76.4,84.05,1135.0,Commanders,Commanders,21,Elite,21,G,Guard,2015
Chris Chester,83.47,76.5,83.95,1139.0,Falcons,Falcons,22,Elite,22,G,Guard,2015
Garrett Reynolds,82.98,75.32,83.92,732.0,Rams,Rams,23,Elite,23,G,Guard,2015
Matt Slauson,82.82,74.1,84.47,1075.0,Bears,Bears,24,Elite,24,G,Guard,2015
James Carpenter,82.46,75.4,83.0,1104.0,Jets,Jets,25,Elite,25,G,Guard,2015
Andy Levitre,82.36,74.0,83.77,1126.0,Falcons,Falcons,26,Elite,26,G,Guard,2015
Andrew Tiller,82.15,71.92,84.81,614.0,49ers,49ers,27,Elite,27,G,Guard,2015
Chance Warmack,82.05,74.07,83.2,829.0,Titans,Titans,28,Elite,28,G,Guard,2015
