index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate
150,IND,2022,1427,150,62.1583742116328,150,11.422564821303434,0.0,5.744011976047904,0.0,37.8416257883672,0.0,12.592592592592592,38.333333333333336,0.0,67.64374295377678,26.268320180383313,47.89915966386555,52.10084033613446,63.53887399463807,36.46112600536193,80.26315789473685,19.736842105263158,0.0
151,IND,2023,1450,151,72.6896551724138,151,14.896551724137929,0.0,6.862903225806452,0.0,27.310344827586206,0.0,6.565656565656567,21.96969696969697,0.0,56.35673624288425,37.19165085388994,44.44444444444444,55.55555555555556,61.32596685082873,38.67403314917127,68.96551724137932,31.03448275862069,0.0
152,IND,2024,1376,152,70.20348837209302,152,9.156976744186046,0.0,9.93235831809872,0.0,29.79651162790698,0.0,7.560975609756097,26.34146341463415,0.0,53.41614906832298,40.476190476190474,43.53448275862069,56.46551724137932,56.060606060606055,43.93939393939394,64.38356164383562,35.61643835616438,0.0
153,IND,2025,1340,153,57.6865671641791,153,4.552238805970149,0.0,7.525773195876289,0.0,42.3134328358209,0.0,17.636684303350968,35.273368606701936,0.0,62.35446313065977,31.4359637774903,49.35064935064935,50.649350649350644,58.982035928143716,41.01796407185629,72.3076923076923,27.692307692307693,0.0
154,JAX,2015,1344,154,48.214285714285715,154,3.7946428571428568,0.0,8.425339366515837,0.0,51.785714285714285,0.0,22.844827586206897,35.201149425287355,0.0,77.77777777777779,16.820987654320987,61.388286334056396,38.611713665943604,57.09969788519638,42.90030211480362,85.36585365853658,14.634146341463413,0.0
155,JAX,2016,1406,155,60.241820768136556,155,6.614509246088193,0.0,7.798789712556732,0.0,39.758179231863444,0.0,16.99463327370304,32.55813953488372,0.0,66.82408500590319,24.911452184179456,52.26781857451404,47.73218142548596,60.96866096866097,39.03133903133903,85.58558558558559,14.414414414414415,0.0
156,JAX,2017,1670,156,43.532934131736525,156,2.754491017964072,0.0,7.3808049535603715,0.0,56.467065868263475,0.0,17.921527041357372,44.85683987274655,0.0,65.61210453920219,28.335625859697387,39.285714285714285,60.71428571428571,48.34905660377358,51.65094339622641,77.69516728624535,22.304832713754646,0.0
157,JAX,2018,1307,157,55.31752104055088,157,3.5960214231063508,0.0,6.3908629441624365,0.0,44.68247895944912,0.0,15.582191780821919,38.6986301369863,0.0,69.15629322268326,26.279391424619643,50.943396226415096,49.056603773584904,57.18562874251497,42.81437125748503,74.78260869565217,25.217391304347824,0.0
158,JAX,2019,1348,158,54.74777448071217,158,5.341246290801187,0.0,6.995305164319249,0.0,45.25222551928783,0.0,13.442622950819672,43.44262295081967,0.0,75.47425474254743,16.93766937669377,53.08924485125858,46.910755148741416,61.53846153846154,38.46153846153847,79.0909090909091,20.909090909090907,0.0
159,JAX,2020,1293,159,55.9938128383604,159,4.7177107501933495,0.0,7.272455089820359,0.0,44.0061871616396,0.0,18.45342706502636,37.08260105448154,0.0,77.76243093922652,17.5414364640884,51.35746606334841,48.64253393665158,73.6024844720497,26.39751552795031,84.05797101449275,15.942028985507244,0.0
160,JAX,2021,1369,160,57.77940102264426,160,8.765522279035793,0.0,7.433697347893916,0.0,42.22059897735574,0.0,16.955017301038062,35.98615916955018,0.0,68.6472819216182,23.38811630847029,53.914988814317674,46.085011185682326,60.946745562130175,39.053254437869825,78.30188679245283,21.69811320754717,0.0
161,JAX,2022,1556,161,62.01799485861182,161,5.784061696658098,0.0,6.945908460471567,0.0,37.98200514138818,0.0,15.397631133671744,35.70219966159052,0.0,65.28497409326425,28.911917098445596,48.23091247672253,51.76908752327747,64.48362720403023,35.51637279596977,76.05042016806722,23.949579831932773,0.0
162,JAX,2023,1449,162,66.39061421670117,162,4.830917874396135,0.0,7.490225563909775,0.0,33.60938578329883,0.0,12.93634496919918,34.08624229979466,0.0,62.57796257796257,30.04158004158004,47.83505154639175,52.164948453608254,64.51612903225806,35.483870967741936,75.0,25.0,0.0
163,JAX,2024,1305,163,57.1647509578544,163,10.49808429118774,0.0,7.839316239316239,0.0,42.8352490421456,0.0,13.595706618962433,39.53488372093023,0.0,68.23056300268097,25.871313672922252,45.74712643678161,54.252873563218394,65.74923547400611,34.25076452599388,74.01960784313727,25.98039215686275,0.0
164,JAX,2025,1512,164,49.53703703703704,164,5.952380952380952,0.0,8.119309262166405,0.0,50.46296296296296,0.0,16.644823066841415,43.90563564875492,0.0,68.09078771695593,23.89853137516689,46.33663366336634,53.663366336633665,61.398963730569946,38.60103626943005,68.14159292035397,31.858407079646017,0.0
165,KC,2015,1457,165,52.43651338366506,165,2.127659574468085,0.0,6.240400667779633,0.0,47.56348661633494,0.0,18.326118326118326,39.53823953823954,0.0,61.78010471204188,30.23560209424084,45.807770961145195,54.19222903885481,55.67567567567567,44.32432432432433,69.1304347826087,30.869565217391305,0.0
166,KC,2016,1394,166,53.87374461979913,166,3.2281205164992826,0.0,6.465909090909091,0.0,46.12625538020087,0.0,15.396578538102643,39.502332814930014,0.0,68.84154460719041,22.902796271637815,51.84381778741866,48.15618221258134,57.05882352941176,42.94117647058823,76.57657657657657,23.423423423423422,0.0
167,KC,2017,1393,167,59.94256999282125,167,2.297200287150036,0.0,7.174757281553398,0.0,40.05743000717875,0.0,15.053763440860216,33.87096774193548,0.0,63.952095808383234,27.904191616766465,50.0,50.0,61.1764705882353,38.82352941176471,77.72511848341233,22.274881516587676,0.07178750897343862
168,KC,2018,1509,168,65.2750165672631,168,1.656726308813784,0.0,8.784057971014493,0.0,34.724983432736906,0.0,13.740458015267176,29.389312977099237,0.0,62.74111675126903,28.3248730964467,55.637707948244,44.36229205175601,63.43490304709142,36.56509695290859,76.0,24.0,0.0
169,KC,2019,1564,169,63.61892583120204,169,1.0230179028132993,0.0,8.01939058171745,0.0,36.38107416879796,0.0,13.005272407732866,34.62214411247803,0.0,65.12562814070351,25.628140703517587,55.2536231884058,44.7463768115942,61.398963730569946,38.60103626943005,79.0909090909091,20.909090909090907,0.1278772378516624
170,KC,2020,1623,170,67.4060382008626,170,1.6635859519408502,0.0,7.565438373570521,0.0,32.5939617991374,0.0,13.42155009451796,31.568998109640834,0.0,65.44789762340037,27.605118829981716,54.173764906303234,45.826235093696766,67.78846153846155,32.21153846153847,74.56140350877193,25.438596491228072,0.0
171,KC,2021,1723,171,66.22170632617528,171,1.8572257690075449,0.0,6.763440860215054,0.0,33.77829367382472,0.0,15.807560137457044,32.13058419243986,0.0,65.29360210341805,27.870289219982467,52.88461538461539,47.11538461538461,66.3019693654267,33.69803063457331,79.33884297520662,20.66115702479339,0.0
172,KC,2022,1652,172,64.64891041162227,172,0.665859564164649,0.0,6.7873417721518985,0.0,35.35108958837773,0.0,12.5,34.58904109589041,0.0,67.13483146067416,27.43445692883895,52.587646076794655,47.412353923205345,65.3061224489796,34.69387755102041,77.09251101321586,22.90748898678414,0.0
173,KC,2023,1734,173,67.99307958477509,173,2.4798154555940024,0.0,6.2031823745410035,0.0,32.00692041522491,0.0,13.693693693693692,32.79279279279279,0.0,62.849872773536894,30.195080576759963,50.495049504950494,49.504950495049506,63.00448430493274,36.99551569506727,78.05755395683454,21.942446043165468,0.0
174,KC,2024,1622,174,63.316892725030826,174,1.3563501849568433,0.0,5.9298245614035086,0.0,36.683107274969174,0.0,15.630252100840336,34.11764705882353,0.0,63.09639727361246,30.671859785783834,49.26739926739927,50.73260073260073,62.20657276995305,37.79342723004695,74.61538461538461,25.384615384615383,0.0
175,KC,2025,1379,175,66.13488034807831,175,2.320522117476432,0.0,7.149842271293376,0.0,33.86511965192169,0.0,10.278372591006423,36.402569593147746,0.0,64.25438596491229,28.50877192982456,49.78165938864629,50.21834061135371,65.52706552706553,34.472934472934476,70.45454545454545,29.545454545454547,0.0
176,LAR,2015,1261,176,32.83108643933386,176,4.123711340206185,0.0,7.735772357723577,0.0,67.16891356066614,0.0,17.945690672963398,45.92680047225502,0.0,82.1256038647343,9.903381642512077,37.03703703703704,62.96296296296296,56.00000000000001,44.0,79.70297029702971,20.2970297029703,0.0
177,LAR,2016,1290,177,48.06201550387597,177,3.1782945736434107,0.0,6.678632478632479,0.0,51.93798449612403,0.0,17.46268656716418,41.04477611940299,0.0,75.48387096774194,16.29032258064516,46.32352941176471,53.67647058823529,62.14511041009464,37.85488958990536,86.51162790697674,13.488372093023257,0.0
178,LAR,2017,1427,178,34.75823405746321,178,12.40364400840925,0.0,7.521885521885522,0.0,65.24176594253679,0.0,21.482277121374864,43.17937701396348,0.0,79.43548387096774,13.709677419354838,45.55084745762712,54.44915254237288,55.45977011494253,44.54022988505747,76.41921397379913,23.580786026200872,0.0
179,LAR,2018,1655,179,30.876132930513595,179,11.661631419939578,0.0,8.11731843575419,0.0,69.12386706948641,0.0,23.68881118881119,45.8041958041958,0.0,87.08414872798434,6.066536203522505,47.2636815920398,52.736318407960205,59.95145631067961,40.04854368932039,74.02597402597402,25.97402597402597,0.0
180,LAR,2019,1404,180,35.96866096866097,180,11.253561253561253,0.0,7.422256097560975,0.0,64.03133903133903,0.0,25.139043381535036,42.04671857619577,0.0,85.14851485148515,4.9504950495049505,52.083333333333336,47.91666666666667,64.87252124645893,35.12747875354108,79.42583732057416,20.574162679425836,0.0
181,LAR,2020,1549,181,35.18398967075533,181,12.395093608779858,0.0,6.430473372781065,0.0,64.81601032924468,0.0,21.51394422310757,47.808764940239044,0.0,84.40366972477065,10.091743119266056,47.7859778597786,52.2140221402214,57.17884130982368,42.82115869017632,71.2,28.799999999999997,0.0
182,LAR,2021,1710,182,46.95906432748538,182,13.508771929824562,0.0,8.049304677623262,0.0,53.04093567251462,0.0,18.412348401323044,44.76295479603087,0.0,77.70859277708593,16.68742216687422,49.58263772954925,50.41736227045075,62.69662921348315,37.30337078651685,76.33587786259542,23.66412213740458,0.0
183,LAR,2022,1311,183,42.79176201372998,183,9.305873379099925,0.0,6.291525423728814,0.0,57.20823798627002,0.0,23.066666666666666,40.666666666666664,0.0,74.33155080213903,18.89483065953654,48.49884526558891,51.50115473441108,63.798219584569736,36.20178041543027,73.58490566037736,26.41509433962264,0.0
184,LAR,2023,1497,184,51.03540414161657,184,8.550434201736808,0.0,7.336363636363636,0.0,48.96459585838343,0.0,17.189631650750343,43.24693042291951,0.0,69.89528795811518,23.298429319371728,45.40117416829745,54.59882583170255,60.367454068241464,39.63254593175853,75.74468085106383,24.25531914893617,0.0
185,LAR,2024,1516,185,44.45910290237467,185,7.519788918205805,0.0,7.102831594634873,0.0,55.54089709762533,0.0,23.990498812351543,39.78622327790974,0.0,69.58456973293768,23.590504451038576,51.53256704980843,48.46743295019157,56.476683937823836,43.523316062176164,73.568281938326,26.431718061674008,0.0
186,LAR,2025,1674,186,34.16965352449223,186,5.973715651135006,0.0,9.083109919571045,0.0,65.83034647550777,0.0,25.499092558983666,43.28493647912885,0.0,81.2937062937063,12.237762237762238,48.57142857142857,51.42857142857142,60.64814814814815,39.351851851851855,76.52173913043478,23.47826086956522,0.0
187,LAC,2015,1458,187,71.87928669410151,187,17.21536351165981,0.0,6.814084507042254,0.0,28.12071330589849,0.0,6.585365853658537,28.04878048780488,0.0,65.17175572519083,26.52671755725191,52.94117647058824,47.05882352941176,66.4021164021164,33.5978835978836,82.68398268398268,17.316017316017316,0.0
188,LAC,2016,1357,188,50.552689756816505,188,2.726602800294768,0.0,7.949838187702265,0.0,49.447310243183495,0.0,15.499254843517138,41.57973174366617,0.0,74.9271137026239,17.346938775510203,46.12068965517241,53.879310344827594,65.97633136094674,34.023668639053255,85.5,14.499999999999998,0.0
189,LAC,2017,1332,189,54.20420420420421,189,4.42942942942943,0.0,7.940199335548173,0.0,45.79579579579579,0.0,15.573770491803279,42.295081967213115,0.0,70.22160664819944,22.299168975069254,46.12068965517241,53.879310344827594,61.60714285714286,38.392857142857146,83.73205741626795,16.267942583732058,0.0
190,LAC,2018,1428,190,46.9187675070028,190,1.1904761904761905,0.0,7.369158878504673,0.0,53.0812324929972,0.0,18.997361477572557,42.74406332453825,0.0,74.32835820895522,17.761194029850746,46.6403162055336,53.359683794466406,61.25356125356125,38.74643874643874,85.02415458937197,14.975845410628018,0.0
191,LAC,2019,1297,191,58.2112567463377,191,6.013878180416345,0.0,8.03639240506329,0.0,41.7887432536623,0.0,15.867158671586715,40.22140221402214,0.0,72.31788079470198,19.602649006622517,52.087912087912095,47.91208791208791,67.57575757575758,32.42424242424242,82.4742268041237,17.525773195876287,0.0
192,LAC,2020,1446,192,53.18118948824343,192,5.394190871369295,0.0,7.105421686746988,0.0,46.81881051175657,0.0,22.008862629246675,36.92762186115214,0.0,66.97009102730819,28.348504551365412,47.04684317718941,52.953156822810584,61.49870801033591,38.50129198966408,81.25,18.75,0.0
193,LAC,2021,1466,193,50.0,193,5.457025920873124,0.0,7.127629733520337,0.0,50.0,0.0,23.328785811732605,38.74488403819918,0.0,73.94270122783084,19.37244201909959,52.286282306163024,47.713717693836976,64.86486486486487,35.13513513513514,80.99547511312217,19.004524886877828,0.0
194,LAC,2022,1573,194,53.14685314685315,194,5.975842339478703,0.0,5.964912280701754,0.0,46.85314685314685,0.0,23.066485753052916,35.549525101763905,0.0,75.11961722488039,19.736842105263158,52.69230769230769,47.30769230769231,72.0,28.000000000000004,78.46715328467153,21.532846715328464,0.0
195,LAC,2023,1432,195,66.75977653631286,195,12.779329608938546,0.0,7.0014792899408285,0.0,33.240223463687144,0.0,11.344537815126051,33.82352941176471,0.0,65.06276150627615,28.24267782426778,51.812366737739865,48.18763326226013,61.95652173913043,38.04347826086957,77.21518987341773,22.78481012658228,0.0
196,LAC,2024,1424,196,53.72191011235955,196,3.300561797752809,0.0,8.040472175379426,0.0,46.27808988764045,0.0,18.057663125948405,37.63277693474962,0.0,61.96078431372549,30.718954248366014,43.34763948497854,56.65236051502146,62.64044943820225,37.359550561797754,66.37931034482759,33.62068965517241,0.0
197,LAC,2025,1500,197,57.93333333333334,197,3.8666666666666667,0.0,7.178678678678678,0.0,42.06666666666666,0.0,15.689381933438987,38.193343898573694,0.0,65.24741081703107,28.5385500575374,44.398340248962654,55.601659751037346,64.85788113695091,35.14211886304909,71.26436781609196,28.735632183908045,0.0
198,LV,2015,1381,198,53.65677045619116,198,5.6480811006517015,0.0,7.399375975039002,0.0,46.34322954380884,0.0,12.65625,37.96875,0.0,75.5735492577598,17.139001349527668,58.78378378378378,41.21621621621622,56.19335347432024,43.80664652567976,82.72727272727273,17.272727272727273,0.0
199,LV,2016,1520,199,54.80263157894737,199,4.0131578947368425,0.0,7.517189835575485,0.0,45.19736842105263,0.0,18.19505094614265,35.08005822416303,0.0,65.3061224489796,25.690276110444177,52.323232323232325,47.67676767676768,55.25606469002695,44.74393530997305,79.23728813559322,20.76271186440678,0.0
200,LV,2017,1276,200,55.72100313479624,200,7.601880877742946,0.0,7.970890410958904,0.0,44.27899686520376,0.0,12.035398230088495,42.123893805309734,0.0,72.57383966244726,18.565400843881857,54.589371980676326,45.410628019323674,57.32899022801303,42.671009771986974,80.67632850241546,19.32367149758454,0.0
201,LV,2018,1336,201,47.97904191616767,201,7.410179640718563,0.0,6.2151067323481115,0.0,52.02095808383233,0.0,20.719424460431654,36.2589928057554,0.0,72.54290171606864,21.21684867394696,50.452488687782804,49.547511312217196,62.64705882352941,37.35294117647059,82.23350253807106,17.766497461928935,0.0
202,LV,2019,1293,202,41.22196442382057,202,6.883217324052591,0.0,6.269439421338156,0.0,58.77803557617943,0.0,19.605263157894736,44.73684210526316,0.0,75.79737335834896,18.19887429643527,39.588100686498855,60.41189931350115,63.85542168674698,36.144578313253014,80.09950248756219,19.900497512437813,0.0
203,LV,2020,1351,203,47.002220577350116,203,7.327905255366396,0.0,7.744827586206896,0.0,52.997779422649884,0.0,19.553072625698324,42.039106145251395,0.0,69.29133858267717,24.566929133858267,43.459915611814345,56.540084388185655,62.68221574344023,37.31778425655977,76.26262626262627,23.737373737373737,0.0
204,LV,2021,1535,204,52.377850162866444,204,5.276872964169381,0.0,7.59065934065934,0.0,47.622149837133556,0.0,16.963064295485637,40.355677154582764,0.0,75.12437810945273,16.54228855721393,55.319148936170215,44.680851063829785,63.9386189258312,36.0613810741688,79.46428571428571,20.535714285714285,0.0
205,LV,2022,1380,205,42.89855072463768,205,3.6231884057971016,0.0,8.588141025641026,0.0,57.10144927536232,0.0,20.17766497461929,43.2741116751269,0.0,78.5472972972973,14.864864864864865,47.32334047109208,52.67665952890792,61.60458452722063,38.39541547277937,80.86124401913875,19.138755980861244,0.0
206,LV,2023,1311,206,44.8512585812357,206,5.5682684973302825,0.0,7.146911519198665,0.0,55.1487414187643,0.0,19.64038727524205,43.291839557399726,0.0,77.72108843537416,17.346938775510203,50.23041474654379,49.76958525345622,57.86350148367953,42.13649851632047,78.24074074074075,21.75925925925926,0.0
207,LV,2024,1403,207,59.08766928011404,207,9.194583036350677,0.0,6.475290697674419,0.0,40.91233071988596,0.0,15.853658536585366,35.19163763066202,0.0,72.01447527141134,21.71290711700844,58.924731182795696,41.075268817204304,62.96296296296296,37.03703703703704,76.78571428571429,23.214285714285715,0.0
208,LV,2025,1263,208,53.048297703879655,208,7.28424386381631,0.0,5.521514629948365,0.0,46.951702296120345,0.0,16.694772344013494,38.61720067453626,0.0,71.94029850746269,21.044776119402986,54.613466334164585,45.38653366583541,58.27814569536424,41.72185430463576,76.99530516431925,23.004694835680752,0.0
209,MIA,2015,1320,209,60.378787878787875,209,6.59090909090909,0.0,8.116535433070867,0.0,39.621212121212125,0.0,17.01720841300191,27.533460803059274,0.0,68.50690087829359,25.219573400250937,57.17592592592593,42.824074074074076,60.252365930599375,39.74763406940063,85.92233009708737,14.077669902912621,0.0
210,MIA,2016,1313,210,48.743335872048746,210,7.311500380807312,0.0,7.357531760435572,0.0,51.256664127951254,0.0,16.493313521545318,39.524517087667164,0.0,68.75,25.0,45.12471655328798,54.87528344671202,53.25077399380805,46.749226006191954,86.13861386138613,13.861386138613863,0.0
211,MIA,2017,1314,211,55.8599695585997,211,6.0882800608828,0.0,7.679245283018868,0.0,44.1400304414003,0.0,18.96551724137931,35.0,0.0,71.66212534059946,21.525885558583106,57.692307692307686,42.30769230769231,58.40978593272171,41.59021406727829,83.16831683168317,16.831683168316832,0.0
212,MIA,2018,1209,212,51.86104218362283,212,10.835401157981803,0.0,7.281496062992126,0.0,48.13895781637717,0.0,17.697594501718214,33.161512027491405,0.0,64.5933014354067,28.38915470494418,47.30077120822622,52.69922879177378,56.747404844290664,43.25259515570934,80.74866310160428,19.25133689839572,0.0
213,MIA,2019,1354,213,56.05612998522895,213,5.096011816838995,0.0,8.069423929098965,0.0,43.94387001477105,0.0,19.66386554621849,33.61344537815126,0.0,73.78129117259552,19.63109354413702,55.67928730512249,44.32071269487751,71.30177514792899,28.698224852071007,78.26086956521739,21.73913043478261,0.0
214,MIA,2020,1336,214,64.52095808383234,214,11.302395209580839,0.0,7.1438127090301,0.0,35.47904191616766,0.0,12.869198312236287,31.434599156118143,0.0,62.2969837587007,32.48259860788863,54.77707006369427,45.22292993630573,57.27002967359051,42.72997032640949,68.4729064039409,31.527093596059114,0.0
215,MIA,2021,1442,215,67.96116504854369,215,11.71983356449376,0.0,6.7948328267477205,0.0,32.03883495145631,0.0,12.337662337662337,28.57142857142857,0.0,61.3265306122449,31.63265306122449,52.653927813163484,47.346072186836516,58.490566037735846,41.509433962264154,76.39484978540773,23.605150214592275,0.0
216,MIA,2022,1422,216,53.44585091420534,216,4.0787623066104075,0.0,8.669150521609538,0.0,46.55414908579466,0.0,17.673716012084594,38.51963746223565,0.0,72.89473684210527,20.394736842105264,50.101832993890014,49.89816700610998,64.36781609195403,35.63218390804598,85.91549295774648,14.084507042253522,0.0
217,MIA,2023,1455,217,64.60481099656357,217,3.2989690721649487,0.0,7.1796875,0.0,35.39518900343643,0.0,9.902912621359224,34.56310679611651,0.0,62.65957446808511,31.48936170212766,43.503937007874015,56.496062992125985,60.05586592178771,39.94413407821229,84.65116279069768,15.348837209302326,0.0
218,MIA,2024,1408,218,64.3465909090909,218,5.113636363636364,0.0,5.807511737089202,0.0,35.65340909090909,0.0,10.95617529880478,37.45019920318725,0.0,64.45916114790286,28.697571743929362,46.09053497942387,53.90946502057613,63.73937677053825,36.26062322946176,76.41509433962264,23.58490566037736,0.0
219,MIA,2025,1255,219,56.65338645418326,219,3.0278884462151394,0.0,6.4653846153846155,0.0,43.34661354581674,0.0,17.647058823529413,33.63970588235294,0.0,59.634317862165965,35.0210970464135,43.75,56.25,55.660377358490564,44.339622641509436,73.4375,26.5625,0.0
220,MIN,2015,1352,220,36.16863905325444,220,2.5887573964497044,0.0,6.477186311787072,0.0,63.83136094674556,0.0,16.917728852838934,49.71031286210892,0.0,77.70961145194273,15.337423312883436,34.065934065934066,65.93406593406593,57.99999999999999,42.0,76.88679245283019,23.11320754716981,0.0
221,MIN,2016,1330,221,52.85714285714286,221,7.368421052631578,0.0,6.178628389154705,0.0,47.14285714285714,0.0,14.992025518341306,41.62679425837321,0.0,75.81792318634425,17.21194879089616,50.68807339449541,49.31192660550459,61.94690265486725,38.05309734513274,84.50704225352112,15.492957746478872,0.0
222,MIN,2017,1557,222,43.99486191393706,222,8.991650610147719,0.0,7.145510835913313,0.0,56.00513808606294,0.0,17.545871559633028,47.477064220183486,0.0,71.97080291970804,19.854014598540147,40.53537284894838,59.46462715105163,52.89855072463768,47.10144927536232,83.40080971659918,16.599190283400812,0.0
223,MIN,2018,1323,223,48.828420256991684,223,5.517762660619804,0.0,6.752688172043011,0.0,51.171579743008316,0.0,21.122599704579027,38.404726735598224,0.0,78.63777089783281,15.015479876160992,56.167400881057276,43.83259911894273,62.65432098765432,37.34567901234568,84.80392156862744,15.196078431372548,0.0
224,MIN,2019,1438,224,24.895688456189152,224,6.536856745479833,0.0,7.019434628975265,0.0,75.10431154381085,0.0,25.462962962962965,44.44444444444444,0.0,81.28491620111731,12.849162011173185,42.531120331950206,57.46887966804979,50.0,50.0,74.10714285714286,25.892857142857146,0.0
225,MIN,2020,1365,225,30.476190476190478,225,3.5897435897435894,0.0,7.287744227353463,0.0,69.52380952380952,0.0,28.87249736564805,40.35827186512118,0.0,69.47115384615384,21.394230769230766,48.6652977412731,51.33470225872689,51.50602409638554,48.493975903614455,73.48066298342542,26.519337016574585,0.0
226,MIN,2021,1440,226,36.388888888888886,226,5.0,0.0,7.601255886970173,0.0,63.611111111111114,0.0,26.091703056768562,39.19213973799127,0.0,75.95419847328245,17.938931297709924,49.58158995815899,50.418410041841,53.80281690140845,46.19718309859155,82.89473684210526,17.105263157894736,0.0
227,MIN,2022,1561,227,43.49775784753363,227,12.812299807815503,0.0,6.916120576671036,0.0,56.50224215246637,0.0,25.736961451247165,37.188208616780045,0.0,78.93961708394698,13.549337260677467,52.96296296296297,47.03703703703704,66.49214659685863,33.50785340314136,86.01694915254238,13.983050847457626,0.0
228,MIN,2023,1386,228,45.74314574314574,228,11.327561327561328,0.0,7.260677466863034,0.0,54.25685425685426,0.0,27.127659574468083,37.5,0.0,74.9211356466877,17.50788643533123,52.46252676659529,47.53747323340471,64.48863636363636,35.51136363636363,83.85650224215246,16.143497757847534,0.0
229,MIN,2024,1489,229,41.90732034922767,229,10.275352585627937,0.0,7.785493827160494,0.0,58.09267965077233,0.0,20.809248554913296,43.46820809248555,0.0,75.0,16.506410256410255,41.76470588235294,58.235294117647065,62.46719160104986,37.53280839895013,84.33179723502305,15.668202764976957,0.0
230,MIN,2025,1271,230,44.84657749803305,230,6.058221872541306,0.0,6.855839416058394,0.0,55.15342250196695,0.0,18.687589158345222,43.081312410841655,0.0,73.15789473684211,18.947368421052634,46.57210401891253,53.42789598108747,59.294871794871796,40.705128205128204,75.38461538461539,24.615384615384617,0.0
231,NE,2015,1573,231,47.99745708836618,231,9.218054672600127,0.0,7.364935064935065,0.0,52.00254291163382,0.0,17.970660146699267,40.70904645476773,0.0,82.51655629139073,10.728476821192052,57.250470809792844,42.749529190207156,67.0076726342711,32.992327365728904,77.68595041322314,22.31404958677686,0.0
232,NE,2016,1680,232,44.761904761904766,232,4.0476190476190474,0.0,7.63923182441701,0.0,55.238095238095234,0.0,19.181034482758623,45.366379310344826,0.0,73.27127659574468,18.75,48.615916955017305,51.384083044982695,54.95283018867924,45.04716981132076,75.73529411764706,24.264705882352942,0.0
233,NE,2017,1683,233,42.30540701128936,233,5.109922756981581,0.0,8.712613784135241,0.0,57.69459298871064,0.0,21.73017507723996,43.35736354273945,0.0,78.37078651685393,13.342696629213483,48.23529411764706,51.76470588235295,65.66125290023201,34.33874709976798,78.00829875518673,21.991701244813278,0.0
234,NE,2018,1699,234,37.316068275456146,234,4.2377869334902885,0.0,7.376731301939058,0.0,62.683931724543854,0.0,19.624413145539908,47.793427230046944,0.0,80.91482649842271,13.09148264984227,44.42622950819673,55.57377049180327,61.50341685649203,38.496583143507976,68.69918699186992,31.300813008130078,0.0
235,NE,2019,1489,235,42.175957018132976,235,5.910006715916722,0.0,7.248908296943231,0.0,57.824042981867024,0.0,21.83507549361208,44.71544715447154,0.0,79.45859872611464,13.694267515923567,47.4609375,52.5390625,62.95336787564767,37.04663212435233,78.33333333333333,21.666666666666668,0.0
236,NE,2020,1245,236,42.730923694779115,236,11.244979919678714,0.0,6.2656903765690375,0.0,57.269076305220885,0.0,20.05610098176718,45.5820476858345,0.0,62.96992481203007,33.64661654135339,41.81818181818181,58.18181818181818,51.04477611940299,48.95522388059702,61.49732620320856,38.50267379679144,0.0
237,NE,2021,1454,237,39.1334250343879,237,3.43878954607978,0.0,7.476897689768977,0.0,60.8665749656121,0.0,20.112994350282488,45.98870056497175,0.0,75.21968365553603,18.27768014059754,45.23809523809524,54.761904761904766,55.61643835616439,44.38356164383562,71.30044843049326,28.699551569506728,0.0
238,NE,2022,1330,238,53.383458646616546,238,5.112781954887218,0.0,7.027350427350427,0.0,46.616541353383454,0.0,15.0,41.4516129032258,0.0,69.29577464788733,23.661971830985916,47.74774774774775,52.25225225225225,60.47904191616767,39.52095808383233,72.09302325581395,27.906976744186046,0.0
239,NE,2023,1326,239,52.56410256410257,239,9.125188536953242,0.0,6.759075907590759,0.0,47.43589743589743,0.0,17.8060413354531,38.79173290937997,0.0,70.8751793400287,24.67718794835007,50.93023255813953,49.06976744186046,56.4327485380117,43.567251461988306,78.47533632286996,21.524663677130047,0.0
240,NE,2024,1380,240,57.028985507246375,240,8.26086956521739,0.0,6.574358974358974,0.0,42.971014492753625,0.0,12.647554806070826,40.13490725126476,0.0,64.80304955527319,26.429479034307494,43.18181818181818,56.81818181818182,59.36599423631124,40.63400576368876,79.62962962962963,20.37037037037037,0.0
241,NE,2025,1694,241,45.218417945690675,241,2.833530106257379,0.0,8.438040345821326,0.0,54.781582054309325,0.0,16.056034482758623,48.275862068965516,0.0,71.14882506527415,21.54046997389034,42.41379310344828,57.58620689655173,54.337899543378995,45.662100456621005,74.21875,25.78125,0.0
242,NO,2015,1455,242,43.6426116838488,242,4.398625429553265,0.0,7.429386590584879,0.0,56.3573883161512,0.0,22.682926829268293,40.609756097560975,0.0,81.10236220472441,10.393700787401574,52.00803212851406,47.99196787148594,66.75824175824175,33.24175824175824,84.86238532110092,15.137614678899084,0.0
243,NO,2016,1457,243,44.47494852436513,243,2.539464653397392,0.0,6.852062588904694,0.0,55.52505147563487,0.0,22.74412855377009,40.79110012360939,0.0,80.0925925925926,11.882716049382717,55.62130177514793,44.37869822485207,65.56473829201101,34.43526170798898,79.0909090909091,20.909090909090907,0.0
