index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,scheme_cluster
111,DET,2016,1360,111,68.38235294117648,111,18.38235294117647,0.0,7.004491017964072,0.0,31.61764705882352,0.0,27.38095238095238,72.61904761904762,0.0,71.90751445086705,28.092485549132952,52.92841648590022,47.071583514099785,68.4659090909091,31.53409090909091,84.46601941747572,15.53398058252427,0.0,2
122,GB,2016,1621,122,60.57988895743368,122,11.042566317088218,0.0,8.450314465408805,0.0,39.42011104256632,0.0,36.217948717948715,63.78205128205128,0.0,74.1304347826087,25.869565217391298,55.77617328519856,44.22382671480145,66.91358024691358,33.086419753086425,82.11382113821138,17.88617886178862,0.0,2
133,HOU,2016,1566,133,53.44827586206896,133,4.725415070242656,0.0,8.084919472913617,0.0,46.55172413793104,0.0,30.49645390070922,69.50354609929079,0.0,70.75351213282246,29.246487867177528,51.153846153846146,48.84615384615385,50.6265664160401,49.373433583959894,76.13636363636364,23.863636363636363,0.0,2
144,IND,2016,1386,144,47.76334776334777,144,6.782106782106783,0.0,7.684627575277338,0.0,52.23665223665223,0.0,33.94919168591225,66.05080831408775,0.0,79.73640856672158,20.263591433278417,54.96828752642706,45.03171247357294,58.60058309037901,41.39941690962099,75.74257425742574,24.257425742574256,0.0,2
155,JAX,2016,1406,155,60.24182076813656,155,6.614509246088193,0.0,7.798789712556732,0.0,39.75817923186344,0.0,34.29602888086642,65.70397111913357,0.0,72.84427284427285,27.155727155727156,52.26781857451404,47.73218142548596,60.96866096866097,39.03133903133903,85.58558558558559,14.414414414414416,0.0,2
166,KC,2016,1394,166,53.87374461979913,166,3.2281205164992826,0.0,6.465909090909091,0.0,46.12625538020087,0.0,28.04532577903683,71.95467422096317,0.0,75.03628447024674,24.963715529753262,51.84381778741866,48.15618221258134,57.05882352941176,42.94117647058823,76.57657657657657,23.423423423423426,0.0,2
177,LAR,2016,1290,177,48.06201550387597,177,3.1782945736434107,0.0,6.678632478632479,0.0,51.93798449612403,0.0,29.8469387755102,70.1530612244898,0.0,82.24956063268893,17.75043936731107,46.32352941176471,53.67647058823529,62.14511041009464,37.85488958990536,86.51162790697674,13.488372093023257,0.0,0
188,LAC,2016,1357,188,50.552689756816505,188,2.726602800294768,0.0,7.949838187702265,0.0,49.447310243183495,0.0,27.15404699738903,72.84595300261097,0.0,81.20063191153238,18.799368088467613,46.12068965517241,53.879310344827594,65.97633136094674,34.023668639053255,85.5,14.499999999999998,0.0,0
199,LV,2016,1520,199,54.80263157894737,199,4.0131578947368425,0.0,7.517189835575485,0.0,45.19736842105263,0.0,34.15300546448087,65.84699453551913,0.0,71.76781002638522,28.232189973614773,52.323232323232325,47.67676767676768,55.25606469002695,44.74393530997305,79.23728813559322,20.76271186440678,0.0,2
210,MIA,2016,1313,210,48.743335872048746,210,7.311500380807312,0.0,7.357531760435572,0.0,51.256664127951254,0.0,29.44297082228116,70.55702917771885,0.0,73.33333333333333,26.666666666666668,45.12471655328798,54.87528344671202,53.25077399380805,46.749226006191954,86.13861386138613,13.861386138613865,0.0,3
221,MIN,2016,1330,221,52.85714285714286,221,7.368421052631578,0.0,6.178628389154705,0.0,47.14285714285714,0.0,26.478873239436616,73.52112676056338,0.0,81.49847094801224,18.501529051987767,50.68807339449541,49.31192660550459,61.94690265486725,38.05309734513274,84.50704225352112,15.492957746478872,0.0,2
232,NE,2016,1680,232,44.761904761904766,232,4.0476190476190474,0.0,7.63923182441701,0.0,55.238095238095234,0.0,29.71619365609349,70.2838063439065,0.0,79.62427745664739,20.3757225433526,48.615916955017305,51.384083044982695,54.95283018867924,45.04716981132076,75.73529411764706,24.264705882352946,0.0,3
243,NO,2016,1457,243,44.47494852436513,243,2.539464653397392,0.0,6.852062588904694,0.0,55.52505147563487,0.0,35.79766536964981,64.2023346303502,0.0,87.08053691275167,12.919463087248326,55.62130177514793,44.37869822485207,65.56473829201101,34.43526170798898,79.0909090909091,20.909090909090907,0.0,1
254,NYG,2016,1406,254,58.108108108108105,254,47.43954480796586,0.0,7.752252252252252,0.0,41.891891891891895,0.0,25.742574257425744,74.25742574257426,0.0,75.4813863928113,24.518613607188705,49.25053533190578,50.74946466809421,63.78830083565459,36.21169916434541,79.57446808510639,20.425531914893615,0.0,2
265,NYJ,2016,1314,265,54.109589041095894,265,2.73972602739726,0.0,8.37948717948718,0.0,45.890410958904106,0.0,32.43243243243243,67.56756756756756,0.0,71.08792846497765,28.91207153502235,47.81609195402299,52.18390804597701,59.171597633136095,40.828402366863905,78.19905213270142,21.80094786729858,0.0,2
276,PHI,2016,1416,276,54.8728813559322,276,8.121468926553673,0.0,7.057364341085271,0.0,45.1271186440678,0.0,28.91891891891892,71.0810810810811,0.0,75.13966480446928,24.86033519553073,52.421052631578945,47.578947368421055,57.909604519774014,42.090395480225986,75.44642857142857,24.553571428571427,0.0,2
287,PIT,2016,1599,287,52.72045028142589,287,13.50844277673546,0.0,8.248275862068965,0.0,47.27954971857411,0.0,28.205128205128204,71.7948717948718,0.0,76.0705289672544,23.929471032745592,50.091743119266056,49.908256880733944,55.74572127139364,44.25427872860636,82.23140495867769,17.768595041322314,0.0,2
298,SEA,2016,1483,298,55.63047875927175,298,2.4275118004045853,0.0,8.04135893648449,0.0,44.36952124072825,0.0,32.24932249322494,67.75067750677506,0.0,72.46753246753246,27.532467532467532,51.77165354330708,48.22834645669291,55.49738219895288,44.50261780104712,81.62393162393163,18.37606837606838,0.0,2
309,SF,2016,1333,309,77.11927981995498,309,43.135783945986496,0.0,7.45910780669145,0.0,22.880720180045017,0.0,38.46153846153846,61.53846153846153,0.0,54.32098765432099,45.67901234567902,49.19168591224018,50.80831408775982,46.728971962616825,53.271028037383175,73.99103139013454,26.00896860986547,0.0,2
320,TB,2016,1410,320,40.283687943262414,320,6.666666666666667,0.0,9.40064620355412,0.0,59.716312056737586,0.0,30.74141048824593,69.25858951175407,0.0,86.34615384615385,13.653846153846152,44.631578947368425,55.368421052631575,59.67302452316077,40.32697547683924,81.86046511627907,18.13953488372093,0.0,0
331,TEN,2016,1352,331,43.934911242603555,331,6.06508875739645,0.0,8.845437616387336,0.0,56.065088757396445,0.0,24.67532467532467,75.32467532467533,0.0,76.76950998185119,23.230490018148817,46.97986577181208,53.02013422818792,44.27710843373494,55.72289156626506,76.60550458715596,23.394495412844037,0.0,3
342,WAS,2016,1332,342,43.993993993994,342,5.555555555555555,0.0,8.38132911392405,0.0,56.006006006006,0.0,38.841201716738205,61.1587982832618,0.0,82.44972577696527,17.55027422303473,51.182795698924735,48.817204301075265,65.55891238670695,34.44108761329305,83.41708542713567,16.582914572864322,0.0,1
