index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,scheme_cluster
114,DET,2019,1363,114,48.93617021276596,114,6.236243580337491,0.0,8.86038961038961,0.0,51.06382978723404,0.0,35.52311435523114,64.47688564476886,0.0,76.79738562091502,23.202614379084963,47.53363228699551,52.46636771300448,58.77192982456141,41.22807017543859,86.36363636363636,13.636363636363637,0.0,2
125,GB,2019,1517,125,49.24192485168095,125,3.032300593276203,0.0,8.156661786237189,0.0,50.75807514831905,0.0,33.769063180827885,66.23093681917211,0.0,77.41935483870968,22.58064516129032,50.0,50.0,59.24050632911393,40.75949367088608,81.41592920353983,18.58407079646018,0.0,2
136,HOU,2019,1522,136,65.44021024967148,136,2.2339027595269383,0.0,8.0459940652819,0.0,34.55978975032852,0.0,37.238493723849366,62.76150627615063,0.0,63.31168831168831,36.688311688311686,44.01544401544402,55.98455598455598,62.30769230769231,37.69230769230769,80.54298642533936,19.457013574660635,0.0,2
147,IND,2019,1325,147,54.71698113207547,147,4.60377358490566,0.0,7.541133455210238,0.0,45.28301886792453,0.0,25.217391304347824,74.78260869565217,0.0,68.24925816023739,31.750741839762608,47.651006711409394,52.348993288590606,47.33727810650888,52.66272189349112,77.29468599033817,22.705314009661837,0.0,2
158,JAX,2019,1348,158,54.74777448071217,158,5.341246290801187,0.0,6.995305164319249,0.0,45.25222551928783,0.0,23.63112391930836,76.36887608069165,0.0,81.67155425219941,18.328445747800583,53.08924485125858,46.910755148741416,61.53846153846154,38.46153846153847,79.0909090909091,20.909090909090907,0.0,2
169,KC,2019,1564,169,63.61892583120204,169,1.0230179028132993,0.0,8.01939058171745,0.0,36.38107416879796,0.0,27.30627306273063,72.69372693726936,0.0,71.76079734219269,28.23920265780731,55.2536231884058,44.7463768115942,61.398963730569946,38.60103626943005,79.0909090909091,20.909090909090907,0.1278772378516624,2
180,LAR,2019,1404,180,35.96866096866097,180,11.253561253561251,0.0,7.422256097560975,0.0,64.03133903133903,0.0,37.41721854304635,62.582781456953654,0.0,94.5054945054945,5.4945054945054945,52.083333333333336,47.91666666666667,64.87252124645893,35.12747875354108,79.42583732057416,20.574162679425836,0.0,0
191,LAC,2019,1297,191,58.2112567463377,191,6.013878180416345,0.0,8.03639240506329,0.0,41.7887432536623,0.0,28.289473684210524,71.71052631578948,0.0,78.6743515850144,21.325648414985594,52.087912087912095,47.91208791208791,67.57575757575758,32.42424242424242,82.4742268041237,17.525773195876287,0.0,2
202,LV,2019,1293,202,41.22196442382057,202,6.883217324052591,0.0,6.269439421338156,0.0,58.77803557617943,0.0,30.470347648261757,69.52965235173825,0.0,80.63872255489022,19.361277445109778,39.588100686498855,60.41189931350115,63.85542168674698,36.144578313253014,80.09950248756219,19.900497512437813,0.0,1
213,MIA,2019,1354,213,56.05612998522895,213,5.096011816838995,0.0,8.069423929098965,0.0,43.94387001477105,0.0,36.90851735015773,63.09148264984227,0.0,78.98448519040903,21.015514809590975,55.67928730512249,44.32071269487751,71.30177514792899,28.698224852071007,78.26086956521739,21.73913043478261,0.0,0
224,MIN,2019,1438,224,24.895688456189152,224,6.536856745479833,0.0,7.019434628975265,0.0,75.10431154381085,0.0,36.42384105960265,63.57615894039736,0.0,86.35014836795253,13.64985163204748,42.531120331950206,57.46887966804979,50.0,50.0,74.10714285714286,25.892857142857142,0.0,1
235,NE,2019,1489,235,42.175957018132976,235,5.910006715916722,0.0,7.248908296943231,0.0,57.824042981867024,0.0,32.80977312390926,67.19022687609075,0.0,85.2991452991453,14.700854700854704,47.4609375,52.5390625,62.95336787564767,37.04663212435233,78.33333333333333,21.666666666666668,0.0,0
246,NO,2019,1422,246,43.24894514767932,246,2.320675105485232,0.0,6.198757763975156,0.0,56.75105485232068,0.0,34.4,65.6,0.0,83.09859154929578,16.901408450704224,51.41700404858299,48.58299595141701,64.22535211267606,35.774647887323944,75.86206896551724,24.13793103448276,0.0,0
257,NYG,2019,1334,257,59.37031484257871,257,7.721139430284858,0.0,7.4755351681957185,0.0,40.62968515742129,0.0,28.776978417266186,71.22302158273382,0.0,77.77777777777779,22.222222222222214,55.65610859728507,44.34389140271493,61.773700305810394,38.226299694189606,83.49056603773585,16.50943396226415,0.0,2
268,NYJ,2019,1300,268,52.61538461538462,268,8.76923076923077,0.0,7.30155979202773,0.0,47.38461538461538,0.0,31.804281345565748,68.19571865443426,0.0,74.72353870458136,25.27646129541864,50.24509803921568,49.75490196078432,58.86075949367089,41.13924050632912,79.81220657276995,20.187793427230048,0.0,2
279,PHI,2019,1513,279,59.35228023793787,279,10.24454725710509,0.0,7.3938953488372094,0.0,40.64771976206213,0.0,33.62831858407079,66.3716814159292,0.0,68.90756302521008,31.092436974789916,48.74274661508704,51.25725338491296,59.68586387434554,40.31413612565445,78.33333333333333,21.666666666666668,0.0,2
290,PIT,2019,1261,290,61.61776367961935,290,3.5685963521015065,0.0,7.414364640883978,0.0,38.38223632038065,0.0,20.6140350877193,79.3859649122807,0.0,69.85915492957746,30.140845070422532,45.63106796116505,54.36893203883495,58.28025477707006,41.71974522292994,81.63265306122449,18.367346938775512,0.0,2
301,SEA,2019,1557,301,56.71162491971741,301,3.917790622992935,0.0,8.771653543307087,0.0,43.28837508028259,0.0,33.33333333333333,66.66666666666666,0.0,63.81660470879802,36.18339529120199,46.11005692599621,53.88994307400379,52.89672544080605,47.10327455919395,75.44642857142857,24.553571428571427,0.0,2
312,SF,2019,1563,312,35.50863723608445,312,2.815099168266155,0.0,6.144578313253012,0.0,64.49136276391555,0.0,30.780559646539025,69.21944035346097,0.0,72.79843444227006,27.20156555772994,37.06422018348624,62.93577981651376,52.02020202020202,47.97979797979798,68.69565217391305,31.30434782608696,0.0,1
323,TB,2019,1430,323,42.02797202797203,323,2.5874125874125875,0.0,9.548529411764706,0.0,57.97202797202797,0.0,36.0,64.0,0.0,86.59611992945327,13.403880070546736,49.79838709677419,50.201612903225815,71.26760563380282,28.732394366197184,76.95852534562212,23.04147465437788,0.0,0
334,TEN,2019,1515,334,38.085808580858085,334,10.0990099009901,0.0,7.821989528795812,0.0,61.914191419141915,0.0,28.787878787878785,71.21212121212122,0.0,76.425855513308,23.574144486692013,37.93774319066148,62.06225680933852,53.02197802197802,46.97802197802198,77.47747747747748,22.52252252252252,0.0,1
345,WAS,2019,1215,345,48.148148148148145,345,4.197530864197531,0.0,6.814606741573034,0.0,51.851851851851855,0.0,31.054131054131044,68.94586894586895,0.0,78.7037037037037,21.296296296296298,42.710997442455245,57.289002557544755,64.45182724252491,35.548172757475086,87.15083798882681,12.849162011173185,0.0,2
