index_x,team_abbr,season,n_plays,index_y,shotgun_rate,index,no_huddle_rate,play_action_rate,air_yards_per_att,motion_rate,under_center_rate,under_center_play_action_rate,under_center_pass_rate,under_center_run_rate,shotgun_play_action_rate,shotgun_pass_rate,shotgun_run_rate,down_1_pass_rate,down_1_run_rate,down_2_pass_rate,down_2_run_rate,down_3_pass_rate,down_3_run_rate,read_option_rate,scheme_cluster
134,HOU,2017,1394,134,56.67144906743186,134,7.388809182209469,0.0,8.926243567753001,0.0,43.32855093256814,0.0,31.861198738170348,68.13880126182966,0.0,67.41258741258743,32.58741258741259,40.7488986784141,59.25110132158591,62.14689265536724,37.85310734463277,79.42583732057416,20.574162679425836,0.0,3
145,IND,2017,1327,145,44.76262245666918,145,2.185380557648832,0.0,6.761029411764706,0.0,55.23737754333082,0.0,25.806451612903224,74.19354838709677,0.0,77.00534759358288,22.994652406417114,42.65060240963855,57.34939759036145,55.688622754491014,44.31137724550898,73.24561403508771,26.75438596491228,0.0,0
156,JAX,2017,1670,156,43.532934131736525,156,2.754491017964072,0.0,7.3808049535603715,0.0,56.467065868263475,0.0,28.547297297297305,71.4527027027027,0.0,69.83894582723279,30.161054172767205,39.285714285714285,60.71428571428571,48.34905660377358,51.65094339622641,77.69516728624535,22.30483271375465,0.0,0
167,KC,2017,1393,167,59.94256999282125,167,2.297200287150036,0.0,7.174757281553398,0.0,40.05743000717875,0.0,30.76923076923077,69.23076923076923,0.0,69.6219035202086,30.378096479791395,50.0,50.0,61.1764705882353,38.82352941176471,77.72511848341233,22.274881516587676,0.0717875089734386,1
178,LAR,2017,1427,178,34.75823405746321,178,12.40364400840925,0.0,7.521885521885522,0.0,65.24176594253679,0.0,33.22259136212624,66.77740863787376,0.0,85.28138528138528,14.718614718614717,45.55084745762712,54.44915254237288,55.45977011494253,44.54022988505747,76.41921397379913,23.580786026200872,0.0,2
189,LAC,2017,1332,189,54.20420420420421,189,4.42942942942943,0.0,7.940199335548173,0.0,45.79579579579579,0.0,26.91218130311615,73.08781869688386,0.0,75.89820359281437,24.101796407185635,46.12068965517241,53.879310344827594,61.60714285714286,38.392857142857146,83.73205741626795,16.267942583732058,0.0,1
200,LV,2017,1276,200,55.72100313479624,200,7.601880877742946,0.0,7.970890410958904,0.0,44.27899686520376,0.0,22.22222222222222,77.77777777777779,0.0,79.62962962962963,20.37037037037037,54.589371980676326,45.410628019323674,57.32899022801303,42.671009771986974,80.67632850241546,19.32367149758454,0.0,1
211,MIA,2017,1314,211,55.8599695585997,211,6.0882800608828,0.0,7.679245283018868,0.0,44.1400304414003,0.0,35.14376996805112,64.85623003194888,0.0,76.90058479532163,23.09941520467836,57.692307692307686,42.30769230769231,58.40978593272171,41.59021406727829,83.16831683168317,16.831683168316832,0.0,1
222,MIN,2017,1557,222,43.99486191393706,222,8.991650610147719,0.0,7.145510835913313,0.0,56.00513808606294,0.0,26.984126984126984,73.01587301587301,0.0,78.37837837837837,21.62162162162162,40.53537284894838,59.46462715105163,52.89855072463768,47.10144927536232,83.40080971659918,16.599190283400812,0.0,3
233,NE,2017,1683,233,42.30540701128936,233,5.109922756981581,0.0,8.712613784135241,0.0,57.69459298871064,0.0,33.38607594936708,66.61392405063292,0.0,85.45176110260337,14.548238897396637,48.23529411764706,51.76470588235295,65.66125290023201,34.33874709976798,78.00829875518673,21.99170124481328,0.0,2
244,NO,2017,1468,244,38.41961852861036,244,1.3623978201634876,0.0,6.5545023696682465,0.0,61.58038147138964,0.0,26.395939086294412,73.60406091370558,0.0,89.49343339587242,10.506566604127578,45.43689320388349,54.5631067961165,59.473684210526315,40.526315789473685,78.67298578199052,21.32701421800948,0.0,2
255,NYG,2017,1371,255,51.42231947483589,255,23.121808898614148,0.0,6.786707882534776,0.0,48.57768052516411,0.0,32.6530612244898,67.3469387755102,0.0,79.84615384615384,20.153846153846157,45.53775743707094,54.46224256292906,68.94586894586895,31.054131054131055,81.05726872246696,18.94273127753304,0.0,1
266,NYJ,2017,1326,266,43.58974358974359,266,2.564102564102564,0.0,7.0500894454382825,0.0,56.41025641025641,0.0,32.95454545454545,67.04545454545455,0.0,75.68555758683729,24.314442413162705,43.095238095238095,56.904761904761905,58.51393188854489,41.48606811145511,77.19298245614034,22.807017543859647,0.0,0
277,PHI,2017,1657,277,57.15147857573929,277,5.974652987326494,0.0,8.63268156424581,0.0,42.84852142426071,0.0,28.13299232736573,71.86700767263427,0.0,68.01346801346801,31.986531986531983,50.62166962699822,49.37833037300178,50.73891625615764,49.26108374384236,73.992673992674,26.00732600732601,0.0,1
288,PIT,2017,1475,288,57.49152542372882,288,13.830508474576272,0.0,8.364306784660767,0.0,42.50847457627118,0.0,23.076923076923073,76.92307692307693,0.0,75.37688442211056,24.623115577889443,53.125,46.875,55.29100529100529,44.70899470899471,82.7433628318584,17.25663716814159,0.0,1
299,SEA,2017,1356,299,49.26253687315634,299,4.20353982300885,0.0,9.019900497512438,0.0,50.73746312684366,0.0,37.75,62.24999999999999,0.0,73.8562091503268,26.1437908496732,50.44247787610619,49.55752212389381,59.88023952095808,40.119760479041915,76.88679245283019,23.11320754716981,0.0,1
310,SF,2017,1383,310,37.67172812725958,310,8.387563268257411,0.0,7.397849462365591,0.0,62.32827187274042,0.0,44.194107452339686,55.80589254766031,0.0,82.15767634854771,17.842323651452283,52.12765957446809,47.87234042553192,60.71428571428571,39.285714285714285,81.19658119658119,18.803418803418804,0.0,2
321,TB,2017,1362,321,39.57415565345081,321,9.61820851688693,0.0,9.510015408320491,0.0,60.42584434654919,0.0,40.69343065693431,59.30656934306568,0.0,86.40973630831643,13.590263691683568,51.13871635610766,48.86128364389234,65.4178674351585,34.5821325648415,83.6734693877551,16.3265306122449,0.0,2
332,TEN,2017,1470,332,46.19047619047619,332,4.965986394557823,0.0,8.341503267973856,0.0,53.80952380952381,0.0,28.418803418803424,71.58119658119658,0.0,75.55205047318611,24.44794952681388,49.284253578732105,50.715746421267895,47.956403269754766,52.043596730245234,81.38528138528139,18.614718614718615,0.0,1
343,WAS,2017,1304,343,44.93865030674847,343,3.374233128834356,0.0,7.148020654044751,0.0,55.06134969325153,0.0,33.56643356643357,66.43356643356644,0.0,79.02350813743219,20.976491862567812,41.509433962264154,58.490566037735846,65.97633136094674,34.023668639053255,83.82352941176471,16.176470588235293,0.0,3
