player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0034263,2022,49ers,0.4971181556195965,,26.0,83.81081681558317,0.196,75.00%,Tarvarius Moore,S,41.0,8.0,0.0,0.0,0.0,28.0,0.0,65.0,69.9,72.9,80.8,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,29.0,10.0,28.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2865.9,MISSING
00-0031298,2022,49ers,6.213052833813641,,31.0,66.0281040662397,0.196,75.00%,Jimmie Ward,S,509.0,12.0,13.0,1.0,1.0,28.0,0.0,69.3,76.1,83.3,65.0,3.0,0.0,8.5,5.0,0.0,1.0,94.0,57.0,2.0,58.0,365.0,440.0,19.0,41.0,2.0,70.0,4.0,440.0,38734.899999999994,MISSING
00-0036564,2022,49ers,0.4250902977905859,,22.0,39.9469885772874,0.196,75.00%,Talanoa Hufanga,S,1029.0,17.0,21.0,1.0,2.0,28.0,0.0,67.8,68.8,87.0,56.7,4.0,1.0,15.4,16.0,6.0,2.0,86.8,29.0,583.0,280.0,639.0,113.0,30.0,67.0,3.0,46.0,6.0,318.0,70795.2,MISSING
00-0034091,2022,49ers,0.6892411143131604,,28.0,0.0,0.196,75.00%,George Odum,S,38.0,8.0,0.0,0.0,0.0,28.0,0.0,60.1,61.7,79.1,77.2,1.0,0.0,0.0,0.0,0.0,0.0,95.8,2.0,19.0,4.0,23.0,10.0,0.0,1.0,0.0,2.0,1.0,14.0,2344.6,MISSING
00-0028924,2022,49ers,0.4059913544668588,,32.0,0.0,0.196,75.00%,Tashaun Gipson Sr.,S,1036.0,17.0,11.0,0.0,0.0,28.0,0.0,58.0,67.2,89.7,91.2,5.0,0.0,1.7,1.0,3.0,0.0,51.5,17.0,754.0,128.0,671.0,109.0,7.0,48.0,1.0,30.0,0.0,301.0,69619.2,MISSING
00-0038135,2022,Bears,0.6423491834774255,,23.0,242.25256715303067,-0.162,17.70%,Jaquan Brisker,S,954.0,15.0,28.0,2.0,1.0,6.0,1.0,65.0,67.0,88.2,53.7,1.0,0.0,14.7,17.0,2.0,2.0,104.1,29.0,289.0,371.0,477.0,100.0,28.0,71.0,2.0,45.0,4.0,302.0,63918.0,MISSING
00-0033579,2021,Vikings,0.9508460273972604,,26.0,25.508826997880867,0.022,47.10%,Xavier Woods,S,1207.0,17.0,21.0,0.0,2.0,18.0,0.0,58.3,66.4,34.5,88.0,3.0,0.0,5.4,6.0,6.0,4.0,102.6,25.0,743.0,245.0,749.0,179.0,18.0,84.0,1.0,42.0,5.0,414.0,80144.8,MISSING
00-0033927,2022,Browns,3.7223823246878,,26.0,65.48334586936676,-0.016,41.20%,John Johnson III,S,1056.0,17.0,13.0,0.0,2.0,8.0,2.0,66.6,62.8,45.4,50.5,1.0,0.0,15.6,17.0,3.0,2.0,77.7,22.0,689.0,250.0,586.0,102.0,22.0,79.0,4.0,38.0,1.0,270.0,66316.8,MISSING
00-0037332,2022,Browns,0.3398174831892411,,25.0,0.0,-0.016,41.20%,D'Anthony Bell,S,72.0,5.0,1.0,0.0,0.0,8.0,0.0,51.9,48.0,77.6,27.7,0.0,0.0,37.5,3.0,0.0,0.0,118.8,3.0,23.0,28.0,42.0,19.0,0.0,4.0,0.0,3.0,0.0,42.0,3456.0,MISSING
00-0036411,2022,Buccaneers,0.9571892411143132,,24.0,208.5630011471137,-0.004,44.40%,Antoine Winfield Jr.,S,764.0,13.0,17.0,0.0,1.0,30.0,0.0,66.6,77.8,86.3,90.8,1.0,0.0,2.6,2.0,2.0,2.0,103.0,28.0,217.0,68.0,448.0,410.0,21.0,59.0,6.0,41.0,3.0,293.0,59439.2,MISSING
00-0037323,2022,Colts,0.3500701248799231,,24.0,16.869906020558005,-0.136,25.00%,Rodney Thomas II,S,720.0,15.0,10.0,0.0,0.0,14.0,0.0,54.8,54.3,60.1,71.5,4.0,0.0,10.4,5.0,1.0,1.0,62.9,10.0,605.0,58.0,428.0,55.0,3.0,33.0,0.0,19.0,2.0,98.0,39096.0,MISSING
00-0028899,2022,Colts,0.8501440922190202,,32.0,0.0,-0.136,25.00%,Rodney McLeod,S,1034.0,17.0,21.0,0.0,0.0,14.0,1.0,85.3,80.1,83.5,77.2,2.0,1.0,7.4,7.0,6.0,2.0,94.8,38.0,290.0,527.0,578.0,174.0,28.0,67.0,8.0,59.0,5.0,353.0,82823.4,MISSING
00-0038100,2022,Commanders,0.433359269932757,,22.0,99.6150849227165,-0.007,50.00%,Percy Butler,S,134.0,11.0,2.0,0.0,0.0,32.0,0.0,48.3,48.7,82.6,82.5,0.0,0.0,0.0,0.0,0.0,0.0,124.0,3.0,98.0,14.0,94.0,19.0,4.0,5.0,0.0,4.0,1.0,19.0,6525.8,MISSING
00-0036638,2022,Commanders,0.4336061479346782,,23.0,50.76365068827283,-0.007,50.00%,Darrick Forrest,S,849.0,17.0,14.0,0.0,2.0,32.0,1.0,69.0,67.0,60.7,80.8,4.0,0.0,7.0,6.0,5.0,1.0,68.0,25.0,485.0,265.0,508.0,75.0,16.0,66.0,2.0,46.0,4.0,308.0,56883.0,MISSING
00-0036349,2022,Commanders,0.4434831892411143,,23.0,20.349237246432903,-0.007,50.00%,Kamren Curl,S,727.0,12.0,15.0,0.0,0.0,32.0,0.0,80.8,82.9,83.8,85.8,0.0,0.0,4.7,4.0,0.0,1.0,121.3,29.0,189.0,368.0,430.0,112.0,29.0,67.0,6.0,36.0,2.0,312.0,60268.3,MISSING
00-0031587,2022,Commanders,1.335254562920269,,29.0,18.8447510651547,-0.007,50.00%,Bobby McCain,S,970.0,17.0,16.0,0.0,1.0,32.0,0.0,69.5,61.4,87.7,56.8,0.0,0.0,13.5,12.0,5.0,1.0,102.5,36.0,353.0,195.0,586.0,404.0,20.0,61.0,4.0,46.0,1.0,316.0,59558.0,MISSING
00-0036253,2022,Colts,0.5963539865513929,,24.0,116.38833287081408,-0.136,25.00%,Julian Blackmon,S,720.0,14.0,9.0,0.0,0.0,14.0,1.0,57.4,62.3,86.6,75.5,1.0,1.0,8.3,4.0,1.0,0.0,137.6,27.0,348.0,67.0,399.0,295.0,12.0,35.0,1.0,31.0,3.0,440.0,44856.0,MISSING
00-0034465,2022,Commanders,0.4634966378482229,,26.0,0.0,-0.007,50.00%,Jeremy Reaves,S,149.0,11.0,4.0,0.0,0.0,32.0,0.0,70.8,72.4,79.0,62.4,0.0,0.0,11.1,2.0,1.0,0.0,56.8,4.0,51.0,65.0,76.0,21.0,7.0,12.0,0.0,8.0,0.0,25.0,10787.6,MISSING
00-0035301,2022,Cowboys,0.4787891450528338,,27.0,19.442670957715347,0.118,68.40%,Donovan Wilson,S,959.0,17.0,17.0,0.0,1.0,9.0,1.0,64.5,70.1,27.9,57.2,1.0,0.0,15.3,17.0,1.0,4.0,84.2,20.0,357.0,404.0,535.0,99.0,37.0,77.0,3.0,31.0,2.0,151.0,67225.9,MISSING
00-0032454,2022,Cowboys,1.7870201729106627,,28.0,5.858980870467211,0.118,68.40%,Jayron Kearse,S,815.0,14.0,11.0,2.0,1.0,9.0,2.0,63.6,70.2,64.7,88.7,1.0,0.0,3.8,3.0,3.0,3.0,83.2,32.0,180.0,308.0,432.0,183.0,27.0,64.0,5.0,44.0,0.0,317.0,57213.0,MISSING
00-0037561,2022,Cowboys,0.3410182516810759,,23.0,0.0,0.118,68.40%,Markquese Bell,S,22.0,3.0,0.0,0.0,0.0,9.0,0.0,62.0,46.5,69.8,26.5,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1023.0,MISSING
00-0036764,2022,Cowboys,0.0994236311239193,,23.0,0.0,0.118,68.40%,Tyler Coyle,S,21.0,1.0,0.0,0.0,0.0,9.0,0.0,55.5,56.7,72.3,81.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8,2.0,2.0,4.0,13.0,15.0,2.0,3.0,0.0,2.0,0.0,31.0,1190.7,MISSING
00-0036998,2022,Dolphins,0.9514899135446684,,22.0,266.8818960783634,0.032,50.00%,Jevon Holland,S,1123.0,17.0,13.0,1.0,1.0,17.0,0.0,63.8,65.5,49.8,64.6,2.0,0.0,13.5,14.0,3.0,2.0,110.2,25.0,784.0,162.0,701.0,102.0,17.0,77.0,1.0,31.0,3.0,284.0,73556.5,MISSING
00-0036221,2022,Dolphins,0.6383405379442844,,24.0,141.92391679102278,0.032,50.00%,Brandon Jones,S,347.0,7.0,21.0,0.0,1.0,17.0,0.0,52.4,61.1,79.4,65.0,0.0,0.0,10.2,6.0,3.0,1.0,89.3,21.0,70.0,194.0,199.0,47.0,14.0,32.0,0.0,29.0,0.0,187.0,21201.7,MISSING
00-0033877,2022,Cowboys,1.244562920268972,,26.0,227.18484628016552,0.118,68.40%,Malik Hooker,S,860.0,16.0,10.0,0.0,0.0,9.0,1.0,72.4,73.9,88.7,86.7,3.0,0.0,5.9,4.0,0.0,0.0,92.7,11.0,715.0,72.0,507.0,60.0,11.0,54.0,3.0,12.0,1.0,109.0,63554.00000000001,MISSING
00-0037616,2022,Colts,0.4423751200768492,,20.0,123.25792219873868,-0.136,25.00%,Nick Cross,S,122.0,6.0,0.0,1.0,0.0,14.0,1.0,60.8,56.5,0.0,53.7,0.0,0.0,16.7,2.0,0.0,2.0,98.3,5.0,26.0,62.0,68.0,21.0,4.0,10.0,0.0,5.0,0.0,38.0,6893.0,MISSING
00-0036677,2022,Chiefs,0.0994236311239193,,25.0,0.0,0.18,85.00%,Zayne Anderson,S,1.0,1.0,0.0,0.0,0.0,16.0,0.0,60.7,70.2,60.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2,MISSING
00-0032774,2022,Chiefs,0.5031219980787704,,29.0,32.07948114499338,0.18,85.00%,Deon Bush,S,71.0,9.0,0.0,0.0,0.0,16.0,0.0,79.6,82.6,78.1,81.8,0.0,0.0,0.0,0.0,1.0,0.0,39.6,0.0,40.0,16.0,51.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,5864.599999999999,MISSING
00-0032382,2022,Buccaneers,0.5031219980787704,,27.0,159.23184214361316,-0.004,44.40%,Keanu Neal,S,580.0,15.0,12.0,1.0,0.0,30.0,0.0,63.1,57.7,0.0,46.1,1.0,0.0,16.9,12.0,3.0,5.0,131.9,22.0,172.0,233.0,317.0,98.0,21.0,47.0,2.0,27.0,3.0,283.0,33466.0,MISSING
00-0035681,2022,Buccaneers,1.318705571565802,,26.0,87.9158003632623,-0.004,44.40%,Mike Edwards,S,814.0,13.0,21.0,0.0,0.0,30.0,0.0,57.8,56.7,85.5,61.3,2.0,1.0,13.0,12.0,1.0,0.0,110.7,29.0,455.0,213.0,485.0,97.0,21.0,59.0,3.0,37.0,3.0,351.0,46153.8,MISSING
00-0037488,2022,Buccaneers,0.0276176753121998,,24.0,0.0,-0.004,44.40%,Nolan Turner,S,1.0,1.0,0.0,0.0,0.0,30.0,0.0,69.4,70.2,63.1,76.7,0.0,0.0,0.0,0.0,0.0,0.0,79.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-5.0,70.2,MISSING
00-0033890,2022,Cardinals,7.096541786743515,,26.0,146.46789003064256,-0.094,23.50%,Budda Baker,S,969.0,15.0,27.0,0.0,1.0,1.0,0.0,69.1,73.7,87.4,66.5,2.0,0.0,12.0,15.0,3.0,0.0,109.3,28.0,413.0,349.0,548.0,148.0,30.0,83.0,2.0,35.0,3.0,318.0,71415.3,MISSING
00-0035705,2022,Cardinals,1.4816186359269934,,24.0,59.17633390185146,-0.094,23.50%,Jalen Thompson,S,1098.0,17.0,20.0,0.0,0.0,1.0,1.0,59.7,65.0,65.7,90.3,1.0,0.0,3.5,4.0,6.0,2.0,111.6,28.0,599.0,320.0,672.0,132.0,15.0,89.0,1.0,44.0,5.0,297.0,71370.0,MISSING
00-0029747,2022,Cardinals,0.3104639769452449,,32.0,0.0,-0.094,23.50%,Chris Banjo,S,79.0,11.0,2.0,0.0,0.0,1.0,1.0,59.7,67.7,77.1,85.5,0.0,0.0,0.0,0.0,0.0,0.0,95.8,1.0,48.0,19.0,32.0,5.0,2.0,5.0,0.0,1.0,0.0,7.0,5348.3,MISSING
00-0036189,2022,Cardinals,0.0994236311239193,,25.0,0.0,-0.094,23.50%,Josh Thomas,S,14.0,2.0,4.0,0.0,0.0,1.0,0.0,62.4,71.9,70.4,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.6,MISSING
00-0034790,2022,Chargers,3.918539865513929,,26.0,290.13933319069133,-0.005,55.60%,Derwin James Jr.,S,835.0,14.0,23.0,1.0,2.0,27.0,0.0,74.4,77.3,16.1,70.2,2.0,0.0,11.7,13.0,4.0,6.0,67.2,27.0,270.0,330.0,454.0,154.0,27.0,75.0,2.0,44.0,2.0,188.0,64545.5,MISSING
00-0038091,2022,Chargers,0.4607843419788665,,22.0,154.06079891013724,-0.005,55.60%,JT Woods,S,30.0,4.0,0.0,0.0,0.0,27.0,0.0,56.1,53.6,76.9,26.5,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,27.0,1.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1608.0,MISSING
00-0035677,2022,Chargers,1.3954774255523534,,25.0,148.69611465397148,-0.005,55.60%,Nasir Adderley,S,882.0,16.0,15.0,2.0,1.0,27.0,0.0,68.2,62.2,89.3,65.8,2.0,0.0,12.5,9.0,2.0,2.0,69.0,13.0,520.0,191.0,521.0,161.0,10.0,48.0,1.0,20.0,1.0,171.0,54860.4,MISSING
00-0036380,2022,Chargers,0.4524346781940441,,24.0,33.171896015736294,-0.005,55.60%,Alohi Gilman,S,474.0,17.0,11.0,2.0,1.0,27.0,1.0,52.8,54.3,85.3,76.5,1.0,0.0,8.6,5.0,1.0,2.0,113.0,13.0,290.0,120.0,289.0,57.0,11.0,42.0,0.0,17.0,1.0,305.0,25738.199999999997,MISSING
00-0037468,2022,Chargers,0.0564365994236311,,23.0,0.0,-0.005,55.60%,Raheem Layne,S,25.0,3.0,0.0,1.0,0.0,27.0,0.0,48.0,42.8,72.9,27.4,0.0,0.0,50.0,1.0,0.0,1.0,0.0,0.0,11.0,7.0,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1070.0,MISSING
00-0037193,2022,Chiefs,0.5106224783861671,,22.0,194.52236466264335,0.18,85.00%,Bryan Cook,S,341.0,16.0,7.0,0.0,0.0,16.0,0.0,60.9,64.3,84.9,66.0,0.0,0.0,13.3,4.0,2.0,0.0,146.9,12.0,219.0,90.0,275.0,25.0,5.0,19.0,0.0,16.0,3.0,164.0,21926.3,MISSING
00-0035625,2022,Chiefs,1.505350144092219,,26.0,141.86368107815937,0.18,85.00%,Juan Thornhill,S,1043.0,16.0,18.0,0.0,0.0,16.0,0.0,68.7,67.1,69.5,64.4,3.0,0.0,12.5,10.0,5.0,5.0,83.7,24.0,702.0,145.0,690.0,156.0,8.0,52.0,3.0,38.0,4.0,244.0,69985.29999999999,MISSING
00-0034361,2022,Chiefs,2.185398655139289,,25.0,119.45685800751296,0.18,85.00%,Justin Reid,S,1112.0,17.0,14.0,0.0,0.0,16.0,0.0,73.8,73.2,88.6,54.1,0.0,0.0,14.7,14.0,5.0,0.0,103.4,35.0,484.0,320.0,690.0,199.0,25.0,67.0,1.0,52.0,3.0,324.0,81398.40000000001,MISSING
00-0032807,2022,Dolphins,0.9750240153698366,,29.0,5.807723001663989,0.032,50.00%,Clayton Fejedelem,S,38.0,8.0,1.0,0.0,0.0,17.0,0.0,50.0,53.9,71.8,79.8,0.0,0.0,0.0,0.0,1.0,0.0,62.5,3.0,6.0,22.0,23.0,5.0,1.0,4.0,0.0,6.0,0.0,27.0,2048.2,MISSING
00-0029606,2016,Vikings,4.687318863914471,,27.0,223.753004253771,0.06,50.00%,Harrison Smith,S,894.0,14.0,9.0,0.0,0.0,18.0,2.0,68.5,75.1,87.4,72.9,0.0,0.0,11.1,11.0,2.0,0.0,130.8,18.0,391.0,306.0,522.0,95.0,27.0,79.0,2.0,25.0,3.0,175.0,67139.4,MISSING
00-0036348,2024,Vikings,1.4584964761158967,,26.0,20.06222356327338,0.111098585,77.80%,Josh Metellus,S,1030.0,18.0,24.0,0.0,1.0,18.0,0.0,52.2,65.2,86.2,87.0,2.0,0.0,4.2,5.0,2.0,1.0,93.8,60.0,90.0,512.0,616.0,330.0,33.0,89.0,2.0,77.0,1.0,622.0,67156.0,MISSING
00-0028031,2011,Bears,0.4223468328141225,,22.0,128.11880507244533,-0.07,50.00%,Chris Conte,S,593.0,10.0,5.0,0.0,0.0,6.0,0.0,54.3,57.2,81.4,62.7,1.0,0.0,13.9,5.0,0.0,0.0,110.0,13.0,537.0,36.0,391.0,17.0,5.0,26.0,1.0,20.0,2.0,198.0,33919.6,MISSING
00-0029372,2013,Ravens,0.205596278317152,,25.0,0.0,-0.09,50.00%,Omar Brown,S,2.0,1.0,0.0,0.0,0.0,3.0,0.0,60.4,60.4,64.6,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.8,MISSING
00-0023537,2011,Cardinals,0.4749856697819314,,28.0,41.91754513658955,-0.05,50.00%,Sean Considine,S,1.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,61.1,64.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,MISSING
00-0030559,2013,Ravens,0.9954401294498382,,21.0,315.2391517065179,-0.09,50.00%,Matt Elam,S,1011.0,16.0,11.0,0.0,0.0,3.0,2.0,39.7,50.9,85.1,69.0,1.0,0.0,13.1,11.0,0.0,2.0,117.5,23.0,743.0,172.0,591.0,87.0,14.0,62.0,5.0,34.0,2.0,422.0,51459.9,MISSING
00-0027256,2013,Rams,0.8090614886731391,,25.0,0.0,-0.05,43.80%,Darian Stewart,S,568.0,13.0,6.0,0.0,1.0,26.0,1.0,72.3,70.3,43.4,35.0,0.0,0.0,26.5,13.0,2.0,1.0,85.2,9.0,332.0,171.0,369.0,57.0,11.0,30.0,1.0,20.0,1.0,139.0,39930.4,MISSING
00-0028899,2013,Rams,0.3894279935275081,,23.0,0.0,-0.05,43.80%,Rodney McLeod,S,1061.0,16.0,6.0,0.0,1.0,26.0,2.0,54.7,53.2,85.5,41.5,2.0,0.0,17.0,16.0,5.0,0.0,81.3,37.0,688.0,112.0,626.0,253.0,19.0,72.0,3.0,54.0,1.0,407.0,56445.2,MISSING
00-0023557,2011,Cardinals,3.2606438213914855,,29.0,32.51489569868949,-0.05,50.00%,Kerry Rhodes,S,397.0,7.0,4.0,0.0,0.0,1.0,2.0,53.8,63.5,26.2,84.6,0.0,0.0,5.9,2.0,4.0,3.0,103.0,13.0,265.0,125.0,230.0,7.0,10.0,28.0,1.0,23.0,1.0,217.0,25209.5,MISSING
00-0020505,2011,Cardinals,6.272066458982346,,31.0,20.83980418490928,-0.05,50.00%,Adrian Wilson,S,1135.0,16.0,10.0,1.0,1.0,1.0,0.0,82.5,80.2,17.9,67.3,1.0,0.0,12.9,9.0,8.0,7.0,64.3,14.0,599.0,477.0,625.0,49.0,31.0,51.0,9.0,30.0,1.0,188.0,91027.0,MISSING
00-0023569,2013,Rams,0.4490291262135922,,30.0,15.647413889726746,-0.05,43.80%,Matt Giordano,S,117.0,7.0,0.0,0.0,0.0,26.0,0.0,46.8,48.3,77.2,54.5,1.0,1.0,16.7,1.0,0.0,0.0,78.8,3.0,88.0,22.0,74.0,7.0,3.0,5.0,0.0,5.0,1.0,32.0,5651.099999999999,MISSING
00-0030530,2013,Rams,0.4587378640776698,,22.0,171.47075093580506,-0.05,43.80%,T.J. McDonald,S,650.0,10.0,6.0,0.0,0.0,26.0,0.0,59.4,54.7,48.0,62.2,1.0,0.0,17.5,11.0,1.0,1.0,115.4,20.0,365.0,204.0,370.0,70.0,15.0,46.0,4.0,26.0,2.0,247.0,35555.0,MISSING
00-0029754,2013,Raiders,0.0631067961165048,,23.0,0.0,-0.13,25.00%,Shelton Johnson,S,24.0,3.0,0.0,0.0,0.0,23.0,0.0,63.7,65.7,71.1,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1576.8000000000002,MISSING
00-0018227,2013,Raiders,1.4563106796116505,,36.0,17.295081968341126,-0.13,25.00%,Charles Woodson,S,1068.0,16.0,10.0,0.0,2.0,23.0,2.0,71.3,73.2,84.0,62.3,1.0,0.0,14.7,16.0,3.0,0.0,119.2,30.0,925.0,99.0,620.0,37.0,22.0,83.0,3.0,38.0,3.0,339.0,78177.6,73.71728247914184
00-0026240,2013,Raiders,3.132686084142395,,26.0,58.2918064610129,-0.13,25.00%,Tyvon Branch,S,64.0,2.0,1.0,0.0,0.0,23.0,0.0,55.0,63.0,77.5,54.2,0.0,0.0,20.0,1.0,0.0,0.0,70.1,2.0,29.0,28.0,35.0,6.0,2.0,3.0,0.0,3.0,0.0,4.0,4032.0,MISSING
00-0025453,2013,Raiders,0.7969255663430421,,28.0,67.447015589021,-0.13,25.00%,Usama Young,S,196.0,11.0,2.0,0.0,0.0,23.0,1.0,69.3,73.9,81.6,90.3,1.0,0.0,0.0,0.0,1.0,0.0,76.0,4.0,93.0,64.0,106.0,34.0,7.0,16.0,0.0,4.0,0.0,47.0,14484.4,MISSING
00-0023998,2013,Patriots,1.766450647249191,,30.0,0.0,0.02,72.20%,Steve Gregory,S,971.0,16.0,15.0,1.0,0.0,19.0,0.0,54.1,61.8,85.5,74.7,0.0,0.0,12.5,12.0,1.0,3.0,101.4,27.0,739.0,177.0,595.0,47.0,23.0,69.0,0.0,44.0,2.0,349.0,60007.8,MISSING
00-0025424,2011,Chargers,2.990654205607477,,26.0,194.29741504092613,0.04,50.00%,Eric Weddle,S,974.0,16.0,14.0,0.0,0.0,27.0,0.0,85.6,84.2,58.9,79.5,7.0,0.0,7.7,7.0,4.0,1.0,25.8,11.0,785.0,155.0,532.0,30.0,23.0,70.0,3.0,27.0,1.0,110.0,82010.8,MISSING
00-0030383,2013,Patriots,0.4355987055016181,,22.0,131.86726503866296,0.02,72.20%,Duron Harmon,S,430.0,15.0,3.0,0.0,0.0,19.0,0.0,66.0,65.9,80.9,57.6,2.0,0.0,15.2,5.0,1.0,0.0,80.2,12.0,362.0,44.0,267.0,13.0,4.0,25.0,0.0,16.0,1.0,132.0,28337.000000000004,MISSING
00-0029410,2013,Patriots,0.7756173139158576,,23.0,219.1991873753312,0.02,72.20%,Tavon Wilson,S,20.0,5.0,1.0,0.0,0.0,19.0,0.0,71.3,74.2,75.6,77.0,1.0,1.0,0.0,0.0,0.0,0.0,11.1,1.0,5.0,8.0,15.0,7.0,0.0,1.0,0.0,3.0,0.0,15.0,1484.0,MISSING
00-0027647,2013,Patriots,1.4927184466019416,,26.0,256.8454650908041,0.02,72.20%,Devin McCourty,S,1164.0,17.0,8.0,0.0,2.0,19.0,1.0,86.0,85.1,85.3,88.2,1.0,0.0,7.3,6.0,7.0,1.0,104.2,23.0,994.0,95.0,700.0,41.0,14.0,68.0,2.0,37.0,3.0,307.0,99056.4,MISSING
00-0021512,2013,Panthers,0.5016181229773463,,32.0,0.0,0.15,70.60%,Quintin Mikell,S,706.0,15.0,7.0,0.0,2.0,5.0,1.0,60.5,65.0,50.7,71.7,0.0,0.0,12.9,8.0,5.0,1.0,131.3,23.0,368.0,246.0,425.0,75.0,20.0,47.0,1.0,34.0,6.0,271.0,45890.0,MISSING
00-0030254,2013,Panthers,0.2891205501618122,,25.0,0.0,0.15,70.60%,Robert Lester,S,331.0,11.0,3.0,0.0,0.0,5.0,1.0,71.3,70.7,81.4,70.9,3.0,0.0,9.5,2.0,1.0,0.0,57.1,6.0,234.0,57.0,218.0,37.0,3.0,16.0,0.0,13.0,1.0,95.0,23401.7,MISSING
00-0028128,2013,Panthers,0.4490291262135922,,25.0,31.338309879825605,0.15,70.60%,Colin Jones,S,35.0,5.0,0.0,0.0,0.0,5.0,0.0,69.7,65.1,72.7,23.8,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.5,MISSING
00-0026207,2013,Panthers,2.9935275080906147,,27.0,89.81164818538464,0.15,70.60%,Charles Godfrey,S,112.0,2.0,1.0,0.0,0.0,5.0,0.0,51.8,49.2,76.7,54.1,0.0,0.0,18.2,2.0,2.0,0.0,89.6,2.0,87.0,19.0,60.0,5.0,2.0,8.0,0.0,4.0,0.0,44.0,5510.400000000001,MISSING
00-0027023,2013,Panthers,0.8090614886731391,,26.0,165.28521903155865,0.15,70.60%,Mike Mitchell,S,964.0,16.0,10.0,0.0,2.0,5.0,0.0,73.1,71.7,40.0,42.6,4.0,0.0,23.4,18.0,2.0,3.0,51.5,29.0,746.0,166.0,610.0,49.0,13.0,49.0,1.0,43.0,1.0,250.0,69118.8,MISSING
00-0028598,2013,Packers,0.449703074433657,,25.0,0.0,-0.04,50.00%,M.D. Jennings,S,835.0,17.0,14.0,0.0,0.0,12.0,1.0,46.2,56.1,84.3,68.9,0.0,0.0,11.5,9.0,0.0,0.0,148.8,16.0,629.0,167.0,489.0,32.0,11.0,55.0,3.0,18.0,5.0,184.0,46843.5,MISSING
00-0029747,2013,Packers,0.3276699029126214,,23.0,0.0,-0.04,50.00%,Chris Banjo,S,193.0,13.0,2.0,0.0,0.0,12.0,0.0,69.7,62.7,78.8,38.5,0.0,0.0,29.4,5.0,2.0,0.0,59.0,1.0,144.0,38.0,122.0,10.0,0.0,10.0,0.0,3.0,0.0,21.0,12101.1,MISSING
00-0029201,2013,Packers,0.3896982200647249,,23.0,0.0,-0.04,50.00%,Sean Richardson,S,173.0,7.0,1.0,0.0,0.0,12.0,0.0,60.9,62.6,79.0,75.6,0.0,0.0,6.7,1.0,0.0,0.0,84.7,1.0,113.0,40.0,102.0,17.0,4.0,13.0,1.0,3.0,1.0,11.0,10829.8,MISSING
00-0027067,2011,Cardinals,0.5715472481827623,,25.0,102.36676282221002,-0.05,50.00%,Rashad Johnson,S,480.0,12.0,5.0,0.0,0.0,1.0,1.0,63.5,61.9,35.9,86.9,0.0,0.0,4.5,2.0,1.0,1.0,140.2,10.0,396.0,78.0,240.0,4.0,10.0,37.0,2.0,13.0,1.0,151.0,29712.0,MISSING
00-0027710,2011,Chargers,0.478920041536864,,24.0,93.68121676867352,0.04,50.00%,Darrell Stuckey,S,11.0,1.0,0.0,0.0,0.0,27.0,0.0,48.8,45.0,68.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,MISSING
