player_id,Year,Team,player,position,age,franchise_id,player_game_count,grades_defense,snap_counts_defense,assists,forced_fumbles,grades_coverage_defense,grades_pass_rush_defense,grades_run_defense,hits,hurries,missed_tackle_rate,sacks,stops,tackles,tackles_for_loss,total_pressures,grades_defense_penalty,grades_tackle,interceptions,pass_break_ups,penalties,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,targets,fumble_recoveries,declined_penalties,missed_tackles,Cap_Space,adjusted_value,Net EPA,Win %,weighted_grade,weighted_average_grade
00-0037517,2022,Raiders,Luke Masterson,LB,24.0,23.0,11.0,30.8,344.0,16.0,0.0,29.2,64.6,47.8,1.0,2.0,17.5,0.0,16.0,31.0,4.0,3.0,80.8,43.4,0.0,0.0,0.0,322.0,337.0,11.0,165.0,22.0,0.0,0.0,10.0,0.3402175792507205,0.0,-0.059,35.3,10595.2,
00-0033392,2022,Raiders,Harvey Langi,LB,29.0,23.0,2.0,33.8,56.0,2.0,0.0,47.9,65.1,33.8,1.0,2.0,15.4,0.0,1.0,9.0,0.0,3.0,73.3,60.7,0.0,0.0,0.0,55.0,55.0,5.0,30.0,7.0,0.0,0.0,2.0,0.0552353506243996,0.0,-0.059,35.3,1892.7999999999995,
00-0033452,2022,Raiders,Austin Calitro,LB,28.0,23.0,3.0,29.6,62.0,4.0,0.0,28.8,49.2,54.6,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,79.4,81.1,0.0,0.0,1.0,47.0,51.0,13.0,28.0,4.0,0.0,0.0,0.0,0.0147934678194044,0.0,-0.059,35.3,1835.2,
00-0032573,2021,Raiders,Patrick Onwuasor,LB,29.0,23.0,1.0,59.9,2.0,0.0,0.0,60.0,60.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,61.9,,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2410958904109589,0.0,-0.062,55.6,119.8,
00-0032677,2021,Raiders,Cory Littleton,LB,27.0,23.0,15.0,47.2,663.0,23.0,0.0,43.2,62.3,53.7,1.0,3.0,10.4,0.0,30.0,72.0,5.0,4.0,84.3,63.8,0.0,2.0,2.0,602.0,644.0,11.0,303.0,58.0,1.0,1.0,11.0,3.2491802739726032,0.0,-0.062,55.6,31293.6,
00-0036990,2021,Raiders,Divine Deablo,LB,23.0,23.0,8.0,63.2,297.0,9.0,0.0,53.7,67.9,71.9,0.0,2.0,2.6,0.0,11.0,28.0,0.0,2.0,81.3,77.6,0.0,1.0,1.0,248.0,282.0,10.0,128.0,16.0,0.0,0.0,1.0,0.4962224657534247,152.08034132056733,-0.062,55.6,18770.4,
00-0032103,2021,Raiders,Denzel Perryman,LB,28.0,23.0,15.0,62.3,863.0,33.0,1.0,57.7,77.8,68.0,3.0,3.0,8.3,0.0,61.0,121.0,5.0,6.0,43.2,70.0,0.0,3.0,2.0,679.0,854.0,9.0,337.0,74.0,2.0,0.0,14.0,0.5424657534246575,89.11973902660424,-0.062,55.6,53764.899999999994,
00-0032773,2021,Raiders,Nick Kwiatkoski,LB,28.0,23.0,6.0,59.4,67.0,0.0,0.0,64.6,59.6,49.5,0.0,0.0,13.3,0.0,3.0,13.0,1.0,0.0,75.8,54.1,0.0,0.0,0.0,54.0,67.0,1.0,19.0,5.0,0.0,0.0,2.0,1.3654794520547944,49.46738720855424,-0.062,55.6,3979.8,
00-0033956,2021,Raiders,Marquel Lee,LB,25.0,23.0,4.0,50.3,34.0,2.0,0.0,65.2,60.0,48.5,0.0,0.0,28.6,0.0,1.0,3.0,0.0,0.0,74.7,31.7,0.0,0.0,0.0,33.0,34.0,1.0,27.0,1.0,0.0,0.0,2.0,0.2800602739726027,35.192588266175626,-0.062,55.6,1710.1999999999998,
00-0028037,2021,Raiders,K.J. Wright,LB,32.0,23.0,17.0,63.7,426.0,20.0,0.0,57.9,52.1,67.2,0.0,2.0,9.8,0.0,21.0,35.0,2.0,2.0,83.7,62.9,0.0,0.0,1.0,231.0,281.0,4.0,220.0,16.0,0.0,0.0,6.0,1.7835616438356166,13.149444868185984,-0.062,55.6,27136.2,
00-0024382,2012,Raiders,Omar Gaither,LB,28.0,23.0,5.0,56.0,144.0,2.0,0.0,49.4,58.2,62.7,0.0,1.0,7.7,0.0,6.0,10.0,2.0,1.0,77.7,68.2,0.0,0.0,0.0,141.0,143.0,8.0,85.0,4.0,0.0,0.0,1.0,0.4477611940298507,19.31410194474328,-0.12,25.0,8064.0,
00-0027788,2012,Raiders,Travis Goethel,LB,25.0,23.0,2.0,69.2,13.0,0.0,0.0,60.0,,65.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.6,,0.0,0.0,0.0,12.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.42768407960199,31.338309879825605,-0.12,25.0,899.6,
00-0029631,2012,Raiders,Miles Burris,LB,24.0,23.0,16.0,51.7,868.0,16.0,0.0,40.8,61.2,59.8,9.0,6.0,18.9,2.0,40.0,70.0,5.0,17.0,77.0,48.9,1.0,2.0,2.0,827.0,857.0,142.0,385.0,51.0,0.0,1.0,20.0,0.3856932006633499,82.81039924286793,-0.12,25.0,44875.600000000006,
00-0026233,2012,Raiders,Philip Wheeler,LB,27.0,23.0,16.0,71.4,1015.0,17.0,2.0,70.3,85.8,62.1,14.0,13.0,7.9,3.0,44.0,88.0,3.0,30.0,45.6,70.6,0.0,3.0,4.0,918.0,989.0,134.0,422.0,61.0,1.0,0.0,9.0,0.4477611940298507,85.88060331419265,-0.12,25.0,72471.0,
00-0026981,2012,Raiders,Aaron Curry,LB,26.0,23.0,2.0,54.3,18.0,0.0,0.0,62.3,59.5,66.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,71.7,0.0,0.0,1.0,18.0,18.0,1.0,12.0,0.0,0.0,0.0,0.0,0.8225538971807629,518.2315664273054,-0.12,25.0,977.4,
00-0027904,2012,Raiders,Rolando McClain,LB,23.0,23.0,11.0,76.5,495.0,11.0,1.0,61.2,58.6,84.7,1.0,3.0,4.8,1.0,35.0,49.0,2.0,5.0,80.5,79.8,0.0,3.0,0.0,489.0,495.0,53.0,243.0,27.0,0.0,0.0,3.0,3.0182421227197347,475.5085618358141,-0.12,25.0,37867.5,
00-0030529,2013,Raiders,Sio Moore,LB,23.0,23.0,15.0,68.3,578.0,7.0,1.0,76.7,63.8,64.4,10.0,12.0,17.4,5.0,24.0,31.0,3.0,27.0,43.0,56.0,0.0,1.0,3.0,153.0,160.0,205.0,278.0,14.0,0.0,0.0,8.0,0.4674012944983818,183.33999685942976,-0.13,25.0,39477.4,
00-0029631,2013,Raiders,Miles Burris,LB,25.0,23.0,6.0,43.0,41.0,0.0,0.0,31.1,72.0,56.2,0.0,2.0,33.3,0.0,1.0,2.0,0.0,2.0,75.6,40.3,0.0,0.0,1.0,33.0,36.0,8.0,21.0,2.0,1.0,0.0,1.0,0.4491472491909385,74.92994783744359,-0.13,25.0,1763.0,
00-0027074,2013,Raiders,Kaluka Maiava,LB,26.0,23.0,6.0,51.2,118.0,5.0,0.0,44.2,72.2,56.6,1.0,0.0,6.7,1.0,5.0,9.0,0.0,2.0,77.9,73.1,0.0,0.0,0.0,102.0,108.0,9.0,68.0,9.0,0.0,0.0,1.0,1.1394279935275082,74.4832437729574,-0.13,25.0,6041.6,
00-0023477,2013,Raiders,Kevin Burnett,LB,30.0,23.0,16.0,54.7,978.0,23.0,2.0,39.1,58.5,75.0,4.0,13.0,13.8,3.0,49.0,77.0,10.0,20.0,34.0,55.3,1.0,3.0,3.0,794.0,851.0,134.0,380.0,68.0,1.0,1.0,16.0,1.502831715210356,53.94401579225632,-0.13,25.0,53496.600000000006,
00-0029118,2013,Raiders,Kaelin Burnett,LB,23.0,23.0,1.0,63.2,5.0,0.0,0.0,60.0,60.0,60.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,67.6,,0.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3883495145631068,0.0,-0.13,25.0,316.0,
00-0024750,2013,Raiders,Nick Roach,LB,28.0,23.0,16.0,66.2,1075.0,22.0,5.0,75.7,73.6,47.8,0.0,21.0,14.2,6.0,43.0,87.0,7.0,27.0,66.1,58.5,1.0,1.0,1.0,1017.0,1051.0,141.0,431.0,43.0,0.0,0.0,18.0,1.323826860841424,0.0,-0.13,25.0,71165.0,
00-0027904,2010,Raiders,Rolando McClain,LB,21.0,23.0,15.0,74.0,928.0,14.0,0.0,64.9,54.8,83.3,4.0,3.0,6.5,1.0,50.0,73.0,9.0,8.0,35.3,79.0,1.0,5.0,2.0,919.0,928.0,78.0,415.0,57.0,0.0,0.0,6.0,1.83739837398374,580.787468955039,0.02,50.0,68672.0,
00-0024253,2010,Raiders,Thomas Howard,LB,27.0,23.0,5.0,74.7,60.0,0.0,1.0,79.4,53.3,63.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,69.9,77.3,0.0,0.0,0.0,54.0,59.0,4.0,24.0,2.0,0.0,0.0,0.0,1.430081300813008,191.06275245087585,0.02,50.0,4482.0,
00-0026192,2010,Raiders,Quentin Groves,LB,26.0,23.0,14.0,55.6,469.0,3.0,0.0,39.8,82.3,64.9,1.0,6.0,12.8,0.0,22.0,31.0,3.0,7.0,26.9,57.7,1.0,1.0,2.0,440.0,457.0,30.0,267.0,23.0,1.0,0.0,5.0,0.6575203252032521,186.34891199724393,0.02,50.0,26076.4,
00-0027788,2010,Raiders,Travis Goethel,LB,23.0,23.0,5.0,56.1,88.0,0.0,0.0,46.5,56.7,63.4,0.0,0.0,14.3,0.0,5.0,6.0,0.0,0.0,69.6,79.7,0.0,0.0,0.0,81.0,87.0,3.0,60.0,3.0,0.0,0.0,1.0,0.2811276422764228,38.276698123297095,0.02,50.0,4936.8,
00-0023945,2010,Raiders,Ricky Brown,LB,26.0,23.0,6.0,43.9,138.0,2.0,0.0,42.7,54.2,55.2,0.0,0.0,10.0,0.0,4.0,7.0,1.0,0.0,79.1,65.3,0.0,1.0,0.0,137.0,138.0,4.0,70.0,6.0,0.0,0.0,1.0,1.430081300813008,0.0,0.02,50.0,6058.2,
00-0026981,2011,Raiders,Aaron Curry,LB,25.0,23.0,16.0,56.9,695.0,14.0,0.0,58.3,62.0,61.9,4.0,4.0,2.7,0.0,28.0,57.0,7.0,8.0,0.0,87.5,0.0,4.0,5.0,656.0,688.0,53.0,335.0,41.0,2.0,0.0,2.0,0.4361370716510903,572.734456044246,-0.05,50.0,39545.5,
00-0027904,2011,Raiders,Rolando McClain,LB,22.0,23.0,15.0,61.3,1007.0,13.0,0.0,43.2,76.0,78.2,5.0,10.0,9.1,5.0,43.0,77.0,3.0,20.0,63.2,73.2,0.0,7.0,2.0,984.0,1007.0,102.0,343.0,78.0,0.0,1.0,9.0,5.4620976116303215,525.5182338369175,-0.05,50.0,61729.1,
00-0026192,2011,Raiders,Quentin Groves,LB,27.0,23.0,11.0,50.2,204.0,1.0,1.0,33.7,60.4,77.3,0.0,0.0,15.0,0.0,10.0,16.0,1.0,0.0,0.0,54.0,0.0,1.0,2.0,166.0,190.0,17.0,88.0,12.0,0.0,0.0,3.0,0.7424714434060229,168.61546838539647,-0.05,50.0,10240.8,
00-0023530,2011,Raiders,Darryl Blackstock,LB,28.0,23.0,4.0,70.6,112.0,3.0,0.0,81.6,59.2,56.7,0.0,1.0,0.0,0.0,6.0,9.0,1.0,1.0,77.7,87.8,0.0,0.0,0.0,110.0,112.0,8.0,70.0,4.0,0.0,0.0,0.0,0.4361370716510903,45.99635149893694,-0.05,50.0,7907.199999999999,
00-0030050,2014,Raiders,Ray-Ray Armstrong,LB,23.0,23.0,9.0,56.8,238.0,3.0,1.0,65.9,57.9,48.6,1.0,4.0,26.3,0.0,9.0,11.0,1.0,5.0,16.3,29.7,0.0,1.0,2.0,231.0,236.0,21.0,87.0,18.0,0.0,0.0,5.0,0.2627157894736842,0.0,-0.21,18.8,13518.4,
00-0031227,2014,Raiders,Bojay Filimoeatu,LB,24.0,23.0,3.0,40.1,66.0,0.0,0.0,33.0,56.2,56.4,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,75.0,79.6,0.0,0.0,0.0,59.0,61.0,5.0,41.0,4.0,0.0,0.0,0.0,0.0557270676691729,0.0,-0.21,18.8,2646.6,
00-0030529,2014,Raiders,Sio Moore,LB,24.0,23.0,11.0,51.7,697.0,16.0,1.0,50.7,64.4,55.2,3.0,12.0,17.3,3.0,49.0,65.0,8.0,18.0,13.8,53.4,0.0,2.0,3.0,651.0,668.0,73.0,306.0,45.0,0.0,1.0,17.0,0.540381954887218,165.89288938100736,-0.21,18.8,36034.9,
00-0029631,2014,Raiders,Miles Burris,LB,26.0,23.0,16.0,29.3,1060.0,22.0,0.0,29.5,48.8,30.2,1.0,9.0,13.4,0.0,42.0,81.0,7.0,10.0,81.0,58.7,0.0,1.0,3.0,1032.0,1044.0,74.0,478.0,56.0,0.0,1.0,16.0,0.4850721804511278,67.7994205348016,-0.21,18.8,31058.0,
00-0032205,2015,Raiders,Neiron Ball,LB,23.0,23.0,5.0,82.0,64.0,1.0,0.0,86.0,55.0,68.4,0.0,1.0,16.7,1.0,3.0,4.0,0.0,2.0,77.6,61.6,0.0,0.0,0.0,37.0,46.0,17.0,9.0,3.0,0.0,0.0,1.0,0.338071608040201,57.001600010185626,-0.03,43.8,5248.0,
00-0029289,2015,Raiders,Korey Toomer,LB,26.0,23.0,1.0,60.8,1.0,0.0,0.0,60.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,61.7,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093802345058626,46.12289473310628,-0.03,43.8,60.8,
00-0028180,2015,Raiders,Malcolm Smith,LB,26.0,23.0,16.0,53.2,1139.0,21.0,2.0,63.9,59.8,36.8,2.0,8.0,16.0,4.0,54.0,100.0,12.0,14.0,88.3,48.5,1.0,5.0,3.0,977.0,1109.0,83.0,389.0,88.0,0.0,0.0,23.0,2.7917364600781687,11.026701760982382,-0.03,43.8,60594.8,
00-0032201,2015,Raiders,Ben Heeney,LB,23.0,23.0,12.0,62.7,307.0,1.0,1.0,65.1,81.8,43.2,0.0,3.0,12.5,3.0,16.0,27.0,3.0,6.0,84.2,59.3,0.0,1.0,0.0,274.0,306.0,27.0,86.0,19.0,0.0,0.0,4.0,0.3459526800670017,73.07232037211513,-0.03,43.8,19248.9,
00-0026177,2015,Raiders,Curtis Lofton,LB,29.0,23.0,16.0,42.3,574.0,15.0,0.0,35.6,45.1,59.1,1.0,3.0,15.4,0.0,22.0,51.0,4.0,4.0,88.1,55.0,0.0,0.0,1.0,529.0,574.0,29.0,269.0,34.0,1.0,0.0,12.0,4.536571747627024,78.99543392166731,-0.03,43.8,24280.199999999997,
00-0034375,2019,Chargers,Kyzir White,LB,23.0,27.0,16.0,66.6,372.0,10.0,0.0,67.5,54.6,63.0,0.0,0.0,4.5,0.0,19.0,32.0,0.0,0.0,84.0,76.6,1.0,1.0,0.0,188.0,238.0,10.0,238.0,19.0,0.0,0.0,2.0,0.3898034006376195,83.78793424989426,0.0,31.3,24775.199999999997,
00-0035262,2019,Chargers,Drue Tranquill,LB,24.0,27.0,12.0,66.6,382.0,10.0,0.0,62.8,53.7,69.6,0.0,1.0,10.6,0.0,22.0,49.0,4.0,1.0,83.5,62.2,0.0,1.0,0.0,302.0,378.0,13.0,140.0,41.0,0.0,0.0,7.0,0.3505324123273113,81.63881977370919,0.0,31.3,25441.199999999997,
00-0032895,2019,Chargers,Jatavis Brown,LB,25.0,27.0,7.0,29.4,94.0,1.0,0.0,31.8,66.7,29.3,0.0,0.0,54.5,0.0,0.0,4.0,0.0,0.0,75.4,25.0,0.0,0.0,0.0,77.0,94.0,3.0,23.0,7.0,1.0,0.0,6.0,1.1004766206163656,35.161240375774206,0.0,31.3,2763.6,
00-0023448,2019,Chargers,Thomas Davis Sr.,LB,36.0,27.0,16.0,61.7,805.0,26.0,0.0,55.7,71.5,67.4,0.0,1.0,15.2,2.0,39.0,80.0,3.0,3.0,33.9,47.9,0.0,2.0,3.0,763.0,797.0,19.0,384.0,71.0,0.0,0.0,19.0,1.726886291179596,15.721673592209807,0.0,31.3,49668.5,53.47258979206049
00-0032081,2019,Chargers,Nick Dzubnar,LB,28.0,27.0,2.0,60.0,2.0,0.0,0.0,,60.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.1,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.021519659936238,0.0,0.0,31.3,120.0,
00-0032103,2019,Chargers,Denzel Perryman,LB,26.0,27.0,12.0,59.2,359.0,15.0,0.0,54.7,50.1,65.8,0.0,0.0,18.5,0.0,27.0,51.0,5.0,0.0,35.7,34.3,1.0,0.0,1.0,314.0,358.0,6.0,194.0,28.0,0.0,0.0,15.0,1.8265143464399576,162.38675196627133,0.0,31.3,21252.8,
00-0032110,2018,Chargers,Kyle Emanuel,LB,27.0,27.0,14.0,54.1,216.0,5.0,0.0,45.1,61.4,65.5,1.0,1.0,12.5,0.0,13.0,23.0,5.0,2.0,35.9,55.5,0.0,0.0,1.0,112.0,130.0,16.0,111.0,14.0,1.0,0.0,4.0,1.1070220090293454,46.8653769321336,0.14,72.2,11685.6,
00-0032171,2018,Chargers,Hayes Pullard,LB,26.0,27.0,6.0,68.6,92.0,4.0,0.0,63.3,59.9,70.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,76.1,83.9,0.0,1.0,0.0,80.0,92.0,1.0,46.0,9.0,0.0,0.0,0.0,0.2106292325056433,17.432219501790488,0.14,72.2,6311.2,
00-0032895,2018,Chargers,Jatavis Brown,LB,24.0,27.0,15.0,53.4,637.0,19.0,1.0,56.8,61.1,49.1,0.0,1.0,9.7,1.0,29.0,74.0,2.0,2.0,55.1,65.7,0.0,3.0,2.0,541.0,628.0,25.0,213.0,71.0,0.0,0.0,10.0,0.3815440180586907,0.0,0.14,72.2,34015.799999999996,
00-0032103,2018,Chargers,Denzel Perryman,LB,25.0,27.0,9.0,70.1,386.0,10.0,0.0,64.7,87.3,68.3,1.0,2.0,15.3,0.0,22.0,40.0,2.0,3.0,82.1,53.1,1.0,1.0,0.0,334.0,383.0,7.0,169.0,24.0,0.0,0.0,9.0,0.857668171557562,0.0,0.14,72.2,27058.6,
00-0032081,2018,Chargers,Nick Dzubnar,LB,27.0,27.0,4.0,65.2,4.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.9,,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6362866817155757,0.0,0.14,72.2,260.8,
00-0034375,2018,Chargers,Kyzir White,LB,22.0,27.0,3.0,65.6,142.0,2.0,0.0,66.7,,66.2,0.0,0.0,12.5,0.0,2.0,12.0,1.0,0.0,0.0,61.2,1.0,1.0,1.0,116.0,135.0,0.0,74.0,15.0,0.0,0.0,2.0,0.3282494356659142,0.0,0.14,72.2,9315.2,
00-0036441,2020,Chargers,Kenneth Murray Jr.,LB,21.0,27.0,16.0,54.4,959.0,25.0,0.0,50.8,59.2,60.1,0.0,4.0,8.0,1.0,32.0,79.0,2.0,5.0,66.7,70.9,0.0,3.0,1.0,801.0,944.0,35.0,381.0,52.0,0.0,0.0,9.0,1.1902522704339051,374.9342265794097,0.015,43.8,52169.6,
00-0034835,2020,Chargers,Malik Jefferson,LB,23.0,27.0,3.0,70.8,4.0,0.0,0.0,62.9,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.1,,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3338900100908173,127.90332010447727,0.015,43.8,283.2,
00-0032103,2020,Chargers,Denzel Perryman,LB,27.0,27.0,13.0,83.3,317.0,13.0,1.0,74.1,75.6,86.3,1.0,1.0,6.1,1.0,22.0,33.0,4.0,3.0,0.0,74.5,0.0,1.0,3.0,290.0,314.0,11.0,148.0,21.0,0.0,0.0,3.0,3.790363269424823,120.29906465393655,0.015,43.8,26406.1,
00-0032892,2020,Chargers,Nick Vigil,LB,27.0,27.0,12.0,60.6,312.0,9.0,1.0,60.5,61.4,59.0,0.0,0.0,7.1,2.0,13.0,30.0,2.0,2.0,79.9,77.6,0.0,2.0,0.0,261.0,287.0,8.0,152.0,21.0,2.0,0.0,3.0,1.513622603430878,93.03859386968126,0.015,43.8,18907.2,
00-0034375,2020,Chargers,Kyzir White,LB,24.0,27.0,11.0,51.5,538.0,15.0,0.0,61.1,71.2,41.2,2.0,2.0,14.5,1.0,20.0,56.0,4.0,5.0,24.5,54.0,0.0,3.0,2.0,430.0,476.0,17.0,215.0,46.0,0.0,0.0,12.0,0.4609535822401614,75.81445808924107,0.015,43.8,27707.0,
00-0035262,2020,Chargers,Drue Tranquill,LB,25.0,27.0,1.0,36.6,5.0,0.0,0.0,49.4,,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,66.0,71.6,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4236639757820383,73.86985889554606,0.015,43.8,183.0,
00-0033642,2020,Chargers,B.J. Bello,LB,25.0,27.0,2.0,80.9,13.0,1.0,0.0,64.6,,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,73.2,0.0,0.0,0.0,13.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0667780020181634,0.0,0.015,43.8,1051.7,
00-0032103,2016,Chargers,Denzel Perryman,LB,23.0,27.0,12.0,59.3,481.0,9.0,0.0,59.4,80.4,57.4,0.0,6.0,16.3,2.0,29.0,58.0,6.0,8.0,7.6,50.0,1.0,1.0,3.0,458.0,478.0,28.0,218.0,28.0,0.0,0.0,13.0,0.6991447156565982,219.1991873753312,0.02,31.3,28523.3,
00-0030278,2016,Chargers,Manti Te'o,LB,25.0,27.0,3.0,48.9,142.0,2.0,0.0,50.0,47.1,57.1,0.0,0.0,25.0,0.0,6.0,13.0,3.0,0.0,80.5,30.1,0.0,0.0,1.0,127.0,136.0,10.0,31.0,11.0,0.0,1.0,5.0,1.0599407483738004,211.15699753619467,0.02,31.3,6943.8,
00-0032894,2016,Chargers,Joshua Perry,LB,22.0,27.0,8.0,78.9,114.0,0.0,0.0,71.6,58.9,75.3,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,77.2,82.4,0.0,0.0,0.0,107.0,113.0,2.0,70.0,4.0,0.0,0.0,0.0,0.3886913119082887,113.94370123840322,0.02,31.3,8994.6,
00-0032895,2016,Chargers,Jatavis Brown,LB,22.0,27.0,12.0,77.6,600.0,12.0,2.0,76.1,90.9,57.2,0.0,6.0,10.4,4.0,29.0,57.0,4.0,10.0,86.4,64.8,0.0,5.0,1.0,516.0,574.0,47.0,206.0,51.0,1.0,0.0,8.0,0.319505377729117,47.46271000653578,0.02,31.3,46560.0,
00-0029289,2016,Chargers,Korey Toomer,LB,27.0,27.0,12.0,73.0,479.0,6.0,3.0,68.5,61.6,72.4,1.0,1.0,9.0,1.0,34.0,55.0,5.0,3.0,83.9,66.8,0.0,1.0,0.0,412.0,465.0,22.0,180.0,31.0,1.0,0.0,6.0,0.3182308237264121,41.73372098264824,0.02,31.3,34967.0,
00-0032081,2016,Chargers,Nick Dzubnar,LB,25.0,27.0,3.0,32.3,45.0,0.0,0.0,30.3,56.2,62.1,0.0,0.0,40.0,0.0,2.0,3.0,0.0,0.0,74.1,28.6,0.0,0.0,0.0,44.0,45.0,2.0,15.0,4.0,0.0,0.0,2.0,0.2587209377213885,0.0,0.02,31.3,1453.4999999999998,
00-0032103,2017,Chargers,Denzel Perryman,LB,24.0,27.0,7.0,59.2,273.0,3.0,0.0,64.4,49.9,52.2,0.0,1.0,20.0,0.0,16.0,33.0,2.0,1.0,82.1,43.3,0.0,2.0,0.0,238.0,272.0,8.0,103.0,23.0,1.0,0.0,9.0,0.7800437125748503,198.33962674027515,0.15,56.3,16161.6,
00-0032110,2017,Chargers,Kyle Emanuel,LB,26.0,27.0,16.0,74.0,301.0,10.0,0.0,76.6,60.9,67.6,0.0,1.0,7.7,2.0,11.0,14.0,0.0,3.0,83.3,78.8,1.0,1.0,0.0,76.0,101.0,38.0,174.0,11.0,0.0,0.0,2.0,0.4009838323353293,51.79425165004736,0.15,56.3,22274.0,
00-0032895,2017,Chargers,Jatavis Brown,LB,23.0,27.0,16.0,68.3,504.0,14.0,0.0,66.3,60.3,69.0,1.0,7.0,8.6,0.0,26.0,60.0,4.0,8.0,46.6,74.1,0.0,1.0,1.0,436.0,495.0,24.0,177.0,43.0,1.0,0.0,7.0,0.3509556886227545,42.94603597530333,0.15,56.3,34423.2,
00-0029289,2017,Chargers,Korey Toomer,LB,28.0,27.0,12.0,86.5,266.0,10.0,2.0,77.7,76.9,79.7,1.0,0.0,10.9,1.0,17.0,31.0,1.0,2.0,80.2,62.2,1.0,1.0,0.0,250.0,266.0,9.0,157.0,15.0,0.0,0.0,5.0,1.0760479041916169,30.91710092079275,0.15,56.3,23009.0,
00-0032081,2017,Chargers,Nick Dzubnar,LB,26.0,27.0,2.0,64.6,3.0,0.0,0.0,,,60.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.9,,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3249383233532934,0.0,0.15,56.3,193.8,
00-0032171,2017,Chargers,Hayes Pullard,LB,25.0,27.0,13.0,45.0,474.0,12.0,0.0,40.3,59.6,58.9,0.0,4.0,15.2,0.0,23.0,55.0,3.0,4.0,9.1,49.9,1.0,0.0,3.0,421.0,468.0,8.0,229.0,45.0,1.0,0.0,12.0,0.3682634730538922,19.26558203089,0.15,56.3,21330.0,
00-0036441,2023,Chargers,Kenneth Murray Jr.,LB,24.0,27.0,15.0,52.1,968.0,23.0,0.0,54.4,63.9,48.2,2.0,9.0,9.3,3.0,46.0,84.0,5.0,14.0,66.1,68.2,1.0,1.0,1.0,842.0,906.0,79.0,380.0,69.0,0.0,0.0,11.0,1.8364724199288256,277.75810660723437,-0.08,29.4,50432.8,
00-0038553,2023,Chargers,Daiyan Henley,LB,23.0,27.0,6.0,69.9,54.0,2.0,0.0,69.4,55.2,64.5,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,75.6,83.1,0.0,0.0,0.0,46.0,51.0,3.0,18.0,7.0,0.0,0.0,0.0,0.4384034697508897,142.15703078607626,-0.08,29.4,3774.6,
00-0031554,2023,Chargers,Eric Kendricks,LB,31.0,27.0,15.0,72.3,847.0,27.0,1.0,62.1,82.5,73.6,3.0,9.0,6.0,4.0,39.0,82.0,4.0,16.0,85.9,83.4,0.0,5.0,1.0,729.0,815.0,60.0,322.0,64.0,0.0,0.0,7.0,1.7793594306049825,51.431002873428035,-0.08,29.4,61238.1,
00-0036648,2023,Chargers,Nick Niemann,LB,25.0,27.0,9.0,71.6,247.0,11.0,0.0,71.2,66.0,64.5,2.0,3.0,2.9,0.0,8.0,23.0,1.0,5.0,79.8,80.2,0.0,0.0,0.0,213.0,232.0,18.0,85.0,14.0,0.0,0.0,1.0,0.4419488434163701,33.97281621121626,-0.08,29.4,17685.199999999997,
00-0035984,2023,Chargers,Blake Lynch,LB,26.0,27.0,1.0,60.0,1.0,0.0,0.0,,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1626129893238434,0.0,-0.08,29.4,60.0,
