player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0021382,30.0,MISSING,128.2748149947132,2010,Buccaneers,0.05,62.50%,Ryan Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027723,23.0,5646.0,88.38465013198883,2010,Buccaneers,0.05,62.50%,Al Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026906,23.0,MISSING,85.76892712092744,2010,Buccaneers,0.05,62.50%,Kyle Moore,ED,309.0,7.0,5.0,0.0,0.0,0.0,30.0,2.0,43.4,62.1,57.6,38.4,42.4,1.0,8.0,15.0,3.0,1.0,0.0,150.0,155.0,309.0,2.0,244.0,9.0,12.0,0.0,9.0,13410.6,MISSING
00-0026291,24.0,MISSING,53.07457537001245,2010,Buccaneers,0.05,62.50%,Frank Okam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027833,23.0,MISSING,16.449906020558004,2010,Buccaneers,0.05,62.50%,Doug Worthington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021332,31.0,MISSING,3.874411375615593,2010,Buccaneers,0.05,62.50%,Stylez White,ED,714.0,16.0,6.0,0.0,0.0,2.0,30.0,0.0,67.5,73.2,72.3,55.2,59.7,13.0,24.0,9.1,3.0,1.0,5.0,400.0,273.0,712.0,19.0,690.0,23.0,24.0,6.0,42.0,48195.0,MISSING
00-0027495,22.0,6112.0,0.0,2010,Buccaneers,0.05,62.50%,George Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026618,24.0,5273.0,0.0,2010,Buccaneers,0.05,62.50%,Michael Bennett,ED,423.0,13.0,4.0,0.0,0.0,0.0,30.0,0.0,57.9,67.4,54.7,58.9,26.7,0.0,16.0,23.5,4.0,1.0,1.0,263.0,146.0,421.0,3.0,323.0,9.0,9.0,2.0,17.0,24491.7,MISSING
00-0023471,27.0,MISSING,146.46789003064256,2010,Buccaneers,0.05,62.50%,Barrett Ruud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025455,26.0,MISSING,132.02024543459538,2010,Buccaneers,0.05,62.50%,Quincy Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027068,24.0,MISSING,110.51096015439104,2010,Buccaneers,0.05,62.50%,Tyrone McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026315,23.0,MISSING,38.8591803067729,2010,Buccaneers,0.05,62.50%,Geno Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022710,29.0,MISSING,35.148011898078785,2010,Buccaneers,0.05,62.50%,Niko Koutouvides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025569,26.0,MISSING,32.15928477545723,2010,Buccaneers,0.05,62.50%,Adam Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027812,22.0,5740.0,23.955035030090063,2010,Buccaneers,0.05,62.50%,Dekoda Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027877,23.0,MISSING,353.9015755816421,2010,Cardinals,-0.21,31.30%,Dan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025420,25.0,MISSING,229.7753417557693,2010,Cardinals,-0.21,31.30%,Alan Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026190,23.0,4364.0,192.41042763371848,2010,Cardinals,-0.21,31.30%,Calais Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026256,25.0,MISSING,78.22333903431455,2010,Cardinals,-0.21,31.30%,Kenny Iwebema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024322,26.0,MISSING,71.77559448077486,2010,Cardinals,-0.21,31.30%,Gabe Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022930,29.0,MISSING,69.19058654083321,2010,Cardinals,-0.21,31.30%,Darnell Dockett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0013845,36.0,MISSING,0.0,2010,Cardinals,-0.21,31.30%,Bryan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027886,23.0,MISSING,246.5765719063261,2010,Cardinals,-0.21,31.30%,Daryl Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027730,23.0,MISSING,81.63881977370919,2010,Cardinals,-0.21,31.30%,O'Brien Schofield,ED,133.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,50.7,78.5,59.9,40.4,77.8,3.0,1.0,25.0,1.0,0.0,2.0,62.0,53.0,90.0,39.0,49.0,5.0,3.0,1.0,6.0,6743.1,MISSING
00-0021941,29.0,MISSING,47.24236798490384,2010,Cardinals,-0.21,31.30%,Gerald Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026939,24.0,MISSING,27.276614058739156,2010,Cardinals,-0.21,31.30%,Will Davis,ED,246.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,44.3,82.2,52.9,44.9,60.5,0.0,2.0,16.7,2.0,0.0,1.0,99.0,118.0,187.0,152.0,35.0,5.0,8.0,1.0,3.0,10897.8,MISSING
00-0026371,25.0,MISSING,15.279595741132388,2010,Cardinals,-0.21,31.30%,Alex Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0013126,33.0,MISSING,13.684963889943946,2010,Cardinals,-0.21,31.30%,Joey Porter,ED,999.0,14.0,7.0,0.0,0.0,1.0,1.0,0.0,56.4,48.4,62.8,45.8,47.3,9.0,20.0,13.0,6.0,4.0,5.0,405.0,465.0,779.0,548.0,230.0,27.0,33.0,3.0,34.0,56343.6,73.21462544589774
00-0019538,33.0,MISSING,8.401947627993202,2010,Cardinals,-0.21,31.30%,Clark Haggans,ED,778.0,13.0,5.0,2.0,1.0,1.0,1.0,0.0,45.3,18.0,55.0,43.8,43.1,1.0,12.0,15.9,7.0,6.0,5.0,316.0,328.0,468.0,386.0,80.0,26.0,32.0,2.0,18.0,35243.399999999994,MISSING
00-0019104,32.0,MISSING,0.0,2010,Cardinals,-0.21,31.30%,Paris Lenon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025906,25.0,MISSING,0.0,2010,Cardinals,-0.21,31.30%,Curtis Gatewood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026727,23.0,MISSING,0.0,2010,Cardinals,-0.21,31.30%,Reggie Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026788,23.0,MISSING,0.0,2010,Cardinals,-0.21,31.30%,Cyril Obiozor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023450,28.0,MISSING,220.68387663875583,2010,Chargers,0.24,56.30%,Travis Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023463,27.0,MISSING,168.93799868405472,2010,Chargers,0.24,56.30%,Luis Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027082,24.0,MISSING,90.13545623890364,2010,Chargers,0.24,56.30%,Vaughn Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027745,23.0,MISSING,68.64610416507516,2010,Chargers,0.24,56.30%,Cam Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025521,25.0,MISSING,57.79791637190573,2010,Chargers,0.24,56.30%,Antwan Barnes,ED,254.0,13.0,2.0,1.0,0.0,0.0,27.0,0.0,71.4,28.0,72.6,67.3,55.7,5.0,23.0,8.3,1.0,3.0,4.0,201.0,47.0,248.0,13.0,234.0,10.0,9.0,1.0,32.0,18135.6,MISSING
00-0022169,30.0,MISSING,9.605959798382846,2010,Chargers,0.24,56.30%,Antonio Garay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0019626,34.0,MISSING,1.5990539087807336,2010,Chargers,0.24,56.30%,Alfonso Boone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021542,30.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Jacques Cesaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025857,24.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Ogemdi Nwagbuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026992,24.0,MISSING,402.1122405665368,2010,Chargers,0.24,56.30%,Larry English,ED,153.0,8.0,1.0,0.0,0.0,0.0,27.0,0.0,64.3,79.5,60.4,62.7,76.1,1.0,4.0,0.0,0.0,0.0,4.0,80.0,63.0,139.0,62.0,77.0,7.0,5.0,0.0,9.0,9837.9,MISSING
00-0023446,26.0,MISSING,249.01506048021696,2010,Chargers,0.24,56.30%,Shawne Merriman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023477,27.0,MISSING,132.68086907093323,2010,Chargers,0.24,56.30%,Kevin Burnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022723,29.0,MISSING,44.305575838673306,2010,Chargers,0.24,56.30%,Shaun Phillips,ED,909.0,16.0,8.0,5.0,0.0,0.0,27.0,1.0,70.9,79.3,65.2,67.1,63.5,2.0,26.0,10.0,5.0,1.0,11.0,419.0,373.0,830.0,464.0,366.0,39.0,37.0,6.0,39.0,64448.100000000006,MISSING
00-0025627,24.0,MISSING,12.39431308913593,2010,Chargers,0.24,56.30%,Brandon Siler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027598,24.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Brandon Lang,ED,33.0,7.0,0.0,0.0,0.0,0.0,27.0,0.0,51.7,0.0,58.6,60.6,71.7,0.0,1.0,MISSING,0.0,0.0,1.0,24.0,5.0,27.0,10.0,17.0,1.0,0.0,0.0,2.0,1706.1,MISSING
00-0027597,23.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Kion Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021544,31.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Stephen Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020664,31.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Brandon Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026751,23.0,MISSING,0.0,2010,Chargers,0.24,56.30%,James Holt,ED,6.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,65.4,64.0,MISSING,60.3,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.4,MISSING
00-0026744,23.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Darry Beckwith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026788,23.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Cyril Obiozor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024673,26.0,MISSING,0.0,2010,Chargers,0.24,56.30%,David Herron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024734,24.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Antwan Applewhite,ED,606.0,15.0,6.0,1.0,0.0,1.0,27.0,0.0,61.4,70.4,57.9,58.2,73.3,3.0,11.0,6.5,3.0,2.0,3.0,164.0,284.0,415.0,400.0,14.0,27.0,37.0,6.0,17.0,37208.4,MISSING
00-0024755,26.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Jyles Tucker,ED,38.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,69.7,74.4,66.9,62.5,68.1,0.0,3.0,MISSING,0.0,0.0,1.0,30.0,7.0,38.0,1.0,37.0,1.0,0.0,0.0,4.0,2648.6,MISSING
00-0026980,24.0,MISSING,685.670426046742,2010,Chiefs,0.05,58.80%,Tyson Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026145,25.0,MISSING,544.8243619564457,2010,Chiefs,0.05,58.80%,Glenn Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027042,23.0,MISSING,163.6474926526475,2010,Chiefs,0.05,58.80%,Alex Magee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023524,28.0,MISSING,66.97916698941678,2010,Chiefs,0.05,58.80%,Atiyyah Ellison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020286,31.0,MISSING,23.918730107383457,2010,Chiefs,0.05,58.80%,Ron Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021679,29.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Shaun Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026105,25.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Wallace Gilberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026093,25.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Anthony Toribio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024235,26.0,MISSING,269.25561964048075,2010,Chiefs,0.05,58.80%,Tamba Hali,ED,1075.0,17.0,7.0,3.0,0.0,5.0,16.0,4.0,90.3,87.4,92.1,60.2,73.4,16.0,68.0,7.7,3.0,1.0,19.0,583.0,408.0,884.0,546.0,338.0,36.0,29.0,2.0,103.0,97072.5,MISSING
00-0023449,27.0,2232.0,227.18484628016552,2010,Chiefs,0.05,58.80%,Derrick Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027741,22.0,MISSING,71.23565132880071,2010,Chiefs,0.05,58.80%,Cameron Sheffield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022707,30.0,MISSING,42.56174774939563,2010,Chiefs,0.05,58.80%,Demorrio Williams,ED,142.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,67.4,0.0,63.6,73.9,61.8,1.0,8.0,12.5,1.0,2.0,1.0,93.0,28.0,92.0,2.0,89.0,5.0,7.0,0.0,10.0,9570.8,MISSING
00-0026343,24.0,MISSING,25.475271387128245,2010,Chiefs,0.05,58.80%,Andy Studebaker,ED,315.0,16.0,0.0,1.0,0.0,0.0,16.0,0.0,68.1,77.9,60.4,60.6,57.6,4.0,7.0,15.4,2.0,0.0,3.0,143.0,88.0,107.0,87.0,18.0,9.0,11.0,0.0,14.0,21451.5,MISSING
00-0018957,33.0,MISSING,20.039687442799316,2010,Chiefs,0.05,58.80%,Mark Simoneau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022764,28.0,MISSING,12.028195157829574,2010,Chiefs,0.05,58.80%,Charlie Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0016960,35.0,MISSING,5.94051511181166,2010,Chiefs,0.05,58.80%,Mike Vrabel,ED,796.0,17.0,14.0,0.0,0.0,1.0,16.0,0.0,61.7,75.3,59.4,59.4,57.9,5.0,12.0,15.8,9.0,2.0,0.0,165.0,367.0,532.0,530.0,2.0,19.0,34.0,3.0,17.0,49113.2,76.12027491408935
00-0027639,25.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Cory Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026869,23.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Jovan Belcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027270,22.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Justin Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024018,26.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Corey Mays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027881,22.0,5556.0,320.78691270063575,2010,Colts,0.06,58.80%,Jerry Hughes,ED,93.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,47.8,0.0,53.0,60.8,71.0,0.0,2.0,0.0,0.0,2.0,0.0,57.0,36.0,93.0,0.0,93.0,4.0,4.0,1.0,2.0,4445.4,MISSING
00-0027032,25.0,MISSING,193.7762075234928,2010,Colts,0.06,58.80%,Fili Moala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021146,30.0,MISSING,104.8114128988005,2010,Colts,0.06,58.80%,Dwight Freeney,ED,840.0,17.0,6.0,1.0,1.0,5.0,14.0,0.0,80.1,74.8,86.3,47.1,78.4,10.0,56.0,10.0,2.0,1.0,9.0,530.0,309.0,838.0,1.0,829.0,18.0,12.0,3.0,75.0,67284.0,MISSING
00-0025539,25.0,MISSING,47.23051002430954,2010,Colts,0.06,58.80%,Antonio Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022059,29.0,MISSING,20.34997931728064,2010,Colts,0.06,58.80%,Robert Mathis,ED,868.0,17.0,12.0,0.0,0.0,1.0,14.0,1.0,69.0,87.6,77.6,45.0,66.8,7.0,51.0,8.2,4.0,0.0,10.0,519.0,345.0,848.0,4.0,843.0,30.0,33.0,3.0,68.0,59892.0,MISSING
00-0027829,23.0,MISSING,17.011239353891337,2010,Colts,0.06,58.80%,Ricardo Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025629,24.0,MISSING,12.186390108531258,2010,Colts,0.06,58.80%,Keyunta Dawson,ED,597.0,17.0,5.0,1.0,0.0,0.0,14.0,1.0,54.7,85.1,55.7,53.6,64.6,6.0,11.0,7.1,2.0,0.0,0.0,361.0,208.0,552.0,0.0,267.0,7.0,21.0,1.0,17.0,32655.9,MISSING
00-0025991,25.0,MISSING,0.0,2010,Colts,0.06,58.80%,Eric Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026548,24.0,MISSING,0.0,2010,Colts,0.06,58.80%,Mitch King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024692,26.0,MISSING,0.0,2010,Colts,0.06,58.80%,Daniel Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027892,23.0,MISSING,191.4959393785066,2010,Colts,0.06,58.80%,Pat Angerer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026233,25.0,MISSING,104.89480576041431,2010,Colts,0.06,58.80%,Philip Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025523,25.0,MISSING,56.55596604335216,2010,Colts,0.06,58.80%,Clint Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026921,23.0,MISSING,53.8809301755788,2010,Colts,0.06,58.80%,Cody Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027766,23.0,MISSING,52.98005046981233,2010,Colts,0.06,58.80%,Nate Triplett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023606,28.0,MISSING,24.38136794770104,2010,Colts,0.06,58.80%,Tyjuan Hagler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027831,23.0,MISSING,16.730572687224672,2010,Colts,0.06,58.80%,Kavell Conner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021484,30.0,MISSING,0.0,2010,Colts,0.06,58.80%,Gary Brackett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026672,23.0,5310.0,0.0,2010,Colts,0.06,58.80%,Ramon Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025400,26.0,MISSING,359.6817189495466,2010,Commanders,-0.12,37.50%,Adam Carriker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027159,22.0,MISSING,132.42811569895156,2010,Commanders,-0.12,37.50%,Jeremy Jarmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021149,29.0,MISSING,92.3664656503472,2010,Commanders,-0.12,37.50%,Albert Haynesworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022858,28.0,MISSING,50.30724495166846,2010,Commanders,-0.12,37.50%,Darrion Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0007611,34.0,MISSING,24.986836670286788,2010,Commanders,-0.12,37.50%,Vonnie Holliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024410,27.0,MISSING,23.405948128906218,2010,Commanders,-0.12,37.50%,Kedric Golston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023611,28.0,MISSING,22.64497230836039,2010,Commanders,-0.12,37.50%,Anthony Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026382,24.0,MISSING,13.468043944273482,2010,Commanders,-0.12,37.50%,Rob Jackson,ED,43.0,2.0,0.0,0.0,0.0,1.0,32.0,0.0,83.2,75.4,72.7,76.5,75.2,1.0,3.0,0.0,0.0,0.0,1.0,29.0,11.0,26.0,26.0,0.0,1.0,2.0,0.0,5.0,3577.6,MISSING
00-0003874,37.0,MISSING,3.9605366841562266,2010,Commanders,-0.12,37.50%,Phillip Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027329,24.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Joe Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020867,31.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Ma'ake Kemoeatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025714,26.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Jeremy Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026989,24.0,4936.0,439.3162435847672,2010,Commanders,-0.12,37.50%,Brian Orakpo,ED,933.0,15.0,9.0,1.0,0.0,1.0,32.0,0.0,62.5,56.2,76.2,47.8,62.0,6.0,34.0,12.2,6.0,4.0,8.0,430.0,362.0,689.0,677.0,12.0,28.0,34.0,2.0,48.0,58312.5,MISSING
00-0024250,27.0,MISSING,201.01981606008124,2010,Commanders,-0.12,37.50%,Rocky McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027704,22.0,MISSING,112.83927833091424,2010,Commanders,-0.12,37.50%,Perry Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020489,31.0,MISSING,90.79244330290098,2010,Commanders,-0.12,37.50%,Andre Carter,ED,731.0,16.0,8.0,0.0,0.0,0.0,32.0,1.0,57.5,88.4,56.5,58.8,58.0,5.0,16.0,8.6,3.0,1.0,5.0,403.0,240.0,662.0,368.0,292.0,13.0,24.0,2.0,26.0,42032.5,MISSING
00-0025566,25.0,MISSING,33.48288175707251,2010,Commanders,-0.12,37.50%,H.B. Blades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023259,27.0,2476.0,0.0,2010,Commanders,-0.12,37.50%,Lorenzo Alexander,ED,637.0,16.0,9.0,0.0,0.0,1.0,32.0,0.0,50.6,89.8,59.5,42.9,42.9,5.0,13.0,18.2,8.0,0.0,2.0,230.0,271.0,467.0,433.0,21.0,12.0,27.0,0.0,20.0,32232.2,MISSING
00-0005322,35.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,London Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024517,28.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Chris Wilson,ED,122.0,15.0,3.0,0.0,0.0,1.0,32.0,0.0,72.3,81.0,64.6,75.3,81.3,3.0,4.0,0.0,0.0,0.0,0.0,70.0,35.0,65.0,63.0,0.0,4.0,8.0,1.0,7.0,8820.6,MISSING
00-0023455,27.0,MISSING,199.46946905061432,2010,Cowboys,0.0,37.50%,Marcus Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022915,28.0,MISSING,110.32201413925344,2010,Cowboys,0.0,37.50%,Igor Olshansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024307,28.0,MISSING,87.07720788781249,2010,Cowboys,0.0,37.50%,Jason Hatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027784,22.0,MISSING,40.516245287022656,2010,Cowboys,0.0,37.50%,Clifton Geathers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027852,22.0,MISSING,22.03324410718681,2010,Cowboys,0.0,37.50%,Josh Price-Brent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027826,22.0,MISSING,17.99566226138032,2010,Cowboys,0.0,37.50%,Sean Lissemore,ED,9.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,81.6,71.5,70.7,71.4,70.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,9.0,2.0,2.0,0.0,1.0,734.4,MISSING
00-0023656,29.0,MISSING,10.445775862682128,2010,Cowboys,0.0,37.50%,Jay Ratliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027369,23.0,MISSING,0.0,2010,Cowboys,0.0,37.50%,Jimmy Saddler-McQueen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025714,26.0,MISSING,0.0,2010,Cowboys,0.0,37.50%,Jeremy Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023954,26.0,MISSING,0.0,2010,Cowboys,0.0,37.50%,Stephen Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025413,26.0,MISSING,262.1767355188486,2010,Cowboys,0.0,37.50%,Anthony Spencer,ED,938.0,16.0,6.0,2.0,2.0,2.0,9.0,1.0,72.5,51.1,68.3,71.3,66.3,4.0,29.0,9.5,6.0,3.0,5.0,416.0,359.0,805.0,519.0,285.0,44.0,51.0,2.0,38.0,68005.0,MISSING
00-0023445,28.0,MISSING,257.79447725064534,2010,Cowboys,0.0,37.50%,DeMarcus Ware,ED,926.0,16.0,4.0,0.0,3.0,2.0,9.0,3.0,88.0,32.2,90.8,62.9,75.2,8.0,55.0,6.1,3.0,6.0,15.0,509.0,354.0,786.0,542.0,244.0,50.0,42.0,9.0,78.0,81488.0,MISSING
00-0027663,24.0,5580.0,217.47025445409253,2010,Cowboys,0.0,37.50%,Sean Lissemore,ED,9.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,81.6,71.5,70.7,71.4,70.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,9.0,2.0,2.0,0.0,1.0,734.4,MISSING
00-0027043,24.0,MISSING,159.01716290228993,2010,Cowboys,0.0,37.50%,Jason Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027079,23.0,MISSING,93.68121676867352,2010,Cowboys,0.0,37.50%,Victor Butler,ED,155.0,13.0,1.0,0.0,0.0,1.0,9.0,0.0,86.1,80.8,83.9,65.1,80.7,0.0,9.0,0.0,0.0,0.0,2.0,78.0,58.0,144.0,68.0,76.0,9.0,12.0,0.0,11.0,13345.5,MISSING
00-0027087,22.0,MISSING,82.54608326818396,2010,Cowboys,0.0,37.50%,Brandon Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024325,27.0,MISSING,69.40075231786702,2010,Cowboys,0.0,37.50%,Leon Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022137,29.0,MISSING,30.752290848188064,2010,Cowboys,0.0,37.50%,Bradie James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0001820,34.0,MISSING,30.493494887607643,2010,Cowboys,0.0,37.50%,Keith Brooking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
