Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year_y,weighted_grade,weighted_average_grade,merge_player_y
12997.0,12997.0,2016.0,Chiefs,DL,Rakeem Nunez-Roches,00-0031957,1.0,2015.0,2015.0,Chiefs,23.0,217.0,0.058,0.3,5.0,2.67,167.0,21.675412045587656,2016.0,Chiefs,0.05,70.60%,rakeem nunezroches,rakeem nunezroches,rakeem nunezroches,1345,Rakeem Nunez-Roches,KC,DI,313,9650,12,5,0,0,0,16,0,0,52.0,63.9,54.9,51.0,59.9,2,5,9.4,3,1,0.0,1,312,73,207,3,29,14,24,5,8,2016,16276.0,MISSING,rakeem nunezroches
13838.0,13838.0,2016.0,Jets,DL,Deon Simon,00-0031620,1.0,2015.0,2015.0,Jets,26.0,223.0,0.056,0.2,2.0,2.33,153.0,19.746487851115383,2016.0,Jets,-0.11,31.30%,deon simon,deon simon,deon simon,1346,Deon Simon,NYJ,DI,204,9656,15,4,0,0,0,22,0,0,74.7,56.0,61.0,76.4,63.4,0,3,9.5,2,1,0.0,1,203,134,68,0,1,14,15,2,4,2016,15238.8,MISSING,deon simon
12794.0,12794.0,2016.0,Cardinals,DL,Xavier Williams,00-0031713,1.0,2015.0,2015.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Cardinals,0.1,46.70%,xavier williams,xavier williams,xavier williams,1347,Xavier Williams,ARZ,DI,118,9809,8,2,0,0,0,1,0,0,54.8,81.8,60.8,50.0,71.9,0,4,0.0,0,0,0.0,0,118,35,81,0,2,2,3,0,4,2016,6466.4,MISSING,xavier williams
12363.0,12363.0,2016.0,Bengals,DL,DeShawn Williams,00-0031795,1.0,2015.0,2015.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Bengals,0.04,40.00%,deshawn williams,deshawn williams,deshawn williams,1348,DeShawn Williams,CIN,DI,57,9891,4,0,1,0,0,7,0,0,67.0,79.2,64.2,62.2,69.2,2,4,0.0,0,0,0.0,0,56,16,37,1,2,1,1,0,6,2016,3819.0,MISSING,deshawn williams
13389.0,13389.0,2016.0,Dolphins,DL,Leon Orr,00-0031888,MISSING,MISSING,MISSING,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,2016.0,Dolphins,-0.01,58.80%,leon orr,leon orr,leon orr,1349,Leon Orr,MIA,DI,35,9984,4,0,0,0,0,17,0,0,56.4,76.8,51.2,61.9,67.3,0,0,0.0,0,0,0.0,0,35,8,27,0,0,1,1,1,0,2016,1974.0,MISSING,leon orr
13281.0,13281.0,2016.0,Cowboys,DL,Richard Ash,00-0031981,1.0,2015.0,2015.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Cowboys,0.12,76.50%,richard ash,richard ash,richard ash,1350,Richard Ash,DAL,DI,49,10047,2,1,0,0,0,9,0,0,53.9,78.8,52.8,56.1,72.9,0,0,0.0,0,0,0.0,0,49,23,26,0,0,5,5,1,0,2016,2641.1,MISSING,richard ash
13280.0,13280.0,2016.0,Cowboys,DL,David Irving,00-0031997,1.0,2015.0,2015.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Cowboys,0.12,76.50%,david irving,david irving,david irving,1351,David Irving,DAL,DI,530,10063,16,2,4,3,4,9,1,0,70.9,25.3,74.0,66.8,30.8,8,26,26.3,5,5,0.0,5,530,71,217,187,55,14,12,5,39,2016,37577.0,MISSING,david irving
15022.0,15022.0,2016.0,Vikings,DL,Toby Johnson,00-0032034,1.0,2015.0,2015.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Vikings,0.06,50.00%,toby johnson,toby johnson,toby johnson,1352,Toby Johnson,MIN,DI,23,10101,2,0,0,1,0,18,0,0,39.5,75.5,59.8,60.4,67.3,0,1,0.0,0,1,0.0,0,23,2,20,0,1,0,1,0,1,2016,908.5,MISSING,toby johnson
13109.0,13109.0,2016.0,Colts,DL,T.Y. McGill,00-0032162,1.0,2015.0,2015.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Colts,-0.05,50.00%,ty mcgill,ty mcgill,ty mcgill,1353,T.Y. McGill,IND,DI,302,10156,13,2,1,0,1,14,0,0,67.9,84.7,73.4,50.1,44.7,7,11,20.0,1,0,118.8,2,299,109,151,3,36,4,2,1,20,2016,20505.800000000003,MISSING,ty mcgill
12175.0,12175.0,2016.0,49ers,DL,DeForest Buckner,00-0032378,0.0,2016.0,2016.0,49ers,22.0,7.0,0.919,22.2,1500.0,425.5,1975.0,607.0286920798213,2016.0,49ers,-0.15,12.50%,deforest buckner,deforest buckner,deforest buckner,1354,DeForest Buckner,SF,DI,1006,10641,15,20,3,0,0,28,2,0,71.6,73.2,64.9,69.5,67.3,14,28,6.7,5,2,0.0,6,1006,109,507,80,310,35,50,4,48,2016,72029.59999999999,MISSING,deforest buckner
14534.0,14534.0,2016.0,Saints,DL,Sheldon Rankins,00-0032759,0.0,2016.0,2016.0,Saints,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Saints,0.02,43.80%,sheldon rankins,sheldon rankins,sheldon rankins,1355,Sheldon Rankins,NO,DI,335,10646,9,5,0,0,1,20,0,0,53.5,65.5,52.8,59.1,75.4,1,8,0.0,0,1,0.0,4,335,11,210,34,80,10,11,0,13,2016,17922.5,MISSING,sheldon rankins
14038.0,14038.0,2016.0,Packers,DL,Kenny Clark,00-0033120,0.0,2016.0,2016.0,Packers,20.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Packers,0.07,63.20%,kenny clark,kenny clark,kenny clark,1356,Kenny Clark,GB,DI,410,10661,19,6,2,0,0,12,2,0,74.8,71.4,67.9,69.2,67.8,2,13,6.5,2,1,0.0,0,410,179,220,1,10,16,23,3,15,2016,30668.0,MISSING,kenny clark
12799.0,12799.0,2016.0,Cardinals,DL,Robert Nkemdiche,00-0032761,0.0,2016.0,2016.0,Cardinals,21.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Cardinals,0.1,46.70%,robert nkemdiche,robert nkemdiche,robert nkemdiche,1357,Robert Nkemdiche,ARZ,DI,82,10663,5,0,1,0,0,1,0,0,53.5,21.6,51.4,62.8,MISSING,1,1,MISSING,0,1,0.0,0,82,6,56,1,19,0,0,0,2,2016,4387.0,MISSING,robert nkemdiche
14127.0,14127.0,2016.0,Panthers,DL,Vernon Butler,00-0032967,0.0,2016.0,2016.0,Panthers,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Panthers,-0.05,37.50%,vernon butler,vernon butler,vernon butler,1358,Vernon Butler,CAR,DI,226,10664,10,2,2,0,0,5,1,0,60.0,83.8,61.9,54.9,73.7,2,4,0.0,0,0,0.0,2,226,44,147,1,34,6,8,1,8,2016,13560.0,MISSING,vernon butler
12994.0,12994.0,2016.0,Chiefs,DL,Chris Jones,00-0032762,0.0,2016.0,2016.0,Chiefs,22.0,37.0,0.465,11.6,530.0,161.67,1098.0,289.85768244591003,2016.0,Chiefs,0.05,70.60%,chris jones,chris jones,chris jones,1359,Chris Jones,KC,DI,614,10671,17,7,5,1,0,16,0,0,72.6,6.7,76.3,71.7,59.8,8,33,7.7,2,8,0.0,2,612,9,394,99,110,15,17,3,43,2016,44576.399999999994,MISSING,chris jones
14927.0,14927.0,2016.0,Titans,DL,Austin Johnson,00-0032763,0.0,2016.0,2016.0,Titans,22.0,43.0,0.422,10.6,470.0,138.15,1019.0,262.5295764474209,2016.0,Titans,0.0,56.30%,austin johnson,austin johnson,austin johnson,1360,Austin Johnson,TEN,DI,190,10677,10,3,1,0,0,31,0,0,59.6,51.3,51.9,68.8,74.4,0,1,0.0,0,1,0.0,1,188,19,107,10,52,7,9,1,2,2016,11324.0,MISSING,austin johnson
14286.0,14286.0,2016.0,Raiders,DL,Jihad Ward,00-0033046,0.0,2016.0,2016.0,Raiders,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Raiders,-0.01,70.60%,jihad ward,jihad ward,jihad ward,1361,Jihad Ward,OAK,DI,637,10678,16,6,0,0,0,23,1,0,44.8,53.3,49.3,45.5,55.2,9,18,3.6,1,3,0.0,0,637,6,366,65,200,14,21,1,27,2016,28537.6,MISSING,jihad ward
13943.0,13943.0,2016.0,Lions,DL,A'Shawn Robinson,00-0032889,0.0,2016.0,2016.0,Lions,21.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Lions,-0.06,52.90%,ashawn robinson,ashawn robinson,ashawn robinson,1362,A'Shawn Robinson,DET,DI,446,10680,17,13,7,0,0,11,0,0,63.1,70.6,60.4,61.5,65.4,0,5,2.8,1,2,0.0,2,445,20,356,29,40,18,22,3,7,2016,28142.6,MISSING,ashawn robinson
14625.0,14625.0,2016.0,Seahawks,DL,Jarran Reed,00-0032387,0.0,2016.0,2016.0,Seahawks,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Seahawks,0.07,64.70%,jarran reed,jarran reed,jarran reed,1363,Jarran Reed,SEA,DI,545,10683,17,7,3,0,0,29,0,0,57.4,66.3,55.6,59.2,62.7,2,9,6.1,2,2,0.0,3,539,218,283,5,33,20,24,1,14,2016,31283.0,MISSING,jarran reed
12521.0,12521.0,2016.0,Broncos,DL,Adam Gotsis,00-0033064,0.0,2016.0,2016.0,Broncos,23.0,63.0,0.311,8.2,276.0,81.81,818.0,191.4959393785066,2016.0,Broncos,0.06,56.30%,adam gotsis,adam gotsis,adam gotsis,1364,Adam Gotsis,DEN,DI,221,10697,16,4,0,0,0,10,1,0,54.7,83.6,52.3,56.2,75.6,5,0,0.0,0,0,0.0,0,221,0,96,38,87,7,13,0,5,2016,12088.7,MISSING,adam gotsis
13271.0,13271.0,2016.0,Cowboys,DL,Maliek Collins,00-0033131,0.0,2016.0,2016.0,Cowboys,21.0,67.0,0.292,7.8,255.0,74.59,786.0,180.85844969570425,2016.0,Cowboys,0.12,76.50%,maliek collins,maliek collins,maliek collins,1365,Maliek Collins,DAL,DI,697,10701,17,4,0,0,1,9,1,0,44.8,67.5,67.2,29.0,47.4,8,16,14.3,3,2,0.0,6,697,110,533,1,53,18,14,1,30,2016,31225.6,MISSING,maliek collins
12264.0,12264.0,2016.0,Bears,DL,Jonathan Bullard,00-0033093,0.0,2016.0,2016.0,Bears,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Bears,-0.11,18.80%,jonathan bullard,jonathan bullard,jonathan bullard,1366,Jonathan Bullard,CHI,DI,296,10706,14,6,0,1,0,6,0,0,52.3,62.0,50.7,57.8,75.8,1,3,4.8,1,1,0.0,1,295,3,200,12,80,11,14,2,5,2016,15480.8,MISSING,jonathan bullard
12441.0,12441.0,2016.0,Bills,DL,Adolphus Washington,00-0033037,0.0,2016.0,2016.0,Bills,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Bills,0.03,43.80%,adolphus washington,adolphus washington,adolphus washington,1367,Adolphus Washington,BUF,DI,331,10714,15,2,1,1,0,4,0,0,57.6,48.7,54.3,62.5,65.1,0,2,6.7,1,2,0.0,3,329,16,63,111,139,14,12,2,5,2016,19065.6,MISSING,adolphus washington
14745.0,14745.0,2016.0,Steelers,DL,Javon Hargrave,00-0033109,0.0,2016.0,2016.0,Steelers,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Steelers,0.08,68.40%,javon hargrave,javon hargrave,javon hargrave,1368,Javon Hargrave,PIT,DI,645,10723,18,10,0,0,0,25,1,1,63.7,66.9,60.5,63.8,65.7,1,23,7.9,3,2,39.6,3,644,212,374,0,58,21,25,5,27,2016,41086.5,MISSING,javon hargrave
14192.0,14192.0,2016.0,Patriots,DL,Vincent Valentine,00-0032396,0.0,2016.0,2016.0,Patriots,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Patriots,0.17,89.50%,vincent valentine,vincent valentine,vincent valentine,1369,Vincent Valentine,NE,DI,319,10730,16,7,0,0,0,19,0,0,59.2,63.7,54.7,62.4,66.7,0,6,4.2,1,1,0.0,1,317,104,195,0,18,14,16,2,7,2016,18884.8,MISSING,vincent valentine
13761.0,13761.0,2016.0,Jaguars,DL,Sheldon Day,00-0033010,0.0,2016.0,2016.0,Jaguars,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Jaguars,-0.04,18.80%,sheldon day,sheldon day,sheldon day,1370,Sheldon Day,JAX,DI,203,10737,16,2,0,0,0,15,0,0,59.7,53.9,57.5,62.5,56.1,0,5,9.1,1,1,0.0,1,202,2,131,21,48,9,8,3,6,2016,12119.1,MISSING,sheldon day
13099.0,13099.0,2016.0,Colts,DL,Hassan Ridgeway,00-0032402,0.0,2016.0,2016.0,Colts,21.0,116.0,0.161,4.3,62.0,25.25,497.0,95.54220204900987,2016.0,Colts,-0.05,50.00%,hassan ridgeway,hassan ridgeway,hassan ridgeway,1371,Hassan Ridgeway,IND,DI,442,10750,16,7,1,0,0,14,0,0,58.2,86.4,55.2,58.9,68.8,3,8,4.5,1,0,0.0,2,440,33,206,64,137,12,14,2,13,2016,25724.4,MISSING,hassan ridgeway
14536.0,14536.0,2016.0,Saints,DL,David Onyemata,00-0033051,0.0,2016.0,2016.0,Saints,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Saints,0.02,43.80%,david onyemata,david onyemata,david onyemata,1372,David Onyemata,NO,DI,393,10754,16,8,0,0,0,20,0,0,57.2,86.4,59.2,55.2,36.4,4,6,15.4,4,0,0.0,0,393,116,249,2,26,10,14,0,10,2016,22479.6,MISSING,david onyemata
14033.0,14033.0,2016.0,Packers,DL,Dean Lowry,00-0032412,0.0,2016.0,2016.0,Packers,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Packers,0.07,63.20%,dean lowry,dean lowry,dean lowry,1373,Dean Lowry,GB,DI,211,10771,18,2,1,0,0,12,0,0,72.1,54.4,69.2,69.0,56.9,0,16,11.1,1,1,0.0,2,210,8,130,20,52,6,6,1,18,2016,15213.1,MISSING,dean lowry
14627.0,14627.0,2016.0,Seahawks,DL,Quinton Jefferson,00-0032416,0.0,2016.0,2016.0,Seahawks,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Seahawks,0.07,64.70%,quinton jefferson,quinton jefferson,quinton jefferson,1374,Quinton Jefferson,SEA,DI,22,10781,3,1,0,0,0,29,0,0,52.7,74.8,50.8,60.4,66.8,0,1,0.0,0,0,0.0,0,22,1,13,2,6,0,0,0,1,2016,1159.4,MISSING,quinton jefferson
13197.0,13197.0,2016.0,Commanders,DL,Matthew Ioannidis,00-0032781,0.0,2016.0,2016.0,Commanders,22.0,152.0,0.118,2.6,31.0,11.33,354.0,63.75451994262094,2016.0,Commanders,0.02,53.30%,matthew ioannidis,matt ioannidis,matt ioannidis,1375,Matt Ioannidis,WAS,DI,103,10786,9,0,0,0,0,32,0,0,61.0,85.8,56.3,61.1,72.3,0,3,0.0,0,0,0.0,0,102,72,30,0,0,4,5,0,3,2016,6283.0,MISSING,matt ioannidis
14837.0,14837.0,2016.0,Texans,DL,D.J. Reader,00-0032424,0.0,2016.0,2016.0,Texans,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Texans,-0.02,55.60%,dj reader,dj reader,dj reader,1376,DJ Reader,HST,DI,477,10800,18,12,0,0,0,13,0,0,70.1,87.0,65.6,65.2,77.4,2,13,0.0,0,0,0.0,3,476,111,287,10,68,14,14,3,18,2016,33437.7,MISSING,dj reader
12524.0,12524.0,2016.0,Broncos,DL,Kyle Peko,00-0032463,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Broncos,0.06,56.30%,kyle peko,kyle peko,kyle peko,1377,Kyle Peko,DEN,DI,15,11027,1,0,0,0,0,10,0,0,66.8,75.7,54.2,69.3,68.3,0,0,0.0,0,0,0.0,0,15,15,0,0,0,1,2,0,0,2016,1002.0,MISSING,kyle peko
13473.0,13473.0,2016.0,Eagles,DL,Destiny Vaeao,00-0032859,0.0,2016.0,2016.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Eagles,0.04,43.80%,destiny vaeao,destiny vaeao,destiny vaeao,1378,Destiny Vaeao,PHI,DI,268,11083,16,0,0,0,1,24,0,0,46.9,37.0,51.9,49.8,57.3,1,5,11.1,1,2,0.0,2,268,1,199,1,67,7,8,1,8,2016,12569.2,MISSING,destiny vaeao
14443.0,14443.0,2016.0,Ravens,DL,Michael Pierce,00-0032574,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Ravens,-0.01,50.00%,michael pierce,michael pierce,michael pierce,1379,Michael Pierce,BLT,DI,375,11101,16,3,1,0,0,3,0,0,79.7,70.6,65.8,81.4,67.2,3,9,3.6,1,1,0.0,2,375,257,118,0,0,25,24,4,14,2016,29887.5,MISSING,michael pierce
14037.0,14037.0,2016.0,Packers,DL,Brian Price,00-0032649,0.0,2016.0,2016.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Packers,0.07,63.20%,brian price,brian price,brian price,1380,Brian Price,GB,DI,10,11157,1,0,0,0,0,12,0,0,48.2,74.0,55.9,52.5,MISSING,0,0,MISSING,0,0,0.0,0,10,6,4,0,0,0,0,0,0,2016,482.0,MISSING,brian price
14841.0,14841.0,2016.0,Texans,DL,Joel Heath,00-0032727,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Texans,-0.02,55.60%,joel heath,joel heath,joel heath,1381,Joel Heath,HST,DI,277,11162,14,2,0,0,0,13,0,0,51.5,61.1,60.9,46.0,74.4,2,5,0.0,0,1,0.0,2,277,1,153,20,103,8,6,0,9,2016,14265.5,MISSING,joel heath
14842.0,14842.0,2016.0,Texans,DL,Ufomba Kamalu,00-0032729,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Texans,-0.02,55.60%,ufomba kamalu,ufomba kamalu,ufomba kamalu,1382,Ufomba Kamalu,HST,DI,89,11164,4,1,0,0,0,13,0,0,56.8,80.2,52.9,65.7,54.2,0,2,20.0,1,0,0.0,1,88,0,3,79,6,4,3,1,3,2016,5055.2,MISSING,ufomba kamalu
14370.0,14370.0,2016.0,Rams,DL,Morgan Fox,00-0032671,0.0,2016.0,2016.0,MISSING,21.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Rams,-0.24,25.00%,morgan fox,morgan fox,morgan fox,1383,Morgan Fox,LA,DI,75,11184,4,1,0,0,1,26,1,0,81.8,82.6,53.2,90.1,73.0,2,0,0.0,0,0,0.0,0,74,0,1,60,13,3,3,2,2,2016,6135.0,MISSING,morgan fox
14194.0,14194.0,2016.0,Patriots,DL,Woodrow Hamilton,00-0032578,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Patriots,0.17,89.50%,woodrow hamilton,woodrow hamilton,woodrow hamilton,1384,Woodrow Hamilton,NE,DI,42,11215,2,0,0,0,0,19,0,0,87.9,77.4,58.2,88.8,71.3,0,1,0.0,0,0,0.0,0,42,9,29,0,4,4,5,0,1,2016,3691.8,MISSING,woodrow hamilton
13844.0,13844.0,2016.0,Jets,DL,Lawrence Thomas,00-0032740,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Jets,-0.11,31.30%,lawrence thomas,lawrence thomas,lawrence thomas,1385,Lawrence Thomas,NYJ,DI,35,11265,3,1,0,0,0,22,0,0,33.9,79.5,43.5,54.7,36.7,0,1,33.3,1,0,118.8,0,35,0,2,31,2,1,1,1,1,2016,1186.5,MISSING,lawrence thomas
14935.0,14935.0,2016.0,Titans,DL,Mehdi Abdesmad,00-0032860,0.0,2016.0,2016.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Titans,0.0,56.30%,mehdi abdesmad,mehdi abdesmad,mehdi abdesmad,1386,Mehdi Abdesmad,TEN,DI,23,11322,2,0,0,0,0,31,0,0,45.1,74.7,53.3,48.2,66.8,0,0,0.0,0,0,0.0,0,23,0,17,1,5,0,1,0,0,2016,1037.3,MISSING,mehdi abdesmad
14936.0,14936.0,2016.0,Titans,DL,Antwaun Woods,00-0032871,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Titans,0.0,56.30%,antwaun woods,antwaun woods,antwaun woods,1387,Antwaun Woods,TEN,DI,17,11332,1,0,0,0,0,31,0,0,51.7,74.6,53.2,56.0,69.5,0,1,0.0,0,0,0.0,0,17,7,10,0,0,1,3,1,1,2016,878.9000000000001,MISSING,antwaun woods
14288.0,14288.0,2016.0,Raiders,DL,Darius Latham,00-0032938,0.0,2016.0,2016.0,MISSING,21.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Raiders,-0.01,70.60%,darius latham,darius latham,darius latham,1388,Darius Latham,OAK,DI,319,11356,15,5,0,0,0,23,0,0,52.6,64.0,52.7,57.8,32.3,0,7,15.8,3,1,0.0,0,317,1,213,15,88,7,11,2,7,2016,16779.4,MISSING,darius latham
13200.0,13200.0,2016.0,Commanders,DL,Anthony Lanier,00-0032369,0.0,2016.0,2016.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2016.0,Commanders,0.02,53.30%,anthony lanier,anthony lanier,anthony lanier,1389,Anthony Lanier II,WAS,DI,48,11409,4,0,0,0,0,32,1,0,62.8,77.7,59.5,63.4,67.3,1,2,MISSING,0,0,0.0,0,48,1,41,1,5,0,0,0,3,2016,3014.3999999999996,MISSING,anthony lanier
16900.0,16900.0,2017.0,Lions,DL,Haloti Ngata,00-0024227,11.0,2006.0,2006.0,Ravens,33.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Lions,0.02,56.30%,haloti ngata,haloti ngata,haloti ngata,1390,Haloti Ngata,DET,DI,145,2957,5,1,1,0,0,11,0,0,66.4,42.5,75.5,61.2,73.1,1,4,0.0,0,1,0.0,2,144,10,112,1,21,6,5,0,7,2017,9628.0,71.35125881168176,haloti ngata
15746.0,15746.0,2017.0,Cardinals,DL,Frostee Rucker,00-0024306,11.0,2006.0,2006.0,Bengals,33.0,91.0,0.217,5.9,136.0,43.96,625.0,10.824324269235948,2017.0,Cardinals,-0.06,50.00%,frostee rucker,frostee rucker,frostee rucker,1391,Frostee Rucker,ARZ,DI,607,3036,16,1,1,1,0,1,0,0,61.2,42.2,55.7,67.0,36.1,7,9,15.2,5,4,100.0,2,606,31,462,32,81,23,27,6,18,2017,37148.4,74.34177498879426,frostee rucker
15467.0,15467.0,2017.0,Broncos,DL,Domata Peko,00-0024338,11.0,2006.0,2006.0,Bengals,32.0,123.0,0.151,4.0,49.0,21.61,466.0,7.255053884458079,2017.0,Broncos,-0.01,31.30%,domata peko,domata peko,domata peko,1392,Domata Peko Sr.,DEN,DI,460,3068,14,13,0,0,0,10,1,0,78.4,73.5,56.5,78.4,70.3,0,4,5.0,2,1,0.0,1,459,262,195,0,2,24,25,4,5,2017,36064.0,70.57237851662403,domata peko
15372.0,15372.0,2017.0,Bills,DL,Kyle Williams,00-0024348,11.0,2006.0,2006.0,Bills,34.0,134.0,0.138,3.4,39.0,16.91,421.0,6.4041916807692,2017.0,Bills,-0.07,52.90%,kyle williams,kyle williams,kyle williams,1393,Kyle Williams,BUF,DI,801,3079,17,11,1,0,0,4,1,0,64.8,60.2,62.0,66.6,53.7,8,27,13.3,6,3,0.0,3,799,28,652,4,115,22,28,0,38,2017,51904.8,75.80215596330274,kyle williams
17970.0,17970.0,2017.0,Vikings,DL,Tom Johnson,00-0024030,11.0,2006.0,2006.0,MISSING,33.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Vikings,0.15,77.80%,tom johnson,tom johnson,tom johnson,1394,Tom Johnson,MIN,DI,786,3378,18,7,0,1,0,18,0,0,64.3,40.7,61.8,67.6,50.6,9,23,10.8,4,5,0.0,2,781,72,686,0,23,25,26,3,34,2017,50539.8,67.36397334443983,tom johnson
17517.0,17517.0,2017.0,Saints,DL,Tony McDaniel,00-0024102,11.0,2006.0,2006.0,MISSING,32.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2017.0,Saints,0.14,66.70%,tony mcdaniel,tony mcdaniel,tony mcdaniel,1395,Tony McDaniel,NO,DI,100,3423,6,1,1,0,1,20,0,0,72.3,80.6,68.7,67.2,73.3,0,0,0.0,0,0,0.0,0,100,21,77,0,2,6,8,1,0,2017,7230.0,65.49028548770816,tony mcdaniel
17149.0,17149.0,2017.0,Patriots,DL,Alan Branch,00-0025420,10.0,2007.0,2007.0,Cardinals,32.0,33.0,0.495,12.3,580.0,179.54,1159.0,34.3671805978195,2017.0,Patriots,0.09,79.00%,alan branch,alan branch,alan branch,1396,Alan Branch,NE,DI,274,3649,12,5,0,0,0,19,0,0,58.2,59.4,54.6,64.4,39.1,0,4,15.0,3,1,0.0,0,274,115,150,1,8,9,12,2,4,2017,15946.8,74.04160206718346,alan branch
15847.0,15847.0,2017.0,Chargers,DL,Brandon Mebane,00-0025472,10.0,2007.0,2007.0,Seahawks,32.0,85.0,0.231,6.3,165.0,50.18,660.0,15.751447994508784,2017.0,Chargers,0.15,56.30%,brandon mebane,brandon mebane,brandon mebane,1397,Brandon Mebane,LAC,DI,535,3701,16,10,0,0,0,27,0,0,49.8,76.4,47.0,54.4,43.9,2,4,17.6,6,1,0.0,0,534,358,174,0,2,10,18,2,6,2017,26643.0,MISSING,brandon mebane
15291.0,15291.0,2017.0,Bengals,DL,Pat Sims,00-0026217,9.0,2008.0,2008.0,Bengals,31.0,77.0,0.254,6.9,205.0,59.85,713.0,23.603738239828665,2017.0,Bengals,-0.08,43.80%,pat sims,pat sims,pat sims,1398,Pat Sims,CIN,DI,304,4391,14,10,0,0,0,7,0,0,53.5,45.9,67.8,50.4,67.1,1,2,3.8,1,2,0.0,1,304,173,125,0,6,8,15,2,4,2017,16264.0,MISSING,pat sims
