Unnamed: 0_x,season,team,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year,Team,Net EPA,Win %,Unnamed: 0_y,Player,Cap_Space,year
25534.0,2020.0,Giants,Johnny Holton,00-0032935,4.0,2016.0,2016.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25486.0,2020.0,Giants,Josiah Tauaefa,00-0035016,1.0,2019.0,2019.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25501.0,2020.0,Giants,Kenny Wiggins,00-0028240,9.0,2011.0,2011.0,MISSING,32.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25459.0,2020.0,Giants,Montre Hartage,00-0035339,1.0,2019.0,2019.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25521.0,2020.0,Giants,Nakia Griffin-Stewart,00-0035981,0.0,2020.0,2020.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25522.0,2020.0,Giants,Nate Wieting,00-0036122,0.0,2020.0,2020.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25498.0,2020.0,Giants,Nate Wozniak,00-0034128,2.0,2018.0,2018.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25448.0,2020.0,Giants,Quincy Wilson,00-0033544,3.0,2017.0,2017.0,Colts,24.0,46.0,0.402,10.2,440.0,127.71,984.0,185.40596535447847,2020.0,Giants,-0.093,37.50%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,21771.0,Riley Dixon,1.4051463168516651,2020.0
25514.0,2020.0,Giants,Rod Smith,00-0031900,5.0,2015.0,2015.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25537.0,2020.0,Giants,Russell Shepard,00-0030147,7.0,2013.0,2013.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25520.0,2020.0,Giants,Rysen John,00-0035991,0.0,2020.0,2020.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25449.0,2020.0,Giants,Sam Beal,00-0034839,2.0,2018.0,2018.0,Giants,24.0,67.0,0.292,7.8,255.0,74.59,786.0,148.0743747198802,2020.0,Giants,-0.093,37.50%,,,,
25513.0,2020.0,Giants,Sandro Platzgummer,00-0036449,0.0,2020.0,2020.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25523.0,2020.0,Giants,Scott Simonson,00-0031167,6.0,2014.0,2014.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25461.0,2020.0,Giants,Shakial Taylor,00-0035172,1.0,2019.0,2019.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25511.0,2020.0,Giants,Taquan Mizzell,00-0033373,3.0,2017.0,2017.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25485.0,2020.0,Giants,Trent Harris,00-0034588,2.0,2018.0,2018.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
25495.0,2020.0,Giants,Tyler Haycraft,00-0035815,0.0,2020.0,2020.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2020.0,Giants,-0.093,37.50%,,,,
28314.0,2021.0,Giants,Benardrick McKinney,00-0031553,6.0,2015.0,2015.0,Texans,28.0,43.0,0.422,10.6,470.0,138.15,1019.0,96.57923387445264,2021.0,Giants,-0.169,23.50%,,,,
28355.0,2021.0,Giants,Brian Lewerke,00-0036092,1.0,2020.0,2020.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28317.0,2021.0,Giants,Cam Brown,00-0036400,1.0,2020.0,2020.0,Giants,23.0,183.0,0.084,1.4,18.0,5.68,257.0,38.332153248086094,2021.0,Giants,-0.169,23.50%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,24925.0,Cameron Brown,0.4028202739726028,2021.0
,,,,,,,,,,,,,,,,,,Giants,,,24675.0,Casey Kreiter,0.4657534246575342,2021.0
28350.0,2021.0,Giants,Chad Slade,00-0031928,6.0,2015.0,2015.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28290.0,2021.0,Giants,Chris Johnson,00-0035456,2.0,2019.0,2019.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28369.0,2021.0,Giants,Cole Hikutini,00-0033315,4.0,2017.0,2017.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28321.0,2021.0,Giants,Devante Downs,00-0034167,3.0,2018.0,2018.0,Vikings,25.0,225.0,0.055,0.0,0.0,2.23,148.0,14.819547429954056,2021.0,Giants,-0.169,23.50%,,,,
28295.0,2021.0,Giants,Dwayne Johnson,00-0036830,0.0,2021.0,2021.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,25791.0,Dwayne Johnson Jr.,0.0151232876712328,2021.0
28303.0,2021.0,Giants,Elijah Qualls,00-0033584,4.0,2017.0,2017.0,Eagles,MISSING,214.0,0.06,0.4,6.0,2.85,174.0,17.062880104639657,2021.0,Giants,-0.169,23.50%,,,,
28336.0,2021.0,Giants,Evan Boehm,00-0032777,5.0,2016.0,2016.0,Cardinals,28.0,128.0,0.145,3.7,44.0,19.33,445.0,41.41717288351233,2021.0,Giants,-0.169,23.50%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,23715.0,Graham Gano,2.1410449315068494,2021.0
28328.0,2021.0,Giants,Isaiah Wilson,00-0036445,1.0,2020.0,2020.0,Titans,22.0,29.0,0.525,13.2,640.0,202.61,1227.0,302.03496351354363,2021.0,Giants,-0.169,23.50%,,,,
28344.0,2021.0,Giants,Jake Burton,00-0036609,0.0,2021.0,2021.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28338.0,2021.0,Giants,Joe Looney,00-0029278,9.0,2012.0,2012.0,49ers,31.0,117.0,0.16,4.3,60.0,24.7,492.0,14.17750829704759,2021.0,Giants,-0.169,23.50%,,,,
28294.0,2021.0,Giants,Jordyn Peters,00-0036516,0.0,2021.0,2021.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28347.0,2021.0,Giants,Kenny Wiggins,00-0028240,10.0,2011.0,2011.0,MISSING,33.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28291.0,2021.0,Giants,Montre Hartage,00-0035339,2.0,2019.0,2019.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28279.0,2021.0,Giants,Quincy Wilson,00-0033544,4.0,2017.0,2017.0,Colts,25.0,46.0,0.402,10.2,440.0,127.71,984.0,167.76225497981088,2021.0,Giants,-0.169,23.50%,,,,
28305.0,2021.0,Giants,Raymond Johnson,00-0036611,0.0,2021.0,2021.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,25011.0,Raymond Johnson III,0.3671232876712328,2021.0
,,,,,,,,,,,,,,,,,,Giants,,,23865.0,Riley Dixon,1.5181183561643836,2021.0
28309.0,2021.0,Giants,Ryan Anderson,00-0033525,4.0,2017.0,2017.0,Commanders,27.0,49.0,0.384,9.8,410.0,118.06,951.0,159.97719490265337,2021.0,Giants,-0.169,23.50%,,,,
28280.0,2021.0,Giants,Sam Beal,00-0034839,3.0,2018.0,2018.0,Giants,25.0,67.0,0.292,7.8,255.0,74.59,786.0,133.98323489882557,2021.0,Giants,-0.169,23.50%,,,,
28337.0,2021.0,Giants,Sam Jones,00-0034405,3.0,2018.0,2018.0,Broncos,25.0,183.0,0.084,1.4,18.0,5.68,257.0,31.38371269590614,2021.0,Giants,-0.169,23.50%,,,,
28341.0,2021.0,Giants,Ted Larsen,00-0027607,11.0,2010.0,2010.0,Patriots,34.0,205.0,0.065,0.7,9.0,3.48,197.0,2.4567482403712693,2021.0,Giants,-0.169,23.50%,,,,
28326.0,2021.0,Giants,Todd Davis,00-0031427,7.0,2014.0,2014.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28323.0,2021.0,Giants,Trent Harris,00-0034588,3.0,2018.0,2018.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Giants,-0.169,23.50%,,,,
28302.0,2021.0,Giants,Willie Henry,00-0032409,5.0,2016.0,2016.0,Ravens,27.0,132.0,0.141,3.5,40.0,17.68,429.0,39.66708286530943,2021.0,Giants,-0.169,23.50%,,,,
28340.0,2021.0,Giants,Zach Fulton,00-0030997,7.0,2014.0,2014.0,Chiefs,29.0,193.0,0.075,1.1,14.0,4.55,229.0,9.997621848747672,2021.0,Giants,-0.169,23.50%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,26877.0,Aaron Robinson,0.561445725264169,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26072.0,Adoree' Jackson,4.461110470701249,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28206.0,Andre Miller,0.0607588856868395,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26081.0,Andrew Thomas,4.237043227665706,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26738.0,Azeez Ojulari,0.7395542747358309,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27260.0,Ben Bredeson,0.4298751200768492,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27169.0,Cameron Brown,0.4536940441882805,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27197.0,Carter Coughlin,0.4431008645533141,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26980.0,Casey Kreiter,0.5031219980787704,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28468.0,Chris Myarick,0.0110470701248799,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27267.0,Collin Johnson,0.4298751200768492,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27159.0,Cordale Flott,0.4577627281460135,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27694.0,D.J. Davidson,0.2857439961575408,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27242.0,Dane Belton,0.4328155619596542,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27238.0,Daniel Bellinger,0.433850144092219,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26092.0,Daniel Jones,4.018172910662824,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27046.0,Darius Slayton,0.4915931796349663,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26924.0,Darnay Holmes,0.5249625360230548,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27752.0,Darrian Beavers,0.2313333333333333,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28497.0,David Sills,0.0055235350624399,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27970.0,Davis Webb,0.0994236311239193,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28343.0,Devery Hamilton,0.0331412103746397,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26280.0,Dexter Lawrence,2.0246330451488954,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27661.0,Elerson Smith,0.3095926993275696,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26257.0,Evan Neal,2.144027377521614,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27531.0,Fabian Moreau,0.3582276657060518,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27362.0,Gary Brightwell,0.4177319884726225,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26452.0,Graham Gano,1.4015187319884723,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27830.0,Henry Mondeaux,0.1910547550432276,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27838.0,Isaiah Hodgins,0.1881219980787704,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27436.0,Jack Anderson,0.3962536023054755,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28501.0,Jack Heflin,0.0055235350624399,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26957.0,Jamie Gillan,0.5115273775216139,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28245.0,Jarrad Davis,0.0552353506243996,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27997.0,Jashaun Corbin,0.0994236311239193,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27440.0,Jason Pinnock,0.3962536023054755,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28359.0,Jaydon Mickens,0.0295869356388088,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27373.0,Jaylon Smith,0.4142651296829971,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27000.0,Jihad Ward,0.5031219980787704,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26459.0,Jon Feliciano,1.3914788664745437,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27080.0,Joshua Ezeudu,0.479043227665706,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26488.0,Julian Love,1.312543227665706,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27003.0,Justin Ellis,0.5031219980787704,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28020.0,Kalil Pimpleton,0.0994236311239193,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26191.0,Kayvon Thibodeaux,2.7367949087415946,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,25956.0,Kenny Golladay,10.15850144092219,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28124.0,Korey Cunningham,0.0887608069164265,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28184.0,Landon Collins,0.0716455331412103,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27892.0,Lawrence Cager,0.1316853986551392,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,25981.0,Leonard Williams,7.387127761767531,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28143.0,Makai Polk,0.0828530259365994,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27687.0,Marcus Johnson,0.2865821325648415,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27745.0,Marcus McKethan,0.2397348703170028,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26395.0,Mark Glowinski,1.6005533141210375,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27007.0,Matt Breida,0.5031219980787704,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26865.0,Matt Peart,0.5699202689721422,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27483.0,Micah McFadden,0.3813290105667627,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26437.0,Nick Gates,1.4429236311239193,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27453.0,Nick McCloud,0.3962536023054755,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27880.0,Nick Vannett,0.1432910662824207,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27635.0,Nick Williams,0.3302113352545629,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26850.0,Oshane Ximines,0.5783837656099904,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28350.0,Quincy Roche,0.0331412103746397,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26958.0,Richie James,0.5115273775216139,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27647.0,Rodarius Williams,0.3183146013448607,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28170.0,Ryder Anderson,0.0752487992315081,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26136.0,Saquon Barkley,3.466378482228626,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27102.0,Shane Lemieux,0.4715585975024015,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28156.0,Solomon Kindley,0.0773294908741594,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26167.0,Sterling Shepard,3.0277728146013447,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28188.0,Terrell Burgess,0.0665706051873198,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27599.0,Tomon Fox,0.3402175792507205,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27836.0,Tony Jefferson,0.1903885686839577,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28354.0,Trenton Thompson,0.0331412103746397,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,27333.0,Tyre Phillips,0.4298751200768492,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26493.0,Tyrod Taylor,1.2968299711815563,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26758.0,Wan'dale Robinson,0.7147992315081653,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28282.0,Wyatt Davis,0.0470710854947166,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,26583.0,Xavier McKinney,1.0991681075888569,2022.0
,,,,,,,,,,,,,,,,,,Giants,,,28089.0,Zyon Gilbert,0.0994236311239193,2022.0
,,,,,,,,,,,,,,,,,2022.0,Giants,-0.013,55.60%,,,,
31193.0,2023.0,Giants,Bobby McCain,00-0031587,8.0,2015.0,2015.0,Dolphins,30.0,145.0,0.126,2.9,34.0,13.24,379.0,13.960534953277811,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,30868.0,Cade York,0.0373665480427046,2023.0
31221.0,2023.0,Giants,Cam Brown,00-0036400,3.0,2020.0,2020.0,Giants,25.0,183.0,0.084,1.4,18.0,5.68,257.0,31.38371269590614,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,29651.0,Cameron Brown,0.4713483096085409,2023.0
31215.0,2023.0,Giants,Carlos Basham,00-0036553,2.0,2021.0,2021.0,Bills,25.0,61.0,0.322,8.4,292.0,86.21,835.0,161.83878201782818,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,29579.0,Carlos Basham Jr.,0.4877037366548042,2023.0
,,,,,,,,,,,,,,,,,,Giants,,,29585.0,Casey Kreiter,0.4859875444839857,2023.0
31261.0,2023.0,Giants,Chris Myarick,00-0035345,4.0,2019.0,2019.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31272.0,2023.0,Giants,Cole Beasley,00-0029000,11.0,2012.0,2012.0,MISSING,34.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31197.0,2023.0,Giants,Darren Evans,00-0037372,1.0,2022.0,2022.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31212.0,2023.0,Giants,Donovan Jeter,00-0037046,1.0,2022.0,2022.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31194.0,2023.0,Giants,Gemon Green,00-0038478,0.0,2023.0,2023.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,28878.0,Graham Gano,1.9119052491103203,2023.0
31209.0,2023.0,Giants,Habakkuk Baldonado,00-0038473,0.0,2023.0,2023.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,29319.0,Jamie Gillan,0.7117437722419928,2023.0
31269.0,2023.0,Giants,Kalil Pimpleton,00-0037443,1.0,2022.0,2022.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31206.0,2023.0,Giants,Kevin Atkins,00-0037519,1.0,2022.0,2022.0,MISSING,MISSING,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31211.0,2023.0,Giants,Kobe Smith,00-0036180,3.0,2020.0,2020.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,30916.0,Mason Crosby,0.0274911032028469,2023.0
31218.0,2023.0,Giants,Oshane Ximines,00-0035708,4.0,2019.0,2019.0,Giants,26.0,95.0,0.207,5.6,120.0,40.26,602.0,83.81081681558317,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,30419.0,Randy Bullock,0.1626129893238434,2023.0
31226.0,2023.0,Giants,Ray Wilborn,00-0035790,3.0,2020.0,2020.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
31251.0,2023.0,Giants,Taiwan Jones,00-0028063,12.0,2011.0,2011.0,Raiders,35.0,125.0,0.149,3.9,47.0,20.67,457.0,5.262068587643665,2023.0,Giants,-0.15,35.30%,,,,
31207.0,2023.0,Giants,Timmy Horne,00-0037585,1.0,2022.0,2022.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,30749.0,Timothy Horne,0.0645013345195729,2023.0
31256.0,2023.0,Giants,Tommy Sweeney,00-0035308,4.0,2019.0,2019.0,Bills,28.0,228.0,0.054,0.0,0.0,2.09,141.0,12.959577980422756,2023.0,Giants,-0.15,35.30%,,,,
31190.0,2023.0,Giants,Tre Hawkins,00-0038403,0.0,2023.0,2023.0,Giants,23.0,209.0,0.062,0.6,8.0,3.18,187.0,28.02931822464414,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,30079.0,Tre Hawkins III,0.3502580071174377,2023.0
31200.0,2023.0,Giants,Vernon Butler,00-0032967,7.0,2016.0,2016.0,Panthers,29.0,30.0,0.518,12.9,620.0,196.31,1209.0,89.12861782135859,2023.0,Giants,-0.15,35.30%,,,,
31262.0,2023.0,Giants,Wan'Dale Robinson,00-0038117,1.0,2022.0,2022.0,Giants,22.0,43.0,0.422,10.6,470.0,138.15,1019.0,237.54658411075837,2023.0,Giants,-0.15,35.30%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,29248.0,Wan'dale Robinson,0.8275200177935944,2023.0
34204.0,2024.0,Giants,Aaron Robinson,00-0036899,3.0,2021.0,2021.0,Giants,26.0,71.0,0.275,7.5,235.0,68.3,755.0,127.02865660722112,2024.0,Giants,-0.1729829461,17.70%,,,,
34301.0,2024.0,Giants,Ayir Asante,00-0039504,0.0,2024.0,2024.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
34239.0,2024.0,Giants,Carlos Basham,00-0036553,3.0,2021.0,2021.0,Bills,26.0,61.0,0.322,8.4,292.0,86.21,835.0,146.43778565909616,2024.0,Giants,-0.1729829461,17.70%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,33254.0,Carlos Basham Jr.,0.0723570869224745,2024.0
,,,,,,,,,,,,,,,,,,Giants,,,32103.0,Casey Kreiter,0.4512529365700861,2024.0
34298.0,2024.0,Giants,Chase Cota,00-0038651,1.0,2023.0,2023.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
34212.0,2024.0,Giants,Christian Holmes,00-0037095,2.0,2022.0,2022.0,Commanders,26.0,240.0,0.05,0.0,0.0,1.6,114.0,13.69783437563737,2024.0,Giants,-0.1729829461,17.70%,,,,
34221.0,2024.0,Giants,Clayton Isbell,00-0039496,0.0,2024.0,2024.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,32224.0,D.J. Davidson,0.4203324197337509,2024.0
34227.0,2024.0,Giants,DJ Davidson,00-0037260,2.0,2022.0,2022.0,Giants,24.0,147.0,0.124,2.8,33.0,12.66,372.0,55.31933746765175,2024.0,Giants,-0.1729829461,17.70%,,,,
34287.0,2024.0,Giants,Darren Waller,00-0031610,9.0,2015.0,2015.0,Ravens,31.0,204.0,0.065,0.7,10.0,3.56,199.0,4.50879397835888,2024.0,Giants,-0.1729829461,17.70%,,,,
34243.0,2024.0,Giants,Darrian Beavers,00-0037285,2.0,2022.0,2022.0,Giants,25.0,182.0,0.085,1.5,19.0,5.81,260.0,35.541506279948266,2024.0,Giants,-0.1729829461,17.70%,,,,
34211.0,2024.0,Giants,Duke Shelley,00-0035696,5.0,2019.0,2019.0,Bears,27.0,205.0,0.065,0.7,9.0,3.48,197.0,14.86246076306302,2024.0,Giants,-0.1729829461,17.70%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,31264.0,Graham Gano,2.823675411119812,2024.0
34281.0,2024.0,Giants,Jakob Johnson,00-0035726,5.0,2019.0,2019.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
34255.0,2024.0,Giants,Jalen Mayfield,00-0036947,3.0,2021.0,2021.0,Falcons,24.0,68.0,0.287,7.7,250.0,72.97,778.0,132.02024543459538,2024.0,Giants,-0.1729829461,17.70%,,,,
,,,,,,,,,,,,,,,,,,Giants,,,31725.0,Jamie Gillan,0.9397024275646046,2024.0
34282.0,2024.0,Giants,Jashaun Corbin,00-0037410,2.0,2022.0,2022.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
34223.0,2024.0,Giants,Jonathan Sutherland,00-0038770,1.0,2023.0,2023.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
34280.0,2024.0,Giants,Lorenzo Lingard,00-0039557,0.0,2024.0,2024.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024.0,Giants,-0.1729829461,17.70%,,,,
