Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year_y,weighted_grade,weighted_average_grade,merge_player_y
28729.0,28729.0,2021.0,Packers,TE,Robert Tonyan,00-0033757,4.0,2017.0,2017.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Packers,0.116,72.20%,robert tonyan,robert tonyan,robert tonyan,1286,Robert Tonyan,GB,TE,10.0,1,69.2,60.0,3,5,0,5.3,1,10,12,0,69.0,73.9,54.6,16.3,58.6,36.5,77,0,33,2.8,6,211,1,18,91.5,193,46.4,98,118.1,26,2,17.1,36,204,107,5.9,11.3,1.06,6,95,211,2021,11520.6,MISSING,robert tonyan
27658.0,27658.0,2021.0,Chargers,TE,Donald Parham,00-0035329,2.0,2019.0,2019.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Chargers,0.044,52.90%,donald parham,donald parham,donald parham,1287,Donald Parham Jr.,LAC,TE,5.6,2,76.9,40.0,2,5,0,4.8,1,13,27,0,72.1,75.4,69.2,54.4,70.8,72.0,157,0,22,22.0,48,218,5,20,70.6,154,23.9,52,135.1,26,3,4.1,9,190,139,7.0,9.5,1.23,48,180,218,2021,15085.6,MISSING,donald parham
29347.0,29347.0,2021.0,Seahawks,TE,Will Dissly,00-0034159,3.0,2018.0,2018.0,Seahawks,25.0,120.0,0.155,4.1,54.0,23.41,479.0,67.58301691779806,2021.0,Seahawks,0.018,41.20%,will dissly,will dissly,will dissly,1288,Will Dissly,SEA,TE,4.2,3,80.8,50.0,2,4,0,12.5,3,11,29,1,48.0,24.6,63.8,64.5,58.2,56.3,147,0,39,22.2,58,261,3,21,75.1,196,29.9,78,116.5,26,1,12.3,32,231,141,6.7,11.0,1.18,58,251,257,2021,16396.6,MISSING,will dissly
28543.0,28543.0,2021.0,Jets,TE,Tyler Kroft,00-0032214,6.0,2015.0,2015.0,Bengals,28.0,85.0,0.231,6.3,165.0,50.18,660.0,52.29664904417326,2021.0,Jets,-0.211,23.50%,tyler kroft,tyler kroft,tyler kroft,1289,Tyler Kroft,NYJ,TE,6.2,5,64.0,60.0,3,5,0,20.0,4,9,22,0,29.7,73.3,57.6,59.5,54.3,61.0,144,0,26,17.4,41,236,0,16,79.2,187,25.4,60,97.6,25,1,9.3,22,173,77,4.8,10.8,0.93,41,127,226,2021,13017.6,MISSING,tyler kroft
27917.0,27917.0,2021.0,Commanders,TE,Logan Thomas,00-0031260,7.0,2014.0,2014.0,Cardinals,30.0,120.0,0.155,4.1,54.0,23.41,479.0,24.862402496399685,2021.0,Commanders,-0.116,41.20%,logan thomas,logan thomas,logan thomas,1290,Logan Thomas,WAS,TE,10.2,2,72.0,83.3,5,6,0,5.3,1,10,32,1,69.0,23.6,63.4,65.7,67.9,20.7,37,1,35,8.9,16,179,2,18,84.4,151,65.9,118,117.7,25,3,9.5,17,196,69,3.8,10.9,1.3,16,115,172,2021,10904.8,MISSING,logan thomas
29432.0,29432.0,2021.0,Steelers,TE,Zach Gentry,00-0035222,2.0,2019.0,2019.0,Steelers,24.0,141.0,0.13,3.1,36.0,14.47,394.0,59.26565198444304,2021.0,Steelers,-0.057,52.90%,zach gentry,zach gentry,zach gentry,1291,Zach Gentry,PIT,TE,3.3,2,79.2,50.0,1,2,0,0.0,0,11,25,0,83.2,74.1,67.0,82.0,60.7,90.4,208,0,25,23.9,55,230,0,19,69.6,160,4.3,10,95.7,24,0,1.7,4,167,129,6.8,8.8,1.04,55,243,222,2021,14874.0,MISSING,zach gentry
27915.0,27915.0,2021.0,Commanders,TE,John Bates,00-0036628,0.0,2021.0,2021.0,Commanders,23.0,124.0,0.15,3.9,48.0,21.13,462.0,87.20107066283008,2021.0,Commanders,-0.116,41.20%,john bates,john bates,john bates,1292,John Bates,WAS,TE,5.7,3,87.0,66.7,2,3,0,4.8,1,11,32,1,72.3,25.0,70.7,55.4,61.6,39.5,107,1,32,17.0,46,271,1,20,77.5,210,51.3,139,108.2,23,1,6.3,17,249,142,7.1,12.5,1.19,46,248,263,2021,18594.1,MISSING,john bates
27063.0,27063.0,2021.0,Bears,TE,Jimmy Graham,00-0027696,11.0,2010.0,2010.0,Saints,34.0,95.0,0.207,5.6,120.0,40.26,602.0,10.26317327620127,2021.0,Bears,-0.119,35.30%,jimmy graham,jimmy graham,jimmy graham,1293,Jimmy Graham,CHI,TE,9.7,1,63.6,66.7,4,6,0,6.7,1,10,6,0,66.7,73.3,69.7,48.6,70.9,35.8,53,0,28,5.4,8,148,0,14,87.8,130,38.5,57,126.3,22,3,25.0,37,167,50,3.6,11.9,1.28,8,115,147,2021,10245.9,MISSING,jimmy graham
29264.0,29264.0,2021.0,Saints,TE,Juwan Johnson,00-0036040,1.0,2020.0,2020.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Saints,0.038,52.90%,juwan johnson,juwan johnson,juwan johnson,1294,Juwan Johnson,NO,TE,11.5,0,61.9,42.9,3,7,0,7.1,1,12,20,0,63.2,72.3,66.9,70.7,66.8,24.6,42,1,27,1.2,2,171,1,13,97.1,166,53.2,91,105.0,21,4,22.2,38,159,46,3.5,12.2,0.96,2,66,171,2021,11439.9,MISSING,juwan johnson
27478.0,27478.0,2021.0,Buccaneers,TE,O.J. Howard,00-0033879,4.0,2017.0,2017.0,Buccaneers,26.0,19.0,0.619,15.8,875.0,277.81,1449.0,275.4343078108547,2021.0,Buccaneers,0.205,73.70%,oj howard,oj howard,oj howard,1295,O.J. Howard,TB,TE,6.9,3,70.0,100.0,1,1,1,0.0,0,10,30,0,81.1,73.0,49.0,31.4,62.3,73.1,133,0,21,14.8,27,182,3,14,80.8,147,17.0,31,105.2,20,1,7.1,13,135,87,6.2,9.6,0.92,27,183,177,2021,8673.0,MISSING,oj howard
27657.0,27657.0,2021.0,Chargers,TE,Stephen Anderson,00-0032725,5.0,2016.0,2016.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Chargers,0.044,52.90%,stephen anderson,stephen anderson,stephen anderson,1296,Stephen Anderson,LAC,TE,3.4,0,84.2,MISSING,0,0,0,0.0,0,9,27,0,82.2,73.6,62.9,67.3,66.5,51.7,78,1,34,16.6,25,151,1,16,75.5,114,19.9,30,98.5,19,1,7.3,11,165,117,7.3,10.3,1.45,25,195,119,2021,7485.099999999999,MISSING,stephen anderson
29606.0,29606.0,2021.0,Titans,TE,MyCole Pruitt,00-0031585,6.0,2015.0,2015.0,Vikings,29.0,143.0,0.128,3.0,35.0,13.84,387.0,26.04492261760447,2021.0,Titans,0.043,66.70%,mycole pruitt,mycole pruitt,mycole pruitt,1297,MyCole Pruitt,TEN,TE,8.2,1,77.8,66.7,2,3,0,0.0,0,10,31,0,82.2,73.6,71.5,62.6,74.3,72.0,139,1,22,26.9,52,193,1,14,69.4,134,17.6,34,116.7,18,3,8.8,17,145,57,4.1,10.4,1.08,52,287,190,2021,13585.0,MISSING,mycole pruitt
27568.0,27568.0,2021.0,Cardinals,TE,Maxx Williams,00-0031558,6.0,2015.0,2015.0,Ravens,27.0,55.0,0.352,9.1,350.0,100.88,890.0,80.00283567998292,2021.0,Cardinals,0.141,61.10%,maxx williams,maxx williams,maxx williams,1298,Maxx Williams,ARZ,TE,5.5,5,94.1,100.0,1,1,0,0.0,0,9,1,0,81.7,73.3,77.9,70.0,77.6,53.2,66,0,34,16.9,21,124,1,16,79.8,99,36.3,45,133.6,17,1,4.8,6,193,128,8.0,12.1,1.95,21,96,117,2021,9114.3,MISSING,maxx williams
28637.0,28637.0,2021.0,Lions,TE,Brock Wright,00-0036754,0.0,2021.0,2021.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Lions,-0.163,18.80%,brock wright,brock wright,brock wright,1299,Brock Wright,DET,TE,4.4,0,70.6,33.3,1,3,0,7.7,1,6,11,0,61.8,71.9,53.5,35.5,64.8,60.3,73,1,36,23.1,28,121,4,12,73.6,89,29.8,36,104.3,17,2,7.4,9,117,68,5.7,9.8,1.31,28,184,118,2021,6313.0,MISSING,brock wright
29430.0,29430.0,2021.0,Steelers,TE,Eric Ebron,00-0031387,7.0,2014.0,2014.0,Lions,28.0,10.0,0.811,19.9,1300.0,369.09,1787.0,146.50066195646988,2021.0,Steelers,-0.057,52.90%,eric ebron,eric ebron,eric ebron,1300,Eric Ebron,PIT,TE,6.7,0,70.6,75.0,3,4,0,14.3,2,6,25,0,46.0,72.5,48.4,76.1,46.8,73.5,136,0,19,3.8,7,185,0,12,93.0,172,21.1,39,101.1,17,1,4.9,9,84,23,1.9,7.0,0.49,7,59,184,2021,8905.6,MISSING,eric ebron
28091.0,28091.0,2021.0,Dolphins,TE,Adam Shaheen,00-0033896,4.0,2017.0,2017.0,Bears,26.0,45.0,0.409,10.4,450.0,131.1,995.0,170.75694299338042,2021.0,Dolphins,-0.019,52.90%,adam shaheen,adam shaheen,adam shaheen,1301,Adam Shaheen,MIA,TE,6.3,1,75.0,100.0,5,5,0,14.3,2,5,17,0,49.6,72.7,59.3,63.8,53.9,49.3,103,0,21,21.5,45,209,0,12,72.7,152,36.8,77,93.2,16,0,11.5,24,110,43,3.6,9.2,0.72,45,162,204,2021,12097.2,MISSING,adam shaheen
28001.0,28001.0,2021.0,Cowboys,TE,Blake Jarwin,00-0033658,4.0,2017.0,2017.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Cowboys,0.173,66.70%,blake jarwin,blake jarwin,blake jarwin,1302,Blake Jarwin,DAL,TE,8.6,1,68.8,66.7,2,3,0,8.3,1,5,9,0,60.2,71.5,59.0,74.5,51.7,50.0,79,1,20,9.5,15,158,1,11,81.6,129,39.2,62,97.9,16,2,10.8,17,96,36,3.3,8.7,0.74,15,116,158,2021,9322.0,MISSING,blake jarwin
29170.0,29170.0,2021.0,Ravens,TE,Josh Oliver,00-0035249,2.0,2019.0,2019.0,Jaguars,24.0,69.0,0.283,7.6,245.0,71.38,770.0,143.8846791039116,2021.0,Ravens,-0.069,47.10%,josh oliver,josh oliver,josh oliver,1303,Josh Oliver,BLT,TE,8.5,0,60.0,0.0,0,3,0,0.0,0,4,3,1,77.3,19.2,51.3,74.7,51.4,34.4,33,0,19,4.2,4,96,1,9,92.7,89,49.0,47,70.4,15,0,15.6,15,66,27,3.0,7.3,0.74,4,58,95,2021,4873.5,MISSING,josh oliver
27822.0,27822.0,2021.0,Colts,TE,Kylen Granson,00-0036876,0.0,2021.0,2021.0,Colts,23.0,127.0,0.146,3.8,45.0,19.77,449.0,84.57952349910451,2021.0,Colts,0.06,52.90%,kylen granson,kylen granson,kylen granson,1304,Kylen Granson,IND,TE,4.1,3,73.3,0.0,0,2,1,0.0,0,4,14,0,78.7,71.5,58.7,72.4,60.0,35.2,38,0,27,4.6,5,108,1,11,87.0,94,46.3,50,92.6,15,0,18.5,20,106,76,6.9,9.6,1.13,5,119,108,2021,6339.6,MISSING,kylen granson
29262.0,29262.0,2021.0,Saints,TE,Nick Vannett,00-0032394,5.0,2016.0,2016.0,Seahawks,28.0,94.0,0.21,5.7,124.0,41.15,607.0,63.02447913662228,2021.0,Saints,0.038,52.90%,nick vannett,nick vannett,nick vannett,1305,Nick Vannett,NO,TE,6.2,1,64.3,33.3,1,3,0,30.8,4,7,20,0,27.8,70.6,57.9,75.8,57.1,59.6,68,0,30,21.9,25,114,1,9,77.2,88,28.1,32,119.0,14,1,10.5,12,133,91,10.1,14.8,1.51,25,115,112,2021,6484.8,MISSING,nick vannett
27147.0,27147.0,2021.0,Bengals,TE,Drew Sample,00-0035631,2.0,2019.0,2019.0,Bengals,25.0,52.0,0.368,9.4,380.0,109.13,919.0,186.34891199724393,2021.0,Bengals,0.077,61.90%,drew sample,drew sample,drew sample,1306,Drew Sample,CIN,TE,2.1,1,78.6,33.3,1,3,0,8.3,1,3,7,0,60.2,71.5,59.0,71.3,47.2,78.6,136,0,19,29.5,51,173,1,11,65.9,114,5.8,10,90.8,14,0,12.1,21,81,81,7.4,7.4,0.71,51,285,167,2021,9853.0,MISSING,drew sample
28449.0,28449.0,2021.0,Jaguars,TE,Jacob Hollister,00-0033387,4.0,2017.0,2017.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Jaguars,-0.19,17.70%,jacob hollister,jacob hollister,jacob hollister,1307,Jacob Hollister,JAX,TE,5.9,1,69.2,50.0,1,2,0,10.0,1,2,15,0,56.7,70.6,51.0,61.3,51.0,34.8,39,2,11,9.8,11,112,0,9,84.8,95,51.8,58,63.5,13,1,8.0,9,55,32,3.6,6.1,0.58,11,62,106,2021,5406.0,MISSING,jacob hollister
27223.0,27223.0,2021.0,Bills,TE,Tommy Sweeney,00-0035308,2.0,2019.0,2019.0,Bills,26.0,228.0,0.054,0.0,0.0,2.09,141.0,15.828864289880157,2021.0,Bills,0.202,63.20%,tommy sweeney,tommy sweeney,tommy sweeney,1308,Tommy Sweeney,BUF,TE,6.8,0,75.0,0.0,0,1,0,10.0,1,3,4,1,56.7,19.2,44.4,58.5,41.4,47.3,69,1,13,14.4,21,146,2,9,80.1,117,33.6,49,72.9,12,1,8.9,13,44,16,1.8,4.9,0.38,21,121,131,2021,5816.4,MISSING,tommy sweeney
27311.0,27311.0,2021.0,Broncos,TE,Eric Saubert,00-0033576,4.0,2017.0,2017.0,Falcons,27.0,174.0,0.094,1.7,22.0,6.94,283.0,32.250303709786536,2021.0,Broncos,0.016,41.20%,eric saubert,eric saubert,eric saubert,1309,Eric Saubert,DEN,TE,3.9,0,72.7,MISSING,0,0,0,11.1,1,2,10,0,58.5,72.0,67.8,77.8,49.3,80.9,93,1,11,30.4,35,115,1,8,64.3,74,13.9,16,72.9,11,1,2.6,3,47,26,3.3,5.9,0.64,35,175,112,2021,7593.599999999999,MISSING,eric saubert
27737.0,27737.0,2021.0,Chiefs,TE,Blake Bell,00-0032062,6.0,2015.0,2015.0,49ers,30.0,117.0,0.16,4.3,60.0,24.7,492.0,34.87104351587171,2021.0,Chiefs,0.102,70.00%,blake bell,blake bell,blake bell,1310,Blake Bell,KC,TE,2.8,0,81.8,100.0,1,1,0,10.0,1,4,16,0,58.5,73.4,72.8,70.6,55.6,89.3,108,0,24,27.3,33,121,1,9,70.2,85,6.6,8,99.6,11,0,4.1,5,87,69,7.7,9.7,1.02,33,196,121,2021,8808.8,MISSING,blake bell
28259.0,28259.0,2021.0,Falcons,TE,Lee Smith,00-0028097,10.0,2011.0,2011.0,Patriots,33.0,159.0,0.11,2.3,28.0,9.69,331.0,6.4874574355772445,2021.0,Falcons,-0.156,41.20%,lee smith,lee smith,lee smith,1311,Lee Smith,ATL,TE,4.8,0,90.0,0.0,0,1,0,0.0,0,3,2,0,77.3,70.6,70.1,55.6,73.5,95.9,116,0,22,63.6,77,121,3,9,33.9,41,3.3,4,127.1,10,1,0.8,1,65,32,3.6,7.2,1.59,77,189,121,2021,8482.099999999999,MISSING,lee smith
28446.0,28446.0,2021.0,Jaguars,TE,Luke Farrell,00-0036887,0.0,2021.0,2021.0,Jaguars,23.0,145.0,0.126,2.9,34.0,13.24,379.0,69.14698228548633,2021.0,Jaguars,-0.19,17.70%,luke farrell,luke farrell,luke farrell,1312,Luke Farrell,JAX,TE,6.6,0,70.0,MISSING,0,0,0,12.5,1,3,15,1,31.8,17.7,48.0,66.2,39.3,48.8,61,1,21,12.8,16,125,1,7,80.8,101,40.0,50,44.2,10,0,7.2,9,56,29,4.1,8.0,0.55,16,129,120,2021,5760.0,MISSING,luke farrell
27735.0,27735.0,2021.0,Chiefs,TE,Noah Gray,00-0036637,0.0,2021.0,2021.0,Chiefs,22.0,162.0,0.107,2.2,27.0,9.07,321.0,56.585388556441146,2021.0,Chiefs,0.102,70.00%,noah gray,noah gray,noah gray,1313,Noah Gray,KC,TE,3.6,0,70.0,100.0,1,1,0,22.2,2,2,16,0,32.2,69.5,50.1,82.2,40.4,46.8,74,0,8,12.0,19,158,0,7,84.8,134,36.1,57,108.8,10,1,16.5,26,36,20,2.9,5.1,0.27,19,131,157,2021,7865.7,MISSING,noah gray
28450.0,28450.0,2021.0,Jaguars,TE,Chris Manhertz,00-0031484,6.0,2015.0,2015.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Jaguars,-0.19,17.70%,chris manhertz,chris manhertz,chris manhertz,1314,Chris Manhertz,JAX,TE,7.0,0,66.7,0.0,0,1,0,0.0,0,4,15,0,74.6,68.8,62.6,64.2,52.0,84.5,147,0,22,37.9,66,174,6,6,55.7,97,8.0,14,127.5,9,1,6.9,12,71,31,5.2,11.8,0.73,66,214,173,2021,10829.8,MISSING,chris manhertz
27062.0,27062.0,2021.0,Bears,TE,Jesse James,00-0032135,6.0,2015.0,2015.0,Steelers,27.0,160.0,0.109,2.3,27.0,9.48,327.0,21.336215229341832,2021.0,Bears,-0.119,35.30%,jesse james,jesse james,jesse james,1315,Jesse James,CHI,TE,7.0,1,87.5,0.0,0,1,0,0.0,0,3,6,0,75.6,69.5,59.4,76.4,56.3,69.6,96,0,19,25.4,35,138,0,7,72.5,100,21.0,29,138.5,8,1,8.0,11,62,21,3.0,8.9,0.62,35,127,136,2021,8078.4,MISSING,jesse james
29695.0,29695.0,2021.0,Vikings,TE,Chris Herndon,00-0034766,3.0,2018.0,2018.0,Jets,25.0,107.0,0.181,4.8,80.0,30.85,539.0,79.32429964774333,2021.0,Vikings,0.022,47.10%,chris herndon,chris herndon,chris herndon,1316,Chris Herndon,MIN,TE,4.0,0,57.1,MISSING,0,0,0,33.3,2,3,18,0,28.6,67.0,52.6,75.0,47.9,68.3,71,0,17,6.7,7,104,2,4,87.5,91,19.2,20,113.1,7,1,12.5,13,40,32,8.0,10.0,0.44,7,80,104,2021,5470.400000000001,MISSING,chris herndon
29346.0,29346.0,2021.0,Seahawks,TE,Colby Parkinson,00-0036244,1.0,2020.0,2020.0,Seahawks,22.0,133.0,0.139,3.5,40.0,17.29,425.0,71.64738471510974,2021.0,Seahawks,0.018,41.20%,colby parkinson,colby parkinson,colby parkinson,1317,Colby Parkinson,SEA,TE,7.3,1,71.4,50.0,1,2,0,0.0,0,2,29,0,73.4,69.5,60.5,65.7,55.6,50.0,40,0,12,25.0,20,80,1,5,73.8,59,33.8,27,81.3,7,0,16.3,13,33,20,4.0,6.6,0.56,20,107,80,2021,4840.0,MISSING,colby parkinson
27654.0,27654.0,2021.0,Chargers,TE,Tre' McKitty,00-0037011,0.0,2021.0,2021.0,Chargers,22.0,97.0,0.203,5.5,112.0,38.52,591.0,122.13349929124968,2021.0,Chargers,0.044,52.90%,tre mckitty,tre mckitty,tre mckitty,1318,Tre' McKitty,LAC,TE,2.9,2,85.7,0.0,0,1,0,0.0,0,3,27,0,74.6,68.8,53.4,53.6,57.0,87.7,71,0,12,27.2,22,81,1,6,70.4,57,6.2,5,93.5,7,0,4.9,4,45,31,5.2,7.5,0.79,22,156,80,2021,4272.0,MISSING,tre mckitty
29082.0,29082.0,2021.0,Rams,TE,Kendall Blanton,00-0035603,2.0,2019.0,2019.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Rams,0.107,76.20%,kendall blanton,kendall blanton,kendall blanton,1319,Kendall Blanton,LA,TE,6.7,0,57.1,0.0,0,1,0,33.3,2,2,26,1,28.7,15.2,38.6,77.8,37.0,57.7,41,0,23,14.1,10,71,0,4,80.3,57,25.4,18,71.7,7,0,15.5,11,37,14,3.5,9.3,0.65,10,78,70,2021,2702.0,MISSING,kendall blanton
28179.0,28179.0,2021.0,Eagles,TE,Tyree Jackson,00-0035356,2.0,2019.0,2019.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Eagles,0.052,50.00%,tyree jackson,tyree jackson,tyree jackson,1320,Tyree Jackson,PHI,TE,9.8,0,50.0,0.0,0,3,0,25.0,1,2,24,0,36.8,65.8,54.5,63.5,46.4,42.7,32,0,13,9.3,7,75,0,3,85.3,64,40.0,30,98.6,6,1,17.3,13,22,6,2.0,7.3,0.34,7,96,75,2021,4087.5,MISSING,tyree jackson
26974.0,26974.0,2021.0,49ers,TE,Charlie Woerner,00-0036429,1.0,2020.0,2020.0,49ers,23.0,190.0,0.077,1.2,15.0,4.86,237.0,34.634188700826,2021.0,49ers,0.081,60.00%,charlie woerner,charlie woerner,charlie woerner,1321,Charlie Woerner,SF,TE,8.5,0,83.3,0.0,0,1,1,0.0,0,3,28,0,73.4,68.0,74.6,74.3,63.5,78.6,66,0,27,21.4,18,84,2,5,73.8,62,16.7,14,102.8,6,0,4.8,4,52,10,2.0,10.4,0.84,18,165,84,2021,6266.4,MISSING,charlie woerner
28002.0,28002.0,2021.0,Cowboys,TE,Sean McKeon,00-0036032,1.0,2020.0,2020.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Cowboys,0.173,66.70%,sean mckeon,sean mckeon,sean mckeon,1322,Sean McKeon,DAL,TE,4.7,1,66.7,0.0,0,1,0,0.0,0,2,9,0,72.1,67.0,54.7,63.0,58.5,62.2,28,0,12,28.9,13,45,0,4,66.7,30,24.4,11,116.0,6,1,4.4,2,27,10,2.5,6.8,0.9,13,73,41,2021,2242.7000000000003,MISSING,sean mckeon
28262.0,28262.0,2021.0,Falcons,TE,Parker Hesse,00-0035572,2.0,2019.0,2019.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Falcons,-0.156,41.20%,parker hesse,parker hesse,parker hesse,1323,Parker Hesse,ATL,TE,3.5,0,83.3,0.0,0,1,0,0.0,0,3,2,0,73.4,68.0,67.4,77.4,61.5,53.2,33,0,17,17.7,11,62,1,5,75.8,47,33.9,21,96.5,6,0,11.3,7,43,22,4.4,8.6,0.91,11,61,61,2021,4111.400000000001,MISSING,parker hesse
,,,,,,,,,,,,,,,,,,,,Giants,,,,,,1324,Chris Myarick,NYG,TE,3.0,0,50.0,MISSING,0,0,0,40.0,2,2,21,0,28.0,65.8,53.5,74.4,47.3,69.8,30,1,10,37.2,16,43,0,3,60.5,26,20.9,9,56.3,6,1,7.0,3,17,7,2.3,5.7,0.65,16,51,42,2021,2247.0,MISSING,chris myarick
28175.0,28175.0,2021.0,Eagles,TE,Jack Stoll,00-0036741,0.0,2021.0,2021.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Eagles,0.052,50.00%,jack stoll,jack stoll,jack stoll,1325,Jack Stoll,PHI,TE,2.8,0,80.0,MISSING,0,0,0,0.0,0,0,24,0,72.1,67.0,54.8,84.2,42.0,79.8,83,0,9,34.6,36,104,0,4,63.5,66,9.6,10,85.0,5,0,5.8,6,22,20,5.0,5.5,0.33,36,227,99,2021,5425.2,MISSING,jack stoll
27151.0,27151.0,2021.0,Bengals,TE,Mitchell Wilcox,00-0035771,1.0,2020.0,2020.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Bengals,0.077,61.90%,mitchell wilcox,mitchell wilcox,mitchell wilcox,1326,Mitchell Wilcox,CIN,TE,3.4,1,60.0,0.0,0,1,0,0.0,0,0,7,0,70.5,65.8,46.2,68.3,47.2,69.8,30,0,8,2.3,1,43,0,3,93.0,40,14.0,6,65.4,5,0,14.0,6,16,8,2.7,5.3,0.4,1,41,42,2021,1940.4,MISSING,mitchell wilcox
28642.0,28642.0,2021.0,Lions,TE,Shane Zylstra,00-0036534,0.0,2021.0,2021.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Lions,-0.163,18.80%,shane zylstra,shane zylstra,shane zylstra,1327,Shane Zylstra,DET,TE,10.4,0,60.0,0.0,0,1,0,0.0,0,2,11,0,70.5,65.8,53.5,71.5,58.8,26.1,12,0,16,6.5,3,46,0,3,91.3,42,54.3,25,80.4,5,0,19.6,9,34,5,1.7,11.3,0.81,3,36,46,2021,2461.0,MISSING,shane zylstra
29612.0,29612.0,2021.0,Titans,TE,Tommy Hudson,00-0036173,1.0,2020.0,2020.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Titans,0.043,66.70%,tommy hudson,tommy hudson,tommy hudson,1328,Tommy Hudson,TEN,TE,4.4,0,60.0,100.0,1,1,0,0.0,0,2,31,0,70.5,65.8,76.0,80.2,78.7,50.0,12,1,14,33.3,8,24,0,3,66.7,16,12.5,3,38.3,5,0,37.5,9,31,25,8.3,10.3,1.94,8,41,24,2021,1824.0,MISSING,tommy hudson
27739.0,27739.0,2021.0,Chiefs,TE,Joe Fortson,00-0035547,2.0,2019.0,2019.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Chiefs,0.102,70.00%,joe fortson,jody fortson,jody fortson,1329,Jody Fortson,KC,TE,8.8,0,100.0,100.0,1,1,0,0.0,0,3,16,0,73.4,68.0,78.8,73.2,70.6,46.2,18,0,27,7.7,3,39,0,5,87.2,34,28.2,11,145.4,5,2,25.6,10,47,10,2.0,9.4,1.38,3,15,39,2021,3073.2,MISSING,jody fortson
27482.0,27482.0,2021.0,Buccaneers,TE,Darren Fells,00-0029738,8.0,2013.0,2013.0,MISSING,35.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2021.0,Buccaneers,0.205,73.70%,darren fells,darren fells,darren fells,1330,Darren Fells,TB,TE,5.0,1,80.0,MISSING,0,0,0,0.0,0,2,30,0,72.1,67.0,56.9,83.8,51.9,60.8,48,0,24,19.0,15,79,1,4,73.4,58,24.1,19,102.5,5,0,13.9,11,43,27,6.8,10.8,0.74,15,85,78,2021,4438.2,MISSING,darren fells
28727.0,28727.0,2021.0,Packers,TE,Tyler Davis,00-0036250,1.0,2020.0,2020.0,Jaguars,24.0,206.0,0.064,0.7,9.0,3.4,194.0,26.7262815773131,2021.0,Packers,0.116,72.20%,tyler davis,tyler davis,tyler davis,1331,Tyler Davis,GB,TE,7.4,0,80.0,MISSING,0,0,0,20.0,1,1,12,0,42.1,67.0,59.0,68.1,47.5,70.8,46,0,22,16.9,11,65,0,4,80.0,52,16.9,11,95.8,5,0,12.3,8,35,14,3.5,8.8,0.67,11,56,65,2021,3835.0,MISSING,tyler davis
