player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,weighted_grade,weighted_average_grade
00-0037808,2023,Falcons,0.528710409252669,24.0,133.77991357033252,-0.04,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038116,2023,Falcons,0.8915693950177935,24.0,257.90773919552834,-0.04,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036401,2023,Eagles,0.252604537366548,26.0,25.86757318205427,0.0,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038113,2023,Eagles,0.0587188612099644,22.0,82.54608326818396,0.0,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027501,2011,Buccaneers,0.263881204569055,23.0,0.0,-0.24,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034846,2023,Eagles,0.2222713523131672,28.0,146.46789003064256,0.0,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033875,2023,Eagles,3.094750889679715,28.0,178.61265567277695,0.0,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039013,2023,Eagles,0.9699457295373664,22.0,327.03934036142016,0.0,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038700,2023,Dolphins,0.2004741992882562,24.0,0.0,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034887,2023,Dolphins,0.1649466192170818,31.0,0.0,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035000,2023,Dolphins,0.0640569395017793,27.0,12.605954134462886,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037315,2023,Dolphins,0.2780271352313167,25.0,19.03344458405849,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029249,2023,Dolphins,0.0366548042704626,34.0,34.562775356910045,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035272,2023,Dolphins,1.1788256227758007,28.0,43.4537870619844,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028041,2011,Cardinals,0.4100577362409138,22.0,112.83927833091424,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027730,2011,Cardinals,0.4628245067497404,24.0,73.86985889554606,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034832,2023,Dolphins,3.354754893238434,27.0,330.4526796849577,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036934,2023,Dolphins,1.7006877224199288,24.0,344.7354275545948,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032215,2023,Cowboys,0.0091637010676156,30.0,17.076311288116337,0.21,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0019538,2011,Cardinals,2.6168224299065423,34.0,6.224315892030904,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024495,2011,49ers,2.0145379023883696,27.0,69.65762943125902,0.12,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032415,2023,Patriots,7.3134141459074735,31.0,18.70824585290753,-0.12,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032181,2016,Commanders,0.3381206929864107,25.0,0.0,0.02,53.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029585,2016,Cardinals,5.022863399240034,26.0,0.0,0.1,46.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029249,2016,Chargers,4.991949507309847,27.0,282.24549621443344,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036239,2024,49ers,0.0460454189506656,25.0,11.026701760982382,0.02174647007,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031258,2016,Chargers,0.7382623816577574,23.0,192.41042763371848,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027845,2010,Rams,0.2673886178861788,23.0,14.292149779735682,-0.04,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032110,2016,Chargers,0.3733129387518516,25.0,57.24150064712397,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036921,2024,49ers,0.0048942834768989,26.0,28.191613752280865,0.02174647007,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027033,2010,Ravens,0.524390243902439,24.0,190.85018172550969,0.06,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022161,2010,Ravens,6.926829268292684,27.0,146.50066195646988,0.06,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037639,2023,Vikings,0.2112989323843416,26.0,0.0,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038800,2023,Vikings,0.0053380782918149,23.0,0.0,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031565,2023,Vikings,9.320877669039143,28.0,27.609201409308127,-0.02,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022139,2010,Ravens,4.2804878048780495,29.0,28.52292056245344,0.06,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031596,2015,Panthers,0.332609575656058,22.0,51.51292621357575,0.21,89.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030286,2016,Chargers,0.4524473497778064,25.0,33.48288175707251,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031161,2016,Chargers,0.0170477233206672,25.0,0.0,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037393,2023,Titans,0.0645017793594306,26.0,0.0,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038854,2023,Titans,0.096085409252669,23.0,0.0,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032905,2016,Chargers,0.1875249565273394,23.0,0.0,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038851,2023,Titans,0.3343709964412811,23.0,0.0,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033659,2023,Titans,0.0850137900355871,29.0,0.0,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036167,2023,Titans,0.0143238434163701,26.0,10.354123641832008,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032085,2016,Chargers,0.2160752238036968,24.0,MISSING,0.02,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024228,2010,Raiders,0.9471544715447154,26.0,325.4534778890434,0.02,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034825,2023,Titans,1.2811387900355873,27.0,68.92468556526626,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039460,2024,Bears,0.0880971025841816,23.0,0.0,-0.08766408568,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032127,2016,Cardinals,0.5735364204289303,25.0,0.0,0.1,46.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039902,2024,Buccaneers,0.4830352388410336,22.0,210.9220705524857,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036967,2024,Buccaneers,1.3917325763508224,25.0,233.53490745643668,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027002,2010,Packers,1.2398373983739837,24.0,320.223387888151,0.18,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026307,2010,Packers,0.4063008130081301,25.0,43.37639661925893,0.18,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023559,2010,Packers,1.798780487804878,30.0,42.97094617828304,0.18,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027945,2015,Raiders,2.0938023450586267,25.0,406.90350081989976,-0.03,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026946,2010,Packers,0.2575829268292682,24.0,21.48358651296403,0.18,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027442,2010,Packers,0.2611105691056911,23.0,0.0,0.18,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038865,2024,Broncos,0.0783085356303837,24.0,0.0,0.1355160561,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037799,2024,Broncos,0.2766902897415818,26.0,0.0,0.1355160561,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039705,2024,Broncos,0.0195771339075959,23.0,0.0,0.1355160561,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026581,2010,Packers,0.3170731707317073,25.0,0.0,0.18,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036952,2024,Broncos,1.2552595927956147,26.0,12.497533761217582,0.1355160561,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032789,2016,Buccaneers,0.2466258775037032,23.0,42.36358099700373,0.01,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037249,2024,Broncos,0.6195512920908379,24.0,153.98648221302437,0.1355160561,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039809,2024,Broncos,0.4179334377447142,21.0,159.91810469133287,0.1355160561,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030219,2015,Patriots,0.0960685371300949,24.0,0.0,0.16,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024282,2010,Panthers,0.9560975609756096,27.0,121.23304432595882,-0.21,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027724,2010,Panthers,0.3533333333333333,22.0,87.20107066283008,-0.21,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024335,2010,Panthers,0.9560975609756096,26.0,61.15164253098097,-0.21,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031050,2016,Cardinals,0.489399111225607,24.0,0.0,0.1,46.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039580,2024,Bengals,0.0097885669537979,23.0,0.0,0.04236154557,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024349,2010,Patriots,0.8062333333333332,26.0,51.951243652344665,0.22,82.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038417,2024,Bears,0.0880971025841816,24.0,0.0,-0.08766408568,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034828,2023,Titans,4.693060498220641,27.0,134.97023468665023,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031297,2016,Chiefs,1.4330521027886909,25.0,306.9701816820708,0.05,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028008,2016,Chiefs,8.436916339279964,27.0,86.08120688025996,0.05,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036418,2023,Saints,0.6702677935943061,26.0,121.83322678542174,0.08,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022059,2016,Colts,3.220197076061055,35.0,3.363828956478772,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037184,2023,Ravens,0.096085409252669,23.0,0.0,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037179,2023,Ravens,0.0185351423487544,25.0,0.0,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031360,2023,Ravens,0.6227758007117438,32.0,41.26800476762124,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038505,2023,Ravens,0.4137637900355871,24.0,87.20107066283008,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027698,2010,Titans,0.3911463414634146,21.0,122.13349929124968,-0.03,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033283,2023,Ravens,0.8896797153024912,28.0,90.71045147886922,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038142,2023,Ravens,0.7996116548042704,23.0,230.497763454368,0.21,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032753,2016,Colts,0.0681908932826689,23.0,0.0,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037481,2023,Rams,0.0693950177935943,24.0,0.0,0.04,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037057,2023,Rams,0.1720035587188612,25.0,0.0,0.04,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025833,2010,Titans,0.4430894308943089,24.0,0.0,-0.03,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039076,2023,Rams,0.3668932384341636,23.0,57.001600010185626,0.04,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031935,2016,Commanders,0.845939331487087,23.0,257.90773919552834,0.02,53.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027954,2016,Commanders,5.442133058543183,28.0,220.68387663875583,0.02,53.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037503,2023,Raiders,0.2135231316725978,23.0,0.0,-0.05,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029408,2015,Packers,1.665358040201005,25.0,252.02587880696123,0.02,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027945,2011,49ers,2.172604776739356,21.0,607.0286920798213,0.12,77.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036895,2023,Raiders,0.0373665480427046,25.0,78.22333903431455,-0.05,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032802,2016,Commanders,0.226910542925227,23.0,18.34499559471365,0.02,53.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034962,2023,Patriots,0.2224199288256228,26.0,0.0,-0.12,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035363,2023,Patriots,0.096085409252669,26.0,0.0,-0.12,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023579,2016,Colts,3.2805757712372,33.0,5.634815365926207,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026307,2016,Colts,2.737167514651897,31.0,10.69648771303622,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028100,2016,Colts,0.3455078250788948,27.0,28.09947236645528,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020712,2010,Steelers,5.166666666666667,32.0,0.0,0.18,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034730,2023,Texans,0.0501334519572953,29.0,20.838392612750564,0.02,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024235,2016,Chiefs,2.4486913119082887,32.0,44.50765457398585,0.05,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027170,2016,Chiefs,1.7389064210729697,29.0,0.0,0.05,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036434,2023,Steelers,0.2224199288256228,26.0,12.289610780612913,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027442,2016,Chiefs,0.6869749468667482,29.0,0.0,0.05,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030752,2015,Packers,0.357109156895589,23.0,0.0,0.02,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023533,2010,Seahawks,1.6260162601626018,27.0,59.80627177055973,-0.13,44.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037084,2023,Steelers,0.0645013345195729,25.0,39.58305260397674,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032127,2023,Steelers,0.4859875444839857,32.0,41.81767036952714,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027481,2010,Seahawks,0.2601626016260162,23.0,0.0,-0.13,44.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038577,2023,Steelers,0.4084653024911032,21.0,79.87969551747261,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035254,2024,Buccaneers,2.1080657791699298,27.0,53.17266819162016,0.1051836178,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032796,2016,Chiefs,0.3096560829522767,23.0,0.0,0.05,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036333,2023,Steelers,1.965335409252669,26.0,84.41157000932313,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033886,2023,Steelers,13.06436565836299,28.0,120.31104977323636,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038764,2023,Seahawks,0.0370702846975088,24.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027977,2016,Colts,1.6745024795517487,27.0,139.4775454165486,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025433,2010,Steelers,0.7317073170731708,25.0,185.40596535447847,0.18,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027765,2010,Steelers,0.291750406504065,22.0,53.39426192355682,0.18,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034350,2023,Seahawks,4.49288256227758,26.0,120.29906465393655,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036413,2023,Seahawks,0.9574479537366548,26.0,179.46511575388655,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032114,2016,Colts,0.0596676756617505,23.0,41.68789792006839,-0.05,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038908,2023,Saints,0.096085409252669,22.0,0.0,0.08,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035412,2023,Saints,0.2224199288256228,26.0,0.0,0.08,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033052,2023,Steelers,0.0143238434163701,28.0,82.92284200506268,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029249,2012,Chargers,1.2661293532338307,23.0,421.0608020507075,-0.02,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036802,2021,Seahawks,0.3415556164383561,22.0,0.0,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037019,2021,Seahawks,0.0907397260273972,26.0,0.0,0.018,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030804,2014,Raiders,0.0371511278195488,24.0,0.0,-0.21,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027002,2019,Rams,1.8597236981934115,33.0,39.21341232385217,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034807,2019,Rams,0.3393379383634431,24.0,52.47862135840346,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033945,2019,Rams,0.4241604675876727,24.0,70.84711298624562,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032052,2019,Rams,6.376195536663125,25.0,507.9571449980229,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029559,2013,Jets,1.618636731391586,23.0,402.1122405665368,-0.1,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032056,2017,Saints,0.8600395209580839,25.0,0.0,0.14,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022120,2013,Jets,0.4490291262135922,32.0,46.65486672979587,-0.1,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025521,2013,Jets,0.8495145631067961,28.0,28.701595860053285,-0.1,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030164,2013,Jets,0.2034555016181229,22.0,0.0,-0.1,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033794,2019,Rams,0.2088204038257173,25.0,0.0,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033468,2019,Raiders,0.0403198724760892,25.0,34.68436657275694,-0.081,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023904,2013,Jets,0.4530744336569579,28.0,0.0,-0.1,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024750,2014,Raiders,2.835526315789474,29.0,0.0,-0.21,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033122,2019,Patriots,0.3825717321997874,27.0,120.08424349634842,0.227,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031360,2019,Patriots,3.326470775770457,28.0,137.01460099655182,0.227,70.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029629,2017,Saints,1.0778443113772456,29.0,0.0,0.14,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029212,2013,Lions,0.4312297734627831,23.0,67.56431070864217,0.03,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029193,2019,Panthers,2.02577045696068,31.0,124.68168718278754,-0.146,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031255,2017,Saints,0.0243041916167664,28.0,0.0,0.14,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029217,2013,Lions,0.4003179611650485,25.0,19.746487851115383,0.03,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035713,2019,Panthers,1.3081036131774708,21.0,444.4027540763752,-0.146,31.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027560,2017,Ravens,0.718562874251497,31.0,0.0,0.07,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035615,2019,Rams,0.2639032943676939,22.0,0.0,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035608,2019,Rams,0.0722635494155154,22.0,0.0,0.04,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033886,2019,Steelers,1.341691817215728,24.0,267.757165420232,-0.014,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034139,2019,Seahawks,0.3028692879914984,22.0,0.0,-0.001,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027812,2019,Seahawks,0.058135494155154,31.0,3.5829215128804246,-0.001,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033270,2017,Rams,0.0163790419161676,22.0,0.0,0.14,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034755,2019,Seahawks,0.3450605738575983,24.0,65.49867501399874,-0.001,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031929,2017,Rams,0.0951047904191616,25.0,0.0,0.14,64.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030160,2019,Saints,0.2167906482465462,27.0,0.0,0.12,76.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034944,2019,Saints,0.0550828905419766,26.0,0.0,0.12,76.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034117,2019,Saints,0.2008501594048884,24.0,0.0,0.12,76.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035316,2019,Saints,0.2219590860786397,24.0,0.0,0.12,76.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025548,2014,Rams,0.3025210526315789,31.0,15.534748256583482,-0.05,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033283,2017,Ravens,0.607034131736527,22.0,246.5765719063261,0.07,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029289,2014,Rams,0.167181954887218,25.0,50.97368191649351,-0.05,37.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028125,2013,Giants,0.3883495145631068,25.0,32.84586805232778,-0.09,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033915,2017,Ravens,0.406688622754491,23.0,156.22146795345165,0.07,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029038,2013,Giants,0.0685323624595469,24.0,0.0,-0.09,43.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032415,2017,Ravens,0.361637125748503,25.0,62.11356365095413,0.07,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022161,2017,Ravens,4.161676646706587,34.0,17.93994779988681,0.07,56.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028103,2019,Ravens,0.4117959617428267,30.0,0.0,0.292,82.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035103,2019,Ravens,0.2135924548352816,23.0,0.0,0.292,82.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032415,2019,Ravens,1.1099543039319872,27.0,50.85428474430284,0.292,82.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
