,position,weighted_avg_grades,Team
22,RB/FB,70.37485029940119,Raiders
23,RB/FB,82.9758691206544,Eagles
24,RB/FB,69.7115294117647,Steelers
25,RB/FB,73.63651315789474,SD
26,RB/FB,85.9690978886756,Seahawks
27,RB/FB,67.60493827160494,49ers
28,RB/FB,65.05209302325581,SL
29,RB/FB,74.65720430107527,Buccaneers
30,RB/FB,62.55707865168539,Titans
31,RB/FB,75.28976377952756,Commanders
0,TE,62.4151248164464,Cardinals
1,WR,76.6496170678337,Cardinals
2,TE,73.14142857142858,Falcons
3,WR,67.21647755303404,Falcons
4,TE,62.05307262569833,Ravens
5,WR,67.64324586977648,Ravens
6,TE,64.88974719101124,Bills
7,WR,63.92615986584685,Bills
8,TE,79.0,Panthers
9,WR,73.4068677792041,Panthers
10,TE,71.83832417582417,Bears
11,WR,82.376143024619,Bears
12,TE,62.464040404040404,Bengals
13,WR,75.94197530864197,Bengals
14,TE,70.48096280087528,Browns
15,WR,63.81905697445973,Browns
16,TE,72.66041896361632,Cowboys
17,WR,71.64299889746417,Cowboys
18,TE,75.04529190207155,Broncos
19,WR,78.21066447908122,Broncos
20,TE,67.85755667506298,Lions
21,WR,67.65262894341512,Lions
22,TE,65.60839469808542,Packers
23,WR,76.19840425531915,Packers
24,TE,66.33442796610169,Texans
25,WR,72.4436024162548,Texans
26,TE,64.79506781750925,Colts
27,WR,70.4162857142857,Colts
28,TE,61.69813333333333,Jaguars
29,WR,64.08777717685236,Jaguars
30,TE,65.11833550065019,Chiefs
31,WR,64.54485157699445,Chiefs
32,TE,70.78114525139664,Dolphins
33,WR,72.33316557624559,Dolphins
34,TE,73.82026515151514,Vikings
35,WR,72.84029585798817,Vikings
36,TE,69.49103362391034,Patriots
37,WR,71.73774373259053,Patriots
38,TE,80.61323671497584,Saints
39,WR,71.57740458015267,Saints
40,TE,66.2987106017192,Giants
41,WR,72.17721808815112,Giants
42,TE,69.57140695915281,Jets
43,WR,66.93740157480315,Jets
44,TE,64.56335403726708,Raiders
45,WR,70.18630678077683,Raiders
46,TE,79.18601583113455,Eagles
47,WR,71.60281146637266,Eagles
48,TE,65.34221938775511,Steelers
49,WR,77.2241610738255,Steelers
50,TE,71.85986769570012,SD
51,WR,75.12592178770949,SD
52,TE,70.49227696404793,Seahawks
53,WR,77.88608124253285,Seahawks
54,TE,66.12274368231047,49ers
55,WR,78.52813067150635,49ers
56,TE,69.4523076923077,SL
57,WR,65.34512987012987,SL
58,TE,65.6007104795737,Buccaneers
59,WR,68.48930693069308,Buccaneers
60,TE,67.23274932614555,Titans
61,WR,72.86268486916951,Titans
62,TE,66.19068564036223,Commanders
63,WR,69.66288604898828,Commanders
0,QB,67.9,Cardinals
1,QB,76.2223107569721,Falcons
2,QB,67.33900414937759,Ravens
3,QB,54.63198757763975,Bills
4,QB,73.2,Panthers
5,QB,83.70963855421687,Bears
6,QB,70.6,Bengals
7,QB,63.94691516709511,Browns
8,QB,76.75419161676648,Cowboys
9,QB,91.9877133105802,Broncos
10,QB,80.3,Lions
11,QB,72.06780551905388,Packers
12,QB,58.5812676056338,Texans
13,QB,76.93768844221105,Colts
14,QB,55.506268221574345,Jaguars
15,QB,69.22295081967212,Chiefs
16,QB,80.07503649635038,Dolphins
17,QB,58.6256953642384,Vikings
18,QB,79.0,Patriots
19,QB,84.06172539489673,Saints
20,QB,67.67185069984448,Giants
21,QB,58.83148788927337,Jets
22,QB,56.24190800681431,Raiders
23,QB,69.0063829787234,Eagles
24,QB,83.4,Steelers
25,QB,88.2,SD
26,QB,83.85274725274726,Seahawks
27,QB,68.0811111111111,49ers
28,QB,67.65102040816328,SL
29,QB,64.2,Buccaneers
30,QB,68.7561430793157,Titans
31,QB,62.544460028050494,Commanders
