,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_penalties,weighted_avg_receptions,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_targeted_qb_rating,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Previous_avg_depth_of_target,Previous_avoided_tackles,Previous_caught_percent,Previous_contested_catch_rate,Previous_contested_receptions,Previous_contested_targets,Previous_declined_penalties,Previous_drop_rate,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_grades_hands_drop,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_pass_route,Previous_inline_rate,Previous_interceptions,Previous_longest,Previous_pass_block_rate,Previous_pass_blocks,Previous_pass_plays,Previous_penalties,Previous_receptions,Previous_route_rate,Previous_routes,Previous_slot_rate,Previous_targeted_qb_rating,Previous_targets,Previous_touchdowns,Previous_wide_rate,Previous_yards,Previous_yards_after_catch,Previous_yards_after_catch_per_reception,Previous_yards_per_reception,Previous_yprr
64,Eagles,2021,WR,4.575342465753424,643.6947483292839,17.0,21.0,61.27315973960941,66.59038461538461,3.80%,0.5294117647058824,0.052,12.153846153846152,5.537860576923077,63.90655048076923,42.83653846153846,6.430889423076923,15.508413461538462,0.3209134615384615,8.340384615384616,2.532451923076923,24.682091346153847,24.0,0.3275240384615384,68.55126201923078,64.59765625,20.64681490384616,66.77728365384615,1.088701923076923,1.7109375,51.73076923076923,0.6539062499999999,0.6881009615384616,440.9441105769231,2.0186298076923075,42.10096153846154,93.3875,414.5222355769231,38.13046875,91.58557692307691,65.44471153846153,2.7259615384615383,60.09891826923077,562.4447115384615,180.0763221153846,4.706911057692308,13.130889423076924,1.2677884615384616,12.707911867801704,3.1051577366049075,57.921331997997,39.793289934902354,3.978467701552328,9.58587881822734,0.3970956434651978,11.471757636454685,2.816725087631448,16.303955933900852,24.0,0.271907861792689,57.18232348522785,65.70861291937908,61.27315973960941,30.43159739609414,61.35252879318978,0.1451176765147721,2.0315473209814723,45.03204807210816,0.3494241362043064,1.3655483224837257,334.4331497245869,0.9048572859288934,29.928392588883327,93.14401602403606,310.5888833249875,37.66104156234351,78.39113670505759,49.28793189784677,2.7526289434151225,62.09123685528292,335.94391587381074,110.11767651477216,4.173059589384076,13.302603905858788,1.1160340510766151
65,Jaguars,2021,WR,4.213698630136986,369.160258581542,21.0,19.0,68.87541707556429,66.33762425447316,-31.30%,0.1764705882352941,-0.19,10.592594433399602,7.359840954274354,62.75079522862824,40.09691848906561,7.166500994035785,15.449801192842942,0.3315109343936381,8.194681908548706,4.153578528827038,27.3941351888668,15.0,0.239065606361829,60.94324055666005,69.57564612326043,55.48931411530816,65.99040755467198,0.2937375745526839,2.0164015904572565,39.00248508946322,0.7747017892644136,3.5,433.8971172962227,2.4105367793240555,49.57803180914513,93.48921471172964,405.4299204771372,40.40914512922465,80.34393638170974,76.8434393638171,1.7987077534791251,58.772415506958254,544.0208747514911,179.39662027833003,3.7363320079522864,11.324304174950298,1.3173608349900598,11.357163886162905,4.897448478900883,64.81530912659468,54.03930323846909,8.822865554465162,16.024533856722275,0.0,8.161825318940137,4.15161923454367,30.20559371933268,15.0,0.1545632973503434,62.25456329735034,72.89298331697742,68.87541707556429,19.640137389597644,68.2830225711482,0.5473503434739941,1.7571148184494605,52.14965652600589,0.0589793915603532,0.2948969578017664,441.5956820412169,0.8856722276741904,48.13788027477919,95.97551521099118,423.9813542688911,39.61324828263003,97.06108930323848,74.23405299313052,4.141315014720314,59.28159960745829,574.3773307163887,186.45878312070656,3.817762512266929,12.067909715407264,1.3837340529931306
66,Jets,2021,WR,7.605479452054794,426.40118345403175,17.0,22.0,65.55324675324675,64.68582976699952,-18.30%,0.2352941176470588,-0.211,10.620922491678554,3.5278174037089878,60.20042796005706,42.283357108892055,3.413694721825963,7.8321445553970515,0.310984308131241,7.997907750832144,2.202567760342368,18.69472182596291,22.0,0.6162624821683309,64.84189253447455,61.93799334284356,57.45011887779362,65.28815977175464,0.6404660009510224,2.5644317641464576,44.91773656680932,0.4298145506419401,1.1940085592011411,307.338563956253,1.1749881122206371,33.97099381835473,93.75663338088444,287.6086543033761,41.27318116975749,76.96628625772706,53.49833571088921,2.1844983357108894,57.81136471707085,398.7679505468378,136.46219686162624,3.803994293865906,12.605943889681408,1.3411222063718498,11.80062111801242,3.320722755505364,58.472219085262566,23.588706945228683,2.0479954827780915,8.32411067193676,0.0,7.582213438735178,2.212309429700734,17.95313382269904,22.0,0.0,66.1269339356296,77.87244494635799,65.55324675324675,0.0,65.82439299830604,0.1726143421795595,2.2219085262563523,43.15866741953698,0.0,0.0,293.35911914172783,0.8424618859401468,31.4686617730096,93.56939582156971,275.0824392998306,40.80101637492943,75.44093732354601,51.21964991530209,2.378317334839074,58.18091473743648,403.9045736871824,162.30321852060982,4.619424054206663,12.621061547148503,1.3797007340485603
67,Texans,2021,WR,5.715068493150685,219.5165645711369,26.0,18.0,73.69479797979798,68.23902295467923,-24.20%,0.2352941176470588,-0.211,10.250912301353736,3.2342554443790466,65.80800470865215,48.19576221306652,6.1283107710417895,11.921718658034138,0.5567981165391407,4.488051795173632,2.2048263684520304,24.66333137139494,13.0,0.3095938787522072,73.90953502060036,73.24143613890524,21.793643319599767,68.4051206592113,0.2360211889346674,1.635079458505003,44.092407298410826,0.2859329017068864,0.8063566804002354,382.1995291347852,2.0376692171865805,46.28134196586228,93.47875220718068,356.510888758093,36.51465567981165,95.74973513831664,69.59917598587404,3.091818716892289,62.951971748087104,560.3037080635668,194.91701000588583,4.726309593878752,12.696056503825782,1.5081871689228958,11.657373737373735,2.304040404040404,71.8269191919192,49.06782828282829,5.233333333333333,11.832828282828284,0.1055555555555555,5.577727272727272,2.5939393939393938,29.832828282828284,13.0,0.3929292929292929,72.2721212121212,68.86636363636363,73.69479797979798,8.037575757575757,73.34656565656566,0.046060606060606,1.7005050505050503,52.19545454545455,0.046060606060606,0.1151515151515151,357.12626262626264,0.6277777777777778,46.67121212121212,95.37030303030303,341.1121212121212,40.14893939393939,113.8470202020202,64.83434343434344,4.342929292929293,59.47984848484849,665.5267676767677,203.9333333333333,3.961161616161617,13.99919191919192,1.779121212121212
68,Ravens,2021,WR,7.813698630136987,520.5390603135662,22.0,19.0,66.75781487101669,64.2820197044335,-2.10%,0.4705882352941176,-0.069,10.2328078817734,4.094581280788177,69.24733990147783,52.5068472906404,6.465024630541872,11.892118226600983,0.0,6.777241379310344,3.631527093596059,25.533004926108376,3.0,1.1123152709359605,67.09620689655172,53.51827586206896,16.42699507389163,63.781871921182265,0.3483251231527093,1.8374384236453205,37.96995073891625,0.1483251231527093,0.4275862068965517,443.2068965517241,1.5960591133004929,51.0935960591133,94.57093596059111,419.5783251231527,37.28615763546799,90.8592118226601,75.4448275862069,2.695073891625616,62.24364532019705,564.0147783251232,214.9847290640394,4.195024630541872,11.141330049261082,1.2568472906403942,10.750075872534143,4.590288315629742,65.33748103186646,30.81942336874052,1.5341426403641882,5.949924127465858,0.3596358118361153,6.418209408194234,3.3019726858877085,21.82094081942337,3.0,0.2245827010622154,64.62200303490137,67.5761760242792,66.75781487101669,0.0,66.24446130500759,0.0,2.17298937784522,48.21092564491654,0.0,0.0,322.701062215478,1.330804248861912,35.22458270106222,95.21092564491654,307.7875569044006,36.90394537177541,98.72488619119878,55.12746585735964,4.430955993930198,62.86616084977239,457.1866464339909,178.44613050075873,5.214264036418816,12.63277693474962,1.3732018209408194
69,Patriots,2021,WR,9.578082191780824,172.27539531656817,21.0,25.0,66.02934256055363,71.65591985428051,23.30%,0.5882352941176471,0.133,11.377777777777778,4.788706739526412,69.06144505160898,62.16624165148755,10.958105646630235,16.77109896782028,0.0,3.903703703703704,1.9313904068002428,28.57437765634487,19.0,0.604735883424408,78.3111111111111,70.56211293260473,26.18627808136005,70.80273224043717,0.0694596235579842,2.1809350333940496,49.21797207043109,0.4167577413479053,2.4310868245294475,439.1141469338191,1.8348512446873104,53.94899817850637,93.76982392228294,411.5658773527626,36.93472981177899,96.25938069216755,76.95324833029751,2.812386156648452,62.53266545233758,649.5895567698847,211.50516089860352,3.895871281117183,12.64146933819065,1.5437219186399516,10.174048442906576,4.348096885813149,67.34948096885813,37.786851211072666,3.4948096885813147,9.413840830449828,0.3432525951557093,7.691903114186851,3.378546712802768,24.59515570934256,19.0,0.8124567474048443,63.11771626297578,39.75072664359861,66.02934256055363,56.23086505190312,67.66262975778547,0.1415916955017301,2.3314878892733564,37.65051903114187,0.4867820069204153,1.659515570934256,354.8235294117647,1.980622837370242,40.6401384083045,94.42927335640138,335.0166089965398,38.14269896193771,81.35951557093425,60.87543252595156,0.8470588235294118,61.36262975778547,494.2581314878893,144.8712802768166,3.8831141868512113,12.249273356401384,1.5087543252595157
70,49ers,2021,WR,4.4164383561643845,315.7484677296281,18.0,26.0,71.29202762084118,74.38104234527688,19.50%,0.5882352941176471,0.081,9.883452768729642,13.134201954397394,64.79687296416938,49.595570032573285,8.906188925081434,17.38957654723127,0.0755700325732899,10.561628664495114,5.843648208469055,33.09055374592834,28.0,1.7511400651465798,50.41745928338762,49.73928338762215,49.62514657980456,74.11218241042346,0.1950488599348534,1.5120521172638437,49.52899022801303,0.2630618892508143,1.050814332247557,395.6065146579805,2.157654723127036,49.21824104234528,93.81869706840392,370.7355048859935,36.30097719869707,107.22136807817589,73.59348534201955,4.362214983713355,62.41941368078176,789.8918566775244,389.0605863192183,6.55485342019544,14.496677524429968,1.8937785016286643,8.633019460138105,6.654111738857502,66.70056497175142,36.9030131826742,3.233521657250471,9.613308223477716,0.2856246076585059,7.145699937225361,3.4218455743879472,27.61079723791588,28.0,0.0,65.52071563088512,73.38625235404896,71.29202762084118,70.69887005649717,71.64143126177025,0.3015065913370998,2.059008160703076,43.24984306340239,0.5550533584431889,1.652856246076585,349.96170747018203,2.160075329566855,40.29504080351538,94.52623979912114,330.59824231010674,36.64770872567483,91.05386064030132,60.43816698053986,2.2919020715630887,62.79987445072191,527.9629629629629,226.541117388575,5.883050847457628,12.786566227244194,1.5384243565599498
71,Lions,2021,WR,2.356164383561644,43.15066869642729,25.0,21.0,71.20342028985507,66.25386558868115,-27.10%,0.1764705882352941,-0.163,9.806063668519457,4.37089439110662,65.28807478524507,29.74072764022233,3.8807478524507326,10.183425972713492,0.0,5.860939868620515,1.966144517433047,24.953511874684185,11.0,0.0,71.11657402728652,78.91510864072764,35.87134916624557,66.21940373926226,0.2054573016675088,1.258211217786761,44.59474482061648,0.2369378473976756,1.3213744315310765,366.4648812531582,0.6387064173825164,44.344618494188985,94.21819100555835,346.1025770591208,38.57033855482567,89.60389085396665,62.09701869631127,2.8059626073774635,60.478170793329966,492.40272865083375,217.66801414855988,4.741536129358262,11.295250126326428,1.2824861040929765,11.952463768115942,3.6968115942028983,65.97831884057972,38.644,7.56,13.95768115942029,0.0,5.966666666666667,2.584927536231884,31.54376811594203,11.0,0.0,68.81252173913043,75.76365217391304,71.20342028985507,62.685739130434776,71.82713043478262,0.4874782608695652,1.954782608695652,41.44753623188406,0.5122898550724637,1.4794202898550726,406.5431884057971,1.5739130434782609,46.0968115942029,92.74608695652174,377.48,43.51431884057971,101.4143768115942,69.36289855072464,4.035942028985508,55.61263768115942,605.0898550724638,163.5495652173913,3.872985507246377,13.235014492753624,1.5862376811594203
72,Falcons,2021,WR,3.024657534246576,116.75722811076196,28.0,13.0,76.29614604462475,64.46615598885793,-29.60%,0.4117647058823529,-0.156,9.993802228412257,2.815459610027855,64.8825905292479,40.72263231197771,6.530640668523677,14.729108635097491,0.2374651810584958,8.331894150417828,3.2040389972144845,22.341225626740947,2.0,0.5654596100278552,61.76824512534819,62.56232590529248,15.766016713091922,64.61984679665738,0.5611420612813371,2.1162952646239552,35.2458217270195,0.2785515320334262,1.1142061281337048,340.6880222841225,0.766016713091922,37.92896935933148,94.72311977715876,323.1211699164345,37.86253481894151,84.96629526462397,56.89763231197772,2.2576601671309198,61.51935933147632,427.5466573816156,129.48885793871867,3.2255571030640664,10.896866295264624,1.270682451253482,11.7394523326572,8.16734279918864,69.68073022312373,40.34163286004057,6.521805273833672,14.95689655172414,0.255578093306288,7.241480730223123,5.094320486815416,41.5684584178499,2.0,0.3696754563894523,65.2855476673428,68.67956389452333,76.29614604462475,18.95212981744422,75.49538539553753,0.0601419878296146,2.1754563894523327,43.60091277890466,0.111156186612576,0.5557809330628803,421.5471602434077,1.5147058823529411,59.0395537525355,94.33286004056797,397.42494929006085,34.76820486815416,105.92895537525357,87.0314401622718,4.568458417849898,64.88960446247465,796.8605476673428,209.04310344827587,3.4483772819472622,12.73737322515213,1.855187626774848
73,Bills,2021,WR,11.884931506849314,30.2744994219044,38.0,32.0,78.09638721630385,71.97982721382289,27.70%,0.6470588235294118,0.202,11.629805615550756,6.066522678185745,66.19749460043197,45.267257019438446,6.895464362850972,14.247516198704105,0.6224622030237581,5.861123110151188,3.2751619870410367,39.73606911447085,4.0,0.5239740820734341,75.43870410367171,64.9095464362851,33.93995680345572,72.8071706263499,0.2489848812095032,2.845356371490281,43.99006479481641,0.1980993520518358,0.786609071274298,518.1187904967603,2.605183585313175,65.7585313174946,93.9568898488121,486.68120950323976,40.79287257019438,97.76928725701944,98.05053995680346,5.112311015118791,58.39032397408208,763.8159827213823,215.15809935205183,3.264535637149028,12.265442764578834,1.5103369330453562,11.446595646132469,7.95414543770264,73.42320518758684,51.49180176007411,7.237146827234831,13.218156553960169,0.7748957850856878,5.6930986567855495,3.676238999536823,45.13107920333488,4.0,0.2352941176470588,72.69407132931913,69.70120426123205,78.09638721630385,15.41945345067161,79.49166280685503,0.0470588235294117,1.794812413154238,47.99397869383974,0.4649374710514126,2.1866604909680407,490.9453450671607,3.368226030569708,72.64103751736916,92.21421954608616,452.4766095414544,43.967948124131546,114.54349235757294,96.29319129226494,5.776285317276517,55.44951366373321,916.3876794812412,290.95229272811486,4.147383047707272,13.207827698008336,1.9329319129226488
74,Bengals,2021,WR,10.854794520547944,640.4669902457125,21.0,31.0,69.56997041420118,77.55154798761609,0.00%,0.5882352941176471,0.077,11.309442724458204,11.304953560371516,67.77559339525284,46.49540763673891,10.350877192982455,22.981940144478845,0.0,5.144478844169247,4.431888544891641,42.68421052631579,7.0,1.186790505675955,69.81532507739938,46.06821465428276,42.59798761609908,77.27745098039216,0.4243550051599588,3.607843137254902,62.35706914344685,0.4239422084623323,0.9690402476780186,500.6393188854489,2.057275541795666,64.99845201238391,93.22476780185758,468.9447884416925,41.96460268317854,107.73947368421052,93.76625386996903,7.168730650154799,57.37069143446852,993.297213622291,401.31011351909183,5.955779153766771,14.785397316821465,1.9502012383900929,11.333530571992112,4.359467455621302,60.96331360946745,39.95848126232741,10.131163708086785,24.62721893491124,0.789447731755424,5.317998027613412,2.801775147928994,35.17357001972387,7.0,0.5946745562130178,72.72031558185404,57.341222879684416,69.56997041420118,42.47623274161736,70.53925049309665,0.4049802761341222,2.1720907297830374,51.08037475345168,0.6694280078895464,1.943293885601578,445.53007889546353,3.034516765285996,53.155325443786985,94.66346153846152,422.4580867850098,43.62771203155818,83.59354043392506,86.38461538461539,3.218934911242604,55.85507889546351,622.5857988165681,203.8594674556213,3.5821005917159763,11.468392504930966,1.4160897435897437
75,Chiefs,2021,WR,11.605479452054794,72.40082244793977,28.0,26.0,70.65271659324523,67.08988610478359,17.50%,0.7058823529411765,0.102,10.355990888382689,7.513895216400911,69.17006833712983,37.50523917995445,3.18997722095672,8.979498861047835,0.5731207289293849,8.665603644646925,4.842369020501139,37.79453302961276,16.0,0.7785876993166287,62.50059225512528,47.39958997722096,31.487380410022773,67.12646924829157,1.2900683371298405,1.2095671981776766,48.84920273348519,0.224874715261959,1.124373576309795,486.55671981776766,2.9612756264236904,58.34806378132119,93.14847380410022,452.25876993166287,42.30915717539863,107.5430979498861,81.40318906605923,4.734851936218679,56.17293849658314,672.8683371298406,284.5302961275626,4.516400911161731,11.31485193621868,1.3737995444191342,10.788546255506608,7.809104258443465,70.65266764561919,38.64982868330886,3.0729319627998044,7.765540871267744,0.0,7.863142437591777,5.014684287812041,33.541850220264315,16.0,0.6093979441997063,61.82197748409202,59.04165442976016,70.65271659324523,53.16221243269701,69.6486539402839,1.9534508076358292,0.5599608418991678,48.18208516886931,0.6069016152716594,2.4503181595692607,466.3685756240822,2.953989231522271,52.79148311306901,93.5595203132648,437.2564855604503,44.54361233480176,118.54855604503182,76.26040137053353,6.467449828683309,52.91062163485071,693.3308859520313,261.6025452765541,5.002594224180127,12.615712187958882,1.4997161037689672
76,Giants,2021,WR,5.791780821917808,550.6107040976924,18.0,15.0,69.91373172282263,62.979652740097656,-29.60%,0.2352941176470588,-0.169,11.37563754747694,3.821486706456864,55.15756918068367,49.304557786218126,6.125881714595768,12.751492132392835,0.1172002170374389,7.7917525773195875,2.5051546391752577,15.853499728703202,21.0,0.2072707542051003,61.01416169289202,66.55545306565382,9.701573521432447,63.39603906673901,0.4836136733586543,2.4460119370591427,35.43841562669561,0.1059142702116115,0.1540965816603364,278.20021703743896,1.0428648941942484,26.092240911557244,93.22750949538796,260.22409115572435,34.827129679869785,60.44959305480195,47.31904503526859,0.6635919696147585,64.5961475854585,326.91209983722194,91.43081931633206,3.1550732501356484,12.478404774823655,1.2599511665762344,11.507946598855687,4.1036236490781945,64.21900826446281,46.7516846789574,6.421487603305785,15.506039415130324,0.5727908455181182,7.041385886840432,3.255562619198983,28.8099173553719,21.0,0.3706293706293706,65.99879211697395,61.10413223140496,69.91373172282263,3.173553719008265,69.41544818817546,0.3233312142403051,1.1945327399872854,35.79529561347743,0.0661157024793388,0.0508582326764145,396.347743165925,1.6478067387158295,43.55562619198983,94.12027972027973,373.1557533375715,36.32759059122696,93.84634456452638,69.27654164017801,2.320406865861411,63.37412587412587,537.5104895104895,129.98537825810553,2.968467895740623,12.603623649078196,1.393235855054037
77,Packers,2021,WR,13.282191780821917,84.00240257746498,32.0,31.0,70.95413726747915,73.06342975206611,11.50%,0.7647058823529411,0.116,11.35025826446281,5.434400826446281,65.89473140495868,42.411673553719005,7.476239669421488,15.182334710743802,0.3011363636363636,3.4907541322314053,1.9731404958677683,38.08057851239669,12.0,0.0805785123966942,76.96642561983471,75.93703512396695,35.31993801652893,72.77892561983471,2.067355371900826,1.1740702479338845,50.69059917355372,0.4639462809917355,1.5258264462809918,390.665805785124,1.3703512396694215,55.80268595041322,94.22360537190082,368.0185950413223,42.62928719008264,110.9549070247934,79.32334710743801,6.384297520661157,55.22892561983471,723.2334710743802,286.0971074380165,5.1640495867768585,12.888429752066116,1.6903719008264462,12.775240538806926,2.5708787684413084,67.9769724182168,39.97504810776138,5.536882617062219,12.397690827453497,0.313662604233483,9.064464400256576,3.5022450288646567,36.28608082103913,12.0,0.6324567030147531,56.66889031430404,53.12995509942271,70.95413726747915,13.13040410519564,70.56048749198204,1.4757536882617062,1.578576010262989,59.45157152020526,0.2487491982039768,0.7107119948685054,379.2508017960231,1.8973701090442592,53.54137267479153,93.6818473380372,355.989095574086,39.50885182809493,123.35330339961514,74.64720974983965,8.21423989737011,58.81199486850546,745.5407312379731,302.9114817190507,6.336112892880052,15.263245670301474,1.8812123155869147
78,Commanders,2021,WR,5.89041095890411,157.82715932475134,17.0,25.0,64.88209109730849,65.81690363349131,-10.00%,0.4117647058823529,-0.116,11.60963665086888,3.3085834649815693,61.79536598209584,47.85666140073723,10.323328067403898,19.868878357030017,0.0,5.612901527119536,1.894681411269089,25.56292785676672,32.0,0.0505529225908372,72.75850447604002,70.85265929436545,0.0,66.09036334913112,0.2060031595576619,2.3085834649815693,36.36124275934702,0.0,0.0,407.0,0.9004739336492891,42.19431279620853,93.68662453923118,381.7003686150605,40.71042654028435,80.00042127435492,68.11321748288573,2.2706687730384414,58.93043707214323,526.0,165.25329120589785,3.81563981042654,12.046445497630332,1.2449921011058451,9.13731884057971,7.218944099378882,66.64156314699792,46.05207039337474,4.6645962732919255,10.233954451345756,0.2122153209109731,5.7691511387163565,2.331262939958592,24.87991718426501,32.0,0.5952380952380952,70.50895445134576,51.46045548654244,64.88209109730849,2.8376811594202898,64.13861283643892,0.0868530020703933,1.9177018633540373,42.33643892339545,0.050103519668737,0.0455486542443064,396.963768115942,1.305383022774327,44.63923395445135,95.54746376811596,379.51293995859214,41.775207039337474,86.16557971014493,64.77018633540372,1.9006211180124224,58.07334368530021,547.4642857142857,256.5652173913044,5.422204968944099,11.151915113871636,1.2229140786749482
79,Browns,2021,WR,10.093150684931508,127.57064435587095,25.0,18.0,73.37858072916667,63.02754360465117,4.70%,0.4705882352941176,-0.005,12.39236918604651,2.9127906976744184,61.11518895348837,47.62281976744186,7.6875,13.29142441860465,0.2405523255813953,9.168241279069768,2.894622093023256,20.217296511627907,8.0,0.7965116279069767,58.17231104651163,47.74462209302326,59.86533430232558,64.08088662790698,0.4708575581395349,2.4992732558139537,41.47674418604651,0.4984738372093023,1.5079941860465116,317.8386627906977,1.6896802325581397,31.12936046511628,94.20988372093024,300.2609011627907,37.591206395348834,81.16388081395348,51.16860465116279,1.8968023255813955,60.66315406976744,417.5203488372093,133.63517441860466,3.920712209302325,13.619622093023258,1.3872892441860465,13.926171875,2.25390625,66.9572265625,50.65592447916666,6.073567708333333,10.159505208333334,0.2786458333333333,7.286197916666667,2.4850260416666665,23.754557291666668,8.0,1.1549479166666667,66.02545572916667,57.96490885416667,73.37858072916667,45.148828125,72.31217447916667,0.3263671875,0.8912760416666666,46.533203125,0.6358072916666667,1.765625,275.65234375,1.873046875,35.759114583333336,93.84134114583333,258.53125,30.12005208333333,108.71725260416666,50.69596354166666,2.517578125,69.38216145833333,489.630859375,135.37630208333334,3.297200520833333,14.971940104166665,1.8030403645833333
80,Vikings,2021,WR,3.3534246575342466,222.7389837617767,25.0,26.0,81.44159410582719,74.89884756416971,2.70%,0.4705882352941176,0.022,11.575536930330015,5.2037716081718175,69.82299633315873,48.43551597695128,9.997904662126768,19.10790990047145,0.5615505500261917,4.4380303823991625,4.158198009429021,42.19067574646412,18.0,0.5919329491880566,77.61896280775275,63.15615505500261,18.98040859088528,74.85212152959664,0.0,2.0261917234154008,49.09376636982714,0.1123101100052383,0.5615505500261917,514.3808276584599,1.748559455212153,68.91723415400733,94.17213200628602,483.8800419067575,38.05081194342588,114.84730225248822,99.8889470927187,7.959140911471975,61.54227344159246,930.8601361969618,285.4264012572027,3.8425353588266105,12.994237820848612,1.762037716081718,11.81868720696584,6.9477561955793705,70.64956463496316,42.72592096450101,8.729403884795714,19.123911587407903,0.0991292699263228,5.296517079705291,3.5586068318821167,42.94574681848627,18.0,0.377093101138647,76.53784326858674,70.17340924313463,81.44159410582719,0.0,82.22819825853985,0.4089082384460817,3.3978566644340256,54.20026791694575,0.0,0.0,456.7240455458808,1.2076356329537845,64.25987943737441,93.18921634293368,425.2638981915606,33.469055592766246,109.25659745478902,90.00468854655057,7.977896851975887,65.86972538513061,910.1172136637642,266.4065639651708,3.908975217682518,13.397856664434023,1.9486470194239789
81,Titans,2021,WR,4.443835616438356,146.6484741405934,30.0,23.0,78.00992647058824,69.30538699690402,-3.00%,0.7058823529411765,0.043,11.167616099071209,3.738080495356037,65.57504643962848,46.827306501548,6.627863777089783,12.51764705882353,0.2272445820433436,6.4456346749226014,2.984520123839009,21.577089783281732,31.0,0.2513931888544892,64.96743034055727,62.724210526315794,14.337770897832817,69.94458204334366,0.3081114551083591,1.152941176470588,44.06315789473684,0.0666873065015479,0.2222910216718266,284.1058823529412,1.308978328173375,34.78018575851393,94.79839009287926,269.07120743034056,38.5035294117647,93.3404334365325,52.240866873065016,2.442724458204334,61.02328173374613,446.9201238390093,130.0365325077399,3.9994427244582047,12.242105263157894,1.5302167182662536,11.322132352941177,7.349264705882353,71.6102205882353,57.10536764705883,8.744117647058824,15.141176470588237,0.0,7.458014705882353,3.786764705882353,34.675,31.0,0.923529411764706,64.40816176470588,46.87830882352941,78.00992647058824,0.0,78.02522058823529,0.743014705882353,0.8977941176470589,56.71764705882353,0.0,0.0,306.2867647058824,1.0875,46.338235294117645,94.68867647058823,290.98161764705884,31.458970588235296,114.38,65.48014705882353,5.295588235294118,67.72522058823529,686.2264705882353,233.73602941176472,4.3755147058823525,14.079338235294118,2.0331985294117643
82,Rams,2021,WR,4.471232876712329,296.81938948228844,20.0,38.0,72.18793859649122,73.89923990498812,21.60%,0.7058823529411765,0.107,11.351971496437056,8.894536817102138,64.95064133016628,46.30783847980997,7.927315914489311,16.145843230403802,0.0,9.7129216152019,6.253681710213777,47.638479809976246,26.0,0.0,59.40726840855107,82.49273159144893,23.40413301662708,74.05211401425177,0.1514489311163895,2.954869358669834,57.32541567695962,0.6763420427553446,3.2821852731591448,513.7976247030879,1.6332541567695962,75.33871733966745,94.6874109263658,486.86365795724464,43.87634204275534,105.01263657957244,109.81995249406177,8.261757719714964,55.18437054631829,1028.021377672209,393.065083135392,4.721282660332542,13.644228028503562,1.976536817102138,8.34983552631579,11.900219298245617,73.37269736842104,51.88300438596492,6.298793859649122,12.85032894736842,0.3355263157894737,4.852631578947369,3.5625,38.44956140350877,26.0,0.9830043859649122,78.22565789473684,69.04270833333334,72.18793859649122,60.02434210526315,71.45378289473685,0.0671052631578947,2.968201754385965,49.04111842105263,1.232565789473684,6.81469298245614,523.6957236842105,2.044956140350877,73.7593201754386,95.6156798245614,500.27741228070175,45.59490131578948,94.684375,99.00383771929825,3.552083333333333,54.30997807017543,795.7883771929825,395.6288377192983,5.067269736842104,10.984265350877193,1.5761019736842106
83,Chargers,2021,WR,18.553424657534244,227.66520648774377,21.0,31.0,69.22033553634978,70.5530507685142,8.50%,0.5294117647058824,0.044,10.630321378667908,4.625058220773172,67.92114578481603,47.92063344201211,12.176525384257102,24.2380065207266,0.2147182114578481,7.778947368421053,5.8896134140661385,42.92966930600839,27.0,0.3181183046110852,61.70167675826735,62.778435025617135,10.500791802515138,71.16585933861202,0.3853283651606893,2.183046110852352,52.95714951094551,0.1462505822077317,0.4387517466231951,544.0172333488589,2.351653469958081,67.22403353516535,93.48453656264556,508.8910107126223,37.33097345132744,106.85388914764788,99.50815090824406,5.7368421052631575,62.04382859804379,842.2189101071262,281.4145319049837,4.503819282720075,13.185328365160688,1.5945877969259432,13.389171326893749,4.247585155058465,62.70955770208439,44.13512963904422,9.616166751398069,19.72547025927809,0.2816471784443314,8.261209964412812,3.2801220132180986,33.378240976105744,27.0,0.8449415353329944,63.282358922216574,72.66309100152516,69.22033553634978,47.75770208439247,68.94941535332994,0.1753940010167768,2.5582104728012203,53.24707676664972,0.2589222165734621,1.2775800711743772,504.1774275546517,2.520081342145399,51.585155058464665,94.12760549059482,474.39247585155056,38.45063548551094,100.1244534824606,79.1698017285206,4.761565836298932,61.34900864260295,675.5449923741738,229.37824097610576,4.5501270971021865,14.916014234875446,1.473401118454499
