,position,weighted_avg_grades,Team
94,DL,74.21331464611073,Commanders
95,LB,60.17325085324232,Commanders
0,OL,65.35953757225433,Cardinals
1,OL,66.61316442239547,Falcons
2,OL,64.05417379729987,Ravens
3,OL,68.70553038882598,Bills
4,OL,65.96910112359551,Panthers
5,OL,66.2562441665111,Bears
6,OL,60.07725398816992,Bengals
7,OL,78.23015604436924,Browns
8,OL,60.98449747430761,Cowboys
9,OL,61.89337835302945,Broncos
10,OL,68.29462181679969,Lions
11,OL,74.90249855852393,Packers
12,OL,61.6208994177876,Texans
13,OL,73.23591421301344,Colts
14,OL,65.11446360153256,Jaguars
15,OL,67.6961531579889,Chiefs
16,OL,73.02900000000001,Rams
17,OL,51.65824733547623,Chargers
18,OL,64.49707353213559,Raiders
19,OL,60.91036653091447,Dolphins
20,OL,62.96362625139043,Vikings
21,OL,75.77645539439699,Patriots
22,OL,70.56102397692446,Saints
23,OL,58.61078161822467,Giants
24,OL,61.45149089453672,Jets
25,OL,65.8068073878628,Eagles
26,OL,64.353710118505,Steelers
27,OL,68.81466391288022,Seahawks
28,OL,73.09764641488779,49ers
29,OL,73.26976102941177,Buccaneers
30,OL,68.99142115990365,Titans
31,OL,73.46909855549461,Commanders
0,RB/FB,63.81510791366907,Cardinals
1,RB/FB,56.40559440559441,Falcons
2,RB/FB,72.63875,Ravens
3,RB/FB,69.32296511627906,Bills
4,RB/FB,73.68806366047745,Panthers
5,RB/FB,77.98676122931442,Bears
6,RB/FB,66.68846153846154,Bengals
7,RB/FB,78.80292887029289,Browns
8,RB/FB,67.15115740740741,Cowboys
9,RB/FB,70.92405660377358,Broncos
10,RB/FB,63.74888337468983,Lions
11,RB/FB,76.89237288135594,Packers
12,RB/FB,62.31484848484849,Texans
13,RB/FB,80.12786259541984,Colts
14,RB/FB,69.81351351351353,Jaguars
15,RB/FB,71.11206896551724,Chiefs
16,RB/FB,69.4294930875576,Rams
17,RB/FB,69.69257142857143,Chargers
18,RB/FB,72.39935897435898,Raiders
19,RB/FB,70.24898989898989,Dolphins
20,RB/FB,86.1842105263158,Vikings
21,RB/FB,79.34355971896956,Patriots
22,RB/FB,80.56567796610169,Saints
23,RB/FB,65.11305555555556,Giants
24,RB/FB,63.31305483028721,Jets
25,RB/FB,61.78520547945205,Eagles
26,RB/FB,61.95392670157069,Steelers
27,RB/FB,71.88358585858585,Seahawks
28,RB/FB,71.10883002207505,49ers
29,RB/FB,67.1877750611247,Buccaneers
30,RB/FB,85.94688128772637,Titans
31,RB/FB,69.77462686567165,Commanders
0,TE,61.84769503546099,Cardinals
1,WR,69.01488238118098,Cardinals
2,TE,55.322429906542055,Falcons
3,WR,76.29614604462475,Falcons
4,TE,75.80968858131487,Ravens
5,WR,66.75781487101669,Ravens
6,TE,63.510874200426436,Bills
7,WR,78.09638721630385,Bills
8,TE,48.291388174807196,Panthers
9,WR,74.2567106710671,Panthers
10,TE,60.69795454545454,Bears
11,WR,71.275,Bears
12,TE,59.7335734870317,Bengals
13,WR,69.56997041420118,Bengals
14,TE,65.13964757709252,Browns
15,WR,73.37858072916667,Browns
16,TE,63.45952080706179,Cowboys
17,WR,70.14812558575446,Cowboys
18,TE,67.50755667506299,Broncos
19,WR,64.58143340857788,Broncos
20,TE,70.839754601227,Lions
21,WR,71.20342028985507,Lions
22,TE,66.45245901639343,Packers
23,WR,70.95413726747915,Packers
24,TE,71.19987293519695,Texans
25,WR,73.69479797979798,Texans
26,TE,69.9939477303989,Colts
27,WR,67.72416225749559,Colts
28,TE,58.932493702770785,Jaguars
29,WR,68.87541707556429,Jaguars
30,TE,82.6806976744186,Chiefs
31,WR,70.65271659324523,Chiefs
32,TE,66.2075794621027,Rams
33,WR,72.18793859649122,Rams
34,TE,70.37718676122931,Chargers
35,WR,69.22033553634978,Chargers
36,TE,79.05130434782609,Raiders
37,WR,67.69079794079794,Raiders
38,TE,73.47880952380952,Dolphins
39,WR,67.63680947012402,Dolphins
40,TE,63.65085130533485,Vikings
41,WR,81.44159410582719,Vikings
42,TE,50.40787878787879,Patriots
43,WR,66.02934256055363,Patriots
44,TE,71.88894009216591,Saints
45,WR,69.05537742150968,Saints
46,TE,61.58704128440368,Giants
47,WR,69.91373172282263,Giants
48,TE,56.564240506329114,Jets
49,WR,65.55324675324675,Jets
50,TE,71.64854563691073,Eagles
51,WR,61.27315973960941,Eagles
52,TE,52.50038363171356,Steelers
53,WR,69.14890442890443,Steelers
54,TE,63.75852534562212,Seahawks
55,WR,73.98199475065617,Seahawks
56,TE,70.86381215469613,49ers
57,WR,71.29202762084118,49ers
58,TE,70.37460701330109,Buccaneers
59,WR,73.22099949520444,Buccaneers
60,TE,73.45086206896552,Titans
61,WR,78.00992647058824,Titans
62,TE,62.36005089058524,Commanders
63,WR,64.88209109730849,Commanders
0,QB,81.12604316546762,Cardinals
1,QB,83.1,Falcons
2,QB,79.70019455252918,Ravens
3,QB,89.94635193133047,Bills
4,QB,65.14320610687024,Panthers
5,QB,64.11294964028777,Bears
6,QB,69.71950146627566,Bengals
7,QB,80.96159169550172,Browns
8,QB,71.70272108843537,Cowboys
9,QB,60.02595419847328,Broncos
10,QB,78.98898550724638,Lions
11,QB,94.5,Packers
12,QB,92.31785195936139,Texans
13,QB,77.36759410801963,Colts
14,QB,62.91380753138075,Jaguars
15,QB,89.81671195652174,Chiefs
16,QB,71.36006051437217,Rams
17,QB,78.79505494505494,Chargers
18,QB,84.2631007751938,Raiders
19,QB,70.02322775263951,Dolphins
20,QB,83.4,Vikings
21,QB,67.41412213740458,Patriots
22,QB,70.9390284757119,Saints
23,QB,76.19619047619048,Giants
24,QB,57.71691297208538,Jets
25,QB,62.06798941798942,Eagles
26,QB,69.43062068965517,Steelers
27,QB,90.05948644793152,Seahawks
28,QB,61.558114374034,49ers
29,QB,91.2843304843305,Buccaneers
30,QB,90.17196428571428,Titans
31,QB,59.94017216642755,Commanders
