player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0035656,2022,Chiefs,0.5853962536023055,26.0,106.8894754174256,0.18,85.00%,Khalen Saunders,DI,421.0,16.0,20.0,1.0,0.0,0.0,16.0,0.0,0.0,60.2,86.5,55.9,59.6,49.4,4.0,7.0,7.7,4.0,0.0,112.5,4.0,418.0,33.0,384.0,0.0,1.0,20.0,28.0,0.0,15.0,25344.2,MISSING
00-0032762,2022,Chiefs,14.128562439961575,28.0,106.63268223745078,0.18,85.00%,Chris Jones,DI,915.0,17.0,6.0,3.0,1.0,2.0,16.0,1.0,0.0,92.0,55.2,92.2,78.0,58.0,12.0,50.0,11.4,4.0,5.0,79.2,15.0,915.0,1.0,557.0,89.0,268.0,31.0,25.0,5.0,77.0,84180.0,MISSING
00-0030511,2022,Chiefs,0.1194092219020173,33.0,18.98260832473197,0.18,85.00%,Brandon Williams,DI,83.0,5.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,54.1,80.0,57.2,53.2,69.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,10.0,71.0,0.0,2.0,0.0,0.0,0.0,2.0,4490.3,MISSING
00-0035890,2022,Chiefs,0.2867161383285302,24.0,0.0,0.18,85.00%,Tershawn Wharton,DI,149.0,5.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,55.2,81.9,58.3,51.5,52.7,3.0,1.0,12.5,1.0,0.0,118.8,1.0,147.0,3.0,112.0,4.0,28.0,4.0,3.0,0.0,5.0,8224.800000000001,MISSING
00-0032378,2022,Colts,7.684918347742556,28.0,223.3133760173562,-0.136,25.00%,DeForest Buckner,DI,874.0,17.0,17.0,3.0,0.0,2.0,14.0,1.0,0.0,82.3,61.8,77.7,71.4,67.3,13.0,34.0,4.3,3.0,3.0,0.0,9.0,868.0,6.0,593.0,39.0,230.0,47.0,50.0,6.0,56.0,71930.2,MISSING
00-0032671,2022,Chargers,0.5031219980787704,27.0,0.0,-0.005,55.60%,Morgan Fox,DI,575.0,17.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,62.7,74.5,70.6,48.6,47.2,5.0,28.0,10.8,4.0,1.0,0.0,7.0,572.0,29.0,259.0,76.0,208.0,21.0,25.0,2.0,40.0,36052.5,MISSING
00-0037269,2022,Colts,0.3771301633045149,24.0,58.54939093308889,-0.136,25.00%,Eric Johnson,DI,127.0,14.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,47.4,82.0,48.1,47.8,30.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,126.0,16.0,109.0,0.0,1.0,1.0,1.0,0.0,0.0,6019.8,MISSING
00-0033952,2022,Colts,5.103266090297791,28.0,34.874140616895,-0.136,25.00%,Grover Stewart,DI,781.0,17.0,15.0,3.0,0.0,0.0,14.0,1.0,0.0,69.0,80.5,57.6,68.9,52.7,3.0,10.0,9.5,7.0,1.0,0.0,4.0,779.0,101.0,668.0,1.0,9.0,38.0,52.0,8.0,17.0,53889.0,MISSING
00-0035857,2022,Colts,0.2861810758885686,24.0,0.0,-0.136,25.00%,Chris Williams,DI,45.0,5.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,45.5,77.4,67.7,39.3,69.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,33.0,0.0,11.0,0.0,1.0,0.0,2.0,2047.5,MISSING
00-0034333,2022,Commanders,4.096541786743516,25.0,325.4534778890434,-0.007,50.00%,Daron Payne,DI,907.0,17.0,18.0,4.0,1.0,0.0,32.0,1.0,0.0,64.1,81.3,72.0,51.2,29.0,10.0,27.0,17.4,12.0,1.0,79.2,12.0,906.0,90.0,530.0,14.0,272.0,44.0,39.0,7.0,49.0,58138.7,MISSING
00-0038099,2022,Commanders,0.6555211335254563,24.0,246.5765719063261,-0.007,50.00%,Phidarian Mathis,DI,3.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,64.2,68.9,MISSING,61.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,192.6,MISSING
00-0033523,2022,Commanders,4.5629202689721415,27.0,214.94050456410807,-0.007,50.00%,Jonathan Allen,DI,802.0,16.0,13.0,2.0,0.0,2.0,32.0,0.0,0.0,80.1,77.5,81.1,66.5,59.2,9.0,30.0,9.5,6.0,1.0,79.2,8.0,800.0,11.0,558.0,12.0,219.0,43.0,44.0,12.0,47.0,64240.2,MISSING
00-0037283,2022,Commanders,0.3009951969260326,23.0,45.60137429655471,-0.007,50.00%,John Ridgeway,DI,279.0,15.0,6.0,1.0,0.0,1.0,32.0,0.0,0.0,48.9,62.5,50.0,41.0,56.4,0.0,3.0,6.7,2.0,1.0,0.0,0.0,279.0,157.0,121.0,0.0,1.0,18.0,22.0,0.0,3.0,13643.1,MISSING
00-0036050,2022,Commanders,0.018812199807877,25.0,0.0,-0.007,50.00%,Benning Potoa'e,DI,36.0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,63.1,76.8,57.4,64.1,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,28.0,0.0,6.0,2.0,2.0,1.0,0.0,2271.6,MISSING
00-0036447,2022,Commanders,0.037624399615754,27.0,0.0,-0.007,50.00%,David Bada,DI,27.0,2.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,45.7,75.5,53.5,48.6,29.9,0.0,0.0,25.0,1.0,0.0,0.0,0.0,27.0,2.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,1233.9,MISSING
00-0036942,2022,Cowboys,0.5552122958693564,24.0,146.67122621801738,0.118,68.40%,Osa Odighizuwa,DI,616.0,17.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,63.3,75.3,68.4,54.7,37.3,7.0,20.0,14.0,6.0,2.0,0.0,4.0,616.0,38.0,463.0,6.0,109.0,26.0,27.0,5.0,31.0,38992.8,MISSING
00-0036982,2022,Cowboys,0.5366983669548511,24.0,130.5551000931373,0.118,68.40%,Chauncey Golston,DI,237.0,15.0,7.0,1.0,0.0,0.0,9.0,0.0,0.0,68.4,57.6,71.2,61.9,60.9,1.0,8.0,4.2,1.0,1.0,0.0,0.0,237.0,8.0,121.0,39.0,69.0,12.0,16.0,2.0,9.0,16210.8,MISSING
00-0035278,2022,Colts,0.4634966378482229,26.0,43.374455613049214,-0.136,25.00%,Byron Cowart,DI,229.0,17.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,30.4,84.4,51.8,28.7,37.0,0.0,4.0,12.5,2.0,0.0,0.0,0.0,227.0,14.0,197.0,0.0,16.0,7.0,8.0,2.0,4.0,6961.599999999999,MISSING
00-0037375,2022,Chargers,0.0564365994236311,21.0,0.0,-0.005,55.60%,Christopher Hinton,DI,66.0,4.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,56.8,78.1,57.2,56.6,68.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,40.0,1.0,23.0,1.0,1.0,0.0,2.0,3748.8,MISSING
00-0031619,2022,Chargers,0.3174034582132565,28.0,6.773672654649446,-0.005,55.60%,Christian Covington,DI,123.0,4.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0,34.7,80.9,56.6,30.0,29.6,0.0,3.0,21.4,3.0,0.0,0.0,0.0,123.0,15.0,79.0,2.0,27.0,3.0,6.0,1.0,3.0,4268.1,MISSING
00-0031947,2022,Chargers,0.1910547550432276,29.0,16.9676647396244,-0.005,55.60%,Tyeler Davison,DI,34.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,40.6,76.4,56.3,39.4,67.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,23.0,0.0,6.0,1.0,1.0,0.0,1.0,1380.4,MISSING
00-0034842,2022,Browns,1.8929779058597505,26.0,223.753004253771,-0.016,41.20%,Taven Bryan,DI,642.0,16.0,12.0,1.0,0.0,0.0,8.0,0.0,0.0,60.0,65.3,61.3,58.6,51.6,2.0,17.0,14.8,4.0,3.0,118.8,4.0,641.0,39.0,415.0,11.0,176.0,10.0,11.0,1.0,23.0,38520.0,MISSING
00-0036266,2022,Browns,0.5922238232468781,24.0,111.96083263963423,-0.016,41.20%,Jordan Elliott,DI,703.0,17.0,10.0,2.0,0.0,0.0,8.0,0.0,0.0,40.4,77.3,59.0,33.0,30.4,1.0,18.0,14.6,6.0,1.0,0.0,2.0,702.0,53.0,538.0,5.0,106.0,18.0,25.0,2.0,21.0,28401.2,MISSING
00-0038126,2022,Browns,0.43621469740634,22.0,106.1215149601487,-0.016,41.20%,Perrion Winfrey,DI,342.0,13.0,5.0,2.0,1.0,0.0,8.0,0.0,0.0,41.6,65.1,56.2,36.0,49.0,1.0,5.0,9.5,2.0,1.0,0.0,1.0,341.0,2.0,211.0,9.0,119.0,8.0,14.0,1.0,7.0,14227.2,MISSING
00-0036883,2022,Browns,0.4775629202689722,22.0,72.27813744552853,-0.016,41.20%,Tommy Togiai,DI,225.0,12.0,5.0,1.0,0.0,1.0,8.0,1.0,0.0,37.3,29.0,53.7,37.8,48.1,2.0,0.0,8.3,1.0,2.0,0.0,1.0,224.0,16.0,200.0,0.0,8.0,6.0,6.0,0.0,3.0,8392.5,MISSING
00-0037341,2022,Browns,0.0441882804995196,24.0,0.0,-0.016,41.20%,Roderick Perry II,DI,40.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,57.8,77.3,58.7,57.2,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,36.0,0.0,2.0,1.0,2.0,0.0,2.0,2312.0,MISSING
00-0037356,2022,Browns,0.1504975984630163,24.0,0.0,-0.016,41.20%,Ben Stille,DI,84.0,7.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,62.0,79.8,66.0,57.1,71.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,77.0,1.0,3.0,2.0,2.0,1.0,4.0,5208.0,MISSING
00-0034773,2022,Buccaneers,2.039133045148896,27.0,336.13517260829195,-0.004,44.40%,Vita Vea,DI,538.0,14.0,10.0,0.0,0.0,1.0,30.0,1.0,0.0,62.3,73.0,69.9,51.1,63.5,7.0,20.0,3.8,1.0,1.0,0.0,7.0,535.0,138.0,354.0,6.0,37.0,17.0,15.0,1.0,34.0,33517.4,MISSING
00-0038127,2022,Buccaneers,0.8135931796349664,22.0,310.16426883281133,-0.004,44.40%,Logan Hall,DI,403.0,17.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,35.3,51.7,51.1,29.5,76.1,4.0,10.0,0.0,0.0,2.0,0.0,3.0,398.0,25.0,214.0,41.0,118.0,7.0,7.0,3.0,17.0,14225.9,MISSING
00-0034363,2022,Buccaneers,0.4119961575408261,28.0,89.16308206752682,-0.004,44.40%,Deadrin Senat,DI,165.0,12.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,68.2,82.4,61.0,66.6,29.8,1.0,2.0,16.7,3.0,0.0,0.0,1.0,165.0,88.0,73.0,0.0,4.0,9.0,12.0,1.0,4.0,11253.0,MISSING
00-0029657,2022,Buccaneers,1.1483299711815562,32.0,14.945072256956992,-0.004,44.40%,Akiem Hicks,DI,398.0,11.0,5.0,2.0,0.0,0.0,30.0,0.0,0.0,61.9,52.5,58.6,65.7,50.1,3.0,4.0,9.1,2.0,2.0,95.8,1.0,395.0,12.0,274.0,35.0,74.0,15.0,15.0,1.0,8.0,24636.2,MISSING
00-0030386,2022,Buccaneers,1.0086455331412103,31.0,12.766172196824169,-0.004,44.40%,William Gholston,DI,484.0,17.0,18.0,0.0,0.0,0.0,30.0,1.0,0.0,57.6,71.6,58.6,54.2,66.9,4.0,6.0,3.9,2.0,1.0,0.0,0.0,484.0,5.0,275.0,56.0,148.0,22.0,31.0,4.0,10.0,27878.4,MISSING
00-0033595,2022,Buccaneers,0.5031219980787704,28.0,7.3730419122412,-0.004,44.40%,Patrick O'Connor,DI,98.0,11.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,43.5,85.3,51.4,42.2,24.1,1.0,6.0,45.5,5.0,0.0,0.0,0.0,97.0,3.0,50.0,28.0,16.0,3.0,3.0,1.0,7.0,4263.0,MISSING
00-0031957,2022,Buccaneers,1.5609990393852065,29.0,6.528508648943028,-0.004,44.40%,Rakeem Nunez-Roches,DI,548.0,17.0,8.0,0.0,0.0,0.0,30.0,0.0,0.0,56.2,60.2,53.4,58.5,63.3,1.0,6.0,5.6,2.0,3.0,104.2,2.0,548.0,108.0,356.0,11.0,73.0,20.0,26.0,3.0,9.0,30797.6,MISSING
00-0035247,2022,Cardinals,0.3095869356388088,24.0,153.44143853450592,-0.094,23.50%,Trysten Hill,DI,229.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.8,56.5,67.0,56.9,74.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,229.0,15.0,181.0,1.0,32.0,11.0,11.0,4.0,9.0,14381.2,MISSING
00-0035248,2022,Cardinals,1.3571969260326608,25.0,137.79645280895562,-0.094,23.50%,Zach Allen,DI,660.0,13.0,16.0,7.0,1.0,0.0,1.0,0.0,0.0,72.7,50.6,71.6,67.4,71.3,15.0,14.0,5.1,2.0,4.0,118.8,6.0,639.0,31.0,210.0,111.0,287.0,21.0,21.0,4.0,35.0,47982.0,MISSING
00-0036371,2022,Cardinals,0.5227512007684918,24.0,80.31581721188135,-0.094,23.50%,Leki Fotu,DI,499.0,17.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,32.4,20.8,47.2,37.9,40.5,2.0,3.0,13.5,5.0,5.0,0.0,0.0,499.0,114.0,324.0,7.0,54.0,10.0,19.0,1.0,5.0,16167.6,MISSING
00-0036373,2022,Cardinals,0.5120177713736792,24.0,66.35589648472298,-0.094,23.50%,Rashard Lawrence,DI,112.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,64.1,81.0,58.2,63.8,31.2,0.0,2.0,15.4,2.0,0.0,0.0,0.0,112.0,49.0,63.0,0.0,0.0,9.0,10.0,3.0,2.0,7179.199999999999,MISSING
00-0027949,2022,Cardinals,7.636887608069164,33.0,42.61314047919675,-0.094,23.50%,J.J. Watt,DI,816.0,16.0,4.0,7.0,0.0,1.0,1.0,1.0,0.0,68.3,28.1,72.8,60.8,48.4,14.0,29.0,13.8,4.0,8.0,87.5,13.0,814.0,0.0,172.0,271.0,371.0,32.0,21.0,7.0,56.0,55732.8,65.80124106807071
00-0035541,2022,Cardinals,0.0772492795389049,26.0,11.102506693507294,-0.094,23.50%,Michael Dogbe,DI,282.0,13.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,34.8,39.9,54.0,33.8,44.2,0.0,5.0,10.3,3.0,2.0,0.0,0.0,282.0,54.0,196.0,2.0,30.0,12.0,18.0,2.0,5.0,9813.6,MISSING
00-0035343,2022,Cardinals,0.3386167146974063,24.0,0.0,-0.094,23.50%,Jonathan Ledbetter,DI,275.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,43.4,61.0,48.1,46.4,50.3,0.0,0.0,12.5,3.0,2.0,0.0,1.0,275.0,12.0,123.0,51.0,89.0,8.0,14.0,1.0,1.0,11935.0,MISSING
00-0032763,2022,Chargers,2.161383285302594,28.0,96.57923387445264,-0.005,55.60%,Austin Johnson,DI,287.0,8.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,55.9,62.0,62.0,52.4,32.1,2.0,4.0,18.5,5.0,1.0,0.0,1.0,287.0,7.0,199.0,4.0,77.0,15.0,21.0,2.0,7.0,16043.3,MISSING
00-0037270,2022,Chargers,0.3182036503362151,22.0,57.99784614601104,-0.005,55.60%,Otito Ogbonnia,DI,138.0,7.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,43.2,81.5,49.8,41.9,28.2,0.0,4.0,21.1,4.0,0.0,0.0,0.0,137.0,62.0,57.0,2.0,16.0,5.0,11.0,1.0,4.0,5961.6,MISSING
00-0034810,2022,Chargers,2.4015369836695486,27.0,23.62684860575103,-0.005,55.60%,Sebastian Joseph-Day,DI,702.0,16.0,20.0,0.0,1.0,0.0,27.0,1.0,0.0,51.6,87.9,50.3,49.3,47.0,4.0,12.0,9.5,6.0,2.0,0.0,2.0,702.0,117.0,388.0,46.0,151.0,32.0,37.0,7.0,18.0,36223.2,MISSING
00-0029890,2022,Broncos,1.938888088376561,31.0,0.0,-0.036,29.40%,Mike Purcell,DI,529.0,17.0,16.0,0.0,0.0,0.0,10.0,1.0,0.0,67.7,74.3,58.6,69.9,30.0,2.0,7.0,14.3,8.0,1.0,0.0,1.0,528.0,303.0,181.0,1.0,43.0,22.0,32.0,0.0,10.0,35813.3,MISSING
00-0032952,2016,Buccaneers,0.7068390545501384,22.0,280.87328471391106,0.01,56.30%,Akeem Spence,DI,362.0,16.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,36.6,68.0,57.0,32.4,61.9,2.0,9.0,10.5,2.0,1.0,0.0,1.0,362.0,89.0,262.0,0.0,11.0,12.0,12.0,2.0,12.0,13249.2,MISSING
00-0038778,2024,Vikings,0.155639389193422,25.0,0.0,0.111098585,77.80%,Jalen Redmond,DI,236.0,14.0,4.0,2.0,0.0,0.0,18.0,0.0,0.0,75.6,83.4,64.1,73.4,49.4,1.0,3.0,4.8,1.0,1.0,0.0,1.0,236.0,21.0,135.0,4.0,76.0,14.0,16.0,7.0,5.0,17841.6,MISSING
00-0029684,2013,Bengals,0.4978155339805825,23.0,115.92668878360382,0.14,64.70%,Brandon Thompson,DI,428.0,17.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,50.7,37.6,54.6,54.2,53.1,0.0,8.0,10.7,3.0,3.0,0.0,2.0,428.0,4.0,413.0,0.0,11.0,15.0,20.0,0.0,10.0,21699.6,MISSING
00-0023656,2014,Bears,1.2218045112781954,33.0,3.146207228772046,-0.15,31.30%,Jay Ratliff,DI,461.0,11.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,86.2,86.8,71.1,81.9,45.0,7.0,19.0,9.7,3.0,0.0,0.0,7.0,460.0,1.0,434.0,0.0,25.0,19.0,21.0,1.0,33.0,39738.2,MISSING
00-0031127,2014,Bears,0.092878947368421,21.0,0.0,-0.15,31.30%,Brandon Dunn,DI,60.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,73.8,78.5,60.0,74.0,70.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,57.0,0.0,3.0,1.0,1.0,0.0,1.0,4428.0,MISSING
00-0022155,2011,Giants,0.4361370716510903,31.0,101.24196840972652,-0.02,65.00%,Jimmy Kennedy,DI,53.0,6.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,61.7,77.8,54.2,62.9,26.6,0.0,0.0,25.0,1.0,0.0,0.0,0.0,53.0,0.0,49.0,0.0,4.0,2.0,2.0,1.0,0.0,3270.1000000000004,MISSING
00-0029258,2014,Bengals,0.4033616541353383,25.0,183.60090339671268,0.01,62.50%,Devon Still,DI,230.0,12.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,56.4,84.0,48.2,60.6,63.2,0.0,2.0,10.0,2.0,0.0,0.0,0.0,229.0,0.0,227.0,0.0,2.0,8.0,15.0,0.0,2.0,12972.0,MISSING
00-0027885,2011,Giants,0.6537902388369679,22.0,226.45535746330887,-0.02,65.00%,Linval Joseph,DI,746.0,20.0,6.0,4.0,1.0,0.0,21.0,0.0,0.0,66.3,58.9,73.5,56.7,68.7,6.0,23.0,4.3,2.0,3.0,79.2,2.0,746.0,21.0,716.0,0.0,9.0,32.0,38.0,2.0,31.0,49459.8,MISSING
00-0029684,2014,Bengals,0.5303007518796993,24.0,104.89480576041431,0.01,62.50%,Brandon Thompson,DI,254.0,12.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,57.4,30.3,55.2,64.8,54.9,1.0,2.0,16.7,4.0,3.0,0.0,1.0,254.0,2.0,250.0,0.0,2.0,12.0,14.0,1.0,4.0,14579.6,MISSING
00-0027720,2014,Bengals,6.7669172932330826,26.0,61.15164253098097,0.01,62.50%,Geno Atkins,DI,790.0,17.0,6.0,1.0,1.0,1.0,7.0,0.0,0.0,73.5,50.4,69.8,71.1,64.2,4.0,36.0,8.8,3.0,4.0,0.0,4.0,788.0,51.0,717.0,2.0,18.0,23.0,25.0,8.0,44.0,58065.0,MISSING
00-0024338,2014,Bengals,4.43609022556391,29.0,17.84455310582441,0.01,62.50%,Domata Peko Sr.,DI,730.0,17.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,53.6,67.7,49.2,57.6,52.6,1.0,5.0,5.3,2.0,2.0,0.0,1.0,730.0,10.0,711.0,0.0,9.0,23.0,28.0,3.0,7.0,39128.0,MISSING
00-0027941,2014,Bills,4.882129323308271,24.0,561.3794642805499,0.05,56.30%,Marcell Dareus,DI,678.0,15.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,81.2,41.9,60.4,90.7,75.0,3.0,19.0,11.6,5.0,4.0,0.0,10.0,672.0,22.0,200.0,0.0,450.0,35.0,32.0,4.0,32.0,55053.6,MISSING
00-0026942,2011,Falcons,0.3987538940809969,24.0,22.574404650736216,0.08,58.80%,Vance Walker,DI,384.0,17.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,61.9,85.2,59.8,58.6,62.7,2.0,9.0,6.3,1.0,0.0,0.0,3.0,384.0,7.0,345.0,0.0,32.0,13.0,11.0,1.0,14.0,23769.6,MISSING
00-0024348,2014,Bills,4.699248120300752,31.0,15.75176978246538,0.05,56.30%,Kyle Williams,DI,717.0,15.0,8.0,1.0,1.0,0.0,4.0,0.0,0.0,69.6,64.7,65.3,67.2,44.8,12.0,29.0,16.2,6.0,3.0,25.0,8.0,711.0,13.0,175.0,23.0,500.0,27.0,23.0,5.0,49.0,49903.2,MISSING
00-0030132,2014,Bills,0.3721804511278195,26.0,0.0,0.05,56.30%,Stefan Charles,DI,335.0,16.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,53.3,82.8,54.2,53.3,43.9,1.0,4.0,13.0,3.0,0.0,0.0,3.0,335.0,2.0,91.0,0.0,242.0,14.0,16.0,3.0,8.0,17855.5,MISSING
00-0023494,2011,Falcons,3.322949117341641,29.0,75.0159591623584,0.08,58.80%,Jonathan Babineaux,DI,593.0,14.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,70.0,74.7,69.6,64.5,76.2,7.0,20.0,0.0,0.0,1.0,0.0,1.0,593.0,65.0,456.0,0.0,72.0,11.0,14.0,3.0,28.0,41510.0,MISSING
00-0027686,2011,Falcons,0.495742471443406,23.0,132.42811569895156,0.08,58.80%,Corey Peters,DI,657.0,16.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,60.3,73.8,60.1,56.0,46.1,2.0,13.0,14.3,4.0,1.0,0.0,3.0,657.0,25.0,551.0,0.0,81.0,22.0,22.0,4.0,18.0,39617.1,MISSING
00-0028707,2014,Bills,0.3721804511278195,26.0,0.0,0.05,56.30%,Corbin Bryant,DI,353.0,16.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,48.3,45.6,52.9,51.4,74.2,3.0,5.0,0.0,0.0,2.0,0.0,2.0,353.0,1.0,98.0,5.0,249.0,3.0,5.0,1.0,10.0,17049.899999999998,MISSING
00-0027000,2011,Falcons,1.4953271028037385,27.0,301.2763778861303,0.08,58.80%,Peria Jerry,DI,362.0,17.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,46.9,67.6,58.0,45.8,73.8,1.0,11.0,0.0,0.0,2.0,39.6,0.0,362.0,11.0,329.0,0.0,22.0,5.0,9.0,3.0,12.0,16977.8,MISSING
00-0030577,2014,Broncos,1.2955827067669174,25.0,307.8251035025631,0.18,70.60%,Sylvester Williams,DI,457.0,17.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,49.7,68.7,58.1,46.6,65.2,3.0,13.0,13.0,3.0,1.0,0.0,0.0,457.0,4.0,110.0,2.0,341.0,12.0,16.0,4.0,16.0,22712.9,MISSING
00-0023566,2011,Giants,5.981308411214954,28.0,29.38609774791279,-0.02,65.00%,Chris Canty,DI,822.0,20.0,14.0,3.0,0.0,0.0,21.0,0.0,0.0,66.5,59.2,70.6,61.9,72.9,6.0,22.0,4.1,2.0,3.0,116.7,4.0,822.0,27.0,732.0,0.0,63.0,29.0,33.0,7.0,32.0,54663.0,MISSING
00-0029586,2014,Broncos,1.0676962406015038,24.0,241.48472576808763,0.18,70.60%,Derek Wolfe,DI,764.0,17.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,66.5,77.8,50.8,82.7,51.8,6.0,26.0,13.6,6.0,1.0,39.6,4.0,763.0,0.0,45.0,118.0,600.0,24.0,33.0,0.0,36.0,50806.0,MISSING
00-0021261,2011,Giants,0.4361370716510903,32.0,10.267303014983469,-0.02,65.00%,Rocky Bernard,DI,457.0,20.0,10.0,4.0,0.0,0.0,21.0,1.0,0.0,65.6,72.5,67.5,59.3,69.5,2.0,10.0,6.1,2.0,1.0,0.0,1.0,457.0,6.0,445.0,0.0,5.0,13.0,21.0,1.0,13.0,29979.2,MISSING
00-0027991,2014,Bears,0.8817947368421052,26.0,166.12896737855115,-0.15,31.30%,Stephen Paea,DI,700.0,16.0,3.0,2.0,0.0,2.0,6.0,0.0,0.0,73.2,87.8,77.0,59.1,69.1,11.0,31.0,15.6,5.0,0.0,0.0,5.0,700.0,8.0,672.0,0.0,20.0,22.0,24.0,2.0,47.0,51240.0,MISSING
00-0026016,2013,Titans,0.8090614886731391,28.0,0.0,0.03,43.80%,Ropati Pitoitua,DI,576.0,16.0,14.0,6.0,0.0,0.0,31.0,0.0,0.0,67.4,71.7,54.6,72.7,61.5,2.0,13.0,9.6,5.0,1.0,0.0,4.0,575.0,0.0,0.0,13.0,562.0,29.0,33.0,3.0,19.0,38822.4,MISSING
00-0025942,2011,Jaguars,0.4984423676012461,25.0,0.0,-0.14,31.30%,Leger Douzable,DI,420.0,16.0,5.0,1.0,0.0,0.0,15.0,0.0,0.0,72.1,51.1,61.4,76.4,77.6,6.0,7.0,9.1,3.0,2.0,0.0,1.0,420.0,0.0,107.0,0.0,312.0,19.0,25.0,5.0,14.0,30282.0,MISSING
00-0030574,2013,Vikings,1.1880258899676377,22.0,374.9342265794097,-0.11,33.30%,Sharrif Floyd,DI,461.0,16.0,5.0,2.0,0.0,0.0,18.0,0.0,0.0,62.1,71.7,60.7,59.5,44.0,4.0,12.0,16.7,3.0,2.0,0.0,3.0,460.0,3.0,456.0,0.0,1.0,11.0,10.0,3.0,19.0,28628.1,MISSING
00-0022073,2013,Vikings,4.045307443365696,33.0,61.8940805497906,-0.11,33.30%,Kevin Williams,DI,722.0,15.0,4.0,4.0,1.0,0.0,18.0,1.0,0.0,66.5,68.0,61.8,69.5,48.4,8.0,14.0,16.7,4.0,2.0,56.3,4.0,721.0,10.0,707.0,1.0,3.0,16.0,16.0,0.0,26.0,48013.0,56.187534626038776
