,position,weighted_avg_grades,Team
75,DB,65.4614367816092,Eagles
76,DL,80.38961334344201,Eagles
77,LB,67.79090909090908,Eagles
78,DB,66.6062618236852,Steelers
79,DL,73.95102400352346,Steelers
80,LB,64.80359928014397,Steelers
81,DB,66.64111134322123,Seahawks
82,DL,64.86876699909338,Seahawks
83,LB,73.87714972940469,Seahawks
84,DB,56.96510713583645,49ers
85,DL,66.34500117068602,49ers
86,LB,58.32069529652352,49ers
87,DB,60.72213755764989,Buccaneers
88,DL,61.82824482019529,Buccaneers
89,LB,58.12357966680905,Buccaneers
90,DB,72.10555332798717,Titans
91,DL,67.1981588032221,Titans
92,LB,73.89592304168575,Titans
93,DB,66.48295923041687,Commanders
94,DL,71.15602094240838,Commanders
95,LB,67.26933461909354,Commanders
0,OL,58.40444695259594,Cardinals
1,OL,71.62256304102371,Falcons
2,OL,67.83013768485466,Ravens
3,OL,60.52895031751961,Bills
4,OL,65.832633552015,Panthers
5,OL,69.84368070953437,Bears
6,OL,59.900018348623846,Bengals
7,OL,71.56301569916027,Browns
8,OL,66.5833488026731,Cowboys
9,OL,66.59771884272998,Broncos
10,OL,68.34533138044672,Lions
11,OL,71.55956101190476,Packers
12,OL,58.5757835276968,Texans
13,OL,73.7125592833304,Colts
14,OL,63.281476323119776,Jaguars
15,OL,68.37947298071414,Chiefs
16,OL,75.40737360832269,Rams
17,OL,60.269465648854954,Chargers
18,OL,61.70234441602729,Dolphins
19,OL,59.690843601895736,Vikings
20,OL,73.80246760163323,Patriots
21,OL,66.81379765949414,Saints
22,OL,62.42162740899358,Giants
23,OL,60.33370942201109,Jets
24,OL,60.95784167289022,Raiders
25,OL,74.3098250091141,Eagles
26,OL,73.42550893963534,Steelers
27,OL,62.07816421656508,Seahawks
28,OL,70.5010584010584,49ers
29,OL,61.804343163538874,Buccaneers
30,OL,68.42293058085409,Titans
31,OL,63.45856472428627,Commanders
0,RB/FB,63.2793450881612,Cardinals
1,RB/FB,65.96027397260274,Falcons
2,RB/FB,69.3144050104384,Ravens
3,RB/FB,63.55317073170732,Bills
4,RB/FB,79.97847769028871,Panthers
5,RB/FB,69.22174840085287,Bears
6,RB/FB,74.23650385604113,Bengals
7,RB/FB,82.23913043478262,Browns
8,RB/FB,70.14204545454545,Cowboys
9,RB/FB,73.20090293453725,Broncos
10,RB/FB,65.58301886792452,Lions
11,RB/FB,72.6438953488372,Packers
12,RB/FB,68.556038647343,Texans
13,RB/FB,68.29082774049216,Colts
14,RB/FB,58.632407407407406,Jaguars
15,RB/FB,78.32264150943395,Chiefs
16,RB/FB,76.78369098712446,Rams
17,RB/FB,84.2765625,Chargers
18,RB/FB,71.08131313131312,Dolphins
19,RB/FB,72.75027624309392,Vikings
20,RB/FB,71.64122621564482,Patriots
21,RB/FB,79.65690376569037,Saints
22,RB/FB,80.49929078014185,Giants
23,RB/FB,63.2260663507109,Jets
24,RB/FB,68.04977678571427,Raiders
25,RB/FB,61.514788732394365,Eagles
26,RB/FB,69.7703125,Steelers
27,RB/FB,76.46498054474708,Seahawks
28,RB/FB,66.98944844124699,49ers
29,RB/FB,64.7673076923077,Buccaneers
30,RB/FB,75.40222222222222,Titans
31,RB/FB,71.44403183023873,Commanders
0,TE,52.37813411078717,Cardinals
1,WR,64.32167874396136,Cardinals
2,TE,64.89791921664626,Falcons
3,WR,74.96573462125063,Falcons
4,TE,70.82680683311432,Ravens
5,WR,64.52531572904708,Ravens
6,TE,53.71264534883721,Bills
7,WR,63.60059016393442,Bills
8,TE,58.65502793296089,Panthers
9,WR,67.43008658008658,Panthers
10,TE,64.01147757255937,Bears
11,WR,67.24123396456935,Bears
12,TE,59.38285714285715,Bengals
13,WR,68.01632426429761,Bengals
14,TE,65.39433497536946,Browns
15,WR,68.52520683949255,Browns
16,TE,62.07131258457375,Cowboys
17,WR,70.61586242299795,Cowboys
18,TE,60.32710674157303,Broncos
19,WR,66.0795814479638,Broncos
20,TE,59.50632911392405,Lions
21,WR,69.0571676300578,Lions
22,TE,58.965723981900446,Packers
23,WR,69.43067710732382,Packers
24,TE,57.14744444444444,Texans
25,WR,77.40582174137043,Texans
26,TE,68.57776497695853,Colts
27,WR,68.85104008117706,Colts
28,TE,59.886811594202904,Jaguars
29,WR,62.62409066947812,Jaguars
30,TE,81.28263337116913,Chiefs
31,WR,68.85342657342657,Chiefs
32,TE,75.97604166666667,Rams
33,WR,78.90146538655887,Rams
34,TE,63.851219512195115,Chargers
35,WR,77.4197507788162,Chargers
36,TE,55.80973154362416,Dolphins
37,WR,67.81979695431473,Dolphins
38,TE,62.26584463625155,Vikings
39,WR,75.88422680412371,Vikings
40,TE,68.01126331811264,Patriots
41,WR,67.48487833140209,Patriots
42,TE,65.22158920539731,Saints
43,WR,73.15955974842767,Saints
44,TE,68.38470290771176,Giants
45,WR,71.4108305274972,Giants
46,TE,65.53955613577024,Jets
47,WR,64.44398976982097,Jets
48,TE,73.37770700636942,Raiders
49,WR,64.26290429042905,Raiders
50,TE,73.99082926829267,Eagles
51,WR,68.60045918367346,Eagles
52,TE,66.56318289786223,Steelers
53,WR,71.04995648389904,Steelers
54,TE,64.65794223826715,Seahawks
55,WR,74.88296349319971,Seahawks
56,TE,85.08857979502196,49ers
57,WR,63.513775510204084,49ers
58,TE,64.18221957040573,Buccaneers
59,WR,79.04485559566788,Buccaneers
60,TE,65.30105900151285,Titans
61,WR,68.46477523949889,Titans
62,TE,63.83604060913705,Commanders
63,WR,59.858549222797926,Commanders
0,QB,48.220000000000006,Cardinals
1,QB,83.86605890603084,Falcons
2,QB,67.13440860215054,Ravens
3,QB,57.61786833855799,Bills
4,QB,68.47376311844079,Panthers
5,QB,62.19810426540285,Bears
6,QB,71.89754224270354,Bengals
7,QB,77.16666666666667,Browns
8,QB,74.6,Cowboys
9,QB,70.0,Broncos
10,QB,76.88477611940297,Lions
11,QB,85.45994832041343,Packers
12,QB,82.7,Texans
13,QB,90.81783264746227,Colts
14,QB,61.88089552238806,Jaguars
15,QB,93.02725947521866,Chiefs
16,QB,85.39435975609756,Rams
17,QB,89.96143344709897,Chargers
18,QB,48.118411552346565,Dolphins
19,QB,79.3,Vikings
20,QB,90.6177033492823,Patriots
21,QB,92.36660929432014,Saints
22,QB,64.01827794561933,Giants
23,QB,61.00149253731343,Jets
24,QB,72.97880184331798,Raiders
25,QB,77.53294964028777,Eagles
26,QB,77.99225806451614,Steelers
27,QB,87.0,Seahawks
28,QB,64.33140625,49ers
29,QB,75.36959896507116,Buccaneers
30,QB,67.70109890109889,Titans
31,QB,62.67095761381476,Commanders
