team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
Titans,00-0037809,64.06017270010196,Titans,-0.07,35.30%,Chig Okonkwo,TE,0.4430983096085409,2023.0,chig okonkwo,chigoziem okonkwo,chigoziem okonkwo,1493.0,Chigoziem Okonkwo,TEN,TE,7.0,7.0,73.0,45.5,5.0,11.0,1.0,10.0,6.0,25.0,31.0,0.0,46.8,80.0,62.1,63.9,63.2,27.4,130.0,1.0,39.0,9.7,46.0,475.0,5.0,54.0,84.8,403.0,57.5,273.0,91.5,74.0,1.0,9.5,45.0,528.0,271.0,5.0,9.8,1.31,46.0,216.0,448.0,2023.0,27820.8,MISSING,chigoziem okonkwo
Titans,00-0034193,0.0,Titans,-0.07,35.30%,Kevin Rader,TE,0.3494457295373665,2023.0,kevin rader,kevin rader,kevin rader,1576.0,Kevin Rader,TEN,TE,8.0,0.0,33.3,MISSING,0.0,0.0,0.0,50.0,1.0,0.0,31.0,0.0,28.9,61.2,35.6,50.1,33.4,70.9,39.0,0.0,6.0,41.8,23.0,55.0,0.0,1.0,58.2,32.0,9.1,5.0,42.4,3.0,0.0,0.0,0.0,6.0,4.0,4.0,6.0,0.19,23.0,92.0,44.0,2023.0,1566.4,MISSING,kevin rader
Vikings,00-0035229,389.3134829268642,Vikings,-0.02,41.20%,T.J. Hockenson,TE,2.2206405693950177,2023.0,tj hockenson,tj hockenson,tj hockenson,1481.0,T.J. Hockenson,MIN,TE,7.6,7.0,76.6,32.0,8.0,25.0,0.0,5.0,5.0,48.0,18.0,1.0,79.7,56.6,78.8,65.6,82.4,49.7,280.0,1.0,29.0,4.6,26.0,563.0,3.0,95.0,90.2,508.0,38.2,215.0,108.3,124.0,5.0,12.1,68.0,960.0,342.0,3.6,10.1,1.89,26.0,227.0,563.0,2023.0,44364.4,63.04402102496715,tj hockenson
Vikings,00-0035249,117.80281167912932,Vikings,-0.02,41.20%,Josh Oliver,TE,1.136120996441281,2023.0,josh oliver,josh oliver,josh oliver,1527.0,Josh Oliver,MIN,TE,2.9,3.0,84.6,50.0,1.0,2.0,1.0,4.3,1.0,12.0,18.0,1.0,72.1,25.0,75.1,57.6,67.9,91.1,204.0,0.0,33.0,31.3,70.0,224.0,4.0,22.0,63.4,142.0,4.9,11.0,126.4,26.0,2.0,4.0,9.0,213.0,160.0,7.3,9.7,1.5,70.0,243.0,224.0,2023.0,16822.399999999998,MISSING,josh oliver
Vikings,00-0034393,30.05502765320252,Vikings,-0.02,41.20%,Troy Fumagalli,TE,0.0931049822064056,2023.0,troy fumagalli,troy fumagalli,troy fumagalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037317,17.621484167757437,Vikings,-0.02,41.20%,Nick Muse,TE,0.3870106761565836,2023.0,nick muse,nick muse,nick muse,1584.0,Nick Muse,MIN,TE,12.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,64.7,61.2,89.2,MISSING,90.4,100.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,118.8,1.0,0.0,0.0,0.0,22.0,10.0,10.0,22.0,22.0,0.0,1.0,1.0,2023.0,89.2,MISSING,nick muse
Vikings,00-0033246,0.0,Vikings,-0.02,41.20%,Johnny Mundt,TE,0.547153024911032,2023.0,johnny mundt,johnny mundt,johnny mundt,1530.0,Johnny Mundt,MIN,TE,5.4,2.0,73.9,25.0,1.0,4.0,0.0,5.6,1.0,8.0,18.0,0.0,69.9,74.1,70.8,56.1,72.5,64.1,84.0,1.0,32.0,7.6,10.0,131.0,1.0,17.0,87.8,115.0,25.2,33.0,91.2,23.0,1.0,10.7,14.0,172.0,95.0,5.6,10.1,1.5,10.0,94.0,131.0,2023.0,9274.8,MISSING,johnny mundt
49ers,00-0033288,18.708245852907535,49ers,0.02174647007,35.30%,George Kittle,TE,4.778611981205951,2024.0,george kittle,george kittle,george kittle,1599.0,George Kittle,SF,TE,8.9,7.0,84.8,70.6,12.0,17.0,0.0,2.5,2.0,50.0,28.0,0.0,89.8,82.1,92.1,62.8,92.4,57.0,285.0,2.0,43.0,11.6,58.0,500.0,4.0,78.0,84.4,422.0,30.8,154.0,136.7,92.0,8.0,10.0,50.0,1106.0,512.0,6.6,14.2,2.62,58.0,308.0,489.0,2024.0,45036.899999999994,MISSING,george kittle
49ers,00-0038643,14.032545536471172,49ers,0.02174647007,35.30%,Brayden Willis,TE,0.2587443226311667,2024.0,brayden willis,brayden willis,brayden willis,1699.0,Brayden Willis,SF,TE,5.5,0.0,0.0,0.0,0.0,2.0,0.0,100.0,1.0,0.0,28.0,0.0,27.9,MISSING,32.8,20.4,38.2,45.5,5.0,0.0,0.0,18.2,2.0,11.0,0.0,0.0,81.8,9.0,54.5,6.0,39.6,2.0,0.0,0.0,0.0,0.0,0.0,MISSING,MISSING,0.0,2.0,14.0,11.0,2024.0,360.7999999999999,MISSING,brayden willis
49ers,00-0033576,13.111995005818896,49ers,0.02174647007,35.30%,Eric Saubert,TE,0.4945818324197337,2024.0,eric saubert,eric saubert,eric saubert,1663.0,Eric Saubert,SF,TE,7.4,1.0,78.6,50.0,1.0,2.0,1.0,0.0,0.0,5.0,28.0,1.0,78.7,20.4,51.2,31.8,49.1,56.5,104.0,0.0,17.0,12.0,22.0,184.0,4.0,11.0,82.6,152.0,33.2,61.0,119.3,14.0,1.0,6.5,12.0,97.0,35.0,3.2,8.8,0.64,22.0,193.0,177.0,2024.0,9062.4,MISSING,eric saubert
49ers,00-0037112,0.0,49ers,0.02174647007,35.30%,Jake Tonges,TE,0.3582615505090055,2024.0,jake tonges,jake tonges,jake tonges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0039702,0.0,49ers,0.02174647007,35.30%,Mason Pline,TE,0.0880971025841816,2024.0,mason pline,,mason pline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0036290,175.9788377699521,Bears,-0.08766408568,29.40%,Cole Kmet,TE,4.541895066562255,2024.0,cole kmet,cole kmet,cole kmet,1622.0,Cole Kmet,CHI,TE,7.1,3.0,85.5,87.5,7.0,8.0,0.0,2.1,1.0,25.0,6.0,0.0,78.7,79.2,60.6,72.4,58.6,33.1,215.0,1.0,31.0,12.0,78.0,649.0,4.0,47.0,80.6,523.0,54.1,351.0,119.2,55.0,4.0,10.9,71.0,474.0,187.0,4.0,10.1,0.91,78.0,344.0,637.0,2024.0,38602.2,MISSING,cole kmet
Bears,00-0033895,70.45965980456118,Bears,-0.08766408568,29.40%,Gerald Everett,TE,2.137823022709475,2024.0,gerald everett,gerald everett,gerald everett,1668.0,Gerald Everett,CHI,TE,3.6,2.0,66.7,MISSING,0.0,0.0,0.0,11.1,1.0,1.0,6.0,0.0,54.5,70.1,42.9,72.6,41.5,43.5,64.0,0.0,17.0,10.9,16.0,147.0,2.0,8.0,83.0,122.0,37.4,55.0,70.1,12.0,0.0,9.5,14.0,36.0,41.0,5.1,4.5,0.3,16.0,100.0,133.0,2024.0,5705.7,MISSING,gerald everett
Bears,00-0035308,9.600691500242757,Bears,-0.08766408568,29.40%,Tommy Sweeney,TE,0.085512920908379,2024.0,tommy sweeney,tommy sweeney,tommy sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0024243,3.419628009194053,Bears,-0.08766408568,29.40%,Marcedes Lewis,TE,0.7830853563038371,2024.0,marcedes lewis,marcedes lewis,marcedes lewis,1711.0,Marcedes Lewis,CHI,TE,1.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,28.8,61.2,47.2,80.9,32.5,89.6,60.0,0.0,2.0,55.2,37.0,67.0,4.0,1.0,41.8,28.0,9.0,6.0,79.2,1.0,0.0,1.5,1.0,2.0,1.0,1.0,2.0,0.07,37.0,154.0,67.0,2024.0,3162.4,MISSING,marcedes lewis
Bears,00-0035039,0.0,Bears,-0.08766408568,29.40%,Stephen Carlson,TE,0.2339467501957713,2024.0,stephen carlson,stephen carlson,stephen carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0039023,0.0,Bears,-0.08766408568,29.40%,Joel Wilson,TE,3.1323414252153483e-06,2024.0,joel wilson,luke willson,luke willson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035631,113.02632853041985,Bengals,0.04236154557,52.90%,Drew Sample,TE,1.918559122944401,2024.0,drew sample,drew sample,drew sample,1648.0,Drew Sample,CIN,TE,1.5,2.0,90.9,50.0,1.0,2.0,0.0,0.0,0.0,8.0,7.0,1.0,84.5,19.8,48.9,47.9,47.7,64.1,230.0,0.0,12.0,27.6,99.0,359.0,1.0,20.0,66.6,239.0,8.4,30.0,102.5,22.0,1.0,5.0,18.0,109.0,84.0,4.2,5.5,0.46,99.0,295.0,278.0,2024.0,13594.2,MISSING,drew sample
Bengals,00-0034829,98.29240534363272,Bengals,0.04236154557,52.90%,Mike Gesicki,TE,0.9788566953797964,2024.0,mike gesicki,mike gesicki,mike gesicki,1605.0,Mike Gesicki,CIN,TE,7.8,4.0,79.3,56.3,9.0,16.0,0.0,3.0,2.0,38.0,7.0,1.0,78.3,45.6,71.5,56.0,71.1,8.4,38.0,0.0,47.0,2.4,11.0,450.0,1.0,65.0,93.3,420.0,68.2,307.0,108.6,82.0,2.0,23.1,104.0,665.0,245.0,3.8,10.2,1.58,11.0,73.0,449.0,2024.0,32103.5,MISSING,mike gesicki
Bengals,00-0039814,96.98665963857978,Bengals,0.04236154557,52.90%,Erick All,TE,0.388909945184025,2024.0,erick all,erick all,erick all,1650.0,Erick All,CIN,TE,3.1,2.0,95.2,100.0,1.0,1.0,0.0,4.8,1.0,8.0,7.0,0.0,70.5,74.4,59.9,77.7,63.3,60.7,74.0,0.0,28.0,11.5,14.0,122.0,0.0,20.0,87.7,107.0,22.1,27.0,98.0,21.0,0.0,9.0,11.0,158.0,90.0,4.5,7.9,1.48,14.0,109.0,112.0,2024.0,6708.8,MISSING,erick all
Bengals,00-0039399,36.288029079982685,Bengals,0.04236154557,52.90%,Tanner McLachlan,TE,0.3291949882537197,2024.0,tanner mclachlan,,tanner mclachlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0034613,0.0,Bengals,0.04236154557,52.90%,Tanner Hudson,TE,0.4512529365700861,2024.0,tanner hudson,tanner hudson,tanner hudson,1646.0,Tanner Hudson,CIN,TE,4.0,6.0,82.6,MISSING,0.0,0.0,0.0,9.5,2.0,9.0,7.0,1.0,56.9,24.4,67.4,73.0,66.8,25.3,24.0,0.0,19.0,11.6,11.0,95.0,1.0,19.0,83.2,79.0,41.1,39.0,109.1,23.0,1.0,15.8,15.0,154.0,99.0,5.2,8.1,1.95,11.0,23.0,78.0,2024.0,5257.200000000001,MISSING,tanner hudson
Bengals,00-0039631,0.0,Bengals,0.04236154557,52.90%,Cam Grandy,TE,0.1383461237274863,2024.0,cam grandy,cam grandy,cam grandy,1685.0,Cam Grandy,CIN,TE,2.2,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,73.4,68.0,63.5,74.9,71.0,55.6,20.0,0.0,9.0,13.9,5.0,36.0,3.0,5.0,83.3,30.0,25.0,9.0,90.0,5.0,0.0,13.9,5.0,28.0,17.0,3.4,5.6,0.93,5.0,39.0,34.0,2024.0,2159.0,MISSING,cam grandy
Bills,00-0038933,326.3103145502863,Bills,0.1922816216,75.00%,Dalton Kincaid,TE,1.194830070477682,2024.0,dalton kincaid,dalton kincaid,dalton kincaid,1606.0,Dalton Kincaid,BUF,TE,8.9,8.0,61.7,33.3,2.0,6.0,0.0,7.4,4.0,25.0,4.0,1.0,65.0,50.1,71.5,69.8,71.1,26.8,99.0,0.0,35.0,2.2,8.0,369.0,1.0,50.0,91.1,336.0,56.4,208.0,88.5,81.0,2.0,15.7,58.0,519.0,309.0,6.2,10.4,1.54,8.0,193.0,365.0,2024.0,26097.5,MISSING,dalton kincaid
Bills,00-0035689,61.20807273975857,Bills,0.1922816216,75.00%,Dawson Knox,TE,3.0258418167580268,2024.0,dawson knox,dawson knox,dawson knox,1631.0,Dawson Knox,BUF,TE,10.3,0.0,70.3,42.9,3.0,7.0,1.0,3.7,1.0,14.0,4.0,0.0,65.2,75.9,57.1,61.8,56.4,47.9,190.0,1.0,39.0,6.5,26.0,397.0,4.0,26.0,86.1,342.0,37.5,149.0,98.5,37.0,1.0,13.4,53.0,356.0,111.0,4.3,13.7,1.04,26.0,344.0,392.0,2024.0,22383.2,MISSING,dawson knox
Bills,00-0036640,38.893825083587586,Bills,0.1922816216,75.00%,Zach Davidson,TE,0.0880971025841816,2024.0,zach davidson,zach davidson,zach davidson,1703.0,Zach Davidson,BUF,TE,4.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,64.7,61.2,65.2,MISSING,51.1,38.1,8.0,0.0,5.0,0.0,0.0,21.0,0.0,1.0,100.0,21.0,52.4,11.0,87.5,1.0,0.0,9.5,2.0,5.0,1.0,1.0,5.0,0.24,0.0,21.0,21.0,2024.0,1369.2,MISSING,zach davidson
Bills,00-0036590,0.0,Bills,0.1922816216,75.00%,Quintin Morris,TE,0.3856695379796397,2024.0,quintin morris,quintin morris,quintin morris,1681.0,Quintin Morris,BUF,TE,9.8,0.0,62.5,100.0,2.0,2.0,0.0,16.7,1.0,3.0,4.0,0.0,45.8,68.0,50.1,72.9,51.1,50.0,42.0,0.0,14.0,4.8,4.0,84.0,1.0,5.0,95.2,80.0,35.7,30.0,112.5,8.0,1.0,14.3,12.0,36.0,22.0,4.4,7.2,0.45,4.0,142.0,84.0,2024.0,4208.400000000001,MISSING,quintin morris
Broncos,00-0036422,73.83766552527291,Broncos,0.1355160561,55.60%,Adam Trautman,TE,1.1746280344557558,2024.0,adam trautman,adam trautman,adam trautman,1651.0,Adam Trautman,DEN,TE,6.2,0.0,66.7,0.0,0.0,2.0,1.0,0.0,0.0,8.0,10.0,0.0,81.1,73.0,56.9,62.9,54.1,72.3,209.0,0.0,37.0,31.8,92.0,289.0,1.0,14.0,64.4,186.0,17.0,49.0,127.1,21.0,2.0,10.4,30.0,190.0,100.0,7.1,13.6,1.02,92.0,291.0,288.0,2024.0,16387.2,MISSING,adam trautman
Broncos,00-0037539,0.0,Broncos,0.1355160561,55.60%,Lucas Krull,TE,0.3582615505090055,2024.0,lucas krull,lucas krull,lucas krull,1647.0,Lucas Krull,DEN,TE,5.1,5.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0,83.6,74.4,52.4,80.1,50.4,42.8,110.0,0.0,23.0,2.7,7.0,257.0,0.0,20.0,94.2,242.0,37.0,95.0,94.6,23.0,0.0,18.3,47.0,154.0,66.0,3.3,7.7,0.64,7.0,74.0,252.0,2024.0,13204.8,MISSING,lucas krull
Broncos,00-0035329,0.0,Broncos,0.1355160561,55.60%,Donald Parham,TE,0.1184025058731401,2024.0,donald parham,donald parham,donald parham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0038783,0.0,Broncos,0.1355160561,55.60%,Nate Adkins,TE,0.3595665622552858,2024.0,nate adkins,nate adkins,nate adkins,1660.0,Nate Adkins,DEN,TE,4.1,2.0,93.3,100.0,1.0,1.0,0.0,6.7,1.0,6.0,10.0,0.0,64.4,72.7,63.9,68.1,56.7,72.0,134.0,0.0,16.0,24.2,45.0,186.0,1.0,14.0,71.0,132.0,16.1,30.0,138.2,15.0,3.0,9.1,17.0,115.0,77.0,5.5,8.2,0.87,45.0,243.0,181.0,2024.0,11565.9,MISSING,nate adkins
Browns,00-0033885,90.97118280539252,Browns,-0.1797469028,17.70%,David Njoku,TE,3.7764291307752544,2024.0,david njoku,david njoku,david njoku,1601.0,David Njoku,CLV,TE,5.6,6.0,71.1,54.2,13.0,24.0,0.0,8.6,6.0,23.0,8.0,0.0,55.4,80.9,64.0,78.5,65.3,56.7,236.0,3.0,29.0,3.1,13.0,416.0,2.0,64.0,91.1,379.0,30.0,125.0,89.4,90.0,5.0,13.0,54.0,505.0,254.0,4.0,7.9,1.33,13.0,174.0,415.0,2024.0,26560.0,MISSING,david njoku
Browns,00-0037011,90.47872163057544,Browns,-0.1797469028,17.70%,Tre McKitty,TE,0.0263116679718089,2024.0,tre mckitty,tre mckitty,tre mckitty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0034364,44.305575838673306,Browns,-0.1797469028,17.70%,Jordan Akins,TE,0.9064212999216914,2024.0,jordan akins,jordan akins,jordan akins,1623.0,Jordan Akins,CLV,TE,6.3,2.0,74.1,54.5,6.0,11.0,0.0,2.4,1.0,20.0,8.0,1.0,83.0,30.7,67.2,75.6,69.9,50.1,177.0,2.0,21.0,4.5,16.0,353.0,1.0,40.0,89.0,314.0,34.3,121.0,90.8,54.0,2.0,14.2,50.0,390.0,183.0,4.6,9.8,1.24,16.0,103.0,348.0,2024.0,23385.6,MISSING,jordan akins
Browns,00-0032141,2.340404070375825,Browns,-0.1797469028,17.70%,Geoff Swaim,TE,0.2785391542678151,2024.0,geoff swaim,geoff swaim,geoff swaim,1708.0,Geoff Swaim,CLV,TE,2.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,64.7,61.2,45.3,65.6,39.8,78.0,64.0,0.0,7.0,37.8,31.0,82.0,1.0,1.0,56.1,46.0,8.5,7.0,95.8,1.0,0.0,1.2,1.0,7.0,5.0,5.0,7.0,0.15,31.0,58.0,72.0,2024.0,3261.6,MISSING,geoff swaim
Browns,00-0039458,0.0,Browns,-0.1797469028,17.70%,Brenden Bates,TE,0.0518797963978073,2024.0,brenden bates,brenden bates,brenden bates,1702.0,Brenden Bates,CLV,TE,-2.0,0.0,0.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,8.0,0.0,MISSING,MISSING,44.2,81.6,48.3,76.5,13.0,0.0,0.0,29.4,5.0,17.0,0.0,0.0,70.6,12.0,11.8,2.0,39.6,1.0,0.0,11.8,2.0,0.0,0.0,MISSING,MISSING,0.0,5.0,24.0,17.0,2024.0,751.4000000000001,MISSING,brenden bates
Browns,00-0038710,0.0,Browns,-0.1797469028,17.70%,Blake Whiteheart,TE,0.1194197337509788,2024.0,blake whiteheart,blake whiteheart,blake whiteheart,1677.0,Blake Whiteheart,CLV,TE,8.6,1.0,66.7,100.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,76.5,70.1,60.6,61.8,62.2,58.4,59.0,1.0,29.0,14.9,15.0,101.0,0.0,6.0,78.2,79.0,20.8,21.0,78.7,9.0,1.0,12.9,13.0,51.0,12.0,2.0,8.5,0.65,15.0,106.0,93.0,2024.0,5635.8,MISSING,blake whiteheart
Buccaneers,00-0038129,88.92539996728728,Buccaneers,0.1051836178,55.60%,Cade Otton,TE,0.4673007047768207,2024.0,cade otton,cade otton,cade otton,1603.0,Cade Otton,TB,TE,5.8,13.0,70.9,58.8,10.0,17.0,0.0,10.3,7.0,33.0,30.0,2.0,52.4,25.9,64.1,62.0,63.1,50.4,289.0,3.0,44.0,10.5,60.0,573.0,4.0,61.0,84.3,483.0,33.3,191.0,92.8,86.0,4.0,16.2,93.0,632.0,331.0,5.4,10.4,1.31,60.0,326.0,573.0,2024.0,36729.3,MISSING,cade otton
Buccaneers,00-0039050,45.74782881618743,Buccaneers,0.1051836178,55.60%,Payne Durham,TE,0.3822411902897416,2024.0,payne durham,payne durham,payne durham,1665.0,Payne Durham,TB,TE,9.8,1.0,84.6,66.7,2.0,3.0,0.0,0.0,0.0,5.0,30.0,1.0,78.7,20.4,60.8,78.0,53.7,62.7,121.0,0.0,31.0,20.7,40.0,193.0,2.0,11.0,77.7,150.0,26.9,52.0,143.1,13.0,2.0,9.3,18.0,115.0,28.0,2.5,10.5,0.77,40.0,250.0,191.0,2024.0,11612.8,MISSING,payne durham
Buccaneers,00-0037311,19.439152950542535,Buccaneers,0.1051836178,55.60%,Ko Kieft,TE,0.3985920125293657,2024.0,ko kieft,ko kieft,ko kieft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0039754,15.64769456681351,Buccaneers,0.1051836178,55.60%,Devin Culp,TE,0.3197126076742365,2024.0,devin culp,devin culp,devin culp,1683.0,Devin Culp,TB,TE,11.8,1.0,83.3,MISSING,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,73.4,68.0,79.6,MISSING,77.8,24.1,7.0,0.0,26.0,0.0,0.0,29.0,0.0,5.0,96.6,28.0,44.8,13.0,118.8,6.0,0.0,31.0,9.0,88.0,30.0,6.0,17.6,3.14,0.0,12.0,29.0,2024.0,2308.3999999999996,MISSING,devin culp
Buccaneers,00-0038828,0.0,Buccaneers,0.1051836178,55.60%,Tanner Taula,TE,0.0880971025841816,2024.0,tanner taula,,tanner taula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0037744,178.0495852012595,Cardinals,0.01573369863,47.10%,Trey McBride,TE,0.676652310101801,2024.0,trey mcbride,trey mcbride,trey mcbride,1596.0,Trey McBride,ARZ,TE,6.5,14.0,79.9,57.1,12.0,21.0,0.0,1.8,2.0,63.0,1.0,0.0,91.4,84.3,86.8,70.5,89.8,39.9,233.0,1.0,37.0,1.4,8.0,584.0,6.0,111.0,91.8,536.0,51.9,303.0,102.8,139.0,2.0,7.7,45.0,1146.0,526.0,4.7,10.3,2.14,8.0,349.0,581.0,2024.0,50430.8,60.55813953488372,trey mcbride
Cardinals,00-0039737,147.8496699006052,Cardinals,0.01573369863,47.10%,Tip Reiman,TE,0.4121812842599843,2024.0,tip reiman,tip reiman,tip reiman,1682.0,Tip Reiman,ARZ,TE,1.6,2.0,85.7,100.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,74.6,68.8,49.3,52.8,45.7,76.4,136.0,0.0,14.0,36.0,64.0,178.0,7.0,6.0,61.8,110.0,11.8,21.0,88.7,7.0,0.0,6.7,12.0,37.0,30.0,5.0,6.2,0.34,64.0,273.0,169.0,2024.0,8331.699999999999,MISSING,tip reiman
Cardinals,00-0038456,0.0,Cardinals,0.01573369863,47.10%,Travis Vokolek,TE,0.3622083007047768,2024.0,travis vokolek,travis kelce,travis kelce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0034830,132.66787355655777,Chargers,0.08650381147,61.10%,Hayden Hurst,TE,0.4404855129209084,2024.0,hayden hurst,hayden hurst,hayden hurst,1666.0,Hayden Hurst,LAC,TE,5.5,0.0,61.5,MISSING,0.0,0.0,0.0,11.1,1.0,2.0,27.0,0.0,35.3,70.1,37.3,MISSING,46.5,31.1,32.0,0.0,27.0,0.0,0.0,103.0,1.0,8.0,93.2,96.0,52.4,54.0,76.8,13.0,0.0,16.5,17.0,73.0,22.0,2.8,9.1,0.76,0.0,71.0,103.0,2024.0,3841.9,MISSING,hayden hurst
Chargers,00-0034159,33.560732987264714,Chargers,0.08650381147,61.10%,Will Dissly,TE,1.0277995301487863,2024.0,will dissly,will dissly,will dissly,1616.0,Will Dissly,LAC,TE,4.8,9.0,80.0,57.1,4.0,7.0,0.0,8.8,5.0,24.0,27.0,0.0,58.6,79.7,67.1,69.9,68.0,51.1,186.0,1.0,29.0,7.1,26.0,364.0,4.0,52.0,86.5,315.0,32.1,117.0,102.4,65.0,2.0,15.9,58.0,497.0,317.0,6.1,9.6,1.58,26.0,215.0,361.0,2024.0,24223.1,MISSING,will dissly
Chargers,00-0037475,0.0,Chargers,0.08650381147,61.10%,Stone Smartt,TE,0.386322239624119,2024.0,stone smartt,stone smartt,stone smartt,1652.0,Stone Smartt,LAC,TE,10.1,0.0,80.0,75.0,3.0,4.0,0.0,5.9,1.0,11.0,27.0,1.0,66.7,22.8,66.4,70.2,71.1,41.0,57.0,0.0,31.0,2.2,3.0,139.0,0.0,16.0,90.6,126.0,41.7,58.0,110.0,20.0,0.0,16.5,23.0,208.0,66.0,4.1,13.0,1.65,3.0,56.0,138.0,2024.0,9163.2,MISSING,stone smartt
Chargers,00-0039263,0.0,Chargers,0.08650381147,61.10%,McCallan Castles,TE,0.0293657008613938,2024.0,mccallan castles,,mccallan castles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0037654,0.0,Chargers,0.08650381147,61.10%,Tucker Fisk,TE,0.1791296006264683,2024.0,tucker fisk,tucker fisk,tucker fisk,1676.0,Tucker Fisk,LAC,TE,3.8,1.0,88.9,50.0,1.0,2.0,0.0,0.0,0.0,2.0,27.0,0.0,76.5,70.1,63.8,76.3,54.7,86.6,71.0,0.0,15.0,26.8,22.0,82.0,1.0,8.0,69.5,57.0,8.5,7.0,91.7,9.0,0.0,0.0,0.0,54.0,28.0,3.5,6.8,0.95,22.0,136.0,78.0,2024.0,4976.4,MISSING,tucker fisk
Chargers,00-0031690,0.0,Chargers,0.08650381147,61.10%,Eric Tomlinson,TE,0.0750587314017227,2024.0,eric tomlinson,eric tomlinson,eric tomlinson,1691.0,Eric Tomlinson,LAC,TE,1.5,1.0,50.0,0.0,0.0,1.0,0.0,33.3,1.0,0.0,27.0,0.0,30.0,64.0,37.1,62.7,32.5,76.1,35.0,0.0,7.0,37.0,17.0,46.0,2.0,2.0,60.9,28.0,4.3,2.0,56.3,4.0,0.0,15.2,7.0,9.0,11.0,5.5,4.5,0.32,17.0,88.0,44.0,2024.0,1632.4,MISSING,eric tomlinson
Chiefs,00-0039824,81.04727498663136,Chiefs,0.0383547092,85.00%,Jared Wiley,TE,0.3786824588880187,2024.0,jared wiley,jared wiley,jared wiley,1709.0,Jared Wiley,KC,TE,4.0,0.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,64.7,61.2,51.5,71.0,47.5,50.0,14.0,0.0,7.0,7.1,2.0,28.0,1.0,1.0,89.3,25.0,35.7,10.0,95.8,1.0,0.0,10.7,3.0,7.0,3.0,3.0,7.0,0.28,2.0,66.0,27.0,2024.0,1390.5,MISSING,jared wiley
