,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
792,Daniel Brunskill,TEN,C,100.0,0,31,55.3,55.6,54.9,4,7,369,100.0,100.0,98.5,3,11,0,684,463,0,1,684,395,395,176,0,289,39,Titans,2024,37825.2,
793,Ben Brown,NE,C,100.0,0,19,52.8,47.3,59.7,2,10,403,100.0,100.0,97.5,5,16,4,667,667,0,0,667,440,440,0,0,227,0,Patriots,2024,35217.6,
794,Connor Williams,SEA,C,100.0,0,29,63.9,62.3,71.0,3,6,385,100.0,100.0,98.3,8,11,2,618,618,0,0,618,427,427,0,0,191,0,Seahawks,2024,39490.2,
795,Ryan Kelly,IND,C,100.0,0,14,67.0,71.9,64.0,1,9,303,100.0,100.0,98.0,1,11,1,601,601,0,0,601,324,324,0,0,277,0,Colts,2024,40267.0,
796,Ryan Neuzil,ATL,C,100.0,0,2,58.5,63.6,60.5,2,7,321,100.0,100.0,98.3,7,10,1,578,577,0,0,578,346,346,0,0,232,0,Falcons,2024,33813.0,
797,Drew Dalman,ATL,C,100.0,0,2,78.8,66.6,79.8,1,7,273,100.0,100.0,97.8,3,10,2,554,554,0,0,554,295,295,0,0,259,0,Falcons,2024,43655.2,
798,Lloyd Cushenberry III,TEN,C,100.0,0,31,55.4,57.2,54.9,1,13,279,100.0,100.0,97.5,3,14,0,499,499,0,0,499,299,299,0,0,200,0,Titans,2024,27644.6,
799,Cade Mays,CAR,C,100.0,0,5,66.1,74.9,66.9,2,8,308,100.0,100.0,98.4,5,10,0,495,495,0,0,495,327,327,0,0,168,0,Panthers,2024,32719.499999999996,
800,Olusegun Oluwatimi,SEA,C,100.0,0,29,64.2,54.8,65.8,3,5,250,100.0,100.0,98.4,2,8,0,435,431,0,0,435,260,260,0,0,175,4,Seahawks,2024,27927.0,
801,Brady Christensen,CAR,C,99.5,0,5,63.6,56.1,70.7,3,11,211,99.1,99.1,96.7,3,14,0,397,247,0,123,399,223,225,0,0,174,29,Panthers,2024,25376.4,
802,Connor McGovern,NYJ,C,100.0,0,22,58.9,69.7,56.8,1,7,228,100.0,100.0,98.2,3,8,0,369,369,0,0,369,243,243,0,0,126,0,Jets,2024,21734.1,
803,Tanor Bortolini,IND,C,100.0,0,14,65.1,64.6,65.4,2,5,198,100.0,100.0,98.2,1,7,0,351,348,3,0,351,211,211,0,0,140,0,Colts,2024,22850.1,
804,Shane Lemieux,NO,C,100.0,0,20,51.1,42.1,58.8,0,11,207,100.0,100.0,96.9,2,12,1,337,337,0,0,337,221,221,0,0,116,0,Saints,2024,17220.7,
805,Alec Anderson,BUF,C,96.7,2,4,70.4,65.4,76.2,1,2,82,88.2,88.8,98.2,7,3,0,324,8,117,7,335,87,98,8,0,237,190,Bills,2024,23584.000000000004,
806,Erik McCoy,NO,C,100.0,0,20,94.2,79.7,94.5,1,2,142,100.0,100.0,98.9,3,3,0,293,293,0,0,293,154,154,0,0,139,0,Saints,2024,27600.600000000002,
807,Alex Forsyth,DEN,C,100.0,0,10,66.5,58.8,67.3,1,5,163,100.0,100.0,96.9,0,8,2,292,279,12,0,292,173,173,0,0,119,0,Broncos,2024,19418.0,
808,Austin Corbett,CAR,C,100.0,0,5,62.9,66.8,59.3,1,1,176,100.0,100.0,98.9,1,3,1,291,291,0,0,291,187,187,0,0,104,0,Panthers,2024,18303.899999999998,
809,Michael Deiter,WAS,C,100.0,0,32,51.2,41.4,54.0,0,4,135,100.0,100.0,96.3,0,7,3,234,218,12,1,234,145,145,1,1,89,1,Commanders,2024,11980.800000000001,
810,David Andrews,NE,C,100.0,2,19,58.7,60.0,60.1,0,4,100,100.0,100.0,97.0,2,5,1,193,193,0,0,193,105,105,0,0,88,0,Patriots,2024,11329.1,
811,Ryan McCollum,PIT,C,100.0,0,25,50.3,41.5,52.2,1,3,71,100.0,100.0,97.2,2,4,0,153,152,0,0,153,75,75,0,0,78,1,Steelers,2024,7695.9,
812,Danny Pinter,IND,C,100.0,0,14,68.6,60.2,69.1,0,3,69,100.0,100.0,97.8,2,3,0,138,138,0,0,138,75,75,0,0,63,0,Colts,2024,9466.8,
813,Corey Levin,TEN,C,100.0,0,31,55.5,64.5,55.8,2,2,71,100.0,100.0,95.8,1,5,1,133,133,0,0,133,76,76,0,0,57,0,Titans,2024,7381.5,
814,Sedrick Van Pran-Granger,BUF,C,100.0,0,4,54.6,42.1,56.3,1,0,40,100.0,100.0,98.7,0,1,0,125,124,1,0,125,40,40,0,0,85,0,Bills,2024,6825.0,
815,Nick Leverett,ARZ,C,100.0,0,1,36.6,19.8,50.6,4,5,71,100.0,100.0,92.3,2,10,1,122,115,0,5,122,77,77,0,0,45,1,Cardinals,2024,4465.2,
816,Cole Strange,NE,C,100.0,0,19,48.6,79.0,40.4,0,1,67,100.0,100.0,99.3,2,1,0,117,117,0,0,117,75,75,0,0,42,0,Patriots,2024,5686.2,
817,Nick Gates,PHI,C,100.0,0,24,52.6,67.7,49.0,0,0,47,100.0,100.0,100.0,1,0,0,96,82,10,0,96,47,47,4,0,49,0,Eagles,2024,5049.6,
818,Robert Hainsey,TB,C,100.0,0,30,73.3,81.0,73.9,0,0,41,100.0,100.0,100.0,1,0,0,94,76,14,0,94,45,45,0,0,49,4,Buccaneers,2024,6890.2,
819,Nick Harris,CLV,C,97.8,0,8,49.7,63.9,48.3,0,2,54,96.4,96.7,98.1,1,2,0,88,78,0,0,90,58,60,0,0,30,0,Browns,2024,4473.0,
820,Dylan McMahon,LA,C,100.0,0,26,38.3,25.8,49.7,1,4,45,100.0,100.0,92.2,1,6,1,68,66,0,0,68,46,46,2,0,22,0,Rams,2024,2604.3999999999996,
821,Jalen Sundell,SEA,C,98.2,0,29,53.8,74.5,46.4,0,0,35,97.2,97.4,100.0,0,0,0,56,48,0,0,57,37,38,0,0,19,5,Seahawks,2024,3066.6,
822,Michael Niese,DET,C,100.0,0,11,42.4,63.5,40.7,0,0,12,100.0,100.0,100.0,1,0,0,34,33,1,0,34,12,12,0,0,22,0,Lions,2024,1441.6,
823,Hunter Nourzad,KC,C,100.0,0,16,67.8,81.2,62.9,0,0,23,100.0,100.0,100.0,0,0,0,31,31,0,0,31,24,24,0,0,7,0,Chiefs,2024,2101.7999999999997,
824,Matt Lee,CIN,C,100.0,0,7,57.3,71.7,63.3,0,0,4,100.0,100.0,100.0,1,0,0,27,0,0,0,27,5,5,0,0,22,27,Bengals,2024,1547.1,
825,Jon Gaines II,ARZ,C,95.5,0,1,63.0,62.4,61.1,0,0,0,0.0,50.0,,0,0,0,21,12,0,0,22,1,2,0,0,20,4,Cardinals,2024,1386.0,
826,Matt Hennessy,SF,C,93.8,0,28,61.7,70.7,60.4,0,0,2,100.0,66.7,100.0,0,0,0,15,12,3,0,16,2,3,0,0,13,0,49ers,2024,987.2,
827,Luke Fortner,JAX,C,100.0,0,15,52.5,28.5,55.0,0,1,6,100.0,100.0,91.7,0,1,0,13,12,0,0,13,7,7,0,1,6,0,Jaguars,2024,682.5,
828,Brenden Jaimes,LAC,C,100.0,0,27,55.3,73.2,53.2,0,0,3,100.0,100.0,100.0,0,0,0,10,10,0,0,10,3,3,0,0,7,0,Chargers,2024,553.0,
829,Brett Toth,PHI,C,100.0,0,24,59.9,,59.6,0,0,0,,,,0,0,0,5,5,0,0,5,0,0,0,0,5,0,Eagles,2024,299.5,
830,Chris Glaser,CHI,C,100.0,0,6,60.0,64.2,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,Bears,2024,60.0,
