,position,weighted_avg_grades,Team
10,OL,63.66275187104202,Lions
11,OL,68.10489337395279,Packers
12,OL,53.888486027591085,Texans
13,OL,61.72657329240215,Colts
14,OL,65.26532890766445,Jaguars
15,OL,64.70402647545505,Chiefs
16,OL,71.6273703366697,Rams
17,OL,60.54736251402918,Chargers
18,OL,58.22941629743788,Dolphins
19,OL,64.70497637795275,Vikings
20,OL,76.66962136777224,Patriots
21,OL,70.5968286099865,Saints
22,OL,63.76323366555925,Giants
23,OL,60.08743879472693,Jets
24,OL,70.37535545023697,Raiders
25,OL,77.71981313955213,Eagles
26,OL,73.69562832446809,Steelers
27,OL,57.02648679460384,Seahawks
28,OL,70.18203309692672,49ers
29,OL,65.92752460809332,Buccaneers
30,OL,70.58206178528759,Titans
31,OL,64.0570667681187,Commanders
0,RB/FB,57.92695035460993,Cardinals
1,RB/FB,68.96294117647058,Falcons
2,RB/FB,74.11003787878788,Ravens
3,RB/FB,69.27460317460317,Bills
4,RB/FB,65.21969365426695,Panthers
5,RB/FB,67.90021367521368,Bears
6,RB/FB,68.67951219512194,Bengals
7,RB/FB,67.81503759398497,Browns
8,RB/FB,67.87913978494623,Cowboys
9,RB/FB,71.21966873706005,Broncos
10,RB/FB,60.22014742014742,Lions
11,RB/FB,68.07723577235772,Packers
12,RB/FB,66.06949494949495,Texans
13,RB/FB,69.37820224719101,Colts
14,RB/FB,63.56321483771251,Jaguars
15,RB/FB,78.425,Chiefs
16,RB/FB,78.18214285714285,Rams
17,RB/FB,71.33304721030044,Chargers
18,RB/FB,71.19500000000001,Dolphins
19,RB/FB,72.75281090289609,Vikings
20,RB/FB,76.53801652892562,Patriots
21,RB/FB,78.53100917431193,Saints
22,RB/FB,61.22663847780127,Giants
23,RB/FB,66.78206278026906,Jets
24,RB/FB,69.69850374064838,Raiders
25,RB/FB,66.03232323232324,Eagles
26,RB/FB,71.69183266932272,Steelers
27,RB/FB,63.55132275132274,Seahawks
28,RB/FB,59.41716937354988,49ers
29,RB/FB,59.398999999999994,Buccaneers
30,RB/FB,68.08039647577093,Titans
31,RB/FB,61.35250596658712,Commanders
0,TE,62.892167832167836,Cardinals
1,WR,65.57885338345864,Cardinals
2,TE,63.29780521262003,Falcons
3,WR,75.74087389380531,Falcons
4,TE,63.10237812128419,Ravens
5,WR,62.19476782210595,Ravens
6,TE,65.2422077922078,Bills
7,WR,60.80186183243509,Bills
8,TE,61.19730458221024,Panthers
9,WR,61.65796002756719,Panthers
10,TE,60.75765379113018,Bears
11,WR,65.1035010940919,Bears
12,TE,61.96220095693779,Bengals
13,WR,65.97922235722965,Bengals
14,TE,60.1441073512252,Browns
15,WR,57.470786516853934,Browns
16,TE,62.51920438957476,Cowboys
17,WR,66.54033018867923,Cowboys
18,TE,58.47042253521126,Broncos
19,WR,66.28680336487908,Broncos
20,TE,69.56795865633075,Lions
21,WR,75.9383896103896,Lions
22,TE,52.45227765726681,Packers
23,WR,67.46736422521175,Packers
24,TE,59.17362459546925,Texans
25,WR,70.22322327923895,Texans
26,TE,64.95140664961637,Colts
27,WR,60.13815165876777,Colts
28,TE,65.14423076923077,Jaguars
29,WR,71.41962323390895,Jaguars
30,TE,73.23226872246696,Chiefs
31,WR,68.7907222548444,Chiefs
32,TE,58.7687125748503,Rams
33,WR,72.51711809317443,Rams
34,TE,74.09278606965174,Chargers
35,WR,71.7577221228384,Chargers
36,TE,59.021063394683026,Dolphins
37,WR,68.80273618998451,Dolphins
38,TE,70.08723667905824,Vikings
39,WR,74.79846153846154,Vikings
40,TE,75.422106943336,Patriots
41,WR,67.08788638262322,Patriots
42,TE,59.82936288088643,Saints
43,WR,73.75692395005676,Saints
44,TE,65.54746335963924,Giants
45,WR,62.31114130434783,Giants
46,TE,60.84566145092461,Jets
47,WR,66.40572979493366,Jets
48,TE,61.767036011080336,Raiders
49,WR,61.905798687089714,Raiders
50,TE,72.5354247104247,Eagles
51,WR,69.54371428571427,Eagles
52,TE,62.92134831460674,Steelers
53,WR,74.18603515625,Steelers
54,TE,63.49817974971559,Seahawks
55,WR,70.67202688728025,Seahawks
56,TE,67.33464052287582,49ers
57,WR,69.46122334455667,49ers
58,TE,67.03361650485436,Buccaneers
59,WR,74.51041450777203,Buccaneers
60,TE,69.27469204927212,Titans
61,WR,66.93462427745665,Titans
62,TE,60.36256281407035,Commanders
63,WR,66.92575667655787,Commanders
0,QB,56.38272471910113,Cardinals
1,QB,88.3,Falcons
2,QB,68.0944,Ravens
3,QB,73.67185069984448,Bills
4,QB,68.41061538461538,Panthers
5,QB,65.01498257839722,Bears
6,QB,71.73620981387478,Bengals
7,QB,52.64719562243502,Browns
8,QB,72.17881773399014,Cowboys
9,QB,50.4839541547278,Broncos
10,QB,78.17117647058822,Lions
11,QB,70.978223495702,Packers
12,QB,60.624659606656586,Texans
13,QB,60.95219512195122,Colts
14,QB,69.33107344632768,Jaguars
15,QB,81.46351744186046,Chiefs
16,QB,74.11553090332805,Rams
17,QB,80.08224299065421,Chargers
18,QB,57.020444444444436,Dolphins
19,QB,80.35515320334262,Vikings
20,QB,87.29494382022473,Patriots
21,QB,89.2,Saints
22,QB,69.025,Giants
23,QB,63.042625607779584,Jets
24,QB,68.78425196850394,Raiders
25,QB,80.75069532237674,Eagles
26,QB,84.87146776406036,Steelers
27,QB,78.8,Seahawks
28,QB,71.02190889370932,49ers
29,QB,72.14370677731674,Buccaneers
30,QB,73.6387001477105,Titans
31,QB,70.0,Commanders
