,position,weighted_avg_grades,Team
93,DB,59.19716260458348,Commanders
94,DL,63.84854349154614,Commanders
95,LB,59.357911985018724,Commanders
0,OL,62.112592874833304,Cardinals
1,OL,62.41190354027706,Falcons
2,OL,74.934079018582,Ravens
3,OL,62.69151208544125,Bills
4,OL,64.18494888967219,Panthers
5,OL,61.96566888396157,Bears
6,OL,55.26485520200215,Bengals
7,OL,62.586725325172154,Browns
8,OL,74.95826799714897,Cowboys
9,OL,66.60244817374137,Broncos
10,OL,68.74696830921414,Lions
11,OL,70.43464814814814,Packers
12,OL,61.68941420229799,Texans
13,OL,76.83033376359948,Colts
14,OL,62.198054545454546,Jaguars
15,OL,64.24800075800644,Chiefs
16,OL,55.74281069364162,Rams
17,OL,57.43253283302063,Chargers
18,OL,51.315168218969774,Dolphins
19,OL,63.902233980011765,Vikings
20,OL,69.13856005538248,Patriots
21,OL,72.90148080438756,Saints
22,OL,64.25419619544945,Giants
23,OL,58.01090019569472,Jets
24,OL,64.9938671875,Raiders
25,OL,79.90208545269583,Eagles
26,OL,66.97470180838783,Steelers
27,OL,60.459186147186145,Seahawks
28,OL,65.12037664783428,49ers
29,OL,69.99038826574633,Buccaneers
30,OL,68.46871598468051,Titans
31,OL,65.75952677459527,Commanders
0,HB,71.23522458628841,Cardinals
1,HB,59.9977329974811,Falcons
2,HB,72.72073732718894,Ravens
3,HB,64.58142493638675,Bills
4,HB,83.19621380846324,Panthers
5,HB,64.48495145631068,Bears
6,HB,70.37449494949495,Bengals
7,HB,83.91555555555556,Browns
8,HB,78.30679824561403,Cowboys
9,HB,69.02285067873304,Broncos
10,HB,64.0671264367816,Lions
11,HB,81.6004555808656,Packers
12,HB,74.13622448979592,Texans
13,HB,70.3174840085288,Colts
14,HB,62.66517412935324,Jaguars
15,HB,63.83502538071066,Chiefs
16,HB,65.85687331536388,Rams
17,HB,76.344769874477,Chargers
18,HB,58.41925675675675,Dolphins
19,HB,76.71988071570576,Vikings
20,HB,70.49401544401545,Patriots
21,HB,71.78163265306122,Saints
22,HB,69.02804532577903,Giants
23,HB,70.40701298701298,Jets
24,HB,80.65218295218294,Raiders
25,HB,64.51722689075629,Eagles
26,HB,65.28302752293577,Steelers
27,HB,74.3995670995671,Seahawks
28,HB,72.71912681912683,49ers
29,HB,65.58160377358492,Buccaneers
30,HB,72.56520681265206,Titans
31,HB,67.4902564102564,Commanders
0,TE,71.90480000000001,Cardinals
1,WR,63.82844036697248,Cardinals
2,TE,72.88832951945079,Falcons
3,WR,74.70522006141249,Falcons
4,TE,80.38737499999999,Ravens
5,WR,63.605484896661366,Ravens
6,TE,60.24111111111111,Bills
7,WR,70.55482885085574,Bills
8,TE,62.41824644549763,Panthers
9,WR,63.42802275960171,Panthers
10,TE,56.22174603174604,Bears
11,WR,67.37674886763966,Bears
12,TE,58.046674727932285,Bengals
13,WR,67.35106277805241,Bengals
14,TE,51.82918395573997,Browns
15,WR,68.64106334841628,Browns
16,TE,60.310485933503834,Cowboys
17,WR,73.85826687931953,Cowboys
18,TE,54.13324572930355,Broncos
19,WR,70.01066978193147,Broncos
20,TE,56.921867321867325,Lions
21,WR,73.76866883116882,Lions
22,TE,60.29861982434128,Packers
23,WR,65.43124335812965,Packers
24,TE,56.64350877192983,Texans
25,WR,74.01153846153846,Texans
26,TE,69.45623409669211,Colts
27,WR,65.18099173553719,Colts
28,TE,53.499099099099105,Jaguars
29,WR,67.04682395644284,Jaguars
30,TE,76.32639198218263,Chiefs
31,WR,68.25344921238457,Chiefs
32,TE,79.91278772378516,Rams
33,WR,74.13023255813953,Rams
34,TE,66.41686746987952,Chargers
35,WR,67.88592715231788,Chargers
36,TE,58.115437003405226,Dolphins
37,WR,65.35569620253165,Dolphins
38,TE,67.62519863791147,Vikings
39,WR,73.33747810858145,Vikings
40,TE,52.24048780487805,Patriots
41,WR,65.9560620756547,Patriots
42,TE,72.05202312138728,Saints
43,WR,71.37020484171323,Saints
44,TE,60.82100737100737,Giants
45,WR,69.6585581167239,Giants
46,TE,59.12931854199683,Jets
47,WR,67.46897106109326,Jets
48,TE,78.0307962529274,Raiders
49,WR,63.3800868935554,Raiders
50,TE,76.43850267379679,Eagles
51,WR,62.574179743223965,Eagles
52,TE,46.555325034578146,Steelers
53,WR,63.07181919642858,Steelers
54,TE,67.57630331753553,Seahawks
55,WR,69.25442795595978,Seahawks
56,TE,82.30324675324675,49ers
57,WR,69.55494568324757,49ers
58,TE,56.75054229934924,Buccaneers
59,WR,79.48679611650485,Buccaneers
60,TE,68.10806451612903,Titans
61,WR,74.72933968686182,Titans
62,TE,51.43892617449664,Commanders
63,WR,67.52170775706554,Commanders
0,QB,64.5594674556213,Cardinals
1,QB,74.53159851301115,Falcons
2,QB,87.53115671641793,Ravens
3,QB,62.62285714285714,Bills
4,QB,47.75182186234819,Panthers
5,QB,64.65390173410404,Bears
6,QB,60.80876216968011,Bengals
7,QB,74.68046153846153,Browns
8,QB,80.1,Cowboys
9,QB,60.785643564356434,Broncos
10,QB,68.41179039301309,Lions
11,QB,81.22507288629738,Packers
12,QB,79.73333333333333,Texans
13,QB,60.43387096774194,Colts
14,QB,69.60530612244898,Jaguars
15,QB,80.56230215827337,Chiefs
16,QB,72.33277074542899,Rams
17,QB,74.22761627906976,Chargers
18,QB,70.98018494055482,Dolphins
19,QB,84.16648044692738,Vikings
20,QB,80.11544011544011,Patriots
21,QB,84.86409090909092,Saints
22,QB,64.89917469050894,Giants
23,QB,59.936089030206674,Jets
24,QB,79.06326530612246,Raiders
25,QB,76.47372060857538,Eagles
26,QB,50.43477537437604,Steelers
27,QB,91.1,Seahawks
28,QB,77.9,49ers
29,QB,68.30306258322238,Buccaneers
30,QB,81.98771929824561,Titans
31,QB,60.051194539249146,Commanders
0,K/P/ST,60.9,Cardinals
1,K/P/ST,61.900000000000006,Falcons
2,K/P/ST,75.6,Ravens
3,K/P/ST,62.8,Bills
4,K/P/ST,59.3,Panthers
5,K/P/ST,53.5,Bears
6,K/P/ST,65.5,Bengals
7,K/P/ST,60.86666666666667,Browns
8,K/P/ST,67.76666666666667,Cowboys
9,K/P/ST,65.75,Broncos
10,K/P/ST,67.45,Lions
11,K/P/ST,74.44999999999999,Packers
12,K/P/ST,57.849999999999994,Texans
13,K/P/ST,56.800000000000004,Colts
14,K/P/ST,75.75,Jaguars
15,K/P/ST,67.65,Chiefs
16,K/P/ST,67.0,Rams
17,K/P/ST,58.5,Chargers
18,K/P/ST,59.2,Dolphins
19,K/P/ST,68.9,Vikings
20,K/P/ST,53.2,Patriots
21,K/P/ST,73.65,Saints
22,K/P/ST,52.8,Giants
23,K/P/ST,45.03333333333334,Jets
24,K/P/ST,50.45,Raiders
25,K/P/ST,59.95,Eagles
26,K/P/ST,71.85,Steelers
27,K/P/ST,57.1,Seahawks
28,K/P/ST,61.400000000000006,49ers
29,K/P/ST,58.949999999999996,Buccaneers
30,K/P/ST,59.375,Titans
31,K/P/ST,62.55,Commanders
