,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
1548,James Hudson III,CLV,T,100.0,1,8,57.8,43.7,77.0,2,12,154,100.0,100.0,94.8,3,15,1,296,0,0,15,296,177,177,0,258,119,18,Browns,2022,17108.8,
1549,Cedric Ogbuehi,NYJ,T,100.0,1,22,47.7,57.0,41.8,1,12,171,100.0,100.0,95.6,3,14,1,286,0,0,0,286,176,176,0,286,110,0,Jets,2022,13642.2,
1550,Blake Brandel,MIN,T,100.0,0,18,55.3,55.0,61.2,1,5,170,100.0,100.0,94.1,3,13,7,274,0,0,273,274,181,181,0,0,93,1,Vikings,2022,15152.199999999999,
1551,Tyron Smith,DAL,T,100.0,0,9,58.6,64.1,49.6,2,6,153,100.0,100.0,96.7,0,9,1,271,0,0,0,271,161,161,0,271,110,0,Cowboys,2022,15880.6,
1552,Foster Sarell,LAC,T,100.0,0,27,44.6,49.7,37.0,6,10,178,100.0,100.0,94.4,1,18,2,250,0,0,0,250,186,186,0,249,64,1,Chargers,2022,11150.0,
1553,Dennis Kelly,IND,T,100.0,0,14,58.9,52.9,64.2,5,9,148,100.0,100.0,95.3,2,14,0,240,0,0,191,240,157,157,0,48,83,1,Colts,2022,14136.0,
1554,Jason Peters,DAL,T,100.0,0,9,70.3,60.5,71.8,1,9,132,100.0,100.0,95.5,0,11,1,235,0,55,139,235,135,135,0,33,100,8,Cowboys,2022,16520.5,
1555,Walker Little,JAX,T,100.0,0,15,61.1,59.9,64.5,1,11,129,100.0,100.0,94.6,2,13,1,234,0,0,206,234,135,135,0,20,99,8,Jaguars,2022,14297.4,
1556,Brandon Walton,TB,T,100.0,0,30,57.9,65.3,57.2,2,2,145,100.0,100.0,97.9,4,5,1,234,0,16,215,234,154,154,0,0,80,3,Buccaneers,2022,13548.6,
1557,Hakeem Adeniji,CIN,T,100.0,0,7,54.1,48.4,56.6,0,8,116,100.0,100.0,96.6,2,8,0,220,0,0,6,220,123,123,0,156,97,58,Bengals,2022,11902.0,
1558,Marcus Cannon,NE,T,100.0,0,19,63.7,53.6,66.2,0,10,99,100.0,100.0,93.9,0,11,1,207,0,0,0,207,106,106,0,153,101,54,Patriots,2022,13185.900000000001,
1559,Landon Young,NO,T,100.0,0,20,40.3,33.2,43.8,2,4,98,100.0,100.0,92.9,1,10,4,207,0,0,76,207,101,101,0,113,106,18,Saints,2022,8342.099999999999,
1560,Yodny Cajuste,NE,T,99.5,0,19,65.7,53.6,72.4,0,9,114,99.1,99.2,93.4,1,12,3,196,0,0,0,197,117,118,0,192,79,5,Patriots,2022,12942.900000000001,
1561,Jaylon Moore,SF,T,100.0,0,28,66.3,55.6,68.4,4,2,88,100.0,100.0,94.3,0,8,2,184,0,0,184,184,95,95,0,0,89,0,49ers,2022,12199.199999999999,
1562,Rashawn Slater,LAC,T,100.0,0,27,84.0,72.8,88.0,1,1,110,100.0,100.0,98.2,1,3,1,175,0,0,175,175,113,113,0,0,62,0,Chargers,2022,14700.0,
1563,Daniel Faalele,BLT,T,100.0,0,3,50.2,49.6,47.9,1,5,92,100.0,100.0,92.4,2,10,4,169,0,0,153,169,101,101,0,7,68,9,Ravens,2022,8483.800000000001,
1564,Charlie Heck,HST,T,99.4,0,13,55.7,74.2,42.8,2,3,75,98.7,98.8,96.7,0,5,0,161,0,0,0,162,83,84,0,138,78,24,Texans,2022,9023.4,
1565,Olisaemeka Udoh,MIN,T,100.0,0,18,73.6,76.8,71.8,0,2,76,100.0,100.0,98.7,1,2,0,132,0,0,8,132,77,77,0,116,55,8,Vikings,2022,9715.199999999999,
1566,Trevor Penning,NO,T,100.0,1,20,73.6,38.7,80.2,1,1,31,100.0,100.0,96.8,2,2,0,124,0,0,58,124,33,33,0,0,91,66,Saints,2022,9126.4,
1567,Stone Forsythe,SEA,T,100.0,0,29,37.0,30.4,45.1,0,7,60,100.0,100.0,94.2,1,7,0,122,0,0,2,122,61,61,0,115,61,5,Seahawks,2022,4514.0,
1568,Matt Peart,NYG,T,100.0,0,21,49.2,43.8,64.7,1,5,72,100.0,100.0,94.4,2,7,1,117,0,0,18,117,78,78,0,93,39,5,Giants,2022,5756.400000000001,
1569,Le'Raven Clark,TEN,T,100.0,0,31,57.2,60.1,52.1,1,4,65,100.0,100.0,94.6,0,6,1,114,0,0,10,114,65,65,0,98,49,6,Titans,2022,6520.8,
1570,Storm Norton,LAC,T,100.0,1,27,43.0,34.5,51.3,4,6,59,100.0,100.0,91.5,2,10,0,85,0,0,28,85,62,62,0,44,23,13,Chargers,2022,3655.0,
1571,Austin Jackson,MIA,T,100.0,0,17,57.9,54.6,57.5,0,6,54,100.0,100.0,94.4,0,6,0,84,0,0,0,84,58,58,0,84,26,0,Dolphins,2022,4863.599999999999,
1572,Michael Dunn,CLV,T,97.6,0,8,61.1,79.5,61.5,0,0,11,84.6,86.7,100.0,1,0,0,80,0,0,1,82,13,15,0,1,67,80,Browns,2022,5010.2,
1573,Cameron Erving,CAR,T,94.7,1,5,53.9,78.5,58.3,0,0,10,71.4,71.4,100.0,2,0,0,72,0,0,0,76,10,14,0,0,62,76,Panthers,2022,4096.4,
1574,AJ Arcuri,LA,T,100.0,0,26,48.6,34.2,54.8,0,6,37,100.0,100.0,91.9,0,6,0,70,0,0,70,70,37,37,0,0,33,0,Rams,2022,3402.0,
1575,Colton McKivitz,SF,T,100.0,0,28,69.3,85.9,57.2,0,1,32,100.0,100.0,98.4,0,1,0,68,0,0,43,68,32,32,0,23,36,2,49ers,2022,4712.4,
1576,Matt Nelson,DET,T,95.7,0,11,46.3,53.1,47.9,0,1,19,90.5,88.0,97.4,2,1,0,67,0,0,4,70,22,25,0,3,45,53,Lions,2022,3241.0,
1577,Taylor Lewan,TEN,T,100.0,0,31,67.3,79.4,64.5,0,0,35,100.0,100.0,100.0,1,0,0,64,0,0,64,64,40,40,0,0,24,0,Titans,2022,4307.2,
1578,Mike Remmers,NYJ,T,100.0,0,22,51.0,59.9,50.4,2,2,37,100.0,100.0,91.9,2,5,1,61,0,0,55,61,39,39,0,5,22,0,Jets,2022,3111.0,
1579,Prince Tega Wanogho,KC,T,100.0,0,16,68.4,63.6,68.8,1,1,28,100.0,100.0,96.4,0,2,0,60,0,0,13,60,29,29,0,45,31,0,Chiefs,2022,4104.0,
1580,Josh Ball,DAL,T,100.0,0,9,73.4,29.1,86.2,0,1,17,100.0,100.0,91.2,0,2,1,42,0,0,0,42,17,17,0,40,25,1,Cowboys,2022,3082.8,
1581,Chris Hubbard,CLV,T,100.0,0,8,40.9,22.7,53.4,0,1,11,100.0,100.0,86.4,0,2,1,39,0,0,3,39,11,11,0,0,28,36,Browns,2022,1595.1,
1582,Devery Hamilton,NYG,T,100.0,1,21,50.2,44.1,51.8,0,0,7,100.0,100.0,100.0,1,0,0,39,0,0,0,39,7,7,0,23,32,15,Giants,2022,1957.8000000000002,
1583,Vederian Lowe,MIN,T,100.0,0,18,35.1,63.3,44.1,1,0,15,100.0,100.0,96.7,2,1,0,33,0,0,33,33,15,15,0,0,18,0,Vikings,2022,1158.3,
1584,Kendall Lamm,MIA,T,100.0,0,17,67.0,87.1,56.5,0,0,15,100.0,100.0,100.0,0,0,0,32,0,0,32,32,15,15,0,0,17,0,Dolphins,2022,2144.0,
1585,Alex Leatherwood,CHI,T,100.0,0,6,60.1,45.4,65.7,1,3,19,100.0,100.0,84.2,0,5,1,32,0,3,0,32,20,20,0,27,12,2,Bears,2022,1923.2,
1586,Trent Scott,PIT,T,100.0,0,25,70.9,68.5,65.5,0,0,6,100.0,100.0,100.0,0,0,0,31,0,0,0,31,8,8,0,1,23,30,Steelers,2022,2197.9,
1587,Ja'Wuan James,BLT,T,100.0,0,3,65.3,86.0,47.5,0,0,17,100.0,100.0,100.0,0,0,0,24,0,0,24,24,18,18,0,0,6,0,Ravens,2022,1567.1999999999998,
1588,Justin Herron,LV,T,100.0,1,23,55.4,73.5,54.3,0,0,4,100.0,100.0,100.0,1,0,0,17,0,0,0,17,4,4,0,0,13,17,Raiders,2022,941.8,
1589,Justin Skule,TB,T,100.0,0,30,70.5,85.5,58.5,0,0,13,100.0,100.0,100.0,0,0,0,16,0,0,16,16,13,13,0,0,3,0,Buccaneers,2022,1128.0,
1590,Geron Christian,MIA,T,100.0,1,17,46.0,44.7,42.7,0,0,3,100.0,100.0,100.0,1,0,0,12,0,0,5,12,3,3,0,6,9,0,Dolphins,2022,552.0,
1591,Lucas Niang,KC,T,100.0,0,16,44.0,9.2,50.7,0,1,1,100.0,100.0,50.0,0,1,0,10,0,0,0,10,1,1,0,7,9,2,Chiefs,2022,440.0,
1592,Korey Cunningham,NYG,T,100.0,0,21,47.1,67.1,50.7,0,0,1,100.0,100.0,100.0,0,0,0,8,0,0,0,8,1,1,0,0,7,8,Giants,2022,376.8,
1593,Germain Ifedi,ATL,T,100.0,0,2,45.4,,45.9,0,0,0,,,,0,0,0,8,0,0,4,8,0,0,0,0,8,4,Falcons,2022,363.2,
1594,Luke Tenuta,GB,T,100.0,0,12,71.7,73.9,72.8,0,0,3,100.0,100.0,100.0,0,0,0,7,0,0,0,7,3,3,0,7,4,0,Packers,2022,501.90000000000003,
1595,Coy Cronk,JAX,T,100.0,0,15,60.1,,59.7,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,6,6,0,Jaguars,2022,360.6,
1596,D'Ante Smith,CIN,T,100.0,0,7,48.2,,51.8,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,6,Bengals,2022,289.20000000000005,
1597,Jackson Carman,CIN,T,100.0,0,7,60.7,67.2,59.9,0,0,1,100.0,100.0,100.0,0,0,0,4,0,0,0,4,1,1,0,0,3,4,Bengals,2022,242.8,
1598,Zack Johnson,TEN,T,100.0,0,31,52.0,,47.1,0,0,0,,,,0,0,0,4,0,0,4,4,0,0,0,0,4,0,Titans,2022,208.0,
1599,Aviante Collins,DAL,T,100.0,0,9,59.1,,59.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,3,0,3,0,Cowboys,2022,177.3,
1600,Fred Johnson,TB,T,100.0,0,30,60.0,66.4,63.1,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,2,Buccaneers,2022,120.0,
1601,Yasir Durant,NO,T,100.0,0,20,60.0,,59.7,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,2,Saints,2022,120.0,
1602,Jackson Barton,LV,T,100.0,0,23,60.0,60.9,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,Raiders,2022,60.0,
1603,Larnel Coleman,CAR,T,100.0,0,5,60.0,70.0,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,Panthers,2022,60.0,
1604,Justin Murray,BUF,T,100.0,0,4,60.0,,63.6,0,0,0,,,,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Bills,2022,60.0,
1605,Joe Haeg,CLV,T,100.0,0,8,60.0,62.1,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,Browns,2022,60.0,
1606,Matt Waletzko,DAL,T,100.0,0,9,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1,Cowboys,2022,60.0,
1607,Penei Sewell,DET,T,99.9,1,11,92.8,79.2,95.1,6,18,757,99.7,99.7,98.3,7,25,1,1377,0,0,142,1379,794,796,0,1228,583,8,Lions,2023,127971.2,61.832007073386386
1608,Jawaan Taylor,KC,T,99.9,3,16,49.8,64.6,42.6,12,42,852,99.9,99.9,96.2,24,59,5,1363,0,0,16,1364,909,910,0,1338,454,9,Chiefs,2023,67927.2,72.2468247895945
1609,Spencer Brown,BUF,T,100.0,1,4,70.1,66.5,73.3,5,32,729,100.0,100.0,96.8,9,42,5,1304,0,0,0,1304,774,774,0,1301,530,3,Bills,2023,91410.4,52.54922048997773
1610,Terence Steele,DAL,T,100.0,1,9,52.3,48.9,56.5,14,34,754,100.0,100.0,95.8,7,56,8,1273,0,0,0,1273,809,809,0,1271,464,1,Cowboys,2023,66577.9,61.180388692579506
1611,Dion Dawkins,BUF,T,100.0,3,4,74.9,77.4,66.9,7,28,724,100.0,100.0,97.3,9,37,2,1264,0,0,1263,1264,769,769,0,0,495,1,Bills,2023,94673.6,53.45738636363637
1612,Colton McKivitz,SF,T,100.0,1,28,65.2,58.3,66.3,6,44,659,100.0,100.0,94.8,2,59,9,1245,0,0,26,1245,696,696,0,1219,549,0,49ers,2023,81174.0,64.94533929903058
1613,Taylor Decker,DET,T,99.9,0,11,81.1,79.4,73.9,9,27,688,100.0,99.9,96.2,8,44,8,1242,0,0,1237,1243,719,720,0,0,523,6,Lions,2023,100807.29999999999,80.08928716904276
1614,Luke Goedeke,TB,T,100.0,3,30,73.4,72.5,70.0,5,33,730,100.0,100.0,96.6,12,44,6,1236,0,0,0,1236,779,779,0,1232,457,4,Buccaneers,2023,90722.40000000001,55.625487853444845
1615,Tristan Wirfs,TB,T,100.0,0,30,83.1,85.5,73.8,6,13,728,100.0,100.0,98.0,6,24,5,1233,0,0,1232,1233,777,777,0,0,456,1,Buccaneers,2023,102462.29999999999,53.01924635332252
1616,Jordan Mailata,PHI,T,99.7,1,24,84.8,84.5,83.9,2,41,687,99.4,99.4,96.4,9,46,3,1202,0,0,1192,1206,719,723,0,0,483,14,Eagles,2023,102268.8,67.35732558139534
1617,Zach Tom,GB,T,100.0,1,12,79.7,72.3,81.2,2,33,663,100.0,100.0,97.1,3,37,2,1162,4,0,0,1162,700,700,0,1158,462,0,Packers,2023,92611.40000000001,64.54325865580448
1618,Rashawn Slater,LAC,T,100.0,1,27,76.6,84.7,59.5,7,28,719,100.0,100.0,97.1,8,38,3,1154,0,0,1153,1154,762,762,0,0,392,0,Chargers,2023,88396.4,56.58442275042446
1619,Ikem Ekwonu,CAR,T,100.0,2,5,67.4,62.3,77.0,9,24,684,100.0,100.0,96.0,12,44,11,1148,0,0,1148,1148,730,730,0,0,418,0,Panthers,2023,77375.20000000001,
1620,Taylor Moton,CAR,T,100.0,0,5,74.6,78.1,65.6,0,40,684,100.0,100.0,96.9,4,41,1,1148,0,0,0,1148,730,730,0,1148,418,0,Panthers,2023,85640.79999999999,
1621,Paris Johnson Jr.,ARZ,T,100.0,5,1,60.1,64.2,55.1,8,26,634,100.0,100.0,96.1,12,42,8,1130,0,0,0,1130,685,685,0,1129,445,1,Cardinals,2023,67913.0,
1622,Darnell Wright,CHI,T,100.0,1,6,62.4,61.4,66.0,3,41,618,100.0,100.0,95.3,11,51,7,1127,0,0,0,1127,646,646,0,1121,481,6,Bears,2023,70324.8,
1623,Trey Pipkins III,LAC,T,99.9,2,27,62.8,67.3,50.3,8,32,694,100.0,99.9,95.8,7,49,9,1115,0,0,0,1116,736,737,0,1115,379,0,Chargers,2023,70084.8,
1624,Anton Harrison,JAX,T,100.0,1,15,53.0,60.7,45.8,2,20,665,100.0,100.0,97.6,7,27,5,1112,0,0,12,1112,701,701,0,1100,411,0,Jaguars,2023,58936.0,
1625,Jonah Williams,CIN,T,100.0,2,7,58.5,57.9,54.0,10,23,694,100.0,100.0,96.5,5,41,8,1087,0,0,0,1087,730,730,0,1086,357,1,Bengals,2023,63589.5,
1626,Garett Bolles,DEN,T,100.0,0,10,75.9,83.8,64.3,2,27,603,100.0,100.0,97.1,8,32,3,1073,0,0,1057,1073,649,649,0,0,424,15,Broncos,2023,81440.70000000001,
1627,Jake Matthews,ATL,T,100.0,1,2,71.2,80.1,60.2,5,17,567,100.0,100.0,97.2,6,27,5,1061,0,0,1045,1061,596,596,0,0,465,16,Falcons,2023,75543.2,
1628,Orlando Brown Jr.,CIN,T,100.0,0,7,66.1,66.6,57.1,7,45,678,100.0,100.0,95.1,3,59,7,1058,0,0,1056,1058,714,714,0,0,344,2,Bengals,2023,69933.79999999999,
1629,Austin Jackson,MIA,T,100.0,2,17,66.9,62.3,69.5,4,17,610,100.0,100.0,97.5,9,26,5,1050,0,0,0,1050,639,639,0,1049,411,1,Dolphins,2023,70245.0,
1630,Lane Johnson,PHI,T,100.0,0,24,80.1,80.0,75.8,2,30,586,100.0,100.0,96.8,4,35,3,1038,0,0,9,1038,616,616,0,1028,422,0,Eagles,2023,83143.79999999999,
1631,Donovan Smith,KC,T,100.0,4,16,57.8,62.2,48.0,9,41,643,100.0,100.0,95.6,10,53,3,1037,0,0,1035,1037,688,688,0,0,349,1,Chiefs,2023,59938.6,
1632,Alaric Jackson,LA,T,100.0,0,26,66.6,68.3,59.5,7,33,568,100.0,100.0,96.3,3,41,1,1026,0,0,1026,1026,611,611,0,0,415,0,Rams,2023,68331.59999999999,
1633,Dan Moore Jr.,PIT,T,100.0,1,25,54.4,42.1,60.5,8,40,543,100.0,100.0,94.1,3,56,8,1017,0,0,1012,1017,580,580,0,4,437,1,Steelers,2023,55324.799999999996,
1634,Trent Williams,SF,T,100.0,2,28,92.6,84.3,92.6,4,16,531,100.0,100.0,98.1,11,20,0,1013,0,0,1013,1013,561,561,0,0,452,0,49ers,2023,93803.79999999999,
1635,Bernhard Raimann,IND,T,100.0,2,14,82.7,81.3,74.6,5,25,586,100.0,100.0,96.8,6,34,4,1012,0,0,1008,1012,620,620,0,0,392,4,Colts,2023,83692.40000000001,
1636,George Fant,HST,T,100.0,0,13,61.8,68.7,51.9,4,28,578,100.0,100.0,96.7,4,35,3,1004,0,0,42,1004,619,619,0,962,385,0,Texans,2023,62047.2,
1637,Mekhi Becton,NYJ,T,100.0,4,22,53.2,60.7,56.3,8,30,610,100.0,100.0,94.9,18,50,12,985,0,0,883,985,644,644,0,101,341,1,Jets,2023,52402.0,
1638,Christian Darrisaw,MIN,T,100.0,2,18,82.4,85.3,73.9,13,12,609,100.0,100.0,97.0,7,31,6,982,0,0,982,982,650,650,0,0,332,0,Vikings,2023,80916.8,
1639,Andrew Wylie,WAS,T,100.0,1,32,69.2,67.5,66.1,6,27,657,100.0,100.0,96.1,4,42,9,977,0,0,0,977,693,693,0,974,284,3,Commanders,2023,67608.40000000001,
1640,Rasheed Walker,GB,T,100.0,3,12,66.3,74.7,56.3,4,26,544,100.0,100.0,96.1,10,36,6,974,0,0,966,974,577,577,0,0,397,8,Packers,2023,64576.2,
1641,Laremy Tunsil,HST,T,99.9,0,13,75.5,84.9,66.7,3,15,571,99.8,99.8,97.5,12,23,5,964,0,0,958,965,615,616,0,0,349,7,Texans,2023,72857.5,
1642,Mike McGlinchey,DEN,T,100.0,1,10,67.5,63.5,74.8,8,35,528,100.0,100.0,94.8,9,49,6,947,0,0,0,947,569,569,0,941,378,5,Broncos,2023,63922.5,
1643,Tyron Smith,DAL,T,100.0,0,9,83.7,89.3,68.4,1,17,569,100.0,100.0,97.9,3,21,3,942,0,0,935,942,610,610,0,0,332,7,Cowboys,2023,78845.40000000001,
1644,D.J. Humphries,ARZ,T,100.0,0,1,62.5,68.4,56.5,5,19,525,100.0,100.0,97.0,9,28,4,922,0,0,920,922,568,568,0,0,354,2,Cardinals,2023,57625.0,
1645,Rob Havenstein,LA,T,100.0,1,26,79.8,66.9,85.6,3,21,520,100.0,100.0,97.3,4,26,2,914,0,0,0,914,557,557,0,914,357,0,Rams,2023,72937.2,
1646,Jermaine Eluemunor,LV,T,100.0,1,23,68.7,64.7,71.5,6,16,529,100.0,100.0,96.8,5,28,6,905,0,0,125,905,552,552,0,779,353,0,Raiders,2023,62173.5,
1647,Morgan Moses,BLT,T,100.0,2,3,80.4,77.0,80.3,0,20,490,100.0,100.0,96.7,6,26,6,901,0,0,11,901,524,524,0,890,377,0,Ravens,2023,72440.40000000001,
1648,Brian O'Neill,MIN,T,100.0,1,18,74.5,73.4,71.7,2,25,551,100.0,100.0,96.5,8,33,6,884,0,0,0,884,590,590,0,884,294,0,Vikings,2023,65858.0,
1649,Charles Leno Jr.,WAS,T,100.0,1,32,72.5,77.8,62.0,5,26,598,100.0,100.0,96.9,10,34,3,880,0,0,880,880,631,631,0,0,249,0,Commanders,2023,63800.0,
1650,Mike Onwenu,NE,T,100.0,0,19,71.5,68.0,72.2,2,18,489,100.0,100.0,97.3,4,23,3,850,0,0,0,850,505,505,194,656,345,0,Patriots,2023,60775.0,
1651,Kaleb McGary,ATL,T,99.9,1,2,75.5,69.5,76.5,4,9,455,99.8,99.8,97.7,3,17,4,846,0,0,0,847,478,479,1,842,368,4,Falcons,2023,63948.5,
1652,Ronnie Stanley,BLT,T,100.0,0,3,68.1,75.9,63.0,5,32,472,100.0,100.0,95.0,10,42,5,834,0,0,816,834,500,500,0,0,334,17,Ravens,2023,56795.399999999994,
1653,Charles Cross,SEA,T,100.0,1,29,67.6,69.7,58.3,5,31,517,100.0,100.0,95.4,5,42,6,832,0,0,830,832,554,554,0,0,278,2,Seahawks,2023,56243.2,
1654,Broderick Jones,PIT,T,100.0,0,25,57.3,47.6,61.2,5,24,419,100.0,100.0,95.3,2,34,5,832,0,0,122,832,450,450,0,701,382,9,Steelers,2023,47673.6,
1655,Andrus Peat,NO,T,100.0,1,20,60.2,54.5,62.1,8,20,459,100.0,100.0,96.5,6,30,2,809,0,89,715,809,476,476,0,0,333,5,Saints,2023,48701.8,
1656,Ryan Ramczyk,NO,T,100.0,1,20,73.5,73.6,67.3,2,19,442,100.0,100.0,96.7,4,25,4,785,0,0,0,785,458,458,0,784,327,1,Saints,2023,57697.5,
1657,Dillon Radunz,TEN,T,100.0,0,31,67.2,59.7,78.7,5,26,427,100.0,100.0,95.2,11,36,5,774,0,166,85,774,455,455,19,504,319,0,Titans,2023,52012.8,
1658,Braxton Jones,CHI,T,100.0,2,6,68.8,70.8,68.2,2,28,401,100.0,100.0,95.8,9,32,2,724,0,0,715,724,421,421,0,0,303,9,Bears,2023,49811.2,
1659,Dawand Jones,CLV,T,100.0,0,8,64.7,73.0,53.5,3,15,391,100.0,100.0,96.9,2,21,3,712,0,0,0,712,419,419,1,710,293,1,Browns,2023,46066.4,
1660,Geron Christian,CLV,T,100.0,0,8,45.6,55.0,37.2,6,28,430,100.0,100.0,94.9,5,39,5,708,0,0,705,708,453,453,0,0,255,3,Browns,2023,32284.8,
1661,Kolton Miller,LV,T,100.0,0,23,80.2,79.3,73.3,2,10,405,100.0,100.0,97.5,1,16,4,705,0,0,703,705,428,428,0,0,277,1,Raiders,2023,56541.0,
1662,Blake Freeland,IND,T,100.0,1,14,44.2,42.6,47.6,4,37,395,100.0,100.0,93.8,7,45,4,701,0,0,131,701,426,426,0,568,275,2,Colts,2023,30984.2,
1663,Walker Little,JAX,T,100.0,0,15,58.8,62.6,53.8,3,21,415,100.0,100.0,96.6,7,26,2,659,0,132,521,659,439,439,0,0,220,6,Jaguars,2023,38749.2,
1664,James Hudson III,CLV,T,99.8,2,8,44.7,48.4,50.7,8,23,348,99.7,99.7,94.1,9,36,5,621,0,0,35,622,369,370,0,558,252,28,Browns,2023,27803.4,
1665,Kendall Lamm,MIA,T,100.0,0,17,64.3,67.1,55.3,1,15,343,100.0,100.0,96.5,0,20,4,613,0,0,520,613,357,357,0,93,256,0,Dolphins,2023,39415.9,
1666,Patrick Mekari,BLT,T,100.0,0,3,71.0,63.1,72.1,3,12,302,100.0,100.0,95.9,2,20,5,593,9,0,369,593,323,323,0,187,270,27,Ravens,2023,42103.0,
1667,Terron Armstead,MIA,T,100.0,0,17,79.3,79.5,72.6,0,6,348,100.0,100.0,98.9,3,7,1,585,0,0,585,585,364,364,0,0,221,0,Dolphins,2023,46390.5,
1668,Trent Brown,NE,T,100.0,1,19,80.2,72.8,80.7,6,8,334,100.0,100.0,97.0,2,17,3,579,0,0,579,579,346,346,0,0,233,0,Patriots,2023,46435.8,
1669,Andrew Thomas,NYG,T,100.0,1,21,76.1,80.2,64.1,1,12,359,100.0,100.0,97.1,2,17,4,576,0,0,576,576,376,376,0,0,200,0,Giants,2023,43833.6,
1670,Braden Smith,IND,T,100.0,2,14,83.3,71.0,90.1,2,12,308,100.0,100.0,97.7,7,14,0,575,0,0,0,575,329,329,0,573,246,2,Colts,2023,47897.5,
1671,Joe Noteboom,LA,T,100.0,0,26,52.3,51.6,48.9,5,19,326,100.0,100.0,95.1,1,28,4,573,0,0,144,573,346,346,170,259,227,0,Rams,2023,29967.899999999998,
1672,Jedrick Wills Jr.,CLV,T,100.0,0,8,54.0,60.1,54.5,5,21,297,100.0,100.0,94.6,6,29,3,569,0,0,565,569,319,319,0,0,250,4,Browns,2023,30726.0,
1673,Andre Dillard,TEN,T,100.0,0,31,51.0,47.4,56.6,9,20,305,100.0,100.0,91.3,5,41,12,562,0,0,562,562,331,331,0,0,231,0,Titans,2023,28662.0,
1674,Tyre Phillips,NYG,T,100.0,0,21,52.7,64.5,40.0,2,17,317,100.0,100.0,96.4,3,21,2,552,0,0,0,552,334,334,0,551,218,1,Giants,2023,29090.4,
1675,Cam Robinson,JAX,T,100.0,1,15,65.4,78.8,51.0,2,8,306,100.0,100.0,97.4,3,13,3,535,0,0,525,535,325,325,0,0,210,10,Jaguars,2023,34989.0,
1676,Thayer Munford Jr.,LV,T,100.0,0,23,74.1,59.2,80.4,5,19,291,100.0,100.0,94.5,1,28,4,521,0,0,208,521,303,303,0,263,218,49,Raiders,2023,38606.1,
1677,Stone Forsythe,SEA,T,100.0,2,29,58.2,40.8,71.4,7,20,291,100.0,100.0,93.6,2,32,5,497,0,0,213,497,312,312,0,283,185,1,Seahawks,2023,28925.4,
1678,Vederian Lowe,NE,T,100.0,0,19,41.7,36.0,49.3,3,29,279,100.0,100.0,92.1,2,38,6,476,0,0,236,476,290,290,0,239,186,1,Patriots,2023,19849.2,
1679,Max Mitchell,NYJ,T,100.0,0,22,49.3,47.5,49.4,4,20,315,100.0,100.0,94.3,1,30,6,474,0,0,0,474,336,336,81,392,138,1,Jets,2023,23368.199999999997,
1680,Chris Hubbard,TEN,T,100.0,0,31,68.2,67.8,62.7,4,10,268,100.0,100.0,95.9,0,18,4,473,0,0,0,473,292,292,0,472,181,1,Titans,2023,32258.600000000002,
1681,Evan Neal,NYG,T,100.0,1,21,39.8,38.5,51.1,5,22,288,100.0,100.0,94.6,5,29,2,460,0,0,0,460,309,309,0,460,151,0,Giants,2023,18308.0,
1682,Chukwuma Okorafor,PIT,T,100.0,5,25,60.4,60.7,62.6,0,9,258,100.0,100.0,97.5,8,11,2,436,0,0,0,436,272,272,0,425,164,11,Steelers,2023,26334.399999999998,
1683,Chuma Edoga,DAL,T,100.0,1,9,61.4,63.7,56.8,5,8,231,100.0,100.0,95.9,3,16,3,420,0,101,312,420,251,251,0,0,169,6,Cowboys,2023,25788.0,
1684,Trevor Penning,NO,T,100.0,2,20,53.6,60.8,49.0,3,12,234,100.0,100.0,95.1,7,19,4,417,0,0,405,417,245,245,0,0,172,12,Saints,2023,22351.2,
1685,Larry Borom,CHI,T,100.0,0,6,48.0,45.2,50.4,6,16,217,100.0,100.0,93.5,5,25,3,411,0,0,408,411,225,225,0,0,186,3,Bears,2023,19728.0,
1686,Carter Warren,NYJ,T,100.0,0,22,46.9,45.5,49.9,2,13,243,100.0,100.0,94.9,2,20,5,401,0,0,107,401,258,258,0,294,143,0,Jets,2023,18806.899999999998,
