,position,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_inline_snaps,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_penalties,weighted_avg_receptions,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_slot_snaps,weighted_avg_targeted_qb_rating,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_wide_snaps,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Team,Year,Previous_avg_depth_of_target,Previous_avoided_tackles,Previous_caught_percent,Previous_contested_catch_rate,Previous_contested_receptions,Previous_contested_targets,Previous_declined_penalties,Previous_drop_rate,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_grades_hands_drop,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_pass_route,Previous_inline_rate,Previous_inline_snaps,Previous_interceptions,Previous_longest,Previous_pass_block_rate,Previous_pass_blocks,Previous_pass_plays,Previous_penalties,Previous_receptions,Previous_route_rate,Previous_routes,Previous_slot_rate,Previous_slot_snaps,Previous_targeted_qb_rating,Previous_targets,Previous_touchdowns,Previous_wide_rate,Previous_wide_snaps,Previous_yards,Previous_yards_after_catch,Previous_yards_after_catch_per_reception,Previous_yards_per_reception,Previous_yprr
49,TE,9.46891495601173,0.31085043988269795,70.07214076246333,43.988269794721404,6.686217008797654,11.134897360703812,0.0,6.934897360703813,2.0410557184750733,24.69208211143695,27.0,0.656891495601173,71.94956011730206,50.14046920821115,67.7290322580645,58.64545454545454,67.8190615835777,33.24281524926686,101.91495601173021,0.656891495601173,25.697947214076247,7.00674486803519,17.20234604105572,326.5366568914956,3.595307917888563,37.950146627565985,86.49677419354838,287.7360703812317,49.036950146627575,161.7624633431085,109.68357771260996,51.28152492668622,3.439882697947214,17.445454545454545,62.04692082111437,447.12609970674487,115.52492668621701,3.264222873900293,11.972727272727273,1.3089442815249266,Chargers,2019,8.287654320987654,4.02880658436214,66.83292181069959,23.43333333333333,1.4074074074074074,5.242798353909465,0.0,4.439506172839506,1.0205761316872428,15.962962962962964,27.0,0.7037037037037037,73.64609053497942,40.85308641975308,66.64032921810698,74.39176954732511,64.18477366255145,30.552263374485598,84.6954732510288,0.7037037037037037,26.621399176954732,10.991358024691358,29.382716049382715,281.12345679012344,2.4691358024691357,24.59259259259259,83.67736625514402,236.86831275720164,48.19506172839506,136.56378600823047,96.75843621399177,37.89300411522634,1.662551440329218,20.788477366255144,58.934156378600825,288.9012345679012,111.80658436213992,4.552674897119341,12.193827160493827,1.194320987654321
50,TE,10.961663286004057,0.056795131845841784,61.39269776876267,33.76531440162272,7.430020283975659,18.393509127789045,0.0,7.04421906693712,1.9391480730223123,21.101419878296145,17.0,0.8255578093306288,74.12028397565923,44.47221095334685,59.43468559837728,66.07789046653144,57.94097363083164,24.329817444219067,104.21703853955376,0.9432048681541582,31.97160243407708,7.206896551724138,23.066937119675455,506.50912778904666,0.9432048681541582,43.15415821501014,86.75922920892495,450.9553752535497,63.8920892494929,344.4158215010142,91.0549695740365,68.14604462474645,4.127789046653144,11.16551724137931,55.51926977687627,481.4523326572008,155.20081135902637,3.6052738336714,11.152535496957404,1.0140162271805275,Dolphins,2019,7.652,2.25,71.329,45.68600000000001,2.8,5.12,0.66,0.0,0.0,7.43,17.0,0.66,81.107,39.946999999999996,53.82,50.87,56.016999999999996,58.81399999999999,126.61,0.73,24.42,23.57,49.2,228.39,0.66,16.65,72.395,170.18,19.16,48.1,88.615,23.34,0.27,19.254,47.89,156.62,80.14,4.91,10.036999999999999,0.924
51,TE,6.639130434782608,1.201086956521739,80.53641304347826,74.11684782608695,4.635869565217392,6.706521739130435,0.05434782608695652,3.658152173913044,1.3804347826086956,18.66304347826087,18.0,0.6902173913043478,77.35108695652174,43.946739130434786,66.42934782608695,62.647282608695654,66.45326086956521,58.84619565217392,211.34782608695653,0.0,29.277173913043477,10.466847826086957,36.01086956521739,354.33152173913044,1.3641304347826086,35.244565217391305,84.70489130434783,300.6576086956522,28.787499999999998,100.20652173913044,116.1554347826087,43.98913043478261,2.9130434782608696,11.80108695652174,40.83152173913044,311.55434782608694,145.34782608695653,4.0249999999999995,8.733695652173912,1.0275543478260871,Vikings,2019,7.276898734177215,3.7721518987341773,83.65917721518989,54.3746835443038,6.658227848101266,12.35759493670886,0.9430379746835443,2.1015822784810125,0.9841772151898734,30.332278481012658,18.0,0.0,88.01329113924051,80.35379746835443,63.281012658227844,58.434810126582285,65.59651898734177,46.60189873417722,279.6455696202532,0.9430379746835443,43.05696202531646,12.72753164556962,70.59493670886076,618.4018987341772,5.674050632911392,60.639240506329116,82.46962025316456,517.4905063291139,44.00221518987341,281.6392405063291,112.90411392405062,72.05379746835443,3.7721518987341773,8.776582278481012,53.30379746835443,601.623417721519,232.68987341772151,3.912658227848101,10.083544303797469,1.1743037974683541
52,TE,8.405594405594405,1.867132867132867,72.55000000000001,81.11888111888112,2.1503496503496504,2.339160839160839,0.0,9.31048951048951,1.6223776223776223,7.206293706293707,19.0,0.0,56.95,72.48391608391609,52.41048951048951,61.36713286713287,53.391258741258746,39.69230769230769,87.56993006993007,0.28321678321678323,28.265734265734267,16.78041958041958,36.6993006993007,234.51398601398603,2.867132867132867,13.79020979020979,79.21713286713288,189.0979020979021,46.61783216783217,112.86013986013987,103.2888111888112,19.034965034965033,0.47202797202797203,11.581818181818182,29.234265734265733,149.96503496503496,69.3076923076923,5.379370629370629,11.833216783216782,0.847062937062937,Patriots,2019,11.255305466237942,1.4662379421221865,68.78971061093247,36.655948553054664,5.131832797427653,10.311897106109324,0.0,3.970418006430868,1.5144694533762058,25.459807073954984,19.0,0.7331189710610932,74.48199356913183,42.911254019292606,68.18006430868168,63.376848874598075,69.47459807073955,38.747588424437296,146.28295819935693,1.4662379421221865,36.491961414791,15.17942122186495,51.28938906752411,386.2090032154341,3.8842443729903535,35.30546623794212,80.8797427652733,317.91639871382637,46.79903536977492,182.7427652733119,98.59292604501609,53.167202572347264,2.1993569131832795,13.30225080385852,54.745980707395496,508.39871382636653,137.43729903536976,5.026688102893892,13.22508038585209,1.398006430868167
53,TE,10.331756756756755,3.8277027027027026,70.5027027027027,49.85405405405405,6.793918918918919,12.932432432432432,0.8277027027027027,9.26283783783784,4.3108108108108105,28.72635135135135,20.0,0.0,56.876689189189186,78.05202702702704,74.45270270270271,48.43885135135135,75.58817567567567,23.677027027027027,83.87837837837837,0.8277027027027027,55.486486486486484,6.714527027027027,23.094594594594593,367.4189189189189,5.655405405405405,39.898648648648646,87.04729729729729,321.0472972972973,56.70236486486487,211.57432432432432,137.34324324324325,57.00337837837838,7.966216216216216,18.89695945945946,69.55405405405405,622.4695945945946,241.11486486486487,6.06891891891892,15.125,1.8821959459459459,Saints,2019,8.982857142857144,1.1020408163265305,74.25755102040816,64.79591836734694,6.297959183673469,9.044897959183674,0.22040816326530613,7.088163265306122,1.8122448979591836,16.542857142857144,20.0,0.18775510204081633,68.80244897959183,65.88816326530612,68.45551020408163,67.90897959183674,68.72979591836734,39.046530612244894,109.2326530612245,0.7795918367346939,28.70204081632653,14.436326530612245,42.608163265306125,261.0734693877551,1.9142857142857144,26.493877551020407,81.25877551020409,206.3469387755102,41.73755102040817,106.35510204081632,104.66775510204081,34.67755102040816,1.5918367346938775,17.447755102040816,40.65714285714286,305.6734693877551,92.2204081632653,4.188571428571429,11.65061224489796,1.4829387755102044
54,TE,6.133673469387755,1.5051020408163265,71.16122448979593,43.96122448979592,5.005102040816326,12.0,0.5714285714285714,6.604591836734694,2.5306122448979593,17.122448979591837,21.0,0.5816326530612245,67.70357142857142,61.398979591836735,61.235204081632645,64.81224489795919,63.2219387755102,63.29081632653061,180.0765306122449,0.11734693877551021,56.005102040816325,8.922448979591836,22.98469387755102,293.4387755102041,2.316326530612245,36.31122448979592,85.27755102040817,253.14795918367346,26.914285714285715,83.35714285714286,105.24336734693878,52.04081632653061,2.704081632653061,9.17142857142857,28.316326530612244,364.6173469387755,180.7908163265306,4.711734693877551,9.761734693877552,1.3982142857142859,Giants,2019,5.7791505791505795,4.308880308880309,73.52316602316603,30.077220077220076,1.942084942084942,7.694980694980695,0.05791505791505792,6.304633204633205,2.4903474903474905,18.05019305019305,21.0,0.0,63.833976833976834,77.76602316602317,71.1907335907336,66.26254826254826,68.43629343629344,50.784555984555986,161.53667953667954,0.05791505791505792,43.86486486486486,11.651737451737452,35.729729729729726,328.3127413127413,1.77992277992278,36.196911196911195,84.26409266409267,278.74517374517376,36.946332046332046,125.26254826254826,112.54903474903475,49.69111969111969,2.212355212355212,10.62818532818533,36.01544401544402,446.11196911196913,281.988416988417,7.234749034749035,11.976447876447876,1.534864864864865
55,TE,6.524193548387097,0.5806451612903226,81.58870967741936,61.30967741935484,2.5483870967741935,3.806451612903226,0.0,3.2516129032258063,1.1612903225806452,12.129032258064516,22.0,0.0967741935483871,67.18064516129031,68.63548387096773,58.553225806451614,52.52741935483871,61.06935483870968,56.89354838709678,177.90322580645162,0.0,35.854838709677416,23.083870967741937,69.85483870967742,276.5806451612903,1.3870967741935485,21.85483870967742,71.11451612903227,191.80645161290323,23.316129032258065,49.87096774193548,131.15483870967742,25.403225806451612,3.129032258064516,17.780645161290323,43.37096774193548,209.61290322580646,116.79032258064517,5.751612903225807,10.498387096774195,1.2238709677419357,Jets,2019,8.440925266903914,2.0640569395017794,71.21992882562277,43.20533807829182,4.195729537366548,7.1138790035587185,0.08896797153024912,5.976156583629893,1.5266903914590748,16.234875444839858,22.0,0.5693950177935944,69.6185053380783,50.544483985765126,67.55338078291815,68.07758007117438,69.34590747330961,46.59537366548042,125.35231316725978,1.2277580071174377,25.295373665480426,18.422775800711744,47.8576512455516,275.33451957295375,1.8362989323843417,26.647686832740213,78.38434163701068,218.6761565836299,38.98398576512456,110.58718861209964,98.50640569395017,37.444839857651246,2.487544483985765,12.124555160142348,33.380782918149464,322.3665480427046,128.5017793594306,5.087544483985765,10.873665480427047,1.2815658362989324
56,TE,7.431818181818182,9.702020202020202,78.42575757575757,47.94141414141414,7.237373737373737,16.025252525252526,0.07575757575757576,5.115151515151515,4.393939393939394,46.782828282828284,23.0,0.8636363636363636,77.57525252525252,59.072222222222216,81.01818181818182,58.81010101010101,84.12424242424241,48.15606060606061,227.2171717171717,1.7777777777777777,67.83838383838383,12.720202020202022,60.186868686868685,497.72222222222223,1.0,79.78282828282828,84.02929292929292,422.1969696969697,28.02121212121212,149.34343434343435,109.09848484848484,101.92929292929293,2.919191919191919,23.3969696969697,120.79292929292929,1006.7070707070707,522.2020202020202,6.2555555555555555,12.026262626262625,2.2595454545454543,Raiders,2019,8.529353233830845,6.2835820895522385,69.18308457711443,51.23482587064676,9.900497512437811,21.48258706467662,0.8905472636815921,6.055721393034826,4.45273631840796,41.32835820895522,23.0,0.0,69.24676616915423,79.98258706467662,74.08208955223881,51.28109452736319,78.85820895522389,48.73781094527363,230.0497512437811,3.6417910447761193,43.149253731343286,5.103980099502487,21.83582089552239,491.1194029850746,4.54726368159204,61.3134328358209,90.05621890547263,444.8756218905473,31.020398009950252,160.81094527363183,98.83532338308459,89.24378109452736,5.437810945273632,19.725373134328358,98.363184079602,805.4925373134329,324.83084577114425,5.222885572139303,12.866666666666665,1.7587064676616915
57,TE,8.087472527472528,6.276923076923077,71.26241758241758,50.53978021978022,9.525274725274725,19.134065934065934,0.0,5.330989010989012,4.235164835164835,40.33846153846154,24.0,1.2637362637362637,72.99120879120879,46.26725274725274,75.81758241758241,61.76021978021978,75.82791208791208,42.3989010989011,214.25494505494507,1.610989010989011,28.804395604395605,6.933406593406594,33.52527472527473,505.0945054945055,2.18021978021978,70.98461538461538,87.6767032967033,443.40879120879123,40.761758241758244,205.47032967032968,103.4232967032967,100.94945054945055,5.235164835164835,16.20175824175824,82.24395604395605,739.4637362637362,281.15164835164836,4.133406593406593,10.376263736263736,1.630043956043956,Eagles,2019,7.674056603773584,2.2358490566037736,74.04764150943396,41.83632075471698,10.108490566037736,24.14622641509434,0.7641509433962265,6.304009433962264,5.047169811320755,53.30896226415094,24.0,0.7641509433962265,76.17948113207548,64.07570754716981,74.45613207547169,69.67924528301887,76.23820754716981,35.861556603773586,189.4316037735849,4.22877358490566,33.301886792452834,9.233018867924528,45.757075471698116,560.0471698113207,3.9457547169811322,94.75471698113208,85.75259433962263,485.4316037735849,44.242216981132074,262.10849056603774,97.89268867924528,125.88679245283019,6.820754716981132,19.315801886792453,105.80660377358491,951.4551886792453,317.3066037735849,3.6320754716981134,10.187971698113207,1.8677122641509432
58,TE,5.482051282051282,3.6153846153846154,75.8,35.743589743589745,2.5641025641025643,6.102564102564102,0.0,6.461538461538462,1.6923076923076923,7.512820512820513,25.0,0.41025641025641024,61.52564102564103,54.67692307692308,47.03589743589743,55.15384615384615,47.194871794871794,78.90769230769232,244.3846153846154,0.8205128205128205,18.512820512820515,8.04102564102564,21.71794871794872,302.53846153846155,3.1794871794871793,24.384615384615383,85.22051282051282,259.94871794871796,12.917948717948718,33.8974358974359,91.53076923076922,32.282051282051285,1.2307692307692308,6.456410256410256,20.41025641025641,197.3846153846154,109.66666666666667,4.312820512820513,8.235897435897435,0.7451282051282052,Steelers,2019,6.647826086956522,7.385869565217392,76.41739130434782,41.178260869565214,2.755434782608696,6.679347826086956,0.3967391304347826,6.360326086956523,2.880434782608696,23.766304347826086,25.0,1.125,66.64293478260869,44.40652173913043,66.40978260869565,70.87445652173913,65.9375,69.79021739130435,264.7173913043478,0.9184782608695652,61.23913043478261,7.847282608695653,28.130434782608695,377.2391304347826,4.4021739130434785,38.47826086956522,86.38695652173914,328.3695652173913,21.582065217391303,80.27173913043478,116.81684782608697,51.0,2.880434782608696,7.1081521739130435,25.967391304347824,493.0923913043478,282.0054347826087,7.239673913043478,13.125,1.518478260869565
59,TE,6.834117647058823,1.6509803921568627,75.86470588235294,53.333333333333336,2.619607843137255,6.227450980392157,0.01568627450980392,1.7317647058823529,0.7215686274509804,14.588235294117647,29.0,0.19215686274509805,82.69607843137256,67.75921568627452,68.89019607843137,64.05843137254902,69.80980392156863,42.56313725490196,111.68627450980392,1.4431372549019608,24.454901960784312,12.71686274509804,32.266666666666666,286.79607843137256,1.6470588235294117,34.5843137254902,81.64862745098038,239.51764705882354,46.185882352941185,143.51764705882354,101.28235294117647,47.498039215686276,2.933333333333333,10.692156862745097,30.04705882352941,307.82745098039214,144.72549019607843,4.1996078431372545,9.101176470588236,1.408392156862745,Seahawks,2019,7.660091743119266,2.0045871559633026,80.34908256880733,55.5045871559633,1.2522935779816513,2.7018348623853212,0.0,1.438073394495413,0.43577981651376146,10.825688073394495,29.0,0.43577981651376146,77.54678899082569,51.75,64.70229357798165,52.699082568807334,67.33623853211009,44.793119266055044,93.68807339449542,0.0,40.27064220183486,16.13577981651376,34.137614678899084,205.40366972477065,2.1788990825688073,18.38532110091743,78.96330275229357,161.42660550458714,39.19587155963302,77.77981651376147,134.3775229357798,24.128440366972477,2.7339449541284404,14.58394495412844,30.724770642201836,194.80275229357798,104.40366972477064,6.847706422018349,12.305963302752295,1.3159174311926605
60,TE,6.0398601398601395,13.573426573426573,78.70209790209792,60.01398601398601,9.454545454545455,16.552447552447553,0.6783216783216783,0.8139860139860139,0.6783216783216783,38.46853146853147,28.0,0.6783216783216783,87.84685314685315,61.635664335664345,82.5020979020979,58.570629370629376,83.37062937062937,57.330769230769235,203.27272727272728,1.6713286713286712,49.3006993006993,15.28111888111888,53.84615384615385,348.3356643356643,1.3636363636363635,62.39160839160839,79.04685314685314,275.1118881118881,23.179020979020983,79.96503496503496,109.43916083916085,78.20979020979021,4.020979020979021,11.783916083916084,44.42657342657343,742.979020979021,433.61538461538464,5.822377622377623,10.365734265734265,2.316923076923077,49ers,2019,7.611290322580644,16.36021505376344,69.57096774193548,25.31021505376344,4.811827956989247,18.306451612903224,0.9623655913978495,6.338709677419356,5.78494623655914,57.795698924731184,28.0,0.0,68.15430107526882,82.4241935483871,88.65430107526882,56.13978494623657,89.37419354838708,57.38333333333333,324.66129032258067,2.8978494623655915,82.45698924731182,11.651075268817204,65.00537634408602,571.2849462365591,5.817204301075269,84.79569892473118,82.28064516129032,471.56451612903226,29.874193548387098,172.41935483870967,107.11559139784946,123.3225806451613,4.833333333333333,8.510752688172044,50.086021505376344,1326.521505376344,840.6236559139785,9.631182795698924,15.394623655913978,2.7583870967741935
61,TE,9.232291666666667,2.3090277777777777,64.77430555555556,43.953472222222224,6.152777777777778,12.819444444444445,0.3923611111111111,11.75138888888889,3.048611111111111,20.381944444444443,30.0,0.5243055555555556,56.91423611111111,50.67083333333333,58.393055555555556,56.998958333333334,60.122569444444444,54.21597222222223,211.94791666666666,1.4409722222222223,32.986111111111114,9.421527777777778,41.09027777777778,377.93402777777777,3.013888888888889,32.11805555555556,85.21909722222223,317.1736111111111,33.4875,125.50694444444444,88.78125,48.083333333333336,2.09375,11.456597222222221,38.21875,364.84722222222223,121.85069444444444,3.59375,11.535763888888889,1.0936458333333334,Buccaneers,2019,9.781912144702842,1.8733850129198966,66.72093023255815,43.24935400516796,5.434108527131783,12.937984496124031,0.6124031007751938,7.842635658914729,2.5142118863049094,21.043927648578812,30.0,0.5839793281653747,63.925839793281654,48.003617571059436,66.21912144702843,71.64366925064598,66.14909560723514,37.30051679586563,126.73385012919897,2.6666666666666665,40.78294573643411,5.720671834625323,15.361757105943152,350.1421188630491,3.408268733850129,30.483204134366925,88.3906976744186,312.5503875968992,51.63488372093023,186.6847545219638,104.75891472868216,45.91989664082687,5.377260981912145,9.21937984496124,33.798449612403104,381.9431524547804,114.99741602067184,3.588113695090439,12.080103359173126,1.3163049095607235
62,TE,7.502755905511811,5.456692913385827,72.85551181102362,47.979527559055114,2.9803149606299213,5.551181102362205,0.0,6.337007874015748,1.2834645669291338,11.755905511811024,31.0,0.2874015748031496,68.22165354330708,60.9751968503937,68.39645669291339,36.47716535433071,71.67716535433071,42.23779527559055,105.05905511811024,0.9566929133858267,42.42125984251968,12.55236220472441,33.75196850393701,212.37007874015748,2.0708661417322833,22.858267716535433,82.58661417322834,169.5,41.33188976377953,78.37795275590551,107.55866141732282,30.858267716535433,1.9724409448818898,13.69724409448819,24.0748031496063,282.7165354330709,142.85433070866142,5.878740157480315,12.633464566929133,1.6160629921259844,Titans,2019,6.546875,2.18125,81.003125,69.338125,2.24375,3.2625,0.0,5.11875,1.18125,9.95625,31.0,0.39375,67.6975,53.88375,65.304375,65.80625,65.58125000000001,44.46125,102.98125,0.84375,40.375,11.001875,26.51875,201.3875,1.35625,17.8375,83.08,163.3625,34.339999999999996,59.35,114.391875,22.34375,1.76875,17.929375,31.90625,219.09375,122.875,6.65375,12.242500000000001,1.5234999999999999
63,TE,6.770491803278689,2.237704918032787,61.86229508196721,36.9,1.5163934426229508,4.745901639344262,0.9180327868852459,8.960655737704917,1.598360655737705,8.811475409836065,32.0,0.5163934426229508,60.17295081967213,47.99262295081967,50.78688524590164,62.470491803278684,52.27131147540984,61.02950819672131,166.34426229508196,1.8360655737704918,33.122950819672134,11.258196721311476,31.30327868852459,260.155737704918,4.418032786885246,18.098360655737704,81.85655737704919,211.78688524590163,22.979508196721312,53.032786885245905,68.74098360655739,28.631147540983605,1.0,15.37704918032787,39.26229508196721,182.29508196721312,86.90163934426229,5.586885245901638,10.8,0.9440983606557377,Commanders,2019,7.957370517928287,5.386454183266932,69.13824701195219,33.03466135458167,3.633466135458167,10.239043824701195,0.0,4.22390438247012,1.8167330677290836,21.382470119521912,32.0,0.6573705179282868,76.45617529880477,51.79521912350599,67.55219123505975,44.17689243027888,72.18964143426294,44.68964143426295,132.96812749003985,1.5657370517928286,37.02788844621514,8.164940239043824,21.55776892430279,322.35458167330677,3.1195219123505975,42.23107569721115,86.37051792828686,283.7808764940239,36.725896414342635,126.38645418326693,96.21314741035859,60.79282868525896,1.908366533864542,17.550597609561752,59.68525896414343,462.68525896414343,203.77290836653387,5.074900398406374,11.211952191235062,1.578844621513944
64,TE,11.185024154589373,0.26570048309178745,74.42946859903381,41.78743961352657,2.9806763285024154,5.961352657004831,0.14492753623188406,3.557004830917874,0.8357487922705314,18.22222222222222,1.0,1.429951690821256,73.7231884057971,33.617874396135264,61.743478260869566,68.56328502415458,63.36859903381643,45.669082125603865,117.8743961352657,0.8599033816425121,52.01449275362319,8.98743961352657,15.454106280193237,273.78743961352654,4.942028985507246,24.28985507246377,84.8623188405797,240.44444444444446,37.85797101449275,113.26086956521739,124.49082125603866,32.68115942028985,3.1256038647342996,7.616908212560387,24.0,339.05314009661834,143.2415458937198,6.171980676328503,13.325120772946859,1.3041545893719806,Cardinals,2020,9.174404761904762,2.636904761904762,75.71249999999999,60.919642857142854,0.8988095238095238,1.755952380952381,0.0,3.2226190476190473,0.47023809523809523,10.18452380952381,1.0,0.0,73.56666666666666,72.85714285714286,72.79285714285714,70.60773809523809,64.71547619047618,50.3077380952381,106.48809523809524,0.7797619047619048,35.779761904761905,15.960714285714285,36.958333333333336,199.57738095238096,0.9940476190476191,14.363095238095237,79.35178571428571,154.1904761904762,32.832142857142856,60.654761904761905,111.68988095238095,18.732142857142858,1.2083333333333333,8.363095238095237,13.845238095238095,195.79166666666666,86.36309523809524,5.789880952380952,13.863095238095237,1.3489880952380953
65,TE,7.219047619047619,2.723809523809524,65.41396825396826,51.385396825396825,10.063492063492063,19.266666666666666,0.9079365079365079,3.2853968253968255,1.8317460317460317,31.917460317460318,2.0,0.0,80.92793650793651,79.00222222222222,57.677142857142854,30.76857142857143,61.43365079365079,44.1184126984127,236.62222222222223,2.723809523809524,39.36825396825397,4.973333333333333,23.650793650793652,541.6539682539683,1.9238095238095239,51.18412698412698,89.19301587301587,485.1015873015873,47.36984126984127,261.5777777777778,91.9726984126984,77.73015873015873,5.447619047619048,8.338095238095239,43.2984126984127,521.3365079365079,231.72380952380954,4.592063492063492,10.036190476190475,1.0266349206349206,Falcons,2020,7.497049180327869,6.3475409836065575,82.03311475409835,73.30426229508198,9.439344262295082,14.065573770491802,0.0,2.2495081967213117,1.5573770491803278,32.97049180327869,2.0,0.022950819672131147,85.67639344262297,77.99704918032786,75.24196721311476,66.39409836065575,75.15409836065574,48.33245901639344,219.47213114754098,1.580327868852459,38.38688524590164,6.377377049180328,29.432786885245903,451.35081967213114,2.721311475409836,59.61311475409836,87.28622950819671,394.34098360655736,43.08688524590164,193.11803278688524,120.35639344262295,73.77049180327869,4.81311475409836,8.26,37.20327868852459,636.2786885245902,263.3016393442623,5.036721311475409,11.69049180327869,1.537573770491803
66,TE,10.336303630363037,3.036303630363036,63.868316831683174,52.40924092409241,11.023102310231023,19.594059405940595,0.0,11.336633663366337,4.016501650165017,29.141914191419144,3.0,1.518151815181518,59.126402640264025,46.85940594059406,77.08184818481848,70.93465346534654,75.64389438943894,32.795709570957094,89.56105610561056,0.759075907590759,33.445544554455445,4.541584158415842,7.082508250825082,305.0,3.1881188118811883,45.96369636963696,91.27920792079208,286.1419141914191,56.65676567656766,182.3927392739274,107.58118811881188,69.33003300330033,5.577557755775578,8.696039603960397,28.65016501650165,548.0990099009902,146.2838283828383,3.0165016501650164,11.323432343234323,1.6646204620462046,Ravens,2020,9.604199475065617,4.433070866141732,71.1511811023622,30.834120734908133,4.866141732283465,14.548556430446194,0.7165354330708661,5.855380577427821,3.2913385826771653,30.123359580052494,3.0,1.0498687664041995,73.68346456692913,50.500787401574804,82.7514435695538,63.64120734908136,82.49265091863516,30.44304461942257,85.85826771653544,1.7664041994750657,50.76902887139108,5.1629921259842515,14.871391076115486,283.2729658792651,2.5826771653543306,48.039370078740156,90.29685039370078,255.8766404199475,52.07217847769029,149.58792650918636,114.57270341207348,69.73753280839895,6.199475065616798,15.02230971128609,41.343832020997375,607.6771653543307,225.498687664042,4.756692913385827,12.26246719160105,2.2739370078740158
67,TE,8.495569620253166,1.1835443037974684,58.349999999999994,27.21518987341772,1.1835443037974684,3.5,0.8734177215189873,8.662025316455695,2.0126582278481013,10.89240506329114,4.0,1.139240506329114,53.55379746835443,37.50759493670886,61.74556962025316,69.03417721518987,58.372151898734174,42.26455696202532,102.81012658227849,0.9240506329113924,33.56962025316456,16.377848101265823,37.88607594936709,241.0253164556962,1.7468354430379747,17.531645569620252,79.19113924050632,191.9746835443038,28.54113924050633,66.72151898734177,91.06012658227849,31.126582278481013,2.7278481012658227,7.023417721518988,16.50632911392405,202.01898734177215,111.22784810126582,5.474683544303797,10.475949367088608,0.9584810126582278,Bills,2020,9.774404761904762,4.089285714285714,57.17916666666667,39.97619047619048,4.839285714285714,10.619047619047619,0.02976190476190476,20.08154761904762,6.255952380952381,11.392857142857142,4.0,0.0,36.48154761904762,73.99285714285715,60.62083333333333,54.63511904761904,56.49107142857143,60.98452380952382,167.63690476190476,0.6607142857142857,39.958333333333336,12.335714285714285,27.154761904761905,289.92857142857144,3.5892857142857144,20.726190476190474,83.90714285714284,250.5595238095238,27.12678571428571,81.83333333333333,90.37500000000001,37.49404761904762,1.5357142857142858,11.611904761904762,39.61309523809524,284.6309523809524,108.3452380952381,5.074999999999999,13.380952380952381,1.1454761904761905
68,TE,6.122784810126581,1.8132911392405062,67.19588607594937,3.1645569620253164,0.03164556962025317,2.689873417721519,0.0,9.453797468354429,1.8132911392405062,9.449367088607595,5.0,0.8449367088607594,57.37943037974683,31.12879746835443,45.191455696202524,77.18259493670885,42.37310126582279,32.32974683544303,127.0,1.6898734177215189,20.063291139240505,8.20253164556962,22.95253164556962,453.17721518987344,1.6898734177215189,17.670886075949365,87.2395569620253,410.0601265822785,47.66993670886076,230.72784810126583,66.04113924050633,26.39873417721519,0.8765822784810127,19.72373417721519,94.54113924050633,129.15506329113924,71.31645569620254,4.144936708860759,7.463291139240505,0.3197784810126582,Panthers,2020,7.78181818181818,0.9135254988913526,65.79645232815965,26.350776053215075,3.343680709534368,10.643015521064301,0.0,5.988913525498892,1.5254988913525498,23.802660753880264,5.0,0.0,70.87206208425721,76.20266075388027,61.864523281596455,71.94390243902438,62.2549889135255,28.397339246119735,105.91574279379158,1.5210643015521064,31.674057649667407,14.568514412416851,44.61640798226164,393.450110864745,0.4789356984478936,36.57427937915743,82.14323725055434,335.14855875831483,54.400000000000006,212.06430155210643,82.11862527716187,57.55875831485588,1.5210643015521064,13.491130820399112,59.713968957871394,405.2660753880266,158.30820399113082,4.859866962305987,10.53880266075388,1.0508647450110864
