Unnamed: 0_x,season,team,position,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,Player,Position,Cap_Space,year,merge_player_y
2537,2011,Chargers,LB,Stephen Cooper,00-0021544,8.0,2003.0,2003.0,MISSING,32.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chargers,0.04,50.00%,stephen cooper,,stephen cooper,,,,,,
2550,2011,Chargers,OL,Ikechuku Ndukwe,00-0023299,6.0,2005.0,2005.0,MISSING,29.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chargers,0.04,50.00%,ikechuku ndukwe,,ikechuku ndukwe,,,,,,
2552,2011,Chargers,OL,Colin Baxter,00-0028573,0.0,2011.0,2011.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chargers,0.04,50.00%,colin baxter,colin baxter,colin baxter,,,,,,
2572,2011,Chiefs,CB,Sabby Piscitelli,00-0025451,4.0,2007.0,2007.0,Buccaneers,28.0,64,0.306,8.1,270.0,76.69,810.0,126.07346854609872,2011,Chiefs,-0.1,43.80%,sabby piscitelli,sabby piscitelli,sabby piscitelli,,,,,,
2578,2011,Chiefs,CB,Jon McGraw,00-0021187,9.0,2002.0,2002.0,Jets,32.0,57,0.342,8.9,330.0,95.73,871.0,31.5473228561145,2011,Chiefs,-0.1,43.80%,jon mcgraw,,jon mcgraw,,,,,,
2584,2011,Chiefs,DL,Amon Gordon,00-0022878,7.0,2004.0,2004.0,Browns,29.0,161,0.108,2.2,27.0,9.27,324.0,15.534748256583482,2011,Chiefs,-0.1,43.80%,amon gordon,amon gordon,amon gordon,,,,,,
2585,2011,Chiefs,DL,Kelly Gregg,00-0006398,12.0,1999.0,1999.0,Bengals,34.0,173,0.095,1.8,22.0,7.1,286.0,2.985655234797205,2011,Chiefs,-0.1,43.80%,kelly gregg,,kelly gregg,,,,,,
2599,2011,Chiefs,OL,Jared Gaither,00-0025787,4.0,2007.0,2007.0,Ravens,25.0,159,0.11,2.3,28.0,9.69,331.0,39.24683042562679,2011,Chiefs,-0.1,43.80%,jared gaither,jared gaither,jared gaither,,,,,,
2601,2011,Chiefs,OL,Casey Wiegmann,00-0017638,15.0,1996.0,1996.0,MISSING,38.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chiefs,-0.1,43.80%,casey wiegmann,,casey wiegmann,,,,,,
2603,2011,Chiefs,OL,David Mims,00-0028318,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chiefs,-0.1,43.80%,david mims,david sims,david sims,,,,,,
2604,2011,Chiefs,OL,Steve Maneri,00-0027567,1.0,2010.0,2010.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chiefs,-0.1,43.80%,steve maneri,steve maneri,steve maneri,,,,,,
2608,2011,Chiefs,QB,Tyler Palko,00-0024812,4.0,2007.0,2007.0,MISSING,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chiefs,-0.1,43.80%,tyler palko,tyler patmon,tyler patmon,,,,,,
2616,2011,Chiefs,TE,Leonard Pope,00-0024287,5.0,2006.0,2006.0,Cardinals,27.0,72,0.271,7.4,230.0,66.81,748.0,83.96754467987483,2011,Chiefs,-0.1,43.80%,leonard pope,leonard pope,leonard pope,,,,,,
2621,2011,Chiefs,WR,Keary Colbert,00-0022726,7.0,2004.0,2004.0,Panthers,29.0,62,0.316,8.3,284.0,83.98,827.0,53.01352882672625,2011,Chiefs,-0.1,43.80%,keary colbert,,keary colbert,,,,,,
2623,2011,Chiefs,WR,Jerheme Urban,00-0021647,8.0,2003.0,2003.0,MISSING,30.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Chiefs,-0.1,43.80%,jerheme urban,,jerheme urban,,,,,,
2628,2011,Colts,CB,Justin Tryon,00-0026264,3.0,2008.0,2008.0,Commanders,27.0,124,0.15,3.9,48.0,21.13,462.0,64.60014200997853,2011,Colts,-0.19,12.50%,justin tryon,justin tryon,justin tryon,,,,,,
2629,2011,Colts,CB,Jermale Hines,00-0028096,0.0,2011.0,2011.0,Rams,23.0,158,0.111,2.4,28.0,9.91,334.0,59.54763706891429,2011,Colts,-0.19,12.50%,jermale hines,,jermale hines,,,,,,
2631,2011,Colts,CB,Morgan Trent,00-0026928,2.0,2009.0,2009.0,Bengals,25.0,179,0.088,1.6,20.0,6.21,268.0,37.00430717128218,2011,Colts,-0.19,12.50%,morgan trent,morgan trent,morgan trent,,,,,,
2633,2011,Colts,CB,Stevie Brown,00-0027842,1.0,2010.0,2010.0,Raiders,24.0,251,0.048,0.0,0.0,1.25,90.0,13.308484270782202,2011,Colts,-0.19,12.50%,stevie brown,stevie brown,stevie brown,,,,,,
2638,2011,Colts,CB,Prince Miller,00-0027562,1.0,2010.0,2010.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,prince miller,prince miller,prince miller,,,,,,
2651,2011,Colts,DL,Daniel Muir,00-0024692,4.0,2007.0,2007.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,daniel muir,daniel muir,daniel muir,,,,,,
2652,2011,Colts,DL,Eric Foster,00-0025991,3.0,2008.0,2008.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,eric foster,eric fisher,eric fisher,,,,,,
2654,2011,Colts,LB,Ernie Sims,00-0024224,5.0,2006.0,2006.0,Lions,26.0,9,0.847,20.6,1350.0,387.01,1843.0,277.3900243186203,2011,Colts,-0.19,12.50%,ernie sims,ernie sims,ernie sims,,,,,,
2658,2011,Colts,LB,Nate Triplett,00-0027766,1.0,2010.0,2010.0,Vikings,24.0,167,0.101,2.0,25.0,8.11,305.0,47.93833207451981,2011,Colts,-0.19,12.50%,nate triplett,nathan triplett,nathan triplett,,,,,,
2659,2011,Colts,LB,Kevin Bentley,00-0021225,9.0,2002.0,2002.0,Browns,31.0,101,0.194,5.2,96.0,35.26,570.0,17.30431530043699,2011,Colts,-0.19,12.50%,kevin bentley,,kevin bentley,,,,,,
2660,2011,Colts,LB,Zach Diles,00-0025605,4.0,2007.0,2007.0,Texans,26.0,218,0.058,0.3,4.0,2.61,165.0,15.915432334395764,2011,Colts,-0.19,12.50%,zach diles,zac diles,zac diles,,,,,,
2663,2011,Colts,LB,Adrian Moten,00-0028653,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,adrian moten,adrian moten,adrian moten,,,,,,
2667,2011,Colts,OL,Mike Pollak,00-0026199,3.0,2008.0,2008.0,Colts,26.0,59,0.332,8.6,310.0,90.84,853.0,151.06359086669394,2011,Colts,-0.19,12.50%,mike pollak,mike pollak,mike pollak,,,,,,
2668,2011,Colts,OL,Seth Olsen,00-0027096,2.0,2009.0,2009.0,Broncos,25.0,132,0.141,3.5,40.0,17.68,429.0,65.39996326666024,2011,Colts,-0.19,12.50%,seth olsen,seth olsen,seth olsen,,,,,,
2669,2011,Colts,OL,Quinn Ojinnaka,00-0024353,5.0,2006.0,2006.0,Falcons,27.0,139,0.133,3.2,37.0,15.13,401.0,36.82638533495031,2011,Colts,-0.19,12.50%,quinn ojinnaka,quinn ojinnaka,quinn ojinnaka,,,,,,
2672,2011,Colts,OL,Ryan Diem,00-0020399,10.0,2001.0,2001.0,Colts,32.0,118,0.158,4.2,58.0,24.15,488.0,10.343349219907749,2011,Colts,-0.19,12.50%,ryan diem,,ryan diem,,,,,,
2674,2011,Colts,OL,Mike Tepper,00-0027427,1.0,2010.0,2010.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,mike tepper,,mike tepper,,,,,,
2686,2011,Colts,RB,Darren Evans,00-0028645,0.0,2011.0,2011.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,darren evans,darren evans,darren evans,,,,,,
2688,2011,Colts,TE,Anthony Hill,00-0026908,2.0,2009.0,2009.0,Texans,26.0,122,0.153,4.0,50.0,22.09,470.0,73.00327903886904,2011,Colts,-0.19,12.50%,anthony hill,anthony miller,anthony miller,,,,,,
2691,2011,Colts,TE,Mike McNeill,00-0028651,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Colts,-0.19,12.50%,mike mcneill,mike mcneill,mike mcneill,,,,,,
2708,2011,Commanders,CB,Byron Westbrook,00-0025739,4.0,2007.0,2007.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Commanders,-0.1,31.30%,byron westbrook,,byron westbrook,,,,,,
2709,2011,Commanders,CB,Domonique Johnson,00-0026519,2.0,2009.0,2009.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Commanders,-0.1,31.30%,domonique johnson,domonique johnson,domonique johnson,,,,,,
2737,2011,Commanders,OL,Tyler Polumbus,00-0025826,3.0,2008.0,2008.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Commanders,-0.1,31.30%,tyler polumbus,tyler polumbus,tyler polumbus,,,,,,
2741,2011,Commanders,RB,Tashard Choice,00-0026262,3.0,2008.0,2008.0,Cowboys,26.0,122,0.153,4.0,50.0,22.09,470.0,66.05609851368895,2011,Commanders,-0.1,31.30%,tashard choice,tashard choice,tashard choice,,,,,,
2742,2011,Commanders,RB,Ryan Torain,00-0026279,3.0,2008.0,2008.0,Broncos,25.0,139,0.133,3.2,37.0,15.13,401.0,54.93851116753315,2011,Commanders,-0.1,31.30%,ryan torain,ryan torain,ryan torain,,,,,,
2749,2011,Commanders,TE,Dominique Byrd,00-0024308,5.0,2006.0,2006.0,Rams,27.0,93,0.212,5.7,128.0,42.07,613.0,63.62191573829264,2011,Commanders,-0.1,31.30%,dominique byrd,,dominique byrd,,,,,,
2752,2011,Commanders,TE,Rob Myers,00-0026655,2.0,2009.0,2009.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Commanders,-0.1,31.30%,rob myers,rob myers,rob myers,,,,,,
2768,2011,Cowboys,CB,Frank Walker,00-0021943,8.0,2003.0,2003.0,Giants,30.0,207,0.063,0.6,9.0,3.33,192.0,5.781413732999281,2011,Cowboys,0.07,50.00%,frank walker,travon walker,travon walker,,,,,,
2771,2011,Cowboys,CB,Bryan McCann,00-0027421,1.0,2010.0,2010.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Cowboys,0.07,50.00%,bryan mccann,bryan mccann,bryan mccann,,,,,,
2773,2011,Cowboys,CB,Mana Silva,00-0028488,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Cowboys,0.07,50.00%,mana silva,mana silva,mana silva,,,,,,
2792,2011,Cowboys,OL,Derrick Dockery,00-0022132,8.0,2003.0,2003.0,Commanders,30.0,81,0.243,6.6,185.0,54.8,686.0,30.2837385447235,2011,Cowboys,0.07,50.00%,derrick dockery,derrick dockery,derrick dockery,,,,,,
2794,2011,Cowboys,OL,Montrae Holland,00-0022094,8.0,2003.0,2003.0,Saints,31.0,102,0.192,5.1,92.0,34.49,564.0,23.00483652745692,2011,Cowboys,0.07,50.00%,montrae holland,montrae holland,montrae holland,,,,,,
2798,2011,Cowboys,OL,Jermey Parnell,00-0026839,2.0,2009.0,2009.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Cowboys,0.07,50.00%,jermey parnell,jermey parnell,jermey parnell,,,,,,
2801,2011,Cowboys,QB,Chris Greisen,00-0006410,12.0,1999.0,1999.0,Cardinals,35.0,239,0.05,0.0,0.0,1.63,116.0,1.025860041591674,2011,Cowboys,0.07,50.00%,chris greisen,chris givens,chris givens,,,,,,
2806,2011,Cowboys,RB,Tony Fiammetta,00-0027093,2.0,2009.0,2009.0,Panthers,25.0,128,0.145,3.7,44.0,19.33,445.0,68.28537390531133,2011,Cowboys,0.07,50.00%,tony fiammetta,tony fiammetta,tony fiammetta,,,,,,
2807,2011,Cowboys,RB,Tashard Choice,00-0026262,3.0,2008.0,2008.0,Cowboys,26.0,122,0.153,4.0,50.0,22.09,470.0,66.05609851368895,2011,Cowboys,0.07,50.00%,tashard choice,tashard choice,tashard choice,,,,,,
2810,2011,Cowboys,RB,Chauncey Washington,00-0026353,3.0,2008.0,2008.0,Jaguars,26.0,213,0.06,0.5,6.0,2.91,177.0,19.442670957715347,2011,Cowboys,0.07,50.00%,chauncey washington,casey washington,casey washington,,,,,,
2811,2011,Cowboys,RB,Sammy Morris,00-0019484,11.0,2000.0,2000.0,Bills,34.0,156,0.113,2.4,29.0,10.36,341.0,4.968062656543416,2011,Cowboys,0.07,50.00%,sammy morris,sammy morris,sammy morris,,,,,,
2814,2011,Cowboys,TE,Martin Rucker,00-0026251,3.0,2008.0,2008.0,Browns,26.0,111,0.172,4.6,72.0,28.22,520.0,75.56985331645403,2011,Cowboys,0.07,50.00%,martin rucker,martin rucker,martin rucker,,,,,,
2817,2011,Cowboys,WR,Laurent Robinson,00-0025462,4.0,2007.0,2007.0,Falcons,26.0,75,0.26,7.1,215.0,62.54,726.0,108.65671683203738,2011,Cowboys,0.07,50.00%,laurent robinson,laurent robinson,laurent robinson,,,,,,
2818,2011,Cowboys,WR,Akwasi Owusu-Ansah,00-0027726,1.0,2010.0,2010.0,Cowboys,23.0,126,0.148,3.8,46.0,20.21,453.0,77.23084126077637,2011,Cowboys,0.07,50.00%,akwasi owusuansah,akwasi owusuansah,akwasi owusuansah,,,,,,
2820,2011,Cowboys,WR,Jesse Holley,00-0024609,4.0,2007.0,2007.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Cowboys,0.07,50.00%,jesse holley,,jesse holley,,,,,,
2826,2011,Dolphins,CB,Gerald Alexander,00-0025448,4.0,2007.0,2007.0,Lions,27.0,61,0.322,8.4,292.0,86.21,835.0,132.50238787867983,2011,Dolphins,-0.01,37.50%,gerald alexander,gerald alexander,gerald alexander,,,,,,
2827,2011,Dolphins,CB,Jonathan Wade,00-0025471,4.0,2007.0,2007.0,Rams,27.0,84,0.234,6.4,170.0,51.29,667.0,96.71759695192156,2011,Dolphins,-0.01,37.50%,jonathan wade,jonathan wade,jonathan wade,,,,,,
2834,2011,Dolphins,CB,Nathan Jones,00-0022828,7.0,2004.0,2004.0,Cowboys,29.0,205,0.065,0.7,9.0,3.48,197.0,8.156691407759888,2011,Dolphins,-0.01,37.50%,nathan jones,nathan jones,nathan jones,,,,,,
2836,2011,Dolphins,CB,Benny Sapp,00-0022352,7.0,2004.0,2004.0,MISSING,30.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Dolphins,-0.01,37.50%,benny sapp,benny sapp,benny sapp,,,,,,
2851,2011,Dolphins,LB,Jason Taylor,00-0016112,14.0,1997.0,1997.0,Dolphins,36.0,73,0.267,7.3,225.0,65.36,741.0,5.563891112296896,2011,Dolphins,-0.01,37.50%,jason taylor,jason taylor,jason taylor,,,,,,
2857,2011,Dolphins,OL,Ryan Cook,00-0024266,5.0,2006.0,2006.0,Vikings,28.0,51,0.373,9.6,390.0,112.03,929.0,114.98806889285984,2011,Dolphins,-0.01,37.50%,ryan cook,ryan cook,ryan cook,,,,,,
2860,2011,Dolphins,OL,Marc Colombo,00-0021160,9.0,2002.0,2002.0,Bears,32.0,29,0.525,13.2,640.0,202.61,1227.0,49.926043672836215,2011,Dolphins,-0.01,37.50%,marc colombo,marc colombo,marc colombo,,,,,,
2862,2011,Dolphins,OL,Will Barker,00-0027415,1.0,2010.0,2010.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Dolphins,-0.01,37.50%,will barker,will clarke,will clarke,,,,,,
2866,2011,Dolphins,QB,Sage Rosenfels,00-0020480,10.0,2001.0,2001.0,Commanders,33.0,109,0.177,4.7,76.0,29.51,530.0,11.596554107884833,2011,Dolphins,-0.01,37.50%,sage rosenfels,sage rosenfels,sage rosenfels,,,,,,
2872,2011,Dolphins,RB,Larry Johnson,00-0021976,8.0,2003.0,2003.0,Chiefs,31.0,27,0.541,13.6,680.0,215.81,1264.0,69.99855513385174,2011,Dolphins,-0.01,37.50%,larry johnson,larry johnson,larry johnson,,,,,,
2875,2011,Dolphins,RB,Richard Medlin,00-0028798,0.0,2011.0,2011.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Dolphins,-0.01,37.50%,richard medlin,,richard medlin,,,,,,
2877,2011,Dolphins,TE,Dante Rosario,00-0025542,4.0,2007.0,2007.0,Panthers,26.0,155,0.114,2.5,29.0,10.6,344.0,41.24186946552129,2011,Dolphins,-0.01,37.50%,dante rosario,dante rosario,dante rosario,,,,,,
2927,2011,Eagles,OL,Kyle DeVan,00-0025872,3.0,2008.0,2008.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Eagles,0.11,50.00%,kyle devan,kyle devan,kyle devan,,,,,,
2958,2011,Falcons,DL,Carlton Powell,00-0026288,3.0,2008.0,2008.0,Broncos,26.0,148,0.122,2.8,32.0,12.38,368.0,49.505499943184375,2011,Falcons,0.08,58.80%,carlton powell,carlton powell,carlton powell,,,,,,
2981,2011,Falcons,OL,Rob Bruggeman,00-0026638,2.0,2009.0,2009.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Falcons,0.08,58.80%,rob bruggeman,,rob bruggeman,,,,,,
3005,2011,Giants,CB,Justin Tryon,00-0026264,3.0,2008.0,2008.0,Commanders,27.0,124,0.15,3.9,48.0,21.13,462.0,64.60014200997853,2011,Giants,-0.02,65.00%,justin tryon,justin tryon,justin tryon,,,,,,
3008,2011,Giants,CB,Michael Coe,00-0025560,4.0,2007.0,2007.0,Colts,27.0,173,0.095,1.8,22.0,7.1,286.0,32.91140426495551,2011,Giants,-0.02,65.00%,michael coe,michael cox,michael cox,,,,,,
3009,2011,Giants,CB,Deon Grant,00-0019560,11.0,2000.0,2000.0,Panthers,32.0,57,0.342,8.9,330.0,95.73,871.0,17.313537871050677,2011,Giants,-0.02,65.00%,deon grant,doran grant,doran grant,,,,,,
3010,2011,Giants,CB,Brian Williams,00-0021229,9.0,2002.0,2002.0,Vikings,32.0,105,0.185,5.0,84.0,32.26,549.0,16.47541013364034,2011,Giants,-0.02,65.00%,brian williams,brian williams,brian williams,,,,,,
3011,2011,Giants,CB,Derrick Martin,00-0024422,5.0,2006.0,2006.0,Ravens,26.0,208,0.063,0.6,8.0,3.26,189.0,14.080608262639752,2011,Giants,-0.02,65.00%,derrick martin,derrick martin,derrick martin,,,,,,
3020,2011,Giants,DL,Dwayne Hendricks,00-0026695,2.0,2009.0,2009.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Giants,-0.02,65.00%,dwayne hendricks,,dwayne hendricks,,,,,,
3021,2011,Giants,DL,Justin Trattou,00-0028495,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Giants,-0.02,65.00%,justin trattou,justin trattou,justin trattou,,,,,,
3037,2011,Giants,OL,Kareem McKenzie,00-0020463,10.0,2001.0,2001.0,Jets,32.0,79,0.248,6.8,195.0,57.27,699.0,17.070423099067614,2011,Giants,-0.02,65.00%,kareem mckenzie,,kareem mckenzie,,,,,,
3045,2011,Giants,RB,Danny Ware,00-0024559,4.0,2007.0,2007.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Giants,-0.02,65.00%,danny ware,,danny ware,,,,,,
3057,2011,Giants,WR,Brandon Stokley,00-0015754,12.0,1999.0,1999.0,Ravens,35.0,105,0.185,5.0,84.0,32.26,549.0,6.698401892120972,2011,Giants,-0.02,65.00%,brandon stokley,brandon stokley,brandon stokley,,,,,,
3063,2011,Jaguars,CB,Akwasi Owusu-Ansah,00-0027726,1.0,2010.0,2010.0,Cowboys,23.0,126,0.148,3.8,46.0,20.21,453.0,77.23084126077637,2011,Jaguars,-0.14,31.30%,akwasi owusuansah,akwasi owusuansah,akwasi owusuansah,,,,,,
3072,2011,Jaguars,CB,Trumaine McBride,00-0025608,4.0,2007.0,2007.0,Bears,25.0,221,0.057,0.2,3.0,2.44,157.0,14.984863120720473,2011,Jaguars,-0.14,31.30%,trumaine mcbride,trumaine mcbride,trumaine mcbride,,,,,,
3073,2011,Jaguars,CB,C.C. Brown,00-0023621,6.0,2005.0,2005.0,Texans,28.0,188,0.079,1.3,16.0,5.08,242.0,14.586845005451352,2011,Jaguars,-0.14,31.30%,cc brown,,cc brown,,,,,,
3074,2011,Jaguars,CB,Robert McClain,00-0027840,1.0,2010.0,2010.0,Panthers,23.0,249,0.048,0.0,0.0,1.31,94.0,13.560632297941556,2011,Jaguars,-0.14,31.30%,robert mcclain,robert mcclain,robert mcclain,,,,,,
3077,2011,Jaguars,CB,T.J. Heath,00-0028410,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,tj heath,tj heath,tj heath,,,,,,
3084,2011,Jaguars,DL,George Selvie,00-0027818,1.0,2010.0,2010.0,Rams,24.0,226,0.055,0.0,0.0,2.18,146.0,17.970942742379517,2011,Jaguars,-0.14,31.30%,george selvie,george selvie,george selvie,,,,,,
3088,2011,Jaguars,DL,Nate Collins,00-0027263,1.0,2010.0,2010.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,nate collins,nate collins,nate collins,,,,,,
3093,2011,Jaguars,LB,Kevin Bentley,00-0021225,9.0,2002.0,2002.0,Browns,31.0,101,0.194,5.2,96.0,35.26,570.0,17.30431530043699,2011,Jaguars,-0.14,31.30%,kevin bentley,,kevin bentley,,,,,,
3094,2011,Jaguars,LB,Jammie Kirlew,00-0027824,1.0,2010.0,2010.0,Broncos,24.0,232,0.052,0.0,0.0,1.91,132.0,16.599238447801756,2011,Jaguars,-0.14,31.30%,jammie kirlew,,jammie kirlew,,,,,,
3097,2011,Jaguars,LB,Stephen Franklin,00-0028555,0.0,2011.0,2011.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,stephen franklin,,stephen franklin,,,,,,
3098,2011,Jaguars,LB,Michael Lockley,00-0028413,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,michael lockley,michael boley,michael boley,,,,,,
3106,2011,Jaguars,OL,Daniel Baldridge,00-0027498,1.0,2010.0,2010.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,daniel baldridge,daniel baldridge,daniel baldridge,,,,,,
3108,2011,Jaguars,OL,William Robinson,00-0025897,3.0,2008.0,2008.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,william robinson,william robinson,william robinson,,,,,,
3120,2011,Jaguars,TE,Martin Rucker,00-0026251,3.0,2008.0,2008.0,Browns,26.0,111,0.172,4.6,72.0,28.22,520.0,75.56985331645403,2011,Jaguars,-0.14,31.30%,martin rucker,martin rucker,martin rucker,,,,,,
3121,2011,Jaguars,TE,Fendi Onobun,00-0027769,1.0,2010.0,2010.0,Rams,24.0,170,0.098,1.9,23.0,7.59,295.0,46.11900348884236,2011,Jaguars,-0.14,31.30%,fendi onobun,fendi onobun,fendi onobun,,,,,,
3127,2011,Jaguars,WR,Jason Hill,00-0025463,4.0,2007.0,2007.0,49ers,26.0,76,0.257,7.0,210.0,61.18,719.0,107.19631129862644,2011,Jaguars,-0.14,31.30%,jason hill,jason hill,jason hill,,,,,,
3128,2011,Jaguars,WR,Mike Sims-Walker,00-0025466,4.0,2007.0,2007.0,Jaguars,26.0,79,0.248,6.8,195.0,57.27,699.0,103.27004181773056,2011,Jaguars,-0.14,31.30%,mike simswalker,mike simswalker,mike simswalker,,,,,,
3134,2011,Jaguars,WR,Jamar Newsome,00-0028417,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jaguars,-0.14,31.30%,jamar newsome,jamar newsome,jamar newsome,,,,,,
3141,2011,Jets,CB,Donald Strickland,00-0022158,8.0,2003.0,2003.0,Colts,30.0,90,0.219,5.9,140.0,44.94,630.0,26.85540423499174,2011,Jets,0.01,50.00%,donald strickland,loren strickland,loren strickland,,,,,,
3143,2011,Jets,CB,Marquice Cole,00-0024588,4.0,2007.0,2007.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jets,0.01,50.00%,marquice cole,marquice cole,marquice cole,,,,,,
3146,2011,Jets,CB,Andrew Sendejo,00-0027914,1.0,2010.0,2010.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jets,0.01,50.00%,andrew sendejo,andrew sendejo,andrew sendejo,,,,,,
3147,2011,Jets,CB,Emanuel Cook,00-0026648,2.0,2009.0,2009.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jets,0.01,50.00%,emanuel cook,emanuel cook,emanuel cook,,,,,,
3166,2011,Jets,LB,Eddie Jones,00-0028812,0.0,2011.0,2011.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jets,0.01,50.00%,eddie jones,daniel jones,daniel jones,,,,,,
3176,2011,Jets,OL,Colin Baxter,00-0028573,0.0,2011.0,2011.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011,Jets,0.01,50.00%,colin baxter,colin baxter,colin baxter,,,,,,
3179,2011,Jets,QB,Mark Brunell,00-0002110,18.0,1993.0,1993.0,Packers,40.0,118,0.158,4.2,58.0,24.15,488.0,0.938327471387672,2011,Jets,0.01,50.00%,mark brunell,,mark brunell,,,,,,
3186,2011,Jets,TE,Shawn Nelson,00-0027088,2.0,2009.0,2009.0,Bills,25.0,121,0.154,4.1,52.0,22.59,475.0,74.08475097240371,2011,Jets,0.01,50.00%,shawn nelson,shawn nelson,shawn nelson,,,,,,
3194,2011,Jets,WR,Derrick Mason,00-0010500,14.0,1997.0,1997.0,Titans,37.0,98,0.201,5.4,108.0,37.68,586.0,4.019311159393289,2011,Jets,0.01,50.00%,derrick mason,derrick mason,derrick mason,,,,,,
3203,2011,Lions,CB,Vincent Fuller,00-0023543,6.0,2005.0,2005.0,Titans,29.0,108,0.179,4.8,78.0,30.17,534.0,39.03992361980636,2011,Lions,0.15,58.80%,vincent fuller,vincent fuller,vincent fuller,,,,,,
3207,2011,Lions,CB,Chris Harris,00-0023614,6.0,2005.0,2005.0,Bears,29.0,181,0.086,1.5,19.0,5.94,262.0,16.093268228693063,2011,Lions,0.15,58.80%,chris harris,chris harris,chris harris,,,,,,
