,season,team,position,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value
25438,2020,Falcons,WR,Greg Dortch,00-0035500,1.0,2019.0,2019.0,,22.0,0,,,,,,0.0
25439,2020,Falcons,WR,Olamide Zaccheaus,00-0035208,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25440,2020,Falcons,WR,Chris Rowland,00-0035789,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25441,2020,Falcons,WR,Jalen McCleskey,00-0035786,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25442,2020,Falcons,WR,Juwan Green,00-0035782,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25443,2020,Falcons,WR,Christian Blake,00-0034132,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25444,2020,Falcons,WR,Devin Gray,00-0034141,2.0,2018.0,2018.0,,25.0,0,,,,,,0.0
25445,2020,Falcons,WR,Brandon Powell,00-0034646,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25446,2020,Giants,CB,Xavier McKinney,00-0036388,0.0,2020.0,2020.0,Giants,21.0,36,0.473,11.8,540.0,165.97,1113.0,294.95011010669447
25447,2020,Giants,CB,Jabrill Peppers,00-0033883,3.0,2017.0,2017.0,Browns,24.0,25,0.557,14.1,720.0,229.88,1305.0,267.1602895688691
25448,2020,Giants,CB,Quincy Wilson,00-0033544,3.0,2017.0,2017.0,Colts,24.0,46,0.402,10.2,440.0,127.71,984.0,185.40596535447847
25449,2020,Giants,CB,Sam Beal,00-0034839,2.0,2018.0,2018.0,Giants,24.0,67,0.292,7.8,255.0,74.59,786.0,148.0743747198802
25450,2020,Giants,CB,James Bradberry,00-0032890,4.0,2016.0,2016.0,Panthers,27.0,62,0.316,8.3,284.0,83.98,827.0,130.3922404356245
25451,2020,Giants,CB,Darnay Holmes,00-0036394,0.0,2020.0,2020.0,Giants,22.0,110,0.174,4.7,74.0,28.86,525.0,103.53375634267866
25452,2020,Giants,CB,Isaac Yiadom,00-0034780,2.0,2018.0,2018.0,Broncos,24.0,99,0.199,5.3,104.0,36.86,580.0,97.16198580082195
25453,2020,Giants,CB,Julian Love,00-0034974,1.0,2019.0,2019.0,Giants,22.0,108,0.179,4.8,78.0,30.17,534.0,96.0227175946054
25454,2020,Giants,CB,Logan Ryan,00-0030411,7.0,2013.0,2013.0,Patriots,29.0,83,0.237,6.5,175.0,52.44,673.0,39.886581942963645
25455,2020,Giants,CB,Adrian Colbert,00-0033302,3.0,2017.0,2017.0,49ers,26.0,229,0.054,0.0,0.0,2.04,139.0,14.216364749532385
25456,2020,Giants,CB,Nate Ebner,00-0029570,8.0,2012.0,2012.0,Patriots,31.0,197,0.071,1.0,13.0,4.16,218.0,6.970146180879165
25457,2020,Giants,CB,Ryan Lewis,00-0033608,3.0,2017.0,2017.0,,26.0,0,,,,,,0.0
25458,2020,Giants,CB,Antoine Bethea,00-0024421,14.0,2006.0,2006.0,Colts,36.0,0,,,,,,0.0
25459,2020,Giants,CB,Dravon Askew-Henry,00-0035224,1.0,2019.0,2019.0,,24.0,0,,,,,,0.0
25460,2020,Giants,CB,Montre Hartage,00-0035339,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25461,2020,Giants,CB,Jarren Williams,00-0035925,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25462,2020,Giants,CB,Madre Harper,00-0036084,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25463,2020,Giants,CB,Jaquarius Landrews,00-0035867,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25464,2020,Giants,CB,Shakial Taylor,00-0035172,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25465,2020,Giants,DL,Dexter Lawrence,00-0035683,1.0,2019.0,2019.0,Giants,22.0,17,0.646,16.6,950.0,295.92,1508.0,391.6471343316833
25466,2020,Giants,DL,Leonard Williams,00-0031933,5.0,2015.0,2015.0,Jets,26.0,6,0.955,23.2,1600.0,446.15,2056.0,315.5051340440787
25467,2020,Giants,DL,Austin Johnson,00-0032763,4.0,2016.0,2016.0,Titans,26.0,43,0.422,10.6,470.0,138.15,1019.0,175.97883776995207
25468,2020,Giants,DL,Dalvin Tomlinson,00-0033546,3.0,2017.0,2017.0,Giants,26.0,55,0.352,9.1,350.0,100.88,890.0,161.10592695588124
25469,2020,Giants,DL,B.J. Hill,00-0034800,2.0,2018.0,2018.0,Giants,25.0,69,0.283,7.6,245.0,71.38,770.0,143.8846791039116
25470,2020,Giants,DL,R.J. McIntosh,00-0034848,2.0,2018.0,2018.0,Giants,24.0,139,0.133,3.2,37.0,15.13,401.0,60.71644482473182
25471,2020,Giants,DL,Jabaal Sheard,00-0027975,9.0,2011.0,2011.0,Browns,31.0,37,0.465,11.6,530.0,161.67,1098.0,43.35361333450779
25472,2020,Giants,DL,David Moa,00-0035985,0.0,2020.0,2020.0,,24.0,0,,,,,,0.0
25473,2020,Giants,DL,Niko Lalos,00-0035816,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25474,2020,Giants,LB,Lorenzo Carter,00-0034360,2.0,2018.0,2018.0,Giants,24.0,66,0.296,7.9,260.0,76.25,794.0,150.10609369803575
25475,2020,Giants,LB,Oshane Ximines,00-0035708,1.0,2019.0,2019.0,Giants,23.0,95,0.207,5.6,120.0,40.26,602.0,113.13276924865391
25476,2020,Giants,LB,Kyler Fackrell,00-0032955,4.0,2016.0,2016.0,Packers,28.0,88,0.223,6.1,150.0,46.97,642.0,91.66577682228564
25477,2020,Giants,LB,Blake Martinez,00-0032408,4.0,2016.0,2016.0,Packers,26.0,131,0.142,3.6,41.0,18.08,433.0,54.32761310010186
25478,2020,Giants,LB,Cam Brown,00-0036400,0.0,2020.0,2020.0,Giants,22.0,183,0.084,1.4,18.0,5.68,257.0,42.36358099700373
25479,2020,Giants,LB,David Mayo,00-0031596,5.0,2015.0,2015.0,Panthers,27.0,169,0.099,1.9,24.0,7.76,299.0,25.580562112952975
25480,2020,Giants,LB,Carter Coughlin,00-0036402,0.0,2020.0,2020.0,Giants,23.0,218,0.058,0.3,4.0,2.61,165.0,23.74303503009006
25481,2020,Giants,LB,T.J. Brunson,00-0036404,0.0,2020.0,2020.0,Giants,22.0,238,0.05,0.0,0.0,1.67,118.0,17.011239353891337
25482,2020,Giants,LB,Devante Downs,00-0034167,2.0,2018.0,2018.0,Vikings,24.0,225,0.055,0.0,0.0,2.23,148.0,16.378132838627927
25483,2020,Giants,LB,Tae Crowder,00-0036167,0.0,2020.0,2020.0,Giants,23.0,255,0.047,0.0,0.0,1.14,82.0,13.976604992657856
25484,2020,Giants,LB,Jermaine Grace,00-0033242,3.0,2017.0,2017.0,,26.0,0,,,,,,0.0
25485,2020,Giants,LB,Josiah Tauaefa,00-0035016,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25486,2020,Giants,LB,Trent Harris,00-0034588,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25487,2020,Giants,OL,Andrew Thomas,00-0036386,0.0,2020.0,2020.0,Giants,21.0,4,1.027,25.8,1800.0,490.52,2270.0,699.5394443058067
25488,2020,Giants,OL,Will Hernandez,00-0034346,2.0,2018.0,2018.0,Giants,24.0,34,0.487,12.1,560.0,174.89,1143.0,249.11398456068738
25489,2020,Giants,OL,Matt Peart,00-0036392,0.0,2020.0,2020.0,Giants,23.0,99,0.199,5.3,104.0,36.86,580.0,118.6739174454432
25490,2020,Giants,OL,Kevin Zeitler,00-0029592,8.0,2012.0,2012.0,Bengals,30.0,27,0.541,13.6,680.0,215.81,1264.0,69.99855513385174
25491,2020,Giants,OL,Shane Lemieux,00-0036397,0.0,2020.0,2020.0,Giants,23.0,150,0.12,2.7,31.0,11.85,361.0,65.25564419885751
25492,2020,Giants,OL,Nate Solder,00-0027955,9.0,2011.0,2011.0,Patriots,32.0,17,0.646,16.6,950.0,295.92,1508.0,64.7388358801976
25493,2020,Giants,OL,Cameron Fleming,00-0031067,6.0,2014.0,2014.0,Patriots,27.0,140,0.132,3.1,36.0,14.8,398.0,26.88180438359431
25494,2020,Giants,OL,Jackson Barton,00-0035003,1.0,2019.0,2019.0,Colts,25.0,240,0.05,0.0,0.0,1.6,114.0,15.138448192571317
25495,2020,Giants,OL,Chad Slade,00-0031928,5.0,2015.0,2015.0,,28.0,0,,,,,,0.0
25496,2020,Giants,OL,Spencer Pulley,00-0032911,4.0,2016.0,2016.0,,27.0,0,,,,,,0.0
25497,2020,Giants,OL,Kenny Wiggins,00-0028240,9.0,2011.0,2011.0,,32.0,0,,,,,,0.0
25498,2020,Giants,OL,Kyle Murphy,00-0035870,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25499,2020,Giants,OL,Tyler Haycraft,00-0035815,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25500,2020,Giants,OL,Nick Gates,00-0034445,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25501,2020,Giants,OL,Nate Wozniak,00-0034128,2.0,2018.0,2018.0,,26.0,0,,,,,,0.0
25502,2020,Giants,QB,Daniel Jones,00-0035710,1.0,2019.0,2019.0,Giants,23.0,6,0.955,23.2,1600.0,446.15,2056.0,574.8878363614433
25503,2020,Giants,QB,Clayton Thorson,00-0035283,1.0,2019.0,2019.0,Eagles,25.0,167,0.101,2.0,25.0,8.11,305.0,47.93833207451981
25504,2020,Giants,QB,Colt McCoy,00-0027688,10.0,2010.0,2010.0,Browns,33.0,85,0.231,6.3,165.0,50.18,660.0,15.751447994508784
25505,2020,Giants,QB,Joe Webb,00-0027796,10.0,2010.0,2010.0,Vikings,33.0,199,0.069,0.9,12.0,3.98,213.0,3.673889512650297
25506,2020,Giants,QB,Alex Tanney,00-0029623,8.0,2012.0,2012.0,,32.0,0,,,,,,0.0
25507,2020,Giants,RB,Saquon Barkley,00-0034844,2.0,2018.0,2018.0,Giants,23.0,2,1.099,30.2,2600.0,717.17,2635.0,704.6462404834151
25508,2020,Giants,RB,Wayne Gallman,00-0033950,3.0,2017.0,2017.0,Giants,25.0,140,0.132,3.1,36.0,14.8,398.0,54.13330635915477
25509,2020,Giants,RB,Alfred Morris,00-0029141,8.0,2012.0,2012.0,Commanders,31.0,173,0.095,1.8,22.0,7.1,286.0,9.912724470507161
25510,2020,Giants,RB,Dion Lewis,00-0028087,9.0,2011.0,2011.0,Eagles,29.0,149,0.121,2.7,32.0,12.11,365.0,9.844186077741572
25511,2020,Giants,RB,Sandro Platzgummer,00-0036449,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25512,2020,Giants,RB,Rod Smith,00-0031900,5.0,2015.0,2015.0,,28.0,0,,,,,,0.0
25513,2020,Giants,RB,Elijhaa Penny,00-0032813,4.0,2016.0,2016.0,,27.0,0,,,,,,0.0
25514,2020,Giants,RB,Taquan Mizzell,00-0033373,3.0,2017.0,2017.0,,26.0,0,,,,,,0.0
25515,2020,Giants,RB,Javorius Allen,00-0031577,5.0,2015.0,2015.0,Ravens,29.0,0,,,,,,0.0
25516,2020,Giants,TE,Evan Engram,00-0033881,3.0,2017.0,2017.0,Giants,25.0,23,0.573,14.6,760.0,244.86,1349.0,277.75810660723437
25517,2020,Giants,TE,Kaden Smith,00-0034988,1.0,2019.0,2019.0,49ers,23.0,176,0.091,1.7,21.0,6.64,277.0,42.57848065232054
25518,2020,Giants,TE,Levine Toilolo,00-0030443,7.0,2013.0,2013.0,Falcons,29.0,133,0.139,3.5,40.0,17.29,425.0,21.579777574837838
25519,2020,Giants,TE,Nate Wieting,00-0036122,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25520,2020,Giants,TE,Scott Simonson,00-0031167,6.0,2014.0,2014.0,,28.0,0,,,,,,0.0
25521,2020,Giants,TE,Nakia Griffin-Stewart,00-0035981,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25522,2020,Giants,TE,Rysen John,00-0035991,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25523,2020,Giants,TE,Garrett Dickerson,00-0034795,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25524,2020,Giants,WR,Corey Coleman,00-0032966,4.0,2016.0,2016.0,Browns,26.0,15,0.675,17.4,1050.0,315.2,1574.0,306.6674656990818
25525,2020,Giants,WR,Dante Pettis,00-0034860,2.0,2018.0,2018.0,49ers,24.0,44,0.415,10.5,460.0,134.58,1007.0,211.6725160436868
25526,2020,Giants,WR,Sterling Shepard,00-0032385,4.0,2016.0,2016.0,Giants,27.0,40,0.443,11.1,500.0,149.45,1057.0,184.9503659217073
25527,2020,Giants,WR,Darius Slayton,00-0035535,1.0,2019.0,2019.0,Giants,23.0,171,0.097,1.9,23.0,7.42,292.0,45.74782881618743
25528,2020,Giants,WR,Golden Tate,00-0027891,10.0,2010.0,2010.0,Seahawks,32.0,60,0.327,8.5,300.0,88.49,844.0,22.24027255256515
25529,2020,Giants,WR,Cody Core,00-0032795,4.0,2016.0,2016.0,Bengals,26.0,199,0.069,0.9,12.0,3.98,213.0,22.22573637473818
25530,2020,Giants,WR,C.J. Board,00-0033367,3.0,2017.0,2017.0,,26.0,0,,,,,,0.0
25531,2020,Giants,WR,Johnny Holton,00-0032935,4.0,2016.0,2016.0,,29.0,0,,,,,,0.0
25532,2020,Giants,WR,Cody Latimer,00-0031344,6.0,2014.0,2014.0,Broncos,27.0,0,,,,,,0.0
25533,2020,Giants,WR,Russell Shepard,00-0030147,7.0,2013.0,2013.0,,29.0,0,,,,,,0.0
25534,2020,Giants,WR,Alex Bachman,00-0035602,1.0,2019.0,2019.0,,24.0,0,,,,,,0.0
25535,2020,Giants,WR,David Sills,00-0035359,1.0,2019.0,2019.0,,24.0,0,,,,,,0.0
25536,2020,Giants,WR,Austin Mack,00-0035869,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25537,2020,Giants,WR,Derrick Dillon,00-0035813,0.0,2020.0,2020.0,,24.0,0,,,,,,0.0
25538,2020,Giants,WR,Da'Mari Scott,00-0034256,2.0,2018.0,2018.0,,25.0,0,,,,,,0.0
25539,2020,Jaguars,CB,C.J. Henderson,00-0036281,0.0,2020.0,2020.0,Jaguars,21.0,9,0.847,20.6,1350.0,387.01,1843.0,558.5949124969229
25540,2020,Jaguars,CB,Sidney Jones,00-0033543,3.0,2017.0,2017.0,Eagles,24.0,43,0.422,10.6,470.0,138.15,1019.0,194.48669370010336
25541,2020,Jaguars,CB,Josh Jones,00-0033903,3.0,2017.0,2017.0,Packers,25.0,61,0.322,8.4,292.0,86.21,835.0,146.43778565909616
25542,2020,Jaguars,CB,D.J. Hayden,00-0030572,7.0,2013.0,2013.0,Raiders,30.0,12,0.742,18.8,1200.0,346.51,1691.0,136.66236275420084
25543,2020,Jaguars,CB,Josiah Scott,00-0036303,0.0,2020.0,2020.0,Jaguars,21.0,137,0.135,3.3,38.0,15.82,409.0,75.82769076417713
25544,2020,Jaguars,CB,Daniel Thomas,00-0036306,0.0,2020.0,2020.0,Jaguars,22.0,157,0.112,2.4,29.0,10.14,337.0,60.036515189325456
25545,2020,Jaguars,CB,Chris Claybrooks,00-0036316,0.0,2020.0,2020.0,Jaguars,23.0,223,0.056,0.2,2.0,2.33,153.0,21.823244107186813
25546,2020,Jaguars,CB,Josh Nurse,00-0036126,0.0,2020.0,2020.0,,24.0,0,,,,,,0.0
25547,2020,Jaguars,CB,Jarrod Wilson,00-0032525,4.0,2016.0,2016.0,,26.0,0,,,,,,0.0
25548,2020,Jaguars,CB,Doug Middleton,00-0032697,4.0,2016.0,2016.0,,26.0,0,,,,,,0.0
25549,2020,Jaguars,CB,Greg Mabin,00-0033430,3.0,2017.0,2017.0,,26.0,0,,,,,,0.0
25550,2020,Jaguars,CB,Rashaan Melvin,00-0029901,7.0,2013.0,2013.0,,30.0,0,,,,,,0.0
25551,2020,Jaguars,CB,Brandon Rusnak,00-0035375,1.0,2019.0,2019.0,,25.0,0,,,,,,0.0
25552,2020,Jaguars,CB,Andrew Wingard,00-0035378,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25553,2020,Jaguars,CB,Luq Barcoo,00-0036101,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25554,2020,Jaguars,CB,Amari Henderson,00-0035871,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25555,2020,Jaguars,CB,Nate Meadors,00-0035108,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25556,2020,Jaguars,CB,Quenton Meeks,00-0034523,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25557,2020,Jaguars,CB,Tre Herndon,00-0034516,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25558,2020,Jaguars,DL,Josh Allen,00-0035642,1.0,2019.0,2019.0,Jaguars,23.0,7,0.919,22.2,1500.0,425.5,1975.0,549.262274415251
25559,2020,Jaguars,DL,K'Lavon Chaisson,00-0036286,0.0,2020.0,2020.0,Jaguars,21.0,20,0.606,15.5,850.0,269.18,1422.0,401.68218335837304
25560,2020,Jaguars,DL,Taven Bryan,00-0034842,2.0,2018.0,2018.0,Jaguars,24.0,29,0.525,13.2,640.0,202.61,1227.0,273.2925365421801
25561,2020,Jaguars,DL,Davon Hamilton,00-0036262,0.0,2020.0,2020.0,Jaguars,23.0,73,0.267,7.3,225.0,65.36,741.0,166.71698994168725
25562,2020,Jaguars,DL,Dawuane Smoot,00-0033907,3.0,2017.0,2017.0,Jaguars,25.0,68,0.287,7.7,250.0,72.97,778.0,132.02024543459538
25563,2020,Jaguars,DL,Adam Gotsis,00-0033064,4.0,2016.0,2016.0,Broncos,27.0,63,0.311,8.2,276.0,81.81,818.0,128.36356689983853
25564,2020,Jaguars,DL,Gabe Wright,00-0031574,5.0,2015.0,2015.0,Lions,28.0,113,0.168,4.5,68.0,27.0,511.0,49.467387208554236
25565,2020,Jaguars,DL,Rodney Gunter,00-0032131,5.0,2015.0,2015.0,Cardinals,28.0,116,0.161,4.3,62.0,25.25,497.0,47.44485342940781
25566,2020,Jaguars,DL,Caraun Reid,00-0031071,6.0,2014.0,2014.0,Lions,28.0,158,0.111,2.4,28.0,9.91,334.0,21.906351447992055
25567,2020,Jaguars,DL,Dontavius Russell,00-0035312,1.0,2019.0,2019.0,Jaguars,24.0,235,0.051,0.0,0.0,1.79,125.0,15.99582217118425
25568,2020,Jaguars,DL,Al Woods,00-0027723,10.0,2010.0,2010.0,Saints,33.0,123,0.151,4.0,49.0,21.61,466.0,9.793298385374236
25569,2020,Jaguars,DL,Reggie Gilbert,00-0032633,4.0,2016.0,2016.0,,27.0,0,,,,,,0.0
25570,2020,Jaguars,DL,Daniel Ross,00-0033535,3.0,2017.0,2017.0,,27.0,0,,,,,,0.0
25571,2020,Jaguars,DL,Marcell Dareus,00-0027941,9.0,2011.0,2011.0,Bills,30.0,0,,,,,,0.0
25572,2020,Jaguars,DL,Lerentee McCray,00-0029799,7.0,2013.0,2013.0,,30.0,0,,,,,,0.0
25573,2020,Jaguars,DL,Timmy Jernigan,00-0031170,6.0,2014.0,2014.0,Ravens,27.0,0,,,,,,0.0
25574,2020,Jaguars,DL,Abry Jones,00-0029946,7.0,2013.0,2013.0,,28.0,0,,,,,,0.0
25575,2020,Jaguars,DL,Doug Costin,00-0035822,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25576,2020,Jaguars,DL,Daniel Ekuale,00-0034251,2.0,2018.0,2018.0,,26.0,0,,,,,,0.0
25577,2020,Jaguars,LB,Myles Jack,00-0032968,4.0,2016.0,2016.0,Jaguars,24.0,36,0.473,11.8,540.0,165.97,1113.0,197.71097138493633
25578,2020,Jaguars,LB,Kamalei Correa,00-0032386,4.0,2016.0,2016.0,Ravens,26.0,42,0.429,10.8,480.0,141.82,1032.0,179.10043971223772
25579,2020,Jaguars,LB,Quincy Williams,00-0035680,1.0,2019.0,2019.0,Jaguars,24.0,98,0.201,5.4,108.0,37.68,586.0,108.97413217440105
25580,2020,Jaguars,LB,Joe Schobert,00-0033125,4.0,2016.0,2016.0,Browns,26.0,99,0.199,5.3,104.0,36.86,580.0,79.54950580525914
25581,2020,Jaguars,LB,Shaquille Quarterman,00-0036235,0.0,2020.0,2020.0,Jaguars,22.0,140,0.132,3.1,36.0,14.8,398.0,73.07232037211513
25582,2020,Jaguars,LB,Aaron Lynch,00-0030993,6.0,2014.0,2014.0,49ers,27.0,150,0.12,2.7,31.0,11.85,361.0,24.00620992115817
25583,2020,Jaguars,LB,Leon Jacobs,00-0034428,2.0,2018.0,2018.0,Jaguars,24.0,230,0.053,0.0,0.0,2.0,136.0,15.396947149073563
25584,2020,Jaguars,LB,Dakota Allen,00-0035670,1.0,2019.0,2019.0,Rams,24.0,251,0.048,0.0,0.0,1.25,90.0,13.308484270782202
25585,2020,Jaguars,LB,D.J. Alexander,00-0031950,5.0,2015.0,2015.0,Chiefs,28.0,0,,,,,,0.0
25586,2020,Jaguars,LB,Preston Brown,00-0031171,6.0,2014.0,2014.0,Bills,27.0,0,,,,,,0.0
25587,2020,Jaguars,LB,Joe Giles-Harris,00-0035363,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25588,2020,Jaguars,LB,Nate Evans,00-0035824,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25589,2020,Jaguars,OL,Jawaan Taylor,00-0035237,1.0,2019.0,2019.0,Jaguars,22.0,35,0.48,12.0,550.0,170.37,1128.0,271.3483692060087
25590,2020,Jaguars,OL,Cam Robinson,00-0033889,3.0,2017.0,2017.0,Jaguars,24.0,34,0.487,12.1,560.0,174.89,1143.0,225.4076545865423
25591,2020,Jaguars,OL,Ben Bartch,00-0036272,0.0,2020.0,2020.0,Jaguars,22.0,116,0.161,4.3,62.0,25.25,497.0,95.54220204900987
25592,2020,Jaguars,OL,A.J. Cann,00-0032255,5.0,2015.0,2015.0,Jaguars,28.0,67,0.292,7.8,255.0,74.59,786.0,89.81164818538464
25593,2020,Jaguars,OL,Will Richardson,00-0034380,2.0,2018.0,2018.0,Jaguars,24.0,129,0.144,3.7,43.0,18.91,441.0,67.7994205348016
25594,2020,Jaguars,OL,Evan Boehm,00-0032777,4.0,2016.0,2016.0,Cardinals,27.0,128,0.145,3.7,44.0,19.33,445.0,55.90733560170712
25595,2020,Jaguars,OL,Brandon Linder,00-0031369,6.0,2014.0,2014.0,Jaguars,28.0,93,0.212,5.7,128.0,42.07,613.0,47.13227441360413
25596,2020,Jaguars,OL,Derwin Gray,00-0035220,1.0,2019.0,2019.0,Steelers,25.0,219,0.058,0.3,4.0,2.55,162.0,21.291760980340403
25597,2020,Jaguars,OL,Jared Hilbers,00-0036150,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25598,2020,Jaguars,OL,Leonard Wester,00-0032827,4.0,2016.0,2016.0,,27.0,0,,,,,,0.0
25599,2020,Jaguars,OL,Ben Ijalana,00-0027987,9.0,2011.0,2011.0,Colts,31.0,0,,,,,,0.0
25600,2020,Jaguars,OL,Andrew Norwell,00-0031122,6.0,2014.0,2014.0,,28.0,0,,,,,,0.0
25601,2020,Jaguars,OL,Tyler Shatley,00-0030827,6.0,2014.0,2014.0,,29.0,0,,,,,,0.0
25602,2020,Jaguars,OL,Garrett McGhin,00-0035558,1.0,2019.0,2019.0,,25.0,0,,,,,,0.0
25603,2020,Jaguars,OL,Austen Pleasants,00-0035829,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25604,2020,Jaguars,OL,Tre'Vour Wallace-Simms,00-0035832,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25605,2020,Jaguars,OL,KC McDermott,00-0034522,2.0,2018.0,2018.0,,24.0,0,,,,,,0.0
25606,2020,Jaguars,QB,Mike Glennon,00-0030520,7.0,2013.0,2013.0,Buccaneers,30.0,73,0.267,7.3,225.0,65.36,741.0,45.435680198041474
25607,2020,Jaguars,QB,Gardner Minshew,00-0035289,1.0,2019.0,2019.0,Jaguars,24.0,178,0.089,1.6,20.0,6.35,271.0,41.261829777385934
25608,2020,Jaguars,QB,Jake Luton,00-0036312,0.0,2020.0,2020.0,Jaguars,24.0,189,0.078,1.2,16.0,4.97,240.0,38.741576243708245
25609,2020,Jaguars,RB,Ryquell Armstead,00-0035268,1.0,2019.0,2019.0,Jaguars,23.0,140,0.132,3.1,36.0,14.8,398.0,66.11856969540109
25610,2020,Jaguars,RB,Chris Thompson,00-0030404,7.0,2013.0,2013.0,Commanders,29.0,154,0.116,2.5,30.0,10.84,348.0,16.9676647396244
25611,2020,Jaguars,RB,Bruce Miller,00-0028149,9.0,2011.0,2011.0,49ers,33.0,211,0.061,0.5,7.0,3.05,182.0,4.015778639733607
25612,2020,Jaguars,RB,Craig Reynolds,00-0035567,1.0,2019.0,2019.0,,24.0,0,,,,,,0.0
25613,2020,Jaguars,RB,Devine Ozigbo,00-0035184,1.0,2019.0,2019.0,,23.0,0,,,,,,0.0
25614,2020,Jaguars,RB,James Robinson,00-0035831,0.0,2020.0,2020.0,,22.0,0,,,,,,0.0
25615,2020,Jaguars,RB,Nathan Cottrell,00-0035835,0.0,2020.0,2020.0,,24.0,0,,,,,,0.0
25616,2020,Jaguars,RB,Dare Ogunbowale,00-0033854,3.0,2017.0,2017.0,,26.0,0,,,,,,0.0
25617,2020,Jaguars,TE,Josh Oliver,00-0035249,1.0,2019.0,2019.0,Jaguars,23.0,69,0.283,7.6,245.0,71.38,770.0,159.01716290228993
25618,2020,Jaguars,TE,Tyler Eifert,00-0030549,7.0,2013.0,2013.0,Bengals,29.0,21,0.594,15.2,800.0,260.82,1397.0,106.60395637101603
25619,2020,Jaguars,TE,Eric Saubert,00-0033576,3.0,2017.0,2017.0,Falcons,26.0,174,0.094,1.7,22.0,6.94,283.0,35.64209775916325
25620,2020,Jaguars,TE,Tyler Davis,00-0036250,0.0,2020.0,2020.0,Jaguars,23.0,206,0.064,0.7,9.0,3.4,194.0,29.537109147547387
25621,2020,Jaguars,TE,James O'Shaughnessy,00-0031951,5.0,2015.0,2015.0,Chiefs,28.0,173,0.095,1.8,22.0,7.1,286.0,24.38136794770104
25622,2020,Jaguars,TE,Ben Koyack,00-0032139,5.0,2015.0,2015.0,Jaguars,27.0,0,,,,,,0.0
25623,2020,Jaguars,TE,Ben Ellefson,00-0035823,0.0,2020.0,2020.0,,23.0,0,,,,,,0.0
25624,2020,Jaguars,TE,Matt Flanagan,00-0034101,2.0,2018.0,2018.0,,25.0,0,,,,,,0.0
25625,2020,Jaguars,WR,Laviska Shenault,00-0036268,0.0,2020.0,2020.0,Jaguars,21.0,42,0.429,10.8,480.0,141.82,1032.0,267.1864593211276
25626,2020,Jaguars,WR,D.J. Chark,00-0034777,2.0,2018.0,2018.0,Jaguars,23.0,61,0.322,8.4,292.0,86.21,835.0,161.83878201782818
25627,2020,Jaguars,WR,Chris Conley,00-0032128,5.0,2015.0,2015.0,Chiefs,27.0,76,0.257,7.0,210.0,61.18,719.0,79.41298059989197
25628,2020,Jaguars,WR,Dede Westbrook,00-0033839,3.0,2017.0,2017.0,Jaguars,26.0,110,0.174,4.7,74.0,28.86,525.0,76.69969315427772
25629,2020,Jaguars,WR,Collin Johnson,00-0036254,0.0,2020.0,2020.0,Jaguars,22.0,165,0.103,2.1,25.0,8.48,311.0,54.38450805938224
25630,2020,Jaguars,WR,Terry Godwin,00-0035313,1.0,2019.0,2019.0,Panthers,23.0,237,0.051,0.0,0.0,1.71,121.0,15.74005479435275
25631,2020,Jaguars,WR,Trey Quinn,00-0034339,2.0,2018.0,2018.0,Commanders,24.0,256,0.047,0.0,0.0,1.12,80.0,11.330637307689537
25632,2020,Jaguars,WR,Keelan Cole,00-0033681,3.0,2017.0,2017.0,,27.0,0,,,,,,0.0
