Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year_y,weighted_grade,weighted_average_grade,merge_player_y
35284.0,35284.0,2023.0,Steelers,CB,Chandon Sullivan,00-0034468,5.0,2018.0,2018.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Steelers,-0.03,55.60%,chandon sullivan,chandon sullivan,chandon sullivan,2780,Chandon Sullivan,PIT,CB,442,49349,18,3,0,1,25,0,65.9,60.4,43.0,54.8,1,0,16.0,4,3,3,82.7,24,17,255,366,8,18,1,35,1,217,2023,26696.8,MISSING,chandon sullivan
34525.0,34525.0,2023.0,Packers,CB,Jaire Alexander,00-0034728,5.0,2018.0,2018.0,Packers,26.0,18.0,0.633,16.2,900.0,286.72,1478.0,209.09260630100513,2023.0,Packers,0.05,52.60%,jaire alexander,jaire alexander,jaire alexander,2781,Jaire Alexander,GB,CB,560,49350,9,5,0,1,12,0,78.6,75.9,86.1,60.6,1,0,13.6,6,6,1,107.1,28,500,338,18,9,33,1,39,2,363,2023,42504.0,MISSING,jaire alexander
35089.0,35089.0,2023.0,Saints,CB,Ugochukwu Amadi,00-0035142,4.0,2019.0,2019.0,Seahawks,26.0,132.0,0.141,3.5,40.0,17.68,429.0,53.54496117658509,2023.0,Saints,0.08,52.90%,ugochukwu amadi,ugo amadi,ugo amadi,2782,Ugo Amadi,NO,CB,83,49352,8,1,0,0,20,0,61.9,64.3,77.5,72.1,0,0,9.1,1,1,0,78.9,5,10,45,56,4,9,0,9,0,66,2023,5336.9,MISSING,ugo amadi
32786.0,32786.0,2023.0,Bears,CB,Greg Stroman,00-0034337,5.0,2018.0,2018.0,Commanders,27.0,241.0,0.05,0.0,0.0,1.56,112.0,8.237972464220535,2023.0,Bears,0.0,41.20%,greg stroman,greg stroman,greg stroman,2783,Greg Stroman Jr.,CHI,CB,150,49354,5,3,0,0,6,0,67.6,66.6,0.0,70.5,1,0,10.0,2,1,1,76.6,15,3,102,130,8,15,2,18,0,143,2023,9990.0,MISSING,greg stroman
35088.0,35088.0,2023.0,Saints,CB,Isaac Yiadom,00-0034780,5.0,2018.0,2018.0,Broncos,27.0,99.0,0.199,5.3,104.0,36.86,580.0,58.93172334676206,2023.0,Saints,0.08,52.90%,isaac yiadom,isaac yiadom,isaac yiadom,2784,Isaac Yiadom,NO,CB,517,49355,16,6,1,0,20,1,80.4,81.1,88.5,49.0,1,0,16.2,6,11,2,84.4,22,458,319,37,10,25,0,44,3,289,2023,41928.7,MISSING,isaac yiadom
33608.0,33608.0,2023.0,Colts,CB,Chris Lammons,00-0034145,5.0,2018.0,2018.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Colts,-0.01,52.90%,chris lammons,chris lammons,chris lammons,2785,Chris Lammons,IND,CB,60,49368,1,2,0,0,14,0,59.0,53.6,0.0,42.8,0,0,20.0,1,1,1,86.1,4,3,44,46,1,2,0,6,0,41,2023,3216.0,MISSING,chris lammons
32788.0,32788.0,2023.0,Bears,CB,Jaylon Jones,00-0037106,1.0,2022.0,2022.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Bears,0.0,41.20%,jaylon jones,jaylon jones,jaylon jones,2786,Jaylon Jones,CHI,CB,148,49374,11,4,0,0,6,0,61.0,61.8,0.0,72.4,0,0,10.5,2,0,2,88.2,11,106,96,31,4,13,1,15,0,90,2023,9146.4,MISSING,jaylon jones
34618.0,34618.0,2023.0,Panthers,CB,Donte Jackson,00-0034356,5.0,2018.0,2018.0,Panthers,27.0,55.0,0.352,9.1,350.0,100.88,890.0,107.99253237368066,2023.0,Panthers,-0.17,11.80%,donte jackson,donte jackson,donte jackson,2787,Donte Jackson,CAR,CB,902,49377,16,9,0,1,5,0,66.6,64.3,87.7,47.2,0,0,14.1,10,6,4,111.1,45,811,481,5,15,52,5,68,4,559,2023,57998.6,MISSING,donte jackson
33711.0,33711.0,2023.0,Commanders,CB,Danny Johnson,00-0034071,5.0,2018.0,2018.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Commanders,-0.21,23.50%,danny johnson,danny johnson,danny johnson,2788,Danny Johnson,WAS,CB,208,49379,8,3,0,0,32,0,48.0,49.0,81.4,54.4,0,0,15.0,3,1,1,144.7,16,13,151,178,5,14,0,21,2,239,2023,10192.0,MISSING,danny johnson
35368.0,35368.0,2023.0,Texans,CB,Ka'dar Hollman,00-0034990,4.0,2019.0,2019.0,Packers,28.0,185.0,0.082,1.4,17.0,5.43,251.0,27.81458940078896,2023.0,Texans,0.02,57.90%,kadar hollman,kadar hollman,kadar hollman,2789,Ka'dar Hollman,HST,CB,131,49446,10,2,0,0,13,0,58.5,62.1,79.5,78.8,0,0,0.0,0,0,1,62.9,2,111,62,3,0,3,0,5,0,33,2023,8135.1,MISSING,kadar hollman
32946.0,32946.0,2023.0,Bills,CB,Taron Johnson,00-0034376,5.0,2018.0,2018.0,Bills,27.0,121.0,0.154,4.1,52.0,22.59,475.0,44.9346728819382,2023.0,Bills,0.19,63.20%,taron johnson,taron johnson,taron johnson,2790,Taron Johnson,BUF,CB,1044,49511,19,19,1,3,4,1,81.0,77.3,66.8,75.9,0,0,9.7,11,4,6,104.9,62,9,654,770,40,83,3,81,3,518,2023,80701.2,MISSING,taron johnson
34172.0,34172.0,2023.0,Giants,CB,Nick McCloud,00-0036589,2.0,2021.0,2021.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Giants,-0.15,35.30%,nick mccloud,nick mccloud,nick mccloud,2791,Nick McCloud,NYG,CB,312,49535,13,2,0,2,21,0,80.7,74.8,82.9,48.5,1,0,15.4,4,1,0,83.9,15,244,182,25,6,20,0,22,1,152,2023,23337.6,MISSING,nick mccloud
33122.0,33122.0,2023.0,Browns,CB,Denzel Ward,00-0034856,5.0,2018.0,2018.0,Browns,26.0,4.0,1.027,25.8,1800.0,490.52,2270.0,347.38100746467285,2023.0,Browns,0.05,61.10%,denzel ward,denzel ward,denzel ward,2792,Denzel Ward,CLV,CB,657,49558,14,5,0,1,8,0,69.4,69.4,86.3,56.1,2,0,15.2,7,9,3,77.3,35,603,419,22,13,34,1,68,3,488,2023,45595.8,MISSING,denzel ward
34992.0,34992.0,2023.0,Ravens,CB,Rock Ya-Sin,00-0035637,4.0,2019.0,2019.0,Colts,27.0,34.0,0.487,12.1,560.0,174.89,1143.0,203.9572801816283,2023.0,Ravens,0.21,73.70%,rock yasin,rock yasin,rock yasin,2793,Rock Ya-Sin,BLT,CB,281,49564,11,4,0,0,3,0,64.0,63.4,83.5,83.8,0,0,0.0,0,4,3,117.9,11,260,180,5,2,10,0,20,2,176,2023,17815.399999999998,MISSING,rock yasin
34912.0,34912.0,2023.0,Rams,CB,Duke Shelley,00-0035696,4.0,2019.0,2019.0,Bears,26.0,205.0,0.065,0.7,9.0,3.48,197.0,20.06222356327338,2023.0,Rams,0.04,55.60%,duke shelley,duke shelley,duke shelley,2794,Duke Shelley,LA,CB,76,49569,4,1,0,0,26,1,36.9,42.5,77.9,79.7,0,0,0.0,0,2,0,121.2,8,61,45,10,0,5,0,12,1,103,2023,3230.0,MISSING,duke shelley
33897.0,33897.0,2023.0,Dolphins,CB,Nik Needham,00-0035346,4.0,2019.0,2019.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Dolphins,0.13,61.10%,nik needham,nik needham,nik needham,2795,Nik Needham,MIA,CB,73,50356,11,1,0,0,17,0,49.7,50.8,79.7,56.8,0,0,0.0,0,0,1,87.5,6,2,60,57,2,6,0,8,0,44,2023,3708.4,MISSING,nik needham
34263.0,34263.0,2023.0,Jaguars,CB,Tre Herndon,00-0034516,5.0,2018.0,2018.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Jaguars,-0.04,52.90%,tre herndon,tre herndon,tre herndon,2796,Tre Herndon,JAX,CB,482,50380,16,4,0,1,15,0,73.1,70.8,84.5,43.7,0,0,20.4,11,6,1,119.7,45,14,368,424,14,39,2,57,3,485,2023,34125.6,MISSING,tre herndon
32693.0,32693.0,2023.0,49ers,CB,Isaiah Oliver,00-0034357,5.0,2018.0,2018.0,Falcons,26.0,58.0,0.337,8.7,320.0,93.26,862.0,102.85487214222474,2023.0,49ers,0.26,70.00%,isaiah oliver,isaiah oliver,isaiah oliver,2797,Isaiah Oliver,SF,CB,503,50393,17,10,2,0,28,1,70.9,67.6,17.5,51.8,1,0,15.6,10,1,4,104.2,46,12,339,424,22,44,1,51,3,320,2023,34002.799999999996,MISSING,isaiah oliver
34443.0,34443.0,2023.0,Lions,CB,Emmanuel Moseley,00-0034096,5.0,2018.0,2018.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Lions,0.09,70.00%,emmanuel moseley,emmanuel moseley,emmanuel moseley,2798,Emmanuel Moseley,DET,CB,2,50430,1,0,0,0,11,0,60.0,60.6,64.3,MISSING,0,0,MISSING,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,2023,121.2,MISSING,emmanuel moseley
32871.0,32871.0,2023.0,Bengals,CB,Jalen Davis,00-0034446,5.0,2018.0,2018.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Bengals,-0.04,52.90%,jalen davis,jalen davis,jalen davis,2799,Jalen Davis,CIN,CB,53,50431,12,0,0,0,7,0,46.5,51.4,75.5,36.2,0,0,25.0,1,1,0,127.1,4,10,35,34,1,3,0,6,1,43,2023,2724.2,MISSING,jalen davis
35181.0,35181.0,2023.0,Seahawks,CB,Michael Jackson,00-0035277,4.0,2019.0,2019.0,Cowboys,26.0,158.0,0.111,2.4,28.0,9.91,334.0,39.91597482134817,2023.0,Seahawks,-0.04,52.90%,michael jackson,mike jackson,mike jackson,2800,Mike Jackson,SEA,CB,474,50437,15,4,0,0,29,0,76.9,77.0,85.4,60.1,0,0,12.8,5,4,0,93.5,22,410,279,7,7,30,2,32,0,262,2023,36498.0,MISSING,mike jackson
33887.0,33887.0,2023.0,Dolphins,CB,Parry Nickerson,00-0034274,5.0,2018.0,2018.0,Jets,28.0,179.0,0.088,1.6,20.0,6.21,268.0,22.444246840806713,2023.0,Dolphins,0.13,61.10%,parry nickerson,parry nickerson,parry nickerson,2801,Parry Nickerson,MIA,CB,84,50511,3,0,0,0,17,0,58.0,61.1,78.3,79.9,0,0,0.0,0,0,2,77.1,3,13,53,63,1,5,0,5,0,30,2023,5132.400000000001,MISSING,parry nickerson
33136.0,33136.0,2023.0,Browns,CB,Mike Ford,00-0034639,5.0,2018.0,2018.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Browns,0.05,61.10%,mike ford,mike ford,mike ford,2802,Mike Ford,CLV,CB,159,50535,12,3,0,0,8,0,64.2,56.8,0.0,74.6,1,0,5.0,1,0,1,114.8,17,91,108,56,4,16,0,24,4,181,2023,9031.2,MISSING,mike ford
33985.0,33985.0,2023.0,Eagles,CB,Avonte Maddox,00-0034377,5.0,2018.0,2018.0,Eagles,27.0,125.0,0.149,3.9,47.0,20.67,457.0,42.97094617828304,2023.0,Eagles,0.0,61.10%,avonte maddox,avonte maddox,avonte maddox,2803,Avonte Maddox,PHI,CB,211,50543,5,1,0,1,24,0,39.3,44.8,79.4,56.2,0,0,14.3,3,2,1,128.4,19,4,147,129,6,17,1,23,1,261,2023,9452.8,MISSING,avonte maddox
34817.0,34817.0,2023.0,Raiders,CB,Brandon Facyson,00-0034545,5.0,2018.0,2018.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Raiders,-0.05,47.10%,brandon facyson,brandon facyson,brandon facyson,2804,Brandon Facyson,LV,CB,44,50564,3,1,0,0,23,0,55.4,51.7,75.2,47.2,0,0,28.6,2,0,0,80.2,3,31,27,3,2,4,0,4,0,15,2023,2274.8,MISSING,brandon facyson
34432.0,34432.0,2023.0,Lions,CB,Will Harris,00-0035655,4.0,2019.0,2019.0,Lions,27.0,81.0,0.243,6.6,185.0,54.8,686.0,100.54555282606556,2023.0,Lions,0.09,70.00%,will harris,will harris,will harris,2805,Will Harris,DET,CB,195,51336,14,4,0,0,11,1,41.4,43.0,80.1,58.6,1,0,14.3,3,1,2,81.7,14,54,126,115,5,14,1,18,0,165,2023,8385.0,MISSING,will harris
33604.0,33604.0,2023.0,Colts,CB,Kenny Moore,00-0033393,6.0,2017.0,2017.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Colts,-0.01,52.90%,kenny moore,kenny moore,kenny moore,2806,Kenny Moore II,IND,CB,1089,51596,16,16,0,0,14,0,78.4,76.8,31.9,59.7,3,2,12.0,12,2,5,98.3,65,179,594,685,34,72,7,82,4,603,2023,83635.2,MISSING,kenny moore
35084.0,35084.0,2023.0,Saints,CB,Paulson Adebo,00-0036937,2.0,2021.0,2021.0,Saints,24.0,76.0,0.257,7.0,210.0,61.18,719.0,130.9298702847385,2023.0,Saints,0.08,52.90%,paulson adebo,paulson adebo,paulson adebo,2807,Paulson Adebo,NO,CB,948,52280,15,14,2,2,20,2,80.5,78.6,66.2,79.2,4,0,6.1,5,11,9,69.9,50,847,568,55,17,63,0,88,1,753,2023,74512.79999999999,MISSING,paulson adebo
34530.0,34530.0,2023.0,Packers,CB,Carrington Valentine,00-0038408,0.0,2023.0,2023.0,Packers,21.0,232.0,0.052,0.0,0.0,1.91,132.0,18.344995594713655,2023.0,Packers,0.05,52.60%,carrington valentine,carrington valentine,carrington valentine,2808,Carrington Valentine,GB,CB,846,53750,17,6,1,0,12,1,59.1,57.5,86.6,59.5,0,0,11.9,7,5,3,80.2,40,752,537,24,9,46,0,72,1,470,2023,48645.0,MISSING,carrington valentine
33407.0,33407.0,2023.0,Chargers,CB,Ja'Sir Taylor,00-0037307,1.0,2022.0,2022.0,Chargers,24.0,214.0,0.06,0.4,6.0,2.85,174.0,23.032478991861193,2023.0,Chargers,-0.08,29.40%,jasir taylor,jasir taylor,jasir taylor,2809,Ja'Sir Taylor,LAC,CB,534,55426,13,2,1,0,27,0,58.0,56.2,83.6,29.9,1,0,23.5,8,8,3,72.8,32,28,361,436,9,24,0,53,0,360,2023,30010.800000000003,MISSING,jasir taylor
34064.0,34064.0,2023.0,Falcons,CB,A.J. Terrell,00-0036285,3.0,2020.0,2020.0,Falcons,24.0,16.0,0.66,16.9,1000.0,305.41,1540.0,329.2216575409153,2023.0,Falcons,-0.04,41.20%,aj terrell,aj terrell,aj terrell,2810,A.J. Terrell,ATL,CB,1065,55586,17,11,0,0,2,0,74.6,74.6,68.7,47.6,0,0,15.3,9,8,7,95.7,44,972,611,30,19,39,4,76,4,508,2023,79449.0,MISSING,aj terrell
32789.0,32789.0,2023.0,Bears,CB,Josh Blackwell,00-0037129,1.0,2022.0,2022.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Bears,0.0,41.20%,josh blackwell,josh blackwell,josh blackwell,2811,Josh Blackwell,CHI,CB,21,55589,3,1,0,0,6,0,24.8,28.5,72.8,83.1,0,0,0.0,0,0,0,118.8,4,2,11,15,1,2,0,4,0,79,2023,598.5,MISSING,josh blackwell
34719.0,34719.0,2023.0,Patriots,CB,Marco Wilson,00-0036884,2.0,2021.0,2021.0,Cardinals,24.0,136.0,0.136,3.3,38.0,16.18,413.0,62.50400891478666,2023.0,Patriots,-0.12,23.50%,marco wilson,marco wilson,marco wilson,2812,Marco Wilson,NE,CB,704,55592,12,11,0,0,19,0,40.4,41.7,86.8,53.6,0,0,14.8,9,4,4,137.9,51,599,399,4,5,41,0,66,5,732,2023,29356.800000000003,MISSING,marco wilson
34616.0,34616.0,2023.0,Panthers,CB,C.J. Henderson,00-0036281,3.0,2020.0,2020.0,Jaguars,24.0,9.0,0.847,20.6,1350.0,387.01,1843.0,413.8172891578303,2023.0,Panthers,-0.17,11.80%,cj henderson,cj henderson,cj henderson,2813,CJ Henderson,CAR,CB,407,55593,11,5,2,0,5,0,43.9,45.4,83.3,61.3,0,0,11.6,5,1,3,115.6,28,352,198,0,6,33,2,36,1,343,2023,18477.8,MISSING,cj henderson
34811.0,34811.0,2023.0,Raiders,CB,Amik Robertson,00-0036375,3.0,2020.0,2020.0,Raiders,25.0,139.0,0.133,3.2,37.0,15.13,401.0,54.93851116753315,2023.0,Raiders,-0.05,47.10%,amik robertson,amik robertson,amik robertson,2814,Amik Robertson,LV,CB,674,55619,14,6,1,1,23,0,65.8,63.4,29.6,53.2,2,0,12.7,7,5,5,85.7,40,506,419,100,17,42,1,64,3,445,2023,42731.6,MISSING,amik robertson
33981.0,33981.0,2023.0,Eagles,CB,Josiah Scott,00-0036303,3.0,2020.0,2020.0,Jaguars,24.0,137.0,0.135,3.3,38.0,15.82,409.0,56.17453495032124,2023.0,Eagles,0.0,61.10%,josiah scott,josiah scott,josiah scott,2815,Josiah Scott,PHI,CB,17,55634,1,0,0,0,24,0,59.3,60.0,71.7,73.0,0,0,0.0,0,0,0,79.2,4,0,14,14,0,1,0,4,0,11,2023,1020.0,MISSING,josiah scott
34720.0,34720.0,2023.0,Patriots,CB,Shaun Wade,00-0036559,2.0,2021.0,2021.0,Ravens,24.0,160.0,0.109,2.3,27.0,9.48,327.0,47.48462025202455,2023.0,Patriots,-0.12,23.50%,shaun wade,shaun wade,shaun wade,2816,Shaun Wade,NE,CB,348,55673,11,0,0,0,19,0,59.1,62.2,84.2,69.2,0,0,11.5,3,1,1,103.8,23,293,213,26,8,23,2,34,1,290,2023,21645.6,MISSING,shaun wade
34063.0,34063.0,2023.0,Falcons,CB,Jeff Okudah,00-0036274,3.0,2020.0,2020.0,Lions,24.0,3.0,1.063,27.6,2200.0,514.33,2421.0,561.3794642805499,2023.0,Falcons,-0.04,41.20%,jeff okudah,jeff okudah,jeff okudah,2817,Jeff Okudah,ATL,CB,596,55674,13,9,1,0,2,0,46.0,50.5,85.2,66.9,0,0,8.5,4,3,5,92.9,32,508,370,18,11,34,1,52,0,494,2023,30098.0,MISSING,jeff okudah
35179.0,35179.0,2023.0,Seahawks,CB,Tre Brown,00-0036885,2.0,2021.0,2021.0,Seahawks,25.0,137.0,0.135,3.3,38.0,15.82,409.0,62.08246236351907,2023.0,Seahawks,-0.04,52.90%,tre brown,tre brown,tre brown,2818,Tre Brown,SEA,CB,603,55677,15,2,1,2,29,0,64.1,62.8,1.7,48.1,2,1,17.1,6,5,9,94.1,30,554,378,11,8,27,1,47,3,398,2023,37868.4,MISSING,tre brown
32698.0,32698.0,2023.0,49ers,CB,Deommodore Lenoir,00-0036563,2.0,2021.0,2021.0,49ers,23.0,172.0,0.096,1.8,23.0,7.26,289.0,40.5868772652855,2023.0,49ers,0.26,70.00%,deommodore lenoir,deommodore lenoir,deommodore lenoir,2819,Deommodore Lenoir,SF,CB,1198,55686,20,22,1,1,28,0,74.3,75.8,54.2,75.6,3,0,9.0,10,6,7,86.9,78,648,801,418,29,79,0,112,2,860,2023,90808.4,MISSING,deommodore lenoir
33704.0,33704.0,2023.0,Commanders,CB,Tariq Castro-Fields,00-0037833,1.0,2022.0,2022.0,49ers,24.0,221.0,0.057,0.2,3.0,2.44,157.0,20.22744946382536,2023.0,Commanders,-0.21,23.50%,tariq castrofields,tariq castrofields,tariq castrofields,2820,Tariq Castro-Fields,WAS,CB,21,55689,1,1,0,0,32,0,29.2,29.4,74.5,27.5,0,0,40.0,2,0,1,87.5,1,20,11,1,0,2,0,1,0,5,2023,617.4,MISSING,tariq castrofields
34718.0,34718.0,2023.0,Patriots,CB,Marcus Jones,00-0037253,1.0,2022.0,2022.0,Patriots,24.0,85.0,0.231,6.3,165.0,50.18,660.0,128.62900069213163,2023.0,Patriots,-0.12,23.50%,marcus jones,marcus jones,marcus jones,2821,Marcus Jones,NE,CB,44,55717,2,0,0,0,19,1,61.0,64.2,77.3,78.0,0,0,0.0,0,0,0,119.4,2,32,30,11,1,4,0,3,1,16,2023,2824.8,MISSING,marcus jones
34264.0,34264.0,2023.0,Jaguars,CB,Darious Williams,00-0034203,5.0,2018.0,2018.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Jaguars,-0.04,52.90%,darious williams,darious williams,darious williams,2822,Darious Williams,JAX,CB,1035,55724,17,5,0,1,15,0,85.3,79.5,89.0,58.0,4,1,12.1,7,15,0,69.6,51,979,705,30,13,46,3,86,2,613,2023,82282.5,MISSING,darious williams
32961.0,32961.0,2023.0,Bills,CB,Ja'Marcus Ingram,00-0037661,1.0,2022.0,2022.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Bills,0.19,63.20%,jamarcus ingram,jamarcus ingram,jamarcus ingram,2823,Ja'Marcus Ingram,BUF,CB,8,55738,1,0,0,0,4,0,60.0,63.0,70.2,MISSING,0,0,MISSING,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0,2023,504.0,MISSING,jamarcus ingram
34261.0,34261.0,2023.0,Jaguars,CB,Montaric Brown,00-0037313,1.0,2022.0,2022.0,Jaguars,24.0,222.0,0.056,0.2,3.0,2.38,155.0,19.936503708902933,2023.0,Jaguars,-0.04,52.90%,montaric brown,montaric brown,montaric brown,2824,Montaric Brown,JAX,CB,475,55797,9,9,0,0,15,0,54.5,51.3,85.6,28.5,0,0,26.5,13,3,0,119.3,37,415,318,33,6,27,0,55,4,487,2023,24367.5,MISSING,montaric brown
34523.0,34523.0,2023.0,Packers,CB,Eric Stokes,00-0036901,2.0,2021.0,2021.0,Packers,24.0,29.0,0.525,13.2,640.0,202.61,1227.0,273.2925365421801,2023.0,Packers,0.05,52.60%,eric stokes,eric stokes,eric stokes,2825,Eric Stokes,GB,CB,110,55912,2,0,0,0,12,0,45.9,51.5,80.1,79.6,0,0,0.0,0,0,0,152.9,8,99,69,8,1,6,1,10,3,112,2023,5665.0,MISSING,eric stokes
33600.0,33600.0,2023.0,Colts,CB,Ameer Speed,00-0038624,0.0,2023.0,2023.0,Patriots,23.0,214.0,0.06,0.4,6.0,2.85,174.0,25.454825952993303,2023.0,Colts,-0.01,52.90%,ameer speed,ameer speed,ameer speed,2826,Ameer Speed,IND,CB,13,55918,3,0,0,0,14,0,60.0,72.0,70.1,72.3,0,0,0.0,0,0,0,0.0,0,8,1,0,2,2,1,0,0,0,2023,936.0,MISSING,ameer speed
34813.0,34813.0,2023.0,Raiders,CB,Nate Hobbs,00-0036871,2.0,2021.0,2021.0,Raiders,24.0,167.0,0.101,2.0,25.0,8.11,305.0,43.376396619258934,2023.0,Raiders,-0.05,47.10%,nate hobbs,nate hobbs,nate hobbs,2827,Nate Hobbs,LV,CB,775,55948,13,12,1,1,23,0,68.1,69.0,36.3,42.3,1,0,16.3,15,4,4,103.1,63,111,470,504,22,65,4,82,3,588,2023,53475.0,MISSING,nate hobbs
34631.0,34631.0,2023.0,Panthers,CB,A.J. Parker,00-0036752,2.0,2021.0,2021.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Panthers,-0.17,11.80%,aj parker,aj parker,aj parker,2828,A.J. Parker,CAR,CB,35,55983,1,1,0,0,5,0,65.0,65.2,73.6,34.9,0,0,25.0,1,0,0,95.8,2,0,25,30,1,2,0,2,0,14,2023,2282.0,MISSING,aj parker
32694.0,32694.0,2023.0,49ers,CB,Ambry Thomas,00-0037008,2.0,2021.0,2021.0,49ers,23.0,102.0,0.192,5.1,92.0,34.49,564.0,93.28921232341044,2023.0,49ers,0.26,70.00%,ambry thomas,ambry thomas,ambry thomas,2829,Ambry Thomas,SF,CB,573,56058,16,8,0,1,28,1,61.5,61.5,87.3,79.1,1,0,5.3,3,6,4,99.5,46,528,419,9,8,46,0,65,3,459,2023,35239.5,MISSING,ambry thomas
33696.0,33696.0,2023.0,Commanders,CB,Benjamin St-Juste,00-0036625,2.0,2021.0,2021.0,Commanders,25.0,74.0,0.264,7.2,220.0,63.93,733.0,134.64653909856312,2023.0,Commanders,-0.21,23.50%,benjamin stjuste,benjamin stjuste,benjamin stjuste,2830,Benjamin St-Juste,WAS,CB,1063,56061,16,11,2,2,32,0,56.4,59.9,29.8,58.0,1,0,13.9,11,13,11,102.9,70,602,639,332,18,57,1,103,4,872,2023,63673.7,MISSING,benjamin stjuste
33036.0,33036.0,2023.0,Broncos,CB,Damarri Mathis,00-0038105,1.0,2022.0,2022.0,Broncos,24.0,115.0,0.163,4.4,64.0,25.82,501.0,87.75715869130494,2023.0,Broncos,-0.07,47.10%,damarri mathis,damarri mathis,damarri mathis,2831,Damarri Mathis,DEN,CB,440,56143,12,6,2,0,10,0,36.7,35.2,84.8,29.5,0,0,25.6,11,1,4,135.9,29,387,253,12,5,26,2,40,4,385,2023,15488.000000000002,MISSING,damarri mathis
35482.0,35482.0,2023.0,Titans,CB,Tre Avery,00-0037593,1.0,2022.0,2022.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Titans,-0.07,35.30%,tre avery,tre avery,tre avery,2832,Tre Avery,TEN,CB,360,56146,11,3,2,0,31,0,46.2,44.2,84.7,66.8,0,0,9.1,3,0,5,138.9,32,327,211,3,8,27,2,42,6,340,2023,15912.000000000002,MISSING,tre avery
33797.0,33797.0,2023.0,Cowboys,CB,DaRon Bland,00-0037275,1.0,2022.0,2022.0,Cowboys,24.0,167.0,0.101,2.0,25.0,8.11,305.0,47.93833207451981,2023.0,Cowboys,0.21,66.70%,daron bland,daron bland,daron bland,2833,DaRon Bland,DAL,CB,1020,56158,18,14,0,0,9,0,86.4,89.5,89.1,70.7,9,5,8.4,7,6,5,52.6,52,830,614,107,17,62,2,93,3,730,2023,91290.0,MISSING,daron bland
34538.0,34538.0,2023.0,Packers,CB,Keisean Nixon,00-0035133,4.0,2019.0,2019.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2023.0,Packers,0.05,52.60%,keisean nixon,keisean nixon,keisean nixon,2834,Keisean Nixon,GB,CB,937,56167,19,18,1,0,12,0,60.4,60.0,63.4,49.1,1,0,14.6,15,5,5,100.7,74,60,633,752,35,70,3,95,2,717,2023,56220.0,MISSING,keisean nixon
34910.0,34910.0,2023.0,Rams,CB,Quentin Lake,00-0037841,1.0,2022.0,2022.0,Rams,24.0,211.0,0.061,0.5,7.0,3.05,182.0,24.29404506550808,2023.0,Rams,0.04,55.60%,quentin lake,quentin lake,quentin lake,2835,Quentin Lake,LA,CB,506,56245,15,10,0,0,26,1,66.6,70.0,83.5,79.6,0,0,6.6,4,5,3,97.1,38,7,337,378,18,47,1,54,2,312,2023,35420.0,MISSING,quentin lake
