,position,weighted_avg_grades,Team
60,TE,81.93654618473896,Titans
61,WR,65.07126061397778,Titans
62,TE,81.5373779637378,Commanders
63,WR,69.20916710319538,Commanders
0,QB,85.15700680272109,Cardinals
1,QB,80.53814866760169,Falcons
2,QB,59.26136125654451,Ravens
3,QB,71.4112582781457,Bills
4,QB,84.4,Panthers
5,QB,75.1,Bears
6,QB,75.29590909090909,Bengals
7,QB,54.85145502645502,Browns
8,QB,54.810843373493974,Cowboys
9,QB,61.9872340425532,Broncos
10,QB,65.21494565217392,Lions
11,QB,75.11342925659473,Packers
12,QB,63.22203147353361,Texans
13,QB,56.20575342465753,Colts
14,QB,65.2,Jaguars
15,QB,69.16623748211731,Chiefs
16,QB,67.89243323442138,Dolphins
17,QB,68.54838160136288,Vikings
18,QB,91.58019323671499,Patriots
19,QB,86.23111702127659,Saints
20,QB,65.68011363636364,Giants
21,QB,63.3646288209607,Jets
22,QB,74.3136826783115,Raiders
23,QB,75.02727272727273,Eagles
24,QB,79.97397435897436,Steelers
25,QB,69.85958549222798,SD
26,QB,81.42832861189802,Seahawks
27,QB,56.957142857142856,49ers
28,QB,61.67159090909091,SL
29,QB,67.1,Buccaneers
30,QB,55.80015015015015,Titans
31,QB,70.39764705882354,Commanders
