Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,drop_rate,grades_offense,grades_pass_block,grades_pass_route,inline_rate,pass_block_rate,route_rate,slot_rate,targeted_qb_rating,wide_rate,yards_after_catch_per_reception,yards_per_reception,yprr,weighted_grade,weighted_average_grade,touchdowns,yards,receptions,first_downs,targets
Chargers,2014,6.9375120300751885,107.08485102629386,0.02,56.30%,27.0,9.111855670103093,2.4149484536082473,74.75515463917526,,3.019072164948454,72.70012886597938,62.529639175257735,72.74059278350515,27.231701030927834,6.6658505154639185,86.77551546391751,57.0131443298969,112.44368556701029,13.986082474226805,4.025257731958762,11.199484536082476,1.5183891752577319,33242.58595360825,,8.957474226804123,652.0502577319587,54.86082474226804,34.96778350515464,77.13917525773196
Chargers,2015,7.431307230597431,93.23370441649165,-0.06,25.00%,27.0,7.718525896414342,4.550796812749004,74.18914342629482,,5.315139442231075,70.82848605577689,53.80586450960566,68.8195219123506,22.97739043824701,7.188247011952191,86.6156374501992,61.78137450199203,113.0906374501992,13.327390438247013,4.762151394422311,10.458964143426297,1.266902390438247,25914.893824701194,,3.818725099601594,442.25597609561754,39.243027888446214,24.074701195219124,55.16434262948207
Chargers,2016,5.253728988214078,299.88632631373446,0.02,31.30%,27.0,8.336932515337423,3.7116564417177913,71.78944785276073,66.7,8.073251533742331,74.79558282208589,67.14257668711657,74.26515337423312,33.970184049079755,12.322822085889571,82.52711656441718,46.916196319018404,115.88085889570552,17.469447852760737,5.071901840490798,11.62122699386503,1.5032515337423313,25864.895705521474,,6.548466257668712,462.77055214723924,41.06871165644172,28.88588957055215,61.905521472392635
Chargers,2017,4.991780838323353,0.0,0.15,56.30%,27.0,9.127736318407962,0.9067164179104478,73.81902985074628,65.6655217965654,5.9103233830845765,74.09278606965174,62.93855721393035,72.67873134328357,34.39863184079602,11.839925373134328,83.00534825870648,48.394154228855726,107.19962686567165,15.573507462686566,3.556592039800995,11.005099502487562,1.3749253731343285,22559.38507462687,,2.9477611940298507,378.44278606965173,31.98258706467662,20.299751243781095,44.319651741293534
Chargers,2018,3.928940744920993,253.74171605568844,0.14,72.20%,27.0,8.252743902439024,3.0929878048780486,70.44451219512196,15.97271186440678,8.142987804878048,63.851219512195115,75.69451219512194,59.027591463414645,46.04740853658537,16.15929878048781,79.33262195121951,36.855182926829265,101.1435975609756,16.102743902439027,4.730792682926829,12.742987804878048,1.0539481707317075,17335.108231707316,,1.3307926829268293,244.34908536585365,21.071646341463413,12.977134146341463,31.71798780487805
Chargers,2019,3.6802433581296494,278.0304412166972,0.0,31.30%,27.0,8.874966532797858,0.535475234270415,72.00629183400267,41.20839363241679,6.755555555555555,66.41686746987952,59.107898259705486,66.09036144578313,37.601472556894244,9.095983935742971,84.12690763052208,45.53815261044177,112.37536813922355,16.553012048192773,3.4551539491298526,11.429852744310576,1.2059036144578312,21886.784738955826,,3.1593038821954487,402.7925033467202,34.528781793842036,22.202141900937082,46.44310575635877
Chargers,2020,7.823766902119072,205.52861003844012,0.015,43.80%,27.0,8.585460992907802,6.498817966903073,65.67848699763593,50.98141935483871,4.891016548463356,70.37718676122931,58.64550827423169,69.47210401891253,46.86513002364067,16.250236406619386,79.24728132387706,41.763829787234044,104.27718676122932,10.603782505910164,5.051891252955082,11.78368794326241,1.3871394799054373,30307.16040189125,,3.3156028368794326,462.1962174940898,44.027186761229316,26.242316784869978,64.69267139479905
Chargers,2021,3.8790986301369865,130.3355288481337,0.044,52.90%,27.0,6.946469968387777,1.7492096944151738,69.53171759747103,34.54216867469879,8.22212855637513,62.98577449947313,41.20663856691254,64.9491043203372,45.999894625922025,11.6145416227608,81.7927291886196,38.387671232876706,95.10611169652267,12.809378292939938,5.820758693361433,10.721074815595363,1.1924657534246574,23224.797997892514,,3.0569020021074818,384.30242360379344,34.01475237091675,21.74604847207587,53.231822971549
Chargers,2022,3.4823491834774254,263.21224651751163,-0.005,55.60%,27.0,5.979237288135593,7.282838983050848,70.11832627118643,32.74359576968273,9.090360169491525,55.69766949152542,66.21747881355931,59.36228813559322,52.02743644067797,14.086228813559321,83.2917372881356,33.97266949152542,91.20349576271187,12.903919491525423,5.060805084745763,8.632838983050847,0.9428919491525424,20385.982838983047,,2.152542372881356,320.59110169491527,34.085805084745765,15.46822033898305,48.25953389830509
Chargers,2023,4.9816227758007114,129.69915987493926,-0.08,29.40%,27.0,6.892045454545454,9.036363636363637,69.51306818181818,39.24251497005988,6.598863636363636,58.22556818181818,67.71215909090908,62.12340909090909,51.14352272727273,9.16625,85.54920454545454,34.61545454545455,101.20863636363637,12.601704545454545,4.824090909090909,9.864204545454545,1.103090909090909,17509.742386363636,,2.796590909090909,297.1454545454545,32.44318181818182,19.036363636363635,46.27613636363636
Chargers,2024,2.1381613155833983,166.22860654382248,0.08650381147,61.10%,27.0,5.601519337016574,4.656077348066298,76.50372928176795,56.14025764895331,9.115331491712707,60.54834254143646,70.26038647342996,61.94185082872929,51.67348066298344,9.095441988950277,84.84737569060773,32.585773480662986,96.25220994475137,14.344198895027626,4.932734806629834,9.565331491712707,1.3322375690607735,15006.576243093921,,0.9972375690607734,304.2099447513812,31.099447513812155,14.56353591160221,39.28453038674033
Chiefs,2010,1.242591056910569,257.20318960345867,0.05,58.80%,16.0,7.967191601049867,1.236220472440945,66.72992125984251,,14.517847769028874,75.51574803149606,68.54488188976379,63.59881889763779,70.01010498687664,33.017191601049866,63.89776902887139,23.341338582677164,97.09212598425198,4.335826771653544,4.558792650918636,10.528740157480314,1.2841076115485566,28768.443307086614,,2.463254593175853,382.8070866141732,32.94619422572178,22.06561679790026,48.13517060367454
Chiefs,2011,0.8820145379023884,42.70147928297033,-0.1,43.80%,16.0,4.98,0.0,78.5542857142857,,0.0,61.65714285714286,63.51428571428571,47.768571428571434,84.62857142857143,42.440000000000005,53.582857142857144,6.857142857142857,85.31428571428572,0.6685714285714286,3.3085714285714283,8.031428571428572,0.47371428571428564,8626.057142857142,,0.0,39.371428571428574,5.057142857142857,3.0285714285714285,7.628571428571429
Chiefs,2012,3.0472595356550585,149.19647429830883,-0.26,12.50%,16.0,10.084738372093023,2.4040697674418605,65.64738372093024,,7.8174418604651175,68.63997093023256,71.54651162790698,62.742296511627906,48.89927325581395,21.892587209302324,75.21991279069768,45.63037790697675,64.36904069767442,3.868023255813953,4.5167151162790695,13.155523255813954,1.1128924418604649,26135.17078488372,,0.7674418604651163,341.96947674418607,25.142441860465116,18.162790697674417,37.792151162790695
Chiefs,2013,2.5188009708737864,288.42759817628064,0.07,64.70%,16.0,7.190843373493976,1.7927710843373494,73.35710843373494,,12.370120481927712,62.319036144578305,64.60240963855422,55.75060240963855,75.52746987951808,24.363855421686747,70.7510843373494,16.06096385542169,94.2477108433735,5.713734939759036,4.4318072289156625,8.87566265060241,0.7890361445783134,21139.153734939755,,2.689156626506024,187.655421686747,22.6,11.826506024096386,30.75421686746988
Chiefs,2014,4.144108270676692,250.95597917376335,0.05,56.30%,16.0,6.643093270365998,8.550177095631641,74.7995277449823,,7.7178528347406505,73.24474616292798,65.26918536009445,69.47119244391972,56.88842975206611,15.78051948051948,79.12656434474616,29.966706021251476,121.32491145218418,12.281700118063755,5.404221954161641,10.926417370325696,1.5454663518299883,28378.788075560802,,4.78866587957497,534.2644628099174,44.86540731995277,29.8099173553719,56.83116883116883
Chiefs,2015,1.5544472361809043,205.8816603752571,0.12,66.70%,16.0,5.731071049840934,13.054082714740192,71.03510074231178,,9.831389183457052,69.79544008483563,60.391304347826086,69.76352067868505,55.633191940615056,14.140190880169673,81.5831389183457,31.93149522799576,100.89448568398727,12.161293743372216,6.775609756097561,11.628738069989398,1.5304135737009543,35335.413043478264,54.054358974358976,3.625662778366914,726.9098621420997,61.034994697773065,32.43584305408272,84.20042417815482
Chiefs,2016,3.1711141881883167,186.289429994904,0.05,70.60%,16.0,6.61578947368421,8.36,70.46936842105262,85.7,13.193368421052632,73.54578947368421,69.25673684210525,72.63147368421052,38.52347368421053,10.293263157894737,85.07978947368422,35.97221052631579,101.98063157894738,25.436315789473685,5.963473684210527,10.65778947368421,1.6211684210526318,37858.55589473684,77.54404332129964,2.8221052631578947,801.3336842105264,62.26315789473684,38.857894736842105,85.61473684210526
Chiefs,2017,4.172694610778444,128.36356689983853,0.08,58.80%,16.0,9.062414578587699,11.632118451025057,65.91936218678816,38.79043280182233,13.615831435079727,73.85865603644648,54.82870159453304,76.38189066059225,35.413439635535305,8.890318906605923,86.4760820045558,40.658542141230065,104.18507972665148,22.896013667425965,5.771981776765375,12.565603644646924,1.733849658314351,37718.14772209567,65.54746335963924,6.312072892938496,815.7198177676538,64.4886104783599,42.880410022779046,92.77676537585421
Chiefs,2018,7.2333267494356654,95.09406923109704,0.2,72.20%,16.0,9.275141884222474,7.002270147559591,67.58240635641316,46.89273552780931,10.396367763904655,81.28263337116913,72.94869466515323,81.75970488081724,43.91600454029512,10.320431328036321,83.90374574347334,35.583541430192966,112.25754824063566,19.850737797956867,5.799772985244041,13.174801362088536,1.9803745743473327,46999.191827468785,81.28263337116913,8.251986379114642,1043.33257661748,80.27582292849036,52.516458569807035,110.53234960272418
Chiefs,2019,6.5894792773645054,133.98660314467082,0.133,79.00%,16.0,8.853674832962138,11.357461024498887,71.56135857461024,47.83782857142857,9.987861915367484,76.32639198218263,72.89164810690423,76.40913140311804,46.454120267260585,15.231625835189309,76.67260579064587,25.168596881959914,106.7998886414254,27.773719376391977,3.769042316258352,11.801670378619153,1.8597216035634747,44502.448886414255,51.43892617449665,3.708240534521158,928.3596881959911,73.87861915367483,49.698218262806236,99.54231625835189
Chiefs,2020,6.346316851664985,52.18873171755699,0.112,84.20%,16.0,8.534382284382284,10.473193473193474,74.09452214452214,25.96212121212121,3.5228438228438232,82.79743589743589,52.664685314685315,80.55314685314686,44.334731934731934,11.363986013986013,83.19265734265734,22.608508158508158,114.5525641025641,31.472960372960372,5.736130536130537,12.116083916083916,2.021200466200466,45464.620279720286,70.37460701330109,8.14102564102564,1061.3251748251748,79.38111888111888,58.98717948717949,105.28787878787878
Chiefs,2021,5.3905167123287665,130.11879544294897,0.102,70.00%,16.0,6.357128412537917,12.910010111223459,72.76258847320526,72.82103134479271,7.601415571284125,75.61627906976744,71.79656218402425,73.6871587462083,38.99807886754297,7.179373104145602,86.9134479271992,38.02275025278059,105.44853387259859,22.272396359959554,5.694034378159758,10.656622851365015,1.472305358948433,39843.64418604651,73.01986301369863,6.3528816986855405,782.6208291203236,64.9211324570273,43.0525783619818,92.14155712841254
Chiefs,2022,5.5441609029779055,105.67546453029924,0.18,85.00%,16.0,7.008855098389982,15.37030411449016,75.87844364937389,34.637828054298645,4.077996422182469,80.04991055456173,56.32155635062612,80.12236135957065,37.70966010733453,5.88076923076923,88.93908765652952,37.100894454382825,118.94669051878354,24.735957066189627,5.94660107334526,11.711270125223612,1.7567978533094812,42576.743112701246,59.793164933135216,7.605545617173524,890.572450805009,74.24150268336315,50.280858676207515,100.06976744186046
Chiefs,2023,8.026630782918149,86.68418712697738,0.1,71.40%,16.0,6.661089187056038,14.439621152328334,75.41767955801105,29.113891081294398,5.821310181531176,72.30457774269928,64.69660615627467,74.42423046566692,36.784688239936855,6.2999210734017375,88.08713496448304,41.518468823993686,102.29052880820836,20.45114443567482,4.807813733228098,10.072138910812944,1.5086424625098658,43529.83275453828,64.91578947368421,5.31570639305446,889.553275453828,83.74112075769534,45.76874506708761,105.92896606156275
Chiefs,2024,9.753719263899765,138.68570577396466,0.0383547092,85.00%,16.0,6.758411614005124,3.9923142613151152,78.399487617421,74.99339130434782,3.023911187019641,71.42083689154569,67.84722703639515,72.17207514944492,41.822630230572166,6.120751494449189,87.93877028181042,36.260375747224586,99.00760034158839,19.54739538855679,4.295801199657241,9.430162810625536,1.395678906917165,39269.36686592655,60.54834254143649,4.0068317677198975,719.8556789069172,77.3672075149445,39.199829205807,102.03586678052946
Colts,2010,7.210346341463414,169.53405136898704,0.06,58.80%,14.0,6.430939226519337,3.016574585635359,71.5828729281768,,8.633149171270718,74.80276243093923,67.23204419889503,74.77513812154697,70.94309392265194,13.021546961325967,84.28895027624309,20.845303867403317,99.41270718232045,6.21878453038674,4.161878453038674,9.041988950276243,1.6293922651933703,25859.317127071827,,3.4419889502762433,514.4033149171271,54.85635359116022,30.082872928176794,75.02209944751381
Colts,2011,7.40969968847352,188.15246907872978,-0.19,12.50%,14.0,5.316613418530351,2.440894568690096,64.01405750798723,,11.73482428115016,62.15495207667732,54.08626198083067,60.820766773162944,77.4629392971246,20.985303514376994,77.53418530351436,14.063897763578275,83.00479233226837,1.487220447284345,4.2047923322683705,9.200000000000001,1.09444089456869,15824.939936102233,,1.3738019169329074,249.28434504792332,25.405750798722046,15.124600638977636,43.798722044728436
Colts,2012,1.2744900497512437,492.3480219330635,-0.08,64.70%,14.0,7.624694376528117,3.237163814180929,65.42298288508557,,8.202933985330073,78.4242053789731,68.90660146699267,71.15403422982885,75.9161369193154,18.001466992665037,77.56968215158925,14.414669926650367,101.36234718826405,3.8731051344743275,5.013447432762836,11.280440097799511,1.3141320293398533,34776.77212713937,,2.6185819070904643,470.5427872860636,41.37163814180929,26.5158924205379,62.37163814180929
Colts,2013,1.8785088996763757,445.49491294102506,0.02,66.70%,14.0,8.1812585499316,2.7482900136798905,63.50697674418605,,2.7098495212038305,66.40519835841313,84.07906976744185,66.18153214774281,39.95403556771546,12.583994528043775,81.8674418604651,46.24418604651163,84.24309165526675,9.1562243502052,4.4924760601915175,10.981942544459644,1.2293160054719563,38437.99233926128,,4.389876880984952,639.5348837209302,55.73050615595075,34.984952120383035,89.18057455540355
Colts,2014,2.095969172932331,403.10046677371173,0.08,68.40%,14.0,9.13639514731369,3.4618717504332754,64.75875216637782,,9.716984402079722,72.79280762564991,55.376603119584054,71.42512998266898,46.637261698440206,14.532409012131717,80.5130849220104,34.674870017331024,111.63188908145581,8.09315424610052,5.459272097053726,12.978249566724436,1.439107452339688,35635.8233102253,,7.691507798960139,654.8596187175043,47.925476603119584,36.078856152513,76.49913344887348
Colts,2015,2.8112988553880514,364.7403855646155,-0.11,50.00%,14.0,6.956041426927503,1.6939010356731876,66.92301495972382,,4.128883774453395,63.11357882623705,70.31737629459148,60.356386651323355,49.16858457997699,19.41680092059839,76.78481012658227,36.464672036823934,81.00794016110471,7.390103567318757,3.52692750287687,8.099884925201382,0.9163060989643269,25303.437169159955,,2.196777905638665,334.0506329113924,38.35673187571922,15.560414269275029,57.76524741081703
Colts,2016,7.101983641398854,126.07346854609872,-0.05,50.00%,14.0,8.222742474916387,1.8773690078037903,76.94347826086957,79.99087452471483,5.88896321070234,70.69598662207358,51.89542920847269,72.08416945373467,41.59955406911929,15.294314381270903,79.33277591973244,43.62218506131549,121.09342251950947,8.464548494983278,4.407692307692307,11.789409141583057,1.6798773690078037,25558.332998885173,,4.9286510590858414,476.41917502787066,43.8561872909699,26.720178372352287,56.013377926421406
Colts,2017,5.955853892215569,0.0,-0.18,25.00%,14.0,6.375703324808184,5.331202046035806,70.86253196930946,56.33005115089515,7.94859335038363,64.95140664961637,59.93670076726342,64.03989769820971,36.62250639386189,13.668030690537083,82.48196930946291,46.80946291560102,86.1705882352941,11.456265984654731,4.727237851662404,8.950639386189257,1.351227621483376,24895.272378516624,,2.578005115089514,473.6994884910486,54.57800511508952,23.236572890025574,70.87340153452685
Colts,2018,7.368126410835215,360.3334839346859,0.11,61.10%,14.0,9.544813829787234,2.074468085106383,65.09507978723404,51.571675531914885,6.98031914893617,69.24268617021276,73.60771276595744,71.2714095744681,35.11861702127659,6.524601063829787,87.52260638297872,49.63617021276596,107.75837765957448,14.059840425531915,4.210372340425532,11.745212765957445,1.7177659574468085,25478.076994680854,75.97604166666667,9.211436170212766,564.0066489361702,50.17686170212766,28.872340425531913,79.77792553191489
Colts,2019,7.416246014877791,0.0,0.009,43.80%,14.0,7.49910941475827,2.05089058524173,63.89147582697201,14.821882951653944,6.505216284987278,69.45623409669211,71.40470737913485,65.84351145038168,45.681424936386776,10.13320610687023,83.91895674300252,40.75458015267176,87.39071246819337,13.07620865139949,5.66055979643766,11.097837150127228,1.3633842239185752,22269.171501272267,,3.0572519083969465,369.0,33.787531806615775,22.454198473282442,53.99618320610687
Colts,2020,5.377431886982846,0.0,0.092,64.70%,14.0,7.349105914718018,0.9793672627235214,71.32957359009629,46.6941011235955,6.255845942228335,69.9939477303989,77.01678129298486,66.07785419532324,48.30385144429161,5.477716643741403,88.92709766162311,37.958184319119674,105.90426409903714,12.992984869325996,4.328932584269663,10.791573033707865,1.3955983493810178,16368.801925722146,,2.6272352132049517,289.9422283356259,26.676753782668502,14.929848693259972,36.93397524071527
Colts,2021,5.652305205479451,84.57952349910451,0.06,52.90%,14.0,7.97123287671233,1.689041095890411,63.99767123287672,33.72027397260274,8.483561643835616,67.35835616438357,67.1217808219178,62.285479452054794,49.71986301369863,10.6386301369863,82.44917808219178,40.58027397260274,92.24164383561644,9.14054794520548,5.512602739726027,11.443835616438356,1.1966301369863013,19213.94191780822,,2.9712328767123286,278.81369863013697,24.26164383561644,14.26849315068493,38.442465753424656
Colts,2022,4.355244956772334,280.3281595908004,-0.136,25.00%,14.0,7.382668329177057,3.1184538653366585,73.035536159601,61.96695760598504,6.025810473815461,56.1857855361596,50.81807980049875,59.09064837905237,45.979301745635915,6.852119700748129,88.69364089775561,40.70336658354115,103.57705735660848,13.038029925187033,4.7831670822942645,10.565336658354115,1.1187281795511221,15068.714463840399,,2.0386533665835413,259.71820448877804,24.528678304239403,13.527431421446384,33.37032418952619
Colts,2023,4.2212646797153015,310.2367966833534,-0.01,52.90%,14.0,9.246913580246913,0.891358024691358,63.08037037037037,42.38135802469136,8.83395061728395,61.294444444444444,56.99024691358024,60.85827160493827,56.132469135802474,9.27037037037037,85.94345679012345,35.217901234567904,102.10753086419751,7.571481481481481,4.677160493827161,12.973950617283952,1.2405679012345678,13596.714691358024,,1.5320987654320988,246.57777777777778,19.67283950617284,13.034567901234569,30.917283950617286
Colts,2024,5.081365309318716,343.28747847246495,-0.06411872932,47.10%,14.0,10.60026702269693,0.1081441922563418,54.27396528704939,53.83618157543392,9.116021361815754,61.819225634178906,75.65059880239521,56.050333778371154,57.13404539385847,17.50093457943925,76.94766355140187,33.9611481975968,57.52590120160214,8.220160213618158,5.648731642189586,11.963551401869159,0.8354873164218958,13230.611481975968,,0.5340453938584779,137.98531375166888,11.15754339118825,6.477970627503338,21.197596795727637
Commanders,2010,4.794443902439025,253.52019608872655,-0.12,37.50%,32.0,6.719929245283019,9.629716981132075,69.00424528301888,,10.008962264150943,66.94363207547168,48.39233490566038,61.99139150943397,75.57865566037735,10.486438679245284,84.46992924528301,19.079009433962263,103.9691037735849,1.6049528301886793,6.065094339622641,11.879716981132075,1.5836792452830188,34809.90424528302,78.26249999999999,2.9693396226415096,706.6591981132076,62.24646226415094,32.35731132075472,92.875
Commanders,2011,6.656004984423676,374.3303691678348,-0.1,31.30%,32.0,8.9933908045977,7.112068965517241,68.14971264367816,,3.296551724137931,72.65316091954023,66.47758620689655,74.44798850574713,70.4816091954023,15.904310344827586,80.03160919540231,21.930172413793102,83.23563218390805,1.9169540229885058,5.9462643678160925,12.883333333333333,1.6782758620689655,28298.82011494253,,2.060344827586207,584.8678160919541,43.758620689655174,28.701149425287355,62.8448275862069
Commanders,2012,5.791907131011609,248.34119124992856,0.09,58.80%,32.0,8.038071895424837,1.8627450980392157,67.39787581699346,,10.380718954248366,70.73316993464053,48.89722222222222,69.27679738562092,56.47222222222222,21.04330065359477,75.06748366013072,22.720588235294116,93.95506535947712,5.347712418300653,5.626307189542484,13.339869281045752,1.4837581699346405,16505.304738562092,,1.161764705882353,287.42973856209153,22.37091503267974,15.187908496732026,32.04248366013072
Commanders,2013,3.7535250809061487,312.82902855688224,-0.09,18.80%,32.0,7.789650711513583,2.6714100905562743,62.77037516170763,,12.027296248382921,66.19068564036222,69.08188874514877,58.58085381630013,62.096765847347996,16.013971539456662,81.76041397153946,22.284087968952132,96.51849935316947,3.746571798188875,4.00672703751617,10.20530401034929,1.1923285899094438,18280.56765847348,,2.538163001293661,293.143596377749,28.479948253557566,15.670116429495472,42.95213454075032
Commanders,2014,2.6837270676691727,174.2083154324978,-0.16,25.00%,32.0,5.486216216216216,6.402702702702703,77.6718918918919,,6.808648648648648,64.20135135135135,58.098108108108114,62.58621621621622,58.90108108108109,13.512972972972973,81.60756756756757,23.001351351351353,96.7535135135135,12.617027027027028,5.6816216216216215,10.145405405405405,1.6023243243243244,17211.567027027028,,0.6324324324324324,399.96486486486486,37.49189189189189,18.045945945945945,48.67297297297297
Commanders,2015,1.0341213009491903,135.3878336412624,0.01,52.90%,32.0,6.466387726638773,14.317991631799163,75.01269177126916,,6.282287308228731,81.53737796373778,73.15230125523013,81.35146443514644,50.55788005578802,12.561924686192468,82.44518828451882,32.68033472803348,116.11436541143654,15.135843793584376,5.659274755927475,10.62970711297071,1.9999023709902373,34527.01771269177,60.39,8.615062761506277,783.8786610878661,71.33333333333333,43.54811715481171,94.26638772663877
Commanders,2016,5.32659947188768,206.26395804627947,0.02,53.30%,32.0,8.412109862671661,11.675405742821473,77.77303370786517,50.0,2.646816479400749,78.48451935081148,63.31111111111111,83.16866416978777,57.125593008739074,11.296754057428213,82.674531835206,23.878776529338325,108.34394506866417,16.46816479400749,4.782022471910112,11.657428214731587,1.9226716604244694,28076.06529338327,,3.8127340823970037,595.1785268414482,51.88014981273408,30.332084893882648,67.81647940074906
Commanders,2017,7.073827544910179,137.0460614290222,-0.03,43.80%,32.0,9.39108040201005,6.452261306532663,68.5645728643216,54.18391959798995,7.887311557788945,60.36256281407035,57.275,65.27939698492463,60.501256281407045,16.356155778894472,80.60452261306533,23.13052763819095,99.42701005025125,14.256658291457285,5.169974874371859,11.894849246231155,1.4554271356783919,20051.204020100504,,2.219849246231156,436.5577889447236,32.71105527638191,16.139447236180903,49.35678391959799
Commanders,2018,9.194284988713317,165.56335497085178,-0.09,43.80%,32.0,8.264467005076142,5.0456852791878175,69.11560913705584,29.954204398447605,3.9817258883248736,63.83604060913705,50.50152284263959,68.94263959390864,51.163451776649744,11.621446700507615,82.71700507614213,31.519162436548225,101.32804568527919,15.597208121827412,5.249238578680203,11.309137055837564,1.4383502538071067,18795.69822335025,,1.7601522842639594,384.18401015228426,34.1243654822335,17.78680203045685,49.09517766497462
Commanders,2019,9.194953772582359,65.2658316962292,-0.213,18.80%,32.0,6.899328859060403,2.0,62.479530201342286,33.46711409395974,9.198322147651007,51.43892617449664,64.19161073825502,52.39630872483222,64.01510067114094,12.331543624161075,81.52080536912752,20.363422818791943,71.39563758389262,14.984899328859061,5.066442953020134,10.491946308724833,0.9514093959731544,14089.34765100671,,1.0,194.56375838926175,19.79194630872483,9.895973154362416,31.06040268456376
Commanders,2020,2.8769061553985873,110.56678208147714,0.033,41.20%,32.0,6.829262086513995,5.0458015267175576,65.76603053435115,43.5,10.237277353689567,62.36005089058524,54.267430025445286,60.94083969465649,26.74147582697201,10.161323155216284,86.10229007633588,58.243765903307896,83.5027989821883,12.982442748091604,3.973409669211196,8.754834605597965,0.9591221374045802,36310.27430025445,73.45086206896552,5.0458015267175576,564.3816793893129,60.708651399491096,30.304071246819337,88.68066157760815
Commanders,2021,3.590893698630137,134.94227662206325,-0.116,41.20%,32.0,6.985828877005347,3.1885026737967914,74.42860962566846,56.540909090909096,7.844117647058823,65.50641711229947,62.62245989304812,64.0110962566845,28.147058823529413,11.957219251336898,82.43422459893048,57.586363636363636,105.0701871657754,10.090508021390374,5.462433155080213,10.667513368983958,1.1190508021390373,17205.003475935828,,1.8783422459893049,246.01871657754012,23.72459893048128,12.025401069518717,33.08422459893048
Commanders,2022,4.54253073967339,163.13850139371726,-0.007,50.00%,32.0,6.679921773142112,0.07953063885267275,65.11825293350718,39.702832861189805,4.372099087353325,53.983050847457626,41.69452411994785,54.382790091264674,34.053455019556715,16.31303780964798,79.42724902216428,53.62490221642764,79.40286831812256,9.260234680573664,4.074054758800521,8.895958279009127,0.8146153846153845,15457.972359843547,,0.7979139504563233,210.41329856584093,25.340286831812257,9.584093872229465,37.3129074315515
Commanders,2023,5.207365213523131,144.59282938868103,-0.21,23.50%,32.0,6.72607296137339,1.7049356223175967,71.89678111587983,60.41448497854078,7.9778969957081545,56.2700643776824,69.91984978540773,54.11233905579399,33.67843347639485,10.219635193133048,85.62221030042917,44.67918454935622,92.62918454935621,21.205793991416307,4.063412017167382,8.858905579399142,0.9424034334763948,24461.87435622318,,2.4334763948497855,357.8937768240343,40.128755364806864,14.32403433476395,55.65128755364807
Commanders,2024,2.852404463586531,367.35351720614193,0.1328873341,70.00%,32.0,6.788372093023256,3.0387596899224807,76.88779069767442,60.629230769230766,3.5705426356589145,60.55813953488372,65.23507751937986,62.920930232558135,45.635465116279065,10.743217054263566,83.62131782945737,42.33682170542636,109.96802325581395,8.305813953488373,3.563372093023256,9.689728682170541,1.0620542635658914,31786.972868217053,69.79929906542056,5.2189922480620154,549.9263565891473,56.95348837209303,34.093023255813954,75.38953488372093
Cowboys,2010,4.84769593495935,209.73383107869768,0.0,37.50%,9.0,6.0859543817527015,10.214885954381753,76.01008403361345,,4.548259303721489,87.06926770708283,71.84909963985594,79.20804321728691,75.74273709483793,17.157262905162064,78.60348139255701,14.47106842737095,101.75690276110444,3.6837935174069627,4.617767106842738,9.920168067226891,1.7969507803121247,44240.57515006002,81.86470588235295,6.493397358943578,795.344537815126,77.01080432172868,38.69507803121248,100.99759903961585
Cowboys,2011,7.890066874350985,181.9193106838331,0.07,50.00%,9.0,7.1282367447595565,9.00739827373613,69.67361282367447,,6.219728729963008,78.47583230579532,72.52342786683107,72.09173859432798,69.20295930949445,12.314549938347719,84.80998766954377,23.649815043156597,86.31800246609126,3.542786683107275,4.973612823674475,11.053144266337855,1.493193588162762,39904.91479654748,65.1821997105644,3.7546239210850803,743.2379778051788,63.55733662145499,37.03699136868064,91.58323057953145
Cowboys,2012,7.580244610281924,87.80740468693982,0.0,50.00%,9.0,7.643805309734512,6.265486725663717,75.80221238938053,,5.325663716814159,79.99734513274336,65.01946902654868,76.59469026548673,58.65442477876106,11.163716814159292,84.89646017699114,37.479646017699125,97.37212389380531,1.0539823008849556,2.892035398230088,9.134070796460177,1.4710176991150445,48387.61415929204,78.00501138952163,2.495575221238938,827.8495575221239,87.88495575221239,44.57964601769911,116.58407079646018
Cowboys,2013,4.549965210355986,302.7098604802843,0.0,50.00%,9.0,7.471334068357222,4.280044101433297,69.55170893054024,,6.876736493936053,72.66041896361632,76.14785005512678,68.43572216097023,48.206835722160974,15.56736493936053,80.219184123484,43.43009922822492,106.68103638368247,4.097794928335171,4.671003307607497,11.375413450937154,1.394465270121279,38289.11819184123,,5.997794928335171,636.8566703417861,55.07717750826902,32.687982359426684,81.77177508269018
Cowboys,2014,7.492588721804511,270.70931624399935,0.13,72.20%,9.0,9.201779359430605,0.7153024911032029,72.56334519572955,,5.356227758007116,78.41281138790036,75.66227758007116,74.19145907473309,41.27580071174377,12.53309608540925,82.01814946619216,53.94519572953737,109.40462633451958,3.1498220640569397,3.452669039145907,11.376512455516014,1.4008540925266901,38358.32455516014,,4.259786476868327,622.1103202846975,55.64056939501779,41.594306049822066,75.14946619217082
