Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,age,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_defense,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
Buccaneers,2010,1.469771544715447,260.86937345578997,0.05,62.50%,30.0,24.23568281938326,13.026431718061675,4.68942731277533,0.9251101321585903,0.0,0.46255506607929514,0.9162995594713657,51.511233480176216,74.8011013215859,55.959251101321584,52.49140969162996,43.35220264317181,1.1519823788546255,13.722466960352422,13.708149779735683,2.8480176211453743,0.5374449339207048,1.698237885462555,1362.0,277.6057268722467,196.61013215859032,491.33920704845815,4.6233480176211454,410.5396475770925,12.700440528634362,16.61894273127753,2.0088105726872247,16.572687224669604,25569.122246696035,0.0
Buccaneers,2011,1.950370093457944,401.68218335837304,-0.24,25.00%,30.0,23.836189170664838,15.16381082933516,10.819054146675805,0.0,1.0,1.5819054146675806,0.8361891706648389,71.23474982864975,37.76360520904729,76.57285812200138,60.68855380397533,53.88732008224812,8.327621658670322,30.32762165867032,12.25743660041124,5.491432488005483,4.745716244002741,6.3276216586703224,1459.0,393.8629198080877,346.04866346812884,749.0753941055517,0.5819054146675805,716.0801919122687,25.0904729266621,26.762851267991774,5.926662097326936,44.982864976010966,52284.48492117889,0.0
Buccaneers,2012,5.459511608623549,704.4608068078944,0.01,43.80%,30.0,25.254745254745256,13.93006993006993,4.451548451548452,0.9530469530469531,1.3166833166833167,1.4295704295704297,0.0,68.01808191808192,53.80499500499501,68.65884115884116,65.4015984015984,58.258728557013114,8.197802197802197,30.167832167832167,13.061453077699293,1.9180819180819182,4.175824175824176,5.743256743256743,2002.0,459.4905094905095,256.43956043956047,735.6683316683317,1.2067932067932068,638.018981018981,21.693306693306692,20.263736263736263,7.887112887112887,44.10889110889111,52518.21078921079,0.0
Buccaneers,2013,4.2955016181229775,773.120795788324,-0.1,25.00%,30.0,24.706493506493505,15.031688311688312,5.802597402597403,0.48623376623376624,0.04,0.9703896103896104,0.0,52.81075324675325,65.83418181818182,53.36332467532468,56.29823376623377,35.156363636363636,8.515844155844157,20.957922077922078,26.79916883116883,11.40987012987013,1.6576623376623376,3.71012987012987,1925.0,390.6514285714286,283.75116883116885,604.7958441558442,174.6644155844156,402.61974025974024,21.66025974025974,27.06805194805195,7.904415584415585,33.1838961038961,37558.80483116883,0.0
Buccaneers,2014,10.902831578947369,981.3898361486367,-0.12,12.50%,30.0,25.10991075622358,13.525598872710193,4.950211366838891,1.230624706434946,0.2677313292625646,0.8036636918741193,0.21371535932362612,58.62010333489902,64.12071395021137,57.20962893377172,59.65843118835134,51.28811648661344,5.0948802254579615,14.305777360263034,13.706200093940815,2.9976514795678724,1.4579614842649131,3.401596993893847,2129.0,290.55190230155,181.94974166275247,477.1761390324096,1.1512447158290278,438.19633630812586,15.103804603100047,16.313762329732267,2.633161108501644,22.802254579614843,28479.62433067168,0.0
Buccaneers,2015,7.719570770519263,223.32279353365186,-0.03,37.50%,30.0,25.11276102088167,12.581902552204177,6.864037122969838,0.8733178654292343,0.5099767981438516,1.6431554524361949,1.1331786542923434,56.25721577726218,46.429605568445474,57.2277030162413,57.33777262180975,57.10222737819025,3.499767981438515,16.68352668213457,17.869605568445476,3.116937354988399,4.873781902552204,3.5192575406032485,2155.0,278.9248259860789,220.17958236658933,503.71647331786545,473.0408352668213,16.064965197215777,16.078886310904874,16.812529002320186,2.946171693735499,23.702552204176335,28776.68691415313,0.0
Buccaneers,2016,16.73581245572229,783.8623855176548,0.01,56.30%,30.0,24.916360669114646,12.583027335781313,5.239086087311302,0.6997144022847818,0.2354141166870665,1.08812729498164,0.2733578131374949,58.48604651162791,75.88086495308038,59.6156670746634,53.27624489795919,61.57759183673468,6.833945328437372,16.615259077927377,11.339591836734694,2.8959608323133414,1.1325989392084863,3.829049367605059,2451.0,297.5091799265606,182.14891880864954,483.3500611995104,396.6519787841697,33.4031007751938,16.5328437372501,17.24887800897593,1.905344757241942,27.27825377396981,29229.60893512852,0.0
Buccaneers,2017,14.887910778443109,552.5750385859785,-0.04,31.30%,30.0,26.82623426911907,12.561471442400775,4.7221684414327205,0.15246853823814133,0.2207163601161665,0.6882865440464666,0.15246853823814133,63.96389157792836,59.30716360116167,62.28460793804452,63.97110358180058,57.9159766195811,5.717328170377541,15.006292352371732,9.964490988796882,2.4975798644724105,2.31945788964182,1.5871248789932235,2066.0,262.50193610842206,178.59293320425945,441.7366892545983,340.8305905130687,45.41965150048403,13.625363020329138,16.50242013552759,2.005808325266215,22.310745401742498,29199.283736689256,0.0
Buccaneers,2018,24.30421670428894,720.6432937026632,-0.06,31.30%,30.0,27.925284512617516,14.622958931222167,5.119247897080653,0.7575457694210787,1.3849579416130628,1.053438891637803,0.4616526472043543,62.03433943592282,51.289213260762,59.076744186046504,64.11306284017813,45.44740227610094,6.887679366650173,19.206828302820387,17.849678377041066,8.051459673428996,5.0212765957446805,8.437407224146462,2021.0,410.80455220188026,282.41217219198415,697.7837704106878,600.3973280554181,55.89213260761999,28.100940128649185,29.19198416625433,5.797624938149431,34.53191489361702,43814.290549233054,0.0
Buccaneers,2019,21.678643464399574,580.8702326151928,0.072,43.80%,30.0,26.819051761635492,13.270552414093084,4.040887342322749,0.8307959982601131,0.6415832970856894,3.187037842540235,0.274032187907786,71.65580687255328,29.00648107872988,70.91896476729013,73.82099303135888,52.74381533101045,10.388864723792954,30.877337973031754,17.845383275261323,5.559808612440191,6.605045672031318,11.688995215311005,2299.0,440.6681165724228,197.53197042192258,655.4484558503698,625.3845150065246,14.967812092214006,26.695084819486734,21.84732492387995,3.9364941278816876,52.95519791213571,49326.51887777295,76.66296590007931
Buccaneers,2020,18.447841574167505,204.908096263336,0.186,75.00%,30.0,28.116840113528855,15.490539262062441,8.207663197729422,1.8249763481551562,0.38978240302743616,2.563859981078524,0.8921475875118259,69.92842951750237,51.08580889309366,72.52057710501421,63.84191106906338,48.239262062440865,5.822138126773888,40.051561021759696,15.394843897824028,7.25922421948912,4.902554399243141,8.17833491012299,2114.0,475.69631031220433,241.53831598864713,764.5605487228004,733.0586565752129,14.95600756859035,28.83112582781457,31.62488174077578,2.1584673604541154,54.052034058656574,55333.1839640492,72.46396148555708
Buccaneers,2021,17.20288821917808,498.623850983814,0.205,73.70%,30.0,26.78894472361809,14.763400335008376,4.932998324958124,1.710217755443886,0.23450586264656617,1.216499162479062,0.7935510887772195,63.32759631490788,45.83710217755444,65.01980737018425,59.65954773869347,53.24706867671692,7.136515912897822,28.105108877721943,17.786683417085428,5.892797319932998,3.775963149078727,6.066164154103853,2388.0,368.6683417085427,163.13400335008376,567.7131490787269,541.5954773869347,16.316582914572866,17.852596314907874,22.825795644891123,2.475293132328308,41.30778894472362,38614.50950586264,62.04311350381336
Buccaneers,2022,10.498281460134484,833.4752808197767,-0.004,44.40%,30.0,25.725931995083982,14.56493240475215,8.22941417451864,0.3072511265874642,0.0,0.9332240884883245,0.7066775911511676,64.55063498566162,66.0933633756657,63.42650553052028,62.91687832855387,45.29639492011471,4.83162638263007,16.949201147070873,17.534739860712826,6.751331421548546,1.9348627611634577,4.618189266693978,2441.0,284.53789430561244,220.11429741909055,561.4961081523966,545.6026218762802,9.701761573125768,19.22285948381811,21.582957804178616,2.2863580499795164,26.39901679639492,37400.54956984842,0.0
Buccaneers,2023,9.565789145907473,808.2065568880327,-0.01,52.60%,30.0,26.170880913539968,18.275285481239806,11.841353996737357,0.7410277324632952,0.0,1.4082381729200653,0.7361337683523654,64.89233278955955,48.11651712887438,68.13625611745515,63.24889885807504,55.68495106035889,5.176182707993474,24.14885807504078,13.351305057096248,6.221859706362153,3.7320554649265905,5.598287112561175,2452.0,321.2536704730832,213.62928221859707,586.3344208809135,564.0730016313214,14.681076672104405,23.497960848287114,29.369494290375204,3.7993474714518762,34.923327895595435,40130.00203915171,0.0
Buccaneers,2024,8.564535238841035,1341.7020364911368,0.1051836178,55.60%,30.0,25.096225632517626,17.27664869348818,7.799668187474077,0.23641642472003319,0.23641642472003319,0.9829946080464538,0.3488179178763998,63.87561177934467,59.556864371630034,67.16768975528827,58.87818332642057,59.38725738396624,8.880547490667773,28.542098714226462,12.432236286919832,4.9145582745748655,2.492326835338034,4.017834923268353,2411.0,343.5445873081709,206.45458316051432,620.7722936540854,587.1090833678971,23.370385732061386,21.68975528826213,28.04852758191622,3.893405226047283,41.44048112816259,42087.849979261715,0.0
Cardinals,2010,6.10619918699187,421.46317298257543,-0.21,31.30%,1.0,23.0,9.0,0.0,0.0,0.0,0.0,1.0,50.7,78.5,59.9,40.4,77.8,3.0,1.0,25.0,1.0,0.0,2.0,133.0,62.0,53.0,90.0,39.0,49.0,5.0,3.0,1.0,6.0,6743.1,0.0
Cardinals,2011,7.021495327102803,319.0332973288782,-0.05,50.00%,1.0,24.0,16.0,2.0,0.0,0.0,2.0,0.0,66.3,85.8,69.6,48.5,66.7,3.0,6.0,12.0,3.0,0.0,5.0,433.0,181.0,170.0,385.0,377.0,8.0,15.0,20.0,1.0,14.0,28707.9,0.0
Cardinals,2012,11.237614427860697,277.0175222375592,-0.15,31.30%,1.0,25.126559714795007,8.240641711229946,3.7468805704099823,0.1265597147950089,0.0,0.0,0.0,61.75222816399287,77.40053475935828,57.979679144385024,60.445811051693404,59.11229946524064,6.114081996434938,7.114081996434938,13.276292335115864,4.367201426024955,0.1265597147950089,3.620320855614973,561.0,185.97860962566844,182.86452762923352,406.40106951871655,396.541889483066,9.732620320855615,17.72192513368984,21.342245989304814,1.7468805704099821,16.848484848484848,27660.19429590018,0.0
Cardinals,2013,15.717557443365697,558.6572927089109,0.07,62.50%,1.0,25.893129770992367,14.927480916030534,3.648854961832061,1.8244274809160306,0.0,0.9122137404580153,1.8244274809160306,62.77659033078881,60.166666666666664,57.303816793893134,71.16806615776082,83.91331626120359,4.642493638676845,17.657760814249365,2.6623559539052493,0.9122137404580153,1.905852417302799,2.818066157760814,786.0,327.83842239185753,278.22137404580155,635.1603053435115,521.1335877862596,113.1145038167939,20.150127226463106,26.53562340966921,6.385496183206107,25.11832061068702,41826.3989821883,0.0
Cardinals,2014,16.417575939849623,575.7869482625332,0.01,64.70%,1.0,24.825476429287864,13.050150451354062,5.110832497492478,1.1228686058174524,0.0,0.3505516549648947,0.0,58.928986960882646,71.09518555667,55.65165496489468,60.25882647943831,41.46339017051154,2.73370110330993,18.73470411233701,19.745285857572718,6.564192577733199,0.6098294884653962,3.765295887662989,1994.0,241.21414242728184,197.734704112337,299.4829488465396,228.4874623871615,69.33149448345036,17.723671013039116,19.425275827482448,3.108826479438315,25.23370110330993,30332.605516549647,69.52770424463715
Cardinals,2015,15.079313930764938,715.8636862144481,0.22,77.80%,1.0,26.399109792284868,13.742828882294758,6.348170128585559,0.29920870425321466,0.31305637982195844,1.1815034619188922,0.29920870425321466,64.29510385756676,73.56671612265083,65.84975272007914,59.39183976261127,52.13694362017804,6.368941641938674,25.72007912957468,25.239416419386746,4.382294757665678,1.3615232443125618,4.655291790306627,2022.0,285.7314540059347,164.095450049456,461.9841740850643,459.379821958457,1.5474777448071217,13.165182987141444,16.03560830860534,2.873887240356083,36.74431256181998,31380.035657764594,66.33774907749078
Cardinals,2016,18.90422618664262,0.0,0.1,46.70%,1.0,25.461068702290078,15.731297709923664,6.10381679389313,0.9557251908396946,0.38778625954198476,2.8045801526717558,1.3435114503816794,79.52671755725193,63.75664122137405,78.5932824427481,67.72625954198473,60.98427480916031,9.161832061068703,35.109923664122135,9.509618320610688,4.238167938931298,3.282442748091603,11.262595419847328,1965.0,465.74503816793896,266.6625954198473,751.2748091603054,711.8,25.309923664122138,32.90229007633588,28.546564885496185,6.8351145038167935,55.534351145038165,62953.80366412213,0.0
Cardinals,2017,8.906203592814371,618.1891240890792,-0.06,50.00%,1.0,26.330069124423964,14.368663594470046,4.3963133640553,1.4654377880184333,0.6008064516129032,1.4654377880184333,0.0,75.45564516129032,59.015552995391694,77.13692396313365,65.99107142857143,65.72933025404157,11.741359447004609,30.847926267281107,9.765242494226328,3.403225806451613,2.72926267281106,10.477534562211982,1736.0,445.7937788018433,290.0299539170507,760.75633640553,727.1797235023041,22.569124423963135,32.922811059907836,26.506912442396313,6.932603686635945,53.066820276497694,61300.083986175116,0.0
Cardinals,2018,18.519550790067722,1036.808906239202,-0.27,18.80%,1.0,27.130471029595665,14.052938724468529,5.808253438932889,2.7969987494789494,0.9608170070862859,1.0370987911629845,0.6331804918716132,65.58937057107127,58.09020425177157,66.60654439349729,62.59528970404335,68.70516882034181,4.643184660275114,18.167986661108795,7.669362234264278,2.259274697790746,2.965819091288037,6.738224260108378,2399.0,334.4235097957482,271.1463109629012,618.0804501875782,569.4610254272613,33.26010837849104,21.987077949145476,22.091288036681952,4.447686536056691,29.549395581492288,43053.884410170904,0.0
Cardinals,2019,12.35992348565356,213.87221016668516,-0.081,33.30%,1.0,28.495662949194546,15.355638166047088,4.664188351920694,2.6493184634448577,0.26579925650557623,5.298636926889715,1.986988847583643,77.95539033457248,49.4597893432466,79.758302354399,69.69039653035935,48.20055762081784,5.433705080545229,36.295539033457246,20.70216852540273,9.325278810408921,4.5055762081784385,13.695786864931847,1614.0,467.2843866171004,306.3091697645601,800.4708798017348,793.5055762081785,3.073729863692689,32.37856257744733,28.853779429987608,3.5817843866171004,55.42503097893432,68338.69578686493,0.0
Cardinals,2020,17.7407805247225,559.20531750025,0.018,50.00%,1.0,27.24628450106157,12.652335456475583,4.751592356687898,1.1178343949044587,0.0,0.31369426751592355,0.46549893842887474,58.47802547770701,68.12590233545647,64.96295116772824,50.98025477707006,51.25429936305733,7.419851380042463,17.554140127388536,14.774575371549894,3.4235668789808917,1.3609341825902335,3.1464968152866244,1884.0,264.36624203821657,169.447983014862,439.3391719745223,370.2696390658174,48.41507430997877,15.104564755838641,15.762208067940552,1.6236730360934182,28.120488322717623,26141.48683651805,0.0
Cardinals,2021,21.886364931506854,406.37367081150484,0.141,61.10%,1.0,28.422904191616766,15.000748502994012,7.333832335329341,2.4532185628742513,0.30800898203592814,2.8675149700598803,1.749625748502994,68.41751497005988,67.69539670658683,73.22309131736527,54.64273952095808,48.039446107784435,10.01309880239521,16.903443113772454,15.950486526946106,5.9157934131736525,2.3057634730538923,7.2155688622754495,2672.0,365.8521706586826,234.312125748503,619.315868263473,507.4438622754491,62.47717065868263,24.989520958083833,25.12050898203593,4.598802395209581,34.13211077844311,43717.07140718563,0.0
Cardinals,2022,14.27370124879923,451.78574332010345,-0.094,23.50%,1.0,27.82915567282322,15.25395778364116,11.823218997361478,0.5145118733509235,0.0,0.3100263852242744,0.17150395778364116,61.49109498680739,67.62638522427442,61.16015831134565,59.81708443271768,53.12763852242744,9.814643799472295,16.602242744063325,11.316556728232191,3.7104221635883907,1.7170184696569921,2.713720316622691,1516.0,298.94129287598946,182.1754617414248,504.05343007915565,501.75,1.0131926121372032,16.106860158311346,19.556068601583114,2.9188654353562007,29.130606860158313,32845.85824538259,0.0
Cardinals,2023,5.71661165480427,714.1044921207151,-0.18,23.50%,1.0,24.631615120274915,16.098969072164948,7.646735395189004,0.2810996563573883,0.0,0.6151202749140894,0.0,64.50934707903781,74.6127147766323,69.74398625429554,53.19621993127148,63.265223367697594,5.094158075601374,17.412371134020617,13.323024054982818,4.329896907216495,0.7010309278350515,4.550515463917526,1455.0,173.01855670103092,162.98900343642612,352.80962199312717,351.4865979381443,0.7938144329896907,17.185567010309278,22.183505154639175,1.6879725085910653,27.05704467353952,26994.983573883164,0.0
Cardinals,2024,12.838856303837115,1461.8574769201186,0.01573369863,47.10%,1.0,25.517691888949376,13.562874251497005,5.643984757757213,0.4387588459444747,0.0,1.1698421339139902,0.0,64.05841045182363,43.291780076211204,65.20718562874251,65.42776265650517,46.21433242506813,1.7795318454001088,14.666848121937942,16.461035422343326,4.164398475775721,2.5106151333696243,3.2030484485574306,1837.0,186.3761567773544,140.28905824714207,352.0626020685901,349.1012520413718,2.3935764833968425,14.356015242242787,19.32770821992379,2.4158954817637452,19.649428415895482,24963.130484485577,0.0
Chargers,2010,13.557096747967481,312.9849905600145,0.24,56.30%,27.0,27.0,15.6,7.2,3.4,0.0,0.4,0.6,67.1,75.74000000000001,62.28000000000001,63.540000000000006,67.41999999999999,2.4,20.0,8.6,4.2,1.4,7.8,1515.0,317.0,337.4,664.0,438.4,225.2,34.2,37.0,6.0,30.2,53552.22000000001,0.0
Chargers,2011,11.101332502596053,246.64892899221758,0.04,50.00%,27.0,30.0,12.0,10.0,2.0,1.0,0.0,0.0,78.3,72.9,65.8,68.3,60.5,5.0,20.0,10.0,4.0,1.0,4.0,626.0,270.0,265.0,516.0,353.0,163.0,22.0,26.0,4.0,29.0,49015.8,0.0
Chargers,2012,8.537086235489221,763.1026805086761,-0.02,43.80%,27.0,28.16228748068006,16.0,6.581143740340031,2.7094281298299845,1.0,1.6452859350850078,1.9358578052550233,62.26151468315301,31.102782071097373,68.20680061823802,56.90672333848532,57.94636785162288,5.226429675425039,25.128284389489952,18.80262751159196,6.354714064914992,4.354714064914992,6.517001545595054,1294.0,375.5023183925811,254.66846986089644,545.6244204018548,292.97063369397216,250.52550231839257,16.935857805255022,21.0,2.3547140649149925,36.871715610510044,43839.305718701704,0.0
Chargers,2013,2.632628640776699,725.4251057439664,0.05,55.60%,27.0,24.0,6.0,10.0,0.0,0.0,1.0,0.0,61.0,44.5,58.1,62.7,43.0,2.0,9.0,23.8,5.0,1.0,2.0,235.0,121.0,91.0,122.0,122.0,0.0,5.0,6.0,1.0,13.0,14335.0,0.0
Chargers,2014,9.820367669172931,869.5297697754294,0.02,56.30%,27.0,29.438213914849428,13.241952232606438,5.590342679127726,0.4449636552440291,0.2580477673935618,0.8925233644859814,0.555036344755971,64.26619937694704,41.815472481827626,67.19885773624091,55.93146417445483,44.45083073727934,4.474558670820353,19.132917964693664,32.237642782969886,6.711318795430945,2.7424714434060227,2.6889927310488058,1926.0,232.4055036344756,187.77414330218068,383.9267912772586,288.5160955347871,93.4226375908619,13.111630321910695,16.578920041536865,2.1941848390446523,26.296469366562825,30837.42767393562,69.79603669544687
Chargers,2015,4.8106518704634285,838.7244674720025,-0.06,25.00%,27.0,24.374501992031874,15.236553784860558,8.852091633466136,2.0991035856573705,1.4382470119521913,1.4357569721115537,0.47858565737051795,67.45911354581673,53.27161354581673,73.15418326693228,59.95986055776892,55.04477091633466,7.522410358565737,30.026892430278885,15.577938247011952,7.312749003984064,4.309760956175299,8.21414342629482,2008.0,362.1384462151394,281.31274900398404,682.3042828685259,673.703187250996,1.9671314741035857,29.34860557768924,35.6105577689243,6.195717131474104,45.76344621513944,51082.73550796812,0.0
Chargers,2016,10.660551297739422,1405.4685826811437,0.02,31.30%,27.0,24.653052972098667,14.13505863323898,4.871815608572584,0.6659927213910231,0.6158511928831379,2.161342498989082,0.220380105135463,74.81847957945816,37.62745653052972,71.43336029114437,73.4987464617873,59.35628790942176,7.145976546704407,32.38334007278609,12.826445612616256,5.4945410432672865,5.2167408006469875,5.845531742822483,2473.0,321.71209057824507,246.778002426203,559.3085321471897,543.1722604124545,6.30731904569349,25.777598059037604,30.194500606550747,6.131419328750505,45.37484836231298,51287.72232106754,0.0
Chargers,2017,14.812488023952094,1151.0163449212578,0.15,56.30%,27.0,25.029887310142087,15.50563449289564,7.831455169034787,0.0,0.9710926016658501,2.3390494855463007,1.2885840274375306,83.93268005879472,32.19470847623714,85.76604605585497,66.68990690837825,62.040470357667814,9.813816756491915,45.41499265066144,12.283880450759433,6.483096521313082,7.355218030377266,10.803527682508575,2041.0,468.72415482606567,291.88975992160704,735.0053895149437,687.6354728074473,43.9514943655071,32.80450759431651,34.36011758941695,4.567858892699657,66.03233708966194,66533.61136697698,0.0
Chargers,2018,13.670977990970654,822.1852474174975,0.14,72.20%,27.0,27.467046379170057,13.700569568755085,8.467046379170057,1.4890154597233523,0.7445077298616761,0.7445077298616761,1.7445077298616762,72.89641985353946,12.97900732302685,72.02994304312449,71.58242473555737,57.14344995931652,7.7225386493083805,39.101708706265256,18.2,6.978030919446705,10.189585028478438,8.233523189585028,1229.0,459.1326281529699,276.74776240846217,709.0781122864117,692.259560618389,14.28559804719284,25.167615947925142,22.934092758340114,2.4890154597233525,55.05777054515867,55061.06940602115,0.0
Chargers,2019,18.996300743889478,941.5157447966712,0.0,31.30%,27.0,26.19988895058301,14.77234869516935,6.726263187118268,1.2648528595224875,0.8350916157690172,0.4641865630205441,0.3709050527484731,77.86179900055524,49.246418656302055,77.82015546918379,67.38367573570238,53.81265963353692,9.374791782343143,34.1588006662965,10.278400888395337,4.479733481399222,3.9566907273736813,8.689616879511382,1801.0,393.7745696835092,268.1804553026097,650.1826762909494,581.9572459744586,57.66129927817879,34.93114936146585,37.04386451971127,5.197112715158245,52.22320932815103,55449.40583009439,0.0
Chargers,2020,19.850656912209892,1130.523388067832,0.015,43.80%,27.0,25.684704583103258,11.702374378796245,5.076200993926007,0.6377691882937604,0.3031474323578134,0.0,0.3031474323578134,72.508172280508,50.504527885146324,72.64516841524019,63.97360574268359,54.23393157599552,9.763114301490889,19.540033130866924,11.716320807627595,2.9458862506902266,3.1512976256212037,4.1336278299282165,1811.0,258.5692987299834,151.8879072335726,404.545554942021,382.8558807288791,18.6035339591386,17.450579790171176,18.475980121479846,2.560463832136941,33.43677526228603,31041.543180563225,0.0
Chargers,2021,14.5447002739726,827.9797550487295,0.044,52.90%,27.0,25.48764867337603,15.752516010978956,8.775388838060385,1.2465690759377859,1.1623970722781336,3.2140896614821592,0.3572735590118939,72.17397072278133,38.62159194876486,76.51326623970722,61.583394327538876,42.44354986276304,8.110247026532479,29.426349496797805,18.855718206770355,8.419487648673377,5.589204025617566,6.265782250686184,2186.0,370.44007319304666,282.95654162854527,674.4144556267155,655.428636779506,18.598353156450138,22.539798719121684,24.218206770356815,3.3485818847209514,43.80237877401647,51186.877630375115,0.0
Chargers,2022,21.769400576368874,580.3664709898871,-0.005,55.60%,27.0,28.469707283866576,14.624914908100749,10.62287270251872,1.3750850918992512,1.2831858407079646,1.2831858407079646,1.170864533696392,66.16215112321306,65.43206262763786,65.47631041524846,58.991354663036084,47.57828454731109,4.285228046289993,28.716814159292035,22.604560925799863,7.776038121170864,1.9809394145677333,5.428863172226004,1469.0,326.24642614023145,236.30905377808034,581.2777399591558,578.1463580667121,3.1313818924438395,16.300204220558204,17.586113002042204,2.4683458134785567,38.43090537780803,40885.494077603806,0.0
Chargers,2023,17.358029359430603,730.7411990832097,-0.08,29.40%,27.0,26.350341502611492,14.659702691844114,9.489754921655283,2.5938127762153473,0.12856568903173965,3.064684612294094,0.5122539172358377,77.3453595821615,77.2440739252712,71.70313378867016,83.33141824025714,58.44360113039967,6.909602249899558,37.07673764564082,13.455914412595883,6.662113298513459,0.9357171554841301,10.472077139413418,2489.0,390.673764564082,267.7709923664122,681.6211329851346,676.3250301325834,3.584572117316191,34.055443953394935,31.263559662515068,5.184411410204902,54.4584170349538,57283.87890719164,0.0
Chargers,2024,25.51617149569303,663.0529511746627,0.08650381147,61.10%,27.0,28.00432050274941,16.974469756480755,6.565593087195601,2.1021209740769833,0.4214454045561665,1.4477611940298507,0.2623723487824038,67.05078554595444,57.52446975648075,65.04320502749411,67.84057344854675,37.72678711704635,7.626080125687353,25.21327572663001,21.852788688138254,7.960722702278083,2.8185388845247448,7.626080125687353,2546.0,386.69167321288296,218.80400628436763,628.1327572663001,593.4281225451689,30.649253731343283,20.5,19.904163393558523,2.2038491751767477,40.46543597800471,43483.4481932443,66.7897233201581
Chiefs,2010,8.077642276422765,1230.4947880031878,0.05,58.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiefs,2011,17.469060020768435,1427.0172301641323,-0.1,43.80%,16.0,22.0,16.0,2.0,3.0,0.0,1.0,1.0,63.9,86.7,73.2,72.9,89.3,3.0,13.0,4.1,2.0,1.0,6.0,754.0,206.0,385.0,525.0,508.0,17.0,32.0,45.0,7.0,22.0,48180.6,0.0
Chiefs,2012,17.595189054726372,1291.2185860345405,-0.26,12.50%,16.0,23.0,16.0,13.0,3.0,0.0,1.0,1.0,81.6,75.5,76.1,73.6,78.8,7.0,27.0,4.5,3.0,1.0,10.0,993.0,352.0,468.0,555.0,501.0,54.0,40.0,50.0,3.0,44.0,81028.79999999999,0.0
Chiefs,2013,9.699188511326861,882.1253122213491,0.07,64.70%,16.0,23.643356643356643,11.048951048951048,2.762237762237762,3.5244755244755246,0.0,0.0,2.6433566433566433,87.88181818181818,70.13286713286712,79.51748251748252,77.08321678321677,60.14405594405594,7.93006993006993,40.12587412587413,22.90909090909091,11.454545454545455,0.8811188811188811,10.573426573426573,858.0,351.46153846153845,229.15384615384616,287.6923076923077,272.7132867132867,14.097902097902098,36.83916083916084,30.79020979020979,3.5244755244755246,58.62937062937063,60941.85314685314,0.0
Chiefs,2014,19.88413834586466,857.0661737420684,0.05,56.30%,16.0,27.050022532672376,15.314105452906714,8.196484903109509,2.327625056331681,0.878774222622803,3.1802613789995493,0.4560612888688598,80.01784587652095,72.1372239747634,77.8814781433078,67.38868859846778,72.28242451554755,6.9648490310950875,40.01216764308247,9.80788643533123,5.393871113114015,1.757548445245606,13.476791347453808,2219.0,430.9657503379901,360.7954033348355,530.7760252365931,507.29292474087424,22.782334384858043,37.61333934204597,38.1991888237945,2.740874267688148,60.45380802163137,75730.85182514646,0.0
Chiefs,2015,14.309622417643773,719.9987094835121,0.12,66.70%,16.0,27.610768598438142,14.97081792026305,6.3099054665022605,1.6987258528565556,0.5988491574188245,1.1212494862309905,0.0,74.7702013974517,73.73612823674476,72.5649404027949,69.22642827784627,63.33033292231812,7.36498150431566,40.60419235511714,15.021742704480067,4.551582408549116,1.3514180024660913,6.018084669132758,2433.0,383.15371968762844,218.07562679819154,645.4270448006577,643.5832305795315,1.5688450472667488,21.84381422112618,24.195643238799835,3.6403616933826553,53.987258528565555,52744.985737772295,0.0
Chiefs,2016,20.39319379146004,1044.0395672171178,0.05,70.60%,16.0,27.93056150878697,14.83883411915988,4.935276468066867,0.5915130732961852,1.2464637805400771,0.5160737248178311,0.25675096442348905,67.17976853836262,55.1329618516931,65.81110158594085,68.48015430775826,72.78333333333333,4.577796828118303,24.891555936562366,10.676553793399057,2.975139305615088,3.183883411915988,6.387483926275182,2333.0,339.54650664380625,234.13501928846978,611.4680668666953,610.6553793399057,0.5559365623660523,19.876982426060867,23.682383197599655,2.6009429918559794,35.85683669095585,41729.140334333475,72.11501006036217
Chiefs,2017,27.30172694610778,793.3123115708711,0.08,58.80%,16.0,28.194295900178254,13.6524064171123,4.375668449197861,1.8092691622103387,0.0,0.1408199643493761,0.7370766488413547,64.9699643493761,70.90254010695188,63.80984848484848,65.52152406417112,58.22914438502674,6.5855614973262036,23.509358288770052,11.123529411764705,5.253565062388592,1.9937611408199643,5.9674688057041,2244.0,333.8921568627451,281.78565062388594,670.9514260249555,667.177807486631,3.72192513368984,27.50133689839572,32.43805704099822,4.275401069518717,36.06238859180036,48825.56069518716,81.9877994011976
