Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,declined_penalties,hits_allowed,hurries_allowed,non_spike_pass_block,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,age,block_percent,grades_offense,grades_pass_block,grades_run_block,non_spike_pass_block_percentage,pass_block_percent,pbe,weighted_average_grade
Eagles,2019,10.420903825717321,667.1157847094231,0.035,,24.0,1.0,12.0,49.0,1120.0,16.0,69.0,8.0,1967.0,0.0,1.0,1147.0,1968.0,1199.0,1200.0,0.0,786.0,768.0,32.0,159283.69999999998,31.517276422764226,99.94862804878049,80.9368394308943,78.3614837398374,77.7589430894309,99.89725609756097,99.91438008130082,96.44547764227643,0.0
Eagles,2020,9.270043390514632,552.0879867522735,-0.08,,24.0,0.0,13.0,43.0,1087.0,5.0,73.0,17.0,1744.0,0.0,2.0,1046.0,1744.0,1161.0,1161.0,102.0,587.0,583.0,4.0,121086.9,29.003440366972477,100.0,69.4305619266055,70.13383027522936,64.41961009174312,100.0,100.0,95.88686926605506,0.0
Eagles,2021,9.827475616438358,541.700116586698,0.052,,24.0,5.0,4.0,50.0,1103.0,21.0,58.0,4.0,2160.0,0.0,0.0,1113.0,2161.0,1175.0,1176.0,0.0,1016.0,985.0,32.0,176381.80000000002,26.959278111985192,99.9620083294771,81.6204534937529,78.96381304951412,79.41434521055066,99.88602498843129,99.92401665895419,97.29014345210551,0.0
Eagles,2022,9.686885206532178,429.3530917451508,0.163,,24.0,4.0,1.0,40.0,1075.0,13.0,47.0,6.0,1995.0,0.0,0.0,1017.0,1996.0,1138.0,1139.0,0.0,952.0,857.0,27.0,159206.40000000002,28.40881763527054,99.94869739478958,79.76272545090181,80.92464929859719,74.7312625250501,99.89739478957917,99.89739478957917,97.50961923847696,0.0
Eagles,2023,10.778129448398575,334.15345163912025,0.0,,24.0,1.0,4.0,71.0,1273.0,13.0,81.0,6.0,2240.0,0.0,0.0,1201.0,2244.0,1335.0,1339.0,0.0,1028.0,905.0,14.0,185412.59999999998,29.237967914438503,99.83877005347594,82.62593582887699,82.41844919786097,80.15320855614972,99.67754010695188,99.67754010695188,96.58502673796791,36.2000600049745
Eagles,2024,12.062615113547379,262.2492231922547,0.2151322403,,24.0,3.0,6.0,52.0,1202.0,19.0,68.0,10.0,2608.0,0.0,0.0,1346.0,2608.0,1278.0,1278.0,0.0,1244.0,1330.0,18.0,217143.5,30.01418711656442,100.0,83.2605444785276,79.70613496932515,83.1299463190184,100.0,100.0,96.80325920245399,0.0
Falcons,2010,5.501262601626017,460.61305146836645,0.1,,2.0,2.0,12.0,57.0,1297.0,8.0,85.0,16.0,2397.0,0.0,0.0,1211.0,2404.0,1400.0,1407.0,0.0,1161.0,997.0,32.0,177773.59999999998,26.488768718801996,99.69999999999999,73.94908485856904,70.4241680532446,71.3919717138103,99.44962562396007,99.49925124792014,96.09475873544093,69.78706177653189
Falcons,2011,7.09952481827622,413.5123294870581,0.08,,2.0,1.0,25.0,53.0,1353.0,14.0,91.0,13.0,2415.0,0.0,0.0,1186.0,2423.0,1456.0,1464.0,13.0,1186.0,959.0,37.0,171927.90000000002,28.460173338836153,99.676929426331,70.95662401981016,68.5346677672307,70.30024762690879,99.42269913330583,99.44069335534462,96.17635163021048,32.51786440550782
Falcons,2012,7.490839966832505,492.67456017984813,0.12,,2.0,2.0,19.0,62.0,1482.0,6.0,92.0,11.0,2375.0,0.0,0.0,1188.0,2375.0,1552.0,1552.0,0.0,1178.0,823.0,9.0,182153.9,28.477473684210526,100.0,76.69637894736842,71.50172631578947,73.7722947368421,99.70526315789473,99.70526315789473,96.26353684210527,70.06539428664753
Falcons,2013,3.9819676375404525,390.7173110071295,-0.1,,2.0,1.0,27.0,101.0,1425.0,21.0,145.0,17.0,2175.0,0.0,0.0,1077.0,2175.0,1513.0,1513.0,0.0,1077.0,662.0,21.0,135925.0,26.220689655172414,100.0,62.49425287356322,63.26537931034482,62.62193103448275,100.0,100.0,94.33287356321837,0.0
Falcons,2014,3.399655639097744,757.9278329589209,-0.05,,2.0,2.0,12.0,58.0,1126.0,15.0,80.0,10.0,1819.0,0.0,0.0,953.0,1819.0,1193.0,1193.0,3.0,829.0,626.0,34.0,118457.1,23.808136338647607,100.0,65.12210005497526,70.0407916437603,59.37179769103903,99.83507421660254,99.83507421660254,95.84870808136338,0.0
Falcons,2015,4.365330820770519,847.419629395456,0.0,,2.0,0.0,8.0,51.0,1332.0,10.0,62.0,3.0,2278.0,0.0,0.0,1139.0,2278.0,1426.0,1426.0,0.0,1139.0,852.0,0.0,178850.5,25.031606672519754,100.0,78.51207199297629,80.67317822651448,68.393195785777,99.42932396839333,99.42932396839333,97.00553116769095,64.02387252439027
Falcons,2016,4.996955625684292,544.7702073169181,0.12,,2.0,1.0,22.0,46.0,1401.0,21.0,82.0,14.0,2476.0,0.0,0.0,1232.0,2477.0,1483.0,1484.0,0.0,1232.0,993.0,10.0,190660.2,26.074283407347597,99.96027452563585,76.97222446507872,76.15954784012919,75.1410981025434,99.90399677028664,99.91392813887767,96.55999192571659,71.07324860677872
Falcons,2017,5.393534131736526,637.6294386055243,0.06,,2.0,0.0,18.0,53.0,1291.0,8.0,83.0,12.0,2351.0,0.0,1.0,1158.0,2353.0,1358.0,1360.0,0.0,1159.0,993.0,35.0,174254.2,26.643858903527413,99.91317467063324,74.05618359541012,73.27118572035698,68.85886102847428,99.835996600085,99.84564385890353,96.26804079898002,33.83000995148388
Falcons,2018,9.159789503386003,576.950974891541,-0.03,,2.0,1.0,17.0,37.0,1393.0,15.0,63.0,9.0,2187.0,0.0,63.0,1060.0,2188.0,1471.0,1472.0,0.0,1060.0,716.0,5.0,159365.6,27.581352833638025,99.95137111517367,72.83619744058501,75.7245886654479,66.49830895795247,99.92705667276051,99.92705667276051,97.45287934186473,0.0
Falcons,2019,7.038760892667375,772.9800362637744,-0.03,,2.0,0.0,17.0,46.0,1547.0,13.0,84.0,21.0,2402.0,0.0,5.0,1163.0,2404.0,1657.0,1659.0,46.0,1160.0,745.0,30.0,158751.3,25.5544925124792,99.91410149750416,66.03631447587354,68.04837770382696,58.966098169717135,99.89014143094842,99.89014143094842,96.5801996672213,56.887271900112545
Falcons,2020,7.343948032290615,523.9919538462512,-0.029,,2.0,0.0,20.0,47.0,1416.0,4.0,75.0,8.0,2342.0,0.0,68.0,1121.0,2343.0,1498.0,1499.0,0.0,1121.0,844.0,33.0,159941.3,26.288518992744343,99.95697823303458,68.26346564233887,68.92846777635509,60.8628681177977,99.92829705505761,99.92829705505761,97.06090482287667,34.45091198776368
Falcons,2021,11.183813150684932,779.2334280378574,-0.156,,2.0,0.0,16.0,43.0,1263.0,10.0,71.0,12.0,2105.0,0.0,0.0,1046.0,2105.0,1337.0,1337.0,0.0,1049.0,768.0,10.0,140589.5,27.509263657957245,100.0,66.78836104513064,63.718479809976245,65.07909738717339,100.0,100.0,96.69904988123515,0.0
Falcons,2022,11.171331412103747,741.4156047506369,-0.061,,2.0,4.0,8.0,18.0,972.0,11.0,36.0,10.0,2106.0,0.0,0.0,1048.0,2106.0,1034.0,1034.0,0.0,1048.0,1072.0,10.0,172208.2,28.495251661918328,100.0,81.77027540360874,73.60598290598291,80.43936372269705,99.62013295346628,99.62013295346628,97.22886989553656,0.0
Falcons,2023,12.691943060498224,310.0582182917807,-0.04,,2.0,2.0,9.0,31.0,1198.0,10.0,50.0,10.0,2246.0,0.0,0.0,1101.0,2248.0,1264.0,1266.0,1.0,1118.0,982.0,28.0,162702.30000000002,29.415035587188612,99.91196619217081,72.37646797153026,74.53100533807829,67.17019572953738,99.83652135231316,99.8491103202847,97.50974199288255,0.0
Falcons,2024,14.2889534064213,298.12447096217454,-0.03880498761,,2.0,2.0,14.0,40.0,1192.0,11.0,65.0,11.0,2288.0,0.0,0.0,1143.0,2289.0,1286.0,1287.0,0.0,1143.0,1002.0,0.0,174223.2,30.522498907820008,99.95526430755788,76.1132372214941,73.61004805591962,73.43743993010048,100.0,99.92730449978157,96.81153342070773,0.0
Giants,2010,5.3222048780487805,277.32514402758557,0.09,,21.0,0.0,12.0,31.0,479.0,9.0,53.0,10.0,962.0,0.0,102.0,810.0,975.0,506.0,519.0,0.0,1.0,456.0,62.0,54807.4,28.16717948717949,98.6716923076923,56.21271794871795,50.287179487179486,60.30358974358975,97.00564102564103,96.81435897435898,93.45312820512821,0.0
Giants,2011,5.092419522326065,355.1446244467185,-0.02,,21.0,0.0,3.0,24.0,381.0,4.0,31.0,4.0,697.0,0.0,0.0,666.0,701.0,401.0,405.0,0.0,0.0,296.0,35.0,51997.2,26.049928673323823,99.3805991440799,74.17574893009986,68.56961483594864,73.93081312410841,96.71925820256776,96.81426533523538,95.62967189728958,0.0
Giants,2012,4.485903814262024,186.50155281189322,0.02,,21.0,3.0,12.0,65.0,1148.0,17.0,84.0,7.0,2079.0,0.0,0.0,1020.0,2080.0,1236.0,1237.0,9.0,1009.0,843.0,42.0,147490.7,29.16730769230769,99.9541826923077,70.9089903846154,68.46298076923077,70.90826923076924,99.90836538461538,99.90836538461538,96.01870192307692,0.0
Giants,2013,5.419759708737864,160.97644960928312,-0.09,,21.0,2.0,7.0,39.0,609.0,9.0,59.0,13.0,1004.0,0.0,0.0,1000.0,1004.0,639.0,639.0,0.0,0.0,365.0,4.0,70581.2,28.0,100.0,70.3,63.0,73.7,100.0,100.0,94.1,0.0
Giants,2014,5.638212781954887,117.7746225258022,-0.02,,21.0,0.0,10.0,19.0,641.0,9.0,32.0,3.0,1114.0,0.0,0.0,1112.0,1114.0,678.0,678.0,0.0,0.0,436.0,2.0,89120.0,29.0,100.0,80.0,78.5,73.7,100.0,100.0,97.3,68.91160247265812
Giants,2015,3.1746859296482417,604.0364378991563,-0.05,,21.0,4.0,26.0,93.0,1238.0,19.0,130.0,11.0,2044.0,0.0,0.0,958.0,2044.0,1321.0,1321.0,53.0,1024.0,723.0,9.0,111763.9,23.282289628180038,100.0,54.67901174168297,55.089383561643835,53.20102739726027,100.0,100.0,94.32886497064578,0.0
Giants,2016,4.420520383847492,0.0,0.02,,21.0,2.0,21.0,93.0,1492.0,24.0,124.0,10.0,2524.0,0.0,247.0,1122.0,2524.0,1574.0,1574.0,0.0,1124.0,950.0,31.0,161742.0,23.06299524564184,100.0,64.08161648177496,62.395721077654514,66.9965530903328,100.0,100.0,95.57721870047543,24.771527422522563
Giants,2017,2.932941916167664,490.0348577008223,-0.14,,21.0,3.0,9.0,39.0,776.0,11.0,60.0,12.0,1340.0,0.0,0.0,1078.0,1340.0,823.0,823.0,0.0,249.0,517.0,8.0,87586.9,23.0,100.0,65.36335820895522,62.790298507462694,57.314104477611934,100.0,100.0,95.1589552238806,0.0
Giants,2018,6.713986455981942,256.11357384170697,-0.04,,21.0,2.0,8.0,62.0,1180.0,10.0,82.0,12.0,1936.0,0.0,0.0,1018.0,1936.0,1237.0,1237.0,0.0,886.0,699.0,32.0,121715.6,27.236570247933884,100.0,62.86962809917355,66.22474173553718,54.411673553719005,100.0,100.0,95.98558884297519,0.0
Giants,2019,8.220558979808715,87.38828780510212,-0.137,,21.0,1.0,12.0,70.0,1184.0,10.0,97.0,15.0,1881.0,0.0,0.0,1008.0,1881.0,1265.0,1265.0,0.0,868.0,616.0,5.0,121467.90000000001,30.537480063795854,100.0,64.57623604465711,67.56379585326954,54.24130781499202,100.0,100.0,95.30877192982456,0.0
Giants,2020,8.28031786074672,924.9724502076131,-0.093,,21.0,1.0,14.0,69.0,1187.0,10.0,101.0,18.0,2039.0,0.0,2.0,1010.0,2041.0,1271.0,1273.0,1.0,1012.0,768.0,13.0,124801.4,23.830965213130817,99.90734933855954,61.14718275355218,54.93194512493876,63.63949044585987,99.91053405193533,99.81469867711905,94.96908378245958,0.0
Giants,2021,10.200544657534246,798.8976598248377,-0.169,,21.0,3.0,12.0,50.0,1338.0,15.0,76.0,14.0,2258.0,0.0,0.0,1098.0,2261.0,1436.0,1439.0,0.0,1099.0,822.0,64.0,151383.2,27.082264484741266,99.87465723131358,66.95409111012826,64.94498009730208,66.80605926581158,99.76430782839452,99.76930561698363,96.57058823529412,0.0
Giants,2022,7.072892891450528,1286.50544842319,-0.013,,21.0,1.0,14.0,42.0,1077.0,12.0,67.0,11.0,1951.0,0.0,0.0,1062.0,1951.0,1158.0,1158.0,0.0,851.0,793.0,32.0,134102.69999999998,22.399794976934906,100.0,68.73536647872885,69.49641209636083,66.36970784213224,100.0,100.0,96.4924141465915,0.0
Giants,2023,7.701630782918149,1469.6323346027596,-0.15,,21.0,3.0,9.0,56.0,1047.0,12.0,73.0,8.0,1721.0,0.0,0.0,602.0,1721.0,1110.0,1110.0,0.0,1104.0,611.0,15.0,96937.7,24.261475886112724,100.0,56.32638001162115,62.13282975014527,50.56920395119117,100.0,100.0,96.15316676350959,0.0
Giants,2024,11.350218480814407,1194.4207385088994,-0.1729829461,,21.0,1.0,22.0,47.0,823.0,13.0,80.0,11.0,1367.0,0.0,29.0,800.0,1367.0,893.0,893.0,0.0,508.0,474.0,30.0,85722.7,25.776883686905634,100.0,62.70863204096562,53.43708851499634,74.65318215069496,100.0,100.0,94.45274323335772,0.0
Jaguars,2010,3.500869105691057,873.0604142162251,-0.1,,15.0,1.0,18.0,38.0,706.0,12.0,63.0,7.0,1421.0,0.0,0.0,997.0,1421.0,747.0,747.0,0.0,424.0,674.0,0.0,91969.3,22.726952850105558,100.0,64.72153413089374,59.74616467276567,68.34278676988038,100.0,100.0,94.80478536242083,0.0
Jaguars,2011,3.7950288681204567,705.4681577491209,-0.14,,15.0,0.0,4.0,14.0,541.0,5.0,28.0,10.0,1069.0,0.0,0.0,953.0,1072.0,565.0,568.0,0.0,98.0,504.0,21.0,85265.70000000001,23.83115671641791,99.71296641791045,79.53889925373136,80.97667910447761,75.67910447761194,99.49347014925372,99.51035447761194,96.4857276119403,0.0
Jaguars,2012,5.645762852404644,638.3339863642996,-0.19,,15.0,1.0,16.0,43.0,1127.0,12.0,70.0,11.0,1812.0,0.0,0.0,1062.0,1812.0,1217.0,1217.0,0.0,743.0,595.0,7.0,131841.0,24.58609271523179,100.0,72.75993377483444,70.41556291390728,69.75298013245033,100.0,100.0,96.4205298013245,0.0
Jaguars,2013,0.9349587378640776,42.98432437510214,-0.24,,15.0,1.0,24.0,47.0,966.0,8.0,83.0,12.0,1585.0,0.0,0.0,781.0,1585.0,1012.0,1012.0,0.0,794.0,573.0,6.0,94925.9,23.502839116719244,100.0,59.89015772870662,64.9413880126183,52.439116719242904,100.0,100.0,95.0981072555205,0.0
Jaguars,2014,1.331578947368421,30.296564277472825,-0.19,,15.0,2.0,5.0,22.0,607.0,6.0,35.0,8.0,989.0,0.0,0.0,55.0,990.0,650.0,651.0,0.0,925.0,339.0,5.0,60282.6,24.6,99.89696969696969,60.891515151515144,61.61272727272728,58.85454545454545,99.82484848484849,99.83515151515152,96.48909090909089,0.0
Jaguars,2015,6.138330541596873,22.444246840806713,-0.09,,15.0,4.0,14.0,43.0,774.0,10.0,64.0,7.0,1216.0,0.0,0.0,158.0,1216.0,826.0,826.0,0.0,1058.0,390.0,0.0,84959.1,28.808388157894736,100.0,69.86768092105264,65.01924342105264,73.45386513157895,100.0,100.0,95.37006578947367,0.0
Jaguars,2016,8.31466220132672,165.89288938100736,-0.04,,15.0,2.0,12.0,67.0,1337.0,22.0,87.0,8.0,2148.0,0.0,6.0,1025.0,2148.0,1430.0,1430.0,0.0,1113.0,718.0,4.0,144861.80000000002,28.544227188081937,100.0,67.4403165735568,72.50251396648045,62.19846368715085,100.0,100.0,96.43621973929237,0.0
Jaguars,2017,5.331720958083833,304.26850783869355,0.2,,15.0,6.0,27.0,69.0,1342.0,20.0,101.0,5.0,2627.0,0.0,0.0,1301.0,2627.0,1418.0,1418.0,0.0,1319.0,1209.0,5.0,165466.5,25.996193376475066,100.0,62.98686714883898,67.25253140464407,58.4091739626951,100.0,100.0,96.07613247049866,0.0
Jaguars,2018,5.266075620767495,426.21160224696627,-0.1,,15.0,4.0,12.0,74.0,1149.0,20.0,96.0,10.0,1882.0,0.0,0.0,746.0,1882.0,1199.0,1199.0,0.0,1132.0,683.0,2.0,120592.7,28.156748140276303,100.0,64.0768862911796,65.7623804463337,61.391551540913916,100.0,100.0,95.34643995749202,0.0
Jaguars,2019,2.966782678002126,886.1336814636561,-0.125,,15.0,2.0,9.0,63.0,1294.0,25.0,89.0,17.0,2111.0,0.0,0.0,965.0,2113.0,1393.0,1395.0,0.0,1087.0,718.0,59.0,127369.90000000001,22.266445811642214,99.91452910553714,60.27917652626598,66.32740179839091,54.52584003786087,99.79214387127307,99.80690960719356,95.93568386180785,31.928505995878528
Jaguars,2020,2.658125126135217,564.5554443273527,-0.217,,15.0,1.0,15.0,76.0,1373.0,12.0,106.0,15.0,2084.0,0.0,0.0,1037.0,2084.0,1437.0,1437.0,0.0,1037.0,647.0,10.0,121836.20000000001,23.004798464491362,100.0,58.462667946257206,58.01295585412668,57.848080614203454,100.0,100.0,95.64361804222648,0.0
Jaguars,2021,10.396332054794522,765.570315434553,-0.19,,15.0,4.0,12.0,50.0,1333.0,18.0,71.0,9.0,2162.0,0.0,0.0,1075.0,2163.0,1423.0,1424.0,0.0,1083.0,739.0,4.0,138451.6,23.687933425797503,99.95857605177993,64.00906148867314,73.6133148404993,48.596024040684235,99.91715210355987,99.9275080906149,96.98964401294499,0.0
Jaguars,2022,6.618817002881844,603.7542875201223,0.065,,15.0,2.0,5.0,41.0,1295.0,17.0,56.0,10.0,2246.0,0.0,2.0,1097.0,2248.0,1368.0,1370.0,0.0,1101.0,878.0,48.0,140288.1,24.708185053380785,99.91877224199288,62.4057384341637,73.82873665480427,49.48291814946619,99.65186832740213,99.57064056939501,97.21383451957294,39.49413889327487
Jaguars,2023,10.957353647686835,707.9038551269012,-0.04,,15.0,2.0,13.0,60.0,1510.0,18.0,83.0,10.0,2509.0,0.0,132.0,1136.0,2511.0,1599.0,1601.0,41.0,1156.0,910.0,46.0,139675.6,23.513341298287536,99.92130625248905,55.625487853444845,61.66519315013938,49.532735961768225,99.84866587017125,99.86077260055754,96.92572680207088,0.0
Jaguars,2024,3.7471448707909163,619.3827264753642,-0.155612123,,15.0,0.0,11.0,35.0,983.0,10.0,53.0,7.0,1703.0,0.0,0.0,664.0,1703.0,1042.0,1042.0,0.0,1021.0,661.0,18.0,113222.6,23.486788021139166,100.0,66.48420434527306,68.07827363476218,61.711920140927774,100.0,100.0,96.93482090428655,0.0
Jets,2010,6.339565853658536,514.3509927088553,0.08,,22.0,2.0,15.0,34.0,896.0,14.0,56.0,7.0,1810.0,0.0,0.0,1274.0,1818.0,939.0,947.0,0.0,445.0,871.0,96.0,136978.1,26.843234323432345,99.53459845984598,75.34548954895489,75.73899889988999,72.59031903190319,99.21298129812982,99.16919691969197,96.4600110011001,46.44091343615349
Jets,2011,10.399160955347872,381.0405872244495,0.01,,22.0,0.0,18.0,54.0,1203.0,14.0,91.0,19.0,2169.0,0.0,0.0,1081.0,2170.0,1293.0,1294.0,0.0,1078.0,876.0,11.0,148479.6,28.49585253456221,99.94986175115208,68.42377880184333,66.33539170506911,69.04239631336405,99.89972350230414,99.89972350230414,95.45235023041474,0.0
Jets,2012,6.1705356550580435,894.9364647163605,-0.11,,22.0,2.0,15.0,51.0,1152.0,9.0,79.0,13.0,2402.0,0.0,0.0,1072.0,2404.0,1234.0,1236.0,0.0,1071.0,1168.0,258.0,185122.8,26.447171381031612,99.91447587354409,77.00615640599001,71.69317803660567,75.28419301164726,99.59376039933444,99.60445091514143,96.10752911813644,0.0
Jets,2013,6.7592540453074434,386.0433261515061,-0.1,,22.0,1.0,19.0,52.0,1118.0,6.0,81.0,10.0,2102.0,0.0,0.0,1030.0,2102.0,1164.0,1164.0,0.0,1043.0,938.0,29.0,151872.40000000002,27.50142721217888,100.0,72.25137963843959,75.75556612749763,63.84814462416745,100.0,100.0,95.89952426260703,0.0
Jets,2014,11.466409022556391,342.0429312881489,-0.12,,22.0,1.0,16.0,58.0,1170.0,10.0,78.0,4.0,2182.0,0.0,2.0,1075.0,2182.0,1230.0,1230.0,2.0,1088.0,952.0,15.0,158824.4,28.989000916590285,100.0,72.7884509624198,77.93510540788267,64.45866177818515,99.7250229147571,99.7250229147571,96.2346471127406,0.0
Jets,2015,12.575841708542713,282.39058139834646,0.12,,22.0,1.0,21.0,84.0,1330.0,17.0,113.0,8.0,2242.0,0.0,0.0,1107.0,2242.0,1380.0,1380.0,3.0,1107.0,862.0,25.0,135183.1,29.918376449598572,100.0,60.29576271186441,65.95379125780553,54.38612845673506,100.0,100.0,95.51257805530777,0.0
Jets,2016,8.26881625555484,292.4785136993243,-0.11,,22.0,2.0,18.0,71.0,1309.0,19.0,104.0,15.0,2221.0,0.0,0.0,1042.0,2221.0,1378.0,1378.0,123.0,1042.0,843.0,14.0,140788.4,27.25484016208915,100.0,63.3896443043674,68.84849167041872,57.45204862674471,100.0,100.0,95.48374606033317,0.0
Jets,2017,6.265862874251497,149.31030963661,-0.09,,22.0,4.0,6.0,53.0,1180.0,15.0,72.0,13.0,2179.0,0.0,0.0,1034.0,2180.0,1262.0,1263.0,1.0,1034.0,917.0,111.0,144050.0,26.680733944954127,99.94577981651376,66.07798165137616,70.74541284403668,57.86266055045872,99.89155963302753,99.89155963302753,96.29862385321103,0.0
Jets,2018,8.212449774266366,5.653949395254325,-0.15,,22.0,3.0,8.0,44.0,1163.0,20.0,59.0,7.0,2010.0,0.0,0.0,1001.0,2010.0,1210.0,1210.0,0.0,1001.0,800.0,8.0,129677.7,27.573134328358208,100.0,64.51626865671642,73.66024875621892,55.29383084577115,100.0,100.0,97.1363184079602,0.0
Jets,2019,7.610687566418704,70.28468428073415,-0.133,,22.0,5.0,13.0,63.0,1168.0,20.0,93.0,17.0,2032.0,0.0,0.0,1013.0,2032.0,1264.0,1264.0,2.0,1014.0,768.0,3.0,126116.6,27.15255905511811,100.0,62.06525590551181,65.61097440944881,56.92864173228347,100.0,100.0,95.33021653543307,0.0
Jets,2020,7.985281029263371,656.5665443527073,-0.222,,22.0,3.0,14.0,58.0,1151.0,16.0,86.0,14.0,2002.0,0.0,0.0,989.0,2002.0,1233.0,1233.0,26.0,985.0,769.0,1.0,130269.70000000001,24.873626373626372,100.0,65.06978021978023,62.705794205794206,66.4906093906094,100.0,100.0,95.64995004995005,0.0
Jets,2021,11.656906849315067,663.6531608967878,-0.211,,22.0,3.0,15.0,54.0,1363.0,12.0,79.0,10.0,2190.0,0.0,0.0,1087.0,2194.0,1446.0,1450.0,0.0,1087.0,744.0,17.0,154004.3,29.0232452142206,99.81540565177758,70.19339106654512,69.38213309024614,67.67411121239745,99.69849589790337,99.70464904284412,96.72611668185962,0.0
Jets,2022,12.792599903938521,1089.4466434038686,-0.041,,22.0,1.0,18.0,54.0,1229.0,19.0,83.0,11.0,1947.0,0.0,0.0,1006.0,1948.0,1269.0,1270.0,0.0,940.0,678.0,0.0,103656.3,31.367043121149898,99.94748459958933,53.211652977412726,59.645841889117044,48.811242299794664,99.9299794661191,99.9299794661191,96.21196098562628,0.0
Jets,2023,11.281404804270464,1016.6869708755048,-0.12,,22.0,6.0,23.0,88.0,1547.0,24.0,142.0,31.0,2467.0,0.0,0.0,1136.0,2468.0,1643.0,1644.0,219.0,1099.0,824.0,14.0,130851.5,25.027552674230147,99.95952188006483,53.01924635332253,53.43877633711507,56.10028363047002,99.92803889789303,99.93703403565641,94.40202593192869,0.0
Jets,2024,5.318950665622553,669.7277823653792,-0.02455557428,,22.0,5.0,11.0,52.0,1238.0,22.0,72.0,9.0,1990.0,0.0,0.0,928.0,1990.0,1322.0,1322.0,37.0,1023.0,668.0,2.0,128365.70000000001,29.213065326633167,100.0,64.50537688442212,65.00547738693467,64.16914572864322,100.0,100.0,96.76341708542712,0.0
Lions,2010,13.063803252032521,719.4596356499367,-0.01,,11.0,3.0,14.0,71.0,1358.0,14.0,92.0,7.0,2214.0,0.0,0.0,1107.0,2214.0,1434.0,1434.0,0.0,1107.0,780.0,0.0,164452.59999999998,28.8193315266486,100.0,74.27850045167118,72.00903342366757,70.93532068654021,100.0,100.0,96.32484191508581,0.0
Lions,2011,8.875163447559709,461.56404321477123,0.15,,11.0,4.0,13.0,68.0,1516.0,16.0,98.0,17.0,2317.0,0.0,0.0,1157.0,2318.0,1592.0,1593.0,0.0,1157.0,725.0,4.0,164215.5,29.8572044866264,99.95936151855047,70.84361518550475,70.27126833477136,68.2590595340811,99.93226919758412,99.93226919758412,96.2241587575496,38.31409899667679
Lions,2012,8.52711608623549,781.8406565379734,-0.03,,11.0,3.0,22.0,67.0,1625.0,20.0,94.0,5.0,2587.0,0.0,0.0,1199.0,2588.0,1692.0,1693.0,0.0,1199.0,895.0,157.0,190891.0,29.83693972179289,99.96221020092736,73.76004636785163,74.75579598145286,65.570942812983,99.92442040185472,99.92442040185472,96.93663060278207,30.064791577913287
Lions,2013,3.663497572815534,411.35308885042315,0.03,,11.0,0.0,18.0,67.0,1340.0,7.0,94.0,9.0,2305.0,0.0,0.0,1136.0,2305.0,1398.0,1398.0,0.0,1136.0,907.0,27.0,161594.2,24.409110629067246,100.0,70.10594360086769,71.84789587852495,65.89084598698481,100.0,100.0,96.1723644251627,0.0
Lions,2014,3.7475751879699253,314.609062035354,0.1,,11.0,3.0,11.0,61.0,1304.0,12.0,86.0,14.0,2135.0,0.0,0.0,1160.0,2135.0,1382.0,1382.0,1.0,974.0,753.0,0.0,153299.2,24.118501170960187,100.0,71.80290398126465,75.39461358313817,64.57644028103046,100.0,100.0,96.18903981264636,0.0
Lions,2015,2.679782942490229,294.488679294459,-0.05,,11.0,0.0,11.0,62.0,1185.0,11.0,82.0,9.0,1846.0,0.0,0.0,1077.0,1846.0,1237.0,1237.0,2.0,705.0,609.0,62.0,132676.0,25.89382448537378,100.0,71.87215601300109,72.05330444203685,68.5194474539545,100.0,100.0,96.15752979414953,0.0
Lions,2016,7.219772654086431,0.0,-0.06,,11.0,4.0,9.0,82.0,1397.0,15.0,103.0,12.0,2235.0,0.0,0.0,1088.0,2235.0,1497.0,1497.0,0.0,1088.0,738.0,59.0,164174.7,24.746308724832215,100.0,73.45624161073825,73.05718120805369,68.2551677852349,100.0,100.0,95.87060402684564,0.0
Lions,2017,8.307464670658682,465.2448537482165,0.02,,11.0,6.0,12.0,80.0,1323.0,17.0,107.0,15.0,2174.0,0.0,53.0,1035.0,2174.0,1421.0,1421.0,52.0,1031.0,753.0,0.0,137793.3,25.330266789328427,100.0,63.38238270469181,66.42474701011959,57.40703771849127,100.0,100.0,95.40459981600735,0.0
Lions,2018,5.377007900677201,458.5172706426767,-0.06,,11.0,4.0,7.0,55.0,1204.0,13.0,73.0,11.0,2048.0,0.0,0.0,1062.0,2049.0,1287.0,1288.0,0.0,982.0,761.0,2.0,145426.2,26.4431429965837,99.94816983894582,70.97423133235725,78.32420693020985,56.2614934114202,99.89633967789165,99.89633967789165,96.56276232308441,34.22153552754866
Lions,2019,9.280928267800212,481.91253408986853,-0.11,,11.0,3.0,11.0,67.0,1304.0,21.0,90.0,12.0,2212.0,0.0,0.0,1078.0,2212.0,1400.0,1400.0,1.0,1115.0,812.0,18.0,148964.40000000002,26.442133815551536,100.0,67.34376130198916,67.69385171790235,63.26415009041591,100.0,100.0,96.07613019891502,0.0
